frame,time,object_support_v_raw,object_support_v,support_v_raw,support_v,signed_gap,gap,floor_score,proposal_score,confidence_level,is_candidate,floor_contact_state
107,3.533333,693.850,723.296,874.651,874.651,-151.354821,151.354821,0.000000,0.406979,none,0,0
108,3.566667,669.000,707.007,874.651,874.651,-167.643534,167.643534,0.000000,0.280707,none,0,0
109,3.600000,670.000,695.905,874.651,874.651,-178.745634,178.745634,0.000000,0.000000,none,0,0
110,3.633333,658.000,684.533,874.651,874.651,-190.117104,190.117104,0.000000,0.118693,none,0,0
111,3.666667,651.000,674.473,874.651,874.651,-200.177133,200.177133,0.000000,0.000000,none,0,0
112,3.700000,648.000,666.531,874.651,874.651,-208.119153,208.119153,0.000000,0.000000,none,0,0
113,3.733333,647.850,660.927,874.651,874.651,-213.723567,213.723567,0.000000,0.000000,none,0,0
114,3.766667,650.000,657.649,874.651,874.651,-217.001657,217.001657,0.000000,0.000000,none,0,0
115,3.800000,654.850,656.809,874.651,874.651,-217.841320,217.841320,0.000000,0.000000,none,0,0
116,3.833333,665.000,659.266,874.651,874.651,-215.384084,215.384084,0.000000,0.000000,none,0,0
117,3.866667,665.700,661.197,874.651,874.651,-213.454018,213.454018,0.000000,0.000000,none,0,0
118,3.900000,685.850,668.593,874.651,874.651,-206.057973,206.057973,0.000000,0.000000,none,0,0
119,3.933333,686.000,673.815,874.651,874.651,-200.835741,200.835741,0.000000,0.324575,none,0,0
120,3.966667,702.000,682.270,874.651,874.651,-192.380179,192.380179,0.000000,0.343617,none,0,0
121,4.000000,732.000,697.189,874.651,874.651,-177.461285,177.461285,0.000000,0.053221,none,0,0
122,4.033333,763.000,716.932,874.651,874.651,-157.718059,157.718059,0.000000,0.129638,none,0,0
123,4.066667,805.850,743.608,874.651,874.651,-131.042802,131.042802,0.000000,1.000000,none,0,0
124,4.100000,805.850,762.280,874.651,874.651,-112.370121,112.370121,0.000000,1.000000,none,0,0
125,4.133333,803.000,774.496,874.651,874.651,-100.154245,100.154245,0.000000,1.000000,none,0,0
126,4.166667,766.000,771.947,874.651,874.651,-102.703131,102.703131,0.000000,0.168577,none,0,0
127,4.200000,729.850,759.318,874.651,874.651,-115.332352,115.332352,0.000000,0.610533,none,0,0
128,4.233333,729.000,750.223,874.651,874.651,-124.427806,124.427806,0.000000,0.000000,none,0,0
129,4.266667,703.850,736.311,874.651,874.651,-138.339624,138.339624,0.000000,0.217427,none,0,0
130,4.300000,679.850,719.373,874.651,874.651,-155.277897,155.277897,0.000000,0.239256,none,0,0
131,4.333333,662.000,702.161,874.651,874.651,-172.489688,172.489688,0.000000,0.137048,none,0,0
132,4.366667,655.000,688.013,874.651,874.651,-186.637941,186.637941,0.000000,0.853121,none,0,0
133,4.400000,648.000,676.009,874.651,874.651,-198.641719,198.641719,0.000000,0.264997,none,0,0
134,4.433333,648.850,667.861,874.651,874.651,-206.789363,206.789363,0.000000,0.000000,none,0,0
135,4.466667,647.000,661.603,874.651,874.651,-213.047714,213.047714,0.000000,0.000000,none,0,0
136,4.500000,652.850,658.977,874.651,874.651,-215.673560,215.673560,0.000000,0.277384,none,0,0
137,4.533333,657.000,658.384,874.651,874.651,-216.266652,216.266652,0.000000,0.000000,none,0,0
138,4.566667,669.000,661.569,874.651,874.651,-213.081816,213.081816,0.000000,0.000000,none,0,0
139,4.600000,669.000,663.798,874.651,874.651,-210.852431,210.852431,0.000000,0.130818,none,0,0
140,4.633333,685.000,670.159,874.651,874.651,-204.491862,204.491862,0.000000,0.568135,none,0,0
141,4.666667,704.000,680.311,874.651,874.651,-194.339463,194.339463,0.000000,0.000000,none,0,0
142,4.700000,738.000,697.618,874.651,874.651,-177.032784,177.032784,0.000000,0.217047,none,0,0
143,4.733333,738.850,709.987,874.651,874.651,-164.663109,164.663109,0.000000,0.344147,none,0,0
144,4.766667,769.000,727.691,874.651,874.651,-146.959336,146.959336,0.000000,0.078790,none,0,0
145,4.800000,803.850,750.539,874.651,874.651,-124.111695,124.111695,0.000000,1.000000,none,0,0
146,4.833333,811.000,768.677,874.651,874.651,-105.973347,105.973347,0.000000,1.000000,none,0,0
147,4.866667,787.000,774.174,874.651,874.651,-100.476503,100.476503,0.000000,0.252256,none,0,0
148,4.900000,754.000,768.122,874.651,874.651,-106.528712,106.528712,0.000000,0.390551,none,0,0
149,4.933333,754.000,763.885,874.651,874.651,-110.765258,110.765258,0.000000,0.129560,none,0,0
150,4.966667,721.000,751.020,874.651,874.651,-123.630841,123.630841,0.000000,0.000000,none,0,0
151,5.000000,692.850,733.569,874.651,874.651,-141.081748,141.081748,0.000000,0.098312,none,0,0
152,5.033333,672.850,715.353,874.651,874.651,-159.297384,159.297384,0.000000,0.296179,none,0,0
153,5.066667,655.850,697.502,874.651,874.651,-177.148329,177.148329,0.000000,0.289325,none,0,0
154,5.100000,654.850,684.707,874.651,874.651,-189.943990,189.943990,0.000000,0.000000,none,0,0
155,5.133333,646.000,673.095,874.651,874.651,-201.555953,201.555953,0.000000,0.000000,none,0,0
156,5.166667,640.000,663.166,874.651,874.651,-211.484327,211.484327,0.000000,0.026000,none,0,0
157,5.200000,639.850,656.171,874.651,874.651,-218.479189,218.479189,0.000000,0.000000,none,0,0
158,5.233333,639.850,651.275,874.651,874.651,-223.375592,223.375592,0.000000,0.050643,none,0,0
159,5.266667,644.000,649.092,874.651,874.651,-225.558074,225.558074,0.000000,0.327152,none,0,0
160,5.300000,652.850,650.220,874.651,874.651,-224.430812,224.430812,0.000000,0.325760,none,0,0
161,5.333333,668.850,655.809,874.651,874.651,-218.841728,218.841728,0.000000,0.000000,none,0,0
162,5.366667,693.850,667.221,874.651,874.651,-207.429370,207.429370,0.000000,0.074734,none,0,0
163,5.400000,725.000,684.555,874.651,874.651,-190.095719,190.095719,0.000000,0.000000,none,0,0
164,5.433333,725.000,696.688,874.651,874.651,-177.962163,177.962163,0.000000,0.583241,none,0,0
165,5.466667,762.850,716.537,874.651,874.651,-158.113674,158.113674,0.000000,1.000000,none,0,0
166,5.500000,805.850,743.331,874.651,874.651,-131.319732,131.319732,0.000000,0.684238,none,0,0
167,5.533333,777.000,753.432,874.651,874.651,-121.218972,121.218972,0.000000,1.000000,none,0,0
168,5.566667,743.850,750.557,874.651,874.651,-124.093440,124.093440,0.000000,0.996082,none,0,0
169,5.600000,743.000,748.290,874.651,874.651,-126.360568,126.360568,0.000000,1.000000,none,0,0
170,5.633333,712.000,737.403,874.651,874.651,-137.247558,137.247558,0.000000,0.000000,none,0,0
171,5.666667,691.000,723.482,874.651,874.651,-151.168450,151.168450,0.000000,0.312723,none,0,0
172,5.700000,673.000,708.337,874.651,874.651,-166.313075,166.313075,0.000000,0.376943,none,0,0
173,5.733333,673.000,697.736,874.651,874.651,-176.914313,176.914313,0.000000,0.000000,none,0,0
174,5.766667,668.000,688.815,874.651,874.651,-185.835179,185.835179,0.000000,0.000000,none,0,0
175,5.800000,668.850,682.826,874.651,874.651,-191.824785,191.824785,0.000000,0.000002,none,0,0
176,5.833333,674.000,680.178,874.651,874.651,-194.472509,194.472509,0.000000,0.776029,none,0,0
177,5.866667,671.850,677.680,874.651,874.651,-196.970917,196.970917,0.000000,1.000000,none,0,0
178,5.900000,624.000,661.576,874.651,874.651,-213.074802,213.074802,0.000000,0.000108,none,0,0
179,5.933333,624.000,650.303,874.651,874.651,-224.347521,224.347521,0.000000,0.544196,none,0,0
180,5.966667,580.850,629.467,874.651,874.651,-245.183425,245.183425,0.000000,0.217925,none,0,0
181,6.000000,536.850,601.682,874.651,874.651,-272.968557,272.968557,0.000000,0.344918,none,0,0
182,6.033333,501.000,571.477,874.651,874.651,-303.173150,303.173150,0.000000,0.704450,none,0,0
183,6.066667,475.000,542.534,874.651,874.651,-332.116365,332.116365,0.000000,0.415016,none,0,0
184,6.100000,475.000,522.274,874.651,874.651,-352.376615,352.376615,0.000000,0.000000,none,0,0
185,6.133333,453.000,501.492,874.651,874.651,-373.158791,373.158791,0.000000,0.000000,none,0,0
186,6.166667,433.850,481.199,874.651,874.651,-393.451313,393.451313,0.000000,0.351469,none,0,0
187,6.200000,423.000,463.739,874.651,874.651,-410.911079,410.911079,0.000000,0.073428,none,0,0
188,6.233333,423.850,451.773,874.651,874.651,-422.877915,422.877915,0.000000,0.000000,none,0,0
189,6.266667,419.850,442.196,874.651,874.651,-432.454701,432.454701,0.000000,0.000000,none,0,0
190,6.300000,421.000,435.837,874.651,874.651,-438.813450,438.813450,0.000000,0.350521,none,0,0
191,6.333333,428.000,433.486,874.651,874.651,-441.164575,441.164575,0.000000,0.303930,none,0,0
192,6.366667,440.000,435.440,874.651,874.651,-439.210363,439.210363,0.000000,0.000000,none,0,0
193,6.400000,458.000,442.208,874.651,874.651,-432.442414,432.442414,0.000000,0.409186,none,0,0
194,6.433333,458.000,446.946,874.651,874.651,-427.704850,427.704850,0.000000,0.000000,none,0,0
195,6.466667,458.850,450.517,874.651,874.651,-424.133555,424.133555,0.000000,0.896140,none,0,0
196,6.500000,483.000,460.262,874.651,874.651,-414.388648,414.388648,0.000000,0.476999,none,0,0
197,6.533333,513.850,476.338,874.651,874.651,-398.312214,398.312214,0.000000,0.000000,none,0,0
198,6.566667,550.000,498.437,874.651,874.651,-376.213709,376.213709,0.000000,0.067047,none,0,0
199,6.600000,550.000,513.906,874.651,874.651,-360.744757,360.744757,0.000000,0.793187,none,0,0
200,6.633333,591.000,537.034,874.651,874.651,-337.616490,337.616490,0.000000,1.000000,none,0,0
201,6.666667,632.000,565.524,874.651,874.651,-309.126703,309.126703,0.000000,0.302347,none,0,0
202,6.700000,684.000,601.067,874.651,874.651,-273.583852,273.583852,0.000000,0.602736,none,0,0
203,6.733333,684.000,625.947,874.651,874.651,-248.703856,248.703856,0.000000,1.000000,none,0,0
204,6.766667,751.000,663.463,874.651,874.651,-211.187859,211.187859,0.000000,1.000000,none,0,0
205,6.800000,816.000,709.224,874.651,874.651,-165.426661,165.426661,0.000000,1.000000,none,0,0
206,6.833333,881.000,760.757,874.651,874.651,-113.893823,113.893823,1.000000,1.000000,strong,1,1
207,6.866667,868.000,792.930,874.651,874.651,-81.720836,81.720836,0.976220,1.000000,strong,0,0
208,6.900000,846.000,808.851,874.651,874.651,-65.799745,65.799745,0.453065,0.125939,soft,0,0
209,6.933333,846.000,819.996,874.651,874.651,-54.654982,54.654982,0.453065,0.000507,soft,0,0
210,6.966667,830.000,822.997,874.651,874.651,-51.653647,51.653647,0.072588,0.000068,none,0,0
211,7.000000,821.000,822.398,874.651,874.651,-52.252713,52.252713,0.000000,0.386263,none,0,0
212,7.033333,820.850,821.933,874.651,874.651,-52.717059,52.717059,0.000000,0.042270,none,0,0
213,7.066667,826.850,823.408,874.651,874.651,-51.242101,51.242101,0.000000,0.000137,none,0,0
214,7.100000,827.000,824.486,874.651,874.651,-50.164631,50.164631,0.001248,0.213447,none,0,0
215,7.133333,834.000,827.340,874.651,874.651,-47.310401,47.310401,0.167707,0.374635,none,0,0
216,7.166667,857.850,836.493,874.651,874.651,-38.157441,38.157441,0.734855,0.035414,strong,0,0
217,7.200000,875.850,848.300,874.651,874.651,-26.350369,26.350369,1.000000,0.515449,strong,0,0
218,7.233333,876.000,856.610,874.651,874.651,-18.040418,18.040418,1.000000,0.200698,strong,0,0
219,7.266667,877.000,862.727,874.651,874.651,-11.923452,11.923452,1.000000,0.172343,strong,1,1
220,7.300000,869.000,864.609,874.651,874.651,-10.041577,10.041577,1.000000,0.214353,strong,1,0
221,7.333333,863.850,864.381,874.651,874.651,-10.269264,10.269264,0.877534,0.235224,strong,0,0
222,7.366667,864.000,864.267,874.651,874.651,-10.383644,10.383644,0.881101,0.267933,strong,0,0
223,7.400000,869.850,865.942,874.651,874.651,-8.708711,8.708711,1.000000,0.409968,strong,0,0
224,7.433333,870.000,867.159,874.651,874.651,-7.491258,7.491258,1.000000,0.402496,strong,0,0
225,7.466667,875.000,869.511,874.651,874.651,-5.139040,5.139040,1.000000,0.508171,strong,0,0
226,7.500000,875.850,871.413,874.651,874.651,-3.237488,3.237488,1.000000,0.545324,strong,1,1
227,7.533333,875.000,872.489,874.651,874.651,-2.161402,2.161402,1.000000,0.543155,strong,0,0
228,7.566667,874.850,873.197,874.651,874.651,-1.453141,1.453141,1.000000,0.549836,strong,0,0
229,7.600000,874.850,873.693,874.651,874.651,-0.957359,0.957359,1.000000,0.544275,strong,0,0
230,7.633333,877.000,874.685,874.651,874.651,0.034689,0.034689,1.000000,0.514339,strong,1,1
231,7.666667,877.000,875.380,874.651,874.651,0.729122,0.729122,1.000000,0.554684,strong,1,1
232,7.700000,875.000,875.266,874.651,874.651,0.615226,0.615226,1.000000,0.584966,strong,0,0
233,7.733333,875.000,875.186,874.651,874.651,0.535498,0.535498,1.000000,0.618067,strong,0,0
234,7.766667,875.000,875.130,874.651,874.651,0.479689,0.479689,1.000000,0.645897,strong,1,1
235,7.800000,875.000,875.091,874.651,874.651,0.440622,0.440622,1.000000,0.636443,strong,1,1
236,7.833333,875.000,875.064,875.234,874.826,0.238275,0.238275,1.000000,0.695692,strong,1,1
237,7.866667,875.000,875.045,875.242,874.950,0.094240,0.094240,1.000000,0.714281,strong,1,1
238,7.900000,875.000,875.031,875.250,875.040,-0.008976,0.008976,1.000000,0.741144,strong,1,1
239,7.933333,875.000,875.022,875.258,875.106,-0.083619,0.083619,1.000000,0.758967,strong,1,1
240,7.966667,875.000,875.015,875.186,875.130,-0.114342,0.114342,1.000000,0.779779,strong,1,1
241,8.000000,875.000,875.011,875.136,875.132,-0.120781,0.120781,1.000000,0.798218,strong,1,1
242,8.033333,875.000,875.008,875.099,875.122,-0.114237,0.114237,1.000000,0.811193,strong,1,1
