frame,time,ball_center_y,ball_radius_px,ball_bottom_v,floor_v,left_support_v,right_support_v,floor_gap_px,floor_score,is_local_peak,is_bounce_turn,is_candidate,floor_contact_state
94,3.875,377.421,66.01,443.431,578.893,,,135.46200000000005,1.4242373817469642e-40,0,0,0,0
95,3.916667,377.833,66.022,443.855,578.893,,,135.038,2.527160902638354e-40,0,0,0,0
96,3.958333,378.098,65.824,443.922,578.893,,,134.971,2.7664074106835997e-40,0,0,0,0
97,4.0,378.938,66.193,445.131,578.893,,,133.76200000000006,1.4041826739171574e-39,0,0,0,0
98,4.041667,380.334,66.627,446.961,578.893,,,131.93200000000002,1.5967501601766422e-38,0,0,0,0
99,4.083333,381.773,66.438,448.211,578.893,,,130.68200000000002,8.242534765372059e-38,0,0,0,0
100,4.125,382.218,66.761,448.97900000000004,578.893,,,129.914,2.242096713288768e-37,0,0,0,0
101,4.166667,383.102,67.025,450.12699999999995,578.893,,,128.76600000000008,9.89702949176827e-37,0,0,0,0
102,4.208333,384.432,67.252,451.684,578.893,,,127.209,7.260254931745083e-36,0,0,0,0
103,4.25,391.005,65.332,456.337,578.893,,,122.55600000000004,2.4240565297847645e-33,0,0,0,0
104,4.291667,393.893,65.244,459.13699999999994,578.893,,,119.75600000000009,7.208243457939383e-32,0,0,0,0
105,4.333333,394.517,65.601,460.118,578.893,,,118.77500000000003,2.3224780898927006e-31,0,0,0,0
106,4.375,399.014,65.79,464.80400000000003,578.893,,,114.089,5.438308591421069e-29,0,0,0,0
107,4.416667,402.431,65.662,468.09299999999996,578.893,,,110.80000000000007,2.195912133631246e-27,0,0,0,0
108,4.458333,405.864,65.761,471.625,578.893,,,107.26800000000003,1.0330423690680359e-25,0,0,0,0
109,4.5,408.702,65.933,474.635,578.893,,,104.25800000000004,2.492757211860964e-24,0,0,0,0
110,4.541667,413.615,66.167,479.78200000000004,578.893,,,99.11099999999999,4.6735569480124e-22,0,0,0,0
111,4.583333,417.097,66.328,483.42499999999995,578.893,,,95.46800000000007,1.617702187984938e-20,0,0,0,0
112,4.625,421.223,66.376,487.59900000000005,578.893,,,91.29399999999998,7.973667793555866e-19,0,0,0,0
113,4.666667,425.471,66.392,491.863,578.893,,,87.03000000000003,3.570987188297869e-17,0,0,0,0
114,4.708333,429.187,66.965,496.15200000000004,578.893,,,82.74099999999999,1.3612603382506604e-15,0,0,0,0
115,4.75,432.966,66.92,499.886,578.893,,,79.007,2.7889384984067192e-14,0,0,0,0
116,4.791667,437.681,66.825,504.506,578.893,,,74.38700000000006,9.645363792773669e-13,0,0,0,0
117,4.833333,440.95,66.887,507.837,578.893,,,71.05600000000004,1.0872595357014664e-11,0,0,0,0
118,4.875,443.289,67.667,510.956,578.893,,,67.93700000000001,9.499661609642886e-11,0,0,0,0
119,4.916667,446.586,67.919,514.505,578.893,,,64.38800000000003,9.942099443045354e-10,0,0,0,0
120,4.958333,450.363,67.966,518.329,578.893,,,60.56400000000008,1.0840350798209974e-08,0,0,0,0
121,5.0,454.378,68.213,522.591,578.893,,,56.30200000000002,1.30802665459526e-07,0,0,0,0
122,5.041667,457.785,68.244,526.029,578.893,,,52.86400000000003,8.542751716594886e-07,0,0,0,0
123,5.083333,461.244,68.465,529.7090000000001,578.893,,,49.18399999999997,5.585540907991675e-06,0,0,0,0
124,5.125,464.256,68.465,532.721,578.893,,,46.172000000000025,2.348219884069398e-05,0,0,0,0
125,5.166667,467.645,68.509,536.154,578.893,,,42.73900000000003,0.00010802902629060696,0,0,0,0
126,5.208333,470.83,68.192,539.0219999999999,578.893,,,39.871000000000095,0.0003531974867205428,0,0,0,0
127,5.25,474.107,67.148,541.255,578.893,,,37.638000000000034,0.0008391717033933912,0,0,0,0
128,5.291667,476.659,68.383,545.042,578.893,,,33.851,0.0032488603521932625,0,0,0,0
129,5.333333,479.145,68.355,547.5,578.893,,,31.39300000000003,0.007243851455776228,0,0,0,0
130,5.375,482.89,67.131,550.021,578.893,,,28.87200000000007,0.015483785180603995,0,0,0,0
131,5.416667,485.768,68.85,554.6179999999999,578.893,,,24.27500000000009,0.052529617531315714,0,0,0,0
132,5.458333,488.155,67.9,556.055,578.893,,,22.83800000000008,0.07369124936582559,0,0,0,0
133,5.5,490.416,68.695,559.111,578.893,,,19.78200000000004,0.1413328375959865,0,1,1,0
134,5.541667,491.348,67.545,558.893,578.893,,,20.0,0.1353352832366127,0,0,0,0
135,5.583333,493.743,68.692,562.435,578.893,,,16.458000000000084,0.258120481630296,0,0,0,0
136,5.625,495.14,68.96,564.1,578.893,,,14.793000000000006,0.33481931696605427,0,0,0,0
137,5.666667,496.413,69.108,565.521,578.893,,,13.372000000000071,0.4089951750306446,0,0,0,1
138,5.708333,497.542,69.122,566.664,578.893,,,12.229000000000042,0.4734342644654874,0,0,0,1
139,5.75,498.903,69.29,568.193,578.893,,,10.700000000000045,0.5641415972726773,0,0,0,1
140,5.791667,500.159,69.359,569.518,578.893,,,9.375,0.6443887248251953,0,0,0,1
141,5.833333,501.183,69.333,570.516,578.893,,,8.377000000000066,0.7040748235641311,0,0,0,1
142,5.875,502.524,69.535,572.059,578.893,,,6.83400000000006,0.7917435184153396,0,1,1,1
143,5.916667,503.29,68.374,571.664,578.893,,,7.229000000000042,0.7700558725604992,0,0,0,1
144,5.958333,504.593,69.393,573.986,578.893,,,4.907000000000039,0.8865717282584417,0,0,0,1
145,6.0,506.214,69.505,575.719,578.893,,,3.173999999999978,0.9508762225071813,0,0,0,1
146,6.041667,507.049,69.759,576.808,578.893,,,2.0850000000000364,0.9784984022536707,0,0,0,1
147,6.083333,508.204,69.707,577.9110000000001,578.893,,,0.9819999999999709,0.9951899853500245,0,0,0,1
148,6.125,508.92,69.741,578.6610000000001,578.893,,,0.2319999999999709,0.9997309162095389,0,0,0,1
149,6.166667,509.175,69.718,578.893,578.893,,,0.0,1.0,1,1,1,1
150,6.208333,508.941,69.919,578.86,578.893,,,0.03300000000001546,0.9999945550148239,0,0,0,1
151,6.25,508.93,69.905,578.835,578.893,,,0.057999999999992724,0.9999831801414554,0,0,0,1
152,6.291667,509.045,69.825,578.87,578.893,,,0.023000000000024556,0.999997355003498,0,0,0,1
153,6.333333,509.146,69.816,578.962,578.893,,,0.06899999999995998,0.9999761952833368,0,0,0,1
154,6.375,509.416,69.821,579.237,578.893,,,0.34399999999993724,0.9994084950080935,0,0,0,1
155,6.416667,509.437,69.894,579.331,578.893,,,0.4379999999999882,0.9990412399044426,1,1,1,1
156,6.458333,509.338,69.873,579.211,578.893,,,0.31799999999998363,0.9994945078042512,0,0,0,1
157,6.5,509.25,69.887,579.137,578.893,,,0.2439999999999145,0.9997023643022953,0,0,0,1
158,6.541667,509.394,69.894,579.288,578.893,,,0.3949999999999818,0.9992201792183932,0,0,0,1
159,6.583333,509.454,69.873,579.327,578.893,,,0.4339999999999691,0.9990586633355986,0,0,0,1
160,6.625,509.496,69.912,579.408,578.893,,,0.5149999999999864,0.9986747539151978,0,0,0,1
161,6.666667,509.637,69.857,579.494,578.893,,,0.6009999999999991,0.9981956248457126,1,1,1,1
162,6.708333,509.113,68.662,577.775,578.893,,,1.1180000000000518,0.9937698682558723,0,0,0,1
163,6.75,507.978,68.898,576.876,578.893,,,2.0170000000000528,0.9798640465023227,0,0,0,1
164,6.791667,507.911,70.352,578.263,578.893,,,0.6299999999999955,0.998017467818198,1,1,1,1
165,6.833333,507.571,70.542,578.113,578.893,,,0.7799999999999727,0.9969626221939077,0,0,0,1
166,6.875,506.374,69.547,575.921,578.893,,,2.97199999999998,0.9567971064362004,0,0,0,1
167,6.916667,506.572,69.393,575.965,578.893,,,2.9279999999999973,0.9580398354369961,0,1,1,1
168,6.958333,506.474,69.421,575.895,578.893,,,2.9980000000000473,0.9560548242817417,0,0,0,1
169,7.0,506.749,69.356,576.105,578.893,,,2.788000000000011,0.9618808235830418,0,0,0,1
170,7.041667,507.599,70.533,578.132,578.893,,,0.761000000000081,0.9971085832207045,1,1,1,1
171,7.083333,507.516,70.6,578.116,578.893,,,0.7770000000000437,0.9969859065278502,0,0,0,1
172,7.125,506.966,69.294,576.26,578.893,,,2.633000000000038,0.965930450281279,0,0,0,1
173,7.166667,507.594,70.524,578.1179999999999,578.893,,,0.775000000000091,0.997001379869192,1,1,1,1
174,7.208333,506.632,69.585,576.217,578.893,,,2.6760000000000446,0.9648285324611838,0,0,0,1
175,7.25,506.531,69.627,576.158,578.893,,,2.7350000000000136,0.963289658277251,0,0,0,1
176,7.291667,507.415,70.913,578.328,578.893,,,0.5650000000000546,0.9984051481300592,1,1,1,1
177,7.333333,506.606,69.688,576.294,578.893,,,2.5990000000000464,0.9667899696497665,0,0,0,1
178,7.375,507.496,70.724,578.22,578.893,,,0.6730000000000018,0.997737917373834,0,1,1,1
179,7.416667,506.628,69.761,576.389,578.893,,,2.504000000000019,0.9691362384679985,0,0,0,1
180,7.458333,507.446,70.686,578.1320000000001,578.893,,,0.7609999999999673,0.9971085832207054,0,1,1,1
181,7.5,506.575,69.688,576.263,578.893,,,2.6299999999999955,0.9660067086707472,0,0,0,1
182,7.541667,506.6,69.679,576.279,578.893,,,2.6140000000000327,0.9664120528242125,0,1,1,1
183,7.583333,506.556,69.654,576.21,578.893,,,2.6829999999999927,0.9646475813680704,0,0,0,1
184,7.625,506.591,69.709,576.3,578.893,,,2.5930000000000746,0.9669405685837789,0,0,0,1
185,7.666667,507.439,70.623,578.062,578.893,,,0.8310000000000173,0.9965531490764575,1,1,1,1
186,7.708333,506.715,69.725,576.4399999999999,578.893,,,2.453000000000088,0.970362035154933,0,0,0,1
187,7.75,507.445,70.607,578.052,578.893,,,0.8410000000000082,0.9964698407155329,0,0,0,1
188,7.791667,507.458,70.654,578.1120000000001,578.893,,,0.7809999999999491,0.9969548409310081,1,1,1,1
189,7.833333,506.714,69.688,576.402,578.893,,,2.4909999999999854,0.9694509438619462,0,0,0,1
190,7.875,506.692,69.636,576.328,578.893,,,2.5650000000000546,0.9676390678769667,0,0,0,1
191,7.916667,507.478,70.684,578.162,578.893,,,0.7309999999999945,0.9973317610943025,1,1,1,1
192,7.958333,507.378,70.643,578.021,578.893,,,0.8720000000000709,0.9962052981473388,0,0,0,1
