frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,source
120,4.958333,-0.148859,0.366193,3.580432,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,578.407,447.631,,578.407,447.631,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.057048,3.534489,578.407,447.631,578.000,402.000,0.056205,0.056205,3.638882,3.582819,3.550036,3.582819,0.104393,sequence_se3_optimizer
121,5.000000,-0.152254,0.366215,3.579747,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,579.776,453.166,,579.776,453.166,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.088278,3.526059,579.776,453.166,584.000,407.000,0.049690,0.049690,3.630803,3.581220,3.553912,3.581220,0.104744,sequence_se3_optimizer
122,5.041667,-0.155912,0.366465,3.578983,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.042,477.177,,581.042,477.177,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.148603,3.525429,581.042,477.177,582.000,430.000,0.016918,0.016918,3.596352,3.579621,3.559765,3.579621,0.070924,sequence_se3_optimizer
123,5.083333,-0.160295,0.367048,3.578095,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.891,519.951,,580.891,519.951,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.228817,3.536223,580.891,519.951,583.000,475.000,-0.040302,-0.040302,3.537350,3.578022,3.579583,3.578022,0.001127,sequence_se3_optimizer
124,5.125000,-0.170775,0.367865,3.577072,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,579.022,576.362,,579.022,576.362,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.282169,3.566493,579.022,576.362,582.000,528.000,0.216301,0.216301,3.792302,3.576423,3.577986,3.576423,0.225809,sequence_se3_optimizer
125,5.166667,-0.181855,0.368556,3.576080,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,576.998,625.456,,576.998,625.456,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,1,1,floor,,floor,right_hand,0.310418,3.587387,576.998,625.456,569.000,580.000,0.098557,0.098557,3.672999,3.574824,3.569104,3.574824,0.085612,sequence_se3_optimizer
126,5.208333,-0.193132,0.369062,3.575157,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,566.935,598.351,,566.935,598.351,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.311649,3.593975,566.935,598.351,562.000,553.000,0.063411,0.063411,3.636352,3.573225,3.562379,3.573225,0.042377,sequence_se3_optimizer
127,5.250000,-0.204457,0.369449,3.574280,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,558.272,553.177,,558.272,553.177,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.286362,3.581856,558.272,553.177,561.000,501.000,0.007837,0.007837,3.579313,3.571626,3.583323,3.571626,-0.002543,sequence_se3_optimizer
128,5.291667,-0.215738,0.369738,3.573451,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,545.594,515.876,,545.594,515.876,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.222434,3.556758,545.594,515.876,559.000,457.000,-0.013268,-0.013268,3.556758,3.570026,3.587750,3.570026,0.000000,sequence_se3_optimizer
129,5.333333,-0.226794,0.369968,3.572677,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,539.500,478.000,,539.500,478.000,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.149940,3.551454,539.500,478.000,544.000,433.000,0.025149,0.025149,3.595201,3.570086,3.593536,3.570086,0.043746,sequence_se3_optimizer
130,5.375000,-0.237165,0.370265,3.571964,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,533.363,459.623,,533.363,459.623,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.097890,3.560961,533.363,459.623,535.000,412.000,0.109755,0.109755,3.679845,3.570146,3.574901,3.570146,0.118884,sequence_se3_optimizer
131,5.416667,-0.245972,0.370732,3.571293,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.804,450.719,,527.804,450.719,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.080517,3.574131,527.804,450.719,526.000,403.000,0.125293,0.125293,3.695410,3.570205,3.571694,3.570205,0.121278,sequence_se3_optimizer
132,5.458333,-0.253918,0.371350,3.570624,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.814,450.563,,522.814,450.563,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.093079,3.577741,522.814,450.563,518.000,404.000,0.119538,0.119538,3.689688,3.570265,3.588425,3.570265,0.111947,sequence_se3_optimizer
133,5.500000,-0.261346,0.372091,3.569928,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,518.675,460.238,,518.675,460.238,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.141956,3.580952,518.675,460.238,513.000,416.000,0.022690,0.022690,3.592879,3.570325,3.603415,3.570325,0.011927,sequence_se3_optimizer
134,5.541667,-0.267960,0.372988,3.569151,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,516.800,491.164,,516.800,491.164,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.209415,3.591780,516.800,491.164,504.000,448.000,0.021569,0.021569,3.591685,3.570384,3.594453,3.570384,-0.000095,sequence_se3_optimizer
135,5.583333,-0.273829,0.373981,3.568256,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.280,541.280,,512.280,541.280,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.264777,3.616047,512.280,541.280,496.000,486.000,0.006960,0.006960,3.577098,3.570444,3.582575,3.570444,-0.038949,sequence_se3_optimizer
136,5.625000,-0.273484,0.374969,3.567051,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.538,604.936,,509.538,604.936,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.292944,3.622115,509.538,604.936,516.000,557.000,0.088491,0.088491,3.658717,3.570504,3.561838,3.570504,0.036602,sequence_se3_optimizer
137,5.666667,-0.271961,0.375851,3.565618,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.614,613.016,,508.614,613.016,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,1,1,floor,,floor,right_hand,0.300466,3.624925,508.614,613.016,511.000,563.000,0.082445,0.082445,3.652803,3.570563,3.556422,3.570563,0.027877,sequence_se3_optimizer
138,5.708333,-0.269055,0.376567,3.563942,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.004,564.000,,512.004,564.000,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.288985,3.623855,512.004,564.000,514.000,524.000,0.120969,0.120969,3.691483,3.570623,3.564391,3.570623,0.067629,sequence_se3_optimizer
139,5.750000,-0.265571,0.377196,3.562101,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,515.885,522.839,,515.885,522.839,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.255548,3.605033,515.885,522.839,504.000,477.000,0.034350,0.034350,3.605033,3.570683,3.568038,3.570683,0.000000,sequence_se3_optimizer
140,5.791667,-0.260948,0.377759,3.560018,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,518.398,490.272,,518.398,490.272,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.198866,3.576479,518.398,490.272,509.000,445.000,0.046760,0.046760,3.613414,3.566672,3.583037,3.566672,0.036935,sequence_se3_optimizer
141,5.833333,-0.252363,0.378337,3.557634,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,523.141,469.296,,523.141,469.296,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.141231,3.564950,523.141,469.296,517.000,423.000,0.086086,0.086086,3.648727,3.562662,3.596159,3.562662,0.083777,sequence_se3_optimizer
142,5.875000,-0.242744,0.378987,3.555046,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.441,458.546,,527.441,458.546,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.102959,3.569445,527.441,458.546,529.000,412.000,0.093467,0.093467,3.652060,3.558651,3.582498,3.558651,0.082615,sequence_se3_optimizer
143,5.916667,-0.232732,0.379706,3.552355,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,535.452,457.535,,535.452,457.535,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.100190,3.563962,535.452,457.535,542.000,411.000,0.088626,0.088626,3.643196,3.554641,3.569975,3.554641,0.079234,sequence_se3_optimizer
144,5.958333,-0.222529,0.380477,3.549602,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.944,465.231,,543.944,465.231,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.128230,3.558431,543.944,465.231,553.000,416.000,0.056069,0.056069,3.606631,3.550630,3.572254,3.550630,0.048200,sequence_se3_optimizer
145,6.000000,-0.212185,0.381299,3.546781,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.616,488.594,,553.616,488.594,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.183170,3.548959,553.616,488.594,566.000,441.000,0.000025,0.000025,3.546514,3.546620,3.572656,3.546620,-0.002445,sequence_se3_optimizer
146,6.041667,-0.201860,0.382110,3.543932,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,566.654,532.252,,566.654,532.252,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.246982,3.559231,566.654,532.252,572.000,488.000,0.029115,0.029115,3.571436,3.542610,3.581035,3.542610,0.012205,sequence_se3_optimizer
147,6.083333,-0.192098,0.382630,3.541261,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,571.467,588.995,,571.467,588.995,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.286694,3.577375,571.467,588.995,578.000,541.000,1.837092,0.000000,3.538130,3.538599,3.564969,3.538599,-0.039245,sequence_se3_optimizer
148,6.125000,-0.183153,0.382834,3.538862,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.796,628.922,,580.796,628.922,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.302706,3.586481,580.796,628.922,580.000,584.000,0.147350,0.147350,3.681457,3.534589,3.541706,3.534589,0.094976,sequence_se3_optimizer
149,6.166667,-0.175935,0.382668,3.536830,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.982,593.677,,577.982,593.677,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.299793,3.578163,577.982,593.677,587.000,544.000,1.612950,0.000000,3.530199,3.530578,3.552723,3.530578,-0.047964,sequence_se3_optimizer
150,6.208333,-0.169665,0.382264,3.535090,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.528,556.346,,580.528,556.346,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.274298,3.553444,580.528,556.346,582.000,506.000,0.069370,0.069370,3.595732,3.526568,3.577409,3.526568,0.042288,sequence_se3_optimizer
151,6.250000,-0.164607,0.381651,3.533688,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.267,523.941,,581.267,523.941,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.231363,3.518512,581.267,523.941,585.000,474.000,-0.004045,-0.004045,3.518512,3.522557,3.587638,3.522557,0.000000,sequence_se3_optimizer
152,6.291667,-0.160572,0.380893,3.532625,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.900,489.423,,581.900,489.423,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.173222,3.496608,581.900,489.423,583.000,444.000,0.049091,0.049091,3.572983,3.523911,3.595020,3.523911,0.076375,sequence_se3_optimizer
153,6.333333,-0.158926,0.380059,3.532039,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,584.520,465.954,,584.520,465.954,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.120117,3.486028,584.520,465.954,587.000,422.000,0.073857,0.073857,3.599112,3.525265,3.589979,3.525265,0.113084,sequence_se3_optimizer
154,6.375000,-0.158861,0.379239,3.531892,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.446,457.765,,587.446,457.765,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.086978,3.484894,587.446,457.765,584.000,416.000,0.062291,0.062291,3.588816,3.526619,3.589502,3.526619,0.103923,sequence_se3_optimizer
155,6.416667,-0.159217,0.378440,3.531942,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,588.420,456.349,,588.420,456.349,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.081291,3.484468,588.420,456.349,582.000,410.000,0.064913,0.064913,3.592729,3.527973,3.597326,3.527973,0.108261,sequence_se3_optimizer
156,6.458333,-0.159795,0.377641,3.532099,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.390,459.841,,590.390,459.841,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.106679,3.488243,590.390,459.841,591.000,416.000,0.038307,0.038307,3.567485,3.529327,3.612868,3.529327,0.079241,sequence_se3_optimizer
157,6.500000,-0.160664,0.376803,3.532378,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.505,480.364,,592.505,480.364,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.164413,3.497080,592.505,480.364,596.000,434.000,-0.020211,-0.020211,3.510248,3.530681,3.608789,3.530681,0.013168,sequence_se3_optimizer
158,6.541667,-0.162095,0.375820,3.532857,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.083,524.237,,587.083,524.237,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.240643,3.514009,587.083,524.237,592.000,480.000,-0.033069,-0.033069,3.498490,3.532035,3.603297,3.532035,-0.015519,sequence_se3_optimizer
159,6.583333,-0.179076,0.373899,3.533896,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.278,581.384,,577.278,581.384,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.292450,3.545786,577.278,581.384,574.000,528.000,0.151311,0.151311,3.684148,3.533389,3.582783,3.533389,0.138363,sequence_se3_optimizer
160,6.625000,-0.196612,0.371456,3.535154,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.528,629.057,,569.528,629.057,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,1,1,floor,,floor,right_hand,0.318516,3.571079,569.528,629.057,568.000,587.000,0.094263,0.094263,3.628502,3.534743,3.555645,3.534743,0.057423,sequence_se3_optimizer
161,6.666667,-0.214299,0.368747,3.536501,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,558.000,597.000,,558.000,597.000,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.322415,3.576920,558.000,597.000,559.000,555.000,0.069803,0.069803,3.605525,3.536097,3.547933,3.536097,0.028605,sequence_se3_optimizer
162,6.708333,-0.231996,0.365909,3.537895,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.797,556.276,,543.797,556.276,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.299212,3.571445,543.797,556.276,546.000,509.000,0.034854,0.034854,3.572106,3.537451,3.557272,3.537451,0.000661,sequence_se3_optimizer
163,6.750000,-0.249594,0.362998,3.539334,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,531.427,522.347,,531.427,522.347,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.249772,3.551474,531.427,522.347,542.000,469.000,0.012669,0.012669,3.551474,3.538805,3.565369,3.538805,0.000000,sequence_se3_optimizer
164,6.791667,-0.266885,0.360093,3.540825,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.969,495.835,,522.969,495.835,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.181248,3.542422,522.969,495.835,524.000,444.000,0.041313,0.041313,3.581725,3.540498,3.608382,3.540498,0.039303,sequence_se3_optimizer
165,6.833333,-0.283254,0.357421,3.542360,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,513.971,476.173,,513.971,476.173,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.124700,3.545603,513.971,476.173,518.000,423.000,0.106372,0.106372,3.648383,3.542191,3.648462,3.542191,0.102779,sequence_se3_optimizer
166,6.875000,-0.289918,0.355210,3.543891,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.962,461.397,,508.962,461.397,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.078231,3.552253,508.962,461.397,509.000,408.000,0.138957,0.138957,3.682638,3.543885,3.687936,3.543885,0.130385,sequence_se3_optimizer
167,6.916667,-0.294982,0.353394,3.545405,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,504.787,452.387,,504.787,452.387,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.053534,3.562151,504.787,452.387,506.000,397.000,0.139421,0.139421,3.684791,3.545578,3.717079,3.545578,0.122640,sequence_se3_optimizer
168,6.958333,-0.299298,0.351863,3.546908,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,501.852,448.395,,501.852,448.395,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.049964,3.570652,501.852,448.395,501.000,394.000,0.085215,0.085215,3.632310,3.547271,3.712458,3.547271,0.061659,sequence_se3_optimizer
169,7.000000,-0.302882,0.350599,3.548405,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,497.099,451.027,,497.099,451.027,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.077196,3.578433,497.099,451.027,498.000,398.000,0.009976,0.009976,3.558780,3.548965,3.711431,3.548965,-0.019653,sequence_se3_optimizer
170,7.041667,-0.305829,0.349567,3.549898,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,494.618,463.893,,494.618,463.893,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.134595,3.583867,494.618,463.893,494.000,418.000,-0.038425,-0.038425,3.512092,3.550658,3.690584,3.550658,-0.071776,sequence_se3_optimizer
171,7.083333,-0.307875,0.348791,3.551390,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.702,498.023,,492.702,498.023,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.214557,3.594238,492.702,498.023,490.000,451.000,-0.084808,-0.084808,3.467275,3.552351,3.644696,3.552351,-0.126963,sequence_se3_optimizer
172,7.125000,-0.309179,0.348204,3.552869,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,495.666,551.355,,495.666,551.355,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.275886,3.613519,495.666,551.355,494.000,506.000,0.026801,0.026801,3.580542,3.554044,3.593138,3.554044,-0.032977,sequence_se3_optimizer
173,7.166667,-0.305062,0.347840,3.554282,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.524,608.459,,503.524,608.459,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,1,1,floor,,floor,right_hand,0.304163,3.618149,503.524,608.459,501.000,568.000,0.015339,0.015339,3.570803,3.555738,3.561287,3.555738,-0.047345,sequence_se3_optimizer
174,7.208333,-0.299783,0.347597,3.555601,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.426,600.048,,503.426,600.048,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.310996,3.611835,503.426,600.048,514.000,564.000,0.076518,0.076518,3.633747,3.557431,3.535633,3.557431,0.021911,sequence_se3_optimizer
175,7.250000,-0.293353,0.347495,3.556777,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,504.331,553.959,,504.331,553.959,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,1,0,hand,right,right_hand,right_hand,0.296529,3.601409,504.331,553.959,507.000,510.000,0.083620,0.083620,3.642638,3.559124,3.553471,3.559124,0.041229,sequence_se3_optimizer
176,7.291667,-0.286457,0.347504,3.557870,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.804,519.860,,509.804,519.860,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,1,0,hand,right,right_hand,right_hand,0.252026,3.576999,509.804,519.860,508.000,476.000,0.016181,0.016181,3.576999,3.560818,3.560818,3.560818,0.000000,sequence_se3_optimizer
177,7.333333,-0.278918,0.347737,3.558857,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,516.214,486.243,,516.214,486.243,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.185227,3.552021,516.214,486.243,515.000,439.000,0.005793,0.005793,3.566924,3.561134,3.575482,3.561134,0.014904,sequence_se3_optimizer
178,7.375000,-0.270660,0.348474,3.559697,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.095,463.304,,522.095,463.304,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.121254,3.545268,522.095,463.304,524.000,416.000,0.051463,0.051463,3.612914,3.561451,3.580930,3.561451,0.067646,sequence_se3_optimizer
179,7.416667,-0.262050,0.349777,3.560393,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,529.419,449.649,,529.419,449.649,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.073585,3.541598,529.419,449.649,536.000,405.000,0.075022,0.075022,3.636780,3.561767,3.594805,3.561767,0.095181,sequence_se3_optimizer
180,7.458333,-0.253345,0.351443,3.560998,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,536.751,443.446,,536.751,443.446,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.052615,3.529539,536.751,443.446,545.000,398.000,0.067146,0.067146,3.629208,3.562084,3.581872,3.562084,0.099669,sequence_se3_optimizer
181,7.500000,-0.244656,0.353358,3.561548,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,544.016,444.508,,544.016,444.508,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.053679,3.513624,544.016,444.508,562.000,399.000,0.032655,0.032655,3.595021,3.562400,3.585553,3.562400,0.081397,sequence_se3_optimizer
182,7.541667,-0.236063,0.355497,3.562056,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.655,454.480,,553.655,454.480,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.084572,3.491754,553.655,454.480,570.000,407.000,0.036601,0.036601,3.599277,3.562717,3.577732,3.562717,0.107524,sequence_se3_optimizer
183,7.583333,-0.227700,0.357908,3.562521,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,564.328,471.180,,564.328,471.180,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.145040,3.475731,564.328,471.180,577.000,425.000,-0.003120,-0.003120,3.559892,3.563033,3.588062,3.563033,0.084162,sequence_se3_optimizer
184,7.625000,-0.219875,0.360615,3.562938,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.786,503.060,,573.786,503.060,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.219923,3.481670,573.786,503.060,590.000,454.000,-0.009672,-0.009672,3.553572,3.563350,3.600743,3.563350,0.071902,sequence_se3_optimizer
