frame,time_s,rms_z,flux_z,hf_ratio,motion_probability,source
168,6.979166666666667,-0.8320882668498629,0.5596568435453982,0.17430039439181186,0.37147264062322055,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
169,7.020833333333333,-0.6863569254568928,0.964679390451363,0.18309544188485513,0.41991339202048145,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
170,7.0625,-0.5929443052840536,0.8479968855384118,0.18940032684190752,0.4314500951309541,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
171,7.104166666666667,-0.7844967493667007,1.1472352303249744,0.20924329704958103,0.4110768030187534,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
172,7.145833333333333,-0.9677493222998961,0.7278708672316523,0.2163610864296872,0.3555542327886063,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
173,7.1875,-0.8514616688197013,0.8546759402172267,0.19855207354387502,0.3831707821878022,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
174,7.229166666666667,-0.9457862700293397,0.8608754321865063,0.23790826552059394,0.3662541081486961,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
175,7.270833333333333,-0.9354033157406587,3.14069216415681,0.19605564531888067,0.49033562626727084,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
176,7.3125,-0.8463597574938859,1.6692135079210841,0.19001726326323715,0.42728581581942754,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
177,7.354166666666667,1.2286462424748856,8.4418280311236,0.17014757291732463,0.9435101547652617,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
178,7.395833333333333,1.4223870690329252,12.533247051429523,0.17146768202350227,0.9795031907086477,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
179,7.4375,1.1357952512086675,-1.652499876354323,0.14962053324159907,0.6277018598882796,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
180,7.479166666666667,0.7363315890678078,-0.8810425999094398,0.1566668155896065,0.5939959261865876,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
181,7.520833333333333,0.4413230794670132,-0.2700395542385252,0.13703316714626534,0.5707283213892708,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
182,7.5625,0.09723724981923593,-1.0426770065598694,0.14519593589130922,0.4616892657409653,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
183,7.604166666666667,-0.2316309229405752,-0.39949279215106454,0.12334386213284755,0.4332605158696154,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
184,7.645833333333333,-0.47450460601539657,0.5655260742404598,0.1396984942013597,0.4388826849834007,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
185,7.6875,-0.6853979399603679,-0.12607652481580264,0.16631058141670246,0.36300453044686026,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
186,7.729166666666667,-0.7938660697898993,0.3615892030157971,0.15935724723288908,0.3682653035874914,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
187,7.770833333333333,-0.7742086049470644,0.6809777870287678,0.18008071007055054,0.3883940943814702,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
188,7.8125,-0.810425064463929,1.1533210597249954,0.17241809512944342,0.4065126342282881,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
189,7.854166666666667,-0.7432231161889247,0.7787564745119615,0.18136640382893793,0.3992988058725513,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
190,7.895833333333333,-0.691215025758232,2.1073967194999255,0.1583704937361505,0.4811288577377277,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
191,7.9375,1.264653764016523,11.814759669691405,0.1738249187498936,0.9730296663553455,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
192,7.979166666666667,1.3604076099716602,9.068879812234654,0.15767872966721025,0.9550525138953732,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
193,8.020833333333334,0.868633411339557,-1.907849800367761,0.13928098396009883,0.5640971533800939,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
194,8.0625,0.4943794240942435,-1.2440321096140678,0.1618908373279171,0.5279530446064228,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
195,8.104166666666666,0.12514037281486395,0.2067623692306627,0.13953792981485294,0.5357133824427462,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
196,8.145833333333334,-0.23496367125806278,-0.5267671882850341,0.1484773507917623,0.4257627322009529,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
197,8.1875,-0.48190333957220566,0.4566003447285135,0.13197365673487252,0.43157390628368597,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
198,8.229166666666666,-0.6910634486157358,-0.02916525675414582,0.14322244794445196,0.36692165144610384,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
199,8.270833333333334,1.0868389767503044,4.914050796198162,0.2446771062820714,0.8731193720314357,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
200,8.3125,1.2282565657540179,11.730287720809452,0.22741196522790372,0.971769163586284,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
201,8.354166666666666,0.7271235221866578,-2.4588843471157777,0.20931591415104694,0.5065500730020828,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
202,8.395833333333334,0.2566386921242797,-0.6226813961514609,0.22982015393076324,0.5157918141181047,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
203,8.4375,-0.17484645752667136,0.8912890236062632,0.2034200402713934,0.5149214050775828,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
204,8.479166666666666,-0.37777779535932887,0.17646515049800238,0.18945356610058464,0.436385532682272,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
205,8.520833333333334,-0.6709722426248057,0.01538396220247332,0.19800108024343074,0.3728583420065872,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
206,8.5625,-0.7842485294972705,0.5364284844895388,0.19465956398234535,0.37902242771909933,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
207,8.604166666666666,0.8924759405924296,3.424665034986872,0.14993784738030635,0.809930329830118,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
208,8.645833333333334,1.1595269861357689,12.57132412140709,0.19183213258158094,0.9751594199224922,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
209,8.6875,0.8706391123148449,-1.4454743474898668,0.14577904811697054,0.5893052713722637,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
210,8.729166666666666,0.5134189360023518,-0.23977606579552352,0.14888246583336312,0.5860636141508104,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
211,8.770833333333334,0.1830373534088066,-0.37337707187808,0.13470982163589998,0.5151519043011459,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
212,8.8125,-0.14560060937987976,-0.5574963003403672,0.14127288706179794,0.44121865808182464,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
213,8.854166666666666,-0.4467097919719904,0.28054946127036057,0.1386892396032061,0.42880882854716795,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
214,8.895833333333334,-0.6774112568737877,0.2715303939149224,0.13801021598119345,0.3849372186128035,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
215,8.9375,-0.7821188876627836,0.1750788201083685,0.1444581355051262,0.36088261670654886,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
216,8.979166666666666,-0.8969367834308216,-0.058975432264287336,0.15770493833426194,0.32902783831723575,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
217,9.020833333333334,-1.0302637599722295,0.5870555324354412,0.1862438023520309,0.33750034252452493,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
218,9.0625,-0.730143041212667,2.7782253595955964,0.17397543676112673,0.5104229915597724,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
219,9.104166666666666,1.173778918240696,12.738042513159467,0.2074468185025407,0.9762912530937075,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
220,9.145833333333334,1.2317964857015975,-0.5946600884716996,0.17419039456821175,0.6963498634536294,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
221,9.1875,0.619194218748632,-0.5149921158157714,0.15059952024002501,0.5913800157479333,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
222,9.229166666666666,0.24423602846299844,-0.7932634731529075,0.14225817245605374,0.5039964494173147,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
223,9.270833333333334,-0.05904758562044821,-0.28503905878356767,0.15380362778131432,0.47283534706652663,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
224,9.3125,-0.3521752050435515,-0.46639013788011174,0.1441869298492869,0.406777668009019,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
225,9.354166666666666,-0.5803180909048187,0.21595470651160598,0.13416167148175998,0.40007849039858284,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
226,9.395833333333334,-0.7682490772178232,-0.03358054182737404,0.15052664083158768,0.3528301500620781,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
227,9.4375,-0.837499409145752,0.10803591404213891,0.1729657052417818,0.34762808409567914,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
228,9.479166666666666,1.0921865584583594,10.625314513555224,0.18797085715951703,0.9604362650183966,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
229,9.520833333333334,1.1909524507924756,9.782003665143714,0.17429524596906537,0.9561014911825789,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
230,9.5625,0.7331971093921772,-1.2783825539440759,0.13609644915637253,0.5721551542745157,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
231,9.604166666666666,0.4140507677208247,-0.6986239101074156,0.14168907760106364,0.5422148457153011,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
232,9.645833333333334,0.019058791856166785,-0.7957315385198335,0.14056508393692896,0.46003665641766656,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
233,9.6875,1.2087514506141097,9.56285699719508,0.23547925817708407,0.9546378791805146,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
234,9.729166666666666,1.2444391404956707,-1.0036339500695326,0.21510127580398533,0.6791488600273309,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
235,9.770833333333334,0.4561419306148193,-1.384033824600341,0.2308555989774103,0.5128230037014401,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
236,9.8125,0.038855980706047136,-0.3739139163154072,0.18475272221133118,0.4870145715164202,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
237,9.854166666666666,-0.24863781325335077,-1.1932091176256816,0.18827797925878054,0.38782986282508747,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
238,9.895833333333334,1.0659523251190068,3.469920783208154,0.1644376244834306,0.8312939183794532,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
239,9.9375,1.2266827005798449,11.769823882257576,0.1797934583527129,0.9719733831630525,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
240,9.979166666666666,0.8682694445900851,-2.0163025718974326,0.14105063603314388,0.5581515575106947,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
