frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema
202,8.375000,0.211846,-0.163582,2.743787,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.390,272.443,753.390,272.443,281.037,281.037,753.390,272.443,281.037,2.743787,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
203,8.416667,0.235796,-0.205767,2.743787,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,766.209,249.864,766.209,249.864,258.348,258.348,766.209,249.864,258.348,2.743787,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
204,8.458333,0.256401,-0.232145,2.743787,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,777.238,235.745,777.238,235.745,244.583,244.583,777.238,235.745,244.583,2.743787,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
205,8.500000,0.269206,-0.243405,2.708294,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,785.980,228.011,785.980,228.011,236.679,236.679,785.980,228.011,236.679,2.708294,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
206,8.541667,0.278974,-0.240863,2.644230,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,794.942,226.225,794.942,226.225,234.832,234.832,794.942,226.225,234.832,2.644230,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
207,8.583333,0.292748,-0.235488,2.644230,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.592,229.210,802.592,229.210,237.673,237.673,802.592,229.210,237.673,2.644230,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
208,8.625000,0.296529,-0.227002,2.644230,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,804.692,233.923,804.692,233.923,242.018,242.018,804.692,233.923,242.018,2.644230,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
209,8.666667,0.280002,-0.236711,2.644230,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,795.513,228.531,795.513,228.531,236.698,236.698,795.513,228.531,236.698,2.644230,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
210,8.708333,0.264256,-0.240550,2.671713,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,785.258,227.773,785.258,227.773,236.034,236.034,785.258,227.773,236.034,2.671713,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
211,8.750000,0.252697,-0.235668,2.723081,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,776.284,232.900,776.284,232.900,241.094,241.094,776.284,232.900,241.094,2.723081,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
212,8.791667,0.238513,-0.216210,2.746679,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,767.529,244.396,767.529,244.396,252.560,252.560,767.529,244.396,252.560,2.746679,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
213,8.833333,0.223613,-0.187479,2.785045,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,757.915,261.139,757.915,261.139,269.325,269.325,757.915,261.139,269.325,2.785045,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
214,8.875000,0.208285,-0.143923,2.807349,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.960,284.710,748.960,284.710,293.648,293.648,748.960,284.710,293.648,2.807349,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
215,8.916667,0.193676,-0.087331,2.834158,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.359,314.747,740.359,314.747,323.719,323.719,740.359,314.747,323.719,2.834158,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
216,8.958333,0.180108,-0.016448,2.857716,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.559,351.547,732.559,351.547,360.034,360.034,732.559,351.547,360.034,2.857716,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
217,9.000000,0.169679,0.069401,2.950016,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.471,394.550,724.471,394.550,405.587,405.587,724.471,394.550,405.587,2.950016,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
218,9.041667,0.152379,0.173012,2.963444,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.515,445.740,715.515,445.740,456.387,456.387,715.515,445.740,456.387,2.963444,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
219,9.083333,0.134101,0.295439,2.963444,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.457,506.412,706.457,506.412,518.954,518.954,706.457,506.412,518.954,2.963444,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
220,9.125000,0.117484,0.405639,2.963444,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,698.222,561.024,698.222,561.024,571.395,571.395,698.222,561.024,571.395,2.963444,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
221,9.166667,0.111858,0.349831,2.963444,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,695.434,533.367,695.434,533.367,542.676,542.676,695.434,533.367,542.676,2.963444,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
222,9.208333,0.113928,0.279298,2.949523,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,696.726,499.066,696.726,499.066,507.781,507.781,696.726,499.066,507.781,2.949523,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
223,9.250000,0.115468,0.220435,2.937574,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.727,470.204,697.727,470.204,478.541,478.541,697.727,470.204,478.541,2.937574,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
224,9.291667,0.115692,0.179638,2.937574,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.839,449.808,697.839,449.808,459.153,459.153,697.839,449.808,459.153,2.937574,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
225,9.333333,0.110218,0.161138,2.937574,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,695.102,440.559,695.102,440.559,449.910,449.910,695.102,440.559,449.910,2.937574,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
226,9.375000,0.102853,0.163948,2.949523,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,691.212,441.632,691.212,441.632,451.319,451.319,691.212,441.632,451.319,2.949523,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
227,9.416667,0.092293,0.179643,2.890999,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,686.884,451.257,686.884,451.257,460.298,460.298,686.884,451.257,460.298,2.890999,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
228,9.458333,0.085133,0.214001,2.890999,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,683.247,468.711,683.247,468.711,477.905,477.905,683.247,468.711,477.905,2.890999,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
229,9.500000,0.078030,0.248046,2.754886,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,681.597,492.231,681.597,492.231,505.059,505.059,681.597,492.231,505.059,2.754886,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
230,9.541667,0.068757,0.151205,2.541440,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,679.732,447.376,679.732,447.376,457.649,457.649,679.732,447.376,457.649,2.541440,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
231,9.583333,0.057612,0.082606,2.219998,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,678.112,414.647,678.112,414.647,424.655,424.655,678.112,414.647,424.655,2.219998,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
232,9.625000,0.054907,0.046785,2.219998,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,676.323,390.950,676.323,390.950,400.314,400.314,676.323,390.950,400.314,2.219998,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
233,9.666667,0.068456,0.006497,2.219998,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.286,364.298,685.286,364.298,373.809,373.809,685.286,364.298,373.809,2.219998,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
234,9.708333,0.107184,-0.048120,2.219998,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,710.906,328.167,710.906,328.167,338.284,338.284,710.906,328.167,338.284,2.219998,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
235,9.750000,0.176766,-0.117692,2.683284,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.747,295.585,736.747,295.585,304.973,304.973,736.747,295.585,304.973,2.683284,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
236,9.791667,0.216370,-0.159334,2.683284,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,758.423,272.794,758.423,272.794,281.594,281.594,758.423,272.794,281.594,2.683284,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
237,9.833333,0.252457,-0.191043,2.693456,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,777.652,255.834,777.652,255.834,264.068,264.068,777.652,255.834,264.068,2.693456,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
238,9.875000,0.288008,-0.206687,2.724378,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,795.254,248.583,795.254,248.583,257.437,257.437,795.254,248.583,257.437,2.724378,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
239,9.916667,0.292338,-0.212974,2.693456,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.397,243.876,799.397,243.876,252.796,252.796,799.397,243.876,252.796,2.693456,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
240,9.958333,0.273522,-0.229360,2.688370,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,789.420,234.705,789.420,234.705,243.268,243.268,789.420,234.705,243.268,2.688370,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
