frame,time,object_support_v_raw,object_support_v,support_v_raw,support_v,signed_gap,gap,floor_score,proposal_score,confidence_level,is_candidate,floor_contact_state
109,4.500000,348.960,366.746,644.289,644.289,-277.542262,277.542262,0.002842,0.041025,none,0,0
110,4.541667,343.770,359.853,644.289,644.289,-284.435146,284.435146,0.000000,0.000000,none,0,0
111,4.583333,336.340,352.799,644.289,644.289,-291.489164,291.489164,0.000000,0.000000,none,0,0
112,4.625000,315.724,341.677,644.289,644.289,-302.611777,302.611777,0.000000,0.000000,none,0,0
113,4.666667,317.590,334.451,644.289,644.289,-309.837806,309.837806,0.000000,0.094174,none,0,0
114,4.708333,318.259,329.593,644.289,644.289,-314.695327,314.695327,0.000000,0.717109,none,0,0
115,4.750000,323.845,327.869,644.289,644.289,-316.419791,316.419791,0.000000,0.632827,none,0,0
116,4.791667,339.881,331.472,644.289,644.289,-312.816116,312.816116,0.000000,0.559943,none,0,0
117,4.833333,348.705,336.642,644.289,644.289,-307.646344,307.646344,0.000131,1.000000,none,0,0
118,4.875000,350.794,340.888,644.289,644.289,-303.400803,303.400803,0.022338,0.394293,none,0,0
119,4.916667,350.766,343.851,344.764,614.336,-270.484842,270.484842,0.022041,0.000000,none,0,0
120,4.958333,347.729,345.015,344.149,587.317,-242.302833,242.302833,0.000000,0.000000,none,0,0
121,5.000000,343.621,344.596,344.149,563.001,-218.404093,218.404093,0.000000,0.000000,none,0,0
122,5.041667,341.143,343.560,344.149,541.115,-197.555013,197.555013,0.000000,0.013753,none,0,0
123,5.083333,333.198,340.452,644.289,551.433,-210.981054,210.981054,0.000000,0.025590,none,0,0
124,5.125000,331.958,337.904,644.289,560.718,-222.814744,222.814744,0.000000,0.000000,none,0,0
125,5.166667,332.955,336.419,644.289,569.075,-232.656343,232.656343,0.000000,0.000000,none,0,0
126,5.208333,334.653,335.889,644.289,576.597,-240.707466,240.707466,0.000000,0.000000,none,0,0
127,5.250000,336.960,336.210,644.289,583.366,-247.155416,247.155416,0.000000,0.000000,none,0,0
128,5.291667,339.666,337.247,644.289,589.458,-252.211018,252.211018,0.000000,0.000000,none,0,0
129,5.333333,342.016,338.678,644.289,594.941,-256.263393,256.263393,0.000000,0.382420,none,0,0
130,5.375000,307.321,329.271,644.289,599.876,-270.605164,270.605164,0.000000,0.102057,none,0,0
131,5.416667,308.939,323.171,644.289,604.317,-281.145951,281.145951,0.000000,0.084495,none,0,0
132,5.458333,310.392,319.337,644.289,608.314,-288.976854,288.976854,0.000000,0.083211,none,0,0
133,5.500000,313.081,317.461,644.289,611.912,-294.451214,294.451214,0.000000,0.016257,none,0,0
134,5.541667,347.342,326.425,644.289,615.149,-288.724451,288.724451,0.000000,0.024584,none,0,0
135,5.583333,347.171,332.649,644.289,618.063,-285.414552,285.414552,0.000000,0.026320,none,0,0
136,5.625000,346.896,336.923,644.289,620.686,-283.762906,283.762906,0.000000,0.019904,none,0,0
137,5.666667,346.024,339.653,644.289,623.046,-283.392858,283.392858,0.000000,0.009652,none,0,0
138,5.708333,345.636,341.448,644.289,625.170,-283.722278,283.722278,0.000000,0.001974,none,0,0
139,5.750000,345.221,342.580,344.023,597.056,-254.475645,254.475645,0.000000,0.000201,none,0,0
140,5.791667,344.783,343.241,344.085,571.759,-228.517690,228.517690,0.000000,0.000010,none,0,0
141,5.833333,344.522,343.625,344.130,548.996,-205.370526,205.370526,0.000000,0.008423,none,0,0
142,5.875000,344.280,343.822,344.453,528.541,-184.719811,184.719811,0.000000,0.000000,none,0,0
143,5.916667,344.072,343.897,345.065,510.194,-166.297062,166.297062,0.000000,0.000000,none,0,0
144,5.958333,343.976,343.921,345.492,493.724,-149.803111,149.803111,0.000000,0.110214,none,0,0
145,6.000000,344.149,343.989,345.659,478.917,-134.928144,134.928144,0.000000,0.142473,none,0,0
146,6.041667,344.270,344.073,345.659,465.591,-121.518083,121.518083,0.000000,0.052446,none,0,0
147,6.083333,344.172,344.103,345.659,453.598,-109.495283,109.495283,0.000000,0.069929,none,0,0
148,6.125000,344.331,344.171,345.659,442.804,-98.632983,98.632983,0.000000,0.052446,none,0,0
149,6.166667,346.518,344.875,345.659,433.090,-88.214496,88.214496,0.000000,0.034964,none,0,0
150,6.208333,346.456,345.350,345.659,424.347,-78.997256,78.997256,0.000000,0.000001,none,0,0
151,6.250000,346.537,345.706,345.659,416.478,-70.772278,70.772278,0.000000,0.000004,none,0,0
152,6.291667,346.673,345.996,345.659,409.396,-63.400246,63.400246,0.000000,0.000006,none,0,0
153,6.333333,344.771,345.628,345.659,403.023,-57.394050,57.394050,0.000000,0.000005,none,0,0
154,6.375000,344.832,345.390,345.659,397.286,-51.896677,51.896677,0.000000,0.000002,none,0,0
155,6.416667,344.861,345.231,345.659,392.124,-46.892553,46.892553,0.000000,0.024677,none,0,0
156,6.458333,344.848,345.116,345.659,387.477,-42.361031,42.361031,0.000000,0.000001,none,0,0
157,6.500000,345.083,345.106,644.289,413.158,-68.052097,68.052097,0.000000,0.000000,none,0,0
158,6.541667,345.189,345.131,644.289,436.271,-91.140272,91.140272,0.000000,0.000000,none,0,0
159,6.583333,345.069,345.112,644.289,457.073,-111.960601,111.960601,0.000000,0.746062,none,0,0
160,6.625000,344.986,345.074,644.289,475.795,-130.720076,130.720076,0.000000,0.762244,none,0,0
161,6.666667,290.324,328.649,644.289,492.644,-163.994619,163.994619,0.000000,0.853708,none,0,0
162,6.708333,290.795,317.293,644.289,507.808,-190.515379,190.515379,0.000000,0.864436,none,0,0
163,6.750000,260.796,300.344,644.289,521.456,-221.112503,221.112503,0.000000,0.513173,none,0,0
164,6.791667,262.473,288.983,644.289,533.740,-244.756992,244.756992,0.000000,0.506584,none,0,0
165,6.833333,263.799,281.428,644.289,544.795,-263.366976,263.366976,0.000000,0.499601,none,0,0
166,6.875000,264.258,276.277,644.289,554.744,-278.467244,278.467244,0.000000,0.484024,none,0,0
167,6.916667,264.383,272.709,644.289,563.698,-290.989811,290.989811,0.000000,0.477115,none,0,0
168,6.958333,263.714,270.010,644.289,571.757,-301.747200,301.747200,0.000000,0.454050,none,0,0
169,7.000000,262.354,267.713,644.289,579.011,-311.297176,311.297176,0.000000,0.445934,none,0,0
170,7.041667,260.202,265.460,644.289,585.538,-320.078381,320.078381,0.000000,0.445627,none,0,0
171,7.083333,258.455,263.358,644.289,591.413,-328.054885,328.054885,0.000000,0.441886,none,0,0
172,7.125000,257.091,261.478,644.289,596.701,-335.222643,335.222643,0.000000,0.447495,none,0,0
173,7.166667,255.804,259.776,644.289,601.460,-341.683677,341.683677,0.000000,0.456616,none,0,0
174,7.208333,254.521,258.199,644.289,605.743,-347.543054,347.543054,0.000000,0.462508,none,0,0
175,7.250000,253.480,256.784,644.289,609.597,-352.813497,352.813497,0.000000,0.465731,none,0,0
176,7.291667,251.640,255.241,644.289,613.066,-357.825727,357.825727,0.000000,0.474000,none,0,0
177,7.333333,249.778,253.602,644.289,616.188,-362.586716,362.586716,0.000000,0.482669,none,0,0
178,7.375000,247.700,251.831,644.289,618.998,-367.167254,367.167254,0.000000,0.487363,none,0,0
179,7.416667,245.460,249.920,644.289,621.528,-371.607632,371.607632,0.000000,0.500323,none,0,0
180,7.458333,244.761,248.372,644.289,623.804,-375.431397,375.431397,0.000000,0.489351,none,0,0
181,7.500000,245.010,247.364,644.289,625.852,-378.488553,378.488553,0.000000,0.475327,none,0,0
182,7.541667,244.965,246.644,644.289,627.696,-381.051761,381.051761,0.000000,0.465861,none,0,0
183,7.583333,244.932,246.130,644.289,629.355,-383.224636,383.224636,0.000000,0.480379,none,0,0
184,7.625000,245.050,245.806,252.539,591.673,-345.867196,345.867196,0.000000,0.476534,none,0,0
185,7.666667,244.986,245.560,252.207,557.727,-312.166607,312.166607,0.000000,0.467644,none,0,0
186,7.708333,244.873,245.354,252.207,527.175,-281.820760,281.820760,0.000000,0.453057,none,0,0
187,7.750000,244.753,245.174,644.289,538.886,-293.712445,293.712445,0.000000,0.438446,none,0,0
188,7.791667,244.462,244.960,644.289,549.426,-304.466199,304.466199,0.000000,0.429125,none,0,0
189,7.833333,244.541,244.834,644.289,558.913,-314.078175,314.078175,0.000000,0.423739,none,0,0
190,7.875000,244.339,244.686,644.289,567.450,-322.764400,322.764400,0.000000,0.446299,none,0,0
191,7.916667,244.055,244.497,644.289,575.134,-330.637476,330.637476,0.000000,0.460657,none,0,0
192,7.958333,243.802,244.288,644.289,582.049,-337.761296,337.761296,0.000000,0.457431,none,0,0
193,8.000000,272.561,252.770,644.289,588.273,-335.503360,335.503360,0.000000,0.440341,none,0,0
194,8.041667,272.798,258.778,644.289,593.875,-335.096486,335.096486,0.000000,0.456372,none,0,0
195,8.083333,274.514,263.499,644.289,598.916,-335.417177,335.417177,0.000000,0.419107,none,0,0
196,8.125000,274.569,266.820,644.289,603.454,-336.633433,336.633433,0.000000,0.434046,none,0,0
197,8.166667,274.600,269.154,644.289,607.537,-338.382958,338.382958,0.000000,0.419879,none,0,0
198,8.208333,276.800,271.448,644.289,611.212,-339.764326,339.764326,0.000000,0.429392,none,0,0
199,8.250000,277.025,273.121,644.289,614.520,-341.398814,341.398814,0.000000,0.440363,none,0,0
200,8.291667,277.286,274.370,275.741,580.642,-306.271435,306.271435,0.000000,0.442788,none,0,0
201,8.333333,277.353,275.265,275.741,550.152,-274.886595,274.886595,0.000000,0.452039,none,0,0
202,8.375000,277.171,275.837,275.741,522.711,-246.873790,246.873790,0.000000,0.469505,none,0,0
203,8.416667,276.380,276.000,275.741,498.014,-222.013910,222.013910,0.000000,0.465516,none,0,0
204,8.458333,274.924,275.677,275.741,475.787,-200.109401,200.109401,0.000000,0.487721,none,0,0
205,8.500000,274.304,275.265,275.741,455.782,-180.516789,180.516789,0.000000,0.496980,none,0,0
206,8.541667,273.469,274.726,275.741,437.778,-163.051552,163.051552,0.000000,0.505847,none,0,0
207,8.583333,272.626,274.096,275.741,421.574,-147.477968,147.477968,0.000000,0.512355,none,0,0
208,8.625000,272.116,273.502,644.289,443.846,-170.343471,170.343471,0.000000,0.504641,none,0,0
209,8.666667,271.641,272.944,644.289,463.890,-190.946110,190.946110,0.000000,0.497167,none,0,0
210,8.708333,270.959,272.348,644.289,481.930,-209.581415,209.581415,0.000000,0.458670,none,0,0
211,8.750000,270.407,271.766,644.289,498.166,-226.399702,226.399702,0.000000,0.429634,none,0,0
212,8.791667,235.416,260.861,644.289,512.778,-251.916977,251.916977,0.000000,0.393543,none,0,0
213,8.833333,236.741,253.625,644.289,525.929,-272.304028,272.304028,0.000000,0.364398,none,0,0
214,8.875000,238.031,248.947,644.289,537.765,-288.818175,288.818175,0.000000,0.334719,none,0,0
215,8.916667,239.673,246.165,644.289,548.417,-302.252669,302.252669,0.000000,0.461239,none,0,0
216,8.958333,241.753,244.841,644.289,558.004,-313.163286,313.163286,0.000000,0.453470,none,0,0
217,9.000000,243.863,244.548,644.289,566.633,-322.085142,322.085142,0.000000,0.441994,none,0,0
218,9.041667,245.816,244.928,644.289,574.398,-329.470224,329.470224,0.000000,0.441161,none,0,0
219,9.083333,248.920,246.126,644.289,581.387,-335.261695,335.261695,0.000000,0.431679,none,0,0
220,9.125000,251.227,247.656,644.289,587.678,-340.021427,340.021427,0.000000,0.413792,none,0,0
221,9.166667,252.932,249.239,644.289,593.339,-344.099762,344.099762,0.000000,0.402032,none,0,0
222,9.208333,253.232,250.437,644.289,598.434,-347.996816,347.996816,0.000000,0.391754,none,0,0
223,9.250000,251.796,250.845,644.289,603.019,-352.174552,352.174552,0.000000,0.402345,none,0,0
224,9.291667,248.849,250.246,644.289,607.146,-356.900165,356.900165,0.000000,0.420087,none,0,0
225,9.333333,277.690,258.479,644.289,610.860,-352.381183,352.381183,0.000000,0.430672,none,0,0
226,9.375000,280.006,264.937,644.289,614.203,-349.265945,349.265945,0.000000,0.303993,none,0,0
227,9.416667,277.937,268.837,644.289,617.212,-348.374542,348.374542,0.000000,0.342418,none,0,0
228,9.458333,275.968,270.976,271.639,582.654,-311.677980,311.677980,0.000000,0.354211,none,0,0
229,9.500000,273.450,271.718,272.349,551.624,-279.905365,279.905365,0.000000,0.373416,none,0,0
230,9.541667,271.275,271.585,272.349,523.696,-252.110929,252.110929,0.000000,0.358071,none,0,0
231,9.583333,269.430,270.939,272.349,498.562,-227.622827,227.622827,0.000000,0.338593,none,0,0
232,9.625000,268.996,270.356,272.349,475.940,-205.584410,205.584410,0.000000,0.327748,none,0,0
233,9.666667,269.567,270.119,272.507,455.597,-185.477730,185.477730,0.000000,0.322775,none,0,0
234,9.708333,271.415,270.508,272.664,437.304,-166.795745,166.795745,0.000000,0.328205,none,0,0
235,9.750000,274.009,271.558,272.822,420.856,-149.297267,149.297267,0.000000,0.317446,none,0,0
236,9.791667,277.347,273.295,272.980,406.068,-132.773061,132.773061,0.000000,0.327793,none,0,0
237,9.833333,279.480,275.150,273.137,392.775,-117.624462,117.624462,0.000000,0.298326,none,0,0
238,9.875000,234.309,262.898,644.289,417.926,-155.028257,155.028257,0.000000,0.292389,none,0,0
239,9.916667,277.440,267.261,644.289,440.562,-173.301886,173.301886,0.000000,0.242033,none,0,0
240,9.958333,276.688,270.089,273.666,423.873,-153.784019,153.784019,0.000000,0.169704,none,0,0
