frame,time_s,rms_z,flux_z,hf_ratio,motion_probability,source
175,7.270833333333333,1.5612877908965757,-0.0004718854674847938,0.17442251836203027,0.771658655556334,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
176,7.3125,1.4610718233129745,0.19106953525768144,0.1704317144302578,0.7652481784573707,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
177,7.354166666666667,1.1190760916299087,0.5838014325098547,0.17664637080024015,0.7313171757385477,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
178,7.395833333333333,1.2561747516148591,-1.086253687216541,0.17031174607091124,0.6771796220207247,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
179,7.4375,1.3645931760822643,0.37902243943157715,0.14497056793670526,0.7591029263415097,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
180,7.479166666666667,1.0052412454485848,-0.700096359909788,0.14560833233027365,0.6525046477964859,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
181,7.520833333333333,0.8260417735402952,0.5473510681249045,0.14183473624101905,0.6823797465485892,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
182,7.5625,0.6906167046244243,-0.922537025670319,0.1556153441015434,0.5831511876400967,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
183,7.604166666666667,0.4319026748210872,-0.41758399830671855,0.13900965182474256,0.5609492940354666,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
184,7.645833333333333,0.6191381067630196,0.5079558746256079,0.1265583037164628,0.6444377783853162,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
185,7.6875,0.7025650034872766,0.43480832396074826,0.12042384860199153,0.6555800083251004,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
186,7.729166666666667,4.419886718111976,16.750930591181376,0.1806819157249108,0.9992020898802951,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
187,7.770833333333333,4.376193222764541,-6.5277992364728625,0.17094038274514478,0.8783946357814878,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
188,7.8125,1.968958285209046,0.8974607206754782,0.16635304979797125,0.8498249560740185,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
189,7.854166666666667,1.4285679002369003,-1.0030823586512865,0.17386785509817035,0.7096335251127084,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
190,7.895833333333333,0.9850318989502611,-1.5693973434527024,0.20119369066273898,0.6042146425544166,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
191,7.9375,0.9667428052867982,0.16026256504304592,0.17224748962310002,0.6876846911666756,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
192,7.979166666666667,0.9035731234638593,-0.026562076575591637,0.14675924858307232,0.6679534641739657,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
193,8.020833333333334,0.7066816595277043,-0.2715668931191384,0.15185812067210805,0.6204519539176571,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
194,8.0625,0.599910803578731,-0.5662725285394257,0.15132295126913534,0.5850041620099584,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
195,8.104166666666666,0.22872243644372645,-0.9446815279106521,0.15847618648222292,0.4926439218753856,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
196,8.145833333333334,0.17103946289559507,1.00121512954895,0.14403110645687084,0.587509225830007,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
197,8.1875,0.07212440164388977,-0.6279157675606513,0.16109651315949172,0.47954032177624833,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
198,8.229166666666666,0.0134825276727399,-0.310816450187463,0.14279503354497297,0.485538222933816,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
199,8.270833333333334,-0.07427921810706471,-0.1966917103200555,0.14215263428396793,0.47471908504919264,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
200,8.3125,-0.12675168716367238,0.8108147679873269,0.13477259101587868,0.5198677668359013,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
201,8.354166666666666,-0.15616430517524174,-0.19096415035167127,0.138627544820848,0.4591362799520582,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
202,8.395833333333334,-0.13206083272892166,-0.3923967348166049,0.132977519939892,0.45280721221921555,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
203,8.4375,-0.25136416599489586,-0.2519568919981868,0.1348601256401676,0.4374556698023913,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
204,8.479166666666666,-0.3299821796931349,1.1706577291369464,0.12593555022859784,0.5000396500622877,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
205,8.520833333333334,-0.49169508314994154,0.11364191414271321,0.13326456459605007,0.41131765084578265,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
206,8.5625,-0.44166956537860347,0.36229362322632125,0.1273751389836839,0.4341847040211564,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
207,8.604166666666666,-0.35155701222800595,1.5847638615606123,0.12176109376986656,0.5185998083280825,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
208,8.645833333333334,-0.6564070377541595,-0.7213209299879304,0.13867855622333503,0.33834278215524155,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
209,8.6875,-0.7609552142459599,0.11372734116214957,0.13716190629243072,0.36157723100046085,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
210,8.729166666666666,-0.5480469501808316,0.18478628711082773,0.1255105926323399,0.4044821784738607,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
211,8.770833333333334,-0.46284586142250045,1.3623346425628025,0.11275593853601382,0.484678260887982,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
212,8.8125,-0.5473689395655654,0.8715406909781973,0.13069626531056291,0.44146739715509886,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
213,8.854166666666666,-0.6962829411602404,1.3671612263788144,0.14688862609002987,0.4397134155648083,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
214,8.895833333333334,-0.7430741343150273,0.520478336257928,0.13896966888484763,0.38577841728604817,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
215,8.9375,-0.7926222133212348,1.2279744898198726,0.13623639567532358,0.4138454399151583,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
216,8.979166666666666,-0.9315008580942586,-0.9049990325253844,0.14156932553217746,0.2838039099537449,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
217,9.020833333333334,-0.7673295670675496,0.05845281178779511,0.1319130610575463,0.3576318575016919,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
218,9.0625,-0.7454726645589493,0.9547289747707465,0.13460618059836016,0.4081959381255338,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
219,9.104166666666666,-0.8751778027229296,0.13100448034478715,0.1387648044195739,0.3421297436763225,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
220,9.145833333333334,-0.6522283214572765,1.6311164690236397,0.1298288695267534,0.4625968872237102,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
221,9.1875,-0.462579155773696,1.025193678120812,0.12982068485980375,0.4662341877254769,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
222,9.229166666666666,-0.514035849795201,1.4712934053279638,0.12046689561140933,0.48069374989988345,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
223,9.270833333333334,-0.7197877796147433,0.11248406210087547,0.12399988362476393,0.3689583796212094,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
224,9.3125,-0.9420361176173848,-0.8445798946810891,0.1469391264591122,0.28483652197394926,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
225,9.354166666666666,-0.8582561412580157,0.9907566396988883,0.12972439211451417,0.3890105259290465,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
226,9.395833333333334,-0.7937330530074703,-0.4139262643126141,0.1329790458998371,0.3295600491210036,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
227,9.4375,-0.845537603103844,-0.6175468029849167,0.1386837650869503,0.31101472796341834,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
228,9.479166666666666,-0.9212431481612563,0.5764823735857558,0.1349220904729921,0.35623490686090864,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
229,9.520833333333334,-0.9800514675464594,-0.07960260889282632,0.15102983299808767,0.3138991831587673,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
230,9.5625,-0.5892889630459065,1.652811484589425,0.14450222492442796,0.47601171434193257,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
231,9.604166666666666,-0.6856741664641017,0.522238071517374,0.14604934505610545,0.39653266930647657,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
232,9.645833333333334,-0.955342242346884,0.6714410723743015,0.14268230779673635,0.35492732993417797,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
233,9.6875,-0.7766384794766147,-0.1520324424757223,0.14692839791708445,0.34542171598961097,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
234,9.729166666666666,-0.744988980429652,0.2391281443025053,0.1378102636008764,0.3708707239470123,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
235,9.770833333333334,-0.7116278119008357,0.9159436327299648,0.10890229385073999,0.4125188898939055,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
236,9.8125,-0.8681535033067038,-1.712521875076693,0.13821195253482838,0.2584741094997455,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
237,9.854166666666666,-0.8872835502809403,-0.13002386837038266,0.14641266259994476,0.3272418464238043,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
238,9.895833333333334,-0.8989824533078073,0.5285182515102647,0.13054452785946988,0.3577984633149473,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
239,9.9375,-0.943495674823317,0.9834410378523433,0.13915542304627848,0.3729528815676826,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
240,9.979166666666666,-1.298703496887391,-5.328428991877591,0.14781987438245484,0.10108351230634197,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
