frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
217,9.000000,right,left,715.023,394.867,278.318678,278.318678,0.135757,0.000000,none,0,0
218,9.041667,right,left,705.923,446.110,264.655047,264.655047,0.000000,0.000000,none,0,0
219,9.083333,right,left,697.062,507.393,257.671861,257.671861,1.000000,0.000000,none,0,0
220,9.125000,right,left,688.984,561.208,258.835789,258.835789,1.000000,0.000000,none,0,0
221,9.166667,right,left,686.269,532.973,230.420950,230.420950,1.000000,0.000000,none,0,0
222,9.208333,right,left,687.331,498.370,208.588855,208.588855,0.000000,0.000000,none,0,0
223,9.250000,right,left,688.186,469.545,194.993004,194.993004,0.176093,0.000000,none,0,0
224,9.291667,right,left,688.201,449.049,191.670168,191.670168,0.359088,0.000000,none,0,0
225,9.333333,right,left,685.881,439.977,191.434494,191.434494,0.334254,0.000000,none,0,0
226,9.375000,right,left,681.799,441.469,192.554825,192.554825,0.208489,0.000000,none,0,0
227,9.416667,right,left,677.366,451.095,194.426384,194.426384,0.096242,0.000000,none,0,0
228,9.458333,right,left,673.537,468.691,197.387957,197.387957,0.516357,0.000000,none,0,0
229,9.500000,right,left,671.500,492.219,195.966962,195.966962,1.000000,0.000000,none,0,0
230,9.541667,right,left,669.624,447.206,183.837189,183.837189,0.204121,0.000000,none,0,0
231,9.583333,right,left,668.246,414.934,165.249935,165.249935,0.069212,0.000000,none,0,0
232,9.625000,right,left,666.583,390.623,142.095786,142.095786,0.283272,0.000000,none,0,0
233,9.666667,right,left,675.734,364.473,123.124990,123.124990,0.500785,0.000000,none,0,0
234,9.708333,right,left,701.000,327.809,120.056903,120.056903,0.000000,0.000000,none,0,0
235,9.750000,right,left,726.875,295.691,123.134397,123.134397,0.105665,0.000000,none,0,0
236,9.791667,right,left,748.522,272.524,129.885579,129.885579,0.154543,0.000000,none,0,0
237,9.833333,right,left,768.338,255.718,149.495385,149.495385,0.173333,0.000000,none,0,0
238,9.875000,right,left,785.725,248.308,175.478367,175.478367,0.407416,0.000000,none,0,0
239,9.916667,right,left,789.762,243.533,193.315853,193.315853,0.367862,0.000000,none,0,0
240,9.958333,right,left,780.017,234.072,198.915657,198.915657,0.077779,0.000000,none,0,0
