frame,time,correspondence_id,u,v,track_confidence,visible_fraction,occlusion_state,source
230,9.541667,center,679.009,445.608,1.000000,1.000000,visible,cotracker_sam2_mask_points
231,9.583333,center,677.232,412.982,1.000000,1.000000,visible,cotracker_sam2_mask_points
232,9.625000,center,675.167,390.557,1.000000,1.000000,visible,cotracker_sam2_mask_points
233,9.666667,center,683.442,361.024,1.000000,1.000000,visible,cotracker_sam2_mask_points
234,9.708333,center,708.385,327.231,1.000000,1.000000,visible,cotracker_sam2_mask_points
235,9.750000,center,736.140,293.764,1.000000,1.000000,visible,cotracker_sam2_mask_points
236,9.791667,center,757.964,270.691,1.000000,1.000000,visible,cotracker_sam2_mask_points
237,9.833333,center,777.239,255.172,1.000000,1.000000,visible,cotracker_sam2_mask_points
238,9.875000,center,795.135,247.778,1.000000,1.000000,visible,cotracker_sam2_mask_points
239,9.916667,center,800.223,247.244,1.000000,1.000000,visible,cotracker_sam2_mask_points
240,9.958333,center,788.884,233.204,1.000000,1.000000,visible,cotracker_sam2_mask_points
