frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_source,contact_u,contact_v,contact_source,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
135,5.583333,611.348,350.929,615.094,346.789,ref,606.398,352.032,human_nearest_mesh_topk,612.972,355.555,360.002,4.626,8.767,bottom_percentile_95,3.004572,3.026899,0.022327,1.000000,0.000000,0.011959,0.000000,0.100000,0.000000,39.294321,0.902200,5.000000,8.000000,right_hand,0.011959,437.180,415.275,3.163083,left,3.014858,3.004572,0.000000,4.446905,1.000000,0.973993
136,5.625000,621.470,316.219,620.814,318.324,ref,617.539,318.560,human_nearest_mesh_topk,623.382,328.980,324.468,12.761,10.656,bottom_percentile_95,3.000069,3.012789,0.012720,1.000000,0.000000,0.006869,0.000000,0.100000,0.569018,8.297000,0.388900,5.000000,8.000000,right_hand,0.006869,444.883,423.796,3.118881,left,2.996385,3.000069,0.000000,4.512217,0.000000,0.730495
137,5.666667,629.767,287.125,630.883,289.648,ref,625.589,289.326,human_nearest_mesh_topk,632.139,297.741,294.909,10.616,8.093,bottom_percentile_95,2.959225,2.942095,-0.017130,1.000000,0.000000,0.004647,0.554829,0.554829,0.316829,13.152000,0.000000,5.000000,8.000000,right_hand,0.004647,455.448,425.466,3.074251,left,2.925806,2.959225,0.554829,2.831945,0.475068,0.495350
138,5.708333,644.915,270.023,644.448,277.114,ref,636.084,268.896,human_nearest_mesh_topk,641.153,275.784,272.120,5.761,-1.330,bottom_percentile_95,2.921946,2.915892,-0.006054,1.000000,0.000000,0.003548,1.000000,1.000000,0.000000,30.254000,0.000000,5.000000,8.000000,right_hand,0.003513,467.922,421.625,3.022732,grid_04_01,2.891445,2.921946,1.000000,3.663929,0.780576,0.660467
139,5.750000,658.245,279.413,657.018,279.166,ref,642.457,248.798,human_nearest_mesh_topk,646.890,246.364,251.725,-33.049,-32.801,bottom_percentile_95,2.898040,2.890460,-0.007580,1.000000,0.000000,0.003326,0.855458,0.855458,0.000000,20.864000,0.000000,5.000000,8.000000,right_hand,0.003258,481.898,413.122,2.973370,grid_04_01,2.878480,2.898040,0.855458,5.360543,0.938386,0.495350
140,5.791667,666.533,300.277,669.232,309.765,ref,649.797,233.513,human_nearest_mesh_topk,654.337,240.220,236.255,-60.057,-69.545,bottom_percentile_95,2.880876,2.862779,-0.018097,1.000000,0.000000,0.003282,0.722274,0.722274,0.316829,13.152000,36.334250,5.000000,8.000000,right_hand,0.003189,493.764,403.079,2.927355,grid_04_01,2.866833,2.880876,0.722274,3.965119,0.683094,0.330234
141,5.833333,680.875,358.040,677.006,341.317,ref,657.135,225.080,human_nearest_mesh_topk,661.817,227.844,227.725,-130.196,-113.473,bottom_percentile_95,2.888415,2.880856,-0.007559,1.000000,0.000000,0.003423,0.924215,0.924215,0.000000,57.898240,66.292400,5.000000,8.000000,right_hand,0.003331,503.414,394.488,2.878763,grid_04_01,2.894584,2.888415,0.924215,0.118540,1.000000,0.333215
142,5.875000,691.276,400.716,683.998,374.448,ref,665.473,221.704,human_nearest_mesh_topk,669.938,232.456,224.566,-168.260,-141.992,bottom_percentile_95,2.888125,2.852652,-0.035473,1.000000,0.000000,0.003457,0.914055,0.914055,0.000000,43.925184,45.835250,5.000000,8.000000,right_hand,0.003388,510.197,388.685,2.838773,grid_04_01,2.887887,2.888125,0.914055,7.889805,1.000000,0.499822
143,5.916667,676.920,220.336,690.402,388.294,ref,674.077,224.893,human_nearest_mesh_topk,678.615,227.770,227.790,7.434,-160.525,bottom_percentile_95,2.852541,2.834150,-0.018391,1.000000,0.000000,0.003943,0.225015,0.225015,0.000000,138.450303,137.769100,5.000000,8.000000,right_hand,0.003895,519.250,385.027,2.794654,grid_04_01,2.823426,2.852541,0.225015,0.020555,1.000000,0.729073
144,5.958333,700.387,404.510,700.392,404.577,ref,682.382,233.577,human_nearest_mesh_topk,686.934,254.827,236.541,-149.683,-149.749,bottom_percentile_95,2.863590,2.825802,-0.037788,1.000000,0.000000,0.004489,1.000000,1.000000,0.000000,46.470000,37.654700,5.000000,8.000000,right_hand,0.004427,527.490,386.509,2.784395,grid_04_01,2.872631,2.863590,1.000000,18.286698,0.591028,0.972098
145,6.000000,706.719,395.086,705.918,381.601,ref,689.392,248.799,human_nearest_mesh_topk,694.248,256.629,251.859,-138.457,-124.972,bottom_percentile_95,2.875802,2.849838,-0.025965,1.000000,0.000000,0.005897,0.756731,0.756731,0.000000,51.160000,73.928750,5.000000,8.000000,right_hand,0.005722,538.551,391.108,2.774640,grid_04_01,2.885794,2.875802,0.756731,4.769493,1.000000,0.729073
146,6.041667,708.724,343.926,709.707,356.915,ref,698.297,271.344,human_nearest_mesh_topk,703.437,279.166,274.628,-64.760,-77.750,bottom_percentile_95,2.875184,2.865185,-0.009999,1.000000,0.000000,0.008549,0.668447,0.668447,0.907072,1.789000,37.682750,5.000000,8.000000,right_hand,0.008378,552.756,397.330,2.790486,grid_04_01,2.874679,2.875184,0.668447,4.537333,0.504190,0.486049
147,6.083333,714.197,337.999,713.810,337.330,ref,704.807,300.961,human_nearest_mesh_topk,711.498,301.722,306.384,-36.277,-35.608,bottom_percentile_95,2.861529,2.849091,-0.012438,1.000000,0.000000,0.016099,0.733706,0.733706,0.785055,4.138000,0.000000,5.000000,8.000000,right_hand,0.016048,571.902,401.728,2.802765,grid_04_01,2.850356,2.861529,0.733706,4.661819,0.489614,0.499822
148,6.125000,719.466,342.137,719.602,339.585,ref,713.159,341.345,human_nearest_mesh_topk,720.193,338.713,346.419,-3.424,-0.872,bottom_percentile_95,2.840572,2.401442,-0.439130,1.000000,0.000000,0.039699,0.000000,0.100000,0.821883,3.429000,0.000000,5.000000,8.000000,right_hand,0.039699,596.611,403.038,2.802663,left,2.241930,2.840572,0.000000,7.706007,0.000000,0.666429
149,6.166667,725.379,338.708,724.442,340.472,ref,720.985,342.939,human_nearest_mesh_topk,727.345,349.956,347.567,11.248,9.484,bottom_percentile_95,2.834756,2.844030,0.009274,1.000000,0.000000,0.069637,0.258562,0.258562,0.963172,0.709000,0.000000,5.000000,8.000000,right_hand,0.069637,625.276,395.052,2.855237,left,2.829997,2.834756,0.258562,2.389398,0.104682,0.721895
150,6.208333,731.194,336.974,732.331,332.399,ref,729.170,339.791,human_nearest_mesh_topk,733.269,345.253,346.833,8.279,12.853,bottom_percentile_95,2.782434,1.613866,-1.168568,1.000000,0.000000,0.127834,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.115556,651.904,376.556,2.926883,grid_03_01,1.650259,2.782434,0.000000,1.580683,0.516451,0.962527
151,6.250000,747.099,307.761,747.679,309.946,ref,745.328,312.677,human_nearest_mesh_topk,748.113,320.569,319.356,12.808,10.623,bottom_percentile_95,2.758890,1.729534,-1.029356,1.000000,0.000000,0.129727,0.564498,0.564498,1.000000,0.000000,1.735500,5.000000,8.000000,right_hand,0.122201,668.923,348.627,3.016178,grid_05_02,2.739626,2.758890,0.564498,1.213167,0.095063,0.814104
152,6.291667,770.012,278.694,769.189,278.336,ref,765.587,283.197,human_nearest_mesh_topk,771.791,288.579,288.635,9.885,10.243,bottom_percentile_95,2.654412,2.793306,0.138894,1.000000,0.229387,0.096951,0.000000,0.100000,1.000000,0.000000,0.081650,5.000000,8.000000,right_hand,0.096951,674.892,315.704,3.102760,left,2.568930,2.654412,0.000000,0.056195,0.000000,0.610578
153,6.333333,790.086,251.908,790.116,252.756,ref,784.675,255.594,human_nearest_mesh_topk,788.971,262.468,262.545,10.560,9.712,bottom_percentile_95,2.723915,2.791969,0.068054,1.000000,0.157073,0.058864,0.000000,0.100000,1.000000,0.000000,0.777450,5.000000,8.000000,right_hand,0.058864,670.739,284.245,3.174387,left,2.780782,2.723915,0.000000,0.076819,0.013927,0.734807
154,6.375000,807.070,233.715,806.849,233.426,ref,801.066,233.953,human_nearest_mesh_topk,806.833,242.538,242.371,8.823,9.112,bottom_percentile_95,2.715707,2.729031,0.013324,1.000000,0.467474,0.030878,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.030878,659.208,254.684,3.239743,left,2.708990,2.715707,0.000000,0.166698,0.000000,0.551106
155,6.416667,820.367,220.529,820.380,220.533,ref,814.605,220.688,human_nearest_mesh_topk,820.318,228.938,228.640,8.409,8.404,bottom_percentile_95,2.708564,2.713442,0.004878,1.000000,0.580777,0.015691,0.000000,0.100000,1.000000,0.000000,0.128350,5.000000,8.000000,right_hand,0.015691,644.576,230.272,3.293330,left,2.702720,2.708564,0.000000,0.297681,0.000000,0.477999
156,6.458333,831.956,212.140,833.127,212.291,ref,826.922,212.658,human_nearest_mesh_topk,832.970,220.031,220.379,7.891,7.740,bottom_percentile_95,2.688428,2.681215,-0.007213,1.000000,0.648370,0.007714,0.276550,0.276550,1.000000,0.000000,0.128350,5.000000,8.000000,right_hand,0.007694,628.555,211.583,3.326608,grid_02_00,2.671953,2.688428,0.276550,0.348543,0.000000,0.716998
157,6.500000,843.668,208.286,841.788,209.127,ref,838.660,208.068,human_nearest_mesh_topk,844.459,216.204,215.628,7.918,7.077,bottom_percentile_95,2.656872,2.639721,-0.017151,1.000000,0.520976,0.003781,1.000000,1.000000,0.391629,11.712000,0.041800,5.000000,8.000000,right_hand,0.003778,611.827,204.011,3.356283,grid_02_00,2.631054,2.656872,1.000000,0.576114,0.000000,0.955998
158,6.541667,851.097,206.941,845.195,205.257,ref,845.269,205.141,human_nearest_mesh_topk,851.129,211.900,213.123,4.959,6.643,bottom_percentile_95,2.638699,2.632676,-0.006023,1.000000,0.000000,0.002123,1.000000,1.000000,0.005735,19.141000,1.160250,5.000000,8.000000,right_hand,0.002110,595.086,200.732,3.385298,grid_02_00,2.623831,2.638699,1.000000,1.222264,0.254735,0.716998
159,6.583333,842.052,196.270,840.390,196.114,ref,836.593,192.863,human_nearest_mesh_topk,842.349,202.646,200.571,6.376,6.532,bottom_percentile_95,2.611755,2.598083,-0.013672,1.000000,0.000000,0.001601,0.419548,0.419548,0.475571,10.096000,2.938300,5.000000,8.000000,right_hand,0.001597,575.632,204.943,3.409715,grid_02_00,2.589709,2.611755,0.419548,2.074831,0.000000,0.477999
160,6.625000,831.104,184.082,832.248,185.254,ref,826.659,183.904,human_nearest_mesh_topk,832.530,192.022,191.466,7.940,6.768,bottom_percentile_95,2.613022,2.623562,0.010540,1.000000,0.469443,0.001257,0.820482,0.820482,1.000000,0.000000,0.308500,5.000000,8.000000,right_hand,0.001257,557.456,214.025,3.392610,left,2.614058,2.613022,0.820482,0.556186,0.000000,0.546108
161,6.666667,822.502,180.007,822.497,179.824,ref,818.165,179.480,human_nearest_mesh_topk,824.020,186.946,187.246,6.939,7.122,bottom_percentile_95,2.611093,2.619757,0.008664,1.000000,0.758070,0.000918,0.745668,0.745668,0.788327,4.075000,0.163950,5.000000,8.000000,right_hand,0.000918,539.296,228.354,3.372744,left,2.609515,2.611093,0.745668,0.300036,0.000000,0.728144
162,6.708333,814.574,179.326,814.269,179.602,ref,809.406,178.421,human_nearest_mesh_topk,814.818,186.817,185.983,7.491,7.216,bottom_percentile_95,2.617906,2.630471,0.012565,1.000000,0.189645,0.000665,0.975624,0.975624,0.752953,4.756000,0.548500,5.000000,8.000000,right_hand,0.000665,521.452,248.262,3.353917,left,2.623480,2.617906,0.975624,0.834860,0.000000,0.546108
163,6.750000,805.712,182.175,806.043,182.609,ref,800.275,181.565,human_nearest_mesh_topk,805.738,189.744,189.250,7.569,7.135,bottom_percentile_95,2.624089,2.640926,0.016837,1.000000,0.591339,0.000460,1.000000,1.000000,0.900942,1.907000,0.163950,5.000000,8.000000,right_hand,0.000460,502.508,271.734,3.329212,left,2.629148,2.624089,1.000000,0.493938,0.000000,0.364072
164,6.791667,797.864,189.332,797.618,188.957,ref,792.519,190.414,human_nearest_mesh_topk,797.472,196.164,196.537,6.832,7.207,bottom_percentile_95,2.616087,2.619396,0.003308,1.000000,0.690025,0.000305,0.746100,0.746100,1.000000,0.000000,0.034050,5.000000,8.000000,right_hand,0.000305,483.670,299.507,3.298360,left,2.609541,2.616087,0.746100,0.372979,0.000000,0.000000
165,6.833333,789.111,199.235,789.196,199.598,ref,783.847,200.707,human_nearest_mesh_topk,788.933,206.918,206.679,7.683,7.320,bottom_percentile_95,2.629269,2.652371,0.023102,1.000000,0.653878,0.000218,1.000000,1.000000,1.000000,0.000000,0.018300,5.000000,8.000000,right_hand,0.000218,467.044,326.548,3.264618,left,2.640054,2.629269,1.000000,0.239060,0.000000,0.000000
166,6.875000,780.409,214.015,780.407,213.691,ref,775.002,215.386,human_nearest_mesh_topk,780.021,220.962,221.441,6.947,7.272,bottom_percentile_95,2.680308,2.731506,0.051199,1.000000,0.346316,0.000162,1.000000,1.000000,1.000000,0.000000,0.018300,5.000000,8.000000,right_hand,0.000162,451.389,354.691,3.223336,left,2.722066,2.680308,1.000000,0.478457,0.000000,0.000000
167,6.916667,771.726,231.566,771.653,231.801,ref,767.679,233.472,human_nearest_mesh_topk,773.050,239.580,239.562,8.014,7.779,bottom_percentile_95,2.743747,2.805498,0.061751,1.000000,0.264832,0.000127,1.000000,1.000000,1.000000,0.000000,0.408750,5.000000,8.000000,right_hand,0.000127,436.409,379.733,3.180693,left,2.795652,2.743747,1.000000,0.018174,0.000000,0.000000
168,6.958333,763.050,253.565,763.195,253.318,ref,758.699,255.463,human_nearest_mesh_topk,764.097,262.015,261.152,8.450,8.696,bottom_percentile_95,2.792046,2.834816,0.042769,1.000000,0.026047,0.000113,1.000000,1.000000,1.000000,0.000000,0.408750,5.000000,8.000000,right_hand,0.000113,422.251,401.812,3.145345,left,2.831564,2.792046,1.000000,0.862119,0.000000,0.000000
169,7.000000,755.223,278.942,755.129,279.168,ref,750.803,282.287,human_nearest_mesh_topk,756.305,289.018,289.410,10.076,9.850,bottom_percentile_95,2.829831,2.865330,0.035499,1.000000,0.000000,0.000119,1.000000,1.000000,1.000000,0.000000,0.570400,5.000000,8.000000,right_hand,0.000119,411.495,417.468,3.105391,left,2.860746,2.829831,1.000000,0.392079,0.000000,0.000000
170,7.041667,747.391,309.507,747.430,309.308,ref,742.637,313.446,human_nearest_mesh_topk,748.215,319.898,320.342,10.391,10.590,bottom_percentile_95,2.851927,2.878788,0.026861,1.000000,0.000000,0.000143,0.916469,0.916469,1.000000,0.000000,0.937250,5.000000,8.000000,right_hand,0.000143,403.281,427.664,3.075061,left,2.870006,2.851927,0.916469,0.444655,0.000000,0.000000
171,7.083333,739.798,344.430,739.730,344.677,ref,734.830,346.650,human_nearest_mesh_topk,742.216,355.198,355.808,10.768,10.522,bottom_percentile_95,2.887876,2.924871,0.036995,1.000000,0.000000,0.000187,0.137893,0.137893,1.000000,0.000000,0.910000,5.000000,8.000000,right_hand,0.000187,398.593,433.228,3.053152,left,2.917289,2.887876,0.137893,0.609988,0.000000,0.000000
172,7.125000,732.236,385.202,732.428,384.693,ref,728.357,386.362,human_nearest_mesh_topk,735.924,394.942,395.100,9.740,10.249,bottom_percentile_95,2.909321,2.930676,0.021355,1.000000,0.000000,0.000267,0.000000,0.100000,1.000000,0.000000,0.937250,5.000000,8.000000,right_hand,0.000267,399.324,436.575,3.035198,grid_02_00,2.926867,2.909321,0.000000,0.158024,0.000000,0.000000
173,7.166667,725.294,430.437,724.975,431.439,ref,719.889,430.864,human_nearest_mesh_topk,727.127,441.838,440.116,11.401,10.399,bottom_percentile_95,2.922952,2.945475,0.022523,1.000000,0.000000,0.000417,0.013483,0.100000,1.000000,0.000000,1.699000,5.000000,8.000000,right_hand,0.000416,404.590,437.118,3.023900,grid_02_00,2.934105,2.922952,0.013483,1.721188,0.000000,0.294179
174,7.208333,717.321,484.690,717.761,483.236,ref,712.275,485.766,human_nearest_mesh_topk,719.222,495.493,496.888,10.803,12.256,bottom_percentile_95,2.935054,2.952904,0.017850,1.000000,0.000000,0.000566,0.613379,0.613379,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.000557,413.062,435.835,3.012185,grid_02_00,2.944956,2.935054,0.613379,1.394802,0.000000,0.441269
175,7.250000,710.383,540.828,709.465,548.490,ref,705.207,541.189,human_nearest_mesh_topk,712.352,562.523,559.617,21.695,14.033,bottom_percentile_95,2.941298,2.952581,0.011283,1.000000,0.000000,0.000597,0.589490,0.589490,1.000000,0.000000,6.591650,5.000000,8.000000,right_hand,0.000576,425.382,433.310,3.002027,grid_02_00,2.946407,2.941298,0.589490,2.905462,0.000000,0.588359
176,7.291667,701.417,608.677,702.268,596.130,ref,696.530,604.871,human_nearest_mesh_topk,702.873,610.872,621.984,2.195,14.742,bottom_percentile_95,2.744716,2.622127,-0.122589,1.000000,0.000000,0.000447,0.000000,0.100000,0.000000,47.607000,1.109350,5.000000,8.000000,right_hand,0.000418,438.765,429.896,2.994559,grid_01_01,2.583876,2.744716,0.000000,11.111640,1.000000,0.557316
177,7.333333,696.800,660.417,698.085,618.221,ref,693.520,672.099,human_nearest_mesh_topk,698.255,632.393,677.538,-28.024,14.171,bottom_percentile_95,2.841531,2.162395,-0.679135,1.000000,0.000000,0.000808,0.000000,0.100000,0.000000,99.375600,4.923100,5.000000,8.000000,right_foot,0.000773,460.757,840.260,3.129260,grid_05_02,2.193820,2.841531,0.000000,45.144874,1.000000,0.750000
178,7.375000,698.074,607.651,698.014,599.769,ref,693.756,602.970,human_nearest_mesh_topk,699.742,612.567,619.743,4.916,12.798,bottom_percentile_95,2.720271,2.657330,-0.062942,1.000000,0.000000,0.000723,0.000000,0.100000,0.000000,46.594223,0.000000,5.000000,8.000000,right_hand,0.000700,465.327,420.873,2.976255,grid_01_01,2.621059,2.720271,0.000000,7.175574,0.998468,1.000000
179,7.416667,699.011,561.070,698.652,564.658,ref,696.144,554.298,human_nearest_mesh_topk,702.044,575.694,572.574,14.624,11.035,bottom_percentile_95,2.830531,2.929913,0.099382,1.000000,0.000000,0.001748,1.000000,1.000000,0.991014,0.173000,0.000000,5.000000,8.000000,right_hand,0.001614,478.426,417.174,2.965435,grid_01_01,2.920743,2.830531,1.000000,3.119181,0.000000,0.750000
180,7.458333,699.184,516.366,699.562,516.979,ref,694.030,513.190,human_nearest_mesh_topk,701.469,527.746,526.709,11.380,10.767,bottom_percentile_95,2.901721,2.966448,0.064727,1.000000,0.000000,0.003675,0.000000,0.100000,1.000000,0.000000,0.088050,5.000000,8.000000,right_hand,0.003490,489.727,412.952,2.958214,grid_02_00,2.959967,2.901721,0.000000,1.036967,0.000000,0.557316
181,7.500000,701.081,479.107,700.893,478.888,ref,695.756,478.307,human_nearest_mesh_topk,702.554,489.270,489.538,10.163,10.382,bottom_percentile_95,2.910095,2.924560,0.014465,1.000000,0.000000,0.006162,0.000000,0.100000,1.000000,0.000000,0.038600,5.000000,8.000000,right_hand,0.005937,499.207,410.000,2.941773,grid_02_00,2.916946,2.910095,0.000000,0.268064,0.000000,0.743088
182,7.541667,702.775,447.704,702.846,447.802,ref,697.353,448.262,human_nearest_mesh_topk,704.641,457.822,458.097,10.118,10.020,bottom_percentile_95,2.915995,2.928956,0.012962,1.000000,0.000000,0.008690,0.000000,0.100000,1.000000,0.000000,0.049450,5.000000,8.000000,right_hand,0.008466,507.009,409.198,2.922631,grid_02_00,2.920822,2.915995,0.000000,0.274593,0.000000,0.557316
183,7.583333,704.538,423.121,704.427,422.898,ref,698.230,423.402,human_nearest_mesh_topk,705.631,432.660,432.690,9.539,9.762,bottom_percentile_95,2.892945,2.885294,-0.007651,1.000000,0.299267,0.010710,0.044391,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.010516,512.658,410.054,2.897266,grid_02_00,2.874086,2.892945,0.044391,0.030643,0.038867,0.371544
184,7.625000,705.815,405.176,705.997,405.399,ref,699.598,405.580,human_nearest_mesh_topk,707.122,414.672,414.530,9.496,9.273,bottom_percentile_95,2.865539,2.884771,0.019231,1.000000,0.588866,0.010959,1.000000,1.000000,0.964003,0.693000,0.215500,5.000000,8.000000,right_hand,0.010838,514.623,413.223,2.863926,grid_02_00,2.843117,2.865539,1.000000,0.142514,0.107299,0.000000
185,7.666667,707.342,396.294,707.045,396.219,ref,701.303,396.582,human_nearest_mesh_topk,709.026,405.453,405.447,9.159,9.234,bottom_percentile_95,2.836018,2.853132,0.017114,1.000000,0.728740,0.009750,0.554346,0.554346,0.502634,9.575000,0.416500,5.000000,8.000000,right_hand,0.009669,512.729,419.972,2.820473,grid_02_00,2.811865,2.836018,0.554346,0.006550,0.152570,0.000000
186,7.708333,707.731,396.160,708.083,396.257,ref,702.001,396.171,human_nearest_mesh_topk,709.713,405.848,405.385,9.688,9.590,bottom_percentile_95,2.663999,2.832667,0.168669,1.000000,0.455933,0.007695,0.000000,0.100000,0.495673,9.709000,0.344150,5.000000,8.000000,right_hand,0.007639,504.874,427.215,2.793731,grid_02_00,2.523255,2.663999,0.000000,0.462562,0.192981,0.000000
187,7.750000,709.059,405.869,708.812,405.811,ref,702.829,406.822,human_nearest_mesh_topk,710.785,416.157,416.659,10.288,10.346,bottom_percentile_95,2.745325,2.453172,-0.292152,1.000000,0.217045,0.006041,0.000000,0.100000,0.970548,0.567000,0.000000,5.000000,8.000000,right_hand,0.006020,495.476,434.912,2.767718,grid_02_00,2.451089,2.745325,0.000000,0.501871,0.263231,0.000000
188,7.791667,709.298,426.138,709.419,426.133,ref,703.113,427.294,human_nearest_mesh_topk,710.766,437.514,437.349,11.376,11.381,bottom_percentile_95,2.781922,2.385895,-0.396027,1.000000,0.000000,0.004200,0.000000,0.100000,0.958133,0.806000,0.000000,5.000000,8.000000,right_hand,0.004165,479.960,446.105,2.739733,grid_02_00,2.385895,2.781922,0.000000,0.164490,0.364821,0.292198
189,7.833333,709.489,458.901,709.161,459.138,ref,703.786,460.470,human_nearest_mesh_topk,711.183,472.052,471.815,13.151,12.914,bottom_percentile_95,2.798390,2.420414,-0.377976,1.000000,0.000000,0.002784,0.000000,0.100000,0.948212,0.997000,0.000000,5.000000,8.000000,right_hand,0.002742,463.448,456.290,2.720132,grid_02_00,2.421516,2.798390,0.000000,0.237405,0.438881,0.486515
190,7.875000,708.492,506.015,708.731,507.985,ref,703.188,507.104,human_nearest_mesh_topk,710.602,522.713,520.306,16.698,14.728,bottom_percentile_95,2.861827,2.921281,0.059454,1.000000,0.000000,0.001828,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.001779,449.008,466.633,2.704019,grid_02_00,2.913729,2.861827,0.000000,2.406457,0.330624,0.729772
191,7.916667,707.912,566.575,707.522,567.929,ref,704.249,562.738,human_nearest_mesh_topk,710.727,584.572,583.478,17.997,16.644,bottom_percentile_95,2.845404,2.827412,-0.017992,1.000000,0.000000,0.000947,0.737930,0.737930,0.600704,7.687000,0.000000,5.000000,8.000000,right_hand,0.000902,436.116,476.011,2.690208,grid_02_00,2.831967,2.845404,0.737930,1.093979,0.484371,0.973030
192,7.958333,705.798,633.629,706.098,613.952,ref,701.071,626.775,human_nearest_mesh_topk,707.465,632.451,652.301,-1.178,18.499,bottom_percentile_95,2.620870,2.469206,-0.151664,1.000000,0.000000,0.000514,0.000000,0.100000,0.000000,74.741000,1.768900,5.000000,8.000000,right_hand,0.000486,429.915,483.834,2.682445,grid_01_01,2.437160,2.620870,0.000000,19.850140,1.000000,0.900870
193,8.000000,704.633,616.694,705.016,610.706,ref,699.120,613.954,human_nearest_mesh_topk,705.767,629.044,635.113,12.350,18.338,bottom_percentile_95,2.585034,2.573186,-0.011848,1.000000,0.000000,0.000704,0.000000,0.100000,0.000000,57.806821,1.516100,5.000000,8.000000,right_hand,0.000655,433.159,488.997,2.673130,grid_01_01,2.555714,2.585034,0.000000,6.068990,1.000000,0.675653
194,8.041667,704.941,558.888,704.350,563.853,ref,700.593,557.448,human_nearest_mesh_topk,708.341,580.488,577.372,21.600,16.636,bottom_percentile_95,2.791596,2.965592,0.173997,1.000000,0.000000,0.001446,0.000000,0.100000,0.984001,0.308000,1.580800,5.000000,8.000000,right_hand,0.001394,443.949,491.878,2.669057,grid_02_00,2.960600,2.791596,0.000000,3.116193,0.000000,0.533377
195,8.083333,703.290,505.449,703.456,505.927,ref,697.425,506.245,human_nearest_mesh_topk,705.205,520.459,517.990,15.010,14.532,bottom_percentile_95,2.880723,2.961703,0.080979,1.000000,0.000000,0.003367,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.003321,465.541,490.908,2.669722,grid_02_00,2.953646,2.880723,0.000000,2.468862,0.034760,0.711169
196,8.125000,702.635,460.629,702.658,460.485,ref,696.676,462.373,human_nearest_mesh_topk,704.599,473.328,473.025,12.699,12.844,bottom_percentile_95,2.848425,2.915937,0.067512,1.000000,0.000000,0.008023,1.000000,1.000000,1.000000,0.000000,0.137350,5.000000,8.000000,right_hand,0.008023,500.361,483.845,2.689567,left,2.821999,2.848425,1.000000,0.303593,0.066421,0.533377
197,8.166667,702.451,423.104,702.390,423.118,ref,696.025,424.862,human_nearest_mesh_topk,704.104,434.842,435.637,11.738,11.724,bottom_percentile_95,2.905473,2.967944,0.062472,1.000000,0.000000,0.020208,0.000000,0.100000,0.990442,0.184000,0.137350,5.000000,8.000000,right_hand,0.020208,541.188,467.416,2.722072,left,2.952148,2.905473,0.000000,0.795729,0.059174,0.355585
198,8.208333,702.250,393.234,700.926,394.828,ref,697.068,399.223,human_nearest_mesh_topk,704.142,406.674,405.298,13.440,11.845,bottom_percentile_95,2.793621,2.913678,0.120057,1.000000,0.000000,0.046487,0.000000,0.100000,0.980001,0.385000,0.000000,5.000000,8.000000,right_hand,0.046487,579.358,443.469,2.785716,left,2.702106,2.793621,0.000000,1.375667,0.000000,0.507323
199,8.250000,701.915,371.219,704.784,369.174,ref,697.082,376.011,human_nearest_mesh_topk,703.163,380.747,381.846,9.528,11.573,bottom_percentile_95,2.784370,1.602769,-1.181601,1.000000,0.000000,0.115638,0.000000,0.100000,0.962600,0.720000,0.839350,5.000000,8.000000,right_hand,0.115638,616.841,413.355,2.843884,left,1.644504,2.784370,0.000000,1.099321,0.195331,0.728827
200,8.291667,718.121,338.659,717.207,338.079,ref,712.605,343.906,human_nearest_mesh_topk,718.094,349.104,349.718,10.445,11.026,bottom_percentile_95,2.780207,1.678140,-1.102068,1.000000,0.000000,0.138532,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.138532,639.461,378.555,2.919636,left,2.349767,2.780207,0.000000,0.613855,0.000000,0.971769
201,8.333333,735.973,301.014,735.864,301.964,ref,730.494,306.829,human_nearest_mesh_topk,736.658,312.338,312.480,11.324,10.374,bottom_percentile_95,2.817242,2.860648,0.043406,1.000000,0.000000,0.100865,0.000000,0.100000,1.000000,0.000000,0.839350,5.000000,8.000000,right_hand,0.100865,641.711,339.892,3.022642,left,2.847543,2.817242,0.000000,0.142410,0.000000,0.728827
202,8.375000,752.583,270.514,752.317,270.548,ref,747.242,271.368,human_nearest_mesh_topk,753.419,280.234,279.725,9.720,9.686,bottom_percentile_95,2.820760,2.835996,0.015236,1.000000,0.062642,0.058100,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.058100,633.823,303.778,3.104189,left,2.823637,2.820760,0.000000,0.508867,0.117164,0.507323
