frame,time,site_id,body_part,side,x_m,y_m,z_m,coordinate_frame,confidence,source
102,4.208333,right_hand,hand,right,-0.315080714,0.077463043,3.083116674,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
102,4.208333,left_foot,foot,left,-1.182189465,0.960659087,3.202543974,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
102,4.208333,right_foot,foot,right,-0.378448814,1.024270296,3.146699429,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
103,4.250000,left_hand,hand,left,-0.795874655,0.011185753,3.300859499,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
103,4.250000,right_hand,hand,right,-0.296341300,0.084016961,3.022646284,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
103,4.250000,left_foot,foot,left,-1.181803107,0.956977069,3.207902670,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
103,4.250000,right_foot,foot,right,-0.378459185,1.022295952,3.150207281,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
104,4.291667,left_hand,hand,left,-0.758516490,-0.002841949,3.318687439,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
104,4.291667,right_hand,hand,right,-0.284023362,0.091209769,2.963936377,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
104,4.291667,left_foot,foot,left,-1.182723641,0.953629851,3.223829746,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
104,4.291667,right_foot,foot,right,-0.378322482,1.020709395,3.160627842,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
105,4.333333,left_hand,hand,left,-0.714626837,-0.013941723,3.324860287,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
105,4.333333,right_hand,hand,right,-0.279339004,0.100200003,2.901804733,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
105,4.333333,left_foot,foot,left,-1.180267334,0.951077998,3.233973742,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
105,4.333333,right_foot,foot,right,-0.374138892,1.017862201,3.162749290,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
106,4.375000,left_hand,hand,left,-0.667464030,-0.013605642,3.314765024,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
106,4.375000,right_hand,hand,right,-0.280445117,0.113537967,2.833941841,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
106,4.375000,left_foot,foot,left,-1.173593044,0.950272322,3.229174137,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
106,4.375000,right_foot,foot,right,-0.365018964,1.015395284,3.151487112,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
107,4.416667,left_hand,hand,left,-0.631830239,-0.014384842,3.323733282,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
107,4.416667,right_hand,hand,right,-0.286754680,0.123377317,2.807650566,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
107,4.416667,left_foot,foot,left,-1.171621323,0.950831711,3.245051146,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
107,4.416667,right_foot,foot,right,-0.360801518,1.013826489,3.162821293,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
108,4.458333,left_hand,hand,left,-0.603486347,-0.008921456,3.316659880,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
108,4.458333,right_hand,hand,right,-0.294416201,0.140428114,2.773304033,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
108,4.458333,left_foot,foot,left,-1.170265675,0.953374922,3.244538784,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
108,4.458333,right_foot,foot,right,-0.358556271,1.013747573,3.159347296,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
109,4.500000,left_hand,hand,left,-0.581466115,-0.001704884,3.315937519,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
109,4.500000,right_hand,hand,right,-0.299492311,0.156918472,2.758004522,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
109,4.500000,left_foot,foot,left,-1.168285251,0.956135750,3.248926163,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
109,4.500000,right_foot,foot,right,-0.355776101,1.013939977,3.161212921,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
110,4.541667,left_hand,hand,left,-0.564497364,0.004815733,3.311179161,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
110,4.541667,right_hand,hand,right,-0.293854976,0.170073211,2.744288254,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
110,4.541667,left_foot,foot,left,-1.166465282,0.957250237,3.251473427,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
110,4.541667,right_foot,foot,right,-0.353326559,1.013510227,3.162589788,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
111,4.583333,left_hand,hand,left,-0.554187715,0.008406150,3.308892107,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
111,4.583333,right_hand,hand,right,-0.275258422,0.174590153,2.739944983,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
111,4.583333,left_foot,foot,left,-1.165828943,0.956713319,3.254347801,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
111,4.583333,right_foot,foot,right,-0.352092743,1.011953831,3.163919210,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
112,4.625000,left_hand,hand,left,-0.548504317,0.009103262,3.307572365,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
112,4.625000,right_hand,hand,right,-0.237583029,0.169713098,2.745755386,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
112,4.625000,left_foot,foot,left,-1.164730906,0.954615593,3.257093191,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
112,4.625000,right_foot,foot,right,-0.350699604,1.010349751,3.165185213,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
113,4.666667,left_hand,hand,left,-0.548141062,0.008434278,3.305378437,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
113,4.666667,right_hand,hand,right,-0.187583125,0.154702497,2.761781931,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
113,4.666667,left_foot,foot,left,-1.166900396,0.952522755,3.258389473,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
113,4.666667,right_foot,foot,right,-0.351872653,1.008403778,3.165934086,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
114,4.708333,left_hand,hand,left,-0.557243109,0.006535959,3.311356735,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
114,4.708333,right_hand,hand,right,-0.136219251,0.135070288,2.796350098,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
114,4.708333,left_foot,foot,left,-1.174648762,0.949065089,3.266482353,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
114,4.708333,right_foot,foot,right,-0.359757483,1.008397818,3.171731949,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
115,4.750000,left_hand,hand,left,-0.578930163,0.002561003,3.276195955,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
115,4.750000,right_hand,hand,right,-0.070098269,0.101468670,2.822432661,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
115,4.750000,left_foot,foot,left,-1.175819278,0.944113433,3.236299515,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
115,4.750000,right_foot,foot,right,-0.360790789,1.008406401,3.139463663,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
116,4.791667,left_hand,hand,left,-0.609170520,0.006881511,3.263684940,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
116,4.791667,right_hand,hand,right,-0.011135066,0.057224911,2.894067812,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
116,4.791667,left_foot,foot,left,-1.179935455,0.944578528,3.225734711,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
116,4.791667,right_foot,foot,right,-0.365138322,1.010699034,3.126578093,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
117,4.833333,left_hand,hand,left,-0.636473203,0.006954712,3.262619591,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
117,4.833333,right_hand,hand,right,0.023840582,-0.003244519,2.994224977,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
117,4.833333,left_foot,foot,left,-1.178272486,0.945269406,3.222535610,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
117,4.833333,right_foot,foot,right,-0.363890290,1.012431383,3.120530605,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
118,4.875000,left_hand,hand,left,-0.666868854,0.008409530,3.252030373,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
118,4.875000,right_hand,hand,right,0.035139549,-0.071164536,3.081383944,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
118,4.875000,left_foot,foot,left,-1.176138520,0.946049452,3.211367130,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
118,4.875000,right_foot,foot,right,-0.362063736,1.010320306,3.108247280,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
119,4.916667,left_hand,hand,left,-0.698075449,0.014384300,3.233620453,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
119,4.916667,right_hand,hand,right,0.025230193,-0.133981264,3.154603672,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
119,4.916667,left_foot,foot,left,-1.172331452,0.948321462,3.192392349,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
119,4.916667,right_foot,foot,right,-0.358262926,1.009227395,3.089499474,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
120,4.958333,left_hand,hand,left,-0.731701934,0.020112604,3.225032711,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
120,4.958333,right_hand,hand,right,-0.003424275,-0.192849165,3.223913717,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
120,4.958333,left_foot,foot,left,-1.172524810,0.948548675,3.186478376,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
120,4.958333,right_foot,foot,right,-0.358375072,1.007607222,3.084373713,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
121,5.000000,left_hand,hand,left,-0.756381547,0.024388611,3.215813589,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
121,5.000000,right_hand,hand,right,-0.041132915,-0.247473019,3.284559202,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
121,5.000000,left_foot,foot,left,-1.169265389,0.948779345,3.183178186,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
121,5.000000,right_foot,foot,right,-0.354774565,1.005050778,3.082892179,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
122,5.041667,left_hand,hand,left,-0.782529354,0.031236303,3.203541899,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
122,5.041667,right_hand,hand,right,-0.082403779,-0.286191612,3.320903492,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
122,5.041667,left_foot,foot,left,-1.167669415,0.948330879,3.174936771,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
122,5.041667,right_foot,foot,right,-0.353090584,1.004735708,3.076242685,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
123,5.083333,left_hand,hand,left,-0.809076774,0.041459054,3.208860159,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
123,5.083333,right_hand,hand,right,-0.125618374,-0.310475516,3.369841576,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
123,5.083333,left_foot,foot,left,-1.168905139,0.950574398,3.187830925,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
123,5.083333,right_foot,foot,right,-0.354422241,1.004898787,3.089979172,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
124,5.125000,left_hand,hand,left,-0.835841882,0.050196308,3.222091913,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
124,5.125000,right_hand,hand,right,-0.170700777,-0.318751186,3.415253258,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
124,5.125000,left_foot,foot,left,-1.172452927,0.953326881,3.207861900,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
124,5.125000,right_foot,foot,right,-0.357798040,1.005680084,3.111466169,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
125,5.166667,left_hand,hand,left,-0.858371210,0.061490381,3.202936268,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
125,5.166667,right_hand,hand,right,-0.210470283,-0.313772488,3.418347025,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
125,5.166667,left_foot,foot,left,-1.172404170,0.957881331,3.193371296,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
125,5.166667,right_foot,foot,right,-0.357943654,1.009692669,3.097406626,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
126,5.208333,left_hand,hand,left,-0.876021874,0.070352960,3.189808893,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
126,5.208333,right_hand,hand,right,-0.248849320,-0.294770008,3.419314194,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
126,5.208333,left_foot,foot,left,-1.170960188,0.960663438,3.186573267,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
126,5.208333,right_foot,foot,right,-0.356463313,1.010986090,3.091856956,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
127,5.250000,left_hand,hand,left,-0.892172122,0.076924402,3.187037849,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
127,5.250000,right_hand,hand,right,-0.286281693,-0.267307293,3.418879795,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
127,5.250000,left_foot,foot,left,-1.173735023,0.962194800,3.186902761,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
127,5.250000,right_foot,foot,right,-0.359586805,1.011883020,3.092768192,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
128,5.291667,left_hand,hand,left,-0.904563808,0.081563276,3.189930820,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
128,5.291667,right_hand,hand,right,-0.324911773,-0.226514959,3.413918638,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
128,5.291667,left_foot,foot,left,-1.177406549,0.964526653,3.194052696,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
128,5.291667,right_foot,foot,right,-0.363544047,1.012854338,3.100814819,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
129,5.333333,left_hand,hand,left,-0.916160095,0.083995092,3.187905073,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
129,5.333333,right_hand,hand,right,-0.360445046,-0.178913480,3.393914747,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
129,5.333333,left_foot,foot,left,-1.180521011,0.965338349,3.192240238,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
129,5.333333,right_foot,foot,right,-0.366956919,1.013188481,3.100254059,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
130,5.375000,left_hand,hand,left,-0.925603223,0.082940096,3.192755747,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
130,5.375000,right_hand,hand,right,-0.394465756,-0.122825295,3.367512941,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
130,5.375000,left_foot,foot,left,-1.184472084,0.965592265,3.195670843,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
130,5.375000,right_foot,foot,right,-0.371430099,1.013951898,3.104868889,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
131,5.416667,left_hand,hand,left,-0.932924736,0.079628670,3.203114748,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
131,5.416667,right_hand,hand,right,-0.419616532,-0.067297697,3.337115431,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
131,5.416667,left_foot,foot,left,-1.189504623,0.965050578,3.201644659,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
131,5.416667,right_foot,foot,right,-0.377274394,1.013742805,3.113129854,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
132,5.458333,left_hand,hand,left,-0.935324371,0.075493896,3.213421535,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
132,5.458333,right_hand,hand,right,-0.436394280,-0.007566059,3.296454287,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
132,5.458333,left_foot,foot,left,-1.191139460,0.964300215,3.205221176,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
132,5.458333,right_foot,foot,right,-0.379987657,1.014028311,3.120412588,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
133,5.500000,left_hand,hand,left,-0.932760596,0.071678180,3.225850058,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
133,5.500000,right_hand,hand,right,-0.445118409,0.041363782,3.251843023,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
133,5.500000,left_foot,foot,left,-1.192560673,0.964687943,3.206403971,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
133,5.500000,right_foot,foot,right,-0.383022934,1.015015006,3.126774073,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
134,5.541667,left_hand,hand,left,-0.927982140,0.070977902,3.242517471,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
134,5.541667,right_hand,hand,right,-0.446569699,0.084923041,3.208865023,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
134,5.541667,left_foot,foot,left,-1.192865372,0.966941357,3.210926056,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
134,5.541667,right_foot,foot,right,-0.385473400,1.017488599,3.135145903,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
135,5.583333,left_hand,hand,left,-0.917545402,0.069362116,3.257167101,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
135,5.583333,right_hand,hand,right,-0.436833888,0.119052368,3.163083458,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
135,5.583333,left_foot,foot,left,-1.191919923,0.968249559,3.212488890,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
135,5.583333,right_foot,foot,right,-0.386885792,1.020537734,3.139403820,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
136,5.625000,left_hand,hand,left,-0.898361826,0.064181727,3.271596718,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
136,5.625000,right_hand,hand,right,-0.414370662,0.135483080,3.118881130,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
136,5.625000,left_foot,foot,left,-1.189986348,0.968965352,3.214601755,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
136,5.625000,right_foot,foot,right,-0.387262881,1.022976398,3.143733978,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
137,5.666667,left_hand,hand,left,-0.870927775,0.056365007,3.287923145,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
137,5.666667,right_hand,hand,right,-0.386324787,0.137040293,3.074250555,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
137,5.666667,left_foot,foot,left,-1.189577103,0.968136251,3.219340324,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
137,5.666667,right_foot,foot,right,-0.388632804,1.024546146,3.149039507,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
138,5.708333,left_hand,hand,left,-0.835221887,0.045681232,3.294322300,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
138,5.708333,right_hand,hand,right,-0.354176098,0.126838577,3.022732162,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
138,5.708333,left_foot,foot,left,-1.187570453,0.965512156,3.221425772,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
138,5.708333,right_foot,foot,right,-0.386905611,1.024147749,3.148611546,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
139,5.750000,left_hand,hand,left,-0.796471930,0.033744347,3.302784061,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
139,5.750000,right_hand,hand,right,-0.320095962,0.107551932,2.973369551,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
139,5.750000,left_foot,foot,left,-1.185822725,0.961180151,3.230063677,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
139,5.750000,right_foot,foot,right,-0.383288682,1.021781921,3.151330233,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
140,5.791667,left_hand,hand,left,-0.758171713,0.025561363,3.310740995,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
140,5.791667,right_hand,hand,right,-0.291491073,0.085868412,2.927354527,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
140,5.791667,left_foot,foot,left,-1.188143730,0.957246780,3.247586012,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
140,5.791667,right_foot,foot,right,-0.383221984,1.019576311,3.158499241,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
141,5.833333,left_hand,hand,left,-0.716719997,0.030401117,3.310732603,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
141,5.833333,right_hand,hand,right,-0.267735410,0.067602581,2.878763485,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
141,5.833333,left_foot,foot,left,-1.187654018,0.956233442,3.262662888,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
141,5.833333,right_foot,foot,right,-0.380283207,1.018739462,3.162753582,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
142,5.875000,left_hand,hand,left,-0.681329691,0.033847272,3.309866762,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
142,5.875000,right_hand,hand,right,-0.250905621,0.055447942,2.838773394,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
142,5.875000,left_foot,foot,left,-1.188059688,0.956700444,3.271359205,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
142,5.875000,right_foot,foot,right,-0.378957242,1.019464016,3.163441181,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
143,5.916667,left_hand,hand,left,-0.639748037,0.047332770,3.298860979,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
143,5.916667,right_hand,hand,right,-0.229779720,0.047624898,2.794654083,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
143,5.916667,left_foot,foot,left,-1.183645248,0.960305691,3.272197008,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
143,5.916667,right_foot,foot,right,-0.372637779,1.021076679,3.157524586,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
144,5.958333,left_hand,hand,left,-0.619446647,0.055080056,3.299656820,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
144,5.958333,right_hand,hand,right,-0.213313764,0.050258845,2.784395409,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
144,5.958333,left_foot,foot,left,-1.185148835,0.960898280,3.285817623,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
144,5.958333,right_foot,foot,right,-0.372780383,1.019811153,3.166236639,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
145,6.000000,left_hand,hand,left,-0.600994205,0.064223045,3.294429302,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
145,6.000000,right_hand,hand,right,-0.191667747,0.058772773,2.774639797,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
145,6.000000,left_foot,foot,left,-1.183099508,0.963135123,3.289668322,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
145,6.000000,right_foot,foot,right,-0.369594604,1.020104170,3.166551828,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
146,6.041667,left_hand,hand,left,-0.591849029,0.067726576,3.303544903,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
146,6.041667,right_hand,hand,right,-0.165772426,0.070930266,2.790485620,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
146,6.041667,left_foot,foot,left,-1.182203174,0.962371588,3.306528568,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
146,6.041667,right_foot,foot,right,-0.368306696,1.019953489,3.181153297,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
147,6.083333,left_hand,hand,left,-0.596886480,0.066259378,3.299179506,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
147,6.083333,right_hand,hand,right,-0.129961753,0.079635215,2.802765322,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
147,6.083333,left_foot,foot,left,-1.182493687,0.959168911,3.306145906,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
147,6.083333,right_foot,foot,right,-0.368752390,1.019742608,3.178378105,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
148,6.125000,left_hand,hand,left,-0.597193944,0.062710035,3.272402620,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
148,6.125000,right_hand,hand,right,-0.082802498,0.082133138,2.802662945,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
148,6.125000,left_foot,foot,left,-1.180978298,0.958292723,3.280007362,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
148,6.125000,right_foot,foot,right,-0.367236912,1.021526814,3.151163340,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
149,6.166667,left_hand,hand,left,-0.607239676,0.058480990,3.277796602,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
149,6.166667,right_hand,hand,right,-0.028625727,0.068147850,2.855236530,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
149,6.166667,left_foot,foot,left,-1.182614803,0.959407687,3.279448986,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
149,6.166667,right_foot,foot,right,-0.369237751,1.022585511,3.149440050,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
150,6.208333,left_hand,hand,left,-0.620762944,0.053606063,3.278924704,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
150,6.208333,right_hand,hand,right,0.023724115,0.032996023,2.926883221,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
150,6.208333,left_foot,foot,left,-1.182930231,0.957035661,3.274656773,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
150,6.208333,right_foot,foot,right,-0.370818138,1.022104025,3.143135786,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
151,6.250000,left_hand,hand,left,-0.639692771,0.044390029,3.279809999,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
151,6.250000,right_hand,hand,right,0.059400773,-0.023357916,3.016178036,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
151,6.250000,left_foot,foot,left,-1.179917336,0.955209434,3.265558243,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
151,6.250000,right_foot,foot,right,-0.368996650,1.018940210,3.134043217,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
152,6.291667,left_hand,hand,left,-0.665278471,0.040037692,3.276678038,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
152,6.291667,right_hand,hand,right,0.073717511,-0.093586338,3.102759695,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
152,6.291667,left_foot,foot,left,-1.174810171,0.958157480,3.253987074,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
152,6.291667,right_foot,foot,right,-0.365562022,1.017265797,3.122864008,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
153,6.333333,left_hand,hand,left,-0.692548835,0.039180064,3.264943886,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
153,6.333333,right_hand,hand,right,0.066443026,-0.163744891,3.174387026,gvhmr_incam,1.000000,gvhmr_smplx_contact_site_provider
