frame,time,anchor_type,contact_part,contact_side,contact_label,ball_center_x,ball_center_y,left_anchor_u,left_anchor_v,right_anchor_u,right_anchor_v,left_anchor_valid,right_anchor_valid,left_best_probe,right_best_probe,left_anchor_dist_px,right_anchor_dist_px,min_anchor_dist_px,min_anchor_boundary_gap_px,inter_anchor_dist_px,occlusion_penalty,object_contact_score,active_anchor_side,active_anchor_probe,proximity_score,approaching_score,object_response_score,audio_support,anchor_score,is_candidate,anchor_contact_state
173,7.166667,hand,hand,right,right_hand,565.805,284.999,655.7353249337052,327.53868364424994,534.111538499433,304.7209831192077,1,1,center,center,99.48410942072445,37.328703701605185,37.328703701605185,8.614703701605187,123.7456782431612,0.0,0.0,right,center,0.9818426407264098,0.44319820065065435,0.2120823594397837,0.0,0.35435686216715734,0,0
174,7.208333,hand,hand,right,right_hand,559.954,289.191,649.9270862595945,323.3380670238739,529.4140613225425,305.6270018075534,1,1,center,center,96.23501669044059,34.68183977012701,34.68183977012701,6.449839770127014,121.80751623186183,0.0,0.0,right,center,0.989780862003733,0.15192027589320514,0.029708321630906268,0.0,0.27617492121109527,0,0
175,7.25,hand,hand,right,right_hand,554.376,293.065,642.8833128158474,320.29521038133885,524.9027567561885,306.3439058906836,1,1,center,center,92.60145128071288,32.32648154319471,32.32648154319471,4.347481543194711,118.80256943827976,0.0,0.0,right,center,0.9953440588852739,0.14753391066191598,0.13564445021972468,0.0,0.2980949913645508,0,0
176,7.291667,hand,hand,right,right_hand,549.313,295.096,637.1046976479851,318.77226006710526,521.1652101270091,306.967249615173,1,1,center,center,90.92825450144983,30.54872570435291,30.54872570435291,2.697725704352912,116.53893357327742,0.0,0.0,right,center,0.9982046446989747,0.11577233956784551,0.15964567734766294,0.0,0.2988461475794531,0,0
177,7.333333,hand,hand,right,right_hand,544.689,294.918,631.2433111652867,319.07473528984076,517.5753777351005,307.5251762895536,1,1,center,center,89.86209791208263,29.901327835391132,29.901327835391132,2.3983278353911324,114.25318990466032,0.0,0.0,right,center,0.9985807669771815,0.021010376769247704,0.050802716670803126,0.0,0.2629572915938431,0,0
178,7.375,hand,hand,right,right_hand,540.761,294.911,626.1674589230081,319.3466597968738,514.1912129172506,307.4927047807479,1,1,center,center,88.83335350799287,29.39817818866553,29.39817818866553,2.3491781886655296,112.60193568081439,0.0,0.0,right,center,0.9986383012475462,0.003449098015831771,0.08499458627919972,0.0,0.2671758572701013,0,0
179,7.416667,hand,hand,right,right_hand,536.821,296.103,622.8053116022763,320.5390481934186,510.87194116712885,308.04250740251734,1,1,center,center,89.38916205574601,28.564059433605994,28.564059433605994,1.8010594336059924,112.6287838374836,0.0,0.0,right,center,0.9991993786725258,0.03846447403926577,0.033516004362709725,0.0,0.26227271664656326,0,0
180,7.458333,hand,hand,right,right_hand,533.102,296.877,621.2516650430051,320.5818255778146,507.8227732790209,308.76742399905083,1,1,center,center,91.28133545730263,27.936024887014007,27.936024887014007,1.165024887014006,114.0425077393072,0.0,0.0,right,center,0.9996649245485048,0.04463400326961307,0.010278230039868745,0.0,0.2586669776355419,0,0
181,7.5,hand,hand,right,right_hand,529.488,297.751,621.4524150723156,319.998535683112,504.8281009905529,309.2936136118261,1,1,center,center,94.61715744813137,27.227606360972064,27.227606360972064,0.37960636097206546,117.11458487991123,0.0,0.0,right,center,0.9999644201417953,0.055117089546802854,0.07788380121108955,0.0,0.2738354287096872,0,0
182,7.541667,hand,hand,right,right_hand,525.976,297.531,623.0126399440853,319.1745231108901,501.9697580298244,310.2660953495813,1,1,center,center,99.42108219230813,27.175030949265683,27.175030949265683,0.20103094926568232,121.37025725970994,0.0,0.0,right,center,0.9999900214219931,0.012531607839044431,0.1249036067047118,0.0,0.27685796787229733,0,0
183,7.583333,hand,hand,right,right_hand,523.008,298.987,627.2037148371568,318.88713894443157,499.2503035389029,311.4325511561444,1,1,center,center,106.07903902484112,26.82013953576367,26.82013953576367,0.0,128.17038012720957,0.0,0.006607558029541494,right,center,1.0,0.014107435036188233,0.05836778129082647,0.0,0.26577193892245593,0,0
184,7.625,hand,hand,right,right_hand,520.563,299.807,633.7054139635552,318.70244980683896,496.82718382607345,312.3434999265635,1,1,center,center,114.70938872168774,26.843114570614905,26.843114570614905,0.0,137.02585934468453,0.0,0.019485678673136775,right,center,1.0,0.0,0.022956242904697357,0.0,0.2604369521828805,0,0
185,7.666667,hand,hand,right,right_hand,518.399,300.466,644.2400882764663,319.03501597762624,495.4115025804392,313.2566687606062,1,1,center,center,127.20372578263074,26.30639171300125,26.30639171300125,0.0,148.94071712208222,0.0,0.06020103587484371,right,center,1.0,0.0,0.08547617492027137,0.0,0.2851555457465074,1,0
186,7.708333,hand,hand,right,right_hand,517.005,302.053,655.8509019399656,321.3282030778086,493.823013376987,314.59847440909846,1,1,center,center,140.17745160764377,26.358934575185295,26.358934575185295,0.0,162.16758591078394,0.0,0.04738317810183812,right,center,1.0,0.0,0.05491135299193949,0.0,0.27519722402893937,0,0
187,7.75,hand,hand,right,right_hand,516.363,303.454,669.1605420372756,324.0137354820259,492.1069550540517,315.8087824495298,1,1,center,center,154.1745490530907,27.22124842462367,27.22124842462367,0.31424842462367053,177.24360049911957,0.0,0.0,right,center,0.9999756170695208,0.0,0.06721727394166593,0.0,0.26343735905571336,0,0
188,7.791667,hand,hand,right,right_hand,516.508,305.384,682.5762116799331,324.7996756061264,490.864186785618,316.7764575506879,1,1,center,center,167.19934027924086,28.06052824196899,28.06052824196899,1.053528241968987,191.87983874561598,0.0,0.0,right,center,0.9997259827948515,0.0,0.06945801411240095,0.0,0.26382309852119307,0,0
189,7.833333,hand,hand,right,right_hand,517.609,307.099,694.2872886814514,325.17522990616834,490.41507566269365,318.1430488226655,1,1,center,center,177.60058496251335,29.350988658996886,29.350988658996886,2.0029886589968875,203.99345776753947,0.0,0.0,right,center,0.9990098822020035,0.0,0.0682835559453605,0.0,0.26340918173957295,0,0
190,7.875,hand,hand,right,right_hand,519.204,307.987,703.0940204217428,323.73127133557836,490.67172375839255,319.1964146440582,1,1,center,center,184.56278522659252,30.655207782525643,30.655207782525643,3.1352077825256437,212.4706969088797,0.0,0.0,right,center,0.997575898978736,0.0,0.10337078895886173,0.0,0.27006813253645634,0,0
191,7.916667,hand,hand,right,right_hand,521.421,307.556,709.9124246845865,320.0144349601152,491.2420073405432,319.6016705116399,1,1,center,center,188.90269924297152,32.494149873701005,32.494149873701005,4.885149873701003,218.67080691282965,0.0,0.0,right,center,0.994124810948389,0.0,0.06662359224680965,0.0,0.2618559211864592,0,0
192,7.958333,hand,hand,right,right_hand,524.502,307.495,711.7858880617075,317.9101503299366,491.87714013833386,319.60513094368054,1,1,center,center,187.57326590936506,34.79995334000378,34.79995334000378,6.964953340003781,219.9152799886967,0.0,0.0,right,center,0.9880935299632454,0.0,0.0,0.0,0.24702338249081135,0,0
