frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
158,6.541667,-0.139980,0.434453,3.884875,1.000000,0.000000,0.000000,0.000000,0.128082,shared_fullimg_cam,587.083,524.237,48.419,3.884875,0.857594,L0_backproject
159,6.583333,-0.166039,0.586054,3.887733,1.000000,0.000000,0.000000,0.000000,0.147107,shared_fullimg_cam,577.278,581.384,55.570,3.887733,0.772881,L0_backproject
160,6.625000,-0.186457,0.711879,3.885677,1.000000,0.000000,0.000000,0.000000,0.124796,shared_fullimg_cam,569.528,629.057,47.167,3.885677,0.900215,L0_backproject
161,6.666667,-0.216943,0.631940,3.882945,1.000000,0.000000,0.000000,0.000000,0.119774,shared_fullimg_cam,557.948,599.012,45.301,3.882945,0.903815,L0_backproject
162,6.708333,-0.254116,0.518454,3.879250,1.000000,0.000000,0.000000,0.000000,0.123314,shared_fullimg_cam,543.797,556.276,46.684,3.879250,0.859406,L0_backproject
163,6.750000,-0.286246,0.428018,3.871888,1.000000,0.000000,0.000000,0.000000,0.130272,shared_fullimg_cam,531.427,522.347,49.412,3.871888,0.866979,L0_backproject
164,6.791667,-0.307768,0.357219,3.862136,1.000000,0.000000,0.000000,0.000000,0.124702,shared_fullimg_cam,522.969,495.835,47.419,3.862136,0.832028,L0_backproject
165,6.833333,-0.331123,0.305228,3.858551,1.000000,0.000000,0.000000,0.000000,0.122143,shared_fullimg_cam,513.971,476.173,46.489,3.858551,0.786892,L0_backproject
166,6.875000,-0.344470,0.266550,3.860638,1.000000,0.000000,0.000000,0.000000,0.121486,shared_fullimg_cam,508.962,461.397,46.214,3.860638,0.841501,L0_backproject
167,6.916667,-0.361297,0.246863,3.924198,1.000000,0.000000,0.000000,0.000000,0.123823,shared_fullimg_cam,504.787,452.387,46.340,3.924198,0.766784,L0_backproject
168,6.958333,-0.371392,0.237638,3.948138,1.000000,0.000000,0.000000,0.000000,0.124485,shared_fullimg_cam,501.852,448.395,46.305,3.948138,0.755852,L0_backproject
169,7.000000,-0.380330,0.242268,3.908684,1.000000,0.000000,0.000000,0.000000,0.124180,shared_fullimg_cam,497.099,451.027,46.658,3.908684,0.702644,L0_backproject
170,7.041667,-0.379039,0.270869,3.828934,1.000000,0.000000,0.000000,0.000000,0.122760,shared_fullimg_cam,494.618,463.893,47.085,3.828934,0.755123,L0_backproject
171,7.083333,-0.372054,0.348627,3.709492,1.000000,0.000000,0.000000,0.000000,0.122641,shared_fullimg_cam,492.702,498.023,48.554,3.709492,0.792481,L0_backproject
172,7.125000,-0.371223,0.492159,3.777207,1.000000,0.000000,0.000000,0.000000,0.122902,shared_fullimg_cam,495.666,551.355,47.785,3.777207,0.884690,L0_backproject
173,7.166667,-0.351588,0.640077,3.783401,1.000000,0.000000,0.000000,0.000000,0.118842,shared_fullimg_cam,503.524,608.459,46.131,3.783401,0.833296,L0_backproject
174,7.208333,-0.354384,0.622880,3.810759,1.000000,0.000000,0.000000,0.000000,0.118853,shared_fullimg_cam,503.426,600.048,45.804,3.810759,0.875928,L0_backproject
175,7.250000,-0.353174,0.504915,3.823082,1.000000,0.000000,0.000000,0.000000,0.119706,shared_fullimg_cam,504.331,553.959,45.984,3.823082,0.855693,L0_backproject
176,7.291667,-0.341319,0.419086,3.850066,1.000000,0.000000,0.000000,0.000000,0.127301,shared_fullimg_cam,509.804,519.860,48.559,3.850066,0.938648,L0_backproject
177,7.333333,-0.324951,0.331401,3.855237,1.000000,0.000000,0.000000,0.000000,0.130163,shared_fullimg_cam,516.214,486.243,49.584,3.855237,0.853482,L0_backproject
178,7.375000,-0.311315,0.272763,3.877689,1.000000,0.000000,0.000000,0.000000,0.125970,shared_fullimg_cam,522.095,463.304,47.709,3.877689,0.831405,L0_backproject
179,7.416667,-0.292325,0.236990,3.882306,1.000000,0.000000,0.000000,0.000000,0.126231,shared_fullimg_cam,529.419,449.649,47.751,3.882306,0.695760,L0_backproject
180,7.458333,-0.273004,0.220642,3.883178,1.000000,0.000000,0.000000,0.000000,0.123753,shared_fullimg_cam,536.751,443.446,46.803,3.883178,0.732767,L0_backproject
181,7.500000,-0.253550,0.223236,3.879452,1.000000,0.000000,0.000000,0.000000,0.123473,shared_fullimg_cam,544.016,444.508,46.742,3.879452,0.712888,L0_backproject
182,7.541667,-0.227930,0.249405,3.876765,1.000000,0.000000,0.000000,0.000000,0.128298,shared_fullimg_cam,553.655,454.480,48.602,3.876765,0.698812,L0_backproject
183,7.583333,-0.199473,0.293072,3.871265,1.000000,0.000000,0.000000,0.000000,0.123294,shared_fullimg_cam,564.328,471.180,46.773,3.871265,0.730635,L0_backproject
184,7.625000,-0.174558,0.377145,3.871637,1.000000,0.000000,0.000000,0.000000,0.130519,shared_fullimg_cam,573.786,503.060,49.509,3.871637,0.806418,L0_backproject
185,7.666667,-0.154768,0.502564,3.874227,1.000000,0.000000,0.000000,0.000000,0.142528,shared_fullimg_cam,581.332,550.507,54.028,3.874227,0.884518,L0_backproject
186,7.708333,-0.126976,0.656415,3.883020,1.000000,0.000000,0.000000,0.000000,0.123447,shared_fullimg_cam,591.976,608.264,46.689,3.883020,0.857127,L0_backproject
187,7.750000,-0.131873,0.653497,3.885117,1.000000,0.000000,0.000000,0.000000,0.120098,shared_fullimg_cam,590.151,607.027,45.398,3.885117,0.867735,L0_backproject
188,7.791667,-0.165760,0.551945,3.881239,1.000000,0.000000,0.000000,0.000000,0.125026,shared_fullimg_cam,577.279,568.848,47.308,3.881239,0.913619,L0_backproject
189,7.833333,-0.188007,0.449583,3.876063,1.000000,0.000000,0.000000,0.000000,0.123054,shared_fullimg_cam,568.766,530.343,46.624,3.876063,0.863897,L0_backproject
190,7.875000,-0.217332,0.377179,3.870046,1.000000,0.000000,0.000000,0.000000,0.120257,shared_fullimg_cam,557.527,503.132,45.635,3.870046,0.882236,L0_backproject
191,7.916667,-0.244633,0.320284,3.872316,1.000000,0.000000,0.000000,0.000000,0.124306,shared_fullimg_cam,547.221,481.470,47.144,3.872316,0.889970,L0_backproject
192,7.958333,-0.259007,0.285655,3.870240,1.000000,0.000000,0.000000,0.000000,0.122563,shared_fullimg_cam,541.717,468.395,46.508,3.870240,0.897607,L0_backproject
