frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
156,6.458333,-0.117567,0.236605,3.480323,1.000000,0.000000,0.000000,0.000000,0.111652,shared_fullimg_cam,590.390,459.841,47.114,3.886456,0.738325,L1_L3contact
157,6.500000,-0.114046,0.289020,3.526443,1.000000,0.000000,0.000000,0.000000,0.118371,shared_fullimg_cam,592.505,480.364,49.296,3.884421,0.766913,L1_L3contact
158,6.541667,-0.130867,0.406168,3.631948,1.000000,0.000000,0.000000,0.000000,0.119743,shared_fullimg_cam,587.083,524.237,48.419,3.884875,0.857594,L1_L3contact
159,6.583333,-0.160063,0.564959,3.747791,1.000000,0.000000,0.000000,0.000000,0.141811,shared_fullimg_cam,577.278,581.384,55.570,3.887733,0.772881,L1_L3contact
160,6.625000,-0.184230,0.703377,3.839270,1.000000,0.000000,0.000000,0.000000,0.123305,shared_fullimg_cam,569.528,629.057,47.167,3.885677,0.900215,L1_L3contact
161,6.666667,-0.215996,0.629181,3.865992,1.000000,0.000000,0.000000,0.000000,0.119251,shared_fullimg_cam,557.948,599.012,45.301,3.882945,0.903815,L1_L3contact
162,6.708333,-0.245041,0.499940,3.740723,1.000000,0.000000,0.000000,0.000000,0.118910,shared_fullimg_cam,543.797,556.276,46.684,3.879250,0.859406,L1_L3contact
163,6.750000,-0.266478,0.398459,3.604491,1.000000,0.000000,0.000000,0.000000,0.121275,shared_fullimg_cam,531.427,522.347,49.412,3.871888,0.866979,L1_L3contact
164,6.791667,-0.283331,0.328855,3.555476,1.000000,0.000000,0.000000,0.000000,0.114801,shared_fullimg_cam,522.969,495.835,47.419,3.862136,0.832028,L1_L3contact
165,6.833333,-0.304355,0.280553,3.546618,1.000000,0.000000,0.000000,0.000000,0.112269,shared_fullimg_cam,513.971,476.173,46.489,3.858551,0.786892,L1_L3contact
166,6.875000,-0.317141,0.245403,3.554349,1.000000,0.000000,0.000000,0.000000,0.111848,shared_fullimg_cam,508.962,461.397,46.214,3.860638,0.841501,L1_L3contact
167,6.916667,-0.328178,0.224234,3.564480,1.000000,0.000000,0.000000,0.000000,0.112473,shared_fullimg_cam,504.787,452.387,46.340,3.924198,0.766784,L1_L3contact
168,6.958333,-0.335892,0.214923,3.570754,1.000000,0.000000,0.000000,0.000000,0.112586,shared_fullimg_cam,501.852,448.395,46.305,3.948138,0.755852,L1_L3contact
169,7.000000,-0.347796,0.221544,3.574327,1.000000,0.000000,0.000000,0.000000,0.113557,shared_fullimg_cam,497.099,451.027,46.658,3.908684,0.702644,L1_L3contact
170,7.041667,-0.354778,0.253531,3.583855,1.000000,0.000000,0.000000,0.000000,0.114902,shared_fullimg_cam,494.618,463.893,47.085,3.828934,0.755123,L1_L3contact
171,7.083333,-0.363016,0.340158,3.619381,1.000000,0.000000,0.000000,0.000000,0.119661,shared_fullimg_cam,492.702,498.023,48.554,3.709492,0.792481,L1_L3contact
172,7.125000,-0.364075,0.482683,3.704476,1.000000,0.000000,0.000000,0.000000,0.120535,shared_fullimg_cam,495.666,551.355,47.785,3.777207,0.884690,L1_L3contact
173,7.166667,-0.352469,0.641682,3.792886,1.000000,0.000000,0.000000,0.000000,0.119140,shared_fullimg_cam,503.524,608.459,46.131,3.783401,0.833296,L1_L3contact
174,7.208333,-0.357410,0.628198,3.843293,1.000000,0.000000,0.000000,0.000000,0.119868,shared_fullimg_cam,503.426,600.048,45.804,3.810759,0.875928,L1_L3contact
175,7.250000,-0.349341,0.499435,3.781587,1.000000,0.000000,0.000000,0.000000,0.118407,shared_fullimg_cam,504.331,553.959,45.984,3.823082,0.855693,L1_L3contact
176,7.291667,-0.326312,0.400659,3.680780,1.000000,0.000000,0.000000,0.000000,0.121704,shared_fullimg_cam,509.804,519.860,48.559,3.850066,0.938648,L1_L3contact
177,7.333333,-0.302003,0.307997,3.582979,1.000000,0.000000,0.000000,0.000000,0.120971,shared_fullimg_cam,516.214,486.243,49.584,3.855237,0.853482,L1_L3contact
178,7.375000,-0.284209,0.249014,3.540062,1.000000,0.000000,0.000000,0.000000,0.115002,shared_fullimg_cam,522.095,463.304,47.709,3.877689,0.831405,L1_L3contact
179,7.416667,-0.264965,0.214810,3.518949,1.000000,0.000000,0.000000,0.000000,0.114417,shared_fullimg_cam,529.419,449.649,47.751,3.882306,0.695760,L1_L3contact
180,7.458333,-0.246471,0.199198,3.505778,1.000000,0.000000,0.000000,0.000000,0.111726,shared_fullimg_cam,536.751,443.446,46.803,3.883178,0.732767,L1_L3contact
181,7.500000,-0.228320,0.201022,3.493416,1.000000,0.000000,0.000000,0.000000,0.111187,shared_fullimg_cam,544.016,444.508,46.742,3.879452,0.712888,L1_L3contact
182,7.541667,-0.204712,0.223998,3.481850,1.000000,0.000000,0.000000,0.000000,0.115228,shared_fullimg_cam,553.655,454.480,48.602,3.876765,0.698812,L1_L3contact
183,7.583333,-0.179207,0.263297,3.477961,1.000000,0.000000,0.000000,0.000000,0.110768,shared_fullimg_cam,564.328,471.180,46.773,3.871265,0.730635,L1_L3contact
184,7.625000,-0.158586,0.342637,3.517395,1.000000,0.000000,0.000000,0.000000,0.118577,shared_fullimg_cam,573.786,503.060,49.509,3.871637,0.806418,L1_L3contact
185,7.666667,-0.145607,0.472815,3.644900,1.000000,0.000000,0.000000,0.000000,0.134091,shared_fullimg_cam,581.332,550.507,54.028,3.874227,0.884518,L1_L3contact
186,7.708333,-0.123758,0.639778,3.784603,1.000000,0.000000,0.000000,0.000000,0.120318,shared_fullimg_cam,591.976,608.264,46.689,3.883020,0.857127,L1_L3contact
187,7.750000,-0.131925,0.653757,3.886665,1.000000,0.000000,0.000000,0.000000,0.120146,shared_fullimg_cam,590.151,607.027,45.398,3.885117,0.867735,L1_L3contact
188,7.791667,-0.164712,0.548457,3.856712,1.000000,0.000000,0.000000,0.000000,0.124236,shared_fullimg_cam,577.279,568.848,47.308,3.881239,0.913619,L1_L3contact
189,7.833333,-0.182662,0.436802,3.765867,1.000000,0.000000,0.000000,0.000000,0.119556,shared_fullimg_cam,568.766,530.343,46.624,3.876063,0.863897,L1_L3contact
190,7.875000,-0.205023,0.355817,3.650859,1.000000,0.000000,0.000000,0.000000,0.113446,shared_fullimg_cam,557.527,503.132,45.635,3.870046,0.882236,L1_L3contact
191,7.916667,-0.223901,0.293140,3.544144,1.000000,0.000000,0.000000,0.000000,0.113771,shared_fullimg_cam,547.221,481.470,47.144,3.872316,0.889970,L1_L3contact
192,7.958333,-0.233546,0.257575,3.489786,1.000000,0.000000,0.000000,0.000000,0.110515,shared_fullimg_cam,541.717,468.395,46.508,3.870240,0.897607,L1_L3contact
