frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,residual_px,contact_frame,audio_contact_frame,depth_outlier_corrected
138,4.566667,-0.653410,0.258094,6.637001,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.387,625.487,41.864,743.125,625.665,39.830,665.494,879.464,0.316846,0,0,0
139,4.600000,-0.654424,0.256914,6.631940,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.841,625.163,41.864,742.622,625.338,39.860,665.198,879.464,0.280166,0,0,0
140,4.633333,-0.647539,0.308194,6.626878,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.982,642.215,40.898,744.745,642.450,39.890,682.340,879.464,0.333614,0,0,0
141,4.666667,-0.639945,0.384745,6.621816,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.264,667.901,40.042,747.107,667.995,39.921,707.916,879.464,0.183141,0,0,0
142,4.700000,-0.633970,0.476357,6.616754,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.004,698.536,41.201,748.933,698.593,39.951,738.544,879.464,0.090811,0,0,0
143,4.733333,-0.632172,0.478332,6.611692,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.511,699.356,41.023,749.371,699.372,39.982,739.354,879.464,0.141108,0,0,0
144,4.766667,-0.624361,0.567459,6.606631,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.924,729.204,41.744,751.814,729.213,40.013,769.226,879.464,0.110709,0,0,0
145,4.800000,-0.618574,0.663827,6.601569,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.686,761.492,41.812,753.585,761.515,40.043,801.559,879.464,0.103472,0,0,0
146,4.833333,-0.613733,0.894579,6.596507,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.143,780.037,39.516,755.044,838.745,40.074,878.819,879.464,58.708267,0,1,0
147,4.866667,-0.617143,0.629286,6.591445,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.875,750.301,40.451,753.747,750.312,40.105,790.417,879.464,0.128934,0,0,0
148,4.900000,-0.617851,0.517261,6.586383,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.510,712.851,40.484,753.351,713.005,40.136,753.141,879.464,0.221364,0,0,0
149,4.933333,-0.617498,0.514508,6.581322,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.461,712.037,40.338,753.310,712.217,40.167,752.383,879.464,0.234537,0,0,0
150,4.966667,-0.620795,0.413280,6.576260,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.091,678.255,41.289,752.047,678.440,40.197,718.638,879.464,0.190247,0,0,0
151,5.000000,-0.618297,0.333538,6.571198,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.724,651.585,39.975,752.724,651.814,40.228,692.043,879.464,0.229095,0,0,0
152,5.033333,-0.610622,0.268708,6.566136,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.175,629.991,40.649,755.139,630.150,40.259,670.410,879.464,0.163116,0,0,0
153,5.066667,-0.602872,0.213033,6.561074,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,757.770,611.264,43.044,757.583,611.527,40.290,651.817,879.464,0.322347,0,0,0
154,5.100000,-0.604083,0.210657,6.556013,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,757.240,610.539,41.341,757.020,610.784,40.322,651.105,879.464,0.329011,0,0,0
155,5.133333,-0.605578,0.175878,6.550951,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,756.568,598.808,43.532,756.361,599.143,40.353,639.496,879.464,0.393940,0,0,0
156,5.166667,-0.608559,0.153071,6.545889,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.352,591.199,42.326,755.200,591.513,40.384,631.897,879.464,0.349217,0,0,0
157,5.200000,-0.611079,0.148862,6.540827,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,754.315,589.790,41.184,754.193,590.136,40.415,630.551,879.464,0.366631,0,0,0
158,5.233333,-0.612630,0.149118,6.535765,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.606,589.922,41.184,753.510,590.261,40.447,630.708,879.464,0.352228,0,0,0
159,5.266667,-0.617299,0.166644,6.530704,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.829,595.874,41.225,751.775,596.212,40.478,636.689,879.464,0.341791,0,0,0
160,5.300000,-0.623378,0.200943,6.525642,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.534,607.548,42.770,749.562,607.834,40.509,648.343,879.464,0.287120,0,0,0
161,5.333333,-0.619475,0.276599,6.520580,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.674,633.529,43.267,750.717,633.446,40.541,673.987,879.464,0.093508,0,0,0
162,5.366667,-0.617692,0.339055,6.515518,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.018,654.664,43.525,751.157,654.635,40.572,695.207,879.464,0.142465,0,0,0
163,5.400000,-0.625755,0.413075,6.510456,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.146,679.530,43.347,748.267,679.770,40.604,720.374,879.464,0.268491,0,0,0
164,5.433333,-0.622206,0.419827,6.505395,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.181,682.052,43.095,749.304,682.165,40.635,722.800,879.464,0.166988,0,0,0
165,5.466667,-0.624159,0.518049,6.500333,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.423,715.327,43.353,748.478,715.563,40.667,756.229,879.464,0.241790,0,0,0
166,5.500000,-0.631153,0.878876,6.495271,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,745.924,751.210,45.808,745.941,838.076,40.699,878.774,879.464,86.865674,0,1,0
167,5.533333,-0.604400,0.558065,6.490209,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,754.774,729.139,44.266,754.855,729.419,40.730,770.149,879.464,0.290895,0,0,0
168,5.566667,-0.587327,0.469680,6.485147,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,760.438,699.424,42.606,760.494,699.543,40.762,740.306,879.464,0.131816,0,0,0
169,5.600000,-0.588470,0.463109,6.480086,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,759.869,697.172,42.681,759.949,697.434,40.794,738.228,879.464,0.274093,0,0,0
170,5.633333,-0.560950,0.390725,6.475024,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,769.046,672.944,40.880,769.156,672.931,40.826,713.757,879.464,0.110543,0,0,0
171,5.666667,-0.531971,0.327556,6.469962,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,778.949,651.506,42.589,778.873,651.527,40.858,692.385,879.464,0.078456,0,0,0
172,5.700000,-0.515705,0.277172,6.464900,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,784.414,634.461,43.460,784.274,634.446,40.890,675.336,879.464,0.140764,0,0,0
173,5.733333,-0.512292,0.271505,6.459838,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,785.408,632.492,43.602,785.300,632.587,40.922,673.509,879.464,0.143935,0,0,0
174,5.766667,-0.490254,0.256004,6.454777,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,792.965,627.293,43.334,792.684,627.370,40.954,668.324,879.464,0.290920,0,0,0
175,5.800000,-0.477484,0.245939,6.449715,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.064,623.894,42.855,796.915,624.001,40.986,664.987,879.464,0.183523,0,0,0
176,5.833333,-0.462097,0.260332,6.444653,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.222,628.819,45.554,802.046,628.986,41.018,670.005,879.464,0.242723,0,0,0
177,5.866667,-0.461306,0.869594,6.439591,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.294,630.595,44.373,802.193,837.478,41.051,878.528,879.464,206.882709,0,1,0
178,5.900000,-0.455078,0.125842,6.434529,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,804.180,582.952,44.213,804.201,583.083,41.083,624.166,879.464,0.132390,0,0,0
179,5.933333,-0.459598,0.118728,6.429468,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.523,580.622,44.169,802.530,580.679,41.115,621.795,879.464,0.057878,0,0,0
180,5.966667,-0.462485,-0.016111,6.424406,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.308,534.414,43.868,801.416,534.476,41.148,575.623,879.464,0.123937,0,0,0
181,6.000000,-0.472551,-0.138987,6.419344,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.713,492.265,43.642,797.836,492.304,41.180,533.484,879.464,0.129151,0,0,0
182,6.033333,-0.464465,-0.232085,6.414282,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.545,460.251,42.874,800.485,460.293,41.213,501.506,879.464,0.073378,0,0,0
183,6.066667,-0.460059,-0.310386,6.409220,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.964,433.316,43.536,801.874,433.317,41.245,474.563,879.464,0.090315,0,0,0
184,6.100000,-0.462172,-0.316079,6.404159,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.104,431.168,43.278,801.022,431.275,41.278,472.553,879.464,0.135075,0,0,0
185,6.133333,-0.460016,-0.384211,6.399097,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.718,407.630,42.790,801.638,407.734,41.310,449.045,879.464,0.131149,0,0,0
186,6.166667,-0.459128,-0.431337,6.394035,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.909,391.285,42.773,801.819,391.394,41.343,432.737,879.464,0.141073,0,0,0
187,6.200000,-0.455458,-0.456624,6.388973,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,803.110,382.486,42.278,802.959,382.557,41.376,423.933,879.464,0.166834,0,0,0
188,6.233333,-0.455817,-0.456677,6.383912,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.856,382.435,42.666,802.710,382.414,41.409,423.822,879.464,0.147041,0,0,0
189,6.266667,-0.455641,-0.471093,6.378850,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.779,377.221,43.000,802.646,377.310,41.441,418.752,879.464,0.159897,0,0,0
190,6.300000,-0.457556,-0.476410,6.373788,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.911,375.271,43.685,801.860,375.343,41.474,416.818,879.464,0.088721,0,0,0
191,6.333333,-0.470044,-0.452004,6.368726,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.452,383.394,42.657,797.414,383.654,41.507,425.162,879.464,0.263129,0,0,0
192,6.366667,-0.467633,-0.407115,6.363664,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.039,398.964,42.629,798.120,399.069,41.540,440.610,879.464,0.132561,0,0,0
193,6.400000,-0.465151,-0.351586,6.358602,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.754,418.180,42.045,798.851,418.195,41.573,459.768,879.464,0.097853,0,0,0
194,6.433333,-0.463156,-0.350666,6.353541,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.366,418.489,41.639,799.414,418.417,41.607,460.023,879.464,0.086829,0,0,0
195,6.466667,-0.463033,-0.349761,6.348479,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.324,418.737,41.840,799.328,418.634,41.640,460.273,879.464,0.103497,0,0,0
196,6.500000,-0.456835,-0.273571,6.343417,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.486,445.011,42.179,801.353,444.996,41.673,486.669,879.464,0.134138,0,0,0
197,6.533333,-0.458952,-0.184810,6.338355,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.500,475.917,42.330,800.490,475.769,41.706,517.475,879.464,0.148299,0,0,0
198,6.566667,-0.463010,-0.082079,6.333293,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.070,511.418,41.826,798.952,511.451,41.740,553.190,879.464,0.122837,0,0,0
199,6.600000,-0.461139,-0.082356,6.328232,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.458,511.446,41.802,799.474,511.331,41.773,553.104,879.464,0.115743,0,0,0
200,6.633333,-0.458044,0.030169,6.323170,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.494,550.610,43.166,800.423,550.511,41.806,592.317,879.464,0.121958,0,0,0
201,6.666667,-0.450876,0.166381,6.318108,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.959,598.128,43.280,802.795,598.011,41.840,639.851,879.464,0.201298,0,0,0
202,6.700000,-0.454380,0.326098,6.313046,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.366,653.906,41.406,801.446,653.790,41.873,695.664,879.464,0.140790,0,0,0
203,6.733333,-0.454902,0.332149,6.307985,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.108,656.231,41.449,801.137,655.995,41.907,697.902,879.464,0.238066,0,0,0
204,6.766667,-0.451446,0.503397,6.302923,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.345,716.156,43.414,802.217,715.940,41.941,757.881,879.464,0.250957,0,0,0
205,6.800000,-0.460135,0.705649,6.297861,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.974,787.071,43.004,799.051,786.827,41.974,828.801,879.464,0.256137,0,0,0
206,6.833333,-0.458553,0.849941,6.292799,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.446,851.837,42.046,799.475,837.537,42.008,879.545,879.464,14.300089,1,1,0
207,6.866667,-0.481676,0.863303,6.441877,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,795.254,835.365,42.810,795.283,835.221,41.036,876.257,879.464,0.146908,0,0,0
208,6.900000,-0.497374,0.797963,6.467923,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.518,811.945,42.379,790.599,811.778,40.871,852.649,879.464,0.185947,0,0,0
209,6.933333,-0.503081,0.796465,6.493969,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,789.276,810.296,42.300,789.343,810.180,40.707,850.887,879.464,0.134166,0,0,0
210,6.966667,-0.522047,0.751604,6.520015,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,783.525,794.014,42.339,783.617,793.943,40.544,834.487,879.464,0.115858,0,0,0
211,7.000000,-0.540374,0.720338,6.546061,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,777.987,782.366,42.680,778.151,782.411,40.383,822.794,879.464,0.170210,0,0,0
212,7.033333,-0.559216,0.721852,6.572107,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,772.487,781.925,42.377,772.556,781.958,40.223,822.181,879.464,0.076708,0,0,0
213,7.066667,-0.572718,0.738825,6.598154,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.855,786.784,42.898,768.788,786.670,40.064,826.734,879.464,0.132511,0,0,0
214,7.100000,-0.575392,0.742620,6.624200,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.695,787.088,43.081,768.651,786.962,39.907,826.868,879.464,0.133864,0,0,0
215,7.133333,-0.592762,0.774660,6.650246,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,763.735,796.499,42.373,763.646,796.608,39.750,836.358,879.464,0.140192,0,0,0
216,7.166667,-0.621831,0.835587,6.676292,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,754.862,815.727,44.092,754.821,815.710,39.595,855.305,879.464,0.044454,0,0,0
217,7.200000,-0.639583,0.903318,6.702338,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.694,836.900,41.485,749.784,836.900,39.441,876.341,879.464,0.089535,0,0,0
218,7.233333,-0.644679,0.908486,6.728384,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.831,837.478,42.199,748.929,837.443,39.289,876.731,879.464,0.103945,0,0,0
219,7.266667,-0.655375,0.920861,6.754431,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,746.055,841.202,41.346,746.254,840.332,39.137,879.469,879.464,0.892457,1,1,0
220,7.300000,-0.665503,0.896252,6.711093,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.512,834.237,43.105,741.550,834.193,39.390,873.583,879.464,0.057605,0,0,0
221,7.333333,-0.685141,0.884060,6.748754,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.294,828.672,41.369,736.359,828.572,39.170,867.742,879.464,0.118875,0,0,0
222,7.366667,-0.702861,0.889937,6.786416,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.797,829.019,40.965,731.847,828.878,38.953,867.831,879.464,0.149544,0,0,0
223,7.400000,-0.719976,0.916036,6.824077,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.538,835.803,41.210,727.582,835.709,38.738,874.447,879.464,0.103600,0,0,0
224,7.433333,-0.726124,0.922185,6.861738,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,726.803,836.245,41.243,726.884,836.060,38.525,874.585,879.464,0.201585,0,0,0
225,7.466667,-0.736186,0.940284,6.899400,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.901,840.270,39.436,724.943,840.223,38.315,878.538,879.464,0.063343,0,0,0
226,7.500000,-0.749693,0.948860,6.937060,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,721.923,834.859,40.400,721.930,841.316,38.107,879.423,879.464,6.457335,1,1,0
227,7.533333,-0.690199,0.814442,6.243969,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.513,826.975,40.875,716.494,827.340,42.337,869.676,879.464,0.365280,0,0,0
228,7.566667,-0.710565,0.817261,6.321502,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,712.378,824.370,40.291,712.384,824.798,41.817,866.615,879.464,0.427760,0,0,0
229,7.600000,-0.724032,0.826289,6.399033,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,710.676,824.004,40.219,710.747,824.455,41.311,865.766,879.464,0.456901,0,0,0
230,7.633333,-0.741327,0.845029,6.476564,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,707.797,826.982,41.069,707.849,827.424,40.816,868.240,879.464,0.444987,0,0,0
231,7.666667,-0.758938,0.856688,6.554097,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,704.931,827.456,42.853,704.912,827.943,40.333,868.276,879.464,0.487086,0,0,0
232,7.700000,-0.781376,0.864022,6.631627,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.418,826.578,42.843,700.441,827.013,39.862,866.875,879.464,0.435309,0,0,0
233,7.733333,-0.797940,0.874565,6.709158,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.936,826.718,42.696,698.002,827.158,39.401,866.559,879.464,0.444410,0,0,0
234,7.766667,-0.819809,0.885327,6.786691,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.762,826.932,42.406,693.896,827.370,38.951,866.321,879.464,0.458310,0,0,0
235,7.800000,-0.840660,0.894386,6.864222,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,690.052,826.591,41.111,690.210,827.032,38.511,865.543,879.464,0.468401,0,0,0
236,7.833333,-0.860485,0.905158,6.941753,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,686.759,826.815,39.379,686.932,827.244,38.081,865.325,879.464,0.462904,0,0,0
237,7.866667,-0.878749,0.915017,7.019286,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,684.009,826.715,39.503,684.217,827.166,37.660,864.826,879.464,0.496121,0,0,0
238,7.900000,-0.896040,0.928255,7.096817,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,681.671,827.746,39.062,681.862,828.137,37.249,865.386,879.464,0.435711,0,0,0
239,7.933333,-0.909243,0.940624,7.174347,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,680.592,828.435,39.029,680.814,828.822,36.846,865.668,879.464,0.445842,0,0,0
240,7.966667,-0.928149,0.955871,7.251880,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.822,830.083,39.013,678.056,830.365,36.452,866.818,879.464,0.366573,0,0,0
241,8.000000,-0.946117,0.970351,7.329411,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,675.379,831.352,38.895,675.638,831.646,36.067,867.713,879.464,0.391721,0,0,0
242,8.033333,-0.965906,0.982015,7.406942,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.428,831.805,39.335,672.729,832.062,35.689,867.751,879.464,0.395691,0,0,0
