frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,contact_surface_gap_m,audio_score,audio_anchor_type
63,2.583333,-0.402621,0.041025,4.500272,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.610,373.388,,508.610,373.388,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.029049,3.738646,508.610,373.388,473.717,343.726,0.513896,0.513896,5.014168,4.408193,3.969483,4.408193,1.275522,0.644868,0.000000,
64,2.625000,-0.450030,-0.032965,4.468522,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.095,349.166,,492.095,349.166,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.075516,3.744630,492.095,349.166,453.063,327.609,5.772142,0.000000,4.468522,4.408193,4.169120,4.408193,0.723892,0.605273,0.000000,
65,2.666667,-0.448346,-0.053653,4.442187,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,491.775,342.262,,491.775,342.262,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.122985,3.775591,491.775,342.262,446.000,342.262,0.123649,0.123649,4.565836,4.408193,4.372536,4.408193,0.790245,0.552690,0.000000,
66,2.708333,-0.459459,-0.103631,4.421636,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,487.395,325.580,,487.395,325.580,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.167506,3.803205,487.395,325.580,438.701,327.836,0.050250,0.050250,4.471886,4.408193,4.387838,4.408193,0.668681,0.506581,0.000000,
67,2.750000,-0.463412,-0.136883,4.407228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,485.579,314.387,,485.579,314.387,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.202710,3.847935,485.579,314.387,435.024,316.925,0.026743,0.026743,4.433971,4.408193,4.440471,4.408193,0.586036,0.450272,0.000000,
68,2.791667,-0.462030,-0.154223,4.398848,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,485.746,308.511,,485.746,308.511,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.224756,3.885119,485.746,308.511,434.356,311.331,-0.042405,-0.042405,4.356443,4.408193,4.512322,4.408193,0.471323,0.406824,0.000000,
69,2.833333,-0.456529,-0.154553,4.396407,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,487.498,308.372,,487.498,308.372,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.232527,3.905932,487.498,308.372,436.427,309.724,-0.026866,-0.026866,4.369541,4.408193,4.512322,4.408193,0.463609,0.384266,0.000000,
70,2.875000,-0.441559,-0.137181,4.400029,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.620,314.213,,492.620,314.213,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.230796,3.944250,492.620,314.213,495.487,362.448,0.266035,0.266035,4.666064,4.408193,4.512322,4.408193,0.721814,0.351360,0.000000,
71,2.916667,-0.413688,-0.104539,4.410034,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,502.236,325.187,,502.236,325.187,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.205573,3.991859,502.236,325.187,503.237,371.365,0.062132,0.062132,4.472166,4.408193,4.440471,4.408193,0.480307,0.313985,0.000000,
72,2.958333,-0.377632,-0.056145,4.426853,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,514.721,341.374,,514.721,341.374,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.159768,4.024085,514.721,341.374,512.987,384.874,-0.155423,-0.155423,4.271430,4.408193,4.125423,4.408193,0.247345,0.296933,0.000000,
73,3.000000,-0.321912,0.005956,4.451314,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,533.793,361.965,,533.793,361.965,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,1,0,hand,left,left_hand,left_hand,-0.093151,4.049269,533.793,361.965,533.793,361.965,-0.085329,-0.085329,4.365985,4.408193,4.105293,4.408193,0.316716,0.294084,0.000000,
74,3.041667,-0.259402,0.098841,4.483498,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,555.031,392.376,,555.031,392.376,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.014105,4.044810,555.031,392.376,561.469,359.805,-0.128844,-0.128844,4.354654,4.408193,4.077532,4.408193,0.309844,0.335303,0.000000,
75,3.083333,-0.104196,0.222580,4.522636,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,606.165,432.277,,606.165,432.277,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.062699,4.019023,606.165,432.277,605.631,405.556,-0.092904,-0.092904,4.429732,4.408193,3.933648,4.408193,0.410709,0.408458,0.000000,
76,3.125000,0.016295,0.357315,4.566101,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,645.241,474.924,,645.241,474.924,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.095766,4.014520,645.241,474.924,642.147,431.747,0.052038,0.052038,4.618139,4.408193,3.920529,4.408193,0.603618,0.490704,0.000000,
77,3.166667,0.148976,0.555231,4.609440,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,687.465,536.901,,687.465,536.901,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.117838,3.995694,687.465,536.901,681.308,493.543,1.347982,0.000000,4.609440,4.408193,3.875576,4.408193,0.613746,0.637034,0.000000,
78,3.208333,0.290423,0.618659,4.645539,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.812,555.578,,731.812,555.578,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.144986,3.667537,731.812,555.578,772.759,575.450,0.269320,0.269320,4.914859,4.408193,3.873751,4.408193,1.247322,0.970890,0.000000,
79,3.250000,0.403861,0.509873,4.662789,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,767.201,520.591,,767.201,520.591,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,0.125720,3.959513,767.201,520.591,782.023,481.724,-0.126555,-0.126555,4.536234,4.408193,3.825435,4.408193,0.576722,0.715652,1.000000,audio_floor_soft
80,3.291667,0.492360,0.379806,4.644610,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,795.682,480.093,,795.682,480.093,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.118217,3.954122,795.682,480.093,807.360,454.186,-0.066892,-0.066892,4.577718,4.408193,3.814947,4.408193,0.623596,0.682640,0.000000,
81,3.333333,0.611788,0.276553,4.608440,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,834.963,448.131,,834.963,448.131,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.104998,3.957516,834.963,448.131,843.136,419.989,-0.014724,-0.014724,4.593716,4.408193,3.814947,4.408193,0.636201,0.686651,0.000000,
82,3.375000,0.679669,0.169756,4.565939,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,858.611,414.601,,858.611,414.601,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.088544,3.965688,858.611,414.601,873.760,377.459,0.001684,0.001684,4.567623,4.408193,3.814947,4.408193,0.601935,0.687971,0.000000,
83,3.416667,0.739022,0.063395,4.523891,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,879.911,380.580,,879.911,380.580,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.074132,3.961837,879.911,380.580,899.293,347.256,0.038401,0.038401,4.562292,4.408193,3.814947,4.408193,0.600455,0.715659,0.000000,
84,3.458333,0.792033,-0.019368,4.486485,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,899.264,353.660,,899.264,353.660,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.059616,3.950110,899.264,353.660,918.401,320.542,-0.014166,-0.014166,4.472319,4.408193,3.819424,4.408193,0.522209,0.764947,0.000000,
85,3.500000,0.828780,-0.092483,4.455943,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,913.152,329.519,,913.152,329.519,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.046071,3.956654,913.152,329.519,933.532,296.317,0.049736,0.049736,4.505679,4.408193,3.926123,4.408193,0.549025,0.797543,0.000000,
86,3.541667,0.857400,-0.140227,4.432866,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,924.056,313.543,,924.056,313.543,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.031319,3.960688,924.056,313.543,944.336,278.274,0.063320,0.063320,4.496186,4.408193,3.952869,4.408193,0.535498,0.828607,0.000000,
87,3.583333,0.866786,-0.173488,4.417139,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,928.188,302.319,,928.188,302.319,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,-0.227419,3.490875,928.188,302.319,901.385,349.168,0.271190,0.271190,4.688329,4.408193,4.130149,4.408193,1.197454,0.816525,0.000000,
88,3.625000,0.862012,-0.183838,4.408058,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,927.191,298.752,,927.191,298.752,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,-0.243644,3.526451,927.191,298.752,901.113,346.192,0.929059,0.929059,5.337117,4.408193,4.130149,4.408193,1.810666,0.770795,0.000000,
89,3.666667,0.835505,-0.164468,4.404893,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,918.560,305.166,,918.560,305.166,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.000317,3.957325,918.560,305.166,944.034,267.359,-0.000307,-0.000307,4.404586,4.408193,4.130149,4.408193,0.447261,0.821428,0.000000,
90,3.708333,0.807295,-0.130008,4.406525,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,909.055,316.671,,909.055,316.671,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.003598,3.951700,909.055,316.671,937.174,278.623,0.007146,0.007146,4.413671,4.408193,4.130149,4.408193,0.461971,0.799637,0.000000,
91,3.750000,0.770968,-0.063342,4.412292,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,896.612,338.917,,896.612,338.917,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.005659,3.948620,896.612,338.917,923.345,300.333,0.002302,0.002302,4.414594,4.408193,4.117896,4.408193,0.465975,0.768735,0.000000,
92,3.791667,0.725631,0.044338,4.421482,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,881.020,374.727,,881.020,374.727,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.010907,3.952907,881.020,374.727,900.821,331.900,-0.027571,-0.027571,4.393911,4.408193,3.892021,4.408193,0.441004,0.741371,0.000000,
93,3.833333,0.640213,0.188070,4.433600,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,852.067,422.297,,852.067,422.297,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.001009,3.958390,852.067,422.297,866.447,377.266,-0.067411,-0.067411,4.366189,4.408193,3.866288,4.408193,0.407798,0.720377,0.000000,
94,3.875000,0.500066,0.356888,4.447752,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,805.117,477.841,,805.117,477.841,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.013683,3.953816,805.117,477.841,812.945,451.648,0.064506,0.064506,4.512258,4.408193,3.833711,4.408193,0.558443,0.709033,0.000000,
95,3.916667,0.318258,0.551244,4.462302,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.743,541.422,,744.743,541.422,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.031325,3.947936,744.743,541.422,780.419,566.205,-0.034184,-0.034184,4.428118,4.408193,3.833711,4.408193,0.480182,0.732869,0.000000,
96,3.958333,0.153958,0.656366,4.474625,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,690.530,575.424,,690.530,575.424,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.134349,3.778323,690.530,575.424,644.691,577.005,0.390754,0.390754,4.865379,4.408193,3.833711,4.408193,1.087056,0.764874,0.000000,
97,4.000000,0.051411,0.525449,4.481097,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,656.849,532.207,,656.849,532.207,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,0.130533,3.795979,656.849,532.207,656.849,488.000,0.004723,0.004723,4.485820,4.408193,3.833711,4.408193,0.689841,0.697214,0.919473,audio_floor_soft
98,4.041667,-0.055083,0.404492,4.476786,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,621.930,492.693,,621.930,492.693,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.114773,3.812194,621.930,492.693,667.271,501.609,0.038115,0.038115,4.514901,4.408193,3.823131,4.408193,0.702707,0.658142,0.000000,
99,4.083333,-0.155709,0.287608,4.467015,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,588.808,454.556,,588.808,454.556,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.054492,3.784954,588.808,454.556,582.219,499.519,0.029952,0.029952,4.496967,4.408193,3.833711,4.408193,0.712013,0.614099,0.000000,
100,4.125000,-0.270027,0.170189,4.455117,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,550.987,416.102,,550.987,416.102,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.037434,3.746046,550.987,416.102,518.550,382.711,0.070417,0.070417,4.525534,4.408193,3.863950,4.408193,0.779488,0.603855,0.000000,
101,4.166667,-0.339506,0.105600,4.443183,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.783,394.904,,527.783,394.904,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.009780,3.722733,527.783,394.904,494.659,362.475,0.041106,0.041106,4.484289,4.408193,3.868302,4.408193,0.761556,0.607236,0.000000,
102,4.208333,-0.400776,0.047641,4.432420,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,507.210,375.785,,507.210,375.785,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.024502,3.714183,507.210,375.785,472.686,346.487,0.063206,0.063206,4.495626,4.408193,3.924670,4.408193,0.781444,0.601935,0.000000,
103,4.250000,-0.438838,-0.009027,4.423542,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,494.307,357.003,,494.307,357.003,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.056444,3.714031,494.307,357.003,454.903,334.776,0.067215,0.067215,4.490757,4.408193,4.090167,4.408193,0.776726,0.591279,0.000000,
104,4.291667,-0.464539,-0.058846,4.416667,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,485.534,340.433,,485.534,340.433,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.089461,3.741166,485.534,340.433,444.837,323.333,0.047842,0.047842,4.464509,4.408193,4.139141,4.408193,0.723343,0.556594,0.000000,
105,4.333333,-0.474986,-0.096041,4.411710,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,481.883,328.029,,481.883,328.029,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.120313,3.786116,481.883,328.029,441.277,312.547,0.044847,0.044847,4.456557,4.408193,4.139141,4.408193,0.670440,0.506882,0.000000,
106,4.375000,-0.470532,-0.122997,4.408401,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,483.248,319.025,,483.248,319.025,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.144876,3.821237,483.248,319.025,442.578,304.099,0.016254,0.016254,4.424655,4.408193,4.139141,4.408193,0.603417,0.469040,0.000000,
107,4.416667,-0.458493,-0.141273,4.406362,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,487.188,312.915,,487.188,312.915,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.160273,3.863220,487.188,312.915,446.760,297.443,0.161116,0.161116,4.567478,4.408193,4.139141,4.408193,0.704258,0.424846,0.000000,
108,4.458333,-0.425647,-0.156289,4.405333,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,498.102,307.898,,498.102,307.898,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.164892,3.905167,498.102,307.898,457.422,295.931,-0.040489,-0.040489,4.364844,4.408193,4.029318,4.408193,0.459677,0.381937,0.000000,
109,4.500000,-0.382785,-0.156753,4.404983,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.381,307.739,,512.381,307.739,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.159312,3.948389,512.381,307.739,472.399,297.709,-0.003583,-0.003583,4.401400,4.408193,4.029318,4.408193,0.453011,0.337963,0.000000,
110,4.541667,-0.334639,-0.156562,4.404995,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,528.433,307.803,,528.433,307.803,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.143181,3.977308,528.433,307.803,492.493,306.409,0.013980,0.013980,4.418975,4.408193,4.029318,4.408193,0.441667,0.308140,0.000000,
111,4.583333,-0.280854,-0.148188,4.405200,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,546.369,310.597,,546.369,310.597,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.122711,4.016455,546.369,310.597,537.181,334.645,-0.011836,-0.011836,4.393364,4.408193,4.029318,4.408193,0.376909,0.270095,0.000000,
112,4.625000,-0.215836,-0.156871,4.405415,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.048,307.705,,568.048,307.705,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.096392,4.029545,568.048,307.705,573.332,313.737,-0.102085,-0.102085,4.303330,4.408193,3.928729,4.408193,0.273785,0.265351,0.000000,
113,4.666667,-0.151712,-0.151100,4.405605,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,589.427,309.631,,589.427,309.631,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.100471,4.028873,589.427,309.631,596.687,312.892,-0.049445,-0.049445,4.356160,4.408193,3.909238,4.408193,0.327286,0.272278,0.000000,
114,4.708333,-0.086370,-0.151345,4.405672,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,611.209,309.550,,611.209,309.550,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.127362,4.041194,611.209,309.550,619.870,310.459,-0.028451,-0.028451,4.377221,4.408193,3.898519,4.408193,0.336026,0.263343,0.000000,
115,4.750000,0.012486,-0.136837,4.405746,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,644.162,314.387,,644.162,314.387,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.146440,4.025358,644.162,314.387,653.378,312.263,-0.029689,-0.029689,4.376057,4.408193,3.874199,4.408193,0.350699,0.271438,0.188349,
116,4.791667,0.178644,-0.143136,4.405814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,699.548,312.288,,699.548,312.288,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.162219,4.003303,699.548,312.288,706.584,285.607,0.077822,0.077822,4.483636,4.408193,3.835436,4.408193,0.480333,0.283040,0.000000,
117,4.833333,0.298226,-0.142391,4.406155,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.401,312.540,,739.401,312.540,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.164489,3.982893,739.401,312.540,708.210,294.237,0.077632,0.077632,4.483787,4.408193,3.833447,4.408193,0.500894,0.313209,0.000000,
118,4.875000,0.332271,-0.149090,4.406768,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.733,310.314,,750.733,310.314,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.165618,3.955765,750.733,310.314,715.917,289.663,0.134759,0.134759,4.541527,4.408193,3.833447,4.408193,0.585762,0.339728,0.000000,
119,4.916667,0.366738,-0.155718,4.407256,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,762.206,308.111,,762.206,308.111,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.164141,3.923027,762.206,308.111,723.658,289.849,0.150537,0.150537,4.557793,4.408193,3.835436,4.408193,0.634765,0.373375,0.000000,
120,4.958333,0.398781,-0.166592,4.407606,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,772.873,304.492,,772.873,304.492,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.167045,3.905962,772.873,304.492,731.649,291.453,0.139185,0.139185,4.546791,4.408193,3.874199,4.408193,0.640829,0.392880,0.000000,
121,5.000000,0.421999,-0.178166,4.407865,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,780.601,300.639,,780.601,300.639,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.170467,3.885966,780.601,300.639,738.547,291.756,0.107903,0.107903,4.515768,4.408193,3.953837,4.408193,0.629801,0.414128,0.000000,
122,5.041667,0.442053,-0.186144,4.408027,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,787.277,297.983,,787.277,297.983,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.174827,3.866676,787.277,297.983,744.717,290.811,0.136184,0.136184,4.544211,4.408193,3.987317,4.408193,0.677535,0.435218,0.000000,
123,5.083333,0.451837,-0.193341,4.408140,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.533,295.587,,790.533,295.587,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.177866,3.851791,790.533,295.587,753.229,290.788,0.074715,0.074715,4.482855,4.408193,3.987317,4.408193,0.631064,0.450742,0.000000,
124,5.125000,0.455273,-0.195467,4.408216,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,791.675,294.880,,791.675,294.880,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.179536,3.840758,791.675,294.880,754.937,289.867,0.094047,0.094047,4.502263,4.408193,3.987317,4.408193,0.661505,0.461552,0.000000,
125,5.166667,0.450987,-0.195112,4.408275,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.245,294.999,,790.245,294.999,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.180478,3.837253,790.245,294.999,752.833,288.594,0.156318,0.156318,4.564593,4.408193,3.987317,4.408193,0.727339,0.463794,0.000000,
