frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
108,4.458333,589.869,261.083,589.907,261.016,589.907,261.016,center,center,589.000,283.924,284.000,22.841,22.907,bottom_percentile_95,574.992,262.019,articraft_surface_contact_region_keyframe_affine,3.774246,3.764082,-0.010164,0.806853,0.000000,1.000000,1.000000,0.806853,1.000000,0.000000,0.094000,5.000000,8.000000,left_hand,0.796993,582.076,262.005,3.810401,contact_region:left:rigid_keyframe_surface_region,3.693897,3.653758,3.851096,3.774246,1.000000,0.076343,0.586559,0.000000
109,4.500000,596.068,271.256,596.044,271.341,596.044,271.341,center,center,596.000,294.140,294.000,22.884,22.799,bottom_percentile_95,586.354,262.250,articraft_surface_contact_region_keyframe_affine,3.974139,3.897656,-0.076483,0.807574,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.876145,584.279,271.672,3.817379,contact_region:left:rigid_keyframe_surface_region,3.777928,3.665276,4.722653,3.974139,0.000000,0.140305,0.398569,0.000000
110,4.541667,602.138,281.282,602.336,281.176,602.336,281.176,center,center,603.000,303.892,304.000,22.610,22.717,bottom_percentile_95,590.826,282.225,articraft_surface_contact_region_keyframe_affine,4.064091,3.749888,-0.314202,0.834759,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.020000,5.000000,8.000000,left_hand,0.943418,586.249,280.609,3.826201,contact_region:left:rigid_keyframe_surface_region,3.647563,3.672950,4.700910,4.064091,0.000000,0.107676,0.777035,0.000000
111,4.583333,608.556,290.452,608.313,290.545,608.313,290.545,center,center,610.000,313.235,313.000,22.783,22.690,bottom_percentile_95,596.413,290.883,articraft_surface_contact_region_keyframe_affine,4.127262,3.706894,-0.420368,0.810110,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.170000,5.000000,8.000000,left_hand,0.946275,588.820,288.358,3.836315,contact_region:left:rigid_keyframe_surface_region,3.653734,3.666853,4.674857,4.127262,0.000000,0.234933,1.000000,0.000000
112,4.625000,613.484,299.296,613.500,299.218,613.500,299.218,center,center,613.000,321.941,322.000,22.645,22.723,bottom_percentile_95,599.676,296.505,articraft_surface_contact_region_keyframe_affine,4.441448,3.721802,-0.719647,0.803846,0.000000,1.000000,0.162764,0.162764,1.000000,0.000000,0.014000,5.000000,8.000000,left_hand,0.908309,591.167,295.671,3.846094,contact_region:left:rigid_keyframe_surface_region,3.649277,3.650828,4.698510,4.441448,0.162764,0.058600,1.000000,0.000000
113,4.666667,617.924,307.262,618.181,307.328,618.181,307.328,center,center,619.000,330.032,330.000,22.770,22.704,bottom_percentile_95,605.993,310.616,articraft_surface_contact_region_keyframe_affine,4.602240,3.703716,-0.898524,0.809996,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.034000,5.000000,8.000000,left_hand,0.853102,593.646,302.139,3.856231,contact_region:left:rigid_keyframe_surface_region,3.616820,3.614201,4.733797,4.602240,0.000000,0.032333,1.000000,0.000000
114,4.708333,622.695,314.705,622.355,314.623,622.355,314.623,center,center,619.000,337.351,337.000,22.646,22.728,bottom_percentile_95,609.784,318.562,articraft_surface_contact_region_keyframe_affine,4.641320,3.705993,-0.935328,0.811564,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.253000,5.000000,8.000000,left_hand,0.788020,595.490,308.393,3.865348,contact_region:left:rigid_keyframe_surface_region,3.628755,3.600893,4.137688,4.641320,0.000000,0.350886,1.000000,0.000000
115,4.750000,625.620,321.210,625.757,321.313,625.757,321.313,center,center,622.000,343.880,344.000,22.670,22.567,bottom_percentile_95,615.122,323.876,articraft_surface_contact_region_keyframe_affine,4.658906,3.635419,-1.023488,0.829377,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.255000,5.000000,8.000000,left_hand,0.759466,596.997,313.776,3.875737,contact_region:left:rigid_keyframe_surface_region,3.581722,3.588909,4.178947,4.658906,0.000000,0.119867,1.000000,0.000000
116,4.791667,628.494,327.315,628.624,327.184,628.624,327.184,center,center,624.000,349.484,349.850,22.169,22.300,bottom_percentile_95,615.400,330.385,articraft_surface_contact_region_keyframe_affine,4.631602,3.561056,-1.070546,0.795037,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.240000,5.000000,8.000000,left_hand,0.743253,598.498,318.928,3.883645,contact_region:left:rigid_keyframe_surface_region,3.521536,3.583532,3.849977,4.631602,0.000000,0.365933,1.000000,0.000000
117,4.833333,631.514,332.352,631.269,332.487,631.269,332.487,center,center,631.000,354.507,354.000,22.155,22.020,bottom_percentile_95,619.770,336.302,articraft_surface_contact_region_keyframe_affine,4.440382,3.622815,-0.817567,0.813025,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.647000,5.000000,8.000000,left_hand,0.708849,600.254,323.279,3.890372,contact_region:left:rigid_keyframe_surface_region,3.554407,3.588938,4.703868,4.440382,0.000000,0.506552,1.000000,0.000000
118,4.875000,633.365,337.185,633.564,337.102,633.564,337.102,center,center,634.000,358.988,359.000,21.803,21.885,bottom_percentile_95,621.944,340.872,articraft_surface_contact_region_keyframe_affine,4.296593,3.600433,-0.696160,0.769237,0.001185,1.000000,0.000000,0.100000,1.000000,0.000000,0.285000,5.000000,8.000000,left_hand,0.696319,601.562,327.925,3.896129,contact_region:left:rigid_keyframe_surface_region,3.569844,3.597677,4.673295,4.296593,0.000000,0.012371,0.993233,0.000000
119,4.916667,635.585,341.106,635.491,341.050,635.491,341.050,center,center,637.500,362.922,363.000,21.816,21.872,bottom_percentile_95,626.687,330.144,articraft_surface_contact_region_keyframe_affine,4.209195,3.747833,-0.461362,0.781104,0.005501,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.690425,602.588,331.447,3.903104,contact_region:left:rigid_keyframe_surface_region,3.611642,3.624322,4.609262,4.209195,0.000000,0.077895,0.616566,0.000000
120,4.958333,637.385,344.373,637.461,344.577,637.461,344.577,center,center,637.000,366.615,367.000,22.242,22.038,bottom_percentile_95,624.541,348.761,articraft_surface_contact_region_keyframe_affine,4.043567,3.743821,-0.299746,0.803037,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.733000,5.000000,8.000000,left_hand,0.668705,603.489,334.302,3.908027,contact_region:left:rigid_keyframe_surface_region,3.654660,3.647259,4.283930,4.043567,0.000000,0.384905,0.538521,0.000000
121,5.000000,639.076,347.900,638.976,347.720,638.976,347.720,center,center,639.500,369.783,370.000,21.883,22.063,bottom_percentile_95,623.773,351.076,articraft_surface_contact_region_keyframe_affine,3.966536,3.707220,-0.259316,0.790428,0.000000,1.000000,1.000000,0.790428,1.000000,0.000000,0.178000,5.000000,8.000000,left_hand,0.658625,604.298,336.253,3.912539,contact_region:left:rigid_keyframe_surface_region,3.689926,3.661974,3.903509,3.966536,1.000000,0.216686,1.000000,0.000000
122,5.041667,640.085,350.216,640.095,350.186,640.095,350.186,center,center,642.000,372.224,372.000,22.008,22.039,bottom_percentile_95,630.335,342.327,articraft_surface_contact_region_keyframe_affine,3.934371,3.874974,-0.059397,0.790676,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.268000,5.000000,8.000000,left_hand,0.655119,605.334,337.908,3.912500,contact_region:left:rigid_keyframe_surface_region,3.768242,3.672382,3.908054,3.934371,0.000000,0.224143,0.610752,0.000000
123,5.083333,641.011,351.948,641.195,352.099,641.195,352.099,center,center,642.000,374.096,374.000,22.148,21.997,bottom_percentile_95,629.380,349.484,articraft_surface_contact_region_keyframe_affine,3.843133,3.719101,-0.124033,0.795168,0.000000,1.000000,1.000000,0.795168,1.000000,0.000000,0.048000,5.000000,8.000000,left_hand,0.665358,605.959,338.878,3.913650,contact_region:left:rigid_keyframe_surface_region,3.682095,3.668906,3.768485,3.843133,1.000000,0.096000,0.000000,0.000000
124,5.125000,642.332,354.078,641.998,353.996,641.998,353.996,center,center,641.000,376.034,376.000,21.956,22.037,bottom_percentile_95,629.130,352.003,articraft_surface_contact_region_keyframe_affine,3.755164,3.687703,-0.067461,0.796495,0.066584,1.000000,0.623703,0.623703,1.000000,0.000000,0.178000,5.000000,8.000000,left_hand,0.635172,606.853,339.513,3.915180,contact_region:left:rigid_keyframe_surface_region,3.657414,3.660501,3.683189,3.755164,0.623703,0.033781,0.261931,0.000000
125,5.166667,642.385,355.823,642.684,355.842,642.684,355.842,center,center,641.000,378.011,378.000,22.188,22.169,bottom_percentile_95,628.681,358.581,articraft_surface_contact_region_keyframe_affine,3.722548,3.652759,-0.069789,0.815820,0.195909,1.000000,0.623703,0.623703,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.663026,607.591,340.038,3.915949,contact_region:left:rigid_keyframe_surface_region,3.642696,3.643689,3.695862,3.722548,0.623703,0.011495,0.175011,0.000000
126,5.208333,643.398,357.352,643.319,357.310,643.319,357.310,center,center,644.000,379.700,380.000,22.348,22.389,bottom_percentile_95,630.475,356.410,articraft_surface_contact_region_keyframe_affine,3.687791,3.600481,-0.087310,0.815430,0.000000,1.000000,1.000000,0.815430,1.000000,0.000000,0.259000,5.000000,8.000000,left_hand,0.639360,608.176,340.443,3.915424,contact_region:left:rigid_keyframe_surface_region,3.587312,3.613568,3.659353,3.687791,1.000000,0.300314,0.000000,0.000000
127,5.250000,644.108,358.611,644.028,358.658,644.028,358.658,center,center,644.000,381.347,381.000,22.736,22.688,bottom_percentile_95,632.834,352.212,articraft_surface_contact_region_keyframe_affine,3.653634,3.648828,-0.004806,0.786230,0.000000,1.000000,1.000000,0.786230,1.000000,0.000000,0.259000,5.000000,8.000000,left_hand,0.629397,608.483,340.669,3.917034,contact_region:left:rigid_keyframe_surface_region,3.595820,3.597131,3.625687,3.653634,1.000000,0.346552,0.424754,0.000000
128,5.291667,644.170,360.033,644.219,360.054,644.219,360.054,center,center,645.000,383.051,383.000,23.018,22.998,bottom_percentile_95,631.411,362.785,articraft_surface_contact_region_keyframe_affine,3.630453,3.563718,-0.066734,0.817804,0.092059,1.000000,0.668488,0.668488,0.674349,0.062000,0.000000,5.000000,8.000000,left_hand,0.636513,609.046,340.953,3.917760,contact_region:left:rigid_keyframe_surface_region,3.572247,3.583883,3.611486,3.630453,0.668488,0.051438,0.019969,0.000000
129,5.333333,644.182,361.499,644.240,361.444,644.240,361.444,center,center,646.000,384.669,385.000,23.170,23.225,bottom_percentile_95,629.044,361.730,articraft_surface_contact_region_keyframe_affine,3.623973,3.563087,-0.060886,0.808656,0.000000,1.000000,1.000000,0.808656,0.611320,0.074000,0.253000,5.000000,8.000000,left_hand,0.640079,609.550,341.257,3.917404,contact_region:left:rigid_keyframe_surface_region,3.557389,3.574074,3.618672,3.623973,1.000000,0.330895,0.211379,0.000000
130,5.375000,644.120,362.646,643.915,362.693,643.915,362.693,center,center,647.000,386.046,386.000,23.400,23.353,bottom_percentile_95,627.439,363.588,articraft_surface_contact_region_keyframe_affine,3.607757,3.568364,-0.039393,0.791851,0.157971,1.000000,0.464788,0.464788,0.936971,0.012000,0.000000,5.000000,8.000000,left_hand,0.648180,610.011,341.510,3.916505,contact_region:left:rigid_keyframe_surface_region,3.567039,3.565509,3.594489,3.607757,0.464788,0.046019,0.223050,0.000000
131,5.416667,643.219,363.752,643.406,363.702,643.406,363.702,center,center,644.000,387.133,387.000,23.381,23.431,bottom_percentile_95,623.000,365.000,articraft_surface_contact_region_keyframe_mask,3.599617,3.570455,-0.029162,0.786585,0.000000,1.000000,1.000000,0.786585,1.000000,0.000000,0.205000,5.000000,8.000000,left_hand,0.668061,610.435,341.749,3.916106,contact_region:left:rigid_keyframe_surface_region,3.564677,3.549970,3.592958,3.599617,1.000000,0.133029,0.113213,0.000000
132,5.458333,643.055,364.547,643.017,364.644,643.017,364.644,center,center,645.000,388.120,388.000,23.573,23.476,bottom_percentile_95,628.898,367.254,articraft_surface_contact_region_keyframe_affine,3.612445,3.579774,-0.032672,0.796217,0.000000,1.000000,0.000000,0.100000,1.000000,0.000000,0.048000,5.000000,8.000000,left_hand,0.667053,610.618,341.933,3.915049,contact_region:left:rigid_keyframe_surface_region,3.574037,3.535387,3.622941,3.612445,0.000000,0.119505,0.335118,0.000000
133,5.500000,643.031,365.349,643.017,365.217,643.017,365.217,center,center,645.500,388.790,389.000,23.441,23.573,bottom_percentile_95,631.929,364.636,articraft_surface_contact_region_keyframe_affine,3.598885,3.531959,-0.066926,0.787742,0.000000,1.000000,1.000000,0.787742,0.243649,0.144000,0.013000,5.000000,8.000000,left_hand,0.665751,610.820,342.135,3.915145,contact_region:left:rigid_keyframe_surface_region,3.527352,3.520448,3.587790,3.598885,1.000000,0.210105,0.434182,0.000000
134,5.541667,642.979,365.362,643.012,365.406,643.012,365.406,center,center,645.000,389.078,389.000,23.716,23.673,bottom_percentile_95,631.163,363.572,articraft_surface_contact_region_keyframe_affine,3.572424,3.495430,-0.076994,0.778468,0.098743,1.000000,1.000000,0.778468,0.246792,0.143402,0.013000,5.000000,8.000000,left_hand,0.682994,610.860,342.287,3.915547,contact_region:left:rigid_keyframe_surface_region,3.487052,3.502972,3.550774,3.572424,1.000000,0.078400,0.093191,0.000000
135,5.583333,642.999,365.282,642.948,365.283,642.948,365.283,center,center,646.000,389.039,389.000,23.757,23.756,bottom_percentile_95,633.045,364.127,articraft_surface_contact_region_keyframe_affine,3.552888,3.483624,-0.069263,0.784677,0.315224,1.000000,1.000000,0.784677,0.894951,0.020000,0.067000,5.000000,8.000000,left_hand,0.676231,610.810,342.402,3.916041,contact_region:left:rigid_keyframe_surface_region,3.470168,3.485516,3.536903,3.552888,1.000000,0.039000,0.000000,0.000000
136,5.625000,642.834,365.205,642.877,365.210,642.877,365.210,center,center,645.500,388.967,389.000,23.762,23.757,bottom_percentile_95,632.583,364.527,articraft_surface_contact_region_keyframe_affine,3.533500,3.459712,-0.073788,0.795041,0.245035,1.000000,0.381404,0.381404,0.241827,0.144347,0.144000,5.000000,8.000000,left_hand,0.682117,610.712,342.523,3.916729,contact_region:left:rigid_keyframe_surface_region,3.452815,3.467101,3.517637,3.533500,0.381404,0.032800,0.000000,0.000000
137,5.666667,642.844,365.220,642.840,365.265,642.840,365.265,center,center,645.500,389.007,389.000,23.787,23.742,bottom_percentile_95,632.367,364.544,articraft_surface_contact_region_keyframe_affine,3.519558,3.454296,-0.065262,0.794520,0.475695,1.000000,0.255847,0.255847,0.252307,0.142352,0.142000,5.000000,8.000000,left_hand,0.682134,610.656,342.674,3.918395,contact_region:left:rigid_keyframe_surface_region,3.444701,3.459382,3.508152,3.519558,0.255847,0.007162,0.000000,0.000000
138,5.708333,642.802,365.455,642.753,365.386,642.753,365.386,center,center,645.000,388.956,389.000,23.501,23.570,bottom_percentile_95,629.266,368.257,articraft_surface_contact_region_keyframe_affine,3.513423,3.432644,-0.080779,0.788263,0.501509,1.000000,0.265074,0.265074,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.666894,610.483,342.800,3.919936,contact_region:left:rigid_keyframe_surface_region,3.442484,3.455596,3.508403,3.513423,0.265074,0.044152,0.000000,0.000000
139,5.750000,642.343,365.570,642.553,365.675,642.553,365.675,center,center,644.000,389.001,389.000,23.431,23.327,bottom_percentile_95,627.416,368.216,articraft_surface_contact_region_keyframe_affine,3.501466,3.447998,-0.053468,0.780609,0.927573,1.000000,0.135600,0.135600,0.028299,0.185000,0.000000,5.000000,8.000000,left_hand,0.677774,610.281,342.961,3.921333,contact_region:left:rigid_keyframe_surface_region,3.445134,3.458038,3.491683,3.501466,0.135600,0.001314,0.000000,0.000000
140,5.791667,642.528,366.046,642.450,365.914,642.450,365.914,center,center,643.000,389.034,389.000,22.988,23.120,bottom_percentile_95,631.435,364.717,articraft_surface_contact_region_keyframe_affine,3.497894,3.473969,-0.023925,0.788105,0.383776,1.000000,0.333535,0.333535,0.000000,0.204482,0.118000,5.000000,8.000000,left_hand,0.662709,610.050,343.120,3.922174,contact_region:left:rigid_keyframe_surface_region,3.473321,3.462011,3.494971,3.497894,0.333535,0.033714,0.092911,0.000000
141,5.833333,642.361,366.014,642.140,366.039,642.140,366.039,center,center,643.000,389.049,389.000,23.035,23.010,bottom_percentile_95,634.265,357.687,articraft_surface_contact_region_keyframe_affine,3.505089,3.543376,0.038288,0.804994,0.378541,1.000000,0.921740,0.804994,0.710973,0.055027,0.052000,5.000000,8.000000,left_hand,0.659502,609.780,343.247,3.923947,contact_region:left:rigid_keyframe_surface_region,3.460552,3.467340,3.510975,3.505089,0.921740,0.048971,0.110269,0.000000
142,5.875000,641.552,365.962,641.757,365.978,641.757,365.978,center,center,642.000,388.958,389.000,22.996,22.980,bottom_percentile_95,630.789,360.718,articraft_surface_contact_region_keyframe_affine,3.524982,3.553608,0.028626,0.787785,0.521591,1.000000,0.144249,0.144249,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.670265,609.674,343.394,3.925487,contact_region:left:rigid_keyframe_surface_region,3.487260,3.470036,3.541258,3.524982,0.144249,0.041810,0.090131,0.000000
143,5.916667,641.520,365.928,641.473,365.949,641.473,365.949,center,center,642.000,388.995,389.000,23.067,23.047,bottom_percentile_95,630.198,360.700,articraft_surface_contact_region_keyframe_affine,3.528201,3.552529,0.024329,0.794176,0.828402,1.000000,0.527360,0.527360,0.758331,0.046011,0.034000,5.000000,8.000000,left_hand,0.686628,609.657,343.480,3.927045,contact_region:left:rigid_keyframe_surface_region,3.480621,3.472041,3.530834,3.528201,0.527360,0.004590,0.038753,0.000000
144,5.958333,641.540,365.968,641.537,365.937,641.537,365.937,center,center,643.000,389.003,389.000,23.035,23.066,bottom_percentile_95,630.718,360.096,articraft_surface_contact_region_keyframe_affine,3.531499,3.557732,0.026233,0.792578,0.826931,1.000000,0.965894,0.792578,0.782103,0.041485,0.040000,5.000000,8.000000,left_hand,0.673383,609.590,343.433,3.928710,contact_region:left:rigid_keyframe_surface_region,3.482005,3.471737,3.534197,3.531499,0.965894,0.002971,0.000000,0.000000
145,6.000000,641.538,365.927,641.541,365.923,641.541,365.923,center,center,642.500,389.019,389.000,23.092,23.096,bottom_percentile_95,630.444,360.773,articraft_surface_contact_region_keyframe_affine,3.522721,3.538272,0.015551,0.789814,0.774934,1.000000,0.498497,0.498497,0.931517,0.013038,0.001000,5.000000,8.000000,left_hand,0.665857,609.406,343.367,3.930160,contact_region:left:rigid_keyframe_surface_region,3.461359,3.478240,3.515539,3.522721,0.498497,0.019124,0.000000,0.000000
146,6.041667,641.551,365.918,641.511,365.903,641.511,365.903,center,center,643.000,388.970,389.000,23.052,23.067,bottom_percentile_95,630.420,360.057,articraft_surface_contact_region_keyframe_affine,3.518240,3.530823,0.012583,0.790980,0.651655,1.000000,0.368269,0.368269,0.947476,0.010000,0.010000,5.000000,8.000000,left_hand,0.668360,609.311,343.308,3.931636,contact_region:left:rigid_keyframe_surface_region,3.459168,3.479990,3.514573,3.518240,0.368269,0.030000,0.000000,0.000000
147,6.083333,641.562,365.923,641.678,365.986,641.678,365.986,center,center,643.000,388.972,389.000,23.049,22.986,bottom_percentile_95,630.565,360.140,articraft_surface_contact_region_keyframe_affine,3.525599,3.543666,0.018067,0.803307,0.584721,1.000000,0.735232,0.735232,0.763640,0.045000,0.045000,5.000000,8.000000,left_hand,0.669529,609.409,343.200,3.932928,contact_region:left:rigid_keyframe_surface_region,3.471189,3.482394,3.531620,3.525599,0.735232,0.028419,0.000000,0.000000
148,6.125000,642.031,366.169,641.918,366.114,641.918,366.114,center,center,643.000,389.030,389.000,22.861,22.916,bottom_percentile_95,631.217,367.528,articraft_surface_contact_region_keyframe_affine,3.549864,3.552222,0.002359,0.789569,0.265692,1.000000,0.393645,0.393645,0.000000,0.321006,0.191000,5.000000,8.000000,left_hand,0.659025,609.411,343.068,3.934464,contact_region:left:rigid_keyframe_surface_region,3.506073,3.486487,3.569717,3.549864,0.393645,0.030343,0.000000,0.000000
149,6.166667,642.057,366.173,642.093,366.167,642.093,366.167,center,center,644.000,389.043,389.000,22.870,22.876,bottom_percentile_95,630.664,367.520,articraft_surface_contact_region_keyframe_affine,3.555804,3.545447,-0.010357,0.799928,0.338409,1.000000,0.859860,0.799928,0.351372,0.123491,0.119000,5.000000,8.000000,left_hand,0.654581,609.202,342.856,3.935873,contact_region:left:rigid_keyframe_surface_region,3.499517,3.494788,3.560664,3.555804,0.859860,0.042590,0.034461,0.000000
150,6.208333,642.293,365.978,642.072,366.092,642.072,366.092,center,center,643.000,388.944,389.000,22.966,22.852,bottom_percentile_95,633.604,357.580,articraft_surface_contact_region_keyframe_affine,3.553043,3.579442,0.026398,0.791370,0.303137,1.000000,0.842098,0.791370,0.000000,0.279530,0.076000,5.000000,8.000000,left_hand,0.658190,609.143,342.665,3.936864,contact_region:left:rigid_keyframe_surface_region,3.497448,3.507117,3.550784,3.553043,0.842098,0.055543,0.000000,0.000000
151,6.250000,641.773,366.072,642.006,366.074,642.006,366.074,center,center,643.000,389.015,389.000,22.943,22.941,bottom_percentile_95,632.591,357.569,articraft_surface_contact_region_keyframe_affine,3.553799,3.581608,0.027809,0.794083,0.752461,1.000000,0.859860,0.794083,0.000000,0.251645,0.018000,5.000000,8.000000,left_hand,0.659775,609.197,342.412,3.939068,contact_region:left:rigid_keyframe_surface_region,3.510655,3.517027,3.554417,3.553799,0.859860,0.014705,0.000000,0.000000
152,6.291667,642.024,366.054,641.727,365.989,641.727,365.989,center,center,643.500,389.038,389.000,22.984,23.049,bottom_percentile_95,632.181,358.150,articraft_surface_contact_region_keyframe_affine,3.555843,3.576073,0.020230,0.806562,0.417858,1.000000,0.735232,0.735232,0.000000,0.262254,0.076000,5.000000,8.000000,left_hand,0.647596,609.036,342.129,3.940286,contact_region:left:rigid_keyframe_surface_region,3.519469,3.521887,3.557515,3.555843,0.735232,0.038248,0.000000,0.000000
153,6.333333,641.329,365.780,641.403,365.830,641.403,365.830,center,center,643.000,389.014,389.000,23.234,23.184,bottom_percentile_95,625.553,361.316,articraft_surface_contact_region_keyframe_affine,3.570300,3.583802,0.013502,0.800946,0.294918,1.000000,0.633342,0.633342,0.000000,0.486148,0.198000,5.000000,8.000000,left_hand,0.658317,608.916,341.781,3.940724,contact_region:left:rigid_keyframe_surface_region,3.545467,3.528103,3.582128,3.570300,0.633342,0.014476,0.000000,0.000000
154,6.375000,641.258,365.701,641.197,365.673,641.197,365.673,center,center,643.000,388.921,389.000,23.220,23.248,bottom_percentile_95,623.541,366.731,articraft_surface_contact_region_keyframe_affine,3.572439,3.557779,-0.014660,0.804156,0.011482,1.000000,0.953986,0.804156,0.000000,0.565088,0.290000,5.000000,8.000000,left_hand,0.661541,608.781,341.555,3.941649,contact_region:left:rigid_keyframe_surface_region,3.540558,3.537598,3.574190,3.572439,0.953986,0.079314,0.352210,0.000000
155,6.416667,641.237,365.694,641.377,365.767,641.377,365.767,center,center,642.000,388.991,389.000,23.297,23.224,bottom_percentile_95,624.753,366.426,articraft_surface_contact_region_keyframe_affine,3.571374,3.556738,-0.014636,0.798851,0.051652,1.000000,1.000000,0.798851,0.000000,0.578122,0.297000,5.000000,8.000000,left_hand,0.659027,608.730,341.289,3.943543,contact_region:left:rigid_keyframe_surface_region,3.540092,3.540635,3.570503,3.571374,1.000000,0.009200,0.000000,0.000000
156,6.458333,641.816,366.061,641.619,365.922,641.619,365.922,center,center,643.000,389.028,389.000,22.967,23.107,bottom_percentile_95,632.676,357.575,articraft_surface_contact_region_keyframe_affine,3.572023,3.603492,0.031469,0.793540,0.507363,1.000000,1.000000,0.793540,0.010016,0.188481,0.070000,5.000000,8.000000,left_hand,0.639983,608.574,341.007,3.944898,contact_region:left:rigid_keyframe_surface_region,3.543027,3.546395,3.572554,3.572023,1.000000,0.028095,0.000000,0.000000
157,6.500000,641.743,365.991,641.790,366.031,641.790,366.031,center,center,643.000,389.037,389.000,23.046,23.006,bottom_percentile_95,632.188,356.989,articraft_surface_contact_region_keyframe_affine,3.584756,3.639531,0.054775,0.791370,0.551889,1.000000,0.610043,0.610043,0.464251,0.102000,0.000000,5.000000,8.000000,left_hand,0.640153,608.282,340.768,3.946005,contact_region:left:rigid_keyframe_surface_region,3.563918,3.551197,3.595173,3.584756,0.610043,0.036571,0.000000,0.000000
158,6.541667,641.733,366.011,641.712,366.016,641.712,366.016,center,center,643.000,388.980,389.000,22.969,22.964,bottom_percentile_95,631.858,357.208,articraft_surface_contact_region_keyframe_affine,3.575075,3.609577,0.034502,0.781392,0.732882,1.000000,0.059700,0.100000,0.505489,0.094149,0.020000,5.000000,8.000000,left_hand,0.635126,607.956,340.499,3.946688,contact_region:left:rigid_keyframe_surface_region,3.531914,3.557243,3.567154,3.575075,0.059700,0.019981,0.000000,0.000000
159,6.583333,641.641,366.074,641.668,366.001,641.668,366.001,center,center,642.500,389.001,389.000,22.927,23.000,bottom_percentile_95,630.107,368.195,articraft_surface_contact_region_keyframe_affine,3.589468,3.568226,-0.021242,0.801679,0.711831,1.000000,1.000000,0.801679,0.564048,0.083000,0.083000,5.000000,8.000000,left_hand,0.621968,607.671,340.222,3.948878,contact_region:left:rigid_keyframe_surface_region,3.559790,3.561080,3.601244,3.589468,1.000000,0.001124,0.000000,0.000000
160,6.625000,641.635,365.973,641.614,365.983,641.614,365.983,center,center,643.000,388.997,389.000,23.024,23.015,bottom_percentile_95,630.737,357.651,articraft_surface_contact_region_keyframe_affine,3.606180,3.640360,0.034180,0.795169,0.912709,1.000000,0.469327,0.469327,0.905456,0.018000,0.018000,5.000000,8.000000,left_hand,0.617583,607.494,339.927,3.950633,contact_region:left:rigid_keyframe_surface_region,3.579078,3.567652,3.619853,3.606180,0.469327,0.002819,0.000000,0.000000
161,6.666667,641.526,365.892,641.593,365.969,641.593,365.969,center,center,643.000,388.998,389.000,23.106,23.029,bottom_percentile_95,630.461,367.897,articraft_surface_contact_region_keyframe_affine,3.615022,3.590074,-0.024948,0.786419,0.748984,1.000000,0.762141,0.762141,0.527806,0.089900,0.081000,5.000000,8.000000,left_hand,0.627357,607.319,339.660,3.951397,contact_region:left:rigid_keyframe_surface_region,3.582878,3.570990,3.622257,3.615022,0.762141,0.002381,0.000000,0.000000
162,6.708333,641.565,365.972,641.478,365.969,641.478,365.969,center,center,643.000,388.999,389.000,23.027,23.030,bottom_percentile_95,632.243,357.015,articraft_surface_contact_region_keyframe_affine,3.608399,3.662218,0.053819,0.787785,1.000000,1.000000,0.699682,0.699682,0.795088,0.039013,0.001000,5.000000,8.000000,left_hand,0.616406,607.184,339.419,3.952407,contact_region:left:rigid_keyframe_surface_region,3.566949,3.579270,3.602979,3.608399,0.699682,0.000667,0.000000,0.000000
163,6.750000,641.287,366.006,641.321,365.980,641.321,365.980,center,center,643.000,388.999,389.000,22.993,23.019,bottom_percentile_95,632.174,356.737,articraft_surface_contact_region_keyframe_affine,3.615902,3.685030,0.069127,0.778468,0.912945,1.000000,0.865923,0.778468,0.826670,0.033000,0.033000,5.000000,8.000000,left_hand,0.621693,607.145,339.204,3.953691,contact_region:left:rigid_keyframe_surface_region,3.589036,3.582002,3.622042,3.615902,0.865923,0.001429,0.000000,0.000000
