frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,u_ref_proj,v_ref_proj,support_v_obs,support_proj_v,residual_px,proposal_score,anchor_score,floor_score,depth_prior_m,depth_prior_gap_m,contact_depth_offset_m,contact_frame,audio_contact_frame
188,6.233333,-0.438381,-0.439558,6.145402,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,802.856,382.435,,802.856,382.434,,422.200,422.201,802.856,382.435,802.856,382.434,422.201,422.200,0.000715,0.321800,0.096540,0.000000,6.097195,0.048207,30.438942,0,1
189,6.266667,-0.440585,-0.456161,6.173306,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,802.779,377.221,,802.780,377.222,,421.143,421.142,802.779,377.221,802.780,377.222,421.142,421.143,0.001165,0.241350,0.072405,0.000000,6.294776,-0.121470,30.241360,0,0
190,6.300000,-0.445026,-0.463687,6.201032,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,801.911,375.271,,801.905,375.276,,420.850,420.845,801.911,375.271,801.905,375.276,420.845,420.850,0.007503,0.350521,0.048270,0.000000,6.341724,-0.140692,30.194412,0,1
191,6.333333,-0.459406,-0.442614,6.226058,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,797.452,383.394,,797.453,383.394,,427.608,427.608,797.452,383.394,797.453,383.394,427.608,427.608,0.000566,0.303930,0.000000,0.000000,6.413078,-0.187020,30.123059,0,1
192,6.366667,-0.459413,-0.400056,6.248691,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,798.039,398.964,,798.039,398.965,,442.400,442.399,798.039,398.964,798.039,398.965,442.399,442.400,0.000560,0.000000,0.000000,0.000000,6.236740,0.011951,30.299396,0,0
193,6.400000,-0.459752,-0.347308,6.271150,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,798.500,418.000,,798.500,417.999,,454.927,454.928,798.500,418.000,798.500,417.999,454.928,454.927,0.001061,0.409186,0.000000,0.000000,6.317279,-0.046129,30.218858,0,1
194,6.433333,-0.459758,-0.346126,6.292617,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,799.049,418.829,,799.049,418.829,,457.356,457.356,799.049,418.829,799.049,418.829,457.356,457.356,0.000254,0.000000,0.000000,0.000000,6.352296,-0.059679,30.183841,0,0
195,6.466667,-0.462315,-0.345950,6.313193,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,798.681,419.284,,798.681,419.285,,462.901,462.900,798.681,419.284,798.681,419.285,462.900,462.901,0.001298,0.896140,0.000000,0.000000,6.352720,-0.039527,30.183417,0,1
196,6.500000,-0.460742,-0.272509,6.333152,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,799.737,445.212,,799.737,445.211,,482.624,482.625,799.737,445.212,799.737,445.211,482.625,482.624,0.000883,0.476999,0.000000,0.000000,6.486838,-0.153686,30.049298,0,1
197,6.533333,-0.464145,-0.192234,6.349597,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,798.971,473.306,,798.971,473.307,,517.108,517.107,798.971,473.306,798.971,473.307,517.107,517.108,0.001092,0.000000,0.000000,0.000000,6.670662,-0.321065,29.865474,0,0
198,6.566667,-0.467272,-0.093661,6.358896,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,798.123,507.557,,798.123,507.553,,539.639,539.643,798.123,507.557,798.123,507.553,539.643,539.639,0.003949,0.067047,0.000000,0.000000,6.813354,-0.454458,29.722783,0,0
199,6.600000,-0.463368,-0.082407,6.358180,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,799.458,511.446,,799.458,511.449,,559.442,559.439,799.458,511.446,799.458,511.449,559.439,559.442,0.002624,0.793187,0.000000,0.000000,6.881391,-0.523211,29.654746,0,1
200,6.633333,-0.459533,0.030565,6.346537,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,800.494,550.610,,800.494,550.609,,585.742,585.743,800.494,550.610,800.494,550.609,585.743,585.742,0.000739,1.000000,0.000000,0.000000,6.908182,-0.561645,29.627955,0,1
201,6.666667,-0.451561,0.167151,6.334287,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,802.959,598.128,,802.958,598.131,,637.770,637.767,802.959,598.128,802.958,598.131,637.767,637.770,0.002906,0.302347,0.000000,0.000000,6.920238,-0.585951,29.615899,0,1
202,6.700000,-0.455254,0.326878,6.321994,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,801.366,653.906,,801.366,653.901,,670.416,670.421,801.366,653.906,801.366,653.901,670.421,670.416,0.004807,0.602736,0.064494,0.000000,6.925663,-0.603669,29.610474,0,1
203,6.733333,-0.455110,0.332930,6.309735,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,801.108,656.231,,801.108,656.235,,699.200,699.196,801.108,656.231,801.108,656.235,699.196,699.200,0.004148,1.000000,0.096742,0.000000,6.928104,-0.618369,29.608032,0,1
204,6.766667,-0.450688,0.503572,6.297419,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,802.345,716.156,,802.344,716.155,,743.746,743.747,802.345,716.156,802.344,716.155,743.747,743.746,0.001199,1.000000,0.128989,0.000000,6.929203,-0.631784,25.133022,0,1
205,6.800000,-0.459387,0.704869,6.284634,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,798.974,787.071,,798.975,787.073,,815.563,815.561,798.974,787.071,798.975,787.073,815.561,815.563,0.001715,1.000000,0.096755,0.000000,6.706226,-0.421592,0.059081,0,1
206,6.833333,-0.456512,0.886407,6.263382,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,799.446,851.837,,799.439,851.760,,861.064,861.141,799.446,851.837,799.439,851.760,861.141,861.064,0.077165,1.000000,0.067811,1.000000,6.066475,0.196907,-0.790454,0,1
207,6.866667,-0.466792,0.836955,6.241729,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,795.254,835.365,,795.254,835.389,,865.672,865.648,795.254,835.365,795.254,835.389,865.648,865.672,0.023556,1.000000,0.003798,0.976220,5.778587,0.463142,-0.740207,0,1
208,6.900000,-0.478540,0.767859,6.220028,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,790.518,811.945,,790.518,811.948,,852.669,852.666,790.518,811.945,790.518,811.948,852.666,852.669,0.002750,0.125939,0.000839,0.453065,5.443581,0.776447,0.287368,0,0
209,6.933333,-0.480366,0.760526,6.198304,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,789.276,810.296,,789.276,810.295,,841.133,841.134,789.276,810.296,789.276,810.295,841.134,841.133,0.001452,0.000507,0.000507,0.453065,5.290414,0.907890,0.445859,0,0
210,6.966667,-0.494819,0.712232,6.176740,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,783.525,794.014,,783.525,794.014,,831.815,831.815,783.525,794.014,783.525,794.014,831.815,831.815,0.000349,0.000068,0.000068,0.072588,5.240284,0.936456,0.946141,0,0
211,7.000000,-0.508771,0.677486,6.157634,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,777.987,782.366,,777.986,782.372,,821.632,821.626,777.987,782.366,777.986,782.372,821.626,821.632,0.006339,0.386263,0.000034,0.000000,5.350541,0.807093,0.894881,0,1
212,7.033333,-0.522698,0.674379,6.140677,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,772.487,781.925,,772.487,781.927,,821.537,821.535,772.487,781.925,772.487,781.927,821.535,821.537,0.001891,0.042270,0.000049,0.000000,5.456417,0.684260,0.813120,0,0
213,7.066667,-0.531361,0.686031,6.123840,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,768.855,786.784,,768.855,786.783,,824.831,824.832,768.855,786.784,768.855,786.783,824.832,824.831,0.000674,0.000137,0.000137,0.000000,5.298604,0.825236,0.767764,0,0
214,7.100000,-0.530347,0.684992,6.107025,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,768.695,787.088,,768.695,787.088,,828.007,828.007,768.695,787.088,768.695,787.088,828.007,828.007,0.000387,0.213447,0.028788,0.001248,5.227589,0.879436,0.842481,0,0
215,7.133333,-0.542603,0.709128,6.090247,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,763.735,796.499,,763.735,796.499,,836.961,836.961,763.735,796.499,763.735,796.499,836.961,836.961,0.000246,0.374635,0.044215,0.167707,5.394670,0.695577,0.407120,0,1
216,7.166667,-0.565644,0.760287,6.074266,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,754.862,815.727,,754.862,815.727,,856.494,856.494,754.862,815.727,754.862,815.727,856.494,856.494,0.000413,0.190900,0.092684,0.734855,5.115160,0.959106,0.027575,0,0
217,7.200000,-0.579741,0.818444,6.072663,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,749.694,836.900,,749.694,836.897,,872.032,872.035,749.694,836.900,749.694,836.897,872.035,872.032,0.003081,0.515449,0.133307,1.000000,4.813514,1.259149,-0.127794,0,1
218,7.233333,-0.582071,0.819973,6.072125,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,748.831,837.478,,748.830,837.478,,877.076,877.076,748.831,837.478,748.830,837.478,877.076,877.076,0.000639,0.200698,0.118325,1.000000,4.676816,1.395309,0.006219,0,0
219,7.266667,-0.589779,0.830283,6.072720,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,746.055,841.202,,746.055,841.189,,873.639,873.652,746.055,841.202,746.055,841.189,873.652,873.639,0.012849,0.172343,0.172343,1.000000,4.600207,1.472513,0.003770,0,0
220,7.300000,-0.602998,0.812055,6.079732,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,741.512,834.237,,741.512,834.237,,869.253,869.253,741.512,834.237,741.512,834.237,869.253,869.253,0.000097,0.214353,0.214353,1.000000,4.660961,1.418771,0.092609,0,0
221,7.333333,-0.620570,0.800785,6.110933,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,736.294,828.672,,736.293,828.672,,864.222,864.222,736.294,828.672,736.293,828.672,864.222,864.222,0.000796,0.235224,0.235224,0.877534,4.774963,1.335970,0.208312,0,0
222,7.366667,-0.637186,0.807015,6.151078,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,731.797,829.019,,731.802,829.019,,864.826,864.826,731.797,829.019,731.802,829.019,864.826,864.826,0.005325,0.267933,0.267933,0.881101,4.865738,1.285340,0.109216,0,1
223,7.400000,-0.643056,0.834047,6.188655,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,731.099,836.888,,731.098,836.887,,868.169,868.170,731.099,836.888,731.098,836.887,868.170,868.169,0.001576,0.409968,0.409968,1.000000,4.799560,1.389095,-0.010606,0,1
224,7.433333,-0.658188,0.836139,6.217613,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,726.803,836.245,,726.803,836.245,,870.996,870.996,726.803,836.245,726.803,836.245,870.996,870.996,0.000338,0.402496,0.402496,1.000000,4.761543,1.456070,0.098844,0,1
225,7.466667,-0.666409,0.852150,6.246948,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,725.000,840.500,,724.999,840.500,,873.185,873.185,725.000,840.500,724.999,840.500,873.185,873.185,0.000898,0.508171,0.508171,1.000000,4.633739,1.613209,-0.000544,1,1
226,7.500000,-0.676710,0.838106,6.261535,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,721.923,834.859,,721.923,834.859,,874.610,874.610,721.923,834.859,721.923,834.859,874.610,874.610,0.000136,0.545324,0.545324,1.000000,4.618584,1.642951,0.069516,1,1
227,7.533333,-0.693129,0.816926,6.270972,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,716.513,826.975,,716.513,826.975,,874.518,874.518,716.513,826.975,716.513,826.975,874.518,874.518,0.000058,0.543155,0.543155,1.000000,4.607513,1.663459,0.029646,1,1
228,7.566667,-0.704786,0.809380,6.269965,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,712.378,824.370,,712.378,824.370,,874.108,874.108,712.378,824.370,712.378,824.370,874.108,874.108,0.000351,0.549836,0.549836,1.000000,4.561612,1.708353,0.027690,1,1
229,7.600000,-0.707151,0.805511,6.248034,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,710.676,824.004,,710.676,824.004,,875.782,875.782,710.676,824.004,710.676,824.004,875.782,875.782,0.000364,0.544275,0.544275,1.000000,4.540004,1.708030,0.048554,1,1
230,7.633333,-0.710551,0.808537,6.206422,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,707.797,826.982,,707.797,826.982,,876.541,876.541,707.797,826.982,707.797,826.982,876.541,876.541,0.000081,0.514339,0.514339,1.000000,4.567534,1.638888,0.076900,1,1
231,7.666667,-0.713273,0.803839,6.160184,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,704.931,827.456,,704.931,827.456,,876.481,876.481,704.931,827.456,704.931,827.456,876.481,876.481,0.000189,0.554684,0.400019,1.000000,4.607231,1.552953,0.051913,0,1
232,7.700000,-0.722033,0.797124,6.127443,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,700.418,826.578,,700.418,826.578,,875.523,875.523,700.418,826.578,700.418,826.578,875.523,875.523,0.000193,0.584966,0.408016,1.000000,4.623739,1.503704,-0.053914,0,1
233,7.733333,-0.726008,0.794308,6.102814,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,697.936,826.718,,697.936,826.718,,875.010,875.010,697.936,826.718,697.936,826.718,875.010,875.010,0.000150,0.618067,0.394618,1.000000,4.635713,1.467101,-0.058513,0,1
234,7.766667,-0.735475,0.792642,6.085469,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,693.762,826.932,,693.762,826.932,,874.915,874.915,693.762,826.932,693.762,826.932,874.915,874.915,0.000059,0.645897,0.398697,1.000000,4.646786,1.438683,-0.077555,0,1
235,7.800000,-0.744019,0.789890,6.071558,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,690.052,826.591,,690.052,826.591,,875.077,875.077,690.052,826.591,690.052,826.591,875.077,875.077,0.000002,0.636443,0.402936,1.000000,4.653309,1.418249,-0.096893,0,1
236,7.833333,-0.751593,0.788931,6.059451,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,686.759,826.815,,686.759,826.815,,874.939,874.939,686.759,826.815,686.759,826.815,874.939,874.939,0.000005,0.695692,0.403862,1.000000,4.639123,1.420328,-0.095375,0,1
237,7.866667,-0.757993,0.787446,6.050157,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,684.009,826.715,,684.009,826.715,,874.979,874.979,684.009,826.715,684.009,826.715,874.979,874.979,0.000025,0.714281,0.402734,1.000000,4.640584,1.409573,-0.079817,0,1
238,7.900000,-0.763604,0.789440,6.043745,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,681.671,827.746,,681.671,827.746,,874.942,874.942,681.671,827.746,681.671,827.746,874.942,874.942,0.000093,0.741144,0.402616,1.000000,4.633046,1.410699,-0.079616,0,1
239,7.933333,-0.766135,0.790887,6.040355,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,680.592,828.435,,680.592,828.435,,874.894,874.894,680.592,828.435,680.592,828.435,874.894,874.894,0.000125,0.758967,0.395678,1.000000,4.631069,1.409286,-0.075924,0,1
240,7.966667,-0.773840,0.795519,6.041219,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,677.822,830.083,,677.822,830.083,,875.287,875.287,677.822,830.083,677.822,830.083,875.287,875.287,0.000114,0.779779,0.411721,1.000000,4.628978,1.412241,-0.072969,0,1
241,8.000000,-0.780776,0.799240,6.043043,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,675.379,831.352,,675.379,831.352,,875.172,875.172,675.379,831.352,675.379,831.352,875.172,875.172,0.000088,0.798218,0.416397,1.000000,4.632533,1.410510,-0.054251,0,1
242,8.033333,-0.789100,0.800716,6.044803,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,672.428,831.805,,672.428,831.805,,874.770,874.770,672.428,831.805,672.428,831.805,874.770,874.770,0.000244,0.811193,0.422542,1.000000,4.632205,1.412598,-0.059130,0,1
