frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
160,5.300000,left,boundary_026,735.000,651.000,213.618639,213.618639,0.325760,0.000000,none,0,0
161,5.333333,left,boundary_029,747.000,669.000,197.276126,197.276126,0.000000,0.000000,none,0,0
162,5.366667,left,boundary_027,746.000,692.000,174.009453,174.009453,0.074734,0.000000,none,0,0
163,5.400000,left,boundary_027,730.000,724.000,137.050425,137.050425,0.000000,0.000000,none,0,0
164,5.433333,left,boundary_027,732.000,724.000,136.546873,136.546873,0.583241,0.095232,none,0,0
165,5.466667,left,boundary_028,740.000,762.000,104.667297,104.667297,1.000000,0.142849,none,0,0
166,5.500000,right,boundary_024,722.000,800.000,50.041294,50.041294,0.684238,0.202001,none,1,1
167,5.533333,right,boundary_024,735.000,775.000,68.299291,68.299291,1.000000,0.143260,none,0,0
168,5.566667,right,boundary_027,747.000,742.000,96.828725,96.828725,0.996082,0.095233,none,0,0
169,5.600000,right,boundary_028,751.000,743.000,93.496110,93.496110,1.000000,0.000001,none,0,0
170,5.633333,right,boundary_029,767.000,714.000,122.952006,122.952006,0.000000,0.000000,none,0,0
171,5.666667,right,boundary_026,764.000,691.000,139.951400,139.951400,0.312723,0.000000,none,0,0
172,5.700000,right,boundary_026,775.000,672.000,152.130678,152.130678,0.376943,0.000000,none,0,0
173,5.733333,right,boundary_027,778.000,673.000,140.427279,140.427279,0.000000,0.000000,none,0,0
174,5.766667,right,boundary_029,783.000,670.000,119.721507,119.721507,0.000000,0.000000,none,0,0
175,5.800000,right,boundary_032,788.000,670.000,90.024571,90.024571,0.259416,0.077827,none,0,0
176,5.833333,right,boundary_030,791.000,674.000,54.444396,54.444396,0.776029,0.122409,none,0,0
177,5.866667,right,boundary_029,795.000,674.000,33.929425,33.929425,1.000000,0.248721,none,1,1
178,5.900000,right,boundary_031,799.000,623.000,74.377555,74.377555,0.389124,0.116845,none,0,0
179,5.933333,right,boundary_030,797.000,623.000,76.361621,76.361621,0.544196,0.077893,none,0,0
180,5.966667,right,boundary_030,797.000,583.000,127.438803,127.438803,0.217925,0.000000,none,0,0
181,6.000000,right,boundary_031,797.000,537.000,198.682199,198.682199,0.344918,0.000000,none,0,0
182,6.033333,right,boundary_028,788.000,501.000,262.120732,262.120732,0.704450,0.000000,none,0,0
183,6.066667,right,boundary_028,792.000,475.000,321.050565,321.050565,0.415016,0.000000,none,0,0
184,6.100000,right,boundary_028,791.000,475.000,342.087158,342.087158,0.000000,0.000000,none,0,0
185,6.133333,right,boundary_028,788.000,453.000,392.159654,392.159654,0.000000,0.000000,none,0,0
186,6.166667,right,boundary_027,785.000,432.000,431.770684,431.770684,0.351469,0.048270,none,0,0
187,6.200000,left,boundary_028,796.000,424.000,445.200398,445.200398,0.241350,0.072405,none,0,0
188,6.233333,left,boundary_028,794.000,424.000,444.218977,444.218977,0.321800,0.096540,none,0,0
189,6.266667,left,boundary_028,794.000,420.000,450.566121,450.566121,0.241350,0.072405,none,0,0
190,6.300000,left,boundary_030,795.000,422.000,450.761464,450.761464,0.350521,0.048270,none,0,0
191,6.333333,left,boundary_026,781.000,427.000,443.222009,443.222009,0.303930,0.000000,none,0,0
192,6.366667,left,boundary_027,790.000,440.000,431.952948,431.952948,0.000000,0.000000,none,0,0
193,6.400000,left,boundary_027,790.000,458.000,414.418724,414.418724,0.409186,0.000000,none,0,0
194,6.433333,left,boundary_027,789.000,458.000,414.127120,414.127120,0.000000,0.000000,none,0,0
195,6.466667,left,boundary_027,788.000,458.000,413.866438,413.866438,0.896140,0.000000,none,0,0
196,6.500000,left,boundary_029,789.000,483.000,390.510818,390.510818,0.476999,0.000000,none,0,0
197,6.533333,left,boundary_029,786.000,512.000,361.556387,361.556387,0.000000,0.000000,none,0,0
198,6.566667,left,boundary_031,788.000,549.000,326.844351,326.844351,0.067047,0.000000,none,0,0
199,6.600000,left,boundary_030,789.000,549.000,325.456005,325.456005,0.793187,0.000000,none,0,0
200,6.633333,left,boundary_026,784.000,589.000,284.441527,284.441527,1.000000,0.000000,none,0,0
201,6.666667,left,boundary_025,780.000,632.000,240.999679,240.999679,0.302347,0.000000,none,0,0
202,6.700000,left,boundary_025,788.000,681.000,199.201741,199.201741,0.602736,0.064494,none,0,0
203,6.733333,left,boundary_027,793.000,683.000,197.884639,197.884639,1.000000,0.096742,none,0,0
204,6.766667,left,boundary_023,775.000,744.000,134.723545,134.723545,1.000000,0.128989,none,0,0
205,6.800000,left,boundary_025,768.000,807.000,83.095927,83.095927,1.000000,0.096755,none,0,0
206,6.833333,left,boundary_016,759.000,851.000,57.549386,57.549386,1.000000,0.067811,none,0,0
207,6.866667,left,boundary_018,756.000,845.000,56.781496,56.781496,1.000000,0.003798,none,0,0
208,6.900000,left,boundary_019,755.000,828.000,64.825784,64.825784,0.125939,0.000839,none,0,0
209,6.933333,left,boundary_019,754.000,827.000,67.297185,67.297185,0.000507,0.000507,none,0,0
210,6.966667,left,boundary_022,752.000,814.000,76.368143,76.368143,0.000068,0.000068,none,0,0
211,7.000000,left,boundary_021,749.000,811.000,79.252052,79.252052,0.386263,0.000034,none,0,0
212,7.033333,left,boundary_021,745.000,812.000,77.716526,77.716526,0.042270,0.000049,none,0,0
213,7.066667,left,boundary_018,735.000,809.000,73.314885,73.314885,0.000137,0.000137,none,0,0
214,7.100000,left,boundary_019,737.000,813.000,72.824298,72.824298,0.213447,0.028788,none,0,0
215,7.133333,left,boundary_023,733.000,824.000,62.751321,62.751321,0.374635,0.044215,none,0,0
216,7.166667,left,boundary_021,720.000,841.000,42.158555,42.158555,0.190900,0.092684,none,0,0
217,7.200000,left,boundary_018,716.000,852.000,34.211201,34.211201,0.515449,0.133307,none,0,0
218,7.233333,left,boundary_017,715.000,849.000,34.280956,34.280956,0.200698,0.118325,none,0,0
219,7.266667,left,boundary_017,710.000,854.000,27.421877,27.421877,0.172343,0.172343,none,0,0
220,7.300000,left,boundary_016,705.000,846.000,24.710477,24.710477,0.214353,0.214353,none,0,0
221,7.333333,left,boundary_019,703.000,844.000,23.460596,23.460596,0.235224,0.235224,none,0,0
222,7.366667,left,boundary_019,701.000,845.000,21.587740,21.587740,0.267933,0.267933,proposal,0,0
223,7.400000,left,boundary_023,696.000,853.000,13.798822,13.798822,0.409968,0.409968,proposal,0,0
224,7.433333,left,boundary_022,695.000,851.000,14.224144,14.224144,0.402496,0.402496,proposal,0,0
225,7.466667,left,boundary_021,689.000,856.000,7.159353,7.159353,0.508171,0.508171,soft,0,0
226,7.500000,left,boundary_019,684.000,858.000,2.352203,2.352203,0.545324,0.545324,soft,0,0
