frame,time,center_x,center_y,center_visible,left_x,left_y,left_visible,right_x,right_y,right_visible,top_x,top_y,top_visible,bottom_x,bottom_y,bottom_visible
193,6.400000,798.754,418.180,1.000000,758.000,418.180,1.000000,839.000,418.180,1.000000,798.754,377.000,1.000000,798.754,459.000,1.000000
194,6.433333,799.366,418.489,1.000000,758.994,418.799,1.000000,839.103,419.036,1.000000,799.526,377.783,1.000000,799.012,459.875,1.000000
195,6.466667,799.324,418.737,1.000000,758.784,419.395,1.000000,838.579,419.118,1.000000,798.769,378.399,1.000000,799.056,460.170,1.000000
196,6.500000,801.486,445.011,1.000000,760.439,445.091,1.000000,839.036,440.333,1.000000,800.740,406.688,1.000000,799.037,483.736,1.000000
197,6.533333,800.500,475.917,1.000000,759.978,475.429,1.000000,837.964,471.184,1.000000,800.265,436.672,1.000000,797.519,513.180,0.000000
198,6.566667,799.070,511.418,1.000000,758.705,509.174,1.000000,837.540,505.939,1.000000,800.099,472.922,1.000000,796.443,548.878,0.000000
199,6.600000,799.458,511.446,1.000000,759.209,511.547,1.000000,836.899,508.118,0.000000,799.398,474.605,1.000000,797.385,549.510,0.000000
200,6.633333,800.494,550.610,1.000000,761.083,551.227,1.000000,837.650,544.786,0.000000,799.816,511.583,1.000000,798.910,587.599,0.000000
201,6.666667,802.959,598.128,1.000000,762.519,597.854,1.000000,839.065,591.683,0.000000,802.192,561.921,1.000000,799.614,629.911,0.000000
202,6.700000,801.366,653.906,1.000000,762.589,649.991,0.000000,837.201,646.003,0.000000,801.568,618.792,1.000000,798.411,684.597,0.000000
203,6.733333,801.108,656.231,1.000000,762.482,654.997,0.000000,837.048,651.216,0.000000,800.435,621.963,1.000000,797.984,690.929,0.000000
204,6.766667,802.345,716.156,1.000000,764.674,713.973,0.000000,838.489,711.355,0.000000,803.204,682.014,1.000000,798.260,748.639,0.000000
205,6.800000,798.974,787.071,1.000000,761.589,786.787,0.000000,835.887,782.248,0.000000,799.787,751.294,1.000000,794.226,816.260,0.000000
206,6.833333,799.446,851.837,1.000000,763.456,853.117,0.000000,837.222,849.247,0.000000,801.065,814.256,1.000000,797.458,880.904,0.000000
207,6.866667,795.254,835.365,1.000000,758.929,837.386,0.000000,833.246,831.114,0.000000,796.258,798.847,1.000000,792.251,868.745,0.000000
208,6.900000,790.518,811.945,1.000000,754.043,815.310,0.000000,827.873,808.497,0.000000,790.332,776.956,1.000000,787.294,844.849,0.000000
209,6.933333,789.276,810.296,1.000000,753.191,813.955,0.000000,826.818,808.009,0.000000,789.378,776.353,1.000000,785.735,844.463,0.000000
210,6.966667,783.525,794.014,1.000000,747.827,799.055,0.000000,820.059,792.758,0.000000,783.969,762.257,1.000000,778.791,828.678,0.000000
211,7.000000,777.987,782.366,1.000000,743.262,789.361,0.000000,814.781,783.423,0.000000,777.965,751.118,1.000000,773.990,819.977,0.000000
212,7.033333,772.487,781.925,1.000000,738.495,789.030,0.000000,809.353,782.880,0.000000,772.629,751.164,1.000000,769.516,820.294,0.000000
213,7.066667,768.855,786.784,1.000000,735.427,793.733,0.000000,805.229,786.388,0.000000,768.716,756.671,1.000000,766.356,823.837,0.000000
214,7.100000,768.695,787.088,1.000000,735.607,794.508,0.000000,804.332,786.936,0.000000,768.375,757.117,1.000000,766.333,824.201,0.000000
215,7.133333,763.735,796.499,1.000000,731.405,805.016,0.000000,799.311,796.329,0.000000,763.695,767.740,1.000000,761.288,832.608,0.000000
216,7.166667,754.862,815.727,1.000000,723.141,823.894,0.000000,791.676,812.962,0.000000,755.816,786.718,1.000000,753.209,852.003,0.000000
217,7.200000,749.694,836.900,1.000000,717.842,843.367,0.000000,786.215,832.890,0.000000,751.219,808.322,1.000000,747.091,871.397,0.000000
218,7.233333,748.831,837.478,1.000000,717.165,843.984,0.000000,785.201,833.684,0.000000,750.233,808.919,1.000000,746.896,871.049,0.000000
219,7.266667,746.055,841.202,1.000000,713.937,847.054,0.000000,783.154,837.605,0.000000,747.541,812.221,1.000000,745.246,873.451,0.000000
220,7.300000,741.512,834.237,1.000000,709.929,841.217,0.000000,778.797,831.370,0.000000,741.761,803.796,1.000000,741.831,867.970,0.000000
221,7.333333,736.294,828.672,1.000000,705.625,836.146,1.000000,772.932,824.756,0.000000,735.880,798.516,1.000000,737.435,861.410,0.000000
222,7.366667,731.797,829.019,1.000000,702.428,835.757,0.000000,768.226,825.024,0.000000,731.178,798.690,1.000000,733.375,860.639,0.000000
223,7.400000,727.538,835.803,1.000000,698.849,842.382,1.000000,763.348,831.395,1.000000,727.308,805.696,1.000000,729.532,867.611,0.000000
224,7.433333,726.803,836.245,1.000000,698.051,842.448,1.000000,762.107,832.532,0.000000,726.395,805.820,1.000000,728.784,867.973,0.000000
225,7.466667,724.901,840.270,1.000000,687.000,840.270,1.000000,763.000,840.270,1.000000,724.901,805.000,1.000000,724.901,876.000,1.000000
226,7.500000,721.923,834.859,1.000000,684.475,837.552,0.000000,761.063,837.838,1.000000,721.149,802.564,0.000000,724.308,875.704,1.000000
227,7.533333,716.513,826.975,1.000000,681.139,834.714,0.000000,759.093,836.732,1.000000,715.781,800.041,0.000000,724.001,875.780,1.000000
228,7.566667,712.378,824.370,1.000000,678.880,834.431,0.000000,757.597,837.724,1.000000,713.270,800.412,0.000000,723.366,876.402,1.000000
229,7.600000,710.676,824.004,1.000000,677.970,834.643,0.000000,757.386,838.654,1.000000,712.473,801.195,0.000000,723.094,876.613,1.000000
230,7.633333,707.797,826.982,1.000000,676.619,837.469,0.000000,756.859,841.533,1.000000,712.194,804.574,0.000000,722.562,877.654,1.000000
231,7.666667,704.931,827.456,1.000000,675.136,837.665,0.000000,755.229,841.951,1.000000,710.803,805.153,0.000000,720.965,877.362,1.000000
232,7.700000,700.418,826.578,1.000000,672.712,837.180,0.000000,753.071,841.684,1.000000,708.542,805.114,0.000000,718.011,876.595,1.000000
233,7.733333,697.936,826.718,0.000000,671.904,837.269,0.000000,752.211,841.896,1.000000,707.653,805.205,0.000000,716.807,876.419,1.000000
234,7.766667,693.762,826.932,0.000000,670.178,837.354,0.000000,750.049,842.252,1.000000,705.372,805.317,0.000000,715.309,876.194,1.000000
235,7.800000,690.052,826.591,0.000000,668.644,837.003,0.000000,748.988,842.599,0.000000,703.606,805.321,0.000000,713.586,875.934,1.000000
236,7.833333,686.759,826.815,0.000000,667.046,836.898,0.000000,748.619,842.459,0.000000,702.253,805.123,0.000000,712.855,875.771,1.000000
237,7.866667,684.009,826.715,0.000000,665.853,836.956,0.000000,749.268,842.309,0.000000,700.770,805.001,0.000000,712.117,875.782,1.000000
238,7.900000,681.671,827.746,0.000000,664.452,837.701,0.000000,749.576,842.347,0.000000,699.501,805.276,0.000000,711.501,876.302,1.000000
239,7.933333,680.592,828.435,0.000000,664.263,838.124,0.000000,750.818,842.681,1.000000,699.078,805.610,0.000000,711.272,876.548,1.000000
240,7.966667,677.822,830.083,0.000000,662.648,839.367,0.000000,750.710,842.942,1.000000,697.604,806.392,0.000000,710.077,877.432,1.000000
241,8.000000,675.379,831.352,0.000000,661.213,840.444,0.000000,750.836,843.174,1.000000,696.128,807.053,0.000000,709.109,877.879,1.000000
242,8.033333,672.428,831.805,0.000000,658.466,841.173,0.000000,750.280,843.431,1.000000,694.375,807.532,0.000000,707.953,878.255,1.000000
