frame,time,center_x,center_y,center_visible,left_x,left_y,left_visible,right_x,right_y,right_visible,top_x,top_y,top_visible,bottom_x,bottom_y,bottom_visible
193,8.000000,798.721,418.150,1.000000,758.000,418.150,1.000000,839.000,418.150,1.000000,798.721,377.000,1.000000,798.721,459.000,1.000000
194,8.041667,799.332,418.460,1.000000,758.994,418.771,1.000000,839.103,419.007,1.000000,799.492,377.781,1.000000,798.980,459.874,1.000000
195,8.083333,799.290,418.708,1.000000,758.782,419.367,1.000000,838.579,419.089,1.000000,798.735,378.398,1.000000,799.025,460.169,1.000000
196,8.125000,801.456,444.985,1.000000,760.438,445.061,1.000000,839.038,440.306,1.000000,800.705,406.689,1.000000,799.005,483.736,1.000000
197,8.166667,800.474,475.886,1.000000,759.978,475.399,1.000000,837.969,471.156,1.000000,800.231,436.668,1.000000,797.488,513.178,0.000000
198,8.208333,799.042,511.387,1.000000,758.704,509.149,1.000000,837.546,505.909,1.000000,800.062,472.916,1.000000,796.411,548.876,0.000000
199,8.250000,799.429,511.415,1.000000,759.208,511.519,1.000000,836.905,508.091,0.000000,799.361,474.599,1.000000,797.354,549.509,0.000000
200,8.291667,800.465,550.580,1.000000,761.082,551.203,1.000000,837.655,544.757,0.000000,799.779,511.582,1.000000,798.880,587.603,0.000000
201,8.333333,802.932,598.100,1.000000,762.520,597.830,1.000000,839.066,591.651,0.000000,802.159,561.921,1.000000,799.585,629.916,0.000000
202,8.375000,801.338,653.877,1.000000,762.593,649.967,0.000000,837.200,645.978,0.000000,801.540,618.789,1.000000,798.379,684.598,0.000000
203,8.416667,801.076,656.205,1.000000,762.484,654.976,0.000000,837.046,651.190,0.000000,800.402,621.960,1.000000,797.951,690.935,0.000000
204,8.458333,802.312,716.130,1.000000,764.674,713.950,0.000000,838.485,711.333,0.000000,803.169,682.007,1.000000,798.224,748.639,0.000000
205,8.500000,798.940,787.051,1.000000,761.587,786.766,0.000000,835.889,782.219,0.000000,799.751,751.294,1.000000,794.191,816.264,0.000000
206,8.541667,799.411,851.806,1.000000,763.455,853.098,0.000000,837.226,849.212,0.000000,801.027,814.255,1.000000,797.428,880.906,0.000000
207,8.583333,795.214,835.334,1.000000,758.927,837.359,0.000000,833.249,831.071,0.000000,796.216,798.840,1.000000,792.217,868.749,0.000000
208,8.625000,790.478,811.916,1.000000,754.043,815.281,0.000000,827.881,808.446,0.000000,790.294,776.948,1.000000,787.266,844.850,0.000000
209,8.666667,789.237,810.264,1.000000,753.189,813.924,0.000000,826.826,807.960,0.000000,789.341,776.343,1.000000,785.706,844.464,0.000000
210,8.708333,783.485,793.984,1.000000,747.824,799.028,0.000000,820.064,792.718,0.000000,783.933,762.249,1.000000,778.758,828.687,0.000000
211,8.750000,777.942,782.337,1.000000,743.256,789.328,0.000000,814.785,783.383,0.000000,777.924,751.118,1.000000,773.959,819.974,0.000000
212,8.791667,772.447,781.898,1.000000,738.491,788.998,0.000000,809.358,782.846,0.000000,772.592,751.163,1.000000,769.485,820.293,0.000000
213,8.833333,768.813,786.751,1.000000,735.420,793.701,0.000000,805.234,786.344,0.000000,768.677,756.663,1.000000,766.320,823.836,0.000000
214,8.875000,768.653,787.052,1.000000,735.599,794.475,0.000000,804.336,786.892,0.000000,768.333,757.109,1.000000,766.297,824.200,0.000000
215,8.916667,763.694,796.463,1.000000,731.398,804.983,0.000000,799.315,796.289,0.000000,763.654,767.737,1.000000,761.255,832.607,0.000000
216,8.958333,754.821,815.704,1.000000,723.139,823.866,0.000000,791.686,812.933,0.000000,755.780,786.716,1.000000,753.175,852.012,0.000000
217,9.000000,749.650,836.875,1.000000,717.841,843.340,0.000000,786.225,832.852,0.000000,751.179,808.314,1.000000,747.057,871.395,0.000000
218,9.041667,748.785,837.452,1.000000,717.166,843.957,0.000000,785.210,833.642,0.000000,750.192,808.912,1.000000,746.861,871.046,0.000000
219,9.083333,746.005,841.169,1.000000,713.935,847.022,0.000000,783.159,837.559,0.000000,747.498,812.219,1.000000,745.209,873.444,0.000000
220,9.125000,741.469,834.210,1.000000,709.927,841.190,0.000000,778.809,831.335,0.000000,741.725,803.792,1.000000,741.798,867.967,0.000000
221,9.166667,736.250,828.643,1.000000,705.622,836.116,1.000000,772.941,824.722,0.000000,735.845,798.513,1.000000,737.403,861.410,0.000000
222,9.208333,731.750,828.987,1.000000,702.423,835.728,0.000000,768.235,824.983,0.000000,731.145,798.683,1.000000,733.346,860.637,0.000000
223,9.250000,727.497,835.772,1.000000,698.848,842.355,1.000000,763.361,831.357,1.000000,727.279,805.687,1.000000,729.503,867.615,0.000000
224,9.291667,726.763,836.215,1.000000,698.049,842.423,1.000000,762.119,832.500,0.000000,726.364,805.811,1.000000,728.753,867.977,0.000000
225,9.333333,724.347,840.617,1.000000,686.000,840.617,1.000000,763.000,840.617,1.000000,724.347,805.000,1.000000,724.347,876.000,1.000000
226,9.375000,721.334,835.081,1.000000,683.736,837.890,0.000000,761.120,838.188,1.000000,720.434,802.491,0.000000,723.759,875.729,1.000000
227,9.416667,715.996,827.216,1.000000,680.647,835.123,0.000000,759.237,837.158,1.000000,715.064,799.928,0.000000,723.474,875.855,1.000000
228,9.458333,711.993,824.622,1.000000,678.474,834.825,0.000000,757.802,838.170,1.000000,712.541,800.247,0.000000,722.799,876.479,1.000000
229,9.500000,710.347,824.282,1.000000,677.615,835.064,0.000000,757.626,839.095,1.000000,711.762,801.038,0.000000,722.495,876.686,1.000000
230,9.541667,707.502,827.303,1.000000,676.242,837.847,0.000000,757.132,841.872,1.000000,711.492,804.411,0.000000,721.909,877.724,1.000000
231,9.583333,704.714,827.728,1.000000,674.766,838.026,0.000000,755.562,842.251,1.000000,710.161,805.004,0.000000,720.244,877.420,1.000000
232,9.625000,700.249,826.941,1.000000,672.399,837.603,0.000000,753.479,841.940,1.000000,707.941,804.967,0.000000,717.242,876.658,1.000000
233,9.666667,697.844,827.095,0.000000,671.585,837.705,0.000000,752.661,842.157,1.000000,707.047,805.075,0.000000,715.990,876.472,1.000000
234,9.708333,693.689,827.220,0.000000,669.922,837.768,0.000000,750.707,842.448,1.000000,704.823,805.193,0.000000,714.477,876.207,1.000000
235,9.750000,690.008,826.760,0.000000,668.382,837.361,0.000000,749.721,842.744,1.000000,703.002,805.133,0.000000,712.676,875.910,1.000000
236,9.791667,686.725,826.977,0.000000,666.826,837.265,0.000000,749.362,842.609,0.000000,701.615,804.956,0.000000,711.872,875.739,1.000000
237,9.833333,683.973,826.842,0.000000,665.620,837.339,0.000000,749.905,842.505,1.000000,700.142,804.843,0.000000,711.053,875.755,1.000000
238,9.875000,681.621,827.891,0.000000,664.287,838.084,0.000000,750.171,842.560,1.000000,698.900,805.130,0.000000,710.378,876.271,1.000000
239,9.916667,680.522,828.561,0.000000,663.992,838.491,0.000000,751.312,842.888,1.000000,698.429,805.451,0.000000,710.032,876.498,1.000000
240,9.958333,677.774,830.279,0.000000,662.280,839.709,0.000000,751.137,843.163,1.000000,696.929,806.240,0.000000,708.678,877.418,1.000000
241,10.000000,675.199,831.561,0.000000,660.712,840.805,0.000000,751.266,843.415,1.000000,695.410,806.923,0.000000,707.536,877.876,1.000000
242,10.041667,672.109,832.021,0.000000,657.981,841.542,0.000000,750.691,843.682,1.000000,693.597,807.420,0.000000,706.257,878.254,1.000000
