frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score,radius_px
70,2.300000,744.791,289.624,744.791,289.624,744.791,289.624,cotracker_center_fallback,center,744.791,331.125,331.125,41.501,41.501,cotracker_bottom,,,stage2_contact_policy,6.341159,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.380634,6.341159,6.341159,6.341159,1.000000,0.000000,,,40.854
71,2.333333,744.361,293.179,744.361,293.179,744.361,293.179,cotracker_center_fallback,center,744.361,334.620,334.620,41.441,41.441,cotracker_bottom,,,stage2_contact_policy,6.376399,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.462204,6.376399,6.376399,6.376399,1.000000,0.000000,,,40.664
72,2.366667,746.498,302.977,746.498,302.977,746.498,302.977,cotracker_center_fallback,center,746.498,342.550,342.550,39.573,39.573,cotracker_bottom,,,stage2_contact_policy,6.405460,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.377405,6.405460,6.405460,6.405460,1.000000,0.000000,,,40.376
73,2.400000,748.150,319.512,748.150,319.512,748.150,319.512,cotracker_center_fallback,center,748.150,358.111,358.111,38.599,38.599,cotracker_bottom,,,stage2_contact_policy,6.411961,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.399269,6.411961,6.411961,6.411961,1.000000,0.000000,,,42.116
74,2.433333,748.607,320.629,748.607,320.629,748.607,320.629,cotracker_center_fallback,center,748.607,359.538,359.538,38.909,38.909,cotracker_bottom,,,stage2_contact_policy,6.435059,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.388681,6.435059,6.435059,6.435059,1.000000,0.000000,,,40.922
75,2.466667,749.805,337.679,749.805,337.679,749.805,337.679,cotracker_center_fallback,center,749.805,375.198,375.198,37.519,37.519,cotracker_bottom,,,stage2_contact_policy,6.497846,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.357062,6.497846,6.497846,6.497846,1.000000,0.000000,,,41.030
76,2.500000,750.508,360.670,750.508,360.670,750.508,360.670,cotracker_center_fallback,center,750.508,397.087,397.087,36.417,36.417,cotracker_bottom,,,stage2_contact_policy,6.574814,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.518470,6.574814,6.574814,6.574814,1.000000,0.000000,,,41.037
77,2.533333,750.450,390.604,750.450,390.604,750.450,390.604,cotracker_center_fallback,center,750.450,425.772,425.772,35.168,35.168,cotracker_bottom,,,stage2_contact_policy,6.578950,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.542318,6.578950,6.578950,6.578950,1.000000,0.000000,,,41.219
78,2.566667,752.857,421.011,752.857,421.011,752.857,421.011,cotracker_center_fallback,center,752.857,456.012,456.012,35.001,35.001,cotracker_bottom,,,stage2_contact_policy,6.604329,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.901716,6.604329,6.604329,6.604329,1.000000,0.000000,,,40.566
79,2.600000,753.021,422.541,753.021,422.541,753.021,422.541,cotracker_center_fallback,center,753.021,457.485,457.485,34.944,34.944,cotracker_bottom,,,stage2_contact_policy,6.643725,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.916183,6.643725,6.643725,6.643725,1.000000,0.000000,,,40.531
80,2.633333,752.208,458.373,752.208,458.373,752.208,458.373,cotracker_center_fallback,center,752.208,493.337,493.337,34.964,34.964,cotracker_bottom,,,stage2_contact_policy,6.659312,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.428222,6.659312,6.659312,6.659312,1.000000,0.000000,,,40.487
81,2.666667,749.915,496.014,749.915,496.014,749.915,496.014,cotracker_center_fallback,center,749.915,530.909,530.909,34.895,34.895,cotracker_bottom,,,stage2_contact_policy,6.755815,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.566330,6.755815,6.755815,6.755815,1.000000,0.000000,,,41.704
82,2.700000,749.826,541.187,749.826,541.187,749.826,541.187,cotracker_center_fallback,center,749.826,576.652,576.652,35.465,35.465,cotracker_bottom,,,stage2_contact_policy,7.076999,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.632835,7.076999,7.076999,7.076999,1.000000,0.000000,,,41.141
83,2.733333,749.961,543.330,749.961,543.330,749.961,543.330,cotracker_center_fallback,center,749.961,576.855,576.855,33.525,33.525,cotracker_bottom,,,stage2_contact_policy,7.137017,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.627574,7.137017,7.137017,7.137017,1.000000,0.000000,,,41.546
84,2.766667,750.221,592.473,750.221,592.473,750.221,592.473,cotracker_center_fallback,center,750.221,624.744,624.744,32.271,32.271,cotracker_bottom,,,stage2_contact_policy,7.050629,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.217843,7.050629,7.050629,7.050629,1.000000,0.000000,,,40.515
85,2.800000,750.415,646.871,750.415,646.871,750.415,646.871,cotracker_center_fallback,center,750.415,670.248,670.248,23.377,23.377,cotracker_bottom,,,stage2_contact_policy,7.720958,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,9.150007,7.720958,7.720958,7.720958,1.000000,0.000000,,,41.859
86,2.833333,749.690,705.028,749.690,705.028,749.690,705.028,cotracker_center_fallback,center,749.690,724.768,724.768,19.740,19.740,cotracker_bottom,,,stage2_contact_policy,8.384837,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.336313,8.384837,8.384837,8.384837,1.000000,0.000000,,,40.695
87,2.866667,749.134,732.573,749.134,732.573,749.134,732.573,cotracker_center_fallback,center,749.134,754.253,754.253,21.680,21.680,cotracker_bottom,,,stage2_contact_policy,9.318961,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.823503,9.318961,9.318961,9.318961,1.000000,0.000000,,,41.110
88,2.900000,749.427,700.441,749.427,700.441,749.427,700.441,cotracker_center_fallback,center,749.427,725.835,725.835,25.394,25.394,cotracker_bottom,,,stage2_contact_policy,9.456565,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,11.258625,9.456565,9.456565,9.456565,1.000000,0.000000,,,41.880
89,2.933333,749.669,698.530,749.669,698.530,749.669,698.530,cotracker_center_fallback,center,749.669,722.383,722.383,23.853,23.853,cotracker_bottom,,,stage2_contact_policy,9.348825,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,11.279996,9.348825,9.348825,9.348825,1.000000,0.000000,,,42.227
90,2.966667,747.153,676.864,747.153,676.864,747.153,676.864,cotracker_center_fallback,center,747.153,701.953,701.953,25.089,25.089,cotracker_bottom,,,stage2_contact_policy,9.427063,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,13.166436,9.427063,9.427063,9.427063,1.000000,0.000000,,,45.440
91,3.000000,743.886,652.106,743.886,652.106,743.886,652.106,cotracker_center_fallback,center,743.886,670.463,670.463,18.357,18.357,cotracker_bottom,,,stage2_contact_policy,9.720680,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,8.181071,9.720680,9.720680,9.720680,1.000000,0.000000,,,39.832
92,3.033333,743.780,633.705,743.780,633.705,743.780,633.705,cotracker_center_fallback,center,743.780,655.052,655.052,21.347,21.347,cotracker_bottom,,,stage2_contact_policy,9.082698,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,8.395838,9.082698,9.082698,9.082698,1.000000,0.000000,,,42.619
93,3.066667,742.111,622.901,742.111,622.901,742.111,622.901,cotracker_center_fallback,center,742.111,643.047,643.047,20.146,20.146,cotracker_bottom,,,stage2_contact_policy,8.314876,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.883973,8.314876,8.314876,8.314876,1.000000,0.000000,,,42.917
94,3.100000,741.809,622.113,741.809,622.113,741.809,622.113,cotracker_center_fallback,center,741.809,643.787,643.787,21.674,21.674,cotracker_bottom,,,stage2_contact_policy,7.346638,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.878822,7.346638,7.346638,7.346638,1.000000,0.000000,,,42.654
95,3.133333,741.106,619.174,741.106,619.174,741.106,619.174,cotracker_center_fallback,center,741.106,640.775,640.775,21.601,21.601,cotracker_bottom,,,stage2_contact_policy,7.090821,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.792754,7.090821,7.090821,7.090821,1.000000,0.000000,,,41.074
96,3.166667,742.166,620.595,742.166,620.595,742.166,620.595,cotracker_center_fallback,center,742.166,642.234,642.234,21.639,21.639,cotracker_bottom,,,stage2_contact_policy,6.878216,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.905231,6.878216,6.878216,6.878216,1.000000,0.000000,,,42.194
97,3.200000,740.500,626.500,740.500,626.500,740.500,626.500,cotracker_box_center,center,740.500,667.000,667.000,40.500,40.500,cotracker_bottom,,,stage2_contact_policy,6.851834,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.388780,6.851834,6.851834,6.851834,1.000000,0.000000,,,42.780
98,3.233333,740.854,626.938,740.854,626.938,740.854,626.938,cotracker_box_center,center,740.854,667.570,667.570,40.632,40.632,cotracker_bottom,,,stage2_contact_policy,6.911266,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.390346,6.911266,6.911266,6.911266,1.000000,0.000000,,,41.758
99,3.266667,741.964,629.445,741.964,629.445,741.964,629.445,cotracker_lr_center,center,741.964,669.424,669.424,39.979,39.979,cotracker_bottom,,,stage2_contact_policy,7.078101,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.907607,7.078101,7.078101,7.078101,1.000000,0.000000,,,42.256
100,3.300000,742.128,646.028,742.128,646.028,742.128,646.028,cotracker_center_fallback,center,742.128,674.672,674.672,28.644,28.644,cotracker_bottom,,,stage2_contact_policy,6.974419,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.699296,6.974419,6.974419,6.974419,1.000000,0.000000,,,40.475
101,3.333333,743.449,672.964,743.449,672.964,743.449,672.964,cotracker_center_fallback,center,743.449,682.748,682.748,9.784,9.784,cotracker_bottom,,,stage2_contact_policy,6.801412,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,8.294848,6.801412,6.801412,6.801412,1.000000,0.000000,,,42.429
102,3.366667,743.445,701.887,743.445,701.887,743.445,701.887,cotracker_center_fallback,center,743.445,684.382,684.382,-17.505,-17.505,cotracker_bottom,,,stage2_contact_policy,6.863670,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.960593,6.863670,6.863670,6.863670,1.000000,0.000000,,,43.127
103,3.400000,742.455,728.398,742.455,728.398,742.455,728.398,cotracker_center_fallback,center,742.455,678.658,678.658,-49.740,-49.740,cotracker_bottom,,,stage2_contact_policy,6.861424,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.179460,6.861424,6.861424,6.861424,1.000000,0.000000,,,43.062
104,3.433333,742.280,729.242,742.280,729.242,742.280,729.242,cotracker_center_fallback,center,742.280,678.246,678.246,-50.996,-50.996,cotracker_bottom,,,stage2_contact_policy,6.863082,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.177736,6.863082,6.863082,6.863082,1.000000,0.000000,,,43.034
105,3.466667,740.928,702.666,740.928,702.666,740.928,702.666,cotracker_center_fallback,center,740.928,680.290,680.290,-22.376,-22.376,cotracker_bottom,,,stage2_contact_policy,6.729346,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.826155,6.729346,6.729346,6.729346,1.000000,0.000000,,,42.900
106,3.500000,738.009,676.460,738.009,676.460,738.009,676.460,cotracker_center_fallback,center,738.009,680.673,680.673,4.213,4.213,cotracker_bottom,,,stage2_contact_policy,6.641232,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.891885,6.641232,6.641232,6.641232,1.000000,0.000000,,,44.169
107,3.533333,735.443,651.343,735.443,651.343,735.443,651.343,cotracker_center_fallback,center,735.443,673.236,673.236,21.893,21.893,cotracker_bottom,,,stage2_contact_policy,6.844631,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.710898,6.844631,6.844631,6.844631,1.000000,0.000000,,,42.012
108,3.566667,732.526,635.496,732.526,635.496,732.526,635.496,cotracker_center_fallback,center,732.526,667.695,667.695,32.199,32.199,cotracker_bottom,,,stage2_contact_policy,6.878750,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.358697,6.878750,6.878750,6.878750,1.000000,0.000000,,,41.901
109,3.600000,731.823,633.213,731.823,633.213,731.823,633.213,cotracker_center_fallback,center,731.823,666.564,666.564,33.351,33.351,cotracker_bottom,,,stage2_contact_policy,6.645810,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.343801,6.645810,6.645810,6.645810,1.000000,0.000000,,,42.451
110,3.633333,741.261,618.901,741.261,618.901,741.261,618.901,cotracker_tb_center,center,741.261,663.125,663.125,44.224,44.224,cotracker_bottom,,,stage2_contact_policy,6.404218,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.603249,6.404218,6.404218,6.404218,1.000000,0.000000,,,44.028
111,3.666667,732.957,615.410,732.957,615.410,732.957,615.410,cotracker_center_fallback,center,732.957,659.611,659.611,44.201,44.201,cotracker_bottom,,,stage2_contact_policy,6.045319,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.416569,6.045319,6.045319,6.045319,1.000000,0.000000,,,42.379
112,3.700000,730.039,610.972,730.039,610.972,730.039,610.972,cotracker_center_fallback,center,730.039,658.982,658.982,48.010,48.010,cotracker_bottom,,,stage2_contact_policy,5.767591,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.195569,5.767591,5.767591,5.767591,1.000000,0.000000,,,41.550
113,3.733333,729.350,610.753,729.350,610.753,729.350,610.753,cotracker_center_fallback,center,729.350,658.828,658.828,48.075,48.075,cotracker_bottom,,,stage2_contact_policy,5.621728,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.200750,5.621728,5.621728,5.621728,1.000000,0.000000,,,41.189
114,3.766667,727.646,612.999,727.646,612.999,727.646,612.999,cotracker_center_fallback,center,727.646,660.081,660.081,47.082,47.082,cotracker_bottom,,,stage2_contact_policy,5.615329,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.198595,5.615329,5.615329,5.615329,1.000000,0.000000,,,42.193
115,3.800000,727.010,620.145,727.010,620.145,727.010,620.145,cotracker_center_fallback,center,727.010,662.877,662.877,42.732,42.732,cotracker_bottom,,,stage2_contact_policy,5.723596,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.414606,5.723596,5.723596,5.723596,1.000000,0.000000,,,40.889
116,3.833333,724.708,624.816,724.708,624.816,724.708,624.816,cotracker_center_fallback,center,724.708,664.117,664.117,39.301,39.301,cotracker_bottom,,,stage2_contact_policy,5.865699,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.322765,5.865699,5.865699,5.865699,1.000000,0.000000,,,40.783
117,3.866667,723.738,628.195,723.738,628.195,723.738,628.195,cotracker_center_fallback,center,723.738,664.576,664.576,36.381,36.381,cotracker_bottom,,,stage2_contact_policy,6.227227,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.558447,6.227227,6.227227,6.227227,1.000000,0.000000,,,40.918
118,3.900000,722.984,640.907,722.984,640.907,722.984,640.907,cotracker_center_fallback,center,722.984,667.720,667.720,26.813,26.813,cotracker_bottom,,,stage2_contact_policy,6.308093,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.174437,6.308093,6.308093,6.308093,1.000000,0.000000,,,41.630
119,3.933333,722.371,646.447,722.371,646.447,722.371,646.447,cotracker_center_fallback,center,722.371,668.560,668.560,22.113,22.113,cotracker_bottom,,,stage2_contact_policy,6.544710,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.190293,6.544710,6.544710,6.544710,1.000000,0.000000,,,42.202
120,3.966667,718.847,667.274,718.847,667.274,718.847,667.274,cotracker_center_fallback,center,718.847,671.812,671.812,4.538,4.538,cotracker_bottom,,,stage2_contact_policy,6.533734,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.731450,6.533734,6.533734,6.533734,1.000000,0.000000,,,40.187
121,4.000000,715.966,694.234,715.966,694.234,715.966,694.234,cotracker_center_fallback,center,715.966,672.840,672.840,-21.394,-21.394,cotracker_bottom,,,stage2_contact_policy,6.491701,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.764649,6.491701,6.491701,6.491701,1.000000,0.000000,,,41.869
122,4.033333,713.618,724.342,713.618,724.342,713.618,724.342,cotracker_center_fallback,center,713.618,672.270,672.270,-52.072,-52.072,cotracker_bottom,,,stage2_contact_policy,6.287419,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.070931,6.287419,6.287419,6.287419,1.000000,0.000000,,,42.076
123,4.066667,706.600,760.939,706.600,760.939,706.600,760.939,cotracker_center_fallback,center,706.600,671.180,671.180,-89.759,-89.759,cotracker_bottom,,,stage2_contact_policy,6.224154,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.245936,6.224154,6.224154,6.224154,1.000000,0.000000,,,41.394
124,4.100000,706.793,759.274,706.793,759.274,706.793,759.274,cotracker_center_fallback,center,706.793,670.788,670.788,-88.486,-88.486,cotracker_bottom,,,stage2_contact_policy,9.087590,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.264211,9.087590,9.087590,9.087590,1.000000,0.000000,,,42.362
125,4.133333,705.451,757.179,705.451,757.179,705.451,757.179,cotracker_center_fallback,center,705.451,671.391,671.391,-85.788,-85.788,cotracker_bottom,,,stage2_contact_policy,12.226992,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,4.744460,12.226992,12.226992,12.226992,1.000000,0.000000,,,41.240
126,4.166667,716.100,715.052,716.100,715.052,716.100,715.052,cotracker_center_fallback,center,716.100,670.341,670.341,-44.711,-44.711,cotracker_bottom,,,stage2_contact_policy,12.129263,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.747436,12.129263,12.129263,12.129263,1.000000,0.000000,,,42.230
127,4.200000,716.550,692.902,716.550,692.902,716.550,692.902,cotracker_center_fallback,center,716.550,669.511,669.511,-23.391,-23.391,cotracker_bottom,,,stage2_contact_policy,12.288330,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,27.775505,12.288330,12.288330,12.288330,1.000000,0.000000,,,41.907
128,4.233333,715.326,692.329,715.326,692.329,715.326,692.329,cotracker_center_fallback,center,715.326,670.310,670.310,-22.019,-22.019,cotracker_bottom,,,stage2_contact_policy,12.262645,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,27.740459,12.262645,12.262645,12.262645,1.000000,0.000000,,,41.800
129,4.266667,715.000,668.000,715.000,668.000,715.000,668.000,cotracker_box_center,center,715.000,705.000,705.000,37.000,37.000,cotracker_bottom,,,stage2_contact_policy,12.333475,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.386831,12.333475,12.333475,12.333475,1.000000,0.000000,,,40.608
130,4.300000,714.837,658.477,714.837,658.477,714.837,658.477,cotracker_lr_center,center,714.837,685.455,685.455,26.978,26.978,cotracker_bottom,,,stage2_contact_policy,12.294057,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.359409,12.294057,12.294057,12.294057,1.000000,0.000000,,,40.082
131,4.333333,718.751,617.959,718.751,617.959,718.751,617.959,cotracker_center_fallback,center,718.751,669.469,669.469,51.510,51.510,cotracker_bottom,,,stage2_contact_policy,9.107496,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,6.084421,9.107496,9.107496,9.107496,1.000000,0.000000,,,40.373
132,4.366667,721.952,599.175,721.952,599.175,721.952,599.175,cotracker_center_fallback,center,721.952,650.743,650.743,51.568,51.568,cotracker_bottom,,,stage2_contact_policy,5.927939,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.240275,5.927939,5.927939,5.927939,1.000000,0.000000,,,41.644
133,4.400000,723.888,590.364,723.888,590.364,723.888,590.364,cotracker_center_fallback,center,723.888,641.888,641.888,51.524,51.524,cotracker_bottom,,,stage2_contact_policy,5.799031,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.471507,5.799031,5.799031,5.799031,1.000000,0.000000,,,40.712
134,4.433333,725.767,590.790,725.767,590.790,725.767,590.790,cotracker_center_fallback,center,725.767,638.747,638.747,47.957,47.957,cotracker_bottom,,,stage2_contact_policy,5.566805,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.469569,5.566805,5.566805,5.566805,1.000000,0.000000,,,41.320
135,4.466667,729.747,590.347,729.747,590.347,729.747,590.347,cotracker_center_fallback,center,729.747,636.320,636.320,45.973,45.973,cotracker_bottom,,,stage2_contact_policy,5.540657,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.483560,5.540657,5.540657,5.540657,1.000000,0.000000,,,41.193
136,4.500000,733.629,594.130,733.629,594.130,733.629,594.130,cotracker_center_fallback,center,733.629,639.675,639.675,45.545,45.545,cotracker_bottom,,,stage2_contact_policy,5.634523,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.484481,5.634523,5.634523,5.634523,1.000000,0.000000,,,42.103
137,4.533333,737.060,604.624,737.060,604.624,737.060,604.624,cotracker_center_fallback,center,737.060,646.241,646.241,41.617,41.617,cotracker_bottom,,,stage2_contact_policy,5.870524,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.733822,5.870524,5.870524,5.870524,1.000000,0.000000,,,42.405
138,4.566667,743.387,625.487,743.387,625.487,743.387,625.487,cotracker_center_fallback,center,743.387,661.618,661.618,36.131,36.131,cotracker_bottom,,,stage2_contact_policy,6.517982,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.901388,6.517982,6.517982,6.517982,1.000000,0.000000,,,41.864
139,4.600000,742.841,625.163,742.841,625.163,742.841,625.163,cotracker_center_fallback,center,742.841,662.279,662.279,37.116,37.116,cotracker_bottom,,,stage2_contact_policy,7.427777,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,5.897335,7.427777,7.427777,7.427777,1.000000,0.000000,,,41.864
140,4.633333,744.982,642.215,744.982,642.215,744.982,642.215,cotracker_center_fallback,center,744.982,677.976,677.976,35.761,35.761,cotracker_bottom,,,stage2_contact_policy,8.334327,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,7.123517,8.334327,8.334327,8.334327,1.000000,0.000000,,,40.898
141,4.666667,747.264,667.901,747.264,667.901,747.264,667.901,cotracker_center_fallback,center,747.264,700.286,700.286,32.385,32.385,cotracker_bottom,,,stage2_contact_policy,8.589422,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,10.001765,8.589422,8.589422,8.589422,1.000000,0.000000,,,40.042
142,4.700000,749.004,698.536,749.004,698.536,749.004,698.536,cotracker_center_fallback,center,749.004,730.475,730.475,31.939,31.939,cotracker_bottom,,,stage2_contact_policy,8.460421,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,11.852127,8.460421,8.460421,8.460421,1.000000,0.000000,,,41.201
143,4.733333,749.511,699.356,749.511,699.356,749.511,699.356,cotracker_center_fallback,center,749.511,733.326,733.326,33.970,33.970,cotracker_bottom,,,stage2_contact_policy,8.281388,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,11.830334,8.281388,8.281388,8.281388,1.000000,0.000000,,,41.023
