frame,time,site_id,body_part,side,x_m,y_m,z_m,coordinate_frame,confidence,source
210,8.708333,left_hand,hand,left,-1.027307510,0.126880616,3.159263849,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
210,8.708333,right_hand,hand,right,-0.384734631,-0.275252521,3.429198980,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
211,8.750000,left_hand,hand,left,-1.022028446,0.132587254,3.165516376,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
211,8.750000,right_hand,hand,right,-0.415180892,-0.232919276,3.412940979,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
212,8.791667,left_hand,hand,left,-1.003829479,0.131592661,3.173116446,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
212,8.791667,right_hand,hand,right,-0.438193947,-0.182493061,3.390711069,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
213,8.833333,left_hand,hand,left,-0.981695950,0.128699064,3.179659605,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
213,8.833333,right_hand,hand,right,-0.454034626,-0.115607798,3.361227989,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
214,8.875000,left_hand,hand,left,-0.968230128,0.125617355,3.189072609,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
214,8.875000,right_hand,hand,right,-0.462887883,-0.047569692,3.329418421,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
215,8.916667,left_hand,hand,left,-0.962505996,0.124151886,3.201275349,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
215,8.916667,right_hand,hand,right,-0.463365138,0.016682148,3.284311771,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
216,8.958333,left_hand,hand,left,-0.960376143,0.124631315,3.217877388,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
216,8.958333,right_hand,hand,right,-0.457673430,0.072100043,3.238538742,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
217,9.000000,left_hand,hand,left,-0.949831367,0.119559288,3.244397640,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
217,9.000000,right_hand,hand,right,-0.439863861,0.113910809,3.195916653,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
218,9.041667,left_hand,hand,left,-0.923673511,0.110719442,3.266572952,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
218,9.041667,right_hand,hand,right,-0.408985198,0.145191550,3.139942169,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
219,9.083333,left_hand,hand,left,-0.872468829,0.098890245,3.285970449,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
219,9.083333,right_hand,hand,right,-0.362796277,0.160980403,3.080303192,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
220,9.125000,left_hand,hand,left,-0.809697032,0.090100706,3.289223671,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
220,9.125000,right_hand,hand,right,-0.319788903,0.164583430,3.013787746,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
221,9.166667,left_hand,hand,left,-0.753009140,0.080445558,3.278293133,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
221,9.166667,right_hand,hand,right,-0.290817559,0.162548542,2.948202610,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
222,9.208333,left_hand,hand,left,-0.707969546,0.082320780,3.249777794,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
222,9.208333,right_hand,hand,right,-0.275065511,0.163525149,2.881193161,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
223,9.250000,left_hand,hand,left,-0.679057360,0.097028017,3.216904640,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
223,9.250000,right_hand,hand,right,-0.274151683,0.168296143,2.812521219,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
224,9.291667,left_hand,hand,left,-0.643624187,0.101236731,3.190276146,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
224,9.291667,right_hand,hand,right,-0.277864099,0.182305068,2.751166344,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
225,9.333333,left_hand,hand,left,-0.616381645,0.106579036,3.187582016,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
225,9.333333,right_hand,hand,right,-0.287301540,0.197800741,2.712008476,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
226,9.375000,left_hand,hand,left,-0.584381461,0.107473224,3.206033707,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
226,9.375000,right_hand,hand,right,-0.299035966,0.211155877,2.683355093,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
227,9.416667,left_hand,hand,left,-0.548190773,0.105510026,3.215213299,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
227,9.416667,right_hand,hand,right,-0.311109275,0.233214900,2.663097858,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
228,9.458333,left_hand,hand,left,-0.527005732,0.103148788,3.227727175,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
228,9.458333,right_hand,hand,right,-0.311031878,0.253942966,2.658830166,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
229,9.500000,left_hand,hand,left,-0.510333538,0.101821542,3.234106302,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
229,9.500000,right_hand,hand,right,-0.288309544,0.263276845,2.664226055,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
230,9.541667,left_hand,hand,left,-0.496877760,0.103315711,3.223746538,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
230,9.541667,right_hand,hand,right,-0.237825453,0.260884166,2.670110226,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
231,9.583333,left_hand,hand,left,-0.505774856,0.104054928,3.229470253,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
231,9.583333,right_hand,hand,right,-0.182134569,0.243520901,2.712381840,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
232,9.625000,left_hand,hand,left,-0.533752441,0.099644542,3.251087427,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
232,9.625000,right_hand,hand,right,-0.123029739,0.195149213,2.774361134,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
233,9.666667,left_hand,hand,left,-0.560922801,0.099712014,3.224689960,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
233,9.666667,right_hand,hand,right,-0.056662440,0.137520701,2.818571568,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
234,9.708333,left_hand,hand,left,-0.598215103,0.095421910,3.214560270,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
234,9.708333,right_hand,hand,right,-0.018413097,0.066003248,2.881042004,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
235,9.750000,left_hand,hand,left,-0.643748045,0.088111460,3.227767944,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
235,9.750000,right_hand,hand,right,-0.003693491,-0.016066730,2.970293045,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
236,9.791667,left_hand,hand,left,-0.693736732,0.082488596,3.237096548,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
236,9.791667,right_hand,hand,right,-0.011399418,-0.095282018,3.045070410,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
237,9.833333,left_hand,hand,left,-0.751087785,0.084381163,3.243235111,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
237,9.833333,right_hand,hand,right,-0.033302069,-0.155952960,3.112750530,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
238,9.875000,left_hand,hand,left,-0.799567163,0.086020648,3.244075775,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
238,9.875000,right_hand,hand,right,-0.060954541,-0.206360191,3.165571690,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
239,9.916667,left_hand,hand,left,-0.838973880,0.088253200,3.250705242,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
239,9.916667,right_hand,hand,right,-0.091864496,-0.244737089,3.213034153,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
240,9.958333,left_hand,hand,left,-0.867263675,0.094312906,3.260784626,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
240,9.958333,right_hand,hand,right,-0.117066681,-0.262969375,3.250853062,gvhmr_incam,1.000000,stitched_hamer_hand_surface_median
