frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema
201,8.333333,0.078599,-0.235559,2.886713,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,679.987,240.160,679.987,240.160,279.256,279.256,679.987,240.160,279.256,2.886713,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
202,8.375000,0.062750,-0.237002,2.886713,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.924,239.426,671.924,239.426,279.088,279.088,671.924,239.426,279.088,2.886713,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
203,8.416667,0.048281,-0.239925,2.872657,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,664.683,237.342,664.683,237.342,278.340,278.340,664.683,237.342,278.340,2.872657,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
204,8.458333,0.034320,-0.242767,2.863129,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,657.604,235.476,657.604,235.476,276.901,276.901,657.604,235.476,276.901,2.863129,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
205,8.500000,0.022873,-0.243759,2.841900,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,651.820,234.033,651.820,234.033,276.299,276.299,651.820,234.033,276.299,2.841900,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
206,8.541667,0.015150,-0.243972,2.818940,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,647.893,232.896,647.893,232.896,275.463,275.463,647.893,232.896,275.463,2.818940,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
207,8.583333,0.010478,-0.245419,2.818940,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,645.459,232.142,645.459,232.142,274.598,274.598,645.459,232.142,274.598,2.818940,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
208,8.625000,0.009281,-0.245550,2.818940,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,644.835,232.074,644.835,232.074,274.062,274.062,644.835,232.074,274.062,2.818940,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
209,8.666667,0.010652,-0.245382,2.816530,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,645.554,232.052,645.554,232.052,273.568,273.568,645.554,232.052,273.568,2.816530,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
210,8.708333,0.016793,-0.246602,2.818940,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,648.749,231.526,648.749,231.526,272.879,272.879,648.749,231.526,272.879,2.818940,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
211,8.750000,0.024648,-0.247194,2.824902,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,652.814,231.489,652.814,231.489,272.303,272.303,652.814,231.489,272.303,2.824902,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
212,8.791667,0.034672,-0.245186,2.828827,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,658.000,232.710,658.000,232.710,272.791,272.791,658.000,232.710,272.791,2.828827,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
213,8.833333,0.045530,-0.241790,2.828827,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,663.637,234.473,663.637,234.473,274.167,274.167,663.637,234.473,274.167,2.828827,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
214,8.875000,0.057779,-0.239268,2.824902,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,670.038,235.610,670.038,235.610,275.473,275.473,670.038,235.610,275.473,2.824902,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
215,8.916667,0.067676,-0.235175,2.816530,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,675.288,237.374,675.288,237.374,276.765,276.765,675.288,237.374,276.765,2.816530,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
216,8.958333,0.077466,-0.227272,2.777855,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,680.955,239.845,680.955,239.845,278.414,278.414,680.955,239.845,278.414,2.777855,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
217,9.000000,0.083089,-0.222766,2.776389,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,683.951,242.165,683.951,242.165,280.185,280.185,683.951,242.165,280.185,2.776389,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
218,9.041667,0.085295,-0.217616,2.764488,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.312,244.394,685.312,244.394,281.588,281.588,685.312,244.394,281.588,2.764488,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
219,9.083333,0.086024,-0.210312,2.753355,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.884,247.822,685.884,247.822,284.000,284.000,685.884,247.822,284.000,2.753355,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
220,9.125000,0.083793,-0.203501,2.726327,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.137,250.379,685.137,250.379,286.570,286.570,685.137,250.379,286.570,2.726327,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
221,9.166667,0.077162,-0.198403,2.702671,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,681.929,252.190,681.929,252.190,288.499,288.499,681.929,252.190,288.499,2.702671,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
222,9.208333,0.066375,-0.195467,2.673961,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,676.455,252.645,676.455,252.645,288.619,288.619,676.455,252.645,288.619,2.673961,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
223,9.250000,0.055483,-0.198105,2.661852,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,670.611,250.701,670.611,250.701,287.450,287.450,670.611,250.701,287.450,2.661852,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
224,9.291667,0.040044,-0.204389,2.653005,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,662.167,246.858,662.167,246.858,285.353,285.353,662.167,246.858,285.353,2.653005,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
225,9.333333,0.024115,-0.212839,2.647513,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.377,241.936,653.377,241.936,284.000,284.000,653.377,241.936,284.000,2.647513,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
226,9.375000,0.006811,-0.217814,2.609715,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,643.833,237.426,643.833,237.426,282.110,282.110,643.833,237.426,282.110,2.609715,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
227,9.416667,-0.013293,-0.222470,2.590610,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,632.464,233.883,632.464,233.883,280.112,280.112,632.464,233.883,280.112,2.590610,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
228,9.458333,-0.030057,-0.229195,2.562964,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,622.777,228.669,622.777,228.669,278.255,278.255,622.777,228.669,278.255,2.562964,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
229,9.500000,-0.045086,-0.238667,2.544425,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,613.977,222.245,613.977,222.245,275.890,275.890,613.977,222.245,275.890,2.544425,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
230,9.541667,-0.057798,-0.247728,2.542312,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,606.612,216.896,606.612,216.896,273.851,273.851,606.612,216.896,273.851,2.542312,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
231,9.583333,-0.066547,-0.252313,2.519876,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,601.216,212.950,601.216,212.950,272.088,272.088,601.216,212.950,272.088,2.519876,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
232,9.625000,-0.072459,-0.247795,2.450229,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,596.570,211.478,596.570,211.478,271.731,271.731,596.570,211.478,271.731,2.450229,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
233,9.666667,-0.078138,-0.245398,2.436432,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.901,212.082,592.901,212.082,272.297,272.297,592.901,212.082,272.297,2.436432,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
234,9.708333,-0.082001,-0.240923,2.436325,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.570,214.773,590.570,214.773,274.134,274.134,590.570,214.773,274.134,2.436325,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
235,9.750000,-0.082427,-0.231629,2.423034,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.041,219.609,590.041,219.609,276.675,276.675,590.041,219.609,276.675,2.423034,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
236,9.791667,-0.082316,-0.220870,2.410282,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,589.844,225.422,589.844,225.422,279.961,279.961,589.844,225.422,279.961,2.410282,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
237,9.833333,-0.080020,-0.213263,2.410282,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,591.243,230.057,591.243,230.057,282.001,282.001,591.243,230.057,282.001,2.410282,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
238,9.875000,-0.076045,-0.207169,2.408976,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,593.640,233.702,593.640,233.702,283.445,283.445,593.640,233.702,283.445,2.408976,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
239,9.916667,-0.066712,-0.208857,2.410282,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,599.352,232.742,599.352,232.742,282.298,282.298,599.352,232.742,282.298,2.410282,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
240,9.958333,-0.052221,-0.218270,2.423303,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,608.352,227.721,608.352,227.721,279.136,279.136,608.352,227.721,279.136,2.423303,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
