frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
179,1797,,,,3035,,,0,0,0
180,1762,,,,3020,,,0,0,0
181,1751,,,,3014,,,0,0,0
182,1756,,,,3027,,,0,0,0
183,1770,,,,3029,,,0,0,0
184,1814,,,,3103,,,0,0,0
185,1786,,,,3066,,,0,0,0
186,1775,,,,3064,,,0,0,0
187,1757,,,,3041,,,0,0,0
188,1753,,,,3050,,,0,0,0
189,1744,,,,3046,,,0,0,0
190,1787,,,,3078,,,0,0,0
191,1767,,,,3054,,,0,0,0
192,1776,,,,3054,,,0,0,0
193,1755,,,,3047,,,0,0,0
194,1747,,,,3052,,,0,0,0
195,1751,,,,3057,,,0,0,0
196,1765,,,,3055,,,0,0,0
197,1729,,,,2997,,,0,0,0
198,1762,,,,3048,,,0,0,0
199,1767,,,,3033,,,0,0,0
200,1783,,,,3031,,,0,0,0
201,1802,,,,3063,,,0,0,0
202,1774,,,,3020,,,0,0,0
203,1783,,,,3028,,,0,0,0
204,1769,,,,3023,,,0,0,0
205,1795,,,,3009,,,0,0,0
206,1808,,,,3050,,,0,0,0
207,1771,,,,3007,,,0,0,0
208,1799,,,,3053,,,0,0,0
209,1766,,,,3040,,,0,0,0
210,1763,,,,3052,,,0,0,0
211,1772,,,,3029,,,0,0,0
212,1774,,,,3047,,,0,0,0
213,1764,,,,3050,,,0,0,0
214,1765,,,,3011,,,0,0,0
215,1758,,,,3012,,,0,0,0
216,1753,,,,3027,,,0,0,0
217,1794,,,,3061,,,0,0,0
218,1786,,,,3055,,,0,0,0
219,1723,,,,2999,,,0,0,0
220,1787,,,,3053,,,0,0,0
221,1736,,,,3004,,,0,0,0
222,1777,,,,3054,,,0,0,0
223,1785,,,,3085,,,0,0,0
224,1738,,,,3036,,,0,0,0
225,1756,,,,3054,,,0,0,0
226,1769,,,,3061,,,0,0,0
227,1749,,,,3057,,,0,0,0
228,1745,,,,3050,,,0,0,0
229,1783,,,,3060,,,0,0,0
230,1763,,,,3026,,,0,0,0
231,1731,,,,2959,,,0,0,0
232,1785,,,,2964,,,0,0,0
233,1746,,,,2960,,,0,0,0
234,1771,,,,2960,,,0,0,0
235,1759,,,,2990,,,0,0,0
236,1776,,,,3018,,,0,0,0
237,1771,,,,3009,,,0,0,0
238,1784,,,,3029,,,0,0,0
239,1778,,,,3055,,,0,0,0
240,1770,,,,3062,,,0,0,0
