frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema
195,8.083333,-0.125901,-0.128447,2.946645,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.251,295.982,577.251,295.982,315.910,315.910,577.251,295.982,315.910,2.946645,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
196,8.125000,-0.114820,-0.111802,3.033580,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,584.414,305.875,584.414,305.875,324.629,324.629,584.414,305.875,324.629,3.033580,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
197,8.166667,-0.100926,-0.097011,3.048346,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,591.377,313.263,591.377,313.263,330.628,330.628,591.377,313.263,330.628,3.048346,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
198,8.208333,-0.094694,-0.089258,3.071845,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,594.728,317.327,594.728,317.327,333.520,333.520,594.728,317.327,333.520,3.071845,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
199,8.250000,-0.090151,-0.085547,3.071845,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,596.900,319.101,596.900,319.101,334.671,334.671,596.900,319.101,334.671,3.071845,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
200,8.291667,-0.092223,-0.086170,3.091236,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,596.186,319.062,596.186,319.062,334.332,334.332,596.186,319.062,334.332,3.091236,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
201,8.333333,-0.100752,-0.092474,3.091236,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.134,316.067,592.134,316.067,331.638,331.638,592.134,316.067,331.638,3.091236,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
202,8.375000,-0.106530,-0.098477,3.091236,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,589.389,313.215,589.389,313.215,329.244,329.244,589.389,313.215,329.244,3.091236,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
203,8.416667,-0.115346,-0.104855,3.050833,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,584.475,309.525,584.475,309.525,326.284,326.284,584.475,309.525,326.284,3.050833,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
204,8.458333,-0.125839,-0.114442,3.050833,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,579.424,304.910,579.424,304.910,322.780,322.780,579.424,304.910,322.780,3.050833,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
205,8.500000,-0.134664,-0.127998,3.041616,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,574.979,298.198,574.979,298.198,317.168,317.168,574.979,298.198,317.168,3.041616,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
206,8.541667,-0.141473,-0.138162,3.035728,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,571.559,293.161,571.559,293.161,313.074,313.074,571.559,293.161,313.074,3.035728,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
207,8.583333,-0.148611,-0.149086,3.035728,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.106,287.876,568.106,287.876,308.823,308.823,568.106,287.876,308.823,3.035728,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
208,8.625000,-0.154110,-0.156670,3.041616,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,565.590,284.354,565.590,284.354,305.529,305.529,565.590,284.354,305.529,3.041616,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
209,8.666667,-0.165911,-0.163312,3.070667,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,560.650,281.893,560.650,281.893,302.739,302.739,560.650,281.893,302.739,3.070667,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
210,8.708333,-0.177099,-0.162674,3.136918,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,557.088,283.841,557.088,283.841,303.616,303.616,557.088,283.841,303.616,3.136918,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
211,8.750000,-0.185774,-0.156183,3.146629,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.295,287.106,553.295,287.106,305.105,305.105,553.295,287.106,305.105,3.146629,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
212,8.791667,-0.194400,-0.144214,3.169335,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,549.919,293.174,549.919,293.174,308.923,308.923,549.919,293.174,308.923,3.169335,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
213,8.833333,-0.202904,-0.125687,3.180577,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,546.311,301.965,546.311,301.965,315.110,315.110,546.311,301.965,315.110,3.180577,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
214,8.875000,-0.205260,-0.111588,3.215082,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,546.240,309.028,546.240,309.028,319.923,319.923,546.240,309.028,319.923,3.215082,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
215,8.916667,-0.206120,-0.097043,3.247454,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,546.786,316.114,546.786,316.114,325.403,325.403,546.786,316.114,325.403,3.247454,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
216,8.958333,-0.199718,-0.083280,3.247454,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,549.681,322.338,549.681,322.338,330.731,330.731,549.681,322.338,330.731,3.247454,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
217,9.000000,-0.198640,-0.064525,3.215082,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,549.264,330.526,549.264,330.526,339.337,339.337,549.264,330.526,339.337,3.215082,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
218,9.041667,-0.191063,-0.046455,3.215082,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,552.725,338.780,552.725,338.780,347.134,347.134,552.725,338.780,347.134,3.215082,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
219,9.083333,-0.180329,-0.028857,3.159375,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,556.176,346.586,556.176,346.586,355.095,355.095,556.176,346.586,355.095,3.159375,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
220,9.125000,-0.173012,-0.016716,3.143733,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,559.177,352.191,559.177,352.191,360.656,360.656,559.177,352.191,360.656,3.143733,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
221,9.166667,-0.171511,-0.007674,3.126323,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,559.432,356.395,559.432,356.395,365.434,365.434,559.432,356.395,365.434,3.126323,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
222,9.208333,-0.175587,-0.003222,3.088381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,556.504,358.468,556.504,358.468,368.226,368.226,556.504,358.468,368.226,3.088381,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
223,9.250000,-0.188695,-0.005779,3.086151,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,550.206,357.250,550.206,357.250,367.483,367.483,550.206,357.250,367.483,3.086151,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
224,9.291667,-0.207478,-0.014201,3.070241,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,540.756,353.207,540.756,353.207,364.462,364.462,540.756,353.207,364.462,3.070241,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
225,9.333333,-0.240062,-0.028861,3.064057,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,524.938,346.167,524.938,346.167,357.994,357.994,524.938,346.167,357.994,3.064057,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
226,9.375000,-0.272392,-0.055752,3.060511,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.291,333.247,509.291,333.247,345.840,345.840,509.291,333.247,345.840,3.060511,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
227,9.416667,-0.290243,-0.090976,2.873407,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,491.656,313.502,491.656,313.502,327.207,327.207,491.656,313.502,327.207,2.873407,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
228,9.458333,-0.304994,-0.137892,2.767299,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,478.140,286.821,478.140,286.821,300.484,300.484,478.140,286.821,300.484,2.767299,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
229,9.500000,-0.323337,-0.197541,2.767299,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,468.405,255.165,468.405,255.165,271.043,271.043,468.405,255.165,271.043,2.767299,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
230,9.541667,-0.328924,-0.273164,2.767299,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,465.440,215.032,465.440,215.032,234.259,234.259,465.440,215.032,234.259,2.767299,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
231,9.583333,-0.324455,-0.340381,2.767299,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,467.812,179.360,467.812,179.360,202.142,202.142,467.812,179.360,202.142,2.767299,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
232,9.625000,-0.323974,-0.401772,2.802092,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,470.202,149.427,470.202,149.427,175.021,175.021,470.202,149.427,175.021,2.802092,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
233,9.666667,-0.349460,-0.499101,3.098962,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,474.390,123.475,474.390,123.475,150.468,150.468,474.390,123.475,150.468,3.098962,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
234,9.708333,-0.376509,-0.593644,3.409563,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,477.826,104.299,477.826,104.299,129.162,129.162,477.826,104.299,129.162,3.409563,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
235,9.750000,-0.370731,-0.626452,3.417901,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,480.704,90.826,480.704,90.826,113.335,113.335,480.704,90.826,113.335,3.417901,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
236,9.791667,-0.368799,-0.653996,3.446849,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,482.865,81.351,482.865,81.351,102.387,102.387,482.865,81.351,102.387,3.446849,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
237,9.833333,-0.374613,-0.685585,3.542300,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,484.689,75.763,484.689,75.763,95.526,95.526,484.689,75.763,95.526,3.542300,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
238,9.875000,-0.371834,-0.692924,3.571579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,487.105,75.075,487.105,75.075,94.211,94.211,487.105,75.075,94.211,3.571579,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
239,9.916667,-0.371096,-0.688047,3.600859,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,488.649,79.381,488.649,79.381,97.569,97.569,488.649,79.381,97.569,3.600859,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
240,9.958333,-0.364528,-0.669323,3.611353,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,491.760,87.811,491.760,87.811,106.158,106.158,491.760,87.811,106.158,3.611353,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
