frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
209,0,0,0,0,optimize,uniform_motion,0.032052,0.007870,0.180000,0.220000,0.220000,0,0,0,0,0.062580,0.000000
210,0,0,0,0,optimize,free_motion,0.067192,0.007732,0.180000,0.220000,0.220000,0,0,0,0,0.064435,0.000000
211,0,0,0,0,optimize,low_speed,0.014550,0.007069,0.100000,0.120000,0.120000,0,0,0,0,0.064332,0.000000
212,0,0,0,0,optimize,low_speed,0.027078,0.006562,0.100000,0.120000,0.120000,0,0,0,0,0.071324,0.000000
213,0,0,0,0,optimize,low_speed,0.023280,0.006299,0.100000,0.120000,0.120000,0,0,0,0,0.071507,0.000000
214,0,0,0,0,optimize,uniform_motion,0.037349,0.005985,0.180000,0.220000,0.220000,0,0,0,0,0.097566,0.000000
215,0,0,0,0,optimize,uniform_motion,0.035500,0.005649,0.180000,0.220000,0.220000,0,0,0,0,0.126642,0.000000
216,0,0,0,0,optimize,low_speed,0.015179,0.005677,0.100000,0.120000,0.120000,0,0,0,0,0.126206,0.000000
217,0,0,0,0,optimize,uniform_motion,0.037428,0.006072,0.180000,0.220000,0.220000,0,0,0,0,0.098048,0.000000
218,0,0,0,0,optimize,low_speed,0.019594,0.006433,0.100000,0.120000,0.120000,0,0,0,0,0.105581,0.000000
219,0,0,0,0,optimize,uniform_motion,0.059398,0.007247,0.180000,0.220000,0.220000,0,0,0,0,0.074514,0.000000
220,0,0,0,0,optimize,low_speed,0.021110,0.007834,0.100000,0.120000,0.120000,0,0,0,0,0.081624,0.000000
221,0,0,0,0,optimize,low_speed,0.019675,0.008527,0.100000,0.120000,0.120000,0,0,0,0,0.087473,0.000000
222,0,0,0,0,optimize,sustained_grasp,0.038419,0.009058,0.180000,0.220000,0.220000,0,0,0,0,0.089456,0.000000
223,0,0,0,0,optimize,low_speed,0.013540,0.009610,0.100000,0.120000,0.120000,0,0,0,0,0.083885,0.000000
224,0,0,0,0,optimize,low_speed,0.026017,0.010100,0.100000,0.120000,0.120000,0,0,0,0,0.073119,0.000000
225,0,0,0,0,optimize,uniform_motion,0.036261,0.010795,0.180000,0.220000,0.220000,0,0,0,0,0.052448,0.000000
226,0,0,0,0,optimize,uniform_motion,0.042201,0.011633,0.180000,0.220000,0.220000,0,0,0,0,0.029695,0.000000
227,0,1,0,0,optimize,free_motion,0.191226,0.016849,0.180000,0.220000,0.220000,0,0,0,0,0.200798,0.000000
228,0,0,0,0,optimize,free_motion,0.116951,0.061831,0.180000,0.220000,0.220000,0,0,0,0,0.305135,0.000000
229,0,0,0,0,optimize,uniform_motion,0.062406,0.065168,0.180000,0.220000,0.220000,0,0,0,0,0.305941,0.000000
230,0,0,0,0,optimize,free_motion,0.075829,0.066926,0.180000,0.220000,0.220000,0,0,0,0,0.307773,0.000000
231,0,0,0,0,optimize,free_motion,0.067365,0.068067,0.180000,0.220000,0.220000,0,0,0,0,0.313063,0.000000
232,0,0,0,0,optimize,free_motion,0.070567,0.069003,0.180000,0.220000,0.220000,0,0,0,0,0.288008,0.000000
233,0,1,0,0,optimize,high_speed,0.313455,0.093218,0.300000,0.420000,0.340000,0,0,1,0,0.056432,0.000000
234,0,1,0,0,optimize,high_speed,0.325796,0.095115,0.300000,0.420000,0.340000,0,0,1,0,0.196432,0.000000
235,0,0,0,0,optimize,uniform_motion,0.034341,0.071842,0.180000,0.220000,0.220000,0,0,0,0,0.141676,0.000000
236,0,0,0,0,optimize,uniform_motion,0.040005,0.069332,0.180000,0.220000,0.220000,0,0,0,0,0.110729,0.000000
237,0,0,0,0,optimize,free_motion,0.100710,0.068219,0.180000,0.220000,0.220000,0,0,0,0,0.142924,0.000000
238,0,0,0,0,optimize,uniform_motion,0.030312,0.067022,0.180000,0.220000,0.220000,0,0,0,0,0.106663,0.000000
239,0,0,0,0,optimize,low_speed,0.029693,0.066425,0.100000,0.120000,0.120000,0,0,0,0,0.065004,0.000000
240,0,0,0,0,optimize,low_speed,0.022447,0.066199,0.100000,0.120000,0.120000,0,0,0,0,0.006660,0.000000
