frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_source,contact_u,contact_v,contact_source,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
205,8.500000,574.979,298.198,575.106,298.686,ref,581.857,313.917,human_nearest_mesh_topk,586.163,316.701,316.302,18.503,18.015,bottom_percentile_95,3.042071,2.957800,-0.084271,1.000000,0.810277,0.522217,0.617774,0.617774,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.494187,576.879,343.789,4.465825,grid_11_05,3.014097,3.042071,0.617774,0.399717,0.000000,0.000000
206,8.541667,571.559,293.161,571.385,292.824,ref,578.543,309.988,human_nearest_mesh_topk,581.940,312.020,312.117,18.859,19.196,bottom_percentile_95,3.045240,2.943151,-0.102089,1.000000,0.930321,0.524517,0.773459,0.773459,1.000000,0.000000,0.120000,5.000000,8.000000,right_hand,0.491294,572.517,339.895,4.466453,grid_11_05,3.047832,3.045240,0.773459,0.096538,0.000000,0.000000
207,8.583333,568.106,287.876,568.477,287.942,ref,575.161,305.507,human_nearest_mesh_topk,578.362,307.696,307.767,19.820,19.755,bottom_percentile_95,3.107633,3.031653,-0.075979,1.000000,0.414008,0.508295,0.763693,0.763693,1.000000,0.000000,1.055150,5.000000,8.000000,right_hand,0.479518,568.612,336.558,4.467754,grid_11_05,3.158682,3.107633,0.763693,0.070824,0.000000,0.000000
208,8.625000,565.590,284.354,564.976,284.675,ref,572.686,302.306,human_nearest_mesh_topk,576.026,304.291,304.441,19.937,19.617,bottom_percentile_95,3.066249,2.924153,-0.142095,1.000000,0.304771,0.496796,0.702189,0.702189,0.866139,2.752000,1.250850,5.000000,8.000000,right_hand,0.467679,565.649,334.102,4.475160,grid_11_05,3.032389,3.066249,0.702189,0.149202,0.000000,0.000000
209,8.666667,560.650,281.893,561.114,283.391,ref,570.304,299.689,human_nearest_mesh_topk,573.984,302.159,300.729,20.266,18.768,bottom_percentile_95,3.052697,2.953747,-0.098949,1.000000,0.029357,0.470507,0.660382,0.660382,0.746432,5.213000,0.000000,5.000000,8.000000,right_hand,0.435319,563.771,334.400,4.482427,grid_11_05,3.041609,3.052697,0.660382,1.430467,0.000000,0.000000
210,8.708333,557.088,283.841,556.895,284.116,ref,547.164,294.613,human_nearest_mesh_topk,571.449,301.452,300.897,17.611,17.336,bottom_percentile_95,3.060771,2.999459,-0.061312,1.000000,0.686679,0.598133,0.702187,0.702187,0.841186,3.265000,0.000000,5.000000,8.000000,left_hand,0.448474,539.959,316.967,4.354980,grid_08_01,3.067377,3.060771,0.702187,0.555674,0.000000,0.000000
211,8.750000,553.295,287.106,553.406,287.073,ref,544.343,297.486,human_nearest_mesh_topk,568.362,302.790,302.843,15.684,15.717,bottom_percentile_95,3.102800,3.082654,-0.020146,1.000000,0.992600,0.615997,0.987809,0.987809,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.479457,537.984,318.593,4.355472,grid_08_01,3.137187,3.102800,0.987809,0.052462,0.000000,0.000000
212,8.791667,549.919,293.174,549.534,293.549,ref,536.659,302.054,human_nearest_mesh_topk,565.936,307.546,307.360,14.372,13.997,bottom_percentile_95,3.150948,3.134529,-0.016419,1.000000,0.964910,0.666926,0.878251,0.878251,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.540702,537.435,321.157,4.361186,grid_08_01,3.190341,3.150948,0.878251,0.185657,0.000000,0.000000
213,8.833333,546.311,301.965,546.909,301.433,ref,535.379,312.242,human_nearest_mesh_topk,563.825,313.848,314.576,11.883,12.415,bottom_percentile_95,3.226264,3.209982,-0.016282,1.000000,0.555116,0.743596,0.428086,0.428086,0.836078,3.370000,0.021100,5.000000,8.000000,left_hand,0.593253,538.080,325.522,4.361227,grid_08_02,3.287887,3.226264,0.428086,0.727933,0.000000,0.000000
214,8.875000,546.240,309.028,545.911,309.254,ref,537.394,319.964,human_nearest_mesh_topk,564.905,320.804,319.858,11.776,11.550,bottom_percentile_95,3.181628,3.113891,-0.067737,1.000000,0.000533,0.778340,1.000000,1.000000,0.852908,3.024000,1.801650,5.000000,8.000000,left_hand,0.594572,540.904,331.602,4.354320,grid_08_02,3.145107,3.181628,1.000000,0.945395,0.000000,0.000000
215,8.916667,546.786,316.114,547.265,315.796,ref,542.258,327.488,human_nearest_mesh_topk,525.098,327.307,327.167,11.193,11.511,bottom_percentile_95,3.186572,3.142894,-0.043678,1.000000,0.113402,0.808619,0.960678,0.960678,0.879467,2.478000,1.578850,5.000000,8.000000,left_hand,0.575102,544.873,337.190,4.342816,grid_08_02,3.190617,3.186572,0.960678,0.140005,0.000000,0.000000
216,8.958333,549.681,322.338,548.514,322.743,ref,545.468,334.980,human_nearest_mesh_topk,527.964,334.795,334.970,12.457,12.053,bottom_percentile_95,3.234730,3.178927,-0.055803,1.000000,0.867793,0.791764,0.575260,0.575260,0.979717,0.417000,0.000000,5.000000,8.000000,left_hand,0.574224,550.577,344.270,4.332802,grid_08_02,3.274133,3.234730,0.575260,0.174569,0.000000,0.000000
217,9.000000,549.264,330.526,550.273,330.407,ref,552.510,342.968,human_nearest_mesh_topk,528.822,343.164,343.485,12.638,12.757,bottom_percentile_95,3.293545,3.211628,-0.081916,1.000000,0.698528,0.793463,0.263602,0.263602,0.979717,0.417000,0.167800,5.000000,8.000000,left_hand,0.657008,555.941,351.311,4.319809,grid_09_04,3.341665,3.293545,0.263602,0.320683,0.000000,0.000000
218,9.041667,552.725,338.780,552.608,338.886,ref,557.969,350.717,human_nearest_mesh_topk,531.200,351.944,351.675,13.164,13.057,bottom_percentile_95,3.264889,3.149306,-0.115583,1.000000,0.787639,0.812272,0.726122,0.726122,1.000000,0.000000,0.104100,5.000000,8.000000,left_hand,0.712092,561.734,357.968,4.310783,grid_09_04,3.241443,3.264889,0.726122,0.268167,0.000000,0.000000
219,9.083333,556.176,346.586,556.321,346.367,ref,564.744,357.739,human_nearest_mesh_topk,534.426,359.284,359.533,12.698,12.917,bottom_percentile_95,3.177048,3.063425,-0.113623,1.000000,0.840183,0.807803,0.840092,0.840092,1.000000,0.000000,0.155600,5.000000,8.000000,left_hand,0.750255,567.994,365.616,4.300651,grid_09_04,3.105179,3.177048,0.840092,0.248729,0.000000,0.000000
220,9.125000,559.177,352.191,558.930,352.427,ref,569.805,362.578,human_nearest_mesh_topk,537.484,365.211,364.982,13.020,12.784,bottom_percentile_95,3.149842,3.062607,-0.087235,1.000000,0.940104,0.820854,1.000000,1.000000,0.854027,3.001000,0.000000,5.000000,8.000000,left_hand,0.777110,571.994,370.237,4.286189,grid_11_05,3.127582,3.149842,1.000000,0.228305,0.000000,0.000000
221,9.166667,559.432,356.395,559.287,356.014,ref,570.403,367.257,human_nearest_mesh_topk,538.033,368.642,369.061,12.247,12.627,bottom_percentile_95,3.164679,3.112566,-0.052113,1.000000,0.795361,0.855934,0.720248,0.720248,0.778348,4.556850,0.000000,5.000000,8.000000,left_hand,0.805799,573.066,373.792,4.270097,grid_11_05,3.176819,3.164679,0.720248,0.419410,0.000000,0.000000
222,9.208333,556.504,358.468,556.382,357.737,ref,567.902,369.901,human_nearest_mesh_topk,535.489,370.218,370.898,11.750,12.481,bottom_percentile_95,3.135112,3.039671,-0.095442,1.000000,0.519692,0.885364,0.997856,0.997856,0.743601,5.271215,0.235900,5.000000,8.000000,left_hand,0.841198,570.272,374.804,4.255672,grid_11_05,3.110922,3.135112,0.997856,0.680167,0.021281,0.000000
223,9.250000,550.206,357.250,550.522,356.887,ref,562.021,368.141,human_nearest_mesh_topk,529.316,369.240,369.641,11.990,12.353,bottom_percentile_95,3.098910,3.019552,-0.079358,1.000000,0.757736,0.895477,1.000000,1.000000,0.803343,4.043000,0.114600,5.000000,8.000000,left_hand,0.863793,563.059,372.624,4.235855,grid_09_04,3.069289,3.098910,1.000000,0.401229,0.074474,0.000000
224,9.291667,540.756,353.207,539.920,353.544,ref,552.767,364.701,human_nearest_mesh_topk,519.834,365.987,365.271,12.780,12.444,bottom_percentile_95,3.080771,2.995982,-0.084789,1.000000,0.384392,0.941970,1.000000,1.000000,1.000000,0.000000,0.441700,5.000000,8.000000,left_hand,0.878176,552.376,367.334,4.215368,grid_09_04,3.065930,3.080771,1.000000,0.716352,0.106133,0.000000
225,9.333333,524.938,346.167,525.684,346.001,ref,536.248,358.159,human_nearest_mesh_topk,503.073,358.622,359.261,12.455,12.621,bottom_percentile_95,3.071646,3.026803,-0.044843,1.000000,0.232465,0.937044,1.000000,1.000000,1.000000,0.000000,0.588400,5.000000,8.000000,left_hand,0.889659,539.529,359.579,4.183729,grid_10_05,3.064179,3.071646,1.000000,0.638933,0.137369,0.000000
226,9.375000,509.291,333.247,508.582,333.176,ref,521.960,345.271,human_nearest_mesh_topk,528.919,345.942,345.753,12.695,12.766,bottom_percentile_95,3.043737,2.967532,-0.076205,1.000000,0.100171,0.941439,1.000000,1.000000,1.000000,0.000000,0.516200,5.000000,8.000000,left_hand,0.898688,524.699,345.171,4.156038,grid_10_05,3.020903,3.043737,1.000000,0.188824,0.209010,0.000000
227,9.416667,491.656,313.502,492.208,313.324,ref,505.503,326.098,human_nearest_mesh_topk,511.769,326.281,326.894,12.779,12.957,bottom_percentile_95,2.941344,2.832593,-0.108750,1.000000,0.000000,0.956215,0.270577,0.270577,1.000000,0.000000,0.297500,5.000000,8.000000,left_hand,0.956215,511.513,325.434,4.133822,bottom,2.857568,2.941344,0.270577,0.612762,0.231760,0.000000
228,9.458333,478.140,286.821,477.652,287.289,ref,492.823,299.083,human_nearest_mesh_topk,496.115,300.886,299.843,14.065,13.597,bottom_percentile_95,2.985101,2.600614,-0.384487,1.000000,0.000000,0.895987,0.000000,0.100000,1.000000,0.000000,0.369700,5.000000,8.000000,left_hand,0.873419,500.543,303.598,4.111300,grid_11_05,2.607090,2.985101,0.000000,1.043305,0.310805,0.000000
229,9.500000,468.405,255.165,469.597,253.756,ref,482.107,268.758,human_nearest_mesh_topk,484.622,268.778,269.817,13.613,15.022,bottom_percentile_95,3.004792,2.645383,-0.359410,1.000000,0.000000,0.825252,0.000000,0.100000,0.912591,1.797000,0.000000,5.000000,8.000000,left_hand,0.801441,492.594,274.895,4.080477,grid_11_05,2.613832,3.004792,0.000000,1.039533,0.253538,0.000000
230,9.541667,465.440,215.032,466.925,216.031,ref,478.332,231.523,human_nearest_mesh_topk,480.059,233.535,232.369,18.503,17.503,bottom_percentile_95,3.013653,2.618065,-0.395588,1.000000,0.000000,0.684823,0.000000,0.100000,0.768369,4.762000,0.000000,5.000000,8.000000,left_hand,0.662241,488.794,248.239,4.053711,grid_11_05,2.613642,3.013653,0.000000,1.165824,0.043874,0.000000
231,9.583333,467.812,179.360,468.017,179.620,ref,476.390,197.162,human_nearest_mesh_topk,478.742,202.785,199.625,23.425,23.165,bottom_percentile_95,2.873349,2.746379,-0.126971,1.000000,0.000000,0.556272,0.000000,0.100000,0.883747,2.390000,2.928100,5.000000,8.000000,left_hand,0.556272,489.147,223.168,4.038203,bottom,2.758556,2.873349,0.000000,3.160300,0.098899,0.000000
232,9.625000,470.202,149.427,470.370,149.037,ref,475.018,168.145,human_nearest_mesh_topk,478.061,169.703,172.003,20.276,20.666,bottom_percentile_95,2.831645,2.781023,-0.050622,1.000000,0.000000,0.450851,0.000000,0.100000,1.000000,0.000000,5.238900,5.000000,8.000000,left_hand,0.450851,491.374,203.972,4.024220,bottom,2.797522,2.831645,0.000000,2.299952,0.088600,0.000000
233,9.666667,474.390,123.475,474.155,123.807,ref,479.953,142.711,human_nearest_mesh_topk,480.798,135.617,147.146,12.142,11.810,bottom_percentile_95,2.976824,3.080277,0.103452,1.000000,0.000000,0.351902,1.000000,1.000000,1.000000,0.000000,6.334300,5.000000,8.000000,left_hand,0.351902,495.737,189.482,4.019850,bottom,3.095608,2.976824,1.000000,11.529402,0.141852,0.000000
234,9.708333,477.826,104.299,477.856,104.353,ref,476.013,118.568,human_nearest_mesh_topk,453.732,104.329,94.181,0.030,-0.024,bottom_percentile_95,3.233714,3.449610,0.215896,1.000000,0.000000,0.195414,0.848842,0.848842,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.104615,465.929,184.879,4.185204,grid_09_04,3.443897,3.233714,0.848842,10.148088,0.122988,0.000000
235,9.750000,480.704,90.826,480.658,90.689,ref,477.130,103.289,human_nearest_mesh_topk,458.012,79.622,77.546,-11.204,-11.067,bottom_percentile_95,3.328397,3.420134,0.091737,1.000000,0.000000,0.140559,0.997988,0.997988,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.071359,468.953,183.663,4.194594,grid_09_04,3.405864,3.328397,0.997988,2.076086,0.027552,0.000000
236,9.791667,482.865,81.351,482.818,81.196,ref,480.152,92.961,human_nearest_mesh_topk,461.877,63.933,66.875,-17.418,-17.263,bottom_percentile_95,3.377290,3.423534,0.046244,1.000000,0.000000,0.128944,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.057375,503.395,174.392,4.018525,grid_09_06,3.417293,3.377290,1.000000,2.942214,0.005756,0.000000
237,9.833333,484.689,75.763,484.894,76.078,ref,479.648,84.937,human_nearest_mesh_topk,465.244,60.551,60.373,-15.212,-15.527,bottom_percentile_95,3.468474,3.559786,0.091312,1.000000,0.261506,0.107380,0.505247,0.505247,0.728192,5.588000,0.000000,5.000000,8.000000,left_hand,0.052007,502.747,173.396,4.019903,grid_09_04,3.543080,3.468474,0.505247,0.178219,0.047124,0.000000
238,9.875000,487.105,75.075,486.904,75.853,ref,481.987,82.915,human_nearest_mesh_topk,469.615,59.471,59.221,-15.604,-16.382,bottom_percentile_95,3.551266,3.634283,0.083017,1.000000,0.621065,0.105643,0.216243,0.216243,0.736016,5.427149,0.232000,5.000000,8.000000,left_hand,0.053348,501.244,172.893,4.026860,grid_09_04,3.619005,3.551266,0.216243,0.250168,0.054100,0.000000
239,9.916667,488.649,79.381,488.667,78.323,ref,483.293,85.408,human_nearest_mesh_topk,474.293,61.483,62.227,-17.898,-16.840,bottom_percentile_95,3.592272,3.632053,0.039782,1.000000,0.114183,0.115785,0.413649,0.413649,0.924898,1.544000,1.299950,5.000000,8.000000,left_hand,0.059309,500.495,172.735,4.031482,grid_09_04,3.625822,3.592272,0.413649,0.743975,0.000000,0.000000
240,9.958333,491.760,87.811,490.229,84.110,ref,485.641,92.606,human_nearest_mesh_topk,480.512,67.210,70.861,-20.601,-16.900,bottom_percentile_95,3.596669,3.618824,0.022155,1.000000,0.000000,0.140124,0.760446,0.760446,0.467349,10.950562,0.547625,5.000000,8.000000,left_hand,0.076848,499.076,172.207,4.040280,grid_08_05,3.600266,3.596669,0.760446,3.651324,0.000000,0.000000
