frame,time,stage_label,r_center_u,r_center_v,r_depth,r_support,r_contact,r_smooth_xy,r_smooth_z,r_reg,E_visual,E_depth,E_support,E_contact,E_smooth,E_reg,E_total,contact_active,audio_contact_frame
143,5.916667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.003889056,-0.005600456,,0.000000000,0.000000000,0.000000000,0.000000000,0.000046490,0.000000000,0.000046490,0,0
144,5.958333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.005087845,0.001019200,,0.000000000,0.000000000,0.000000000,0.000000000,0.000026925,0.000000000,0.000026925,0,0
145,6.000000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.011242837,0.000179780,,0.000000000,0.000000000,0.000000000,0.000000000,0.000126434,0.000000000,0.000126434,0,0
146,6.041667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.020483472,0.003747203,,0.000000000,0.000000000,0.000000000,0.000000000,0.000433614,0.000000000,0.000433614,0,0
147,6.083333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.024715081,-0.007184934,,0.000000000,0.000000000,0.000000000,0.000000000,0.000662459,0.000000000,0.000662459,0,0
148,6.125000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.017057862,-0.010403530,,0.000000000,0.000000000,0.000000000,0.000000000,0.000399204,0.000000000,0.000399204,1,0
149,6.166667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.015020622,0.004926952,,0.000000000,0.000000000,0.000000000,0.000000000,0.000249894,0.000000000,0.000249894,0,0
150,6.208333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.015537435,0.011039915,,0.000000000,0.000000000,0.000000000,0.000000000,0.000363292,0.000000000,0.000363292,0,0
151,6.250000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.014110376,0.004574548,,0.000000000,0.000000000,0.000000000,0.000000000,0.000220029,0.000000000,0.000220029,0,0
152,6.291667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.015258419,0.003301331,,0.000000000,0.000000000,0.000000000,0.000000000,0.000243718,0.000000000,0.000243718,0,0
153,6.333333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.010705442,-0.002254404,,0.000000000,0.000000000,0.000000000,0.000000000,0.000119689,0.000000000,0.000119689,0,0
154,6.375000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.003904034,-0.000213321,,0.000000000,0.000000000,0.000000000,0.000000000,0.000015287,0.000000000,0.000015287,0,0
155,6.416667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.000605887,0.003498999,,0.000000000,0.000000000,0.000000000,0.000000000,0.000012610,0.000000000,0.000012610,0,0
156,6.458333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002007594,0.006950594,,0.000000000,0.000000000,0.000000000,0.000000000,0.000052341,0.000000000,0.000052341,0,0
157,6.500000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.009239185,-0.001824184,,0.000000000,0.000000000,0.000000000,0.000000000,0.000088690,0.000000000,0.000088690,0,0
158,6.541667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.019775826,-0.002456097,,0.000000000,0.000000000,0.000000000,0.000000000,0.000397116,0.000000000,0.000397116,0,0
159,6.583333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.025208265,-0.009174140,,0.000000000,0.000000000,0.000000000,0.000000000,0.000719621,0.000000000,0.000719621,0,0
160,6.625000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.020113467,-0.012136483,,0.000000000,0.000000000,0.000000000,0.000000000,0.000551846,0.000000000,0.000551846,1,0
161,6.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.015320712,-0.003448911,,0.000000000,0.000000000,0.000000000,0.000000000,0.000246619,0.000000000,0.000246619,0,0
162,6.708333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.018689199,0.004176528,,0.000000000,0.000000000,0.000000000,0.000000000,0.000366730,0.000000000,0.000366730,0,0
163,6.750000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.015765555,0.003621088,,0.000000000,0.000000000,0.000000000,0.000000000,0.000261665,0.000000000,0.000261665,0,0
164,6.791667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.011620986,0.019235998,,0.000000000,0.000000000,0.000000000,0.000000000,0.000505071,0.000000000,0.000505071,0,0
165,6.833333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.009432616,0.017924321,,0.000000000,0.000000000,0.000000000,0.000000000,0.000410256,0.000000000,0.000410256,0,0
166,6.875000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.006856024,0.017653309,,0.000000000,0.000000000,0.000000000,0.000000000,0.000358644,0.000000000,0.000358644,0,0
167,6.916667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.004573288,0.013033146,,0.000000000,0.000000000,0.000000000,0.000000000,0.000190778,0.000000000,0.000190778,0,0
168,6.958333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002334959,-0.002066574,,0.000000000,0.000000000,0.000000000,0.000000000,0.000009723,0.000000000,0.000009723,0,0
169,7.000000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.002527550,-0.000459288,,0.000000000,0.000000000,0.000000000,0.000000000,0.000006599,0.000000000,0.000006599,0,0
170,7.041667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.005675256,-0.009323062,,0.000000000,0.000000000,0.000000000,0.000000000,0.000119128,0.000000000,0.000119128,0,0
171,7.083333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.014729842,-0.020521737,,0.000000000,0.000000000,0.000000000,0.000000000,0.000638110,0.000000000,0.000638110,0,0
172,7.125000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.022715046,-0.023057439,,0.000000000,0.000000000,0.000000000,0.000000000,0.001047619,0.000000000,0.001047619,0,0
173,7.166667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.024472291,-0.014244200,,0.000000000,0.000000000,0.000000000,0.000000000,0.000801790,0.000000000,0.000801790,1,0
174,7.208333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.004946395,-0.011472818,,0.000000000,0.000000000,0.000000000,0.000000000,0.000156092,0.000000000,0.000156092,0,0
175,7.250000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.019489122,0.007977396,,0.000000000,0.000000000,0.000000000,0.000000000,0.000443465,0.000000000,0.000443465,0,0
176,7.291667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.014969580,0.003285678,,0.000000000,0.000000000,0.000000000,0.000000000,0.000234884,0.000000000,0.000234884,0,0
177,7.333333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.014718819,0.006557940,,0.000000000,0.000000000,0.000000000,0.000000000,0.000259650,0.000000000,0.000259650,0,0
178,7.375000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.010402669,0.002436420,,0.000000000,0.000000000,0.000000000,0.000000000,0.000114152,0.000000000,0.000114152,0,0
179,7.416667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.006562107,0.006205089,,0.000000000,0.000000000,0.000000000,0.000000000,0.000081564,0.000000000,0.000081564,0,0
180,7.458333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.004640073,-0.005783813,,0.000000000,0.000000000,0.000000000,0.000000000,0.000054983,0.000000000,0.000054983,0,0
181,7.500000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.003218389,0.001646193,,0.000000000,0.000000000,0.000000000,0.000000000,0.000013068,0.000000000,0.000013068,0,0
182,7.541667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.006189420,-0.003497658,,0.000000000,0.000000000,0.000000000,0.000000000,0.000050543,0.000000000,0.000050543,0,0
183,7.583333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.008936712,0.004619716,,0.000000000,0.000000000,0.000000000,0.000000000,0.000101207,0.000000000,0.000101207,0,0
184,7.625000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.015168948,0.005671116,,0.000000000,0.000000000,0.000000000,0.000000000,0.000262259,0.000000000,0.000262259,0,0
185,7.666667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.021614573,0.000026833,,0.000000000,0.000000000,0.000000000,0.000000000,0.000467190,0.000000000,0.000467190,0,0
186,7.708333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.025488094,-0.009220650,,0.000000000,0.000000000,0.000000000,0.000000000,0.000734663,0.000000000,0.000734663,1,0
187,7.750000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.001215772,-0.003961865,,0.000000000,0.000000000,0.000000000,0.000000000,0.000017174,0.000000000,0.000017174,0,0
188,7.791667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.017815239,0.001061685,,0.000000000,0.000000000,0.000000000,0.000000000,0.000318510,0.000000000,0.000318510,0,0
189,7.833333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.017430377,0.001602814,,0.000000000,0.000000000,0.000000000,0.000000000,0.000306387,0.000000000,0.000306387,0,0
190,7.875000,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.013503321,-0.008823971,,0.000000000,0.000000000,0.000000000,0.000000000,0.000260202,0.000000000,0.000260202,0,0
191,7.916667,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.011104211,-0.015763832,,0.000000000,0.000000000,0.000000000,0.000000000,0.000371802,0.000000000,0.000371802,0,0
192,7.958333,stage3_translation3_init,0.000000000,0.000000000,0.000000000,,,0.006447095,-0.009624931,,0.000000000,0.000000000,0.000000000,0.000000000,0.000134204,0.000000000,0.000134204,0,0
