frame,time,stage_label,r_center_u,r_center_v,r_depth,r_support,r_contact,r_smooth_xy,r_smooth_z,r_reg,E_visual,E_depth,E_support,E_contact,E_smooth,E_reg,E_total,contact_active,audio_contact_frame
132,5.458333,stage4_anchor_depth_final,0.000000000,0.000000000,2.078880000,,,0.003435340,0.000037566,0.280325680,0.000000000,4.321742054,0.000000000,0.000000000,0.000011803,0.078582487,4.400336344,0,0
133,5.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.054031667,,,0.007239148,0.000036224,0.277155039,0.000000000,4.219046088,0.000000000,0.000000000,0.000052407,0.076814916,4.295913410,0,0
134,5.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.068915000,,,0.021306514,-0.000014311,0.279650043,0.000000000,4.280409277,0.000000000,0.000000000,0.000453968,0.078204146,4.359067391,0,0
135,5.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.088451667,,,0.034599725,-0.000069765,0.283371404,0.000000000,4.361630364,0.000000000,0.000000000,0.001197146,0.080299353,4.443126863,0,0
136,5.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.122818333,,,0.043810378,-0.000052324,0.289846223,0.000000000,4.506357676,0.000000000,0.000000000,0.001919352,0.084010833,4.592287861,0,0
137,5.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.131900000,,0.281140000,0.005594457,0.000014758,0.291364023,0.000000000,4.544997610,0.000000000,0.079039700,0.000031298,0.084892994,4.708961602,1,0
138,5.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.118745000,,,0.033784510,0.000033988,0.288056134,0.000000000,4.489080375,0.000000000,0.000000000,0.001141394,0.082976336,4.573198106,0,0
139,5.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.112688333,,,0.028430722,0.000005814,0.286188267,0.000000000,4.463451994,0.000000000,0.000000000,0.000808306,0.081903724,4.546164024,0,0
140,5.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.081518333,,,0.022561924,-0.001656032,0.281313512,0.000000000,4.332718572,0.000000000,0.000000000,0.000511783,0.079137292,4.412367647,0,0
141,5.833333,stage4_anchor_depth_final,0.000000000,0.000000000,2.053175000,,,0.014872936,-0.001736978,0.277092425,0.000000000,4.215527581,0.000000000,0.000000000,0.000224221,0.076780212,4.292532014,0,0
142,5.875000,stage4_anchor_depth_final,0.000000000,0.000000000,2.069240000,,,0.008048836,-0.001798693,0.279054361,0.000000000,4.281754178,0.000000000,0.000000000,0.000068019,0.077871336,4.359693533,0,0
143,5.916667,stage4_anchor_depth_final,0.000000000,0.000000000,2.083341667,,,0.005625703,-0.001816582,0.280831178,0.000000000,4.340312500,0.000000000,0.000000000,0.000034948,0.078866150,4.419213599,0,0
144,5.958333,stage4_anchor_depth_final,0.000000000,0.000000000,2.072736667,,,0.007847978,-0.001826420,0.279392440,0.000000000,4.296237289,0.000000000,0.000000000,0.000064927,0.078060136,4.374362352,0,0
145,6.000000,stage4_anchor_depth_final,0.000000000,0.000000000,2.065125000,,,0.017224261,-0.001862645,0.278602779,0.000000000,4.264741266,0.000000000,0.000000000,0.000300145,0.077619508,4.342660919,0,0
146,6.041667,stage4_anchor_depth_final,0.000000000,0.000000000,2.044060000,,,0.031005372,-0.001905130,0.276458811,0.000000000,4.178181284,0.000000000,0.000000000,0.000964963,0.076429474,4.255575720,0,0
147,6.083333,stage4_anchor_depth_final,0.000000000,0.000000000,2.063710000,,,0.038669396,-0.001912285,0.280519134,0.000000000,4.258898964,0.000000000,0.000000000,0.001498979,0.078690984,4.339088927,0,0
148,6.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.095661667,,0.950040000,0.027744797,-0.001829998,0.286062089,0.000000000,4.391797821,0.000000000,0.902576002,0.000773123,0.081831519,5.376978464,1,0
149,6.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.070701667,,,0.024239594,-0.001770519,0.281553128,0.000000000,4.287805392,0.000000000,0.000000000,0.000590693,0.079272164,4.367668249,0,0
150,6.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.023115000,,,0.025588785,-0.001728928,0.274064954,0.000000000,4.092994303,0.000000000,0.000000000,0.000657775,0.075111599,4.168763677,0,0
151,6.250000,stage4_anchor_depth_final,0.000000000,0.000000000,1.999811667,,,0.022132635,-0.001678393,0.270182574,0.000000000,3.999246702,0.000000000,0.000000000,0.000492671,0.072998623,4.072737996,0,0
152,6.291667,stage4_anchor_depth_final,0.000000000,0.000000000,1.989553333,,,0.023390823,0.000548731,0.268169109,0.000000000,3.958322466,0.000000000,0.000000000,0.000547432,0.071914671,4.030784569,0,0
153,6.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.000105000,,,0.015998721,0.000576906,0.269230623,0.000000000,4.000420011,0.000000000,0.000000000,0.000256292,0.072485128,4.073161431,0,0
154,6.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.002996667,,,0.005877113,0.000562595,0.269496630,0.000000000,4.011995647,0.000000000,0.000000000,0.000034857,0.072628434,4.084658937,0,0
155,6.416667,stage4_anchor_depth_final,0.000000000,0.000000000,1.992153333,,,0.001139840,0.000589428,0.268014428,0.000000000,3.968674904,0.000000000,0.000000000,0.000001647,0.071831733,4.040508284,0,0
156,6.458333,stage4_anchor_depth_final,0.000000000,0.000000000,1.968606667,,,0.002741067,0.000632360,0.264876229,0.000000000,3.875412208,0.000000000,0.000000000,0.000007913,0.070159417,3.945579538,0,0
157,6.500000,stage4_anchor_depth_final,0.000000000,0.000000000,1.977643333,,,0.014052530,0.000600608,0.266356571,0.000000000,3.911073154,0.000000000,0.000000000,0.000197834,0.070945823,3.982216811,0,0
158,6.541667,stage4_anchor_depth_final,0.000000000,0.000000000,1.988731667,,,0.030095459,0.000519215,0.268651694,0.000000000,3.955053642,0.000000000,0.000000000,0.000906006,0.072173732,4.028133381,0,0
159,6.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.024910000,,,0.039489381,0.000533526,0.274984418,0.000000000,4.100260508,0.000000000,0.000000000,0.001559696,0.075616430,4.177436634,0,0
160,6.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.072438333,,0.573240000,0.032935284,0.000616708,0.282989213,0.000000000,4.295000645,0.000000000,0.328604098,0.001085113,0.080082895,4.704772751,1,0
161,6.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.087788333,,,0.023131188,0.000669926,0.284160826,0.000000000,4.358860125,0.000000000,0.000000000,0.000535501,0.080747375,4.440143001,0,0
162,6.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.074828333,,,0.029322362,0.000698995,0.281433852,0.000000000,4.304912613,0.000000000,0.000000000,0.000860290,0.079205013,4.384977915,0,0
163,6.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.064006667,,,0.024566723,0.000717331,0.279353550,0.000000000,4.260123520,0.000000000,0.000000000,0.000604038,0.078038406,4.338765965,0,0
164,6.791667,stage4_anchor_depth_final,0.000000000,0.000000000,1.995110000,,,0.018936123,0.000749083,0.269659577,0.000000000,3.980463912,0.000000000,0.000000000,0.000359138,0.072716288,4.053539338,0,0
165,6.833333,stage4_anchor_depth_final,0.000000000,0.000000000,1.931048333,,,0.014727464,0.000734772,0.260835885,0.000000000,3.728947666,0.000000000,0.000000000,0.000217438,0.068035359,3.797200463,0,0
166,6.875000,stage4_anchor_depth_final,0.000000000,0.000000000,1.868101667,,,0.010625692,0.000762946,0.252222152,0.000000000,3.489803837,0.000000000,0.000000000,0.000113487,0.063616014,3.553533339,0,0
167,6.916667,stage4_anchor_depth_final,0.000000000,0.000000000,1.822400000,,,0.006768758,0.000770102,0.246016009,0.000000000,3.321141760,0.000000000,0.000000000,0.000046409,0.060523877,3.381712046,0,0
168,6.958333,stage4_anchor_depth_final,0.000000000,0.000000000,1.833036667,,,0.003387631,0.000787543,0.247456477,0.000000000,3.360023421,0.000000000,0.000000000,0.000012096,0.061234708,3.421270226,0,0
169,7.000000,stage4_anchor_depth_final,0.000000000,0.000000000,1.837665000,,,0.003768872,0.000782624,0.248183980,0.000000000,3.377012652,0.000000000,0.000000000,0.000014817,0.061595288,3.438622757,0,0
170,7.041667,stage4_anchor_depth_final,0.000000000,0.000000000,1.875338333,,,0.008999979,0.000785754,0.253458562,0.000000000,3.516893864,0.000000000,0.000000000,0.000081617,0.064241243,3.581216724,0,0
171,7.083333,stage4_anchor_depth_final,0.000000000,0.000000000,1.954496667,,,0.023422454,0.000718672,0.264688660,0.000000000,3.820057220,0.000000000,0.000000000,0.000549128,0.070060087,3.890666435,0,0
172,7.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.043043333,,,0.036599928,0.000702125,0.277729588,0.000000000,4.174026062,0.000000000,0.000000000,0.001340048,0.077133724,4.252499834,0,0
173,7.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.098991667,,-0.470960000,0.039529810,0.000768313,0.286807376,0.000000000,4.405766017,0.000000000,0.221803322,0.001563196,0.082258471,4.711391005,1,0
174,7.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.144720000,,,0.005678646,0.000797382,0.292788248,0.000000000,4.599823878,0.000000000,0.000000000,0.000032883,0.085724958,4.685581719,0,0
175,7.250000,stage4_anchor_depth_final,0.000000000,0.000000000,2.117926667,,,0.031517298,0.000787990,0.287816631,0.000000000,4.485613365,0.000000000,0.000000000,0.000993961,0.082838413,4.569445740,0,0
176,7.291667,stage4_anchor_depth_final,0.000000000,0.000000000,2.108280000,,,0.023619920,0.000697206,0.285629107,0.000000000,4.444844558,0.000000000,0.000000000,0.000558387,0.081583987,4.526986932,0,0
177,7.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.084938333,,,0.023450843,0.000294714,0.281743659,0.000000000,4.346967854,0.000000000,0.000000000,0.000550029,0.079379490,4.426897372,0,0
178,7.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.076618333,,,0.016231764,0.000203929,0.280190239,0.000000000,4.312343702,0.000000000,0.000000000,0.000263512,0.078506570,4.391113784,0,0
179,7.416667,stage4_anchor_depth_final,0.000000000,0.000000000,2.054061667,,,0.010621165,0.000152500,0.276872920,0.000000000,4.219169330,0.000000000,0.000000000,0.000112832,0.076658614,4.295940777,0,0
180,7.458333,stage4_anchor_depth_final,0.000000000,0.000000000,2.076071667,,,0.006581770,0.000122089,0.279669914,0.000000000,4.310073565,0.000000000,0.000000000,0.000043335,0.078215261,4.388332160,0,0
181,7.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.070335000,,,0.005033883,0.000106884,0.278815714,0.000000000,4.286287012,0.000000000,0.000000000,0.000025351,0.077738202,4.364050566,0,0
182,7.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.083756667,,,0.009516669,0.000103754,0.280625013,0.000000000,4.342041846,0.000000000,0.000000000,0.000090578,0.078750398,4.420882822,0,0
183,7.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.066966667,,,0.013602922,0.000114487,0.278473039,0.000000000,4.272351201,0.000000000,0.000000000,0.000185053,0.077547233,4.350083487,0,0
184,7.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.046093333,,,0.022824176,0.000070213,0.276089153,0.000000000,4.186497929,0.000000000,0.000000000,0.000520948,0.076225220,4.263244097,0,0
185,7.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.046105000,,,0.032973910,0.000029963,0.277030942,0.000000000,4.186545671,0.000000000,0.000000000,0.001087280,0.076746143,4.264379094,0,0
186,7.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.080780000,,2.308210000,0.040314796,0.000083629,0.283273819,0.000000000,4.329645408,0.000000000,5.327833404,0.001625290,0.080244057,9.739348159,1,0
187,7.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.096001667,,,0.001508055,0.000122537,0.285318238,0.000000000,4.393222987,0.000000000,0.000000000,0.000002289,0.081406497,4.474631773,0,0
188,7.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.092598333,,,0.027643894,0.000148475,0.283829542,0.000000000,4.378967785,0.000000000,0.000000000,0.000764207,0.080559209,4.460291201,0,0
189,7.833333,stage4_anchor_depth_final,0.000000000,0.000000000,2.087693333,,,0.027051688,0.000286664,0.282298374,0.000000000,4.358463454,0.000000000,0.000000000,0.000731876,0.079692372,4.438887702,0,0
190,7.875000,stage4_anchor_depth_final,0.000000000,0.000000000,2.120578333,,,0.020213212,0.000000000,0.286299614,0.000000000,4.496852468,0.000000000,0.000000000,0.000408574,0.081967469,4.579228510,0,0
191,7.916667,stage4_anchor_depth_final,0.000000000,0.000000000,2.179326667,,,0.016470148,0.000000000,0.293966689,0.000000000,4.749464720,0.000000000,0.000000000,0.000271266,0.086416414,4.836152400,0,0
192,7.958333,stage4_anchor_depth_final,0.000000000,0.000000000,2.215196667,,,0.009740146,0.000000000,0.298671225,0.000000000,4.907096272,0.000000000,0.000000000,0.000094870,0.089204501,4.996395643,0,0
