event,event_type,audio_time,audio_frame,start_time_s,end_time_s,start_frame,end_frame,peak,prominence,rms_rise,sharpness,audio_score,snr,band_profile,detector,source
motion_offset_0051,motion_offset,8.104166666666666,195,8.083333333333334,8.125,195,195,0.0027270339838929318,0.14309721202633968,0.12514037281486395,0.13953792981485294,0.7111691521359963,0.12514037281486395,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
motion_onset_0053,motion_onset,8.270833333333334,199,8.25,8.291666666666666,199,199,0.010170063588479494,1.928825577028833,1.0868389767503044,0.2446771062820714,0.676430365563098,1.0868389767503044,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
short_tug_0052,short_tug,8.3125,200,8.25,8.458333333333334,199,203,0.012341902431987736,3.5387034198662137,1.2282565657540179,0.22741196522790372,0.676430365563098,1.2282565657540179,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
seam_click_0097,seam_click,8.3125,200,8.291666666666666,8.333333333333334,200,200,0.012341902431987736,3.5387034198662137,1.2282565657540179,0.22741196522790372,0.971769163586284,1.2282565657540179,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
legacy_peak_0022,unknown,8.312000000000001,200,8.312000000000001,8.312000000000001,200,200,0.1914929447963559,0.9694632830363084,0.9694632830363084,0.28274120643863865,0.5127099805433128,0.9694632830363084,legacy_peak,combined,audio
motion_offset_0054,motion_offset,8.4375,203,8.416666666666666,8.458333333333334,203,203,0.0018087481465364518,0.059703348322574235,0.0,0.2034200402713934,0.676430365563098,-0.17484645752667136,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
motion_onset_0056,motion_onset,8.604166666666666,207,8.583333333333334,8.625,207,207,0.007794611835311201,1.449557541359207,0.8924759405924296,0.14993784738030635,0.6951221079153661,0.8924759405924296,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
short_tug_0055,short_tug,8.645833333333334,208,8.583333333333334,8.791666666666666,207,211,0.011233868433386262,3.67012235589546,1.1595269861357689,0.19183213258158094,0.6951221079153661,1.1595269861357689,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
seam_click_0098,seam_click,8.645833333333334,208,8.625,8.666666666666666,208,208,0.011233868433386262,3.67012235589546,1.1595269861357689,0.19183213258158094,0.9751594199224922,1.1595269861357689,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
legacy_peak_0023,unknown,8.644000000000002,208,8.644000000000002,8.644000000000002,208,208,0.16874257186186034,0.9790973180636,0.9790973180636,0.2594797379983699,0.5635285368010539,0.9790973180636,legacy_peak,combined,audio
motion_offset_0057,motion_offset,8.770833333333334,211,8.75,8.791666666666666,211,211,0.002951919666914997,0.060626179845691575,0.1830373534088066,0.13470982163589998,0.6951221079153661,0.1830373534088066,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
silence_0075,silence,9.0625,218,8.791666666666666,9.083333333333334,212,218,0.0008458786368182036,0.04169800696515091,0.0,0.17397543676112673,0.601028786521446,-0.730143041212667,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
motion_onset_0059,motion_onset,9.104166666666666,219,9.083333333333334,9.125,219,219,0.01145514692948841,3.7179169091228257,1.173778918240696,0.2074468185025407,0.6920043954281462,1.173778918240696,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
seam_click_0099,seam_click,9.104166666666666,219,9.083333333333334,9.125,219,219,0.01145514692948841,3.7179169091228257,1.173778918240696,0.2074468185025407,0.9762912530937075,1.173778918240696,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
short_tug_0058,short_tug,9.104166666666666,219,9.083333333333334,9.25,219,222,0.01145514692948841,3.7179169091228257,1.173778918240696,0.2074468185025407,0.6920043954281462,1.173778918240696,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
legacy_peak_0024,unknown,9.12,220,9.12,9.12,220,220,0.18213877952899332,0.963030933995546,0.963030933995546,0.26872255244397497,0.8265683273268315,0.963030933995546,legacy_peak,combined,audio
motion_offset_0060,motion_offset,9.229166666666666,222,9.208333333333334,9.25,222,222,0.0032098226486976956,0.01598613810749913,0.24423602846299844,0.14225817245605374,0.6920043954281462,0.24423602846299844,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
motion_onset_0062,motion_onset,9.479166666666666,228,9.458333333333334,9.5,228,228,0.010244771223812047,3.18947470857967,1.0921865584583594,0.18797085715951703,0.7577269390476982,1.0921865584583594,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
seam_click_0100,seam_click,9.479166666666666,228,9.458333333333334,9.5,228,228,0.010244771223812047,3.18947470857967,1.0921865584583594,0.18797085715951703,0.9604362650183966,1.0921865584583594,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
short_tug_0061,short_tug,9.479166666666666,228,9.458333333333334,9.625,228,231,0.010244771223812047,3.18947470857967,1.0921865584583594,0.18797085715951703,0.7577269390476982,1.0921865584583594,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
legacy_peak_0025,unknown,9.52,229,9.52,9.52,229,229,0.20020929752550332,0.9544786494450134,0.9544786494450134,0.2410328308143383,0.5071713046970202,0.9544786494450134,legacy_peak,combined,audio
motion_offset_0063,motion_offset,9.604166666666666,231,9.583333333333334,9.625,231,231,0.004049663138898772,0.16926233859861184,0.4140507677208247,0.14168907760106364,0.7577269390476982,0.4140507677208247,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
motion_onset_0065,motion_onset,9.6875,233,9.666666666666666,9.708333333333334,233,233,0.01201678506294672,3.046654670861923,1.2087514506141097,0.23547925817708407,0.6584060786064264,1.2087514506141097,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
seam_click_0101,seam_click,9.6875,233,9.666666666666666,9.708333333333334,233,233,0.01201678506294672,3.046654670861923,1.2087514506141097,0.23547925817708407,0.9546378791805146,1.2087514506141097,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
short_tug_0064,short_tug,9.6875,233,9.666666666666666,9.833333333333334,233,236,0.01201678506294672,3.046654670861923,1.2087514506141097,0.23547925817708407,0.6584060786064264,1.2087514506141097,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
legacy_peak_0026,unknown,9.712,234,9.712,9.712,234,234,0.20020929752550332,0.9544786494450134,0.9544786494450134,0.27962939287901534,0.5850845213059898,0.9544786494450134,legacy_peak,combined,audio
motion_offset_0066,motion_offset,9.8125,236,9.791666666666666,9.833333333333334,236,236,0.002423276998716874,0.0,0.038855980706047136,0.18475272221133118,0.6584060786064264,0.038855980706047136,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
seam_click_0102,seam_click,9.9375,239,9.916666666666666,9.958333333333334,239,239,0.012315345645694158,3.5461737605489456,1.2266827005798449,0.1797934583527129,0.9719733831630525,1.2266827005798449,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/14_pingpong_wall/audio.wav
legacy_peak_0027,unknown,9.936,239,9.936,9.936,239,239,0.1779652102738441,0.9624635098106241,0.9624635098106241,0.24585098760782723,0.7180494947776731,0.9624635098106241,legacy_peak,combined,audio
