frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
208,8.625000,right,left,794.808,233.793,286.372325,286.372325,0.975159,0.292548,proposal,0,0
209,8.666667,right,left,786.041,228.277,296.355769,296.355769,0.731370,0.219411,none,0,0
210,8.708333,right,left,776.050,227.426,303.549120,303.549120,0.521342,0.156402,none,0,0
211,8.750000,right,left,767.411,232.565,309.623979,309.623979,0.695122,0.208537,none,0,0
212,8.791667,right,left,758.421,244.019,312.910570,312.910570,0.521342,0.156402,none,0,0
213,8.833333,right,left,748.943,261.037,313.367539,313.367539,0.347561,0.104268,none,0,0
214,8.875000,right,left,739.930,284.915,309.839904,309.839904,0.006696,0.000000,none,0,0
215,8.916667,right,left,731.755,314.787,302.639083,302.639083,0.012556,0.000000,none,0,0
216,8.958333,right,left,723.361,351.702,289.610174,289.610174,0.300514,0.090154,none,0,0
217,9.000000,right,left,715.023,394.867,271.862473,271.862473,0.488146,0.146444,none,0,0
218,9.041667,right,left,705.923,446.110,253.122891,253.122891,0.732218,0.219666,none,0,0
219,9.083333,right,left,697.062,507.393,243.082580,243.082580,0.976291,0.292887,proposal,0,0
220,9.125000,right,left,688.984,561.208,246.912359,246.912359,1.000000,0.247970,none,0,0
221,9.166667,right,left,686.269,532.973,221.999759,221.999759,1.000000,0.185978,none,0,0
222,9.208333,right,left,687.331,498.370,202.530207,202.530207,0.692004,0.207601,none,0,0
223,9.250000,right,left,688.186,469.545,194.875029,194.875029,0.523140,0.155701,none,0,0
224,9.291667,right,left,688.201,449.049,194.154684,194.154684,1.000000,0.103801,none,0,0
225,9.333333,right,left,685.881,439.977,196.660920,196.660920,0.000000,0.000000,none,0,0
226,9.375000,right,left,681.799,441.469,199.103977,199.103977,1.000000,0.144065,none,0,0
227,9.416667,right,left,677.366,451.095,201.500777,201.500777,0.720327,0.216098,none,0,0
228,9.458333,right,left,673.537,468.691,197.250498,197.250498,0.960436,0.288131,proposal,0,0
229,9.500000,right,left,671.500,492.219,183.409442,183.409442,1.000000,0.216098,none,0,0
230,9.541667,right,left,669.624,447.206,157.236991,157.236991,0.568295,0.170489,none,0,0
231,9.583333,right,left,668.246,414.934,132.185999,132.185999,0.757727,0.227318,none,0,0
232,9.625000,right,left,666.583,390.623,101.111062,101.111062,0.715978,0.214794,none,0,0
233,9.666667,right,left,675.734,364.473,77.450115,77.450115,0.954638,0.286444,proposal,0,0
234,9.708333,right,left,701.000,327.809,83.647438,83.647438,0.715978,0.214805,none,0,0
235,9.750000,right,left,726.875,295.691,100.821015,100.821015,0.493805,0.148141,none,0,0
236,9.791667,right,left,748.522,272.524,126.461716,126.461716,0.658406,0.197522,none,0,0
237,9.833333,right,left,768.338,255.718,157.433529,157.433529,0.493805,0.148141,none,0,0
238,9.875000,right,left,785.725,248.308,189.209417,189.209417,0.728980,0.218694,none,0,0
239,9.916667,right,left,789.762,243.533,208.824401,208.824401,0.971973,0.291592,proposal,0,0
240,9.958333,right,left,780.017,234.072,210.716792,210.716792,0.728980,0.218694,none,0,0
