frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,residual_px,contact_frame,audio_contact_frame,depth_outlier_corrected
138,4.566667,-0.217827,0.085966,2.215257,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.387,625.487,41.864,743.387,625.487,119.331,744.818,879.464,0.000294,0,0,0
139,4.600000,-0.218315,0.085617,2.214639,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.841,625.163,41.864,742.841,625.163,119.364,744.527,879.464,0.000197,0,0,0
140,4.633333,-0.216103,0.102731,2.214022,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.982,642.215,40.898,744.982,642.215,119.398,761.613,879.464,0.000022,0,0,0
141,4.666667,-0.213750,0.128511,2.213404,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.264,667.901,40.042,747.264,667.901,119.431,787.332,879.464,0.000124,0,0,0
142,4.700000,-0.211942,0.159247,2.212787,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.004,698.536,41.201,749.004,698.536,119.464,818.000,879.464,0.000380,0,0,0
143,4.733333,-0.211374,0.160026,2.212169,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.511,699.356,41.023,749.511,699.356,119.498,818.854,879.464,0.000343,0,0,0
144,4.766667,-0.208892,0.189946,2.211551,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.924,729.204,41.744,751.924,729.204,119.531,848.735,879.464,0.000036,0,0,0
145,4.800000,-0.207066,0.222299,2.210934,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.686,761.492,41.812,753.686,761.492,119.564,881.056,879.464,0.000248,0,0,0
146,4.833333,-0.205546,0.221006,2.210316,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.143,780.037,39.516,755.143,760.265,119.598,879.863,879.464,19.771784,0,1,0
147,4.866667,-0.206760,0.210949,2.209699,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.875,750.301,40.451,753.875,750.301,119.631,869.932,879.464,0.000338,0,0,0
148,4.900000,-0.207069,0.173336,2.209081,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.510,712.851,40.484,753.510,712.852,119.665,832.516,879.464,0.000535,0,0,0
149,4.933333,-0.207060,0.172470,2.208463,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.461,712.037,40.338,753.461,712.037,119.698,831.735,879.464,0.000444,0,0,0
150,4.966667,-0.208375,0.138565,2.207846,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.091,678.255,41.289,752.091,678.255,119.732,797.987,879.464,0.000168,0,0,0
151,5.000000,-0.207683,0.111804,2.207228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.724,651.585,39.975,752.724,651.585,119.765,771.350,879.464,0.000010,0,0,0
152,5.033333,-0.205169,0.090142,2.206611,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.175,629.991,40.649,755.175,629.991,119.799,749.790,879.464,0.000072,0,0,0
153,5.066667,-0.202513,0.071364,2.205993,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,757.770,611.264,43.044,757.770,611.264,119.832,731.096,879.464,0.000177,0,0,0
154,5.100000,-0.202987,0.070618,2.205375,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,757.240,610.539,41.341,757.240,610.539,119.866,730.405,879.464,0.000179,0,0,0
155,5.133333,-0.203603,0.058857,2.204758,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,756.568,598.808,43.532,756.568,598.808,119.899,718.707,879.464,0.000051,0,0,0
156,5.166667,-0.204763,0.051228,2.204140,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.352,591.199,42.326,755.352,591.199,119.933,711.132,879.464,0.000027,0,0,0
157,5.200000,-0.205742,0.049804,2.203522,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,754.315,589.790,41.184,754.315,589.790,119.966,709.756,879.464,0.000039,0,0,0
158,5.233333,-0.206394,0.049922,2.202905,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.606,589.922,41.184,753.606,589.922,120.000,709.922,879.464,0.000017,0,0,0
159,5.266667,-0.208112,0.055858,2.202287,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.829,595.874,41.225,751.829,595.874,120.034,715.908,879.464,0.000037,0,0,0
160,5.300000,-0.210348,0.067510,2.201670,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.534,607.548,42.770,749.534,607.548,120.067,727.616,879.464,0.000116,0,0,0
161,5.333333,-0.209150,0.093450,2.201052,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.674,633.529,43.267,750.674,633.529,120.101,753.630,879.464,0.000113,0,0,0
162,5.366667,-0.208747,0.114535,2.200434,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.018,654.664,43.525,751.018,654.664,120.135,774.799,879.464,0.000139,0,0,0
163,5.400000,-0.211557,0.139334,2.199817,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.146,679.530,43.347,748.146,679.530,120.169,799.698,879.464,0.000325,0,0,0
164,5.433333,-0.210464,0.141813,2.199199,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.181,682.052,43.095,749.181,682.052,120.202,802.255,879.464,0.000289,0,0,0
165,5.466667,-0.211162,0.174983,2.198582,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.423,715.327,43.353,748.423,715.327,120.236,835.563,879.464,0.000252,0,0,0
166,5.500000,-0.213596,0.218512,2.197964,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,745.924,751.210,45.808,745.924,759.003,120.270,879.273,879.464,7.793415,0,1,0
167,5.533333,-0.204708,0.188662,2.197346,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,754.774,729.139,44.266,754.774,729.139,120.304,849.443,879.464,0.000183,0,0,0
168,5.566667,-0.199002,0.158977,2.196729,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,760.438,699.424,42.606,760.438,699.424,120.338,819.762,879.464,0.000308,0,0,0
169,5.600000,-0.199513,0.156687,2.196111,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,759.869,697.172,42.681,759.869,697.172,120.371,817.543,879.464,0.000318,0,0,0
170,5.633333,-0.190311,0.132497,2.195494,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,769.046,672.944,40.880,769.046,672.944,120.405,793.349,879.464,0.000088,0,0,0
171,5.666667,-0.180391,0.111099,2.194876,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,778.949,651.506,42.589,778.949,651.506,120.439,771.945,879.464,0.000042,0,0,0
172,5.700000,-0.174897,0.094090,2.194258,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,784.414,634.461,43.460,784.414,634.461,120.473,754.934,879.464,0.000118,0,0,0
173,5.733333,-0.173857,0.092103,2.193641,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,785.408,632.492,43.602,785.408,632.492,120.507,752.999,879.464,0.000131,0,0,0
174,5.766667,-0.166286,0.086901,2.193023,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,792.965,627.293,43.334,792.965,627.293,120.541,747.834,879.464,0.000052,0,0,0
175,5.800000,-0.162159,0.083494,2.192405,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.064,623.894,42.855,797.064,623.894,120.575,744.468,879.464,0.000440,0,0,0
176,5.833333,-0.156982,0.088373,2.191788,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.222,628.819,45.554,802.222,628.821,120.609,749.430,879.464,0.002154,0,0,0
177,5.866667,-0.156866,0.217023,2.191170,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.294,630.595,44.373,802.294,758.185,120.643,878.828,879.464,127.590182,0,1,0
178,5.900000,-0.154946,0.042714,2.190553,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,804.180,582.952,44.213,804.180,582.955,120.677,703.632,879.464,0.002744,0,0,0
179,5.933333,-0.156550,0.040382,2.189935,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.523,580.622,44.169,802.523,580.621,120.711,701.332,879.464,0.001049,0,0,0
180,5.966667,-0.157713,-0.005551,2.189317,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.308,534.414,43.868,801.308,534.414,120.745,655.159,879.464,0.000170,0,0,0
181,6.000000,-0.161240,-0.047427,2.188700,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.713,492.265,43.642,797.713,492.265,120.779,613.044,879.464,0.000086,0,0,0
182,6.033333,-0.158382,-0.079212,2.188082,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.545,460.251,42.874,800.545,460.251,120.813,581.064,879.464,0.000097,0,0,0
183,6.066667,-0.156928,-0.105936,2.187465,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.964,433.316,43.536,801.964,433.316,120.847,554.163,879.464,0.000265,0,0,0
184,6.100000,-0.157738,-0.108039,2.186847,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.104,431.168,43.278,801.104,431.168,120.881,552.049,879.464,0.000291,0,0,0
185,6.133333,-0.157084,-0.131368,2.186229,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.718,407.630,42.790,801.718,407.630,120.915,528.546,879.464,0.000117,0,0,0
186,6.166667,-0.156850,-0.147547,2.185612,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.909,391.285,42.773,801.909,391.285,120.950,512.235,879.464,0.000023,0,0,0
187,6.200000,-0.155614,-0.156233,2.184994,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,803.110,382.486,42.278,803.110,382.486,120.984,503.470,879.464,0.000067,0,0,0
188,6.233333,-0.155822,-0.156240,2.184377,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.856,382.435,42.666,802.856,382.435,121.018,503.453,879.464,0.000082,0,0,0
189,6.266667,-0.155854,-0.161364,2.183759,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.779,377.221,43.000,802.779,377.221,121.052,498.273,879.464,0.000020,0,0,0
190,6.300000,-0.156671,-0.163251,2.183141,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.911,375.271,43.685,801.911,375.271,121.086,496.358,879.464,0.000058,0,0,0
191,6.333333,-0.161044,-0.155157,2.182524,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.452,383.394,42.657,797.452,383.394,121.121,504.515,879.464,0.000062,0,0,0
192,6.366667,-0.160417,-0.139691,2.181906,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.039,398.964,42.629,798.039,398.964,121.155,520.119,879.464,0.000081,0,0,0
193,6.400000,-0.159664,-0.120625,2.181289,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.754,418.180,42.045,798.754,418.180,121.189,539.369,879.464,0.000157,0,0,0
194,6.433333,-0.159013,-0.120284,2.180671,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.366,418.489,41.639,799.366,418.489,121.224,539.713,879.464,0.000023,0,0,0
195,6.466667,-0.159009,-0.120005,2.180053,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.324,418.737,41.840,799.324,418.737,121.258,539.995,879.464,0.000196,0,0,0
196,6.500000,-0.156825,-0.093977,2.179436,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.486,445.011,42.179,801.486,445.011,121.292,566.303,879.464,0.000082,0,0,0
197,6.533333,-0.157756,-0.063382,2.178818,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.500,475.917,42.330,800.500,475.917,121.327,597.244,879.464,0.000160,0,0,0
198,6.566667,-0.159125,-0.028262,2.178200,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.070,511.418,41.826,799.070,511.418,121.361,632.779,879.464,0.000447,0,0,0
199,6.600000,-0.158696,-0.028225,2.177583,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.458,511.446,41.802,799.458,511.446,121.396,632.842,879.464,0.000414,0,0,0
200,6.633333,-0.157628,0.010485,2.176965,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.494,550.610,43.166,800.494,550.610,121.430,672.040,879.464,0.000125,0,0,0
201,6.666667,-0.155148,0.057427,2.176348,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.959,598.128,43.280,802.959,598.128,121.464,719.593,879.464,0.000240,0,0,0
202,6.700000,-0.156677,0.112500,2.175730,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.366,653.906,41.406,801.366,653.905,121.499,775.404,879.464,0.000681,0,0,0
203,6.733333,-0.156887,0.114765,2.175112,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.108,656.231,41.449,801.108,656.232,121.533,777.765,879.464,0.000609,0,0,0
204,6.766667,-0.155622,0.173884,2.174495,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.345,716.156,43.414,802.345,716.156,121.568,837.724,879.464,0.000245,0,0,0
205,6.800000,-0.158903,0.243812,2.173877,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.974,787.071,43.004,798.975,787.068,121.602,908.670,879.464,0.003624,0,0,0
206,6.833333,-0.158397,0.215048,2.173260,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.446,851.837,42.046,799.442,757.982,121.637,879.619,879.464,93.854914,1,1,0
207,6.866667,-0.465732,0.834972,6.227929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,795.254,835.365,42.810,795.264,835.342,42.446,877.787,879.464,0.025445,0,0,0
208,6.900000,-0.481729,0.772980,6.261347,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.518,811.945,42.379,790.515,811.955,42.219,854.174,879.464,0.010058,0,0,0
209,6.933333,-0.487842,0.772360,6.294765,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,789.276,810.296,42.300,789.276,810.294,41.995,852.289,879.464,0.001854,0,0,0
210,6.966667,-0.506951,0.729695,6.328184,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,783.525,794.014,42.339,783.525,794.014,41.773,835.788,879.464,0.000442,0,0,0
211,7.000000,-0.525621,0.699911,6.361602,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,777.987,782.366,42.680,777.987,782.366,41.554,823.920,879.464,0.000425,0,0,0
212,7.033333,-0.544349,0.702307,6.395020,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,772.487,781.925,42.377,772.487,781.925,41.337,823.262,879.464,0.000142,0,0,0
213,7.066667,-0.557791,0.720153,6.428439,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.855,786.784,42.898,768.855,786.783,41.122,827.905,879.464,0.000867,0,0,0
214,7.100000,-0.561162,0.724792,6.461857,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.695,787.088,43.081,768.695,787.088,40.909,827.998,879.464,0.000544,0,0,0
215,7.133333,-0.578688,0.756289,6.495275,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,763.735,796.499,42.373,763.735,796.499,40.699,837.198,879.464,0.000388,0,0,0
216,7.166667,-0.607961,0.817166,6.528694,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,754.862,815.727,44.092,754.862,815.728,40.490,856.218,879.464,0.000582,0,0,0
217,7.200000,-0.626468,0.884413,6.562112,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.694,836.900,41.485,749.694,836.898,40.284,877.183,879.464,0.001599,0,0,0
218,7.233333,-0.632243,0.890656,6.595530,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.831,837.478,42.199,748.831,837.479,40.080,877.559,879.464,0.001164,0,0,0
219,7.266667,-0.643800,0.901540,6.628949,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,746.055,841.202,41.346,746.055,839.596,39.878,879.474,879.464,1.605692,1,1,0
220,7.300000,-0.659439,0.888064,6.648803,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.512,834.237,43.105,741.512,834.237,39.759,873.996,879.464,0.000105,0,0,0
221,7.333333,-0.673310,0.868845,6.630304,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.294,828.672,41.369,736.294,828.672,39.870,868.542,879.464,0.000256,0,0,0
222,7.366667,-0.684929,0.867463,6.611804,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.797,829.019,40.965,731.797,829.019,39.981,869.001,879.464,0.000480,0,0,0
223,7.400000,-0.695758,0.885336,6.593305,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.538,835.803,41.210,727.538,835.802,40.094,875.896,879.464,0.000879,0,0,0
224,7.433333,-0.696001,0.884176,6.574806,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,726.803,836.245,41.243,726.803,836.246,40.206,876.452,879.464,0.000675,0,0,0
225,7.466667,-0.699703,0.893665,6.556306,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.901,840.270,39.436,724.901,840.270,40.320,880.590,879.464,0.000226,0,0,0
226,7.500000,-0.706568,0.887387,6.537807,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,721.923,834.859,40.400,721.923,839.004,40.434,879.438,879.464,4.144951,1,1,0
227,7.533333,-0.724759,0.854208,6.557140,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.513,826.975,40.875,716.513,826.976,40.315,867.290,879.464,0.000863,0,0,0
228,7.566667,-0.736872,0.846227,6.555405,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,712.378,824.370,40.291,712.378,824.370,40.325,864.695,879.464,0.000296,0,0,0
229,7.600000,-0.741742,0.844915,6.553669,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,710.676,824.004,40.219,710.676,824.004,40.336,864.340,879.464,0.000299,0,0,0
230,7.633333,-0.750107,0.853547,6.551934,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,707.797,826.982,41.069,707.797,826.982,40.347,867.328,879.464,0.000267,0,0,0
231,7.666667,-0.758431,0.854731,6.550198,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,704.931,827.456,42.853,704.931,827.456,40.357,867.813,879.464,0.000193,0,0,0
232,7.700000,-0.771645,0.851895,6.548463,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.418,826.578,42.843,700.418,826.578,40.368,866.946,879.464,0.000287,0,0,0
233,7.733333,-0.778818,0.852085,6.546727,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.936,826.718,42.696,697.936,826.718,40.379,867.097,879.464,0.000208,0,0,0
234,7.766667,-0.791012,0.852495,6.544992,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.762,826.932,42.406,693.762,826.932,40.389,867.321,879.464,0.000099,0,0,0
235,7.800000,-0.801822,0.851256,6.543256,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,690.052,826.591,41.111,690.052,826.591,40.400,866.991,879.464,0.000071,0,0,0
236,7.833333,-0.811388,0.851695,6.541521,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,686.759,826.815,39.379,686.759,826.815,40.411,867.226,879.464,0.000083,0,0,0
237,7.866667,-0.819336,0.851173,6.539785,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,684.009,826.715,39.503,684.009,826.715,40.422,867.137,879.464,0.000109,0,0,0
238,7.900000,-0.826057,0.854006,6.538050,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,681.671,827.746,39.062,681.671,827.746,40.432,868.178,879.464,0.000166,0,0,0
239,7.933333,-0.829041,0.855825,6.536314,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,680.592,828.435,39.029,680.592,828.435,40.443,868.878,879.464,0.000198,0,0,0
240,7.966667,-0.837036,0.860486,6.534579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.822,830.083,39.013,677.822,830.083,40.454,870.537,879.464,0.000105,0,0,0
241,8.000000,-0.844061,0.864020,6.532843,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,675.379,831.352,38.895,675.379,831.352,40.465,871.817,879.464,0.000402,0,0,0
242,8.033333,-0.852583,0.865134,6.531108,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.428,831.805,39.335,672.428,831.805,40.475,872.280,879.464,0.000374,0,0,0
