frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,contact_surface_gap_m,audio_score,audio_anchor_type
63,2.583333,-0.394244,0.040172,4.406642,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.610,373.388,,508.610,373.388,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.029049,3.738646,508.610,373.388,473.717,343.726,0.513896,0.513896,4.920538,4.408193,3.969483,4.408193,1.181892,0.551730,0.000000,
64,2.625000,-0.443828,-0.032510,4.406940,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.095,349.166,,492.095,349.166,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.075516,3.744630,492.095,349.166,453.063,327.609,5.772142,0.000000,4.406940,4.408193,4.169120,4.408193,0.662309,0.544006,0.000000,
65,2.666667,-0.444836,-0.053233,4.407409,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,491.775,342.262,,491.775,342.262,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.122985,3.775591,491.775,342.262,446.000,342.262,0.123649,0.123649,4.531058,4.408193,4.372536,4.408193,0.755467,0.518618,0.000000,
66,2.708333,-0.458004,-0.103303,4.407629,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,487.395,325.580,,487.395,325.580,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.167506,3.803205,487.395,325.580,438.701,327.836,0.050250,0.050250,4.457879,4.408193,4.387838,4.408193,0.654674,0.492981,0.000000,
67,2.750000,-0.463472,-0.136901,4.407800,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,485.579,314.387,,485.579,314.387,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.202710,3.847935,485.579,314.387,435.024,316.925,0.026743,0.026743,4.434543,4.408193,4.440471,4.408193,0.586608,0.450821,0.000000,
68,2.791667,-0.462982,-0.154540,4.407909,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,485.746,308.511,,485.746,308.511,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.224756,3.885119,485.746,308.511,434.356,311.331,-0.042405,-0.042405,4.365504,4.408193,4.512322,4.408193,0.480384,0.415457,0.000000,
69,2.833333,-0.457729,-0.154959,4.407959,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,487.498,308.372,,487.498,308.372,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.232527,3.905932,487.498,308.372,436.427,309.724,-0.026866,-0.026866,4.381093,4.408193,4.512322,4.408193,0.475161,0.395245,0.000000,
70,2.875000,-0.442359,-0.137429,4.407997,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.620,314.213,,492.620,314.213,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.230796,3.944250,492.620,314.213,495.487,362.448,0.266035,0.266035,4.674032,4.408193,4.512322,4.408193,0.729782,0.358895,0.000000,
71,2.916667,-0.413502,-0.104492,4.408052,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,502.236,325.187,,502.236,325.187,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.205573,3.991859,502.236,325.187,503.237,371.365,0.062132,0.062132,4.470184,4.408193,4.440471,4.408193,0.478325,0.312111,0.000000,
72,2.958333,-0.376033,-0.055907,4.408117,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,514.721,341.374,,514.721,341.374,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.159768,4.024085,514.721,341.374,512.987,384.874,-0.155423,-0.155423,4.252694,4.408193,4.125423,4.408193,0.228609,0.279047,0.000000,
73,3.000000,-0.318791,0.005898,4.408165,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,533.793,361.965,,533.793,361.965,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,1,0,hand,left,left_hand,left_hand,-0.093151,4.049269,533.793,361.965,533.793,361.965,-0.085329,-0.085329,4.322836,4.408193,4.105293,4.408193,0.273567,0.252316,0.000000,
74,3.041667,-0.255046,0.097181,4.408218,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,555.031,392.376,,555.031,392.376,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.014105,4.044810,555.031,392.376,561.469,359.805,-0.128844,-0.128844,4.279374,4.408193,4.077532,4.408193,0.234563,0.262318,0.000000,
75,3.083333,-0.101562,0.216953,4.408295,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,606.165,432.277,,606.165,432.277,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.062699,4.019023,606.165,432.277,605.631,405.556,-0.092904,-0.092904,4.315391,4.408193,3.933648,4.408193,0.296368,0.298768,0.000000,
76,3.125000,0.015732,0.344967,4.408308,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,645.241,474.924,,645.241,474.924,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.095766,4.014520,645.241,474.924,642.147,431.747,0.052038,0.052038,4.460346,4.408193,3.920529,4.408193,0.445826,0.346327,0.000000,
77,3.166667,0.142467,0.530970,4.408034,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,687.465,536.901,,687.465,536.901,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.117838,3.995694,687.465,536.901,681.308,493.543,1.347982,0.000000,4.408034,4.408193,3.875576,4.408193,0.412340,0.467299,0.000000,
78,3.208333,0.275564,0.587008,4.407868,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.812,555.578,,731.812,555.578,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.144986,3.667537,731.812,555.578,772.759,575.450,0.269320,0.269320,4.677188,4.408193,3.873751,4.408193,1.009651,0.749326,0.000000,
79,3.250000,0.381772,0.481986,4.407761,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,767.201,520.591,,767.201,520.591,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.125720,3.959513,767.201,520.591,782.023,481.724,-0.126555,-0.126555,4.281206,4.408193,3.825435,4.408193,0.321694,0.491568,0.000000,
80,3.291667,0.467243,0.360431,4.407672,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,795.682,480.093,,795.682,480.093,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.118217,3.954122,795.682,480.093,807.360,454.186,-0.066892,-0.066892,4.340780,4.408193,3.814947,4.408193,0.386658,0.470107,0.000000,
81,3.333333,0.585090,0.264484,4.407325,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,834.963,448.131,,834.963,448.131,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.104998,3.957516,834.963,448.131,843.136,419.989,-0.014724,-0.014724,4.392601,4.408193,3.814947,4.408193,0.435086,0.514268,0.000000,
82,3.375000,0.656072,0.163863,4.407419,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,858.611,414.601,,858.611,414.601,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.088544,3.965688,858.611,414.601,873.760,377.459,0.001684,0.001684,4.409103,4.408193,3.814947,4.408193,0.443416,0.559736,0.000000,
83,3.416667,0.720020,0.061765,4.407570,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,879.911,380.580,,879.911,380.580,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.074132,3.961837,879.911,380.580,899.293,347.256,0.038401,0.038401,4.445971,4.408193,3.814947,4.408193,0.484134,0.626994,0.000000,
84,3.458333,0.778122,-0.019028,4.407683,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,899.264,353.660,,899.264,353.660,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.059616,3.950110,899.264,353.660,918.401,320.542,-0.014166,-0.014166,4.393517,4.408193,3.819424,4.408193,0.443408,0.707941,0.000000,
85,3.500000,0.819832,-0.091485,4.407834,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,913.152,329.519,,913.152,329.519,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.046071,3.956654,913.152,329.519,933.532,296.317,0.049736,0.049736,4.457570,4.408193,3.926123,4.408193,0.500916,0.764541,0.000000,
86,3.541667,0.852577,-0.139438,4.407927,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,924.056,313.543,,924.056,313.543,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.031319,3.960688,924.056,313.543,944.336,278.274,0.063320,0.063320,4.471247,4.408193,3.952869,4.408193,0.510559,0.812157,0.000000,
87,3.583333,0.865000,-0.173130,4.408036,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,928.188,302.319,,928.188,302.319,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,-0.227419,3.490875,928.188,302.319,901.385,349.168,0.271190,0.271190,4.679226,4.408193,4.130149,4.408193,1.188350,0.807299,0.000000,
88,3.625000,0.862020,-0.183839,4.408103,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,927.191,298.752,,927.191,298.752,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,-0.243644,3.526451,927.191,298.752,901.113,346.192,0.929059,0.929059,5.337162,4.408193,4.130149,4.408193,1.810710,0.770840,0.000000,
89,3.666667,0.836135,-0.164591,4.408211,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,918.560,305.166,,918.560,305.166,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.000317,3.957325,918.560,305.166,944.034,267.359,-0.000307,-0.000307,4.407904,4.408193,4.130149,4.408193,0.450579,0.823573,0.000000,
90,3.708333,0.807575,-0.130053,4.408050,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,909.055,316.671,,909.055,316.671,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.003598,3.951700,909.055,316.671,937.174,278.623,0.007146,0.007146,4.415196,4.408193,4.130149,4.408193,0.463496,0.800638,0.000000,
91,3.750000,0.770166,-0.063276,4.407704,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,896.612,338.917,,896.612,338.917,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.005659,3.948620,896.612,338.917,923.345,300.333,0.002302,0.002302,4.410006,4.408193,4.117896,4.408193,0.461387,0.765662,0.000000,
92,3.791667,0.723284,0.044195,4.407179,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,881.020,374.727,,881.020,374.727,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.010907,3.952907,881.020,374.727,900.821,331.900,-0.027571,-0.027571,4.379608,4.408193,3.892021,4.408193,0.426701,0.731685,0.000000,
93,3.833333,0.636340,0.186932,4.406778,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,852.067,422.297,,852.067,422.297,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.001009,3.958390,852.067,422.297,866.447,377.266,-0.067411,-0.067411,4.339367,4.408193,3.866288,4.408193,0.380977,0.702120,0.000000,
94,3.875000,0.495447,0.353592,4.406670,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,805.117,477.841,,805.117,477.841,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.013683,3.953816,805.117,477.841,812.945,451.648,0.064506,0.064506,4.471176,4.408193,3.833711,4.408193,0.517360,0.680561,0.000000,
95,3.916667,0.314297,0.544384,4.406773,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.743,541.422,,744.743,541.422,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.031325,3.947936,744.743,541.422,780.419,566.205,-0.034184,-0.034184,4.372589,4.408193,3.833711,4.408193,0.424652,0.694125,0.000000,
96,3.958333,0.151628,0.646433,4.406910,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,690.530,575.424,,690.530,575.424,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.134349,3.778323,690.530,575.424,644.691,577.005,0.390754,0.390754,4.797664,4.408193,3.833711,4.408193,1.019341,0.706902,0.000000,
97,4.000000,0.050561,0.516762,4.407018,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,656.849,532.207,,656.849,532.207,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.130533,3.795979,656.849,532.207,656.849,488.000,0.004723,0.004723,4.411741,4.408193,3.833711,4.408193,0.615762,0.631922,0.000000,
98,4.041667,-0.054225,0.398192,4.407061,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,621.930,492.693,,621.930,492.693,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.114773,3.812194,621.930,492.693,667.271,501.609,0.038115,0.038115,4.445176,4.408193,3.823131,4.408193,0.632982,0.596655,0.000000,
99,4.083333,-0.153623,0.283754,4.407153,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,588.808,454.556,,588.808,454.556,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.054492,3.784954,588.808,454.556,582.219,499.519,0.029952,0.029952,4.437105,4.408193,3.833711,4.408193,0.652151,0.557960,0.000000,
100,4.125000,-0.267132,0.168365,4.407349,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,550.987,416.102,,550.987,416.102,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.037434,3.746046,550.987,416.102,518.550,382.711,0.070417,0.070417,4.477766,4.408193,3.863950,4.408193,0.731720,0.557037,0.000000,
101,4.166667,-0.336785,0.104754,4.407566,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.783,394.904,,527.783,394.904,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,0.009780,3.722733,527.783,394.904,494.659,362.475,0.041106,0.041106,4.448672,4.408193,3.868302,4.408193,0.725939,0.571956,0.000000,
102,4.208333,-0.398542,0.047375,4.407719,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,507.210,375.785,,507.210,375.785,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.024502,3.714183,507.210,375.785,472.686,346.487,0.063206,0.063206,4.470925,4.408193,3.924670,4.408193,0.756742,0.577376,0.000000,
103,4.250000,-0.437284,-0.008995,4.407885,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,494.307,357.003,,494.307,357.003,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.056444,3.714031,494.307,357.003,454.903,334.776,0.067215,0.067215,4.475100,4.408193,4.090167,4.408193,0.761069,0.575702,0.000000,
104,4.291667,-0.463628,-0.058730,4.408000,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,485.534,340.433,,485.534,340.433,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.089461,3.741166,485.534,340.433,444.837,323.333,0.047842,0.047842,4.455842,4.408193,4.139141,4.408193,0.714677,0.547979,0.000000,
105,4.333333,-0.474596,-0.095963,4.408088,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,481.883,328.029,,481.883,328.029,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.120313,3.786116,481.883,328.029,441.277,312.547,0.044847,0.044847,4.452935,4.408193,4.139141,4.408193,0.666819,0.503292,0.000000,
106,4.375000,-0.470505,-0.122990,4.408145,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,483.248,319.025,,483.248,319.025,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.144876,3.821237,483.248,319.025,442.578,304.099,0.016254,0.016254,4.424399,4.408193,4.139141,4.408193,0.603162,0.468788,0.000000,
107,4.416667,-0.458677,-0.141329,4.408128,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,487.188,312.915,,487.188,312.915,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.160273,3.863220,487.188,312.915,446.760,297.443,0.161116,0.161116,4.569244,4.408193,4.139141,4.408193,0.706024,0.426591,0.000000,
108,4.458333,-0.425916,-0.156387,4.408111,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,498.102,307.898,,498.102,307.898,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.164892,3.905167,498.102,307.898,457.422,295.931,-0.040489,-0.040489,4.367622,4.408193,4.029318,4.408193,0.462455,0.384681,0.000000,
109,4.500000,-0.383053,-0.156863,4.408071,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.381,307.739,,512.381,307.739,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.159312,3.948389,512.381,307.739,472.399,297.709,-0.003583,-0.003583,4.404488,4.408193,4.029318,4.408193,0.456099,0.341020,0.000000,
110,4.541667,-0.334863,-0.156667,4.407943,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,528.433,307.803,,528.433,307.803,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.143181,3.977308,528.433,307.803,492.493,306.409,0.013980,0.013980,4.421923,4.408193,4.029318,4.408193,0.444616,0.311081,0.000000,
111,4.583333,-0.281017,-0.148274,4.407757,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,546.369,310.597,,546.369,310.597,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.122711,4.016455,546.369,310.597,537.181,334.645,-0.011836,-0.011836,4.395921,4.408193,4.029318,4.408193,0.379467,0.272657,0.000000,
112,4.625000,-0.215937,-0.156944,4.407471,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.048,307.705,,568.048,307.705,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.096392,4.029545,568.048,307.705,573.332,313.737,-0.102085,-0.102085,4.305386,4.408193,3.928729,4.408193,0.275841,0.267384,0.000000,
113,4.666667,-0.151765,-0.151153,4.407146,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,589.427,309.631,,589.427,309.631,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.100471,4.028873,589.427,309.631,596.687,312.892,-0.049445,-0.049445,4.357701,4.408193,3.909238,4.408193,0.328828,0.273778,0.000000,
114,4.708333,-0.086391,-0.151382,4.406741,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,611.209,309.550,,611.209,309.550,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.127362,4.041194,611.209,309.550,619.870,310.459,-0.028451,-0.028451,4.378290,4.408193,3.898519,4.408193,0.337096,0.264368,0.000000,
115,4.750000,0.012488,-0.136858,4.406416,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,644.162,314.387,,644.162,314.387,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.146440,4.025358,644.162,314.387,653.378,312.263,-0.029689,-0.029689,4.376727,4.408193,3.874199,4.408193,0.351369,0.272088,0.000000,
116,4.791667,0.178659,-0.143148,4.406194,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,699.548,312.288,,699.548,312.288,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.162219,4.003303,699.548,312.288,706.584,285.607,0.077822,0.077822,4.484016,4.408193,3.835436,4.408193,0.480713,0.283418,0.000000,
117,4.833333,0.298237,-0.142396,4.406323,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.401,312.540,,739.401,312.540,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.164489,3.982893,739.401,312.540,708.210,294.237,0.077632,0.077632,4.483955,4.408193,3.833447,4.408193,0.501062,0.313375,0.000000,
118,4.875000,0.332273,-0.149091,4.406793,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.733,310.314,,750.733,310.314,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.165618,3.955765,750.733,310.314,715.917,289.663,0.134759,0.134759,4.541552,4.408193,3.833447,4.408193,0.585787,0.339753,0.000000,
119,4.916667,0.366733,-0.155716,4.407194,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,762.206,308.111,,762.206,308.111,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.164141,3.923027,762.206,308.111,723.658,289.849,0.150537,0.150537,4.557731,4.408193,3.835436,4.408193,0.634704,0.373314,0.000000,
120,4.958333,0.398771,-0.166588,4.407499,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,772.873,304.492,,772.873,304.492,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.167045,3.905962,772.873,304.492,731.649,291.453,0.139185,0.139185,4.546684,4.408193,3.874199,4.408193,0.640722,0.392773,0.000000,
121,5.000000,0.421988,-0.178161,4.407742,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,780.601,300.639,,780.601,300.639,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.170467,3.885966,780.601,300.639,738.547,291.756,0.107903,0.107903,4.515645,4.408193,3.953837,4.408193,0.629679,0.414006,0.000000,
122,5.041667,0.442041,-0.186139,4.407908,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,787.277,297.983,,787.277,297.983,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.174827,3.866676,787.277,297.983,744.717,290.811,0.136184,0.136184,4.544092,4.408193,3.987317,4.408193,0.677416,0.435099,0.000000,
123,5.083333,0.451827,-0.193336,4.408035,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.533,295.587,,790.533,295.587,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.177866,3.851791,790.533,295.587,753.229,290.788,0.074715,0.074715,4.482750,4.408193,3.987317,4.408193,0.630960,0.450637,0.000000,
124,5.125000,0.455264,-0.195463,4.408131,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,791.675,294.880,,791.675,294.880,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.179536,3.840758,791.675,294.880,754.937,289.867,0.094047,0.094047,4.502178,4.408193,3.987317,4.408193,0.661420,0.461467,0.000000,
125,5.166667,0.450980,-0.195109,4.408210,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.245,294.999,,790.245,294.999,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,0,0,0,0,0,hand,left,left_hand,left_hand,-0.180478,3.837253,790.245,294.999,752.833,288.594,0.156318,0.156318,4.564528,4.408193,3.987317,4.408193,0.727275,0.463730,0.000000,
