frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,source,generic_solve_attempt_id
119,4.916667,-0.220007819,-0.901544309,4.594560061,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
120,4.958333,-0.215704401,-0.954597978,4.592013652,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
121,5.0,-0.210087090,-0.995040192,4.587511307,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
122,5.041667,-0.202872770,-1.019933367,4.581215345,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
123,5.083333333333333,-0.198705025,-1.030642298,4.573297716,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
124,5.125,-0.192925745,-1.027992695,4.564066697,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
125,5.166667,-0.188802941,-1.019943947,4.554160299,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
126,5.208333,-0.183179077,-0.997849385,4.544948361,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
127,5.25,-0.178578619,-0.959581085,4.538209803,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
128,5.291667,-0.173543677,-0.908093417,4.536330895,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
129,5.333333,-0.169761710,-0.846771142,4.542485672,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
130,5.375,-0.164546497,-0.739555637,4.561404487,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
131,5.416667,-0.166207561,-0.715784375,4.595753722,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
132,5.458333,-0.192813005,-0.751235017,4.608136053,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
133,5.5,-0.229073221,-0.831865826,4.611772148,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
134,5.541667,-0.285882711,-0.925152614,4.609971198,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
135,5.583333,-0.352384706,-1.009367592,4.605374491,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
136,5.625,-0.417392629,-1.067821098,4.600000837,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
137,5.666667,-0.480171152,-1.086387285,4.595319351,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
138,5.708333,-0.538879338,-1.106673934,4.590990030,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
139,5.75,-0.595748252,-1.122282548,4.587391802,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
140,5.791667,-0.667068569,-1.142761070,4.584274213,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
141,5.833333,-0.732468097,-1.149872880,4.582172742,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
142,5.875,-0.798794079,-1.150637149,4.580753833,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
143,5.916667,-0.866091212,-1.145094671,4.579883985,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
144,5.958333,-0.934378141,-1.133159716,4.579431437,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
145,6.0,-1.009129935,-1.110264929,4.579309719,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
146,6.041667,-1.074285180,-1.092189726,4.579271007,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
147,6.083333,-1.143321418,-1.066845775,4.579270527,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
148,6.125,-1.214214166,-1.033644221,4.579248961,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
149,6.166667,-1.290370157,-0.962834595,4.579663597,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
150,6.208333,-1.367125527,-0.878682173,4.580012042,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
151,6.25,-1.444729565,-0.785679239,4.580049701,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
152,6.291667,-1.524010642,-0.682437780,4.579584194,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
153,6.333333,-1.603682208,-0.567152312,4.578429944,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
154,6.375,-1.685639419,-0.445644130,4.576197683,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
155,6.416667,-1.765590946,-0.316891625,4.572689310,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
156,6.458333,-1.850784591,-0.172823964,4.567520403,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
157,6.5,-1.910931476,-0.024558668,4.561175059,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
158,6.541667,-1.950523075,0.136788596,4.553501075,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
159,6.583333,-1.976457018,0.299207808,4.544567757,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
160,6.625,-1.997248664,0.477651001,4.534766699,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
161,6.666667,-2.006997823,0.672784362,4.525570470,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
162,6.708333,-2.006714069,0.881732080,4.519089432,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
163,6.75,-2.000509548,0.427112978,4.524731058,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
164,6.791667,-1.971553112,0.180335321,4.533446708,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
165,6.833333,-1.948579667,0.037464227,4.542369045,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
166,6.875,-1.916583587,-0.100952817,4.550626752,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
167,6.916667,-1.875479361,-0.226630660,4.557490307,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
168,6.958333,-1.808822114,-0.342418635,4.563091275,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
169,7.0,-1.732390970,-0.454528407,4.567032134,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
170,7.041667,-1.653528069,-0.554873409,4.569419498,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
171,7.083333,-1.571653825,-0.640417756,4.570619760,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
172,7.125,-1.490468244,-0.716819764,4.570872887,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
173,7.166667,-1.408725500,-0.776562767,4.570726335,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
174,7.208333,-1.325222303,-0.826168669,4.570554246,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
175,7.25,-1.239810335,-0.867647404,4.570776633,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
176,7.291667,-1.154056670,-0.894379560,4.571886629,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
177,7.333333,-1.069981094,-0.912275317,4.574094381,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
178,7.375,-0.981392672,-0.920398431,4.577766472,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
179,7.416667,-0.891006077,-0.916025930,4.583031084,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
180,7.458333,-0.800959705,-0.900162719,4.589735132,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
181,7.5,-0.708809940,-0.873695309,4.597459565,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
182,7.541667,-0.613474826,-0.835145870,4.605374183,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
183,7.583333,-0.513388580,-0.795857055,4.611858600,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
184,7.625,-0.410372895,-0.743581221,4.614919729,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
185,7.666667,-0.339207422,-0.703262200,4.610904757,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
186,7.708333,-0.319559269,-0.678912069,4.595620295,1.0,0.0,0.0,0.0,0.105,generic_sequence_executor,generic-solve-50f9c3e2cdf3
