frame,time,x,y,z,yaw,yaw_deg,pitch,pitch_deg,roll,roll_deg,scale
146,6.041666666666667,-0.005472347,-0.004955074,3.949919186,0.03270610498167015,1.8739217797614962,-0.012319253859536335,-0.7058412529016823,-0.0004139147354839457,-0.023715567421503946,1.0590427646819947
147,6.083333333333333,-0.005463344,-0.005216967,3.949838849,0.03215928948099833,1.842591559400668,-0.010983187509357818,-0.6292902898870053,-0.00018144055865913327,-0.01039577824366418,1.0603897449290907
148,6.125,-0.005413128,-0.005559009,3.950152175,0.031577365508873356,1.8092497718004183,-0.009421989726572776,-0.5398402459482406,9.919891861124387e-06,0.0005683679368686027,1.0642607855220931
149,6.166666666666667,-0.005351650,-0.005975647,3.950503350,0.031021607864559986,1.7774072043491296,-0.009107905144152299,-0.5218445249654184,1.1996268828872257e-05,0.0006873355737987271,1.0657167161182262
150,6.208333333333333,-0.005290640,-0.006455959,3.950818063,0.030503046222245533,1.7476958108271388,-0.009983233100838526,-0.5719971225733493,-0.00014592279851573893,-0.008360760489689714,1.0644586428889324
151,6.25,-0.005236284,-0.006986061,3.951407858,0.03001248211088514,1.7195885576656027,-0.010462231533035866,-0.5994417111316402,-8.482225206501842e-05,-0.004859957052120387,1.0655118245852204
152,6.291666666666667,-0.005195250,-0.007549332,3.952347315,0.029595150524849956,1.6956772191282856,-0.010201025942603009,-0.5844757332146148,-6.940575792724941e-06,-0.0003976657003138048,1.0663429991897573
153,6.333333333333333,-0.005167567,-0.008127482,3.953475725,0.029264729074520268,1.676745464563803,-0.009086727793478468,-0.5206311521505393,0.0004716637350974516,0.027024341370460454,1.0682723653698922
154,6.375,-0.005159586,-0.008703624,3.954545569,0.02898280596620051,1.6605924603098712,-0.00701920508488911,-0.40217082690091277,0.00042885144794044445,0.024571378005061806,1.0707843794941205
155,6.416666666666667,-0.005198025,-0.009273450,3.955368421,0.028755844027653854,1.6475884991210403,-0.004060906149192591,-0.2326727833474589,1.9682128151922605e-05,0.001127702874940788,1.0966300935703357
156,6.458333333333333,-0.005337199,-0.009840179,3.956140828,0.02861878564240916,1.6397356320996415,-0.001532833315302003,-0.08782487966385055,6.0731474793709786e-05,0.0034796571892847126,1.0989894331737564
157,6.5,-0.005603830,-0.010393132,3.957481967,0.028620669382906083,1.6398435624798129,0.0006775754599771214,0.038822214158324486,0.000129044415474097,0.00739370037639845,1.0994006680781445
158,6.541666666666667,-0.005999202,-0.010912288,3.959817789,0.028732712137184535,1.6462631394249896,0.0027260637490016683,0.1561919475014062,0.00016223724513571053,0.009295509426105557,1.1002123933767665
159,6.583333333333333,-0.006513770,-0.011370067,3.963199683,0.028855263063005232,1.6532847902499364,0.004542574143535473,0.2602703265498372,0.00020116607311816936,0.011525966970891229,1.1014574539093342
160,6.625,-0.007141525,-0.011735205,3.967370087,0.028944549905356,1.658400549482685,0.004692164033954186,0.26884119592865396,0.00016943160006262751,0.00970771559973705,1.101405012014178
161,6.666666666666667,-0.007885688,-0.011978862,3.972668035,0.07124331988240451,4.081941547762243,-0.04156259947168926,-2.38136153532046,-0.00042222959342190145,-0.02419197368859966,1.0984640252556066
162,6.708333333333333,-0.008758361,-0.012086178,3.979070885,0.07118604047331978,4.078659679368684,-0.040919717661591054,-2.344527120876102,-0.0001545571361936984,-0.00885547159752758,1.0859701996081992
163,6.75,-0.009749577,-0.012026181,3.987263832,0.0711422809925768,4.076152445808428,-0.03846077301471598,-2.2036399705538736,0.0002711189172831139,0.015533969706478896,1.0861161968407613
164,6.791666666666667,-0.010846923,-0.011782108,3.997359119,0.07119271548012573,4.079042129086887,-0.03322719287570016,-1.9037779168447762,0.0003288157313641279,0.01883975364467198,1.0873042972266738
165,6.833333333333333,-0.012008772,-0.011372249,4.008748017,0.0713692162453019,4.089154878012311,-0.025530733722362055,-1.4628032901636718,0.0002432276526614284,0.013935917958373772,1.1034098436407376
166,6.875,-0.013129896,-0.010874896,4.020463952,0.0717019928630438,4.108221573729559,-0.018853489120372345,-1.0802253556931503,0.0007209090514782376,0.04130504606248242,1.1046337927629655
167,6.916666666666667,-0.013960889,-0.010459276,4.031273641,0.07225686098452266,4.140013175276651,-0.014000852633813407,-0.802189765502131,0.0007795950232553047,0.04466750456193223,1.1045486988134199
168,6.958333333333333,-0.014030851,-0.010435978,4.031572546,0.0730707022199164,4.186642843258426,-0.010865383965096531,-0.622540643989151,0.0007919892764170089,0.04537764295831455,1.1051451432809414
169,7.0,-0.013962984,-0.010476495,4.031332063,0.07414449682243252,4.248166742046526,-0.00898866829234644,-0.5150127565945158,0.0008902172119232833,0.05100568909310732,1.10655044015884
170,7.041666666666667,-0.013927907,-0.010497667,4.031178622,0.07545446452411131,4.323222362651173,-0.008015860530614212,-0.459274977569691,0.0013503219171987762,0.07736774683950369,1.1048381716661682
171,7.083333333333333,-0.013924233,-0.010501926,4.031148923,0.07692089078987818,4.407242398646745,-0.007192319093334333,-0.41208952895941614,0.0014522950045292825,0.08321037436746066,1.1050665906104533
172,7.125,-0.013929211,-0.010499723,4.031148793,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
173,7.166666666666667,-0.013934688,-0.010496801,4.031166447,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
174,7.208333333333333,-0.013938405,-0.010493680,4.031186442,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
175,7.25,-0.013939776,-0.010490537,4.031225247,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
176,7.291666666666667,-0.013941027,-0.010487190,4.031259493,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
177,7.333333333333333,-0.013942029,-0.010483962,4.031270648,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
178,7.375,-0.013943744,-0.010481090,4.031308484,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
179,7.416666666666667,-0.013945376,-0.010478570,4.031346879,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
180,7.458333333333333,-0.013947256,-0.010476342,4.031337212,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
181,7.5,-0.013949219,-0.010474950,4.031267560,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
182,7.541666666666667,-0.013950413,-0.010473723,4.031281354,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
183,7.583333333333333,-0.013950919,-0.010472492,4.031269236,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
184,7.625,-0.013951616,-0.010471222,4.031218152,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
185,7.666666666666667,-0.013952176,-0.010469949,4.031262688,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
186,7.708333333333333,-0.013952858,-0.010468415,4.031217563,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
187,7.75,-0.013953089,-0.010467150,4.031266936,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
188,7.791666666666667,-0.013953116,-0.010465801,4.031272651,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
189,7.833333333333333,-0.013953358,-0.010464843,4.031210271,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
190,7.875,-0.013953313,-0.010463891,4.031139332,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
191,7.916666666666667,-0.013953317,-0.010462907,4.031148937,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
192,7.958333333333333,-0.013953935,-0.010461581,4.031220868,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
193,8.0,-0.013955806,-0.010460411,4.031201351,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
194,8.041666666666666,-0.013957292,-0.010459193,4.031245069,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
195,8.083333333333334,-0.013958802,-0.010457885,4.031231491,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
196,8.125,-0.013960436,-0.010456793,4.031177031,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
197,8.166666666666666,-0.013962308,-0.010456246,4.031209664,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
198,8.208333333333334,-0.013963646,-0.010455344,4.031250741,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
199,8.25,-0.013964871,-0.010454617,4.031204798,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
200,8.291666666666666,-0.013966015,-0.010454154,4.031137137,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
201,8.333333333333334,-0.013966579,-0.010454301,4.031147337,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
202,8.375,-0.013966843,-0.010453593,4.031235806,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
203,8.416666666666666,-0.013967549,-0.010453059,4.031276151,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
204,8.458333333333334,-0.013968430,-0.010452623,4.031304687,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
205,8.5,-0.013969704,-0.010452363,4.031314551,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
206,8.541666666666666,-0.013971114,-0.010452314,4.031302214,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
207,8.583333333333334,-0.013971822,-0.010452628,4.031296118,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
208,8.625,-0.013972095,-0.010453079,4.031305684,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
209,8.666666666666666,-0.013972937,-0.010453587,4.031324302,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
210,8.708333333333334,-0.013972985,-0.010453538,4.031349002,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
211,8.75,-0.013972782,-0.010453245,4.031340584,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
212,8.791666666666666,-0.013972437,-0.010452622,4.031321394,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
213,8.833333333333334,-0.013972634,-0.010451669,4.031318077,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
214,8.875,-0.013973418,-0.010450850,4.031342730,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
215,8.916666666666666,-0.013973718,-0.010450258,4.031339726,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
216,8.958333333333334,-0.013973694,-0.010449758,4.031304970,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
217,9.0,-0.013973300,-0.010449073,4.031289153,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
218,9.041666666666666,-0.013972506,-0.010448023,4.031329980,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
219,9.083333333333334,-0.013971875,-0.010446719,4.031352568,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
220,9.125,-0.013972089,-0.010445489,4.031363262,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
221,9.166666666666666,-0.013972488,-0.010444172,4.031366850,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
222,9.208333333333334,-0.013973075,-0.010442681,4.031374783,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
223,9.25,-0.013973450,-0.010441683,4.031359956,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
224,9.291666666666666,-0.013973821,-0.010441073,4.031361286,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
225,9.333333333333334,-0.013975516,-0.010440572,4.031362937,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
226,9.375,-0.013977442,-0.010439521,4.031378942,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
227,9.416666666666666,-0.013978727,-0.010438178,4.031382906,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
228,9.458333333333334,-0.013980258,-0.010437056,4.031392563,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
229,9.5,-0.013982230,-0.010436880,4.031392169,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
230,9.541666666666666,-0.013983829,-0.010436108,4.031379654,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
231,9.583333333333334,-0.013985587,-0.010434894,4.031362074,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
232,9.625,-0.013987476,-0.010434153,4.031369070,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
233,9.666666666666666,-0.013988539,-0.010433472,4.031370493,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
234,9.708333333333334,-0.013989984,-0.010432344,4.031378616,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
235,9.75,-0.013991477,-0.010431115,4.031382386,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
236,9.791666666666666,-0.013992670,-0.010429451,4.031384940,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
237,9.833333333333334,-0.013993668,-0.010427986,4.031382523,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
238,9.875,-0.013994626,-0.010425827,4.031378645,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
239,9.916666666666666,-0.013994984,-0.010422601,4.031395793,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
240,9.958333333333334,-0.013994296,-0.010417359,4.031397522,0.07852765101,4.499302977949,-0.006196993862,-0.355061593961,0.001364817887,0.078198304729,1.107365004737
