frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,source
120,3.966667,-0.641616,0.397192,6.128530,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.847,667.274,,718.847,667.274,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.956091,6.521947,718.847,667.274,700.000,702.000,28.565803,0.000000,6.122439,6.123472,5.801578,6.123472,-0.399508,sequence_se3_optimizer
121,4.000000,-0.642367,0.446455,6.134054,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.966,694.234,,715.966,694.234,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.955074,6.514294,715.966,694.234,696.000,731.000,28.866682,0.000000,6.128955,6.130450,5.759545,6.130450,-0.385339,sequence_se3_optimizer
122,4.033333,-0.642844,0.495428,6.140010,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,713.618,724.342,,713.618,724.342,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.952002,6.536430,713.618,724.342,686.000,765.000,3.918080,0.000000,6.135452,6.137427,5.555263,6.137427,-0.400978,sequence_se3_optimizer
123,4.066667,-0.643016,0.499374,6.146290,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.600,760.939,,706.600,760.939,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950676,6.517725,706.600,760.939,696.000,805.000,0.204630,0.204630,6.346447,6.144405,5.491998,6.144405,-0.171279,sequence_se3_optimizer
124,4.100000,-0.643071,0.502833,6.152656,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.793,759.274,,706.793,759.274,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.880372,6.205692,706.793,759.274,677.000,799.000,-0.012718,-0.012718,6.136506,6.151382,8.355434,6.151382,-0.069186,sequence_se3_optimizer
125,4.133333,-0.643040,0.505991,6.159084,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.451,757.179,,705.451,757.179,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,1,0,foot,right,right_foot,right_foot,0.867800,6.196051,705.451,757.179,685.000,803.000,-1.659613,0.000000,6.156502,6.158360,11.494836,6.158360,-0.039549,sequence_se3_optimizer
126,4.166667,-0.642895,0.508818,6.165605,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.100,715.052,,716.100,715.052,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.866076,6.209091,716.100,715.052,693.000,765.000,0.715549,0.715549,6.879185,6.165337,11.397107,6.165337,0.670094,sequence_se3_optimizer
127,4.200000,-0.642436,0.455885,6.172275,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.550,692.902,,716.550,692.902,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.880901,6.229647,716.550,692.902,689.000,728.000,28.464436,0.000000,6.170647,6.172315,11.556174,6.172315,-0.059000,sequence_se3_optimizer
128,4.233333,-0.641815,0.402641,6.178965,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.326,692.329,,715.326,692.329,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950980,6.551075,715.326,692.329,697.000,729.000,27.556088,0.000000,6.177233,6.179292,11.530489,6.179292,-0.373842,sequence_se3_optimizer
129,4.266667,-0.641064,0.349220,6.185669,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.000,668.000,,715.000,668.000,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.949338,6.569190,715.000,668.000,716.000,704.000,28.935915,0.000000,6.184222,6.186269,11.601319,6.186269,-0.384968,sequence_se3_optimizer
130,4.300000,-0.640182,0.295695,6.192386,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,714.837,658.477,,714.837,658.477,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950888,6.576986,714.837,658.477,717.000,681.000,30.456283,0.000000,6.191052,6.193247,11.561901,6.193247,-0.385934,sequence_se3_optimizer
131,4.333333,-0.638624,0.242088,6.199039,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.751,617.959,,718.751,617.959,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.954242,6.555089,718.751,617.959,715.000,663.000,30.460349,0.000000,6.198442,6.200224,8.375340,6.200224,-0.356647,sequence_se3_optimizer
132,4.366667,-0.636581,0.188801,6.205431,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,721.952,599.175,,721.952,599.175,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.956792,6.545426,721.952,599.175,722.000,657.000,-0.582209,-0.582209,5.623529,6.207202,5.195783,6.207202,-0.921897,sequence_se3_optimizer
133,4.400000,-0.634213,0.187956,6.211281,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.888,590.364,,723.888,590.364,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.956363,6.544686,723.888,590.364,727.000,649.000,-0.158123,-0.158123,6.054814,6.214179,5.066875,6.214179,-0.489872,sequence_se3_optimizer
134,4.433333,-0.631784,0.187387,6.216978,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,725.767,590.790,,725.767,590.790,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950912,6.554090,725.767,590.790,728.000,650.000,-0.067678,-0.067678,6.152344,6.221157,4.834649,6.221157,-0.401745,sequence_se3_optimizer
135,4.466667,-0.629290,0.187120,6.222530,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.747,590.347,,729.747,590.347,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.941370,6.575136,729.747,590.347,729.000,650.000,0.014408,0.014408,6.241479,6.228134,4.808501,6.228134,-0.333657,sequence_se3_optimizer
136,4.500000,-0.626731,0.187148,6.227940,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.629,594.130,,733.629,594.130,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.929879,6.584943,733.629,594.130,726.000,653.000,-0.026358,-0.026358,6.207660,6.235112,4.902367,6.235112,-0.377283,sequence_se3_optimizer
137,4.533333,-0.624068,0.199182,6.232902,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,737.060,604.624,,737.060,604.624,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.920067,6.596498,737.060,604.624,726.000,657.000,0.039384,0.039384,6.280249,6.242089,5.138368,6.242089,-0.316249,sequence_se3_optimizer
138,4.566667,-0.621355,0.243079,6.237253,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.387,625.487,,743.387,625.487,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.912824,6.583804,743.387,625.487,729.000,670.000,30.697706,0.000000,6.247690,6.249067,5.785826,6.249067,-0.336113,sequence_se3_optimizer
139,4.600000,-0.618651,0.287138,6.241357,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.841,625.163,,742.841,625.163,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.909685,6.564130,742.841,625.163,725.000,669.000,0.056777,0.056777,6.311397,6.256044,6.695621,6.256044,-0.252732,sequence_se3_optimizer
140,4.633333,-0.615965,0.331295,6.245205,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.982,642.215,,744.982,642.215,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.905993,6.527433,744.982,642.215,723.000,685.000,30.597696,0.000000,6.261473,6.263022,7.602171,6.263022,-0.265959,sequence_se3_optimizer
141,4.666667,-0.613307,0.375470,6.248809,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.264,667.901,,747.264,667.901,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.901145,6.503334,747.264,667.901,728.000,704.000,12.651392,0.000000,6.268332,6.269999,7.857266,6.269999,-0.235001,sequence_se3_optimizer
142,4.700000,-0.610810,0.419383,6.251067,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.004,698.536,,749.004,698.536,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.888394,6.458119,749.004,698.536,733.000,738.000,23.342454,0.000000,6.275283,6.276977,7.728265,6.276977,-0.182836,sequence_se3_optimizer
143,4.733333,-0.608401,0.463052,6.252999,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.511,699.356,,749.511,699.356,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.875586,6.421298,749.511,699.356,736.000,739.000,21.154296,0.000000,6.282872,6.283954,7.549232,6.283954,-0.138425,sequence_se3_optimizer
144,4.766667,-0.606083,0.506260,6.254617,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.924,729.204,,751.924,729.204,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.849124,6.361738,751.924,729.204,744.000,770.000,0.761299,0.761299,7.051428,6.290932,7.249473,6.290932,0.689690,sequence_se3_optimizer
145,4.800000,-0.603829,0.549120,6.256037,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.686,761.492,,753.686,761.492,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,1,0,foot,left,left_foot,left_foot,0.821117,6.327109,753.686,761.492,746.000,804.000,-2.225793,0.000000,6.297486,6.297909,6.851649,6.297909,-0.029623,sequence_se3_optimizer
146,4.833333,-0.601680,0.548672,6.257144,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.143,780.037,,755.143,780.037,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,1,0,1,0,1,0,foot,left,left_foot,left_foot,0.798711,6.304887,755.143,780.037,754.000,811.000,-2.745536,0.000000,6.304887,6.304887,6.185794,6.304887,0.000000,sequence_se3_optimizer
147,4.866667,-0.599598,0.547722,6.258055,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.875,750.301,,753.875,750.301,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,1,0,foot,left,left_foot,left_foot,0.783458,6.298031,753.875,750.301,756.000,787.000,-2.488870,0.000000,6.300596,6.301158,6.329108,6.301158,0.002565,sequence_se3_optimizer
148,4.900000,-0.597602,0.494940,6.258693,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.510,712.851,,753.510,712.851,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.780867,6.294330,753.510,712.851,753.000,754.000,4.167901,0.000000,6.296302,6.297430,6.346714,6.297430,0.001972,sequence_se3_optimizer
149,4.933333,-0.595662,0.441929,6.259159,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.461,712.037,,753.461,712.037,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.788013,6.298361,753.461,712.037,748.000,755.000,4.219884,0.000000,6.292012,6.293701,6.840012,6.293701,-0.006348,sequence_se3_optimizer
150,4.966667,-0.593781,0.388723,6.259392,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.091,678.255,,752.091,678.255,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.809541,6.312831,752.091,678.255,752.000,721.000,16.870442,0.000000,6.288424,6.289972,7.243397,6.289972,-0.024407,sequence_se3_optimizer
151,5.000000,-0.591940,0.335455,6.259414,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.724,651.585,,752.724,651.585,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.841431,6.334833,752.724,651.585,753.000,693.000,29.067992,0.000000,6.284903,6.286244,7.592420,6.286244,-0.049930,sequence_se3_optimizer
152,5.033333,-0.590209,0.282380,6.258793,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.175,629.991,,755.175,629.991,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.873592,6.369503,755.175,629.991,750.000,673.000,29.218198,0.000000,6.281422,6.282515,7.498868,6.282515,-0.088081,sequence_se3_optimizer
153,5.066667,-0.588595,0.249545,6.257571,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,757.770,611.264,,757.770,611.264,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.899721,6.414446,757.770,611.264,741.000,655.000,29.115954,0.000000,6.277955,6.278786,7.383968,6.278786,-0.136491,sequence_se3_optimizer
154,5.100000,-0.587025,0.217326,6.256167,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,757.240,610.539,,757.240,610.539,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.915321,6.439906,757.240,610.539,750.000,655.000,29.069241,0.000000,6.274303,6.275058,6.421849,6.275058,-0.165603,sequence_se3_optimizer
155,5.133333,-0.585476,0.204018,6.254565,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,756.568,598.808,,756.568,598.808,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.930050,6.476343,756.568,598.808,741.000,646.000,-0.465440,-0.465440,5.805281,6.271329,6.203799,6.271329,-0.671062,sequence_se3_optimizer
156,5.166667,-0.583920,0.202640,6.252750,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.352,591.199,,755.352,591.199,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.941624,6.500520,755.352,591.199,738.000,640.000,-0.338027,-0.338027,5.929059,6.267601,5.888542,6.267601,-0.571461,sequence_se3_optimizer
157,5.200000,-0.582345,0.206179,6.250727,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,754.315,589.790,,754.315,589.790,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947082,6.514389,754.315,589.790,738.000,639.000,-0.569346,-0.569346,5.694041,6.263872,5.661620,6.263872,-0.820348,sequence_se3_optimizer
158,5.233333,-0.580743,0.210040,6.248582,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.606,589.922,,753.606,589.922,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.948849,6.522952,753.606,589.922,738.000,639.000,-0.296326,-0.296326,5.963325,6.260143,5.540057,6.260143,-0.559627,sequence_se3_optimizer
159,5.266667,-0.579088,0.214270,6.246285,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.829,595.874,,751.829,595.874,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950766,6.529712,751.829,595.874,738.000,644.000,-0.179418,-0.179418,6.076425,6.256415,5.420595,6.256415,-0.453287,sequence_se3_optimizer
160,5.300000,-0.577299,0.224795,6.243657,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.534,607.548,,749.534,607.548,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951466,6.535198,749.534,607.548,735.000,651.000,-0.619611,-0.619611,5.632378,6.252686,6.233476,6.252686,-0.902820,sequence_se3_optimizer
161,5.333333,-0.575046,0.253505,6.238995,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.500,632.000,,750.500,632.000,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950089,6.550727,750.500,632.000,747.000,669.000,-0.299551,-0.299551,5.948583,6.248957,7.118379,6.248957,-0.602144,sequence_se3_optimizer
162,5.366667,-0.572219,0.282428,6.231899,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.018,654.664,,751.018,654.664,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950037,6.563760,751.018,654.664,746.000,692.000,-1.019574,0.000000,6.244376,6.245229,7.175171,6.245229,-0.319384,sequence_se3_optimizer
163,5.400000,-0.568715,0.311274,6.222161,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.146,679.530,,748.146,679.530,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947726,6.577742,748.146,679.530,730.000,724.000,26.667603,0.000000,6.240655,6.241500,6.973769,6.241500,-0.337087,sequence_se3_optimizer
164,5.433333,-0.565042,0.339994,6.212128,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.181,682.052,,749.181,682.052,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947425,6.599618,749.181,682.052,732.000,724.000,26.893683,0.000000,6.237440,6.237772,6.925546,6.237772,-0.362178,sequence_se3_optimizer
165,5.466667,-0.561178,0.368535,6.201776,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.423,715.327,,748.423,715.327,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947316,6.568535,748.423,715.327,740.000,762.000,27.847059,0.000000,6.233838,6.234043,6.905356,6.234043,-0.334697,sequence_se3_optimizer
166,5.500000,-0.557045,0.396838,6.190992,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.528,669.230,,749.528,669.230,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,1,0,1,0,1,0,foot,right,right_foot,right_foot,0.870402,6.230314,749.528,669.230,722.000,800.000,-1.801245,0.000000,6.230314,6.230314,7.010700,6.230314,0.000000,sequence_se3_optimizer
167,5.533333,-0.551385,0.409431,6.176920,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.590,656.863,,752.590,656.863,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.847104,6.186556,752.590,656.863,735.000,775.000,2.328455,0.000000,6.201302,6.202411,6.391483,6.202411,0.014745,sequence_se3_optimizer
168,5.566667,-0.542919,0.391179,6.158902,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,760.438,699.424,,760.438,699.424,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.828089,6.146662,760.438,699.424,747.000,742.000,23.917826,0.000000,6.172429,6.174508,5.510124,6.174508,0.025768,sequence_se3_optimizer
169,5.600000,-0.534124,0.371862,6.140449,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,759.869,697.172,,759.869,697.172,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.816648,6.116031,759.869,697.172,751.000,743.000,23.570671,0.000000,6.144313,6.146605,5.384168,6.146605,0.028282,sequence_se3_optimizer
170,5.633333,-0.525189,0.351156,6.121851,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,769.046,672.944,,769.046,672.944,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.807513,6.096477,769.046,672.944,767.000,714.000,27.768708,0.000000,6.116806,6.118702,5.497203,6.118702,0.020330,sequence_se3_optimizer
171,5.666667,-0.516243,0.329826,6.103277,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,778.949,651.506,,778.949,651.506,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.793150,6.079085,778.949,651.506,764.000,691.000,30.255559,0.000000,6.089360,6.090799,5.533016,6.090799,0.010275,sequence_se3_optimizer
172,5.700000,-0.507382,0.307737,6.084862,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,784.414,634.461,,784.414,634.461,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.769063,6.060641,784.414,634.461,775.000,672.000,-0.327976,-0.327976,5.733871,6.062896,5.406999,6.062896,-0.326769,sequence_se3_optimizer
173,5.733333,-0.498687,0.284950,6.066723,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,785.408,632.492,,785.408,632.492,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.736876,6.027090,785.408,632.492,778.000,673.000,-0.171909,-0.171909,5.862222,6.034993,5.245649,6.034993,-0.164869,sequence_se3_optimizer
174,5.766667,-0.490237,0.261260,6.048977,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,792.965,627.293,,792.965,627.293,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.670826,5.983274,792.965,627.293,783.000,670.000,-0.041975,-0.041975,5.964546,6.007090,4.929659,6.007090,-0.018728,sequence_se3_optimizer
175,5.800000,-0.482080,0.236500,6.031696,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.064,623.894,,797.064,623.894,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.590868,5.952873,797.064,623.894,788.000,670.000,-0.140345,-0.140345,5.838506,5.979187,4.857188,5.979187,-0.114367,sequence_se3_optimizer
176,5.833333,-0.474279,0.207864,6.014978,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.222,628.819,,802.222,628.819,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.507109,5.943647,802.222,628.819,791.000,674.000,-0.114250,-0.114250,5.836874,5.951284,4.852798,5.951284,-0.106773,sequence_se3_optimizer
177,5.866667,-0.466686,0.178723,5.998579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.294,630.595,,802.294,630.595,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,1,0,1,0,1,0,foot,right,right_foot,right_foot,0.451400,5.940228,802.294,630.595,795.000,674.000,0.016847,0.016847,5.940228,5.923381,4.791210,5.923381,0.000000,sequence_se3_optimizer
178,5.900000,-0.459407,0.107365,5.982667,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,804.180,582.952,,804.180,582.952,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.423107,5.942747,804.180,582.952,799.000,623.000,0.093502,0.093502,6.016883,5.923381,4.704784,5.923381,0.074136,sequence_se3_optimizer
179,5.933333,-0.452252,0.035841,5.966944,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.523,580.622,,802.523,580.622,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.428705,5.945221,802.523,580.622,797.000,623.000,0.071606,0.071606,5.994987,5.923381,4.764488,5.923381,0.049766,sequence_se3_optimizer
180,5.966667,-0.445336,-0.035907,5.951584,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.308,534.414,,801.308,534.414,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.457787,5.940494,801.308,534.414,797.000,583.000,-0.182029,-0.182029,5.741352,5.923381,4.842524,5.923381,-0.199141,sequence_se3_optimizer
181,6.000000,-0.438608,-0.107729,5.936509,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.713,492.265,,797.713,492.265,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.524277,5.947621,797.713,492.265,797.000,537.000,-0.092548,-0.092548,5.830833,5.923381,4.894007,5.923381,-0.116787,sequence_se3_optimizer
182,6.033333,-0.436928,-0.178941,5.933939,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.545,460.251,,800.545,460.251,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.598362,5.963578,800.545,460.251,788.000,501.000,30.855041,0.000000,5.923381,5.923381,4.952740,5.923381,-0.040196,sequence_se3_optimizer
183,6.066667,-0.436030,-0.234897,5.932463,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.964,433.316,,801.964,433.316,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.683658,6.007766,801.964,433.316,792.000,475.000,30.741381,0.000000,5.923381,5.923381,4.991091,5.923381,-0.084384,sequence_se3_optimizer
184,6.100000,-0.435260,-0.290604,5.931164,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.104,431.168,,801.104,431.168,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.740150,6.059860,801.104,431.168,791.000,475.000,30.685682,0.000000,5.923381,5.923381,5.128233,5.923381,-0.136479,sequence_se3_optimizer
