frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,source
130,5.375000,-0.212041,0.368253,3.571915,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,533.363,459.623,,533.363,459.623,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.097890,3.560961,533.363,459.623,535.000,412.000,0.109755,0.109755,3.680355,3.570146,3.574901,3.570146,0.119394,sequence_se3_optimizer
131,5.416667,-0.216724,0.368467,3.571098,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.804,450.719,,527.804,450.719,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.080517,3.574131,527.804,450.719,526.000,403.000,0.125293,0.125293,3.695994,3.570205,3.571694,3.570205,0.121862,sequence_se3_optimizer
132,5.458333,-0.221008,0.368743,3.570276,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.814,450.563,,522.814,450.563,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.093079,3.577741,522.814,450.563,518.000,404.000,0.119538,0.119538,3.690323,3.570265,3.588425,3.570265,0.112582,sequence_se3_optimizer
133,5.500000,-0.225043,0.369069,3.569428,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,518.675,460.238,,518.675,460.238,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.141956,3.580952,518.675,460.238,513.000,416.000,0.022690,0.022690,3.593556,3.570325,3.603415,3.570325,0.012604,sequence_se3_optimizer
134,5.541667,-0.228769,0.369453,3.568516,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,516.800,491.164,,516.800,491.164,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.209415,3.591780,516.800,491.164,504.000,448.000,0.021569,0.021569,3.592403,3.570384,3.594453,3.570384,0.000623,sequence_se3_optimizer
135,5.583333,-0.232042,0.369889,3.567478,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.280,541.280,,512.280,541.280,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.264777,3.616047,512.280,541.280,496.000,486.000,0.006960,0.006960,3.577638,3.570444,3.582575,3.570444,-0.038409,sequence_se3_optimizer
136,5.625000,-0.232974,0.370266,3.566066,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.538,604.936,,509.538,604.936,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.292944,3.622115,509.538,604.936,516.000,557.000,0.088491,0.088491,3.659052,3.570504,3.561838,3.570504,0.036937,sequence_se3_optimizer
137,5.666667,-0.233142,0.370525,3.564471,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.614,613.016,,508.614,613.016,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.300466,3.624925,508.614,613.016,511.000,563.000,0.082445,0.082445,3.653039,3.570563,3.556422,3.570563,0.028113,sequence_se3_optimizer
138,5.708333,-0.232578,0.370632,3.562702,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.004,564.000,,512.004,564.000,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.288985,3.623855,512.004,564.000,514.000,524.000,0.120969,0.120969,3.691639,3.570623,3.564391,3.570623,0.067784,sequence_se3_optimizer
139,5.750000,-0.231572,0.370644,3.560796,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,515.885,522.839,,515.885,522.839,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.255548,3.605033,515.885,522.839,504.000,477.000,0.034350,0.034350,3.605033,3.570683,3.568038,3.570683,0.000000,sequence_se3_optimizer
140,5.791667,-0.229872,0.370573,3.558715,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,518.398,490.272,,518.398,490.272,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.198866,3.576479,518.398,490.272,509.000,445.000,0.046760,0.046760,3.613740,3.566672,3.583037,3.566672,0.037261,sequence_se3_optimizer
141,5.833333,-0.227652,0.370522,3.556525,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,523.141,469.296,,523.141,469.296,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.141231,3.564950,523.141,469.296,517.000,423.000,0.086086,0.086086,3.649182,3.562662,3.596159,3.562662,0.084233,sequence_se3_optimizer
142,5.875000,-0.225204,0.370518,3.554301,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.441,458.546,,527.441,458.546,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.102959,3.569445,527.441,458.546,529.000,412.000,0.093467,0.093467,3.652541,3.558651,3.582498,3.558651,0.083096,sequence_se3_optimizer
143,5.916667,-0.222629,0.370557,3.552065,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,535.452,457.535,,535.452,457.535,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.100190,3.563962,535.452,457.535,542.000,411.000,0.088626,0.088626,3.643638,3.554641,3.569975,3.554641,0.079676,sequence_se3_optimizer
144,5.958333,-0.219977,0.370626,3.549814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.944,465.231,,543.944,465.231,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.128230,3.558431,543.944,465.231,553.000,416.000,0.056069,0.056069,3.606997,3.550630,3.572254,3.550630,0.048566,sequence_se3_optimizer
145,6.000000,-0.217256,0.370721,3.547539,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.616,488.594,,553.616,488.594,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.183170,3.548959,553.616,488.594,566.000,441.000,0.000025,0.000025,3.546788,3.546620,3.572656,3.546620,-0.002171,sequence_se3_optimizer
146,6.041667,-0.214524,0.370810,3.545258,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,566.654,532.252,,566.654,532.252,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.246982,3.559231,566.654,532.252,572.000,488.000,0.029115,0.029115,3.571618,3.542610,3.581035,3.542610,0.012387,sequence_se3_optimizer
147,6.083333,-0.211982,0.370764,3.543085,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,571.467,588.995,,571.467,588.995,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.286694,3.577375,571.467,588.995,578.000,541.000,1.837092,0.000000,3.538227,3.538599,3.564969,3.538599,-0.039148,sequence_se3_optimizer
148,6.125000,-0.209687,0.370580,3.541068,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.796,628.922,,580.796,628.922,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.302706,3.586481,580.796,628.922,580.000,584.000,0.147350,0.147350,3.681485,3.534589,3.541706,3.534589,0.095004,sequence_se3_optimizer
149,6.166667,-0.207698,0.370238,3.539240,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.982,593.677,,577.982,593.677,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.299793,3.578163,577.982,593.677,587.000,544.000,1.612950,0.000000,3.530176,3.530578,3.552723,3.530578,-0.047987,sequence_se3_optimizer
150,6.208333,-0.206025,0.369752,3.537610,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.528,556.346,,580.528,556.346,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.274298,3.553444,580.528,556.346,582.000,506.000,0.069370,0.069370,3.595680,3.526568,3.577409,3.526568,0.042237,sequence_se3_optimizer
151,6.250000,-0.204948,0.369095,3.536337,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.267,523.941,,581.267,523.941,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.231363,3.518512,581.267,523.941,585.000,474.000,-0.004045,-0.004045,3.518512,3.522557,3.587638,3.522557,0.000000,sequence_se3_optimizer
152,6.291667,-0.204516,0.368351,3.535459,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.900,489.423,,581.900,489.423,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.173222,3.496608,581.900,489.423,583.000,444.000,0.049091,0.049091,3.572875,3.523911,3.595020,3.523911,0.076267,sequence_se3_optimizer
153,6.333333,-0.204779,0.367639,3.535000,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,584.520,465.954,,584.520,465.954,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.120117,3.486028,584.520,465.954,587.000,422.000,0.073857,0.073857,3.598931,3.525265,3.589979,3.525265,0.112903,sequence_se3_optimizer
154,6.375000,-0.205446,0.367001,3.534807,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.446,457.765,,587.446,457.765,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.086978,3.484894,587.446,457.765,584.000,416.000,0.062291,0.062291,3.588623,3.526619,3.589502,3.526619,0.103729,sequence_se3_optimizer
155,6.416667,-0.206305,0.366413,3.534744,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,588.420,456.349,,588.420,456.349,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.081291,3.484468,588.420,456.349,582.000,410.000,0.064913,0.064913,3.592563,3.527973,3.597326,3.527973,0.108096,sequence_se3_optimizer
156,6.458333,-0.207286,0.365849,3.534754,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.390,459.841,,590.390,459.841,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.106679,3.488243,590.390,459.841,591.000,416.000,0.038307,0.038307,3.567371,3.529327,3.612868,3.529327,0.079127,sequence_se3_optimizer
157,6.500000,-0.208444,0.365295,3.534851,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.505,480.364,,592.505,480.364,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.164413,3.497080,592.505,480.364,596.000,434.000,-0.020211,-0.020211,3.510196,3.530681,3.608789,3.530681,0.013116,sequence_se3_optimizer
158,6.541667,-0.209956,0.364722,3.535093,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.083,524.237,,587.083,524.237,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.240643,3.514009,587.083,524.237,592.000,480.000,-0.033069,-0.033069,3.498499,3.532035,3.603297,3.532035,-0.015510,sequence_se3_optimizer
159,6.583333,-0.214883,0.363920,3.535837,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.278,581.384,,577.278,581.384,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.292450,3.545786,577.278,581.384,574.000,528.000,0.151311,0.151311,3.684072,3.533389,3.582783,3.533389,0.138286,sequence_se3_optimizer
160,6.625000,-0.220230,0.362953,3.536792,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.528,629.057,,569.528,629.057,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.318516,3.571079,569.528,629.057,568.000,587.000,0.094263,0.094263,3.628403,3.534743,3.555645,3.534743,0.057324,sequence_se3_optimizer
161,6.666667,-0.225771,0.361832,3.537892,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,558.000,597.000,,558.000,597.000,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.322415,3.576920,558.000,597.000,559.000,555.000,0.069803,0.069803,3.605441,3.536097,3.547933,3.536097,0.028522,sequence_se3_optimizer
162,6.708333,-0.231348,0.360603,3.539086,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.797,556.276,,543.797,556.276,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.299212,3.571445,543.797,556.276,546.000,509.000,0.034854,0.034854,3.572055,3.537451,3.557272,3.537451,0.000609,sequence_se3_optimizer
163,6.750000,-0.236744,0.359281,3.540379,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,531.427,522.347,,531.427,522.347,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.249772,3.551474,531.427,522.347,542.000,469.000,0.012669,0.012669,3.551474,3.538805,3.565369,3.538805,0.000000,sequence_se3_optimizer
164,6.791667,-0.241649,0.357981,3.541722,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.969,495.835,,522.969,495.835,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.181248,3.542422,522.969,495.835,524.000,444.000,0.041313,0.041313,3.581793,3.540498,3.608382,3.540498,0.039371,sequence_se3_optimizer
165,6.833333,-0.245682,0.356840,3.543072,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,513.971,476.173,,513.971,476.173,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.124700,3.545603,513.971,476.173,518.000,423.000,0.106372,0.106372,3.648495,3.542191,3.648462,3.542191,0.102892,sequence_se3_optimizer
166,6.875000,-0.249028,0.355875,3.544401,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.962,461.397,,508.962,461.397,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.078231,3.552253,508.962,461.397,509.000,408.000,0.138957,0.138957,3.682786,3.543885,3.687936,3.543885,0.130532,sequence_se3_optimizer
167,6.916667,-0.251905,0.355057,3.545710,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,504.787,452.387,,504.787,452.387,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.053534,3.562151,504.787,452.387,506.000,397.000,0.139421,0.139421,3.684972,3.545578,3.717079,3.545578,0.122821,sequence_se3_optimizer
168,6.958333,-0.254476,0.354348,3.547012,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,501.852,448.395,,501.852,448.395,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.049964,3.570652,501.852,448.395,501.000,394.000,0.085215,0.085215,3.632527,3.547271,3.712458,3.547271,0.061875,sequence_se3_optimizer
169,7.000000,-0.256757,0.353741,3.548313,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,497.099,451.027,,497.099,451.027,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.077196,3.578433,497.099,451.027,498.000,398.000,0.009976,0.009976,3.559038,3.548965,3.711431,3.548965,-0.019395,sequence_se3_optimizer
170,7.041667,-0.258779,0.353220,3.549621,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,494.618,463.893,,494.618,463.893,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.134595,3.583867,494.618,463.893,494.000,418.000,-0.038425,-0.038425,3.512394,3.550658,3.690584,3.550658,-0.071473,sequence_se3_optimizer
171,7.083333,-0.260484,0.352786,3.550949,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.702,498.023,,492.702,498.023,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.214557,3.594238,492.702,498.023,490.000,451.000,-0.084808,-0.084808,3.467618,3.552351,3.644696,3.552351,-0.126620,sequence_se3_optimizer
172,7.125000,-0.261731,0.352426,3.552304,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,495.666,551.355,,495.666,551.355,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.275886,3.613519,495.666,551.355,494.000,506.000,0.026801,0.026801,3.580797,3.554044,3.593138,3.554044,-0.032723,sequence_se3_optimizer
173,7.166667,-0.261348,0.352083,3.553650,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.524,608.459,,503.524,608.459,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.304163,3.618149,503.524,608.459,501.000,568.000,0.015339,0.015339,3.571053,3.555738,3.561287,3.555738,-0.047095,sequence_se3_optimizer
174,7.208333,-0.260396,0.351705,3.554924,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.426,600.048,,503.426,600.048,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.310996,3.611835,503.426,600.048,514.000,564.000,0.076518,0.076518,3.634015,3.557431,3.535633,3.557431,0.022179,sequence_se3_optimizer
175,7.250000,-0.258908,0.351282,3.556095,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,504.331,553.959,,504.331,553.959,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.296529,3.601409,504.331,553.959,507.000,510.000,0.083620,0.083620,3.642879,3.559124,3.553471,3.559124,0.041470,sequence_se3_optimizer
176,7.291667,-0.257055,0.350837,3.557187,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.804,519.860,,509.804,519.860,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.252026,3.576999,509.804,519.860,508.000,476.000,0.016181,0.016181,3.576999,3.560818,3.560818,3.560818,0.000000,sequence_se3_optimizer
177,7.333333,-0.254653,0.350425,3.558126,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,516.214,486.243,,516.214,486.243,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.185227,3.552021,516.214,486.243,515.000,439.000,0.005793,0.005793,3.567270,3.561134,3.575482,3.561134,0.015250,sequence_se3_optimizer
178,7.375000,-0.251862,0.350150,3.558907,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.095,463.304,,522.095,463.304,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.121254,3.545268,522.095,463.304,524.000,416.000,0.051463,0.051463,3.613396,3.561451,3.580930,3.561451,0.068128,sequence_se3_optimizer
179,7.416667,-0.248912,0.350012,3.559579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,529.419,449.649,,529.419,449.649,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.073585,3.541598,529.419,449.649,536.000,405.000,0.075022,0.075022,3.637296,3.561767,3.594805,3.561767,0.095697,sequence_se3_optimizer
180,7.458333,-0.245893,0.349985,3.560179,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,536.751,443.446,,536.751,443.446,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.052615,3.529539,536.751,443.446,545.000,398.000,0.067146,0.067146,3.629693,3.562084,3.581872,3.562084,0.100154,sequence_se3_optimizer
181,7.500000,-0.242851,0.350046,3.560736,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,544.016,444.508,,544.016,444.508,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.053679,3.513624,544.016,444.508,562.000,399.000,0.032655,0.032655,3.595441,3.562400,3.585553,3.562400,0.081817,sequence_se3_optimizer
182,7.541667,-0.239815,0.350190,3.561260,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.655,454.480,,553.655,454.480,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.084572,3.491754,553.655,454.480,570.000,407.000,0.036601,0.036601,3.599619,3.562717,3.577732,3.562717,0.107866,sequence_se3_optimizer
183,7.583333,-0.236818,0.350435,3.561752,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,564.328,471.180,,564.328,471.180,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.145040,3.475731,564.328,471.180,577.000,425.000,-0.003120,-0.003120,3.560154,3.563033,3.588062,3.563033,0.084424,sequence_se3_optimizer
184,7.625000,-0.233925,0.350783,3.562208,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.786,503.060,,573.786,503.060,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.219923,3.481670,573.786,503.060,590.000,454.000,-0.009672,-0.009672,3.553759,3.563350,3.600743,3.563350,0.072089,sequence_se3_optimizer
185,7.666667,-0.231308,0.351199,3.562609,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.332,550.507,,581.332,550.507,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.272814,3.505936,581.332,550.507,584.000,490.000,0.038978,0.038978,3.602476,3.563666,3.600803,3.563666,0.096540,sequence_se3_optimizer
186,7.708333,-0.229250,0.351541,3.562934,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,591.976,608.264,,591.976,608.264,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.309166,3.534578,591.976,608.264,581.000,573.000,0.201714,0.201714,3.765399,3.563983,3.580185,3.563983,0.230821,sequence_se3_optimizer
187,7.750000,-0.227425,0.351812,3.563228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.151,607.027,,590.151,607.027,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.316233,3.546353,590.151,607.027,583.000,574.000,0.217583,0.217583,3.781542,3.564299,3.571326,3.564299,0.235190,sequence_se3_optimizer
188,7.791667,-0.225832,0.351983,3.563495,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.279,568.848,,577.279,568.848,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.305689,3.550982,577.279,568.848,567.000,525.000,-0.019470,-0.019470,3.544821,3.564616,3.573700,3.564616,-0.006161,sequence_se3_optimizer
189,7.833333,-0.224387,0.352072,3.563747,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.766,530.343,,568.766,530.343,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.272713,3.528339,568.766,530.343,573.000,487.000,-0.036593,-0.036593,3.528339,3.564932,3.577284,3.564932,0.000000,sequence_se3_optimizer
190,7.875000,-0.223278,0.351997,3.563965,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,557.527,503.132,,557.527,503.132,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.215407,3.515495,557.527,503.132,559.000,464.000,-0.032280,-0.032280,3.532652,3.564932,3.557553,3.564932,0.017157,sequence_se3_optimizer
191,7.916667,-0.222394,0.351846,3.564158,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,547.221,481.470,,547.221,481.470,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.165416,3.506035,547.221,481.470,549.000,434.000,0.107191,0.107191,3.672123,3.564932,3.522304,3.564932,0.166088,sequence_se3_optimizer
192,7.958333,-0.221575,0.351685,3.564341,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,541.717,468.395,,541.717,468.395,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.138906,3.508450,541.717,468.395,543.000,420.000,0.096311,0.096311,3.661243,3.564932,3.500782,3.564932,0.152793,sequence_se3_optimizer
