frame,time,proposal_score,anchor_score,floor_score,anchor_contact_state,human_contact_state,floor_contact_state,transition_contact_state,multi_contact_state,confidence_level,contact_part,contact_label,contact_side,anchor_type,min_object_boundary_gap_px,active_part_distance_px,contact_depth_offset_m,object_acceleration,support_surface_type,support_source,signed_support_gap_px,support_conf,active_object_point_id,active_object_u,active_object_v,state_active_part_u,state_active_part_v
124,5.125000,0.372316,0.008547,0.840568,0,0,0,0,0,none,hand,right_hand,right,hand,51.947255,51.947255,0.216301,,floor,generic_floor_candidates,-108.802729,0.840568,boundary_060,582.000,528.000,585.790,476.191
125,5.166667,1.000000,0.000001,1.000000,0,0,1,1,0,strong,floor,floor,,hand,93.513952,93.513952,0.098557,,floor,generic_floor_candidates,-74.419385,1.000000,boundary_062,569.000,580.000,491.609,655.736
126,5.208333,0.624477,0.000610,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,66.397725,66.397725,0.063411,,floor,generic_floor_candidates,-61.106045,1.000000,boundary_061,562.000,553.000,492.639,655.623
127,5.250000,0.231921,0.231921,0.380605,0,0,0,0,0,none,hand,right_hand,right,hand,23.655076,23.655076,0.007837,,floor,generic_floor_candidates,-64.686706,0.380605,boundary_062,561.000,501.000,562.777,477.412
128,5.291667,0.489454,0.489454,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,8.693389,8.693389,-0.013268,,floor,generic_floor_candidates,-77.738170,0.000000,boundary_002,559.000,457.000,552.000,451.844
129,5.333333,0.452181,0.452181,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,11.265030,11.265030,0.025149,,floor,generic_floor_candidates,-95.229194,0.000000,boundary_000,544.000,433.000,541.555,422.004
130,5.375000,0.442423,0.442423,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,11.875962,11.875962,0.109755,,floor,generic_floor_candidates,-113.217911,0.000000,boundary_000,535.000,412.000,532.588,400.372
131,5.416667,0.471657,0.471657,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,9.978787,9.978787,0.125293,,floor,generic_floor_candidates,-128.465013,0.000000,boundary_002,526.000,403.000,524.878,393.084
132,5.458333,0.522139,0.522139,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,5.803992,5.803992,0.119538,,floor,generic_floor_candidates,-139.137984,0.000000,boundary_001,518.000,404.000,518.366,398.208
133,5.500000,0.545234,0.545234,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,2.374842,2.374842,0.022690,,floor,generic_floor_candidates,-143.009064,0.000000,boundary_001,513.000,416.000,512.152,418.218
134,5.541667,0.544721,0.544721,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,2.499960,2.499960,0.021569,,floor,generic_floor_candidates,-137.063820,0.000000,boundary_003,504.000,448.000,504.782,445.625
135,5.583333,0.315822,0.315822,0.348719,0,0,0,0,0,proposal,hand,right_hand,right,hand,18.959738,18.959738,0.006960,,floor,generic_floor_candidates,-118.457149,0.348719,boundary_063,496.000,486.000,500.305,467.535
136,5.625000,1.000000,0.000028,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,80.022130,80.022130,0.088491,,floor,generic_floor_candidates,-88.632479,1.000000,boundary_000,516.000,557.000,487.233,659.273
137,5.666667,1.000000,0.000016,1.000000,0,0,1,1,0,strong,floor,floor,,hand,82.225276,82.225276,0.082445,,floor,generic_floor_candidates,-65.355211,1.000000,boundary_000,511.000,563.000,486.931,659.027
138,5.708333,0.012719,0.012719,0.633305,0,0,0,0,0,none,hand,right_hand,right,hand,49.405235,49.405235,0.120969,,floor,generic_floor_candidates,-62.906123,0.633305,boundary_000,514.000,524.000,498.425,477.114
139,5.750000,0.413539,0.413539,0.029854,0,0,0,0,0,proposal,hand,right_hand,right,hand,13.593662,13.593662,0.034350,,floor,generic_floor_candidates,-72.546761,0.029854,boundary_004,504.000,477.000,499.701,464.104
140,5.791667,0.528538,0.528538,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,5.078605,5.078605,0.046760,,floor,generic_floor_candidates,-88.340208,0.000000,boundary_002,509.000,445.000,505.174,441.660
141,5.833333,0.524931,0.524931,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,5.498173,5.498173,0.086086,,floor,generic_floor_candidates,-105.695620,0.000000,boundary_001,517.000,423.000,514.353,418.181
142,5.875000,0.472027,0.472027,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,9.953266,9.953266,0.093467,,floor,generic_floor_candidates,-121.099409,0.000000,boundary_002,529.000,412.000,526.517,402.361
143,5.916667,0.473282,0.473282,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,9.866490,9.866490,0.088626,,floor,generic_floor_candidates,-132.527062,0.000000,boundary_002,542.000,411.000,540.276,401.285
144,5.958333,0.541851,0.541851,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,3.110096,3.110096,0.056069,,floor,generic_floor_candidates,-138.981418,0.000000,boundary_002,553.000,416.000,553.445,412.922
145,6.000000,0.527101,0.527101,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,5.249437,5.249437,0.000025,,floor,generic_floor_candidates,-137.799468,0.000000,boundary_056,566.000,441.000,565.296,435.798
146,6.041667,0.191997,0.191997,0.109570,0,0,0,0,0,none,hand,right_hand,right,hand,26.114777,26.114777,0.029115,,floor,generic_floor_candidates,-123.472103,0.109570,boundary_057,572.000,488.000,573.121,461.909
147,6.083333,0.545300,0.001130,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,63.321817,63.321817,1.837092,,floor,generic_floor_candidates,-96.687947,1.000000,boundary_058,578.000,541.000,576.535,477.695
148,6.125000,1.000000,0.000000,1.000000,0,0,1,1,0,strong,floor,floor,,hand,100.058209,100.058209,0.147350,,floor,generic_floor_candidates,-65.339038,1.000000,boundary_000,580.000,584.000,495.385,653.676
149,6.166667,0.340948,0.001640,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,61.387236,61.387236,1.612950,,floor,generic_floor_candidates,-55.094802,1.000000,boundary_000,587.000,544.000,579.723,483.046
150,6.208333,0.105847,0.105847,0.426043,0,0,0,0,0,none,hand,right_hand,right,hand,32.678069,32.678069,0.069370,,floor,generic_floor_candidates,-59.623836,0.426043,boundary_061,582.000,506.000,580.331,473.365
151,6.250000,0.326640,0.326640,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,18.375159,18.375159,-0.004045,,floor,generic_floor_candidates,-72.994160,0.000000,boundary_003,585.000,474.000,579.184,456.570
152,6.291667,0.439545,0.439545,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,12.052723,12.052723,0.049091,,floor,generic_floor_candidates,-90.408387,0.000000,boundary_002,583.000,444.000,578.663,432.755
153,6.333333,0.406419,0.406419,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,14.001481,14.001481,0.073857,,floor,generic_floor_candidates,-108.643346,0.000000,boundary_002,587.000,422.000,578.867,410.603
154,6.375000,0.303959,0.303959,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,19.603051,19.603051,0.062291,,floor,generic_floor_candidates,-124.662817,0.000000,boundary_003,584.000,416.000,580.834,396.654
155,6.416667,0.372517,0.372517,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,15.889757,15.889757,0.064913,,floor,generic_floor_candidates,-135.921447,0.000000,boundary_003,582.000,410.000,584.189,394.262
156,6.458333,0.452720,0.452720,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,11.230773,11.230773,0.038307,,floor,generic_floor_candidates,-142.257488,0.000000,boundary_062,591.000,416.000,589.204,404.914
157,6.500000,0.525233,0.525233,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,5.464157,5.464157,-0.020211,,floor,generic_floor_candidates,-140.992717,0.000000,boundary_000,596.000,434.000,593.696,429.045
158,6.541667,0.306586,0.306586,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,19.460320,19.460320,-0.033069,,floor,generic_floor_candidates,-128.452377,0.000000,boundary_056,592.000,480.000,593.115,460.572
159,6.583333,0.443703,0.014714,0.938619,0,0,0,0,0,none,hand,right_hand,right,hand,48.440631,48.440631,0.151311,,floor,generic_floor_candidates,-101.329139,0.938619,boundary_058,574.000,528.000,586.227,481.128
160,6.625000,1.000000,0.000000,1.000000,0,0,1,1,0,strong,floor,floor,,hand,96.204997,96.204997,0.094263,,floor,generic_floor_candidates,-67.042872,1.000000,boundary_062,568.000,587.000,493.926,655.415
161,6.666667,0.490949,0.001289,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,62.645231,62.645231,0.069803,,floor,generic_floor_candidates,-52.642486,1.000000,boundary_062,559.000,555.000,494.044,656.184
162,6.708333,0.194343,0.194343,0.571924,0,0,0,0,0,none,hand,right_hand,right,hand,25.963620,25.963620,0.034854,,floor,generic_floor_candidates,-55.162215,0.571924,boundary_000,546.000,509.000,545.707,483.038
163,6.750000,0.441015,0.441015,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,11.962604,11.962604,0.012669,,floor,generic_floor_candidates,-68.026026,0.000000,boundary_001,542.000,469.000,531.490,463.286
164,6.791667,0.466403,0.466403,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,10.336086,10.336086,0.041313,,floor,generic_floor_candidates,-85.730693,0.000000,boundary_002,524.000,444.000,518.675,435.141
165,6.833333,0.413161,0.413161,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,13.615462,13.615462,0.106372,,floor,generic_floor_candidates,-104.423960,0.000000,boundary_000,518.000,423.000,510.477,411.651
166,6.875000,0.367996,0.367996,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,16.136811,16.136811,0.138957,,floor,generic_floor_candidates,-121.709247,0.000000,boundary_001,509.000,408.000,505.094,392.343
167,6.916667,0.375635,0.375635,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,15.718887,15.718887,0.139421,,floor,generic_floor_candidates,-136.808948,0.000000,boundary_000,506.000,397.000,501.079,382.071
168,6.958333,0.410498,0.410498,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,13.768490,13.768490,0.085215,,floor,generic_floor_candidates,-148.578739,0.000000,boundary_001,501.000,394.000,498.055,380.550
169,7.000000,0.513571,0.513571,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,6.663931,6.663931,0.009976,,floor,generic_floor_candidates,-155.662592,0.000000,boundary_001,498.000,398.000,495.882,391.682
170,7.041667,0.543042,0.543042,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,2.872377,2.872377,-0.038425,,floor,generic_floor_candidates,-155.176290,0.000000,boundary_002,494.000,418.000,494.392,415.154
171,7.083333,0.539914,0.539914,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,3.463238,3.463238,-0.084808,,floor,generic_floor_candidates,-143.735878,0.000000,boundary_003,490.000,451.000,490.944,447.668
172,7.125000,0.093090,0.093090,0.503368,0,0,0,0,0,none,hand,right_hand,right,hand,33.927522,33.927522,0.026801,,floor,generic_floor_candidates,-120.217590,0.503368,boundary_000,494.000,506.000,492.102,472.126
173,7.166667,1.000000,0.000009,1.000000,0,0,1,1,0,strong,floor,floor,,hand,84.664152,84.664152,0.015339,,floor,generic_floor_candidates,-85.964788,1.000000,boundary_000,501.000,568.000,488.983,658.634
174,7.208333,0.848570,0.000037,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,78.902937,78.902937,0.076518,,floor,generic_floor_candidates,-65.287827,1.000000,boundary_000,514.000,564.000,489.443,659.199
175,7.250000,0.143539,0.143539,0.571924,0,0,0,0,0,none,hand,right_hand,right,hand,29.503689,29.503689,0.083620,,floor,generic_floor_candidates,-64.013954,0.571924,boundary_000,507.000,510.000,502.016,480.920
176,7.291667,0.425134,0.425134,0.011519,0,0,0,0,0,proposal,hand,right_hand,right,hand,12.917783,12.917783,0.016181,,floor,generic_floor_candidates,-73.667243,0.011519,boundary_001,508.000,476.000,504.842,463.474
177,7.333333,0.535853,0.535853,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,4.109213,4.109213,0.005793,,floor,generic_floor_candidates,-90.879545,0.000000,boundary_002,515.000,439.000,511.676,436.583
178,7.375000,0.511321,0.511321,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,6.874034,6.874034,0.051463,,floor,generic_floor_candidates,-109.228157,0.000000,boundary_000,524.000,416.000,520.266,410.229
179,7.416667,0.380328,0.380328,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,15.460814,15.460814,0.075022,,floor,generic_floor_candidates,-126.017185,0.000000,boundary_000,536.000,405.000,530.598,390.514
180,7.458333,0.364548,0.364548,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,16.324727,16.324727,0.067146,,floor,generic_floor_candidates,-140.169504,0.000000,boundary_000,545.000,398.000,542.346,381.892
181,7.500000,0.340640,0.340640,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,17.619630,17.619630,0.032655,,floor,generic_floor_candidates,-150.331128,0.000000,boundary_000,562.000,399.000,555.992,382.436
182,7.541667,0.449368,0.449368,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,11.443136,11.443136,0.036601,,floor,generic_floor_candidates,-155.644265,0.000000,boundary_060,570.000,407.000,569.449,395.570
183,7.583333,0.525551,0.525551,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,5.428228,5.428228,-0.003120,,floor,generic_floor_candidates,-153.963460,0.000000,boundary_063,577.000,425.000,580.957,421.284
184,7.625000,0.547490,0.547490,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,1.721667,1.721667,-0.009672,,floor,generic_floor_candidates,-141.686897,0.000000,boundary_057,590.000,454.000,588.800,452.766
185,7.666667,0.354204,0.354204,0.555981,0,0,0,0,0,proposal,hand,right_hand,right,hand,16.886358,16.886358,0.038978,,floor,generic_floor_candidates,-117.793303,0.555981,boundary_063,584.000,490.000,590.165,474.279
186,7.708333,1.000000,0.000008,1.000000,0,0,1,1,0,strong,floor,floor,,hand,84.777684,84.777684,0.201714,,floor,generic_floor_candidates,-82.812787,1.000000,boundary_063,581.000,573.000,495.919,656.347
187,7.750000,0.920392,0.000013,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,83.061937,83.061937,0.217583,,floor,generic_floor_candidates,-59.526426,1.000000,boundary_062,583.000,574.000,495.576,656.211
188,7.791667,0.050868,0.050868,0.760851,0,0,0,0,0,none,hand,right_hand,right,hand,39.276976,39.276976,-0.019470,,floor,generic_floor_candidates,-56.425973,0.760851,boundary_000,567.000,525.000,574.398,486.426
189,7.833333,0.381998,0.381998,0.173343,0,0,0,0,0,proposal,hand,right_hand,right,hand,15.368724,15.368724,-0.036593,,floor,generic_floor_candidates,-65.310657,0.173343,boundary_002,573.000,487.000,565.633,473.512
190,7.875000,0.403804,0.403804,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,14.150066,14.150066,-0.032280,,floor,generic_floor_candidates,-80.229935,0.000000,boundary_003,559.000,464.000,557.037,449.987
191,7.916667,0.529652,0.529652,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,4.942451,4.942451,0.107191,,floor,generic_floor_candidates,-96.373429,0.000000,boundary_002,549.000,434.000,547.504,429.290
192,7.958333,0.546886,0.546886,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,1.918079,1.918079,0.096311,,floor,generic_floor_candidates,-111.918876,0.000000,boundary_000,543.000,420.000,543.487,418.145
