frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score,radius_px
137,5.666667,508.614,613.016,508.614,613.016,508.614,613.016,cotracker_center_fallback,center,508.614,637.984,637.984,24.968,24.968,cotracker_bottom,,,stage2_contact_policy,2.291454,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.265001,2.291454,2.291454,2.291454,1.000000,0.000000,,,45.401
138,5.708333,512.004,564.000,512.004,564.000,512.004,564.000,cotracker_center_fallback,center,512.004,595.920,595.920,31.920,31.920,cotracker_bottom,,,stage2_contact_policy,2.299423,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.276378,2.299423,2.299423,2.299423,1.000000,0.000000,,,44.101
139,5.750000,515.885,522.839,515.885,522.839,515.885,522.839,cotracker_center_fallback,center,515.885,562.407,562.407,39.568,39.568,cotracker_bottom,,,stage2_contact_policy,2.303070,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.268408,2.303070,2.303070,2.303070,1.000000,0.000000,,,50.364
140,5.791667,518.398,490.272,518.398,490.272,518.398,490.272,cotracker_center_fallback,center,518.398,534.416,534.416,44.144,44.144,cotracker_bottom,,,stage2_contact_policy,2.318069,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.297100,2.318069,2.318069,2.318069,1.000000,0.000000,,,48.392
141,5.833333,523.141,469.296,523.141,469.296,523.141,469.296,cotracker_center_fallback,center,523.141,514.807,514.807,45.511,45.511,cotracker_bottom,,,stage2_contact_policy,2.331191,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.354152,2.331191,2.331191,2.331191,1.000000,0.000000,,,47.119
142,5.875000,527.441,458.546,527.441,458.546,527.441,458.546,cotracker_center_fallback,center,527.441,503.933,503.933,45.387,45.387,cotracker_bottom,,,stage2_contact_policy,2.317530,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.367637,2.317530,2.317530,2.317530,1.000000,0.000000,,,47.581
143,5.916667,535.452,457.535,535.452,457.535,535.452,457.535,cotracker_center_fallback,center,535.452,502.289,502.289,44.754,44.754,cotracker_bottom,,,stage2_contact_policy,2.305007,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.397808,2.305007,2.305007,2.305007,1.000000,0.000000,,,47.320
144,5.958333,543.944,465.231,543.944,465.231,543.944,465.231,cotracker_center_fallback,center,543.944,507.113,507.113,41.882,41.882,cotracker_bottom,,,stage2_contact_policy,2.307286,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.356856,2.307286,2.307286,2.307286,1.000000,0.000000,,,47.917
145,6.000000,553.616,488.594,553.616,488.594,553.616,488.594,cotracker_center_fallback,center,553.616,524.018,524.018,35.424,35.424,cotracker_bottom,,,stage2_contact_policy,2.307688,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.180747,2.307688,2.307688,2.307688,1.000000,0.000000,,,47.131
146,6.041667,566.654,532.252,566.654,532.252,566.654,532.252,cotracker_center_fallback,center,566.654,565.941,565.941,33.689,33.689,cotracker_bottom,,,stage2_contact_policy,2.316067,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.180749,2.316067,2.316067,2.316067,1.000000,0.000000,,,45.793
147,6.083333,571.467,588.995,571.467,588.995,571.467,588.995,cotracker_center_fallback,center,571.467,616.538,616.538,27.543,27.543,cotracker_bottom,,,stage2_contact_policy,2.300001,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.313050,2.300001,2.300001,2.300001,1.000000,0.000000,,,44.782
148,6.125000,580.796,628.922,580.796,628.922,580.796,628.922,cotracker_center_fallback,center,580.796,653.054,653.054,24.132,24.132,cotracker_bottom,,,stage2_contact_policy,2.276738,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.356967,2.276738,2.276738,2.276738,1.000000,0.000000,,,45.121
149,6.166667,577.982,593.677,577.982,593.677,577.982,593.677,cotracker_center_fallback,center,577.982,620.912,620.912,27.235,27.235,cotracker_bottom,,,stage2_contact_policy,2.287755,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.426294,2.287755,2.287755,2.287755,1.000000,0.000000,,,45.480
150,6.208333,580.528,556.346,580.528,556.346,580.528,556.346,cotracker_center_fallback,center,580.528,581.971,581.971,25.625,25.625,cotracker_bottom,,,stage2_contact_policy,2.312441,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.285343,2.312441,2.312441,2.312441,1.000000,0.000000,,,45.223
151,6.250000,581.267,523.941,581.267,523.941,581.267,523.941,cotracker_center_fallback,center,581.267,548.972,548.972,25.031,25.031,cotracker_bottom,,,stage2_contact_policy,2.322670,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.194017,2.322670,2.322670,2.322670,1.000000,0.000000,,,46.044
152,6.291667,581.900,489.423,581.900,489.423,581.900,489.423,cotracker_center_fallback,center,581.900,523.934,523.934,34.511,34.511,cotracker_bottom,,,stage2_contact_policy,2.330052,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.257863,2.330052,2.330052,2.330052,1.000000,0.000000,,,46.183
153,6.333333,584.520,465.954,584.520,465.954,584.520,465.954,cotracker_center_fallback,center,584.520,505.456,505.456,39.502,39.502,cotracker_bottom,,,stage2_contact_policy,2.325011,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.353554,2.325011,2.325011,2.325011,1.000000,0.000000,,,46.393
154,6.375000,587.446,457.765,587.446,457.765,587.446,457.765,cotracker_center_fallback,center,587.446,496.111,496.111,38.346,38.346,cotracker_bottom,,,stage2_contact_policy,2.324534,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.384650,2.324534,2.324534,2.324534,1.000000,0.000000,,,46.317
155,6.416667,588.420,456.349,588.420,456.349,588.420,456.349,cotracker_center_fallback,center,588.420,495.684,495.684,39.335,39.335,cotracker_bottom,,,stage2_contact_policy,2.332358,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.408640,2.332358,2.332358,2.332358,1.000000,0.000000,,,46.919
156,6.458333,590.390,459.841,590.390,459.841,590.390,459.841,cotracker_center_fallback,center,590.390,501.452,501.452,41.611,41.611,cotracker_bottom,,,stage2_contact_policy,2.347900,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.391006,2.347900,2.347900,2.347900,1.000000,0.000000,,,47.114
157,6.500000,592.505,480.364,592.505,480.364,592.505,480.364,cotracker_center_fallback,center,592.505,518.991,518.991,38.627,38.627,cotracker_bottom,,,stage2_contact_policy,2.343821,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.282004,2.343821,2.343821,2.343821,1.000000,0.000000,,,49.296
158,6.541667,587.083,524.237,587.083,524.237,587.083,524.237,cotracker_center_fallback,center,587.083,556.919,556.919,32.682,32.682,cotracker_bottom,,,stage2_contact_policy,2.338329,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.248786,2.338329,2.338329,2.338329,1.000000,0.000000,,,48.419
159,6.583333,577.278,581.384,577.278,581.384,577.278,581.384,cotracker_center_fallback,center,577.278,614.560,614.560,33.176,33.176,cotracker_bottom,,,stage2_contact_policy,2.317815,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.366659,2.317815,2.317815,2.317815,1.000000,0.000000,,,55.570
160,6.625000,569.528,629.057,569.528,629.057,569.528,629.057,cotracker_center_fallback,center,569.528,664.214,664.214,35.157,35.157,cotracker_bottom,,,stage2_contact_policy,2.290677,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.325004,2.290677,2.290677,2.290677,1.000000,0.000000,,,47.167
161,6.666667,558.000,597.000,558.000,597.000,558.000,597.000,cotracker_box_center,center,558.000,639.000,639.000,42.000,42.000,cotracker_bottom,,,stage2_contact_policy,2.282965,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.346204,2.282965,2.282965,2.282965,1.000000,0.000000,,,45.301
162,6.708333,543.797,556.276,543.797,556.276,543.797,556.276,cotracker_center_fallback,center,543.797,595.778,595.778,39.502,39.502,cotracker_bottom,,,stage2_contact_policy,2.292304,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.265039,2.292304,2.292304,2.292304,1.000000,0.000000,,,46.684
163,6.750000,531.427,522.347,531.427,522.347,531.427,522.347,cotracker_center_fallback,center,531.427,557.428,557.428,35.081,35.081,cotracker_bottom,,,stage2_contact_policy,2.300401,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.201043,2.300401,2.300401,2.300401,1.000000,0.000000,,,49.412
164,6.791667,522.969,495.835,522.969,495.835,522.969,495.835,cotracker_center_fallback,center,522.969,528.127,528.127,32.292,32.292,cotracker_bottom,,,stage2_contact_policy,2.343414,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.228020,2.343414,2.343414,2.343414,1.000000,0.000000,,,47.419
165,6.833333,513.971,476.173,513.971,476.173,513.971,476.173,cotracker_center_fallback,center,513.971,505.191,505.191,29.018,29.018,cotracker_bottom,,,stage2_contact_policy,2.383494,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.314156,2.383494,2.383494,2.383494,1.000000,0.000000,,,46.489
166,6.875000,508.962,461.397,508.962,461.397,508.962,461.397,cotracker_center_fallback,center,508.962,489.069,489.069,27.672,27.672,cotracker_bottom,,,stage2_contact_policy,2.422968,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.423341,2.422968,2.422968,2.422968,1.000000,0.000000,,,46.214
167,6.916667,504.787,452.387,504.787,452.387,504.787,452.387,cotracker_center_fallback,center,504.787,479.708,479.708,27.321,27.321,cotracker_bottom,,,stage2_contact_policy,2.452111,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.626094,2.452111,2.452111,2.452111,1.000000,0.000000,,,46.340
168,6.958333,501.852,448.395,501.852,448.395,501.852,448.395,cotracker_center_fallback,center,501.852,475.120,475.120,26.725,26.725,cotracker_bottom,,,stage2_contact_policy,2.447490,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.626767,2.447490,2.447490,2.447490,1.000000,0.000000,,,46.305
169,7.000000,497.099,451.027,497.099,451.027,497.099,451.027,cotracker_center_fallback,center,497.099,479.287,479.287,28.260,28.260,cotracker_bottom,,,stage2_contact_policy,2.446463,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.541352,2.446463,2.446463,2.446463,1.000000,0.000000,,,46.658
170,7.041667,494.618,463.893,494.618,463.893,494.618,463.893,cotracker_center_fallback,center,494.618,495.704,495.704,31.811,31.811,cotracker_bottom,,,stage2_contact_policy,2.425616,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.405045,2.425616,2.425616,2.425616,1.000000,0.000000,,,47.085
171,7.083333,492.702,498.023,492.702,498.023,492.702,498.023,cotracker_center_fallback,center,492.702,532.476,532.476,34.453,34.453,cotracker_bottom,,,stage2_contact_policy,2.379728,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.195674,2.379728,2.379728,2.379728,1.000000,0.000000,,,48.554
172,7.125000,495.666,551.355,495.666,551.355,495.666,551.355,cotracker_center_fallback,center,495.666,583.437,583.437,32.082,32.082,cotracker_bottom,,,stage2_contact_policy,2.328170,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.306969,2.328170,2.328170,2.328170,1.000000,0.000000,,,47.785
173,7.166667,503.524,608.459,503.524,608.459,503.524,608.459,cotracker_center_fallback,center,503.524,643.302,643.302,34.843,34.843,cotracker_bottom,,,stage2_contact_policy,2.296319,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.277408,2.296319,2.296319,2.296319,1.000000,0.000000,,,46.131
174,7.208333,503.426,600.048,503.426,600.048,503.426,600.048,cotracker_center_fallback,center,503.426,632.984,632.984,32.936,32.936,cotracker_bottom,,,stage2_contact_policy,2.270665,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.304878,2.270665,2.270665,2.270665,1.000000,0.000000,,,45.804
175,7.250000,504.331,553.959,504.331,553.959,504.331,553.959,cotracker_center_fallback,center,504.331,587.877,587.877,33.918,33.918,cotracker_bottom,,,stage2_contact_policy,2.288503,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.265864,2.288503,2.288503,2.288503,1.000000,0.000000,,,45.984
176,7.291667,509.804,519.860,509.804,519.860,509.804,519.860,cotracker_center_fallback,center,509.804,553.328,553.328,33.468,33.468,cotracker_bottom,,,stage2_contact_policy,2.295850,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.318394,2.295850,2.295850,2.295850,1.000000,0.000000,,,48.559
177,7.333333,516.214,486.243,516.214,486.243,516.214,486.243,cotracker_center_fallback,center,516.214,519.398,519.398,33.155,33.155,cotracker_bottom,,,stage2_contact_policy,2.310514,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.225468,2.310514,2.310514,2.310514,1.000000,0.000000,,,49.584
178,7.375000,522.095,463.304,522.095,463.304,522.095,463.304,cotracker_center_fallback,center,522.095,495.318,495.318,32.014,32.014,cotracker_bottom,,,stage2_contact_policy,2.315962,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.320543,2.315962,2.315962,2.315962,1.000000,0.000000,,,47.709
179,7.416667,529.419,449.649,529.419,449.649,529.419,449.649,cotracker_center_fallback,center,529.419,481.270,481.270,31.621,31.621,cotracker_bottom,,,stage2_contact_policy,2.329837,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.358394,2.329837,2.329837,2.329837,1.000000,0.000000,,,47.751
180,7.458333,536.751,443.446,536.751,443.446,536.751,443.446,cotracker_center_fallback,center,536.751,474.153,474.153,30.707,30.707,cotracker_bottom,,,stage2_contact_policy,2.316904,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.380061,2.316904,2.316904,2.316904,1.000000,0.000000,,,46.803
181,7.500000,544.016,444.508,544.016,444.508,544.016,444.508,cotracker_center_fallback,center,544.016,475.020,475.020,30.512,30.512,cotracker_bottom,,,stage2_contact_policy,2.320585,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.343009,2.320585,2.320585,2.320585,1.000000,0.000000,,,46.742
182,7.541667,553.655,454.480,553.655,454.480,553.655,454.480,cotracker_center_fallback,center,553.655,483.735,483.735,29.255,29.255,cotracker_bottom,,,stage2_contact_policy,2.312764,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.362991,2.312764,2.312764,2.312764,1.000000,0.000000,,,48.602
183,7.583333,564.328,471.180,564.328,471.180,564.328,471.180,cotracker_center_fallback,center,564.328,502.418,502.418,31.238,31.238,cotracker_bottom,,,stage2_contact_policy,2.323094,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.227862,2.323094,2.323094,2.323094,1.000000,0.000000,,,46.773
184,7.625000,573.786,503.060,573.786,503.060,573.786,503.060,cotracker_center_fallback,center,573.786,539.299,539.299,36.239,36.239,cotracker_bottom,,,stage2_contact_policy,2.335775,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.251233,2.335775,2.335775,2.335775,1.000000,0.000000,,,49.509
185,7.666667,581.332,550.507,581.332,550.507,581.332,550.507,cotracker_center_fallback,center,581.332,590.554,590.554,40.047,40.047,cotracker_bottom,,,stage2_contact_policy,2.335835,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.265799,2.335835,2.335835,2.335835,1.000000,0.000000,,,54.028
186,7.708333,591.976,608.264,591.976,608.264,591.976,608.264,cotracker_center_fallback,center,591.976,649.929,649.929,41.665,41.665,cotracker_bottom,,,stage2_contact_policy,2.315217,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.430701,2.315217,2.315217,2.315217,1.000000,0.000000,,,46.689
187,7.750000,590.151,607.027,590.151,607.027,590.151,607.027,cotracker_center_fallback,center,590.151,646.947,646.947,39.920,39.920,cotracker_bottom,,,stage2_contact_policy,2.306358,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.468830,2.306358,2.306358,2.306358,1.000000,0.000000,,,45.398
188,7.791667,577.279,568.848,577.279,568.848,577.279,568.848,cotracker_center_fallback,center,577.279,605.051,605.051,36.203,36.203,cotracker_bottom,,,stage2_contact_policy,2.308732,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.343429,2.308732,2.308732,2.308732,1.000000,0.000000,,,47.308
189,7.833333,568.766,530.343,568.766,530.343,568.766,530.343,cotracker_center_fallback,center,568.766,565.599,565.599,35.256,35.256,cotracker_bottom,,,stage2_contact_policy,2.312316,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.218666,2.312316,2.312316,2.312316,1.000000,0.000000,,,46.624
190,7.875000,557.527,503.132,557.527,503.132,557.527,503.132,cotracker_center_fallback,center,557.527,535.694,535.694,32.562,32.562,cotracker_bottom,,,stage2_contact_policy,2.292585,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.165845,2.292585,2.292585,2.292585,1.000000,0.000000,,,45.635
191,7.916667,547.221,481.470,547.221,481.470,547.221,481.470,cotracker_center_fallback,center,547.221,511.401,511.401,29.931,29.931,cotracker_bottom,,,stage2_contact_policy,2.257336,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.267853,2.257336,2.257336,2.257336,1.000000,0.000000,,,47.144
192,7.958333,541.717,468.395,541.717,468.395,541.717,468.395,cotracker_center_fallback,center,541.717,494.331,494.331,25.936,25.936,cotracker_bottom,,,stage2_contact_policy,2.235814,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.290890,2.235814,2.235814,2.235814,1.000000,0.000000,,,46.508
