frame,time,center_x,center_y,center_visible,left_x,left_y,left_visible,right_x,right_y,right_visible,top_x,top_y,top_visible,bottom_x,bottom_y,bottom_visible
188,7.791667,555.522,170.240,1.000000,530.836,166.363,0.000000,576.551,166.165,0.000000,546.566,147.476,0.000000,555.559,195.227,1.000000
189,7.833333,557.453,186.460,1.000000,533.111,183.337,0.000000,577.430,182.660,0.000000,546.670,164.755,0.000000,557.674,212.131,1.000000
190,7.875000,556.977,205.742,1.000000,533.597,202.680,0.000000,576.636,202.238,0.000000,545.629,184.999,0.000000,558.262,230.737,1.000000
191,7.916667,556.504,226.429,1.000000,533.076,223.998,0.000000,575.364,223.399,0.000000,543.759,207.225,0.000000,559.188,251.288,1.000000
192,7.958333,557.977,247.205,1.000000,534.079,245.888,0.000000,576.429,244.626,0.000000,544.206,229.566,0.000000,562.335,271.409,1.000000
193,8.000000,561.868,266.074,1.000000,535.185,265.100,1.000000,582.967,263.165,0.000000,548.221,249.678,0.000000,568.654,289.585,1.000000
194,8.041667,569.443,282.857,1.000000,543.755,282.973,1.000000,589.738,279.702,1.000000,556.644,267.383,1.000000,577.975,304.817,1.000000
195,8.083333,577.251,295.982,1.000000,551.864,297.079,1.000000,597.747,291.797,1.000000,565.238,281.113,1.000000,586.530,315.910,1.000000
196,8.125000,584.414,305.875,1.000000,559.275,308.128,1.000000,604.645,301.091,0.000000,572.275,291.347,0.000000,593.373,324.629,1.000000
197,8.166667,591.377,313.263,1.000000,565.902,316.299,1.000000,611.753,308.683,0.000000,579.851,299.154,0.000000,600.118,330.628,1.000000
198,8.208333,594.728,317.327,1.000000,568.772,320.819,0.000000,615.237,312.299,0.000000,583.322,303.821,0.000000,603.541,333.520,1.000000
199,8.250000,596.900,319.101,1.000000,570.516,323.081,0.000000,617.425,313.995,0.000000,585.555,305.990,0.000000,605.680,334.671,1.000000
200,8.291667,596.186,319.062,1.000000,569.646,323.107,0.000000,616.670,314.072,0.000000,584.918,305.976,0.000000,605.041,334.332,1.000000
201,8.333333,592.134,316.067,1.000000,565.584,319.754,1.000000,613.779,311.514,0.000000,582.460,302.861,0.000000,601.635,331.638,1.000000
202,8.375000,589.389,313.215,1.000000,563.202,316.664,1.000000,610.181,309.398,0.000000,579.228,300.805,0.000000,599.251,329.244,1.000000
203,8.416667,584.475,309.525,1.000000,558.271,312.534,1.000000,605.465,306.027,0.000000,574.377,297.335,1.000000,595.099,326.284,1.000000
204,8.458333,579.424,304.910,1.000000,553.342,307.161,1.000000,600.438,302.141,0.000000,569.290,292.536,0.000000,590.188,322.780,1.000000
205,8.500000,574.979,298.198,1.000000,549.355,299.838,1.000000,596.947,296.051,0.000000,565.408,285.361,0.000000,586.163,317.168,1.000000
206,8.541667,571.559,293.161,1.000000,545.971,293.930,1.000000,594.542,291.790,0.000000,562.057,279.961,0.000000,581.940,313.074,1.000000
207,8.583333,568.106,287.876,1.000000,542.771,287.702,1.000000,591.733,287.240,0.000000,558.665,273.586,0.000000,578.362,308.823,1.000000
208,8.625000,565.590,284.354,1.000000,540.057,283.762,1.000000,589.717,284.548,0.000000,555.822,270.345,0.000000,576.026,305.529,1.000000
209,8.666667,560.650,281.893,1.000000,535.768,282.637,1.000000,585.848,282.225,1.000000,551.629,269.005,0.000000,573.984,302.739,1.000000
210,8.708333,557.088,283.841,1.000000,533.806,285.487,1.000000,582.932,283.440,1.000000,547.301,270.986,1.000000,571.449,303.616,1.000000
211,8.750000,553.295,287.106,1.000000,531.026,290.024,1.000000,578.530,285.645,1.000000,543.232,275.000,1.000000,568.362,305.105,1.000000
212,8.791667,549.919,293.174,1.000000,527.856,298.503,1.000000,574.570,289.902,1.000000,538.969,282.952,1.000000,565.936,308.923,1.000000
213,8.833333,546.311,301.965,1.000000,524.368,309.769,1.000000,570.133,297.374,0.000000,534.314,293.156,1.000000,563.825,315.110,1.000000
214,8.875000,546.240,309.028,1.000000,524.649,318.630,1.000000,568.723,303.528,0.000000,533.395,300.930,0.000000,564.905,319.923,1.000000
215,8.916667,546.786,316.114,1.000000,525.098,327.260,1.000000,567.329,309.796,0.000000,532.316,308.591,0.000000,565.714,325.403,1.000000
216,8.958333,549.681,322.338,1.000000,527.964,335.441,1.000000,567.859,315.864,0.000000,533.489,315.862,1.000000,568.157,330.731,1.000000
217,9.000000,549.264,330.526,1.000000,528.822,343.946,1.000000,566.184,325.190,0.000000,532.672,322.414,1.000000,567.728,339.337,1.000000
218,9.041667,552.725,338.780,1.000000,531.200,352.180,1.000000,567.953,332.950,0.000000,535.050,329.832,1.000000,569.925,347.134,1.000000
219,9.083333,556.176,346.586,1.000000,534.426,360.026,1.000000,570.291,340.781,0.000000,537.617,336.457,1.000000,572.622,355.095,1.000000
220,9.125000,559.177,352.191,1.000000,537.484,365.463,1.000000,572.278,346.956,0.000000,539.983,341.786,1.000000,575.149,360.656,1.000000
221,9.166667,559.432,356.395,1.000000,538.033,369.464,1.000000,572.018,351.561,0.000000,539.672,346.073,1.000000,575.243,365.434,1.000000
222,9.208333,556.504,358.468,1.000000,535.489,371.195,1.000000,568.673,353.928,0.000000,536.734,347.458,1.000000,572.410,368.226,1.000000
223,9.250000,550.206,357.250,1.000000,529.316,369.881,1.000000,561.400,353.694,0.000000,529.711,346.165,1.000000,565.865,367.483,1.000000
224,9.291667,540.756,353.207,1.000000,519.834,365.361,1.000000,551.457,349.852,0.000000,520.406,340.706,1.000000,556.707,364.462,1.000000
225,9.333333,524.938,346.167,1.000000,503.073,359.402,1.000000,535.558,339.324,0.000000,507.766,329.527,1.000000,543.929,357.994,1.000000
226,9.375000,509.291,333.247,1.000000,488.159,344.968,1.000000,520.382,326.058,0.000000,494.190,316.678,1.000000,528.919,345.840,1.000000
227,9.416667,491.656,313.502,1.000000,471.651,324.074,1.000000,501.997,306.942,0.000000,477.746,295.562,1.000000,511.769,327.207,1.000000
228,9.458333,478.140,286.821,1.000000,455.592,294.074,1.000000,490.222,280.024,0.000000,464.372,265.464,1.000000,496.115,300.484,1.000000
229,9.500000,468.405,255.165,1.000000,445.319,258.784,1.000000,482.125,247.778,0.000000,457.775,228.808,1.000000,484.622,271.043,1.000000
230,9.541667,465.440,215.032,1.000000,441.455,215.356,1.000000,480.535,206.594,0.000000,458.731,185.482,1.000000,480.059,234.259,1.000000
231,9.583333,467.812,179.360,1.000000,442.346,176.970,1.000000,484.221,170.235,0.000000,464.213,147.093,1.000000,478.742,202.142,1.000000
232,9.625000,470.202,149.427,1.000000,443.952,144.837,1.000000,487.871,141.156,0.000000,469.457,117.204,1.000000,478.061,175.021,1.000000
233,9.666667,474.390,123.475,1.000000,449.278,117.248,1.000000,493.640,116.615,0.000000,476.522,90.746,1.000000,480.798,150.468,1.000000
234,9.708333,477.826,104.299,1.000000,453.732,95.408,1.000000,498.258,97.139,0.000000,483.455,70.876,1.000000,481.057,129.162,0.000000
235,9.750000,480.704,90.826,1.000000,458.012,78.630,1.000000,502.515,82.268,0.000000,489.925,56.957,1.000000,481.701,113.335,0.000000
236,9.791667,482.865,81.351,1.000000,461.877,67.871,1.000000,505.845,72.408,0.000000,495.860,47.952,1.000000,482.763,102.387,0.000000
237,9.833333,484.689,75.763,1.000000,465.244,61.245,1.000000,509.362,66.944,0.000000,501.627,43.797,1.000000,484.899,95.526,0.000000
238,9.875000,487.105,75.075,1.000000,469.615,60.003,1.000000,513.578,65.715,0.000000,507.010,44.355,1.000000,488.330,94.211,0.000000
239,9.916667,488.649,79.381,1.000000,474.293,62.815,1.000000,518.148,69.559,0.000000,511.926,51.048,1.000000,492.648,97.569,0.000000
240,9.958333,491.760,87.811,1.000000,480.512,71.263,1.000000,523.503,79.219,0.000000,519.016,63.230,1.000000,497.694,106.158,0.000000
