frame,time,left_detected,left_wrist_x,left_wrist_y,left_wrist_z,left_palm_x,left_palm_y,left_palm_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_detected,right_wrist_x,right_wrist_y,right_wrist_z,right_palm_x,right_palm_y,right_palm_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
42,1.750000,1,0.091420,0.024015,3.994844,0.068709,0.075863,4.017164,0.052307,0.121012,3.990989,0.057136,0.165063,4.014510,0.062056,0.173997,4.019279,0.065004,0.163183,4.023490,0.076376,0.136952,4.027056,1,0.360278,0.030721,3.526737,0.383780,0.081171,3.506283,0.392949,0.132373,3.549073,0.385774,0.174640,3.523322,0.367876,0.176412,3.509759,0.356310,0.166467,3.498670,0.344348,0.143232,3.481427
43,1.791667,1,0.132749,0.036671,3.996670,0.111982,0.091655,4.004433,0.087461,0.136591,3.974473,0.098470,0.184912,4.000754,0.107157,0.194076,4.008538,0.114538,0.182776,4.013736,0.129296,0.155214,4.018268,1,0.389924,0.035698,3.521593,0.412141,0.081923,3.492230,0.427259,0.132695,3.534862,0.418200,0.175916,3.504555,0.400029,0.178514,3.491120,0.386732,0.168004,3.480880,0.372666,0.143828,3.466786
44,1.833333,1,0.161147,0.040683,3.992640,0.137848,0.096588,3.996768,0.100486,0.139399,3.966105,0.119271,0.191046,3.994541,0.130410,0.200448,4.003775,0.142503,0.189183,4.008387,0.162399,0.161897,4.011296,1,0.430459,0.026576,3.502986,0.453561,0.067087,3.476942,0.474327,0.113815,3.519770,0.463985,0.160155,3.488577,0.446104,0.164458,3.474939,0.431554,0.154620,3.464703,0.416036,0.130911,3.452914
45,1.875000,1,0.164910,0.035592,3.984948,0.144487,0.091579,3.992906,0.098083,0.130722,3.965903,0.120041,0.184903,3.994880,0.130497,0.194712,4.003799,0.144851,0.183955,4.006693,0.168194,0.157953,4.006353,1,0.481071,-0.004390,3.473372,0.505762,0.035131,3.463890,0.530926,0.074039,3.510276,0.519904,0.124925,3.481690,0.502083,0.131079,3.467343,0.486129,0.123273,3.455833,0.470508,0.102115,3.443186
46,1.916667,1,0.150616,0.020646,3.974628,0.135236,0.078154,3.992257,0.088923,0.113745,3.972619,0.105560,0.169548,3.999864,0.112774,0.179541,4.007182,0.126376,0.169289,4.008160,0.149424,0.144556,4.004544,1,0.538022,-0.059057,3.446016,0.564067,-0.012841,3.457786,0.590751,0.018597,3.510503,0.581367,0.072043,3.485766,0.564099,0.079718,3.470212,0.546055,0.074428,3.456499,0.531436,0.057205,3.440322
47,1.958333,1,0.135168,-0.001085,3.984310,0.117801,0.058952,3.992863,0.081475,0.094180,3.982295,0.085350,0.149295,4.005903,0.088152,0.158718,4.011363,0.098811,0.148183,4.011070,0.118005,0.123512,4.005462,1,0.595676,-0.126587,3.453205,0.622428,-0.072069,3.460613,0.646424,-0.042955,3.518958,0.642207,0.008109,3.497408,0.627226,0.016571,3.480301,0.607245,0.013011,3.464271,0.594245,-0.000536,3.444135
48,2.000000,1,0.117448,-0.027724,3.993617,0.099184,0.037626,3.989488,0.074749,0.075017,3.989070,0.066047,0.128015,4.006795,0.065187,0.136533,4.010276,0.072544,0.124997,4.008885,0.087241,0.099426,4.001922,1,0.643921,-0.194495,3.474516,0.675751,-0.135386,3.470456,0.695216,-0.103290,3.532418,0.698643,-0.058904,3.511880,0.687410,-0.050623,3.492928,0.667385,-0.053510,3.474968,0.656697,-0.064916,3.451762
49,2.041667,1,0.103709,-0.048552,3.975598,0.081933,0.017606,3.978165,0.061319,0.055051,3.992220,0.047923,0.107922,3.998948,0.045456,0.116254,3.999111,0.050425,0.103943,3.995201,0.062506,0.078039,3.984817,1,0.684174,-0.251524,3.480782,0.720262,-0.194517,3.485161,0.737165,-0.157600,3.549402,0.749661,-0.121592,3.527990,0.742615,-0.114180,3.507013,0.725440,-0.116724,3.487349,0.717642,-0.127893,3.461698
50,2.083333,1,0.090200,-0.066207,3.944170,0.065864,0.001103,3.962074,0.041702,0.035182,3.995359,0.030517,0.090684,3.986114,0.027673,0.099657,3.981380,0.030757,0.087169,3.973461,0.041391,0.062012,3.956982,1,0.710066,-0.291929,3.483362,0.751845,-0.239650,3.505944,0.768764,-0.198713,3.570971,0.790936,-0.170509,3.548912,0.788128,-0.164095,3.526339,0.776087,-0.166327,3.505058,0.770702,-0.178869,3.477102
51,2.125000,1,0.076615,-0.077713,3.931721,0.051175,-0.010902,3.949089,0.022732,0.019516,3.998071,0.015317,0.077658,3.975536,0.012088,0.087327,3.966357,0.013478,0.075002,3.954973,0.022811,0.051020,3.933015,1,0.721739,-0.308563,3.511548,0.765900,-0.260669,3.536038,0.782762,-0.217551,3.600394,0.813124,-0.194445,3.579156,0.814154,-0.188716,3.556284,0.807780,-0.190916,3.533731,0.803751,-0.205333,3.503680
