frame,time,anchor_type,ball_center_x,ball_center_y,left_anchor_u,left_anchor_v,right_anchor_u,right_anchor_v,left_anchor_valid,right_anchor_valid,left_best_probe,right_best_probe,left_anchor_dist_px,right_anchor_dist_px,min_anchor_dist_px,min_anchor_boundary_gap_px,inter_anchor_dist_px,occlusion_penalty,object_contact_score,active_anchor_side,active_anchor_probe,proximity_score,approaching_score,object_response_score,audio_support,anchor_score,is_candidate,anchor_contact_state
92,3.791667,hand,488.198,461.827,749.6987915577713,411.53568161971947,488.1185566546143,416.08402402157094,1,1,center,center,266.2928476128634,45.74304496432506,45.74304496432506,0.0,261.61977507557657,0.0,1.0,right,center,1.0,0.0,0.2843462892517999,0.0,0.60686925785036,1,1
93,3.833333,hand,491.711,448.241,750.4380548169498,412.69581182117406,490.14512622216625,395.99656388933613,1,1,center,center,261.15732671499205,52.26789708041969,52.26789708041969,0.0,260.82805362525346,0.0,0.3180128649475389,right,center,1.0,0.0,0.11271650117479895,0.0,0.36794715971922143,1,1
94,3.875,hand,494.398,439.968,750.7471205624288,413.42590475665503,492.87001545473834,387.163455817925,1,1,center,center,257.71952668169604,52.82664690331263,52.82664690331263,0.0,259.21095185771424,0.0,0.3227941370859213,right,center,1.0,0.0,0.1756517583561913,0.0,0.3819685927970146,1,1
95,3.916667,hand,497.971,440.027,751.3468248057444,413.57052067869216,497.58232261809917,390.82422684891566,1,1,center,center,254.75331969195233,49.20430830592242,49.20430830592242,0.0,254.78189977612996,0.0,0.7447114617596977,right,center,1.0,0.0,0.19126099464904756,0.0,0.5116656374577189,1,1
96,3.958333,hand,499.943,449.068,751.6023630574743,413.05075217872945,503.6689585915914,409.46716331591927,1,1,center,center,254.22367544175052,39.77573422962154,39.77573422962154,0.0,247.95930141694782,0.0,1.0,right,center,1.0,0.0,0.5867194642529847,0.0,0.6673438928505969,1,1
97,4.0,hand,509.016,485.181,750.3992384250735,412.4808273859753,509.9675481823129,439.8436259272513,1,1,center,center,252.09359946393886,45.34735859733846,45.34735859733846,0.0,241.98371932219163,0.0,1.0,right,center,1.0,0.0,0.5588002532888214,0.0,0.6617600506577643,1,1
98,4.041667,hand,522.503,547.582,748.7458002365623,411.83688450976035,516.1239588413277,466.3093716184573,1,1,center,center,263.84188643644046,81.52258760704528,81.52258760704528,27.59658760704528,238.91457248547403,0.0,0.0,right,center,0.8285795895355964,0.0,0.052282492282898184,0.0,0.21760139584047875,0,0
99,4.083333,hand,533.869,611.295,747.136688073081,411.14654297457304,523.3192621211626,481.7139354184429,1,1,center,center,292.47651465664063,130.0098045048982,130.0098045048982,76.1528045048982,234.678497174474,0.0,0.0,right,center,0.23885144487470536,0.0,1.0,0.0,0.25971286121867637,0,0
100,4.125,hand,541.417,607.489,745.9141432293065,410.48736337712194,528.5368706582118,485.89244870461414,1,1,center,center,283.9519790757585,122.27681308732497,122.27681308732497,68.81281308732497,230.0843443689605,0.0,0.0,right,center,0.3106196870265001,0.5150871170226828,0.7721169479668112,0.0,0.3093413789033897,0,0
101,4.166667,hand,543.809,567.214,745.3248099773796,409.9526021012233,531.9124485670619,481.5990360712617,1,1,center,center,255.6164488837069,86.43754962119014,86.43754962119014,32.81054962119014,225.1178524758779,0.0,0.0,right,center,0.7665844493454669,1.0,0.12190916499338549,0.0,0.3660279453350438,0,0
102,4.208333,hand,544.5,532.5,745.705452988525,410.17705840324555,534.3289984657192,469.7128219484555,1,1,center,center,235.47088217697018,63.605652263668325,63.605652263668325,4.141652263668327,219.60080297563337,0.0,0.0,right,center,0.9957735779314681,1.0,0.058461620023887544,0.0,0.4106357184876445,0,0
103,4.25,hand,547.886,498.503,745.7516062117069,411.1142047589981,536.9527281973861,446.99717178786534,1,1,center,center,216.30441432203833,52.65345926079079,52.65345926079079,0.0,211.85976206640552,0.0,0.394817592401151,right,center,1.0,0.29064226411707555,0.22461588354099915,0.0,0.45696479404610646,1,1
104,4.291667,hand,556.954,473.59,747.594712613636,412.4743655805957,540.88422465628,424.2189284899863,1,1,center,center,200.19740776623772,51.920519851447104,51.920519851447104,0.0,207.04386151127702,0.0,0.34543501856911174,right,center,1.0,0.0,0.22407651103325946,0.0,0.39844580777738536,1,0
105,4.333333,hand,562.763,458.857,749.0606106470138,413.7401537058462,546.2204296263149,403.5151699846117,1,1,center,center,191.6828880007724,57.761360648970715,57.761360648970715,2.6123606489707143,203.0977334403549,0.0,0.0,right,center,0.9983163748993537,0.0,0.09368042250047355,0.0,0.2683151782249331,0,0
106,4.375,hand,568.197,448.577,749.8022351448852,414.62192934349883,552.8831885617469,389.2387868943758,1,1,center,center,184.7522889041352,61.28243104948469,61.28243104948469,6.208431049484695,198.5482682568767,0.0,0.0,right,center,0.990527955953485,0.0,0.16310296752493905,0.0,0.28025258249335905,0,0
107,4.416667,hand,573.777,446.076,750.7749476054985,415.36382464019766,560.664389877909,386.1438223961688,1,1,center,center,179.6427320319139,61.34986924640618,61.34986924640618,6.17886924640618,192.34300790680223,0.0,0.0,right,center,0.9906175210779553,0.0020745124967378927,0.17440972251968073,0.0,0.28284750164793565,0,0
108,4.458333,hand,579.144,451.892,751.979822495216,415.5646438106864,569.6158344459826,397.5455028540884,1,1,center,center,176.61228254372082,55.17542651267266,55.17542651267266,0.0,183.25204931469304,0.0,0.011196685915917826,right,center,1.0,0.4336048593969249,0.31492532699033293,0.0,0.3813848000823806,0,0
109,4.5,hand,586.122,472.644,753.0364394851074,415.5424434880267,579.8696358851956,423.2319224372399,1,1,center,center,176.4115015091637,49.806078605852036,49.806078605852036,0.0,173.33744533574045,0.0,0.5879901742684952,right,center,1.0,0.0,0.3877494617602967,0.0,0.5039469446326079,1,1
110,4.541667,hand,589.557,511.55,753.2883598324784,414.74999417829764,586.2260253247312,454.9871402521479,1,1,center,center,190.20567636028667,56.6608550512827,56.6608550512827,0.5228550512827042,171.83960991385771,0.0,0.0,right,center,0.9999325016843726,0.0,0.43519442108886647,0.0,0.33702200963886647,0,0
111,4.583333,hand,593.8,571.2,754.0258593500723,413.17553043156585,588.0956354044204,475.98780899058454,1,1,center,center,225.04234931864303,95.38291824143737,95.38291824143737,41.26291824143737,177.42102907048525,0.0,0.0,right,center,0.6567826878913023,0.0,0.14528920591306826,0.0,0.19325351315543923,0,0
112,4.625,hand,599.097,624.0,753.4160205926331,412.7116656017391,587.9053651161734,485.22234935707144,1,1,center,center,261.64311641902765,139.22819042616194,139.22819042616194,84.14119042616194,180.69747185534493,0.0,0.0,right,center,0.17410722526169464,0.0,1.0,0.0,0.24352680631542367,0,0
113,4.666667,hand,594.052,587.33,752.8131936240209,412.3806333251425,586.8285101574107,484.69471867590255,1,1,center,center,236.24647616601095,102.88916258762448,102.88916258762448,48.31416258762448,181.05314712986285,0.0,0.0,right,center,0.5619400678059167,1.0,0.09729302140924101,0.0,0.30994362123332736,0,0
114,4.708333,hand,592.098,547.198,751.8871969488426,412.5140433414385,584.276861195632,475.20383665442847,1,1,center,center,208.97931869627988,72.41774484217264,72.41774484217264,19.64274484217264,178.95036975913013,0.0,0.0,right,center,0.909128800626422,1.0,0.11424347773031246,0.0,0.400130895702668,0,0
115,4.75,hand,585.452,509.838,751.6542488026528,413.678330381992,580.2260373632832,457.2970893915796,1,1,center,center,192.0152847252097,52.80017019899068,52.80017019899068,0.0,176.89044014541224,0.0,0.36747872512616553,right,center,1.0,1.0,0.21822520626928074,0.0,0.5538886587917058,1,1
116,4.791667,hand,583.612,481.712,751.7038233361772,414.6792768379795,576.0477307833776,430.85280265660384,1,1,center,center,180.96476741895555,51.41863595230872,51.41863595230872,0.0,176.39910937508554,0.0,0.4416705059614099,right,center,1.0,0.0,0.1659111589884129,0.0,0.41568338358610557,1,1
117,4.833333,hand,582.599,461.457,751.9629515026991,415.543661278906,571.5986934419043,407.0191359059729,1,1,center,center,175.47701485130892,55.53816517937775,55.53816517937775,0.7261651793777517,180.56559228893735,0.0,0.0,right,center,0.999869807027016,0.0,0.16681091059877656,0.0,0.28332963387650933,0,0
118,4.875,hand,580.438,449.076,752.4042196106617,416.409358500082,570.4596143543465,390.64103269083114,1,1,center,center,175.04139554421548,59.280802832932515,59.280802832932515,5.130802832932517,183.7602949412306,0.0,0.0,right,center,0.9935210455211734,0.0,0.11873543193639353,0.0,0.2721273477675721,0,0
119,4.916667,hand,579.739,442.167,752.2645091789237,416.8515135755599,572.3034357250265,382.6327988393396,1,1,center,center,174.37294850507317,59.99673927744104,59.99673927744104,5.591739277441036,183.18544810349383,0.0,0.0,right,center,0.992309343345754,0.0,0.1216767516335774,0.0,0.272412686163154,0,0
120,4.958333,hand,580.244,440.936,751.9193011379582,416.958344947421,576.3298191204119,383.70404222470887,1,1,center,center,173.34167693497457,57.36565002465184,57.36565002465184,2.943650024651845,178.71070153956643,0.0,0.0,right,center,0.9978627623449466,0.18583082475713622,0.15761284149779797,0.0,0.3088628825993667,0,0
121,5.0,hand,581.182,447.211,751.1818054132743,416.95168643102755,581.9444946529695,396.7680234786211,1,1,center,center,172.67182716997158,50.448739116376245,50.448739116376245,0.0,170.43663809039512,0.0,0.5574076104529695,right,center,1.0,0.20657193155451542,0.3245047987443394,0.0,0.5131090326179361,1,1
122,5.041667,hand,580.675,468.898,749.8699761817371,416.7515308477159,586.8406777453984,421.9044464038173,1,1,center,center,177.04856455274842,47.396304303789336,47.396304303789336,0.0,163.11071297549134,0.0,1.0,right,center,1.0,0.0,0.42866756766602737,0.0,0.6357335135332054,1,1
123,5.083333,hand,579.0,511.0,749.7892754988536,416.795018556519,589.5595339499351,455.02852427416127,1,1,center,center,195.04757151574566,56.958843493947334,56.958843493947334,1.9478434939473317,164.7281731711191,0.0,0.0,right,center,0.9990636252709725,0.0,0.36197031413866393,0.0,0.3221599691454759,0,0
124,5.125,hand,576.139,570.328,749.4828097440762,416.04601968749233,585.7897857574934,476.19116991295607,1,1,center,center,232.0581949118356,94.63023007778229,94.63023007778229,41.33423007778229,174.39278998145417,0.0,0.0,right,center,0.6558281842812999,0.0,0.19789384729666504,0.0,0.20353581552965797,0,0
125,5.166667,hand,572.27,620.27,749.9270261591467,415.94079711143985,579.5146871062126,487.07906251220317,1,1,center,center,270.7627044051417,133.38782298300367,133.38782298300367,77.49882298300366,184.66460978141325,0.0,0.0,right,center,0.22696041831284428,0.0,1.0,0.0,0.25674010457821106,0,0
126,5.208333,hand,566.252,590.61,751.4201982517624,415.6545462476218,571.9294337869989,487.34892043896923,1,1,center,center,254.7482530686021,103.41703827955665,103.41703827955665,51.09403827955665,193.27963632735384,0.0,0.0,right,center,0.5248762401576094,1.0,0.37495672291879417,0.0,0.35621040462316117,0,0
127,5.25,hand,553.052,544.569,752.0601565698787,415.5671103324678,562.7772776243966,477.4117841784988,1,1,center,center,237.16183065395555,67.85773840740106,67.85773840740106,12.53973840740106,199.13003777685574,0.0,0.0,right,center,0.9619181302424222,1.0,0.1896678769738485,0.0,0.42841310795537524,0,0
128,5.291667,hand,548.335,501.674,754.0496408710264,416.74429181475,552.000495044569,451.8442316852585,1,1,center,center,222.55688890961582,49.96440397145327,49.96440397145327,0.0,205.07526205789517,0.0,1.0,right,center,1.0,0.8799816426246359,0.4126023890153992,0.0,0.7645177241967752,1,1
129,5.333333,hand,537.156,477.37,756.5736979566103,417.8203707742767,541.5547998560334,422.00355096345044,1,1,center,center,227.35497469265857,55.54091392019293,55.54091392019293,0.0,215.05958601485634,0.0,0.11738575997588363,right,center,1.0,0.0,0.18194919202286722,0.0,0.3216055663973385,1,0
130,5.375,hand,533.415,457.539,758.1631778982971,418.8611436548496,532.5878723081549,400.37158210923803,1,1,center,center,228.052011699219,57.173401232702844,57.173401232702844,1.7794012327028454,226.33179709938017,0.0,0.0,right,center,0.9992185107695618,0.0,0.22836384710033744,0.0,0.29547739711245796,0,0
131,5.416667,hand,527.171,448.31,759.518786966484,419.2561452798309,524.8779609510342,393.0844964646619,1,1,center,center,234.1572560958197,55.27308810634449,55.27308810634449,0.0,236.09589669224897,0.0,0.008613986706938803,right,center,1.0,0.12487026194405933,0.22455415881035962,0.0,0.3162255670657625,0,0
132,5.458333,hand,521.543,449.775,760.3966468376865,419.00639646194315,518.3661082716209,398.20756662986764,1,1,center,center,240.82726500823028,51.66519936511309,51.66519936511309,0.0,242.92256568907592,0.0,0.4403500793608641,right,center,1.0,0.0,0.2049699343370773,0.0,0.4230990106756747,1,1
133,5.5,hand,516.5,461.0,760.5970303015807,418.509029628602,512.1519048287058,418.21824484784526,1,1,center,center,247.7677193767458,43.00214535947655,43.00214535947655,0.0,248.44529564276576,0.0,1.0,right,center,1.0,0.0,0.3339578389929362,0.0,0.6167915677985872,1,1
134,5.541667,hand,509.706,488.059,758.956891964325,416.91768658553764,504.7820113832139,445.62549858695166,1,1,center,center,259.20473301879804,42.71823622376533,42.71823622376533,0.0,255.79094665044465,0.0,1.0,right,center,1.0,0.0,0.414301240448624,0.0,0.6328602480897247,1,1
135,5.583333,hand,507.812,534.264,756.1243912685094,415.6298064659345,500.3048731537252,467.5354470777496,1,1,center,center,275.1965034897126,67.14951026317044,67.14951026317044,7.11651026317044,261.03222286875484,0.0,0.0,right,center,0.9875729922634054,0.0,0.42744502484181346,0.0,0.3323822530342141,0,0
136,5.625,hand,508.746,600.662,753.3915264179287,414.7099020806516,499.13333458912564,478.7755990384458,1,1,center,center,307.29402258571906,122.26486852592689,122.26486852592689,66.84486852592688,262.20534250609836,0.0,0.0,right,center,0.3317849506892961,0.0,1.0,0.0,0.282946237672324,0,0
137,5.666667,hand,508.979,606.485,751.1492146908579,413.8085723776617,498.4952520448677,481.73114165399187,1,1,center,center,309.4682837460446,125.19358667041458,125.19358667041458,71.79258667041458,261.6247317396031,0.0,0.0,right,center,0.2800923451355892,0.0,1.0,0.0,0.2700230862838973,0,0
138,5.708333,hand,508.669,561.797,750.198766313163,413.2229791081897,498.42502904573433,477.1139946386047,1,1,center,center,283.56810063766204,85.30035368009881,85.30035368009881,33.19935368009881,259.75387705117305,0.0,0.0,right,center,0.7617419504600249,1.0,0.11329576291484401,0.0,0.363094640197975,0,0
139,5.75,hand,513.514,515.486,750.262233123999,413.1457426051077,499.7010752381268,464.10399731963344,1,1,center,center,257.9210231272126,53.20626927273106,53.20626927273106,0.0,255.69051129179476,0.0,0.6447163409086167,right,center,1.0,1.0,0.4194682633628186,0.0,0.6773085549451487,1,1
140,5.791667,hand,517.15,489.148,751.3190804874757,414.1773966940452,505.1741217475197,441.66010763264865,1,1,center,center,245.87750937490955,48.97470348467033,48.97470348467033,0.0,247.6744639918082,0.0,0.9271620644162093,right,center,1.0,0.0,0.1323139500134413,0.0,0.554611409327551,1,1
141,5.833333,hand,521.659,469.061,752.3911106946399,415.4488491912689,514.3527016794612,418.1811083799755,1,1,center,center,236.87880787428347,51.40180314360717,51.40180314360717,0.0,238.0540892460194,0.0,0.46464960704910396,right,center,1.0,0.0,0.14406544728990742,0.0,0.4182079715727127,1,1
142,5.875,hand,527.723,455.668,753.258202352443,416.09819397710777,526.5174030960991,402.3613170905179,1,1,center,center,228.9801236982083,53.32031420300116,53.32031420300116,0.0,227.15653597024894,0.0,0.2825857246248553,right,center,1.0,0.0,0.2204888766732253,0.0,0.3788734927221017,1,1
143,5.916667,hand,536.329,452.481,753.7825898315535,416.7779942475538,540.2762510413917,401.2852532274567,1,1,center,center,220.365079698188,51.34769009782375,51.34769009782375,0.0,214.06770360774922,0.0,0.49653873777203117,right,center,1.0,0.0,0.2175330912545003,0.0,0.4424682395825094,1,1
144,5.958333,hand,546.128,459.602,754.4264563319197,417.27550067858283,553.4454396978015,412.9219680695227,1,1,center,center,212.55535621354394,47.25008258999492,47.25008258999492,0.0,201.0281629360967,0.0,1.0,right,center,1.0,0.0,0.24245551548926225,0.0,0.5984911030978524,1,1
145,6.0,hand,555.731,478.287,756.0601308726243,417.0693115812533,565.2963462885123,435.7979373712659,1,1,center,center,209.47402237870878,43.55245449670595,43.55245449670595,0.0,191.68094045271124,0.0,1.0,right,center,1.0,0.0,0.586262120869641,0.0,0.6672524241739282,1,1
146,6.041667,hand,566.118,524.927,757.6495525008751,415.5814913237178,573.121350773361,461.90930947621297,1,1,center,center,220.5465390140375,63.40564833677308,63.40564833677308,9.612648336773084,190.25489209889136,0.0,0.0,right,center,0.9774427490913439,0.0,0.19403470562092862,0.0,0.2831676283970217,0,0
147,6.083333,hand,575.555,580.774,758.0072026024249,414.4102655327748,576.5352647643755,477.6951259920484,1,1,center,center,246.91232934051249,103.08353498864614,103.08353498864614,50.30153498864614,192.19010845006198,0.0,0.0,right,center,0.5353943455137183,0.0,0.25932269795776136,0.0,0.18571312596998185,0,0
148,6.125,hand,583.032,624.407,758.2468038836591,413.9449974339634,578.4977291035383,483.9530695288654,1,1,center,center,273.8512041676931,140.52710129136238,140.52710129136238,87.40610129136238,192.90116651475822,0.0,0.0,right,center,0.1516201461871221,0.0,1.0,0.0,0.23790503654678052,0,0
149,6.166667,hand,583.718,583.886,758.8288808112246,413.75585832502287,579.7234609474394,483.04555239569714,1,1,center,center,244.14767188083263,100.91953336831564,100.91953336831564,47.439533368315644,192.04117560822837,0.0,0.0,right,center,0.5736812702986405,1.0,0.04039245274770027,0.0,0.3014988081242002,0,0
150,6.208333,hand,584.508,545.289,758.8273116608827,413.8804284711048,580.3307666683173,473.3645918511413,1,1,center,center,218.30124848289057,72.04560892844843,72.04560892844843,18.82260892844843,188.1472356089927,0.0,0.0,right,center,0.9162379638437014,1.0,0.05551013524589681,0.0,0.3901615180101047,0,0
151,6.25,hand,584.0,509.0,759.0652261266332,414.7762904042295,579.1838741651586,456.56959106755295,1,1,center,center,198.81131971987236,52.65114290194136,52.65114290194136,0.0,184.6726313339983,0.0,0.1741071372573293,right,center,1.0,1.0,0.22122258826343164,0.0,0.4964766588298851,1,1
152,6.291667,hand,585.5,483.071,759.9112061890116,415.83660924090026,578.6631260284344,432.75457156595905,1,1,center,center,186.9217273220351,50.77879297562161,50.77879297562161,0.0,182.0359415366294,0.0,0.42552587804729836,right,center,1.0,0.0,0.13146921746924511,0.0,0.4039516069080385,1,1
153,6.333333,hand,584.508,462.897,759.7417955879986,417.19235633303526,578.8665085362813,410.6031676558115,1,1,center,center,181.09610036911528,52.597255890182204,52.597255890182204,0.0,180.99526754438958,0.0,0.22446801372722458,right,center,1.0,0.0,0.22441903075663713,0.0,0.3622242102694948,1,0
154,6.375,hand,585.2,453.295,760.0371905254581,417.9970275930161,580.8342537403812,396.65426029844326,1,1,center,center,178.3647668315677,56.80874170709015,56.80874170709015,2.4917417070901493,180.46940535222734,0.0,0.0,right,center,0.9984681431996615,0.0,0.1585627628224924,0.0,0.28132958836441385,0,0
155,6.416667,hand,586.809,451.201,759.5058874344535,418.5369824314622,584.1890712036316,394.26175516144514,1,1,center,center,175.75879202266398,56.999487977375196,56.999487977375196,2.080487977375199,176.9894706255792,0.0,0.0,right,center,0.9989318227045001,0.02885991085718948,0.14862041580473248,0.0,0.28378602546564996,0,0
156,6.458333,hand,588.014,456.185,758.7011598607883,418.52730151154157,589.204279286668,404.91371816503397,1,1,center,center,174.791901405042,51.28509633198313,51.28509633198313,0.0,170.04270691767377,0.0,0.47861295850210883,right,center,1.0,0.14599915630703153,0.24073974949102575,0.0,0.4636317108948925,1,1
157,6.5,hand,587.859,472.572,757.6893911912209,418.35490607118123,593.6957100710206,429.0454810271992,1,1,center,center,178.27466181779585,43.91611365253924,43.91611365253924,0.0,164.34176535574937,0.0,1.0,right,center,1.0,0.0,0.5423489008711194,0.0,0.6584697801742239,1,1
158,6.541667,hand,584.741,514.66,756.2436817428659,418.03546325223874,593.1150254014148,460.57165032762896,1,1,center,center,196.8488530490188,54.732749535394404,54.732749535394404,0.0,168.5831715524413,0.0,0.21078130807569906,right,center,1.0,0.0,0.22794222545843637,0.0,0.358822837514397,1,0
159,6.583333,hand,578.0,567.0,756.134346095135,417.4258043205923,586.2274191300294,481.1279938448043,1,1,center,center,232.60327872126626,86.26524135860947,86.26524135860947,22.695241358609472,181.45614561349075,0.0,0.0,right,center,0.8805762462113549,0.0,0.2029713785614007,0.0,0.26073833726511886,0,0
160,6.625,hand,570.604,629.0,756.3518172029211,417.27316516469284,574.1151135179732,490.98954863181064,1,1,center,center,281.65671336758015,138.0551071311288,138.0551071311288,82.8881071311288,196.58158957905152,0.0,0.0,right,center,0.1833415413451786,0.0,1.0,0.0,0.24583538533629468,0,0
161,6.666667,hand,558.0,600.024,756.8487987958731,417.0781791563155,560.6517701731799,492.3765488759998,1,1,center,center,270.20366049839356,107.68010781265676,107.68010781265676,54.379107812656756,210.15022846244105,0.0,0.0,right,center,0.48183910449208744,1.0,0.36796305523863,0.0,0.3440523871707479,0,0
162,6.708333,hand,543.283,553.623,757.3204273883681,416.52407150902644,545.7065514034493,483.0380382031247,1,1,center,center,254.18130638661066,70.62655614761003,70.62655614761003,15.942556147610034,221.82096446175728,0.0,0.0,right,center,0.9391718394050786,1.0,0.17663769517864378,0.0,0.42012049888699843,0,0
163,6.75,hand,533.0,514.387,759.6979339649821,417.1438232600051,531.4903634184652,463.28585676026137,1,1,center,center,246.67425622970316,51.12343731613307,51.12343731613307,0.0,232.82564830851916,0.0,0.786070335483366,right,center,1.0,1.0,0.25408008269559135,0.0,0.6866371171841281,1,1
164,6.791667,hand,522.886,487.27,760.9185077863053,418.9704458905369,518.674754900892,435.14130730092467,1,1,center,center,247.63744437097753,52.298519938898735,52.298519938898735,0.0,242.78289184117392,0.0,0.3900600076376577,right,center,1.0,0.0,0.15775619827883294,0.0,0.3985692419470639,1,0
165,6.833333,hand,515.496,467.168,762.7239036417567,420.3323881052305,510.47723036067345,411.65148702318487,1,1,center,center,251.62513960384643,55.74290324155631,55.74290324155631,1.2539032415563156,252.39600279118886,0.0,0.0,right,center,0.9996118597066359,0.0,0.10321802111634146,0.0,0.27054656914992725,0,0
166,6.875,hand,509.477,451.795,764.3503821603294,421.4973368118453,505.0937388888557,392.3431230233866,1,1,center,center,256.66785799649364,59.61324227057981,59.61324227057981,5.399242270579812,260.89073433530626,0.0,0.0,right,center,0.9928278638807216,0.0,0.1279085772438355,0.0,0.2737886814189475,0,0
167,6.916667,hand,505.168,442.279,763.951828267806,422.37128169358783,501.07913645722033,382.07121898773664,1,1,center,center,259.5484290476611,60.34646385242579,60.34646385242579,6.006463852425789,265.9438797074276,0.0,0.0,right,center,0.9911315077768156,0.0,0.11248091107016449,0.0,0.2702790591582368,0,0
168,6.958333,hand,501.643,438.071,762.6721477271363,422.8069493107624,498.05538016591015,380.55007346104946,1,1,center,center,261.4750603912327,57.63269910366251,57.63269910366251,3.3276991036625105,267.96954534261926,0.0,0.0,right,center,0.9972695169574975,0.18798349114128268,0.1355895294815195,0.0,0.3046328088068707,0,0
169,7.0,hand,498.009,440.33,761.0159353310162,422.05688150767367,495.88162730448,391.6817344393679,1,1,center,center,263.6409582967865,48.69475799963918,48.69475799963918,0.0,266.8686022223884,0.0,0.7454052500451027,right,center,1.0,0.2335227441166674,0.36819296495481196,0.0,0.5822885796219932,1,1
170,7.041667,hand,495.539,460.114,758.3845952740057,421.1826050025304,494.3917625805229,415.1544644487501,1,1,center,center,265.713116859886,44.974170261170464,44.974170261170464,0.0,264.06164846880995,0.0,1.0,right,center,1.0,0.0,0.32215203510170315,0.0,0.6144304070203406,1,1
171,7.083333,hand,496.304,494.921,755.0455654531197,419.5065094767626,490.9438490255477,447.66785822157567,1,1,center,center,269.50796476915207,47.55618389232668,47.55618389232668,0.0,265.5989047099341,0.0,1.0,right,center,1.0,0.0,0.4307508831179195,0.0,0.636150176623584,1,1
172,7.125,hand,496.732,550.273,750.8368100964452,417.8491056078032,492.1015816156915,472.1256330911132,1,1,center,center,286.5402978991719,78.28442839547291,78.28442839547291,22.49942839547292,264.36690392829877,0.0,0.0,right,center,0.8825025074114726,0.0,0.18699697976664775,0.0,0.2580250228061977,0,0
173,7.166667,hand,501.124,613.616,746.4765058497948,416.75126225755315,496.4228395112995,483.4596651382441,1,1,center,center,314.5688749593258,130.24120858847272,130.24120858847272,76.11020858847272,258.7988544491959,0.0,0.0,right,center,0.23923425465733442,0.0,1.0,0.0,0.25980856366433364,0,0
174,7.208333,hand,503.0,603.0,744.1572794626946,416.1134554763944,499.4309861343762,486.45377331143953,1,1,center,center,305.09574556493214,116.6008611259554,116.6008611259554,62.7968611259554,254.63448108878208,0.0,0.0,right,center,0.37768668115684884,0.934269997369636,0.7637808395700838,0.0,0.3873183378086744,0,0
175,7.25,hand,506.33,555.979,743.3001128832717,414.7514141053757,502.01561912116654,480.92039158932675,1,1,center,center,275.86240305183674,75.18250181335041,75.18250181335041,21.19850181335041,250.19300651958076,0.0,0.0,right,center,0.8949770930960651,1.0,0.21144204694421675,0.0,0.41603268266285964,0,0
176,7.291667,hand,510.359,519.02,744.5646419855934,414.37852653544223,504.8417487134118,463.474244322101,1,1,center,center,256.51924042207384,55.81909203478864,55.81909203478864,0.0,244.6987026197177,0.0,0.09248849565141981,right,center,1.0,1.0,0.034713887983664114,0.0,0.4346893262921588,1,0
177,7.333333,hand,516.04,481.947,748.1477964129098,415.08218680027795,511.67646732515044,436.5834392749496,1,1,center,center,241.54695692533681,45.5729421812967,45.5729421812967,0.0,237.44682212763124,0.0,1.0,right,center,1.0,0.0,0.35553993284098256,0.0,0.6211079865681965,1,1
178,7.375,hand,521.756,461.834,752.3214609774509,415.6252307966256,520.2656031676178,410.22881140959555,1,1,center,center,235.15033945762266,51.62670599766351,51.62670599766351,0.0,232.11859573515045,0.0,0.510286750292062,right,center,1.0,0.0,0.1015390781745383,0.0,0.4233938407225263,1,1
179,7.416667,hand,528.007,446.535,755.5115741618981,416.1285824097484,530.5977031957168,390.51373216567436,1,1,center,center,229.52751794776023,56.08113936800455,56.08113936800455,0.3301393680045521,226.36777576770595,0.0,0.0,right,center,0.9999730887566063,0.0,0.18120526733791298,0.0,0.2862343256567342,0,0
180,7.458333,hand,536.559,439.568,758.1767536521124,416.74107372906406,542.3459989362352,381.8924556553491,1,1,center,center,222.79025404354465,57.96514273371347,57.96514273371347,3.1621427337134733,218.626029701115,0.0,0.0,right,center,0.9975341201855678,0.0,0.14288879025329682,0.0,0.2779612880970513,0,0
181,7.5,hand,545.5,439.406,759.7463194138412,417.50897267037743,555.9916006003319,382.43647101184615,1,1,center,center,215.36240430551456,57.927548854487085,57.927548854487085,3.185548854487088,206.75121719438536,0.0,0.0,right,center,0.9974975261732797,0.0,0.1586054097877479,0.0,0.2810954635008695,0,0
182,7.541667,hand,556.715,446.46,761.3178163902477,418.066652283451,569.4490540839957,395.5701350983494,1,1,center,center,206.5635366403622,52.45888373881373,52.45888373881373,0.0,193.1831132226432,0.0,0.5178895326482831,right,center,1.0,0.2235472880341816,0.2740054901748575,0.0,0.4937000510345837,1,1
183,7.583333,hand,564.133,466.021,761.8574564157725,418.09369944849453,580.9568317718213,421.28393511546415,1,1,center,center,203.45020718364245,47.7958815168181,47.7958815168181,0.0,180.9287528287932,0.0,0.872139810397738,right,center,1.0,0.0,0.28135445044263185,0.0,0.5679128332078478,1,1
184,7.625,hand,575.471,498.418,762.4420549329739,417.7768471906031,588.7996346440541,452.76579562937405,1,1,center,center,203.62016331684254,47.558135638101696,47.558135638101696,0.0,177.13248329045925,0.0,1.0,right,center,1.0,0.0,0.28608753558891864,0.0,0.6072175071177837,1,1
185,7.666667,hand,582.82,543.866,761.714706546847,417.8173924013081,590.1648952829995,474.2792123211649,1,1,center,center,218.8414209148978,69.97334139640256,69.97334139640256,7.945341396402561,180.60253279875124,0.0,0.0,right,center,0.9845335811996109,0.0,0.5337459979192893,0.0,0.3528825948837606,0,0
