frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,global_z_ref,contact_depth_gap
171,5.666667,-0.491693,0.302824,5.982585,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,778.949,651.506,42.589,778.949,651.506,44.186,695.692,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.793150,6.079085,5.963208,-0.096500
172,5.700000,-0.475217,0.255655,5.962084,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,784.414,634.461,43.460,784.414,634.461,44.338,678.799,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.769063,6.060641,5.958146,-0.098557
173,5.733333,-0.471487,0.249775,5.948965,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,785.408,632.492,43.602,785.408,632.492,44.436,676.928,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.736876,6.027090,5.953084,-0.078125
174,5.766667,-0.450538,0.235452,5.941827,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,792.965,627.293,43.334,792.965,627.293,44.489,671.782,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.670826,5.983274,5.948023,-0.041447
175,5.800000,-0.439266,0.226173,5.938908,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.064,623.894,42.855,797.064,623.894,44.511,668.405,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.590868,5.952873,5.942961,-0.013965
176,5.833333,-0.425352,0.239446,5.938799,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.222,628.819,45.554,802.222,628.819,44.512,673.331,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.507109,5.943647,5.937899,-0.004848
177,5.866667,-0.425261,0.244293,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.294,630.595,44.373,802.294,630.595,44.501,675.096,879.464,floor,ball_contact_events,0.687020,0.000000,1,1,1,0,1,0,foot,right,right_foot,right_foot,0.451400,5.940228,5.932837,0.000000
178,5.900000,-0.420175,0.115822,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,804.180,582.952,44.213,804.180,582.952,44.501,627.453,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.423107,5.942747,5.927775,-0.002519
179,5.933333,-0.424643,0.109539,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.523,580.622,44.169,802.523,580.622,44.501,625.123,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.428705,5.945221,5.922714,-0.004993
180,5.966667,-0.427919,-0.015063,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.308,534.414,43.868,801.308,534.414,44.501,578.915,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.457787,5.940494,5.917652,-0.000265
181,6.000000,-0.437613,-0.128719,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.713,492.265,43.642,797.713,492.265,44.501,536.766,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.524277,5.947621,5.912590,-0.007392
182,6.033333,-0.429977,-0.215046,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.545,460.251,42.874,800.545,460.251,44.501,504.752,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.598362,5.963578,5.907528,-0.023349
183,6.066667,-0.426150,-0.287678,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.964,433.316,43.536,801.964,433.316,44.501,477.817,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.683658,6.007766,5.902466,-0.067537
184,6.100000,-0.428469,-0.293470,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.104,431.168,43.278,801.104,431.168,44.501,475.669,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.740150,6.059860,5.897405,-0.119632
185,6.133333,-0.426814,-0.356941,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.718,407.630,42.790,801.718,407.630,44.501,452.131,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.817394,6.155720,5.892343,-0.215491
186,6.166667,-0.426299,-0.401016,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.909,391.285,42.773,801.909,391.285,44.501,435.786,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.869994,6.243039,5.887281,-0.302811
187,6.200000,-0.423060,-0.424743,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,803.110,382.486,42.278,803.110,382.486,44.501,426.987,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951228,6.575515,5.882219,-0.635286
188,6.233333,-0.423745,-0.424880,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.856,382.435,42.666,802.856,382.435,44.501,426.936,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.949854,6.576990,5.877158,-0.636762
189,6.266667,-0.423953,-0.438940,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.779,377.221,43.000,802.779,377.221,44.501,421.722,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951699,6.552811,5.872096,-0.612582
190,6.300000,-0.426293,-0.444198,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.911,375.271,43.685,801.911,375.271,44.501,419.772,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.952854,6.529664,5.867034,-0.589436
191,6.333333,-0.438317,-0.422294,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.452,383.394,42.657,797.452,383.394,44.501,427.895,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951901,6.523170,5.861972,-0.582942
192,6.366667,-0.436734,-0.380309,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.039,398.964,42.629,798.039,398.964,44.501,443.465,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950629,6.527342,5.856910,-0.587113
193,6.400000,-0.434806,-0.328493,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.754,418.180,42.045,798.754,418.180,44.501,462.681,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.949533,6.524616,5.851848,-0.584388
194,6.433333,-0.433156,-0.327659,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.366,418.489,41.639,799.366,418.489,44.501,462.990,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.948558,6.514190,5.846787,-0.573961
195,6.466667,-0.433269,-0.326991,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.324,418.737,41.840,799.324,418.737,44.501,463.238,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947813,6.506526,5.841725,-0.566297
196,6.500000,-0.427439,-0.256142,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.486,445.011,42.179,801.486,445.011,44.501,489.512,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947822,6.496137,5.836663,-0.555908
197,6.533333,-0.430098,-0.172802,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.500,475.917,42.330,800.500,475.917,44.501,520.418,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947044,6.498937,5.831601,-0.558709
198,6.566667,-0.433954,-0.077073,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.070,511.418,41.826,799.070,511.418,44.501,555.919,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947532,6.501488,5.826539,-0.561260
199,6.600000,-0.432908,-0.076997,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.458,511.446,41.802,799.458,511.446,44.501,555.947,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.944004,6.508668,5.821478,-0.568440
200,6.633333,-0.430114,0.028610,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.494,550.610,43.166,800.494,550.610,44.501,595.111,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.939983,6.512749,5.816416,-0.572520
201,6.666667,-0.423467,0.156745,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.959,598.128,43.280,802.959,598.128,44.501,642.629,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.934510,6.503902,5.811354,-0.563674
202,6.700000,-0.427763,0.307152,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.366,653.906,41.406,801.366,653.906,44.501,698.407,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.932002,6.489279,5.806292,-0.549050
203,6.733333,-0.428459,0.313422,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.108,656.231,41.449,801.108,656.231,44.501,700.732,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.928633,6.483523,5.801231,-0.543294
204,6.766667,-0.425123,0.475012,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.345,716.156,43.414,802.345,716.156,44.501,760.657,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.926693,6.479043,5.796169,-0.538814
205,6.800000,-0.434213,0.666237,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.974,787.071,43.004,798.974,787.071,44.501,831.572,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.926340,6.458617,5.791107,-0.518388
206,6.833333,-0.432940,0.840881,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.446,851.837,42.046,799.446,851.837,44.501,896.338,879.464,floor,ball_contact_events,0.687020,0.000000,0,1,0,1,0,1,floor,,floor,left_foot,0.926126,6.447499,5.786045,-0.507270
207,6.866667,-0.444244,0.796464,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,795.254,835.365,42.810,795.254,835.365,44.501,879.866,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.927129,6.445594,5.935123,-0.505365
208,6.900000,-0.457015,0.733311,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.518,811.945,42.379,790.518,811.945,44.501,856.446,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.929629,6.452467,5.961169,-0.512239
209,6.933333,-0.460364,0.728864,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,789.276,810.296,42.300,789.276,810.296,44.501,854.797,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.932581,6.462844,5.987215,-0.522616
210,6.966667,-0.475872,0.684959,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,783.525,794.014,42.339,783.525,794.014,44.501,838.515,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.935955,6.478245,6.013261,-0.538017
211,7.000000,-0.490805,0.653550,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,777.987,782.366,42.680,777.987,782.366,44.501,826.867,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.939528,6.489310,6.039307,-0.549081
212,7.033333,-0.505636,0.652361,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,772.487,781.925,42.377,772.487,781.925,44.501,826.426,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.943270,6.499688,6.065353,-0.559460
213,7.066667,-0.515430,0.665463,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.855,786.784,42.898,768.855,786.784,44.501,831.285,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.946397,6.509274,6.091400,-0.569046
214,7.100000,-0.515862,0.666283,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.695,787.088,43.081,768.695,787.088,44.501,831.589,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947073,6.510724,6.117446,-0.570495
215,7.133333,-0.529237,0.691660,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,763.735,796.499,42.373,763.735,796.499,44.501,841.000,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947568,6.516256,6.143492,-0.576028
216,7.166667,-0.553163,0.743509,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,754.862,815.727,44.092,754.862,815.727,44.501,860.228,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.946249,6.521276,6.169538,-0.581048
217,7.200000,-0.567099,0.800603,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.694,836.900,41.485,749.694,836.900,44.501,881.401,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.945630,6.520080,6.195584,-0.579852
218,7.233333,-0.569426,0.802161,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.831,837.478,42.199,748.831,837.478,44.501,881.979,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.944966,6.520792,6.221630,-0.580564
219,7.266667,-0.576911,0.812203,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,746.055,841.202,41.346,746.055,841.202,44.501,885.703,879.464,floor,ball_contact_events,0.687020,0.000000,0,1,0,1,0,1,floor,,floor,left_foot,0.944111,6.519918,6.247677,-0.579690
220,7.300000,-0.589162,0.793422,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.512,834.237,43.105,741.512,834.237,44.501,878.738,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.943475,6.526634,6.204339,-0.586405
221,7.333333,-0.603232,0.778416,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.294,828.672,41.369,736.294,828.672,44.501,873.173,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.943093,6.531160,6.242000,-0.590931
222,7.366667,-0.615359,0.779351,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.797,829.019,40.965,731.797,829.019,44.501,873.520,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.942699,6.532166,6.279662,-0.591938
223,7.400000,-0.626843,0.797645,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.538,835.803,41.210,727.538,835.803,44.501,880.304,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.942167,6.524486,6.317323,-0.584257
224,7.433333,-0.628825,0.798837,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,726.803,836.245,41.243,726.803,836.245,44.501,880.746,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.941858,6.516855,6.354984,-0.576627
225,7.466667,-0.633954,0.809690,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.901,840.270,39.436,724.901,840.270,44.501,884.771,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.941571,6.509183,6.392646,-0.568955
226,7.500000,-0.641984,0.795099,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,721.923,834.859,40.400,721.923,834.859,44.501,879.360,879.464,floor,ball_contact_events,0.687020,0.000000,0,1,0,1,0,1,floor,,floor,left_foot,0.941068,6.503367,6.430306,-0.563138
227,7.533333,-0.656573,0.773840,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.513,826.975,40.875,716.513,826.975,44.501,871.476,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.941756,6.502149,5.737215,-0.561921
228,7.566667,-0.667723,0.766815,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,712.378,824.370,40.291,712.378,824.370,44.501,868.871,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.942223,6.494864,5.814748,-0.554636
229,7.600000,-0.672312,0.765828,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,710.676,824.004,40.219,710.676,824.004,44.501,868.505,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.942452,6.494362,5.892279,-0.554133
230,7.633333,-0.680076,0.773859,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,707.797,826.982,41.069,707.797,826.982,44.501,871.483,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.943613,6.498294,5.969810,-0.558065
231,7.666667,-0.687804,0.775137,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,704.931,827.456,42.853,704.931,827.456,44.501,871.957,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.943938,6.500308,6.047343,-0.560079
232,7.700000,-0.699973,0.772769,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.418,826.578,42.843,700.418,826.578,44.501,871.079,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.945047,6.503625,6.124873,-0.563396
233,7.733333,-0.706666,0.773147,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.936,826.718,42.696,697.936,826.718,44.501,871.219,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.944786,6.509392,6.202404,-0.569164
234,7.766667,-0.717922,0.773724,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.762,826.932,42.406,693.762,826.932,44.501,871.433,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.945210,6.515304,6.279937,-0.575075
235,7.800000,-0.727926,0.772804,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,690.052,826.591,41.111,690.052,826.591,44.501,871.092,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.946231,6.515297,6.357468,-0.575068
236,7.833333,-0.736805,0.773408,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,686.759,826.815,39.379,686.759,826.815,44.501,871.316,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.946595,6.513511,6.434999,-0.573282
237,7.866667,-0.744221,0.773139,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,684.009,826.715,39.503,684.009,826.715,44.501,871.216,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.946231,6.505832,6.512532,-0.565603
238,7.900000,-0.750525,0.775919,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,681.671,827.746,39.062,681.671,827.746,44.501,872.247,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.946676,6.499049,6.590063,-0.558821
239,7.933333,-0.753435,0.777777,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,680.592,828.435,39.029,680.592,828.435,44.501,872.936,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.945222,6.497765,6.667593,-0.557537
240,7.966667,-0.760904,0.782221,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.822,830.083,39.013,677.822,830.083,44.501,874.584,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.945725,6.492581,6.745126,-0.552353
241,8.000000,-0.767492,0.785642,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,675.379,831.352,38.895,675.379,831.352,44.501,875.853,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.947380,6.488574,6.822657,-0.548345
242,8.033333,-0.775450,0.786864,5.940228,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.428,831.805,39.335,672.428,831.805,44.501,876.306,879.464,floor,ball_contact_events,0.687020,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.948458,6.489402,6.900188,-0.549173
