frame,time,tx,ty,tz,qx,qy,qz,qw,rx_delta,ry_delta,rz_delta,rear_joint_angle,seat_joint_angle,fx,fy,cx,cy,line_rmse_px,endpoint_rmse_px,side_ratio_rmse_px,rail_rmse_px,source
176,7.291667,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.347647409,3.333667188,1.056536792,8.425209428,chair_twohand_endpoint_se3_boundary_freeze_suffix
177,7.333333,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.347170384,3.344330667,1.056998041,8.442568781,chair_twohand_endpoint_se3_boundary_freeze_suffix
178,7.375000,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.347912939,3.364245003,1.057236237,8.422657195,chair_twohand_endpoint_se3_boundary_freeze_suffix
179,7.416667,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.344562738,3.377845126,1.058633149,8.393740926,chair_twohand_endpoint_se3_boundary_freeze_suffix
180,7.458333,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.334012410,3.377844415,1.062060187,8.380031389,chair_twohand_endpoint_se3_boundary_freeze_suffix
181,7.500000,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.318684977,3.362888421,1.067382498,8.403199204,chair_twohand_endpoint_se3_boundary_freeze_suffix
182,7.541667,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.311746994,3.356635821,1.070215919,8.419792196,chair_twohand_endpoint_se3_boundary_freeze_suffix
183,7.583333,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.310679544,3.355091394,1.070725849,8.450941315,chair_twohand_endpoint_se3_boundary_freeze_suffix
184,7.625000,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.309902220,3.342940133,1.070446564,8.458804960,chair_twohand_endpoint_se3_boundary_freeze_suffix
185,7.666667,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.320935514,3.362995464,1.066661878,8.448201693,chair_twohand_endpoint_se3_boundary_freeze_suffix
186,7.708333,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.341309069,3.408045235,1.060899403,8.407873696,chair_twohand_endpoint_se3_boundary_freeze_suffix
187,7.750000,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.359755076,3.448029148,1.056273965,8.386358257,chair_twohand_endpoint_se3_boundary_freeze_suffix
188,7.791667,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.376836973,3.464707827,1.051971873,8.353343338,chair_twohand_endpoint_se3_boundary_freeze_suffix
189,7.833333,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.402193659,3.490449114,1.046642907,8.323479725,chair_twohand_endpoint_se3_boundary_freeze_suffix
190,7.875000,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.418157168,3.500987236,1.043883256,8.298791747,chair_twohand_endpoint_se3_boundary_freeze_suffix
191,7.916667,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.432155378,3.527706789,1.041909394,8.295217964,chair_twohand_endpoint_se3_boundary_freeze_suffix
192,7.958333,-0.667300210,0.888139377,4.810930101,0.679357221,0.280958430,-0.245200711,0.631991090,0.068658710,0.762684369,0.051831948,0.169958781,0.063229585,1468.604736328,1468.604736328,640.000000000,360.000000000,1.439958838,3.560704595,1.041121425,8.308899788,chair_twohand_endpoint_se3_boundary_freeze_suffix
