frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
150,6.208333,left,handle:left:rigid_keyframe_contact_region,633.604,357.580,28.649690,28.649690,0.633812,0.633812,soft,1,1
151,6.250000,left,handle:left:rigid_keyframe_contact_region,632.591,357.569,27.874742,27.874742,0.649425,0.649425,soft,1,1
152,6.291667,left,handle:left:rigid_keyframe_contact_region,632.181,358.150,28.148607,28.148607,0.643913,0.643913,soft,1,1
153,6.333333,left,handle:left:rigid_keyframe_contact_region,625.553,361.316,25.659496,25.659496,0.693653,0.693653,soft,1,1
154,6.375000,left,handle:left:rigid_keyframe_contact_region,623.541,366.731,29.183639,29.183639,0.623031,0.623031,soft,1,1
155,6.416667,left,handle:left:rigid_keyframe_contact_region,624.753,366.426,29.809686,29.809686,0.610378,0.610378,soft,1,1
156,6.458333,left,handle:left:rigid_keyframe_contact_region,632.676,357.575,29.247188,29.247188,0.621748,0.621748,soft,1,1
157,6.500000,left,handle:left:rigid_keyframe_contact_region,632.188,356.989,28.889949,28.889949,0.628963,0.628963,soft,1,1
158,6.541667,left,handle:left:rigid_keyframe_contact_region,631.858,357.208,29.163507,29.163507,0.623438,0.623438,soft,1,1
159,6.583333,left,handle:left:rigid_keyframe_contact_region,630.107,368.195,35.858817,35.858817,0.489503,0.489503,soft,1,1
160,6.625000,left,handle:left:rigid_keyframe_contact_region,630.737,357.651,29.229710,29.229710,0.622101,0.622101,soft,1,1
161,6.666667,left,handle:left:rigid_keyframe_contact_region,630.461,367.897,36.508457,36.508457,0.476884,0.476884,soft,1,1
162,6.708333,left,handle:left:rigid_keyframe_contact_region,632.243,357.015,30.619863,30.619863,0.594000,0.594000,soft,1,1
163,6.750000,left,handle:left:rigid_keyframe_contact_region,632.174,356.737,30.559337,30.559337,0.595223,0.595223,soft,1,1
164,6.791667,left,handle:left:rigid_keyframe_contact_region,633.012,356.652,31.333906,31.333906,0.579580,0.579580,soft,1,1
165,6.833333,left,handle:left:rigid_keyframe_contact_region,628.686,367.404,35.837690,35.837690,0.489916,0.489916,soft,1,1
166,6.875000,left,handle:left:rigid_keyframe_contact_region,627.992,367.380,35.413722,35.413722,0.498207,0.498207,soft,1,1
167,6.916667,left,handle:left:rigid_keyframe_contact_region,628.643,367.600,35.963785,35.963785,0.496675,0.487458,soft,1,1
168,6.958333,left,handle:left:rigid_keyframe_contact_region,628.990,367.374,35.975168,35.975168,0.574521,0.487236,soft,1,1
169,7.000000,left,handle:left:rigid_keyframe_contact_region,629.550,366.922,35.844115,35.844115,0.635110,0.489790,soft,1,1
170,7.041667,left,handle:left:rigid_keyframe_contact_region,629.287,367.102,35.747457,35.747457,0.681147,0.491677,soft,1,1
171,7.083333,left,handle:left:rigid_keyframe_contact_region,628.591,367.115,35.344921,35.344921,0.712952,0.499556,soft,1,1
172,7.125000,left,handle:left:rigid_keyframe_contact_region,628.713,366.970,35.212756,35.212756,0.737140,0.502151,soft,1,1
173,7.166667,left,handle:left:rigid_keyframe_contact_region,629.504,366.956,35.658118,35.658118,0.758530,0.493422,soft,1,1
174,7.208333,left,handle:left:rigid_keyframe_contact_region,628.942,366.963,35.276490,35.276490,0.768631,0.500899,soft,1,1
175,7.250000,left,handle:left:rigid_keyframe_contact_region,628.844,366.935,35.085129,35.085129,0.776345,0.504660,soft,1,1
176,7.291667,left,handle:left:rigid_keyframe_contact_region,628.552,367.115,34.979617,34.979617,0.782006,0.506737,soft,1,1
177,7.333333,left,handle:left:rigid_keyframe_contact_region,628.556,367.078,34.844432,34.844432,0.785514,0.509401,soft,1,1
178,7.375000,left,handle:left:rigid_keyframe_contact_region,628.682,367.710,35.386590,35.386590,0.792942,0.498739,soft,1,1
179,7.416667,left,handle:left:rigid_keyframe_contact_region,628.116,367.727,35.003135,35.003135,0.792209,0.506274,soft,1,1
180,7.458333,left,handle:left:rigid_keyframe_contact_region,628.060,367.729,34.920870,34.920870,0.793145,0.507894,soft,1,1
181,7.500000,left,handle:left:rigid_keyframe_contact_region,627.388,367.220,34.129069,34.129069,0.788007,0.523558,soft,1,1
182,7.541667,left,handle:left:rigid_keyframe_contact_region,627.775,367.137,34.280380,34.280380,0.789975,0.520556,soft,1,1
183,7.583333,left,handle:left:rigid_keyframe_contact_region,627.973,367.153,34.368407,34.368407,0.791212,0.518811,soft,1,1
184,7.625000,left,handle:left:rigid_keyframe_contact_region,630.838,356.679,29.209845,29.209845,0.750161,0.622502,soft,1,1
185,7.666667,left,handle:left:rigid_keyframe_contact_region,627.337,367.952,34.572376,34.572376,0.793470,0.514774,soft,1,1
186,7.708333,left,handle:left:rigid_keyframe_contact_region,629.519,356.977,28.275307,28.275307,0.743049,0.641361,soft,1,1
187,7.750000,left,handle:left:rigid_keyframe_contact_region,626.984,367.140,33.645598,33.645598,0.786428,0.533176,soft,1,1
188,7.791667,left,handle:left:rigid_keyframe_contact_region,627.622,367.336,34.123288,34.123288,0.790319,0.523673,soft,1,1
189,7.833333,left,handle:left:rigid_keyframe_contact_region,627.126,367.123,33.648800,33.648800,0.785609,0.533112,soft,1,1
190,7.875000,left,handle:left:rigid_keyframe_contact_region,630.123,356.418,28.343924,28.343924,0.742793,0.639978,soft,1,1
191,7.916667,left,handle:left:rigid_keyframe_contact_region,629.596,356.945,28.194425,28.194425,0.741566,0.642991,soft,1,1
192,7.958333,left,handle:left:rigid_keyframe_contact_region,627.396,367.124,33.690665,33.690665,0.785790,0.532278,soft,1,1
193,8.000000,left,handle:left:rigid_keyframe_contact_region,629.642,356.458,27.974910,27.974910,0.737246,0.647410,soft,1,1
194,8.041667,left,handle:left:rigid_keyframe_contact_region,627.541,367.320,33.946924,33.946924,0.784703,0.527177,soft,1,1
