frame,u_obs,v_obs,u_reproj,v_reproj,error_u,error_v,error_px
137,533.004,566.020,533.004,566.020,0.000002,0.000004,0.000004
138,532.781,566.596,532.781,566.596,-0.000002,0.000004,0.000005
139,532.531,567.578,532.531,567.578,0.000004,-0.000002,0.000004
140,532.446,568.316,532.446,568.316,-0.000004,-0.000008,0.000009
141,532.159,568.415,532.159,568.415,0.000002,0.000006,0.000007
142,531.940,568.550,531.940,568.550,-0.000000,-0.000005,0.000005
143,531.748,568.479,531.748,568.479,-0.000000,0.000007,0.000007
144,531.574,568.690,531.574,568.690,-0.000001,-0.000003,0.000003
145,531.441,568.741,531.441,568.741,0.000003,-0.000002,0.000004
146,531.490,568.594,531.490,568.594,-0.000002,0.000003,0.000003
147,531.480,568.558,531.480,568.558,0.000001,0.000000,0.000001
148,531.501,568.575,531.501,568.575,-0.000002,-0.000001,0.000002
149,531.490,568.547,531.490,568.547,0.000004,0.000000,0.000004
150,531.640,568.482,531.640,568.482,-0.000004,-0.000000,0.000004
151,531.597,568.385,531.597,568.385,0.000002,-0.000000,0.000002
152,531.568,568.280,531.568,568.280,-0.000001,0.000001,0.000001
153,531.519,568.192,531.519,568.192,0.000001,-0.000073,0.000073
154,531.489,568.067,531.489,568.067,0.000011,0.000266,0.000266
155,531.324,567.816,531.324,578.321,-0.000036,10.505207,10.505207
156,531.303,567.508,531.303,567.508,0.000036,0.000223,0.000226
157,531.222,567.205,531.222,567.205,-0.000011,-0.000046,0.000048
158,531.203,567.186,531.203,567.186,-0.000001,-0.000004,0.000004
159,531.192,567.065,531.192,567.065,0.000006,-0.000011,0.000012
160,531.267,566.999,531.267,566.999,-0.000020,0.000036,0.000041
161,530.670,568.594,530.670,568.594,0.000030,-0.000035,0.000046
162,531.364,568.591,531.364,568.591,-0.000023,0.000012,0.000025
163,531.181,568.513,531.181,568.513,0.000006,-0.000006,0.000008
164,531.024,568.307,531.024,568.307,0.000003,0.000015,0.000015
165,531.014,568.755,531.014,568.755,-0.000002,-0.000016,0.000017
166,530.926,568.598,530.926,568.598,-0.000003,0.000012,0.000012
167,530.740,568.787,530.740,568.787,0.000008,-0.000007,0.000010
168,530.863,568.734,530.863,568.734,-0.000007,0.000001,0.000007
169,530.693,568.746,530.693,568.746,0.000002,0.000004,0.000005
170,530.552,568.982,530.552,568.982,0.000000,-0.000005,0.000005
171,530.456,569.026,530.456,569.026,0.000000,0.000002,0.000002
172,530.407,569.090,530.407,569.090,-0.000000,0.000000,0.000000
173,530.382,569.130,530.382,569.130,0.000001,-0.000002,0.000002
174,530.395,569.096,530.395,569.096,-0.000001,0.000002,0.000002
175,530.371,569.136,530.371,569.136,-0.000000,-0.000002,0.000002
176,530.376,569.126,530.376,569.126,0.000003,0.000003,0.000004
177,530.496,569.256,530.496,569.256,-0.000003,-0.000002,0.000004
178,530.474,569.283,530.474,569.283,-0.000000,-0.000001,0.000001
179,530.408,569.250,530.408,569.250,0.000002,0.000002,0.000003
180,530.426,569.272,530.426,569.272,-0.000001,-0.000002,0.000002
181,530.431,569.205,530.431,569.205,-0.000000,0.000001,0.000002
182,530.404,569.186,530.404,569.186,0.000000,-0.000001,0.000001
183,530.389,569.169,530.389,569.169,0.000001,0.000002,0.000003
184,530.421,569.257,530.421,569.257,-0.000003,-0.000002,0.000003
185,530.359,569.272,530.359,569.272,0.000003,0.000000,0.000003
186,530.400,569.273,530.400,569.273,-0.000003,-0.000000,0.000003
187,530.330,569.286,530.330,569.286,-0.000000,0.000001,0.000001
188,530.288,569.344,530.288,569.344,0.000004,-0.000002,0.000005
189,530.430,569.296,530.430,569.296,-0.000006,0.000002,0.000006
190,530.384,569.247,530.384,569.247,0.000005,-0.000004,0.000006
191,530.465,569.102,530.465,569.102,-0.000010,0.000022,0.000024
192,530.423,569.291,530.423,569.291,0.000008,-0.000018,0.000020
