frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap
207,6.866667,-0.442984,0.794205,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,795.254,835.365,,795.254,835.365,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.927129,6.445594,795.254,835.365,756.000,845.000,-0.740207,-0.740207,5.183174,5.923381,4.917382,5.923381,-1.262419
208,6.900000,-0.455719,0.731231,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.518,811.945,,790.518,811.945,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.929629,6.452467,790.518,811.945,755.000,828.000,0.287368,0.287368,6.210749,5.923381,4.506349,5.923381,-0.241718
209,6.933333,-0.459059,0.726797,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,789.276,810.296,,789.276,810.296,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.932581,6.462844,789.276,810.296,754.000,827.000,0.445859,0.445859,6.369240,5.923381,4.366970,5.923381,-0.093604
210,6.966667,-0.474522,0.683016,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,783.525,794.014,,783.525,794.014,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.935955,6.478245,783.525,794.014,752.000,814.000,0.946141,0.946141,6.869522,5.923381,4.552490,5.923381,0.391277
211,7.000000,-0.489413,0.651696,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,777.987,782.366,,777.987,782.366,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.939528,6.489310,777.987,782.366,749.000,811.000,0.894881,0.894881,6.818262,5.923381,4.701865,5.923381,0.328953
212,7.033333,-0.504202,0.650510,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,772.487,781.925,,772.487,781.925,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.943270,6.499688,772.487,781.925,745.000,812.000,0.813120,0.813120,6.736501,5.923381,4.752838,5.923381,0.236813
213,7.066667,-0.513968,0.663576,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.855,786.784,,768.855,786.784,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.946397,6.509274,768.855,786.784,735.000,809.000,0.767764,0.767764,6.691145,5.923381,4.711850,5.923381,0.181871
214,7.100000,-0.514399,0.664393,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.695,787.088,,768.695,787.088,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947073,6.510724,768.695,787.088,737.000,813.000,0.842481,0.842481,6.765862,5.923381,4.620256,5.923381,0.255139
215,7.133333,-0.527736,0.689698,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,763.735,796.499,,763.735,796.499,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947568,6.516256,763.735,796.499,733.000,824.000,0.407120,0.407120,6.330501,5.923381,4.495021,5.923381,-0.185755
216,7.166667,-0.551594,0.741400,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,754.862,815.727,,754.862,815.727,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.946249,6.521276,754.862,815.727,720.000,841.000,0.027575,0.027575,5.950956,5.923381,4.348644,5.923381,-0.570320
217,7.200000,-0.565490,0.798332,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.694,836.900,,749.694,836.900,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.945630,6.520080,749.694,836.900,716.000,852.000,-0.127794,-0.127794,5.795587,5.923381,4.199907,5.923381,-0.724493
218,7.233333,-0.567811,0.799886,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.831,837.478,,748.831,837.478,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.944966,6.520792,748.831,837.478,715.000,849.000,0.006219,0.006219,5.929600,5.923381,4.075771,5.923381,-0.591192
219,7.266667,-0.575275,0.809900,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,746.055,841.202,,746.055,841.202,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,1,0,1,floor,,floor,left_foot,0.944111,6.519918,746.055,841.202,710.000,854.000,0.003770,0.003770,5.927151,5.923381,3.993038,5.923381,-0.592767
220,7.300000,-0.587491,0.791172,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.512,834.237,,741.512,834.237,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.943475,6.526634,741.512,834.237,705.000,846.000,0.092609,0.092609,6.015990,5.923381,3.975673,5.923381,-0.510643
221,7.333333,-0.601521,0.776208,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.294,828.672,,736.294,828.672,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.943093,6.531160,736.294,828.672,703.000,844.000,0.208312,0.208312,6.131693,5.923381,4.002269,5.923381,-0.399466
222,7.366667,-0.613613,0.777141,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.797,829.019,,731.797,829.019,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.942699,6.532166,731.797,829.019,701.000,845.000,0.109216,0.109216,6.032597,5.923381,3.996944,5.923381,-0.499569
223,7.400000,-0.615490,0.798300,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.099,836.888,,731.099,836.888,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.942167,6.524486,731.099,836.888,696.000,853.000,-0.010606,-0.010606,5.912775,5.923381,4.002235,5.923381,-0.611710
224,7.433333,-0.627042,0.796571,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,726.803,836.245,,726.803,836.245,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.941858,6.516855,726.803,836.245,695.000,851.000,0.098844,0.098844,6.022225,5.923381,3.981078,5.923381,-0.494630
225,7.466667,-0.631890,0.808012,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,725.000,840.500,,725.000,840.500,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.941571,6.509183,725.000,840.500,689.000,856.000,-0.000544,-0.000544,5.922837,5.923381,3.926696,5.923381,-0.586346
226,7.500000,-0.640164,0.792844,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,721.923,834.859,,721.923,834.859,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,1,0,1,floor,,floor,left_foot,0.941068,6.503367,721.923,834.859,684.000,858.000,0.069516,0.069516,5.992897,5.923381,3.862605,5.923381,-0.510469
227,7.533333,-0.654710,0.771645,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.513,826.975,,716.513,826.975,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.941756,6.502149,716.513,826.975,684.000,860.000,0.029646,0.029646,5.953027,5.923381,3.833185,5.923381,-0.549122
228,7.566667,-0.665829,0.764640,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,712.378,824.370,,712.378,824.370,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.942223,6.494864,712.378,824.370,681.000,860.000,0.027690,0.027690,5.951071,5.923381,3.811679,5.923381,-0.543793
229,7.600000,-0.670406,0.763656,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,710.676,824.004,,710.676,824.004,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.942452,6.494362,710.676,824.004,679.000,859.000,0.048554,0.048554,5.971935,5.923381,3.818391,5.923381,-0.522426
230,7.633333,-0.678147,0.771664,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,707.797,826.982,,707.797,826.982,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,1,0,1,floor,,floor,left_foot,0.943613,6.498294,707.797,826.982,675.000,862.000,0.076900,0.076900,6.000281,5.923381,3.819521,5.923381,-0.498012
231,7.666667,-0.685853,0.772938,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,704.931,827.456,,704.931,827.456,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.943938,6.500308,704.931,827.456,667.000,864.000,0.051913,0.051913,5.975294,5.923381,3.821493,5.923381,-0.525013
232,7.700000,-0.697988,0.770578,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.418,826.578,,700.418,826.578,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.945047,6.503625,700.418,826.578,681.000,874.000,-0.053914,-0.053914,5.869467,5.923381,3.833561,5.923381,-0.634157
233,7.733333,-0.704662,0.770954,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.936,826.718,,697.936,826.718,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.944786,6.509392,697.936,826.718,678.000,874.000,-0.058513,-0.058513,5.864868,5.923381,3.844168,5.923381,-0.644524
234,7.766667,-0.715885,0.771529,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.762,826.932,,693.762,826.932,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,1,0,1,floor,,floor,left_foot,0.945210,6.515304,693.762,826.932,682.000,874.000,-0.077555,-0.077555,5.845826,5.923381,3.849270,5.923381,-0.669477
235,7.800000,-0.725861,0.770612,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,690.052,826.591,,690.052,826.591,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.946231,6.515297,690.052,826.591,679.000,874.000,-0.096893,-0.096893,5.826488,5.923381,3.847703,5.923381,-0.688808
236,7.833333,-0.734716,0.771215,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,686.759,826.815,,686.759,826.815,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.946595,6.513511,686.759,826.815,678.000,874.000,-0.095375,-0.095375,5.828006,5.923381,3.850427,5.923381,-0.685504
237,7.866667,-0.742110,0.770946,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,684.009,826.715,,684.009,826.715,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.946231,6.505832,684.009,826.715,676.000,874.000,-0.079817,-0.079817,5.843564,5.923381,3.851561,5.923381,-0.662267
238,7.900000,-0.748397,0.773718,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,681.671,827.746,,681.671,827.746,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.946676,6.499049,681.671,827.746,681.000,875.000,-0.079616,-0.079616,5.843765,5.923381,3.856984,5.923381,-0.655284
239,7.933333,-0.751298,0.775571,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,680.592,828.435,,680.592,828.435,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.945222,6.497765,680.592,828.435,678.000,875.000,-0.075924,-0.075924,5.847457,5.923381,3.860624,5.923381,-0.650308
240,7.966667,-0.758746,0.780002,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.822,830.083,,677.822,830.083,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.945725,6.492581,677.822,830.083,674.000,874.000,-0.072969,-0.072969,5.850412,5.923381,3.864311,5.923381,-0.642169
241,8.000000,-0.765315,0.783414,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,675.379,831.352,,675.379,831.352,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.947380,6.488574,675.379,831.352,675.000,875.000,-0.054251,-0.054251,5.869130,5.923381,3.866504,5.923381,-0.619443
242,8.033333,-0.773250,0.784632,5.923381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.428,831.805,,672.428,831.805,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,1,foot,left,left_foot,left_foot,0.948458,6.489402,672.428,831.805,676.000,875.000,-0.059130,-0.059130,5.864251,5.923381,3.868490,5.923381,-0.625150
