frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema,object_pixel_len,z_from_geometry_len_m,generic_geometry_pose_prior,geometry_pose_prior_source,u_contact_lock,v_contact_lock,contact_lock_pixel_len,contact_lock_angle_rad,blend_visible_weight,visible_len_px,contact_len_px,angle_gap_deg,center_gap_px,mean_palm_to_visible_line_px,left_local_s_source,right_local_s_source,left_local_s_used,right_local_s_used,blend_reason,depth_anchor_source,depth_anchor_z,depth_anchor_sides,depth_anchor_mean_dist_px,line_contact_se3_refined,line_contact_se3_cost,line_contact_se3_overlay_err_px,line_contact_se3_max_gap_m,line_contact_se3_anchor_count,line_contact_se3_local_s_adjustments,z_from_pixel_len_m,line_contact_pose_prior,line_contact_se3_reason
33,1.333333,-0.372036,-0.382646,4.342510,0.772762,-0.239700,0.343841,0.476609,0.120000,gvhmr_incam,529.177,269.948,541.008,239.991,416.613,416.613,529.177,269.948,416.613,1.085289,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,541.008,239.991,538.816,1.459520271,1.000000,342.982275,337.401765,11.323391,15.832442,12.273500,stable_pose_anchor,stable_pose_anchor,0.627793,0.310506,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.189265,left+right,12.273500,1,3.414086,68.577927,0.109646,2.000000,left:0.6278->0.8359|right:0.3105->0.6015,7.964274,1,overlay_first_fallback_after_contact_refine_error
34,1.375000,-0.442819,-0.410045,4.485042,0.852367,0.198201,0.353968,-0.329991,0.120000,gvhmr_incam,493.046,244.562,531.303,224.180,417.034,417.034,493.046,244.562,417.034,1.084823,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,531.303,224.180,534.903,-1.104254853,1.000000,354.666463,291.902148,14.042552,24.608703,12.312000,stable_pose_anchor,stable_pose_anchor,0.627793,0.310506,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.235765,left+right,12.312000,1,6.303771,8.042990,0.237451,2.000000,left:0.6278->0.7484|right:0.3105->0.6173,7.701898,1,
35,1.416667,-0.508946,-0.436912,4.490161,0.892947,0.156241,0.324310,-0.270293,0.120000,gvhmr_incam,466.363,222.972,500.770,208.220,417.188,417.188,466.363,222.972,417.188,1.084498,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,422.874,6.459612,1,line_correspondence_schema,500.770,208.220,440.874,-0.689343057,1.000000,422.874454,428.626931,9.396616,15.226888,8.813000,stable_pose_anchor,observed_due_to_anchor_drift,0.477421,0.705871,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.281176,left+right,8.813000,1,6.679731,5.399099,0.266624,2.000000,left:0.4774->0.6334|right:0.7059->0.7146,6.459612,1,
36,1.458333,-0.509104,-0.465327,4.493200,0.932908,0.109954,0.275881,-0.203673,0.120000,gvhmr_incam,456.976,199.506,501.698,192.147,418.007,418.007,456.976,199.506,418.007,1.085509,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,487.852,5.599249,1,line_correspondence_schema,501.698,192.147,505.852,-0.432176708,1.000000,487.851968,491.456302,6.944113,11.456855,6.745000,stable_pose_anchor,observed_due_to_anchor_drift,0.467616,0.690981,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.349340,left+right,6.745000,1,5.405695,10.413388,0.269906,2.000000,left:0.4676->0.5658|right:0.6910->0.7109,5.599249,1,
37,1.500000,-0.430646,-0.528216,4.496123,0.963371,0.062473,0.223347,-0.134648,0.120000,gvhmr_incam,461.526,180.166,523.871,176.301,417.528,417.528,461.526,180.166,417.528,1.086928,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+isolated_se3_spike_interpolate+sequence_se3_optimizer+sequence_se3_optimizer,1,551.228,4.955492,1,line_correspondence_schema,523.871,176.301,534.767,-0.277073643,1.000000,551.227808,552.087918,3.197274,10.080679,8.637500,stable_pose_anchor,observed_due_to_anchor_drift,0.442857,0.650898,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.392324,left+right,8.637500,1,0.240741,6.776500,0.027004,2.000000,left:0.4429->0.3973|right:0.6509->0.5932,4.955492,1,
38,1.541667,-0.315807,-0.592530,4.499084,0.983334,0.041556,0.163237,-0.068415,0.120000,gvhmr_incam,476.711,161.076,553.425,161.172,417.435,417.435,476.711,161.076,417.435,1.087200,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,572.878,4.768218,1,line_correspondence_schema,553.425,161.172,554.878,-0.181146247,1.000000,572.877517,573.477444,2.626092,11.215928,10.898500,stable_pose_anchor,observed_due_to_anchor_drift,0.417324,0.606866,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.440387,left+right,10.898500,1,2.948909,1.027194,0.126615,2.000000,left:0.4173->0.4173|right:0.6069->0.6069,4.768218,1,
39,1.583333,-0.199926,-0.656927,4.503736,0.997229,0.021118,0.021055,-0.068150,0.120000,gvhmr_incam,500.588,147.955,570.831,147.114,417.598,417.598,500.588,147.955,417.598,1.086829,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,569.806,4.793918,1,line_correspondence_schema,570.831,147.114,551.806,-0.145699365,1.000000,569.806320,569.907443,1.089585,11.926020,11.700500,stable_pose_anchor,observed_due_to_anchor_drift,0.398286,0.560054,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.472195,left+right,11.700500,1,1.927373,0.909766,0.083343,2.000000,left:0.3983->0.3983|right:0.5601->0.5601,4.793918,1,
40,1.625000,-0.084083,-0.721308,4.545517,0.985332,0.000445,-0.132996,-0.106923,0.120000,gvhmr_incam,527.825,137.894,597.375,134.290,416.910,416.910,527.825,137.894,416.910,1.086820,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,537.780,5.079409,1,line_correspondence_schema,597.375,134.290,534.098,-0.161384287,1.000000,537.780024,538.909517,3.702776,12.161724,10.325000,stable_pose_anchor,observed_due_to_anchor_drift,0.372023,0.522399,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.493904,left+right,10.325000,1,3.800827,1.032854,0.143807,2.000000,left:0.3720->0.3720|right:0.5224->0.5224,5.079409,1,
41,1.666667,0.031359,-0.785639,4.644089,0.944226,-0.020353,-0.283527,-0.166241,0.120000,gvhmr_incam,564.238,129.647,628.382,122.750,416.301,416.301,564.238,129.647,416.301,1.086535,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,467.302,5.845484,1,line_correspondence_schema,628.382,122.750,485.302,-0.235501865,1.000000,467.301761,470.836969,7.028455,12.247987,7.525000,stable_pose_anchor,stable_pose_anchor,0.347016,0.489038,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.499029,left+right,7.525000,1,5.536574,0.883352,0.169870,2.000000,left:0.3470->0.3470|right:0.4890->0.4890,5.845484,1,
42,1.708333,0.144026,-0.849158,4.744222,0.876404,-0.041659,-0.425179,-0.222269,0.120000,gvhmr_incam,593.926,127.464,614.588,112.502,415.520,415.520,593.926,127.464,415.520,1.085499,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,614.588,112.502,530.016,-0.390031939,1.000000,355.427717,345.859231,9.905042,18.780151,7.696500,stable_pose_anchor,stable_pose_anchor,0.347016,0.489038,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.497797,left+right,7.696500,1,2.441117,4.167797,0.118357,2.000000,left:0.3470->0.3177|right:0.4890->0.2944,7.685402,1,
43,1.750000,0.136921,-0.906328,4.842415,0.807929,-0.061629,-0.517683,-0.274694,0.120000,gvhmr_incam,613.372,120.853,623.301,103.333,415.421,415.421,613.372,120.853,415.421,1.085420,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,623.301,103.333,528.685,-0.693639671,1.000000,122.954914,233.906782,23.067996,69.539323,27.836500,stable_pose_anchor,stable_pose_anchor,0.347016,0.489038,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.434286,left+right,27.836500,1,2.872980,39.167907,0.137902,2.000000,left:0.3470->0.2106|right:0.4890->0.1390,22.216313,1,overlay_first_fallback_after_contact_refine_error
44,1.791667,0.087937,-0.896873,4.744787,0.817667,-0.010405,-0.550067,-0.169525,0.120000,gvhmr_incam,642.348,109.842,628.839,95.250,414.918,414.918,642.348,109.842,414.918,1.085835,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,628.839,95.250,527.691,-0.514334817,0.000000,,,,,,,,,,no_visible_line,palm_3d_contact,4.434587,left+right,25.036500,1,0.710636,2.482298,0.053051,2.000000,left:0.3470->0.3779|right:0.4890->0.2916,18.952659,1,
45,1.833333,0.037885,-0.881923,4.635451,0.916867,0.084194,-0.387949,0.041974,0.120000,gvhmr_incam,654.971,94.776,631.380,88.389,414.535,414.535,654.971,94.776,414.535,1.086549,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,631.380,88.389,526.913,0.385575715,1.000000,255.136603,86.729422,54.326521,41.601143,5.003000,stable_pose_anchor,stable_pose_anchor,0.347016,0.489038,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.413816,left+right,5.003000,1,1.765693,24.057754,0.104028,2.000000,left:0.3470->0.4461|right:0.4890->0.3598,10.706440,1,
46,1.875000,-0.011209,-0.865781,4.524803,0.975021,0.073561,0.200487,0.061048,0.120000,gvhmr_incam,664.477,98.127,631.304,83.043,414.012,414.012,664.477,98.127,414.012,1.087958,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,402.378,6.788657,1,line_correspondence_schema,631.304,83.043,420.378,0.096104959,1.000000,402.377784,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.359947,left+right,5.717000,1,3.667061,0.760538,0.133025,2.000000,left:0.6525->0.6525|right:0.6371->0.6371,6.788657,1,
47,1.916667,-0.046092,-0.849157,4.414082,0.968084,0.056375,0.244070,0.008051,0.120000,gvhmr_incam,660.314,102.572,629.196,79.701,413.765,413.765,660.314,102.572,413.765,1.088594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,526.038,5.192788,1,line_correspondence_schema,629.196,79.701,525.384,-0.052223369,1.000000,526.038164,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.292275,left+right,6.254500,1,3.604661,0.808916,0.126440,2.000000,left:0.6363->0.6363|right:0.5981->0.5981,5.192788,1,
48,1.958333,-0.051021,-0.832167,4.303360,0.993799,0.039500,0.093315,-0.045779,0.120000,gvhmr_incam,657.869,95.266,624.870,78.447,413.451,413.451,657.869,95.266,413.451,1.088026,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,605.035,4.514788,1,line_correspondence_schema,624.870,78.447,587.035,-0.148533706,1.000000,605.034958,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.230314,left+right,6.622500,1,2.721542,0.880712,0.119322,2.000000,left:0.5996->0.5996|right:0.5488->0.5488,4.514788,1,
49,2.000000,-0.052837,-0.814832,4.194256,0.992943,0.023287,-0.060196,-0.099492,0.120000,gvhmr_incam,649.380,100.917,625.589,79.489,413.163,413.163,649.380,100.917,413.163,1.087600,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,636.832,4.289365,1,line_correspondence_schema,625.589,79.489,618.832,-0.225772884,1.000000,636.831915,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.158375,left+right,7.854500,1,1.292033,0.643023,0.067241,2.000000,left:0.5612->0.5612|right:0.4964->0.4964,4.289365,1,
50,2.041667,-0.055834,-0.797129,4.114896,0.965629,0.008140,-0.211189,-0.151308,0.120000,gvhmr_incam,643.600,108.625,603.950,83.300,412.517,412.517,643.600,108.625,412.517,1.087030,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,567.944,4.809634,1,line_correspondence_schema,603.950,83.300,549.944,-0.293454430,1.000000,567.944421,614.656686,22.480096,1.442384,11.018000,observed_due_to_anchor_drift,stable_pose_anchor,0.584501,0.496989,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.159432,left+right,11.018000,1,2.258076,0.699049,0.101397,2.000000,left:0.5845->0.5845|right:0.4970->0.4970,4.809634,1,
51,2.083333,-0.060460,-0.779016,4.062483,0.919744,-0.006444,-0.337458,-0.200380,0.120000,gvhmr_incam,632.118,127.154,586.324,90.278,413.333,413.333,632.118,127.154,413.333,1.086206,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,507.334,5.384233,1,line_correspondence_schema,586.324,90.278,489.334,-0.358634097,1.000000,507.334052,559.710963,24.981768,1.221196,13.077000,observed_due_to_anchor_drift,stable_pose_anchor,0.598443,0.487805,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.122807,left+right,13.077000,1,3.632092,0.648174,0.130653,2.000000,left:0.5984->0.5984|right:0.4878->0.4878,5.384233,1,
52,2.125000,-0.106648,-0.760374,4.062055,0.888980,-0.021099,-0.383788,-0.248950,0.120000,gvhmr_incam,614.178,140.336,565.722,101.111,413.313,413.313,614.178,140.336,413.313,1.085974,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,464.853,5.876278,1,line_correspondence_schema,565.722,101.111,470.057,-0.435368108,1.000000,464.852867,543.679964,31.239497,1.070187,17.508500,observed_due_to_anchor_drift,stable_pose_anchor,0.596862,0.472673,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.061541,left+right,17.508500,1,5.090646,0.573659,0.158281,2.000000,left:0.5969->0.5969|right:0.4727->0.4727,5.876278,1,
53,2.166667,-0.183577,-0.740169,4.101297,0.860064,-0.040537,-0.413161,-0.296555,0.120000,gvhmr_incam,591.522,152.434,543.336,117.063,413.430,413.430,591.522,152.434,413.430,1.085856,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,433.446,6.302064,1,line_correspondence_schema,543.336,117.063,451.446,-0.539934813,1.000000,433.446089,608.622423,40.846706,41.380155,22.587500,stable_pose_anchor,stable_pose_anchor,0.347016,0.460503,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.041984,left+right,22.587500,1,2.149178,5.107274,0.145911,2.000000,left:0.3470->0.4098|right:0.4605->0.4180,6.302064,1,
54,2.208333,-0.291764,-0.707421,4.170123,0.840399,-0.074626,-0.411427,-0.344803,0.120000,gvhmr_incam,563.864,180.227,516.812,130.542,413.995,413.995,563.864,180.227,413.995,1.085673,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,404.045,6.760650,1,line_correspondence_schema,516.812,130.542,404.045,-0.694605817,1.000000,404.044705,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.065023,right,1.683000,1,1.208978,0.352869,0.094351,1.000000,right:0.4363->0.4363,6.760650,1,
55,2.250000,-0.406509,-0.666607,4.279151,0.795148,-0.139177,-0.404509,-0.429815,0.120000,gvhmr_incam,546.684,213.050,492.966,150.584,414.516,414.516,546.684,213.050,414.516,1.085841,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,381.098,7.167722,1,line_correspondence_schema,492.966,150.584,381.098,-0.909306227,1.000000,381.098061,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.075418,right,2.557000,1,1.081715,0.363159,0.088264,1.000000,right:0.3991->0.3991,7.167722,1,
56,2.291667,-0.522043,-0.613082,4.389775,0.693550,-0.216824,-0.387456,-0.567322,0.120000,gvhmr_incam,542.612,262.312,474.945,213.094,414.527,414.527,542.612,262.312,414.527,1.085866,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,474.945,213.094,416.169,-1.216629987,1.000000,349.625159,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.116613,right,5.734000,1,2.556368,0.302971,0.156241,1.000000,right:0.3991->0.3991,7.812953,1,
57,2.333333,-0.637617,-0.470619,4.498694,0.567715,-0.285369,-0.332803,-0.696783,0.120000,gvhmr_incam,551.356,305.131,454.003,255.409,414.490,414.490,551.356,305.131,414.490,1.086245,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,454.003,255.409,411.784,1.472569767,1.000000,316.155983,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.159638,right,11.757000,1,16.481280,0.549899,0.697941,1.000000,right:0.3991->0.3991,8.640054,1,
58,2.375000,-0.753181,-0.296384,4.521781,0.436220,-0.343876,-0.201523,-0.806752,0.120000,gvhmr_incam,571.398,340.678,434.878,298.949,414.585,414.585,571.398,340.678,414.585,1.086084,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,434.878,298.949,409.962,0.932413630,1.000000,316.779350,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.203597,right,18.276000,1,16.940451,0.530397,0.675549,1.000000,right:0.3991->0.3991,8.623052,1,
59,2.416667,-0.867627,-0.121085,4.526315,0.311078,-0.339669,-0.022546,-0.887326,0.120000,gvhmr_incam,591.383,366.014,418.257,342.595,414.468,414.468,591.383,366.014,414.468,1.085572,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,,,,,418.257,342.595,410.359,0.415464703,1.000000,346.773410,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.232460,right,20.608000,1,13.087724,0.493183,0.562609,1.000000,right:0.3991->0.3991,7.877204,1,
60,2.458333,-0.896833,0.054213,4.529172,0.972963,-0.093500,0.189815,-0.092582,0.120000,gvhmr_incam,614.807,380.468,359.215,385.666,414.958,414.958,614.807,380.468,414.958,1.084511,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,387.945,7.041224,1,line_correspondence_schema,359.215,385.666,387.945,0.046569870,1.000000,387.944602,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,4.265154,right,16.050000,1,0.855714,0.451477,0.076137,1.000000,right:0.7307->0.7307,7.041224,1,
