frame,time,stage_label,r_center_u,r_center_v,r_depth,r_support,r_contact,r_smooth_xy,r_smooth_z,r_reg,E_visual,E_depth,E_support,E_contact,E_smooth,E_reg,E_total,contact_active,audio_contact_frame
131,5.416667,stage4_anchor_depth_final,0.000000000,0.000000000,2.105651667,,,0.007217451,0.000012075,0.283862933,0.000000000,4.433768941,0.000000000,0.000000000,0.000052092,0.080578165,4.514399198,0,0
132,5.458333,stage4_anchor_depth_final,0.000000000,0.000000000,2.077821667,,,0.003433387,0.000014758,0.280182966,0.000000000,4.317342878,0.000000000,0.000000000,0.000011788,0.078502494,4.395857161,0,0
133,5.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.052903333,,,0.007236511,0.000017441,0.277002777,0.000000000,4.214412096,0.000000000,0.000000000,0.000052367,0.076730539,4.291195002,0,0
134,5.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.067718333,,,0.021301646,-0.000032647,0.279488299,0.000000000,4.275459106,0.000000000,0.000000000,0.000453761,0.078113709,4.354026577,0,0
135,5.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.087551667,,-0.074772849,0.034599491,0.000009839,0.283249305,0.000000000,4.357871961,0.000000000,0.005590979,0.001197125,0.080230169,4.444890234,1,0
136,5.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.122260000,,0.012327807,0.043813410,0.000039355,0.289769980,0.000000000,4.503987508,0.000000000,0.000151975,0.001919616,0.083966641,4.590025740,1,0
137,5.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.131506667,,0.016689403,0.005598929,0.000059032,0.291310236,0.000000000,4.543320670,0.000000000,0.000278536,0.000031351,0.084861654,4.628492212,1,0
138,5.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.118485000,,0.026036735,0.033778691,0.000069765,0.288020818,0.000000000,4.487978695,0.000000000,0.000677912,0.001141005,0.082955991,4.572753603,1,0
139,5.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.112688333,,-0.000000000,0.028424464,0.000075579,0.286188267,0.000000000,4.463451994,0.000000000,0.000000000,0.000807956,0.081903724,4.546163674,1,0
140,5.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.080975000,,,0.022570715,-0.001801824,0.281240079,0.000000000,4.330456951,0.000000000,0.000000000,0.000512684,0.079095982,4.410065617,0,0
141,5.833333,stage4_anchor_depth_final,0.000000000,0.000000000,2.052416667,,,0.014874951,-0.001794668,0.276990065,0.000000000,4.212414174,0.000000000,0.000000000,0.000224485,0.076723496,4.289362155,0,0
142,5.875000,stage4_anchor_depth_final,0.000000000,0.000000000,2.068438333,,,0.008048312,-0.001810321,0.278946251,0.000000000,4.278437139,0.000000000,0.000000000,0.000068053,0.077811011,4.356316202,0,0
143,5.916667,stage4_anchor_depth_final,0.000000000,0.000000000,2.082605000,,,0.005624186,-0.001799140,0.280731873,0.000000000,4.337243586,0.000000000,0.000000000,0.000034868,0.078810385,4.416088839,0,0
144,5.958333,stage4_anchor_depth_final,0.000000000,0.000000000,2.072126667,,,0.007846841,-0.001792432,0.279310219,0.000000000,4.293708923,0.000000000,0.000000000,0.000064786,0.078014198,4.371787907,0,0
145,6.000000,stage4_anchor_depth_final,0.000000000,0.000000000,2.064668333,,,0.017223905,-0.001821501,0.278541172,0.000000000,4.262855327,0.000000000,0.000000000,0.000299981,0.077585185,4.340740492,0,0
146,6.041667,stage4_anchor_depth_final,0.000000000,0.000000000,2.043756667,,,0.031005341,-0.001863986,0.276417769,0.000000000,4.176941313,0.000000000,0.000000000,0.000964806,0.076406783,4.254312901,0,0
147,6.083333,stage4_anchor_depth_final,0.000000000,0.000000000,2.063548333,,,0.038671270,-0.001874272,0.280497158,0.000000000,4.258231724,0.000000000,0.000000000,0.001498980,0.078678655,4.338409360,0,0
148,6.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.095615000,,0.949760000,0.027747288,-0.001799140,0.286055725,0.000000000,4.391602228,0.000000000,0.902044058,0.000773149,0.081827878,5.376247312,1,0
149,6.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.070740000,,,0.024237078,-0.001747711,0.281558343,0.000000000,4.287964148,0.000000000,0.000000000,0.000590490,0.079275100,4.367829738,0,0
150,6.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.023201667,,0.031410933,0.025587900,-0.001715959,0.274076695,0.000000000,4.093344984,0.000000000,0.000986647,0.000657685,0.075118035,4.170107351,1,0
151,6.250000,stage4_anchor_depth_final,0.000000000,0.000000000,1.999811667,,0.007751942,0.022134628,-0.001701648,0.270182574,0.000000000,3.999246702,0.000000000,0.000060093,0.000492837,0.072998623,4.072798255,1,0
152,6.291667,stage4_anchor_depth_final,0.000000000,0.000000000,1.989733333,,,0.023388258,0.000597030,0.268193359,0.000000000,3.959038738,0.000000000,0.000000000,0.000547367,0.071927678,4.031513782,0,0
153,6.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.000406667,,,0.015997503,0.000609552,0.269271230,0.000000000,4.001626832,0.000000000,0.000000000,0.000256292,0.072506995,4.074390119,0,0
154,6.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.003318333,,,0.005877113,0.000567961,0.269539912,0.000000000,4.013284345,0.000000000,0.000000000,0.000034863,0.072651764,4.085970972,0,0
155,6.416667,stage4_anchor_depth_final,0.000000000,0.000000000,1.992430000,,,0.001140466,0.000577353,0.268051652,0.000000000,3.969777305,0.000000000,0.000000000,0.000001634,0.071851688,4.041630627,0,0
156,6.458333,stage4_anchor_depth_final,0.000000000,0.000000000,1.968796667,,,0.002740598,0.000609105,0.264901798,0.000000000,3.876160315,0.000000000,0.000000000,0.000007882,0.070172963,3.946341159,0,0
157,6.500000,stage4_anchor_depth_final,0.000000000,0.000000000,1.977730000,,,0.014051743,0.000572881,0.266368260,0.000000000,3.911415953,0.000000000,0.000000000,0.000197780,0.070952050,3.982565782,0,0
158,6.541667,stage4_anchor_depth_final,0.000000000,0.000000000,1.988716667,,,0.030093705,0.000491935,0.268649670,0.000000000,3.954993980,0.000000000,0.000000000,0.000905873,0.072172645,4.028072499,0,0
159,6.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.025036667,,0.021068132,0.039493148,0.000571539,0.275001635,0.000000000,4.100773501,0.000000000,0.000443866,0.001560035,0.075625899,4.178403302,1,0
160,6.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.072603333,,0.015261397,0.032937050,0.000626993,0.283011741,0.000000000,4.295684577,0.000000000,0.000232910,0.001085242,0.080095646,4.377098376,1,0
161,6.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.087928333,,0.013676053,0.023132252,0.000663218,0.284179901,0.000000000,4.359444725,0.000000000,0.000187034,0.000535541,0.080758216,4.440925516,1,0
162,6.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.074913333,,0.000844176,0.029324404,0.000684237,0.281445367,0.000000000,4.305265341,0.000000000,0.000000713,0.000860389,0.079211494,4.385337937,1,0
163,6.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.064006667,,0.000000000,0.024567927,0.000694523,0.279353550,0.000000000,4.260123520,0.000000000,0.000000000,0.000604065,0.078038406,4.338765991,1,0
164,6.791667,stage4_anchor_depth_final,0.000000000,0.000000000,1.994996667,,,0.018937219,0.000718672,0.269644255,0.000000000,3.980011700,0.000000000,0.000000000,0.000359135,0.072708024,4.053078859,0,0
165,6.833333,stage4_anchor_depth_final,0.000000000,0.000000000,1.930861667,,,0.014727760,0.000715095,0.260810661,0.000000000,3.728226776,0.000000000,0.000000000,0.000217418,0.068022201,3.796466395,0,0
166,6.875000,stage4_anchor_depth_final,0.000000000,0.000000000,1.867855000,,,0.010625683,0.000746847,0.252188856,0.000000000,3.488882301,0.000000000,0.000000000,0.000113463,0.063599219,3.552594983,0,0
167,6.916667,stage4_anchor_depth_final,0.000000000,0.000000000,1.822098333,,,0.006768906,0.000755344,0.245975291,0.000000000,3.320042336,0.000000000,0.000000000,0.000046389,0.060503844,3.380592569,0,0
168,6.958333,stage4_anchor_depth_final,0.000000000,0.000000000,1.832675000,,,0.003387000,0.000771443,0.247407642,0.000000000,3.358697656,0.000000000,0.000000000,0.000012067,0.061210541,3.419920264,0,0
169,7.000000,stage4_anchor_depth_final,0.000000000,0.000000000,1.837235000,,,0.003767471,0.000764288,0.248125909,0.000000000,3.375432445,0.000000000,0.000000000,0.000014778,0.061566467,3.437013690,0,0
170,7.041667,stage4_anchor_depth_final,0.000000000,0.000000000,1.874835000,,,0.008998317,0.000766077,0.253390538,0.000000000,3.515006277,0.000000000,0.000000000,0.000081557,0.064206765,3.579294599,0,0
171,7.083333,stage4_anchor_depth_final,0.000000000,0.000000000,1.953925000,,,0.023419000,0.000700336,0.264611235,0.000000000,3.817822906,0.000000000,0.000000000,0.000548940,0.070019106,3.888390951,0,0
172,7.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.042618333,,-0.016223114,0.036599508,0.000741480,0.277671793,0.000000000,4.172289656,0.000000000,0.000263189,0.001340074,0.077101625,4.250994544,1,0
173,7.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.098575000,,-0.017649255,0.039527492,0.000770549,0.286750458,0.000000000,4.404017031,0.000000000,0.000311496,0.001563016,0.082225825,4.488117368,1,0
174,7.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.144273333,,0.014524061,0.005679200,0.000789332,0.292727262,0.000000000,4.597908128,0.000000000,0.000210948,0.000032876,0.085689250,4.683841203,1,0
175,7.250000,stage4_anchor_depth_final,0.000000000,0.000000000,2.117525000,,0.046713108,0.031513894,0.000800065,0.287762027,0.000000000,4.483912126,0.000000000,0.002182114,0.000993766,0.082806984,4.569894990,1,0
176,7.291667,stage4_anchor_depth_final,0.000000000,0.000000000,2.108280000,,0.000000000,0.023609959,0.000804984,0.285629107,0.000000000,4.444844558,0.000000000,0.000000000,0.000558078,0.081583987,4.526986623,1,0
177,7.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.084361667,,,0.023460712,0.000139978,0.281665731,0.000000000,4.344563557,0.000000000,0.000000000,0.000550425,0.079335584,4.424449566,0,0
178,7.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.075815000,,,0.016233561,0.000143108,0.280081842,0.000000000,4.309007914,0.000000000,0.000000000,0.000263549,0.078445838,4.387717301,0,0
179,7.416667,stage4_anchor_depth_final,0.000000000,0.000000000,2.053201667,,,0.010620417,0.000137295,0.276757003,0.000000000,4.215637084,0.000000000,0.000000000,0.000112812,0.076594439,4.292344335,0,0
180,7.458333,stage4_anchor_depth_final,0.000000000,0.000000000,2.075263333,,,0.006580142,0.000135953,0.279561018,0.000000000,4.306717903,0.000000000,0.000000000,0.000043317,0.078154363,4.384915582,0,0
181,7.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.069635000,,,0.005032328,0.000135953,0.278721425,0.000000000,4.283389033,0.000000000,0.000000000,0.000025343,0.077685633,4.361100009,0,0
182,7.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.083186667,,,0.009515708,0.000138636,0.280548251,0.000000000,4.339666688,0.000000000,0.000000000,0.000090568,0.078707321,4.418464577,0,0
183,7.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.066530000,,,0.013602485,0.000150264,0.278414200,0.000000000,4.270546241,0.000000000,0.000000000,0.000185050,0.077514467,4.348245758,0,0
184,7.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.045781667,,,0.022823964,0.000103754,0.276047085,0.000000000,4.185222628,0.000000000,0.000000000,0.000520944,0.076201993,4.261945565,0,0
185,7.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.046155000,,0.209499693,0.032979935,0.000127009,0.277037713,0.000000000,4.186750284,0.000000000,0.043890121,0.001087692,0.076749894,4.308477992,1,0
186,7.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.081056667,,0.064694910,0.040321267,0.000144450,0.283311478,0.000000000,4.330796850,0.000000000,0.004185431,0.001625825,0.080265394,4.416873501,1,0
187,7.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.096401667,,0.117226687,0.001506884,0.000155630,0.285372673,0.000000000,4.394899948,0.000000000,0.013742096,0.000002295,0.081437562,4.490081902,1,0
188,7.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.093050000,,0.006466555,0.027644524,0.000162339,0.283890823,0.000000000,4.380858303,0.000000000,0.000041816,0.000764246,0.080593999,4.462258364,1,0
189,7.833333,stage4_anchor_depth_final,0.000000000,0.000000000,2.087693333,,0.089142171,0.027061724,0.000165469,0.282298374,0.000000000,4.358463454,0.000000000,0.007946327,0.000732364,0.079692372,4.446834517,1,0
190,7.875000,stage4_anchor_depth_final,0.000000000,0.000000000,2.120578333,,,0.020213212,0.000000000,0.286299614,0.000000000,4.496852468,0.000000000,0.000000000,0.000408574,0.081967469,4.579228510,0,0
191,7.916667,stage4_anchor_depth_final,0.000000000,0.000000000,2.179326667,,,0.016470148,0.000000000,0.293966689,0.000000000,4.749464720,0.000000000,0.000000000,0.000271266,0.086416414,4.836152400,0,0
192,7.958333,stage4_anchor_depth_final,0.000000000,0.000000000,2.215196667,,,0.009740146,0.000000000,0.298671225,0.000000000,4.907096272,0.000000000,0.000000000,0.000094870,0.089204501,4.996395643,0,0
