frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
200,13522,30360,1226,0.090667,646,646,1.000000,1,1,0
201,13560,38875,1100,0.081121,592,592,1.000000,1,1,0
202,13537,34403,1089,0.080446,602,602,1.000000,1,1,0
203,13525,34241,1065,0.078743,582,582,1.000000,1,1,0
204,13477,33829,1152,0.085479,550,550,1.000000,1,1,0
205,13502,34550,1195,0.088505,511,511,1.000000,1,1,0
206,13449,33816,1193,0.088705,507,507,1.000000,1,1,0
207,13456,34523,1019,0.075728,566,566,1.000000,1,1,0
208,13456,31429,1220,0.090666,569,569,1.000000,1,1,0
209,13457,33674,1128,0.083823,569,569,1.000000,1,1,0
210,13482,33085,1031,0.076472,496,496,1.000000,1,1,0
211,13484,34379,1443,0.107016,572,572,1.000000,1,1,0
212,13532,29270,1616,0.119421,603,603,1.000000,1,1,0
213,13532,29329,1636,0.120899,523,523,1.000000,1,1,0
214,13522,33790,1616,0.119509,564,564,1.000000,1,1,0
215,13519,35209,1604,0.118648,520,520,1.000000,1,1,0
216,13542,35362,1586,0.117117,471,471,1.000000,1,1,0
217,13625,35206,1647,0.120881,480,480,1.000000,1,1,0
218,13631,34159,1415,0.103807,465,465,1.000000,1,1,0
219,13583,36076,1478,0.108812,465,465,1.000000,1,1,0
220,13631,36163,1542,0.113124,468,468,1.000000,1,1,0
221,13542,32840,1637,0.120883,481,481,1.000000,1,1,0
222,13610,33080,1740,0.127847,754,754,1.000000,1,1,0
223,13442,36181,1865,0.138744,790,790,1.000000,1,1,0
224,13300,35193,2072,0.155789,1153,1153,1.000000,1,1,0
225,13176,35570,2102,0.159532,1257,1257,1.000000,1,1,0
226,12573,30701,2177,0.173149,1243,1243,1.000000,1,1,0
227,12003,36404,2143,0.178539,1127,1127,1.000000,1,1,0
228,12226,37088,2347,0.191968,1199,1199,1.000000,1,1,0
229,12200,35908,2087,0.171066,1095,1095,1.000000,1,1,0
230,12427,35593,1815,0.146053,883,883,1.000000,1,1,0
231,12687,35198,2003,0.157878,933,933,1.000000,1,1,0
232,12794,35123,1656,0.129436,731,731,1.000000,1,1,0
233,12682,35798,1568,0.123640,599,599,1.000000,1,1,0
234,12872,34432,1612,0.125233,374,374,1.000000,1,1,0
235,12909,28667,1239,0.095980,295,295,1.000000,1,1,0
236,12784,27251,1065,0.083307,226,226,1.000000,1,1,0
237,12697,34031,1753,0.138064,434,434,1.000000,1,1,0
238,12865,27998,1211,0.094131,260,260,1.000000,1,1,0
239,12943,35772,1448,0.111875,323,323,1.000000,1,1,0
240,12732,33397,1208,0.094879,224,224,1.000000,1,1,0
