frame,time,anchor_type,contact_part,contact_side,contact_label,ball_center_x,ball_center_y,left_anchor_u,left_anchor_v,right_anchor_u,right_anchor_v,left_anchor_valid,right_anchor_valid,left_best_probe,right_best_probe,left_anchor_dist_px,right_anchor_dist_px,min_anchor_dist_px,min_anchor_boundary_gap_px,inter_anchor_dist_px,occlusion_penalty,object_contact_score,active_anchor_side,active_anchor_probe,proximity_score,approaching_score,object_response_score,audio_support,anchor_score,is_candidate,anchor_contact_state
91,3.75,hand,hand,right,right_hand,723.036,191.379,976.0516304812236,732.8154827412972,691.0768036261692,178.58255031978265,1,1,center,center,597.6373265711221,34.42585303633611,34.42585303633611,0.0,623.2052593821873,0.0,1.0,right,center,1.0,0.0,0.2911777901934421,0.0,0.6082355580386885,1,1
92,3.791667,hand,hand,right,right_hand,722.303,193.894,975.6390244905106,732.7763251610052,690.3343472783823,178.568090820449,1,1,center,center,595.4605794471938,35.452478742892424,35.452478742892424,0.0,623.3342007703359,0.0,1.0,right,center,1.0,0.0,0.16802078072832524,0.0,0.5836041561456651,1,1
93,3.833333,hand,hand,right,right_hand,721.48,196.85,975.3481682989989,732.7150963012426,689.7660211552557,178.46428832495704,1,1,center,center,592.9590612423667,36.65802569646521,36.65802569646521,0.0,623.4990945539505,0.0,1.0,right,center,1.0,0.0,0.1403983644727411,0.0,0.5780796728945482,1,1
94,3.875,hand,hand,right,right_hand,720.295,199.704,975.324202916222,731.6961400736852,689.3926979174165,178.24314695502264,1,1,center,center,589.9623135762683,37.623403453453754,37.623403453453754,0.0,622.9502718057745,0.0,1.0,right,center,1.0,0.0,0.15665644012177843,0.0,0.5813312880243557,1,1
95,3.916667,hand,hand,right,right_hand,719.48,202.36,975.3056057246915,731.6318438483859,687.7781420673824,178.61842881344307,1,1,center,center,587.8566366343715,39.606438855143494,39.606438855143494,0.0,623.2943763309718,0.0,1.0,right,center,1.0,0.0,0.5901410266686844,0.0,0.6680282053337369,1,1
96,3.958333,hand,hand,right,right_hand,717.613,203.836,974.8870598968897,731.637360939242,685.3836867431139,179.8227838782343,1,1,center,center,587.1662613818545,40.19158097812433,40.19158097812433,0.0,623.1464759785079,0.0,1.0,right,center,1.0,0.0,0.6379744002287502,0.0,0.6775948800457501,1,1
97,4.0,hand,hand,right,right_hand,714.888,206.79,974.4038400161371,732.1665731807054,681.6054716085509,183.00712892337106,1,1,center,center,585.9769746896054,40.90662113613355,40.90662113613355,0.0,622.3399229996168,0.0,1.0,right,center,1.0,0.0,0.9691606714150044,0.0,0.7438321342830009,1,1
98,4.041667,hand,hand,right,right_hand,709.865,208.536,974.2679526324748,732.5041806442994,677.6948510344296,188.20843105164516,1,1,center,center,586.8999707688422,38.054284171655524,38.054284171655524,0.0,619.8495524045442,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
99,4.083333,hand,hand,right,right_hand,705.742,213.161,974.372628411776,733.0207049063714,673.1069147794184,194.2686623572403,1,1,center,center,585.1636756551497,37.70900700048541,37.70900700048541,0.0,617.263957769506,0.0,1.0,right,center,1.0,0.0,0.4404625600079696,0.0,0.6380925120015939,1,1
100,4.125,hand,hand,right,right_hand,701.793,216.619,974.8473056601869,732.2245459367306,668.8400715254138,200.51329542026818,1,1,center,center,583.4447127537285,36.67818445698735,36.67818445698735,0.0,613.4796502481513,0.0,1.0,right,center,1.0,0.0,0.9642114759884006,0.0,0.7428422951976801,1,1
101,4.166667,hand,hand,right,right_hand,696.481,222.271,974.941856068038,731.7988396143219,664.3149628315902,206.89540207315812,1,1,center,center,580.6539999898241,35.6519699137008,35.6519699137008,0.0,609.9284265750022,0.0,1.0,right,center,1.0,0.0,0.6172878895464889,0.0,0.6734575779092977,1,1
102,4.208333,hand,hand,right,right_hand,689.797,227.0,974.6156921906338,731.7951316956409,659.7367240043033,215.1938365145621,1,1,center,center,579.6031507892296,32.29559860387094,32.29559860387094,0.0,605.0005477591374,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
103,4.25,hand,hand,right,right_hand,681.422,234.011,975.7235942313921,731.1601567384081,653.6624404217349,224.856486998549,1,1,center,center,577.7289264117293,29.230091622726494,29.230091622726494,0.0,600.0556580728623,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
104,4.291667,hand,hand,right,right_hand,673.335,244.382,976.4124792025218,730.275293610557,646.5759499296134,236.42129297258333,1,1,center,center,572.6676620654165,27.91808763231855,27.91808763231855,0.0,593.8719643062213,0.0,1.0,right,center,1.0,0.0,0.4212629142137883,0.0,0.6342525828427577,1,1
105,4.333333,hand,hand,right,right_hand,664.247,254.232,977.1374430479143,729.6220799825549,639.1777785390146,249.46309971202066,1,1,center,center,569.11875517904,25.51878278085803,25.51878278085803,0.0,587.1706576195776,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
106,4.375,hand,hand,right,right_hand,655.819,267.255,977.4266455970873,729.4221893486692,631.2737045784385,265.41910562437636,1,1,center,center,563.054161353018,24.613858606284673,24.613858606284673,0.0,578.8961221855898,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
107,4.416667,hand,hand,right,right_hand,645.408,282.321,977.4841505869348,728.728076842918,622.0998336058509,283.390880718796,1,1,center,center,556.3756357390889,23.332708059927235,23.332708059927235,0.0,569.7571684567085,0.0,1.0,right,center,1.0,0.0,0.42608755637957396,0.0,0.6352175112759149,1,1
108,4.458333,hand,hand,right,right_hand,635.25,298.5,976.9000140792189,728.8971013341876,613.0671102890258,303.49888123425745,1,1,center,center,549.5146922123206,22.739160264254643,22.739160264254643,0.0,559.7660471523728,0.0,1.0,right,center,1.0,0.0,0.40426089654654457,0.0,0.6308521793093089,1,1
109,4.5,hand,hand,right,right_hand,625.357,315.729,977.6606158127233,727.3503424464275,603.68686084075,324.92517754073623,1,1,center,center,541.802516856574,23.540701190533827,23.540701190533827,0.0,549.3654364420921,0.0,1.0,right,center,1.0,0.0,0.6488240352656713,0.0,0.6797648070531344,1,1
110,4.541667,hand,hand,right,right_hand,615.188,334.674,977.5193043201292,727.182092502327,593.8681451525462,346.3939742631429,1,1,center,center,534.178412864224,24.328871890106893,24.328871890106893,0.0,540.5439879628382,0.0,1.0,right,center,1.0,0.0,0.5907128013568846,0.0,0.6681425602713769,1,1
111,4.583333,hand,hand,right,right_hand,606.062,354.809,978.4047891312275,726.579709545488,585.5918261181874,369.59808816091964,1,1,center,center,526.1678563861321,25.253616520868736,25.253616520868736,0.0,530.7898849049775,0.0,1.0,right,center,1.0,0.0,0.4091121512268566,0.0,0.6318224302453713,1,1
112,4.625,hand,hand,right,right_hand,596.2,375.756,978.852390169099,726.0535673013808,576.6798470606334,390.32169909920606,1,1,center,center,518.7786014856334,24.35561456881919,24.35561456881919,0.0,523.8880049751598,0.0,1.0,right,center,1.0,0.0,0.3497810753862175,0.0,0.6199562150772435,1,1
113,4.666667,hand,hand,right,right_hand,586.809,395.893,978.8672012486384,725.869244450365,568.8493924573755,410.79489436172884,1,1,center,center,512.4392208524685,23.336965497965224,23.336965497965224,0.0,517.0942366820241,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
114,4.708333,hand,hand,right,right_hand,578.5,419.0,978.8939330801968,725.5527809730709,561.3063039695608,429.37761045034927,1,1,center,center,504.27166207288775,20.082778240232113,20.082778240232113,0.0,511.95620869406923,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
115,4.75,hand,hand,right,right_hand,568.484,437.351,978.5853161388802,725.1711291554966,554.611025864301,450.1516322542926,1,1,center,center,501.0224707993929,18.87632372787164,18.87632372787164,0.0,505.3611802361005,0.0,1.0,right,center,1.0,0.0,0.6448378712120753,0.0,0.678967574242415,1,1
116,4.791667,hand,hand,right,right_hand,560.0,456.5,979.6206938078833,725.2360529836753,549.4237562416099,467.78438147706777,1,1,center,center,498.29769500275046,15.465904349790721,15.465904349790721,0.0,501.3489485906461,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
117,4.833333,hand,hand,right,right_hand,556.743,472.047,979.4676322853798,724.4741987169125,545.5658522188309,484.91255808731216,1,1,center,center,492.357192892393,17.042629416263743,17.042629416263743,0.0,495.64153821695123,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
118,4.875,hand,hand,right,right_hand,549.5,487.5,980.8256626409,724.197833110712,542.552668700602,500.1152772274172,1,1,center,center,492.00375146122406,14.401757938119442,14.401757938119442,0.0,492.23592825857645,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
119,4.916667,hand,hand,right,right_hand,546.5,500.528,981.4331890182046,724.7751666336167,539.6756576605917,514.5858140069264,1,1,center,center,489.34003581635375,15.626700964015926,15.626700964015926,0.0,489.21291936006713,0.0,1.0,right,center,1.0,0.0,0.6420550571032964,0.0,0.6784110114206592,1,1
120,4.958333,hand,hand,right,right_hand,544.599,512.233,982.2080640590393,725.4367391085106,537.2613604905533,528.1325316594905,1,1,center,center,486.7828338350462,17.511026827737307,17.511026827737307,0.0,486.7304380183636,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
121,5.0,hand,hand,right,right_hand,540.5,522.367,982.8117080493132,725.9440544502336,534.4960498015996,539.5679354571445,1,1,center,center,486.91196758360155,18.218660724260808,18.218660724260808,0.0,485.5131173933479,0.0,1.0,right,center,1.0,0.0,1.0,0.0,0.75,1,1
122,5.041667,hand,hand,right,right_hand,539.0,530.433,982.7076626299279,726.1058916693164,533.4731194917034,544.278603111178,1,1,center,center,484.9374912406195,14.907955381783582,14.907955381783582,0.0,484.6368100062291,0.0,1.0,right,center,1.0,0.0,0.8587654957790192,0.0,0.7217530991558039,1,1
123,5.083333,hand,hand,right,right_hand,537.545,536.199,982.8932830453115,725.5301622707267,533.1586097932546,546.8681947627637,1,1,center,center,483.9229093752342,11.535689659990677,11.535689659990677,0.0,483.9229018748242,0.0,1.0,right,center,1.0,0.0,0.18492122591268254,0.0,0.5869842451825364,1,1
124,5.125,hand,hand,right,right_hand,536.5,541.687,982.2476234087585,725.7612519664997,531.4414816485641,549.4294994822409,1,1,center,center,482.2595504617641,9.24850831995698,9.24850831995698,0.0,484.06514477173664,0.0,1.0,right,center,1.0,0.0,0.5007270706344465,0.0,0.6501454141268893,1,1
125,5.166667,hand,hand,right,right_hand,535.425,545.834,982.3349127169442,725.460536458723,530.416025668523,550.5836672208036,1,1,center,center,481.6577235805772,6.902837283448823,6.902837283448823,0.0,484.57465871167886,0.0,1.0,right,center,1.0,0.0,0.36155187506702474,0.0,0.6223103750134049,1,1
126,5.208333,hand,hand,right,right_hand,535.0,549.263,982.677650094668,725.4133467288083,530.3974870746173,551.7412162648722,1,1,center,center,481.08650266554287,5.227301510702404,5.227301510702404,0.0,484.4784358063072,0.0,1.0,right,center,1.0,0.0,0.2661535368703836,0.0,0.6032307073740768,1,1
127,5.25,hand,hand,right,right_hand,535.091,552.2,982.5594048721434,725.2649838718221,530.2016626985348,553.0137016912768,1,1,center,center,479.77021791830146,4.956584478235514,4.956584478235514,0.0,484.043418628171,0.0,1.0,right,center,1.0,0.0,0.3025059521013305,0.0,0.6105011904202662,1,1
128,5.291667,hand,hand,right,right_hand,534.608,554.565,982.4167209966097,725.3422398548678,529.9588431300721,554.4556541656945,1,1,center,center,479.2676874702346,4.650442571699771,4.650442571699771,0.0,483.6531364645471,0.0,1.0,right,center,1.0,0.0,0.11758569760759574,0.0,0.5735171395215191,1,1
129,5.333333,hand,hand,right,right_hand,534.425,556.834,982.674634517701,725.9571944269602,529.1882721875554,556.4825942945816,1,1,center,center,479.09329961755043,5.248504944403761,5.248504944403761,0.0,484.11932507333114,0.0,1.0,right,center,1.0,0.0,0.05411890554232679,0.0,0.5608237811084653,1,1
130,5.375,hand,hand,right,right_hand,534.138,559.002,982.966842581791,726.2070599932301,529.2087900772449,557.8480523608309,1,1,center,center,478.96227619787527,5.062480184310016,5.062480184310016,0.0,483.9846337061587,0.0,1.0,right,center,1.0,0.0,0.15271864834380824,0.0,0.5805437296687617,1,1
131,5.416667,hand,hand,right,right_hand,534.0,560.789,982.8456037980918,726.4223765959523,528.8460496671821,559.4495419780951,1,1,center,center,478.4315954151128,5.325162140780214,5.325162140780214,0.0,483.7308369862181,0.0,1.0,right,center,1.0,0.0,0.2283759409315793,0.0,0.5956751881863158,1,1
132,5.458333,hand,hand,right,right_hand,534.0,561.98,982.6518957230966,726.2900071089426,529.0058313035775,560.6292003128736,1,1,center,center,477.79315814698424,5.173623562172609,5.173623562172609,0.0,482.94746574720006,0.0,1.0,right,center,1.0,0.0,0.1567889296919702,0.0,0.581357785938394,1,1
133,5.5,hand,hand,right,right_hand,533.581,563.2,982.6628170734532,726.4503158835055,528.7418222120338,562.0971165107137,1,1,center,center,477.83380380845676,4.963264415129067,4.963264415129067,0.0,482.75899134045494,0.0,1.0,right,center,1.0,0.0,0.2053628035633021,0.0,0.5910725607126603,1,1
134,5.541667,hand,hand,right,right_hand,533.679,564.608,982.2481759760154,726.6557034273053,528.0726607424511,563.3688951035859,1,1,center,center,476.9420969277774,5.741639209759724,5.741639209759724,0.0,482.63648889223106,0.0,1.0,right,center,1.0,0.0,0.229008763771368,0.0,0.5958017527542736,1,1
135,5.583333,hand,hand,right,right_hand,534.096,565.492,981.703703733744,726.7502688151726,527.4555513977073,564.4684948357116,1,1,center,center,475.76978225089243,6.7188630333573975,6.7188630333573975,0.0,482.36579280316306,0.0,1.0,right,center,1.0,0.0,0.6860059576142667,0.0,0.6872011915228533,1,1
136,5.625,hand,hand,right,right_hand,533.091,565.212,981.5797215722991,727.0449153455049,527.1467543330258,565.5344723792582,1,1,center,center,476.7934834567065,5.952986224133745,5.952986224133745,0.0,482.2809812765207,0.0,1.0,right,center,1.0,0.0,0.37035247532481524,0.0,0.624070495064963,1,1
137,5.666667,hand,hand,right,right_hand,533.069,565.066,981.2030964854623,727.1909278146,526.4152343649544,566.5538816958448,1,1,center,center,476.55918903293735,6.818092773418652,6.818092773418652,0.0,482.3238125138559,0.0,1.0,right,center,1.0,0.0,0.2198312411167019,0.0,0.5939662482233403,1,1
138,5.708333,hand,hand,right,right_hand,533.0,565.507,981.1753976498744,727.2572118410562,526.4896190337181,567.5489328325459,1,1,center,center,476.47068964339206,6.823089477557424,6.823089477557424,0.0,481.91896793925895,0.0,1.0,right,center,1.0,0.0,0.2599815755166141,0.0,0.6019963151033227,1,1
139,5.75,hand,hand,right,right_hand,532.608,566.565,980.6766202662033,727.4675498109696,525.8460156460096,568.5801329969437,1,1,center,center,476.08310094239914,7.0558623426893075,7.0558623426893075,0.0,481.7842775776363,0.0,1.0,right,center,1.0,0.0,0.2572744941031494,0.0,0.6014548988206299,1,1
140,5.791667,hand,hand,right,right_hand,532.087,566.946,980.1278268460542,727.3904988436752,525.5598799693946,569.3770951222659,1,1,center,center,475.9023216271318,6.96516470641111,6.96516470641111,0.0,481.2486406040922,0.0,1.0,right,center,1.0,0.0,0.09508068168899314,0.0,0.5690161363377986,1,1
141,5.833333,hand,hand,right,right_hand,531.5,567.081,979.7903569283314,727.6719619442699,524.9541705829962,570.4120601904817,1,1,center,center,476.18662431143184,7.344647353625929,7.344647353625929,0.0,481.25526813613135,0.0,1.0,right,center,1.0,0.0,0.0860813808399236,0.0,0.5672162761679846,1,1
142,5.875,hand,hand,right,right_hand,531.13,567.138,979.5674611099439,727.1640439071882,525.7131658256124,570.6983982877749,1,1,center,center,476.1349506760849,6.4821700409974,6.4821700409974,0.0,480.06793228368946,0.0,1.0,right,center,1.0,0.0,0.12893076529665304,0.0,0.5757861530593307,1,1
143,5.916667,hand,hand,right,right_hand,530.614,566.882,979.3154658008563,727.2193367367446,525.4872519666048,571.3100262211839,1,1,center,center,476.48826529482255,6.7742867973989584,6.7742867973989584,0.0,479.86223103868525,0.0,1.0,right,center,1.0,0.0,0.2732502321670537,0.0,0.6046500464334108,1,1
144,5.958333,hand,hand,right,right_hand,530.581,567.176,979.0999264083302,726.932517259239,525.7826389344112,571.6737783833444,1,1,center,center,476.1211738132244,6.576798560199163,6.576798560199163,0.0,479.16786110928285,0.0,1.0,right,center,1.0,0.0,0.1328294019436438,0.0,0.5765658803887288,1,1
145,6.0,hand,hand,right,right_hand,530.42,567.138,978.8151584922762,726.6818239026051,525.8653846444498,572.196267388971,1,1,center,center,475.9332410168247,6.806657771281036,6.806657771281036,0.0,478.5700416868196,0.0,1.0,right,center,1.0,0.0,0.11918484778297278,0.0,0.5738369695565946,1,1
146,6.041667,hand,hand,right,right_hand,530.416,567.378,978.8810832306967,726.3163377993171,526.2257721290836,572.3533969122016,1,1,center,center,475.7965175361475,6.5048123757837715,6.5048123757837715,0.0,478.1228062277595,0.0,1.0,right,center,1.0,0.0,0.1685954020827675,0.0,0.5837190804165535,1,1
147,6.083333,hand,hand,right,right_hand,530.0,567.433,979.1956142901456,726.2977257969483,526.4982646446739,573.0378987257033,1,1,center,center,476.46059753146517,6.608860735719199,6.608860735719199,0.0,477.93667464418587,0.0,1.0,right,center,1.0,0.0,0.1566462097585162,0.0,0.5813292419517032,1,1
148,6.125,hand,hand,right,right_hand,530.0,567.433,979.1035582012762,725.7537988511561,527.037759916529,573.2525537806163,1,1,center,center,476.19269349488695,6.530089778678956,6.530089778678956,0.0,477.09549958775614,0.0,1.0,right,center,1.0,0.0,0.1566462097585162,0.0,0.5813292419517032,1,1
149,6.166667,hand,hand,right,right_hand,530.416,567.378,979.1614323151578,725.4623839275637,526.8724100786596,573.6905543432981,1,1,center,center,475.7763502586852,7.239155466469604,7.239155466469604,0.0,477.07446786744185,0.0,1.0,right,center,1.0,0.0,0.1566462097585162,0.0,0.5813292419517032,1,1
150,6.208333,hand,hand,right,right_hand,530.416,567.378,979.3501527694777,724.7823920434881,527.6764807344447,573.884201204171,1,1,center,center,475.72893138575125,7.059434815585735,7.059434815585735,0.0,476.21357604355376,0.0,1.0,right,center,1.0,0.0,0.0,0.0,0.55,1,1
151,6.25,hand,hand,right,right_hand,530.416,567.378,979.1892833121431,724.194636476006,528.3500917042356,574.4122671455348,1,1,center,center,475.38291648986376,7.331363540383024,7.331363540383024,0.0,475.0691895418194,0.0,1.0,right,center,1.0,0.0,0.0,0.0,0.55,1,1
152,6.291667,hand,hand,right,right_hand,530.416,567.378,979.1353518885502,723.8927086926516,528.9204853618958,574.8034142156544,1,1,center,center,475.2324807885358,7.574519146904663,7.574519146904663,0.0,474.258414547662,0.0,1.0,right,center,1.0,0.0,0.03727818660674198,0.0,0.5574556373213484,1,1
153,6.333333,hand,hand,right,right_hand,530.5,567.432,978.8804449452421,723.5425186531018,529.0225018109383,575.203545031179,1,1,center,center,474.7794408390423,7.910746682224378,7.910746682224378,0.0,473.6840931424993,0.0,1.0,right,center,1.0,0.0,0.03727818660674198,0.0,0.5574556373213484,1,1
154,6.375,hand,hand,right,right_hand,530.5,567.432,978.4357833382138,723.3478366501,528.8159228814093,575.9661156736943,1,1,center,center,474.29549240227857,8.698692204771637,8.698692204771637,0.0,473.15894855234797,0.0,1.0,right,center,1.0,0.0,0.03204556413213077,0.0,0.5564091128264261,1,1
155,6.416667,hand,hand,right,right_hand,530.585,567.42,977.2793576695494,722.8972768165577,528.4911767139345,576.6580152080475,1,1,center,center,472.97889253126704,9.472329224503724,9.472329224503724,0.0,472.01350934189594,0.0,1.0,right,center,1.0,0.0,0.03204556413213077,0.0,0.5564091128264261,1,1
156,6.458333,hand,hand,right,right_hand,530.585,567.42,977.212710621352,722.5862433684839,528.3333562802511,577.2542858062943,1,1,center,center,472.81378467210294,10.088759921842104,10.088759921842104,0.0,471.8199366734535,0.0,1.0,right,center,1.0,0.0,0.037393893897273295,0.0,0.5574787787794546,1,1
157,6.5,hand,hand,right,right_hand,530.5,567.367,977.9069201121665,722.4490231248172,528.3782615808092,577.8990693744795,1,1,center,center,473.52231843994525,10.743661351155856,10.743661351155856,0.0,472.19773820956243,0.0,1.0,right,center,1.0,0.0,0.262761279530317,0.0,0.6025522559060634,1,1
158,6.541667,hand,hand,right,right_hand,531.096,567.492,978.0320835026586,721.8210861028404,528.6478224284097,578.2044791125456,1,1,center,center,472.8311850481452,10.98866607731646,10.98866607731646,0.0,471.7753108256657,0.0,1.0,right,center,1.0,0.0,0.41974110190841324,0.0,0.6339482203816826,1,1
159,6.583333,hand,hand,right,right_hand,530.585,567.42,977.1276911175896,721.2091134644638,528.2760421493911,578.2233137518838,1,1,center,center,472.28324807336196,11.047301678578842,11.047301678578842,0.0,471.07615276186186,0.0,1.0,right,center,1.0,0.0,0.3852860625791026,0.0,0.6270572125158205,1,1
160,6.625,hand,hand,right,right_hand,531.096,567.492,976.5109168338001,721.4115936270762,527.5117854659278,578.6978402408135,1,1,center,center,471.25968365688294,11.765094531234821,11.765094531234821,0.0,471.1342010241868,0.0,1.0,right,center,1.0,0.0,0.3841430346018535,0.0,0.6268286069203707,1,1
161,6.666667,hand,hand,right,right_hand,530.604,567.334,973.8686700367672,721.507929801823,526.8378303370205,579.5485726601203,1,1,center,center,469.3113767354692,12.782011547471958,12.782011547471958,0.0,469.0298825477393,0.0,1.0,right,center,1.0,0.0,0.1588933006607591,0.0,0.5817786601321517,1,1
162,6.708333,hand,hand,right,right_hand,530.5,567.351,972.95199842853,721.3930733403834,530.2102618367458,578.5542133860533,1,1,center,center,468.50051363088596,11.206959372492191,11.206959372492191,0.0,465.21305359304097,0.0,1.0,right,center,1.0,0.0,0.06788094920517722,0.0,0.5635761898410354,1,1
163,6.75,hand,hand,right,right_hand,530.455,567.196,971.2202949091399,720.4107831013928,536.6638385311747,576.2723185224385,1,1,center,center,466.6356340413233,10.996782885324182,10.996782885324182,0.0,457.8375375075233,0.0,1.0,right,center,1.0,0.0,0.2942222561425138,0.0,0.6088444512285027,1,1
164,6.791667,hand,hand,right,right_hand,530.5,567.824,970.9268672643572,719.7703075417649,545.2206881312097,573.4843290981801,1,1,center,center,465.9007467088589,15.771429375806223,15.771429375806223,0.0,450.139243391798,0.0,1.0,right,center,1.0,0.0,0.4274420514808331,0.0,0.6354884102961667,1,1
165,6.833333,hand,hand,right,right_hand,530.0,567.445,970.6011849782262,718.4092228069419,554.4517191498392,569.928368027665,1,1,center,center,465.7462836909395,24.577503659717756,24.577503659717756,0.0,441.8449299757061,0.0,1.0,right,center,1.0,0.0,0.6165162243204315,0.0,0.6733032448640863,1,1
166,6.875,hand,hand,right,right_hand,531.0,567.757,969.5747472682929,718.4732532164282,565.636787078384,567.6490241469452,1,1,center,center,463.749067842778,34.636955378585945,34.636955378585945,0.0,431.17725329241136,0.0,1.0,right,center,1.0,0.0,0.7821049515233852,0.0,0.706420990304677,1,1
167,6.916667,hand,hand,right,right_hand,530.0,567.445,966.0991725107916,715.8923421251743,577.0973465402669,563.3904556991766,1,1,center,center,460.67244507201184,47.27154937826062,47.27154937826062,0.0,417.82681337115054,0.0,0.6398063277174222,right,center,1.0,0.0,0.5667298922882199,0.0,0.5552878767728706,1,1
168,6.958333,hand,hand,right,right_hand,530.5,567.367,967.5033914697758,716.2662019733639,592.1444337192834,563.2511952459423,1,1,center,center,461.6740587301725,61.78168059663515,61.78168059663515,9.13468059663515,405.34915745234855,0.0,0.0,right,center,0.9796077337207733,0.0,0.19413611440093745,0.0,0.2837291563103808,0,0
169,7.0,hand,hand,right,right_hand,530.5,567.432,967.5996469061486,713.6553947371567,605.8787964536235,561.780984968447,1,1,center,center,460.90929963924367,75.59032296321828,75.59032296321828,23.00332296321828,392.3108588793993,0.0,0.0,right,center,0.8775204413081822,0.0,0.04194491672093214,0.0,0.22776909367123196,0,0
170,7.041667,hand,hand,right,right_hand,530.608,567.528,969.0760203257155,712.4565881477415,619.0161055246554,564.9266513579978,1,1,center,center,461.7991993397669,88.4463687056504,88.4463687056504,36.3723687056504,379.8776463543377,0.0,0.0,right,center,0.7213331911790146,0.0,0.08633678698542446,0.0,0.19760065519183856,0,0
171,7.083333,hand,hand,right,right_hand,530.549,567.464,971.2881759664799,710.8209316536298,630.7254925355171,568.2201402333719,1,1,center,center,463.46761600434957,100.17934619856052,100.17934619856052,47.60134619856052,369.21257706012955,0.0,0.0,right,center,0.5715069939132139,0.0,0.028819521973774874,0.0,0.14864065287305844,0,0
172,7.125,hand,hand,right,right_hand,530.416,567.378,972.9972432465404,707.6248277332015,639.8291413684692,571.9280699212811,1,1,center,center,464.27075027711965,109.50771041531807,109.50771041531807,56.90571041531808,359.7423997664215,0.0,0.0,right,center,0.44952206418389107,0.0,0.055392705400154924,0.0,0.12345905712600375,0,0
173,7.166667,hand,hand,right,right_hand,530.146,567.235,973.5060516336372,705.2637783183498,645.1262006370358,575.4659067473264,1,1,center,center,464.34909177109154,115.27443066186102,115.27443066186102,63.13943066186101,353.10170490230996,0.0,0.0,right,center,0.3736847905149878,0.0,0.2791446836687524,0.0,0.14925013436249743,0,0
174,7.208333,hand,hand,right,right_hand,530.603,567.267,973.7649227549243,702.5698051093948,648.1628295112502,577.2699801068118,1,1,center,center,463.35660009361305,117.98463088780456,117.98463088780456,66.11163088780455,348.879304732081,0.0,0.0,right,center,0.33986833971314423,0.0,0.20915868504848398,0.0,0.12679882193798286,0,0
175,7.25,hand,hand,right,right_hand,530.5,567.281,973.1353213539726,700.180116766929,649.5441053838501,578.0540300221573,1,1,center,center,462.15603744575753,119.53057015884899,119.53057015884899,67.71457015884899,345.8699988675137,0.0,0.0,right,center,0.3223350628433375,0.0,0.038803958253166744,0.0,0.08834455736146773,0,0
176,7.291667,hand,hand,right,right_hand,530.5,567.281,972.1008947213302,697.9024870781207,650.6231243048285,578.5682597449088,1,1,center,center,460.5141942494053,120.65225743972765,120.65225743972765,68.83625743972765,342.91196346173115,0.0,0.0,right,center,0.31037227975241594,0.0,0.2048338423918146,0.0,0.1185598384164669,0,0
177,7.333333,hand,hand,right,right_hand,531.0,567.507,971.93623688047,695.7056411606201,652.5451344139587,579.0350632432632,1,1,center,center,459.1945737808096,122.09060546105903,122.09060546105903,69.77660546105903,340.0333808412691,0.0,0.0,right,center,0.3005423554257442,0.0,0.4050400729806945,0.0,0.15614360345257494,0,0
178,7.375,hand,hand,right,right_hand,530.545,567.218,971.4490338604579,692.6551225321093,654.7305200838482,578.6427771740919,1,1,center,center,458.4003040831881,124.70993918679268,124.70993918679268,72.31393918679268,336.6146637668959,0.0,0.0,right,center,0.27494433569482996,0.0,0.25200317727129007,0.0,0.11913671937796551,0,0
179,7.416667,hand,hand,right,right_hand,530.549,567.424,970.8177626132349,689.798198484518,656.5230566501455,578.7540137350052,1,1,center,center,456.95954721147604,126.4825369769656,126.4825369769656,73.9345369769656,333.3346264088218,0.0,0.0,right,center,0.25931607499015513,0.0,0.17306938275872472,0.0,0.09944289529928373,0,0
180,7.458333,hand,hand,right,right_hand,531.0,567.507,970.7552430656369,688.3103738664349,657.5791973036953,579.4854647358734,1,1,center,center,456.0461916749564,127.14470813791814,127.14470813791814,74.83070813791815,331.5450142685918,0.0,0.0,right,center,0.25091880044292936,0.0,0.342375712650289,0.0,0.13120484264079013,0,0
181,7.5,hand,hand,right,right_hand,530.549,567.424,970.9766684796803,686.4053398667926,658.9327046698434,579.8086969647343,1,1,center,center,456.216056708819,128.97967414930875,128.97967414930875,76.43167414930875,329.7488129290896,0.0,0.0,right,center,0.23635509761632545,0.0,0.1711878563251445,0.0,0.09332634566911027,0,0
182,7.541667,hand,hand,right,right_hand,530.549,567.424,971.2065657665709,685.8670343364613,659.2070134056497,580.9914633182832,1,1,center,center,456.2979757243592,129.37140516505687,129.37140516505687,76.82340516505687,329.15438029867397,0.0,0.0,right,center,0.23287735127829912,0.0,0.05253528183405022,0.0,0.06872639418638482,0,0
