frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
123,5.083333,580.891,519.951,580.679,523.631,580.679,523.631,center,center,580.000,562.161,554.000,42.210,38.530,bottom_percentile_95,585.081,475.617,human_nearest_mesh_topk,2.218085,2.177783,-0.040302,0.856941,0.000000,0.591243,0.000000,0.100000,0.954686,1.869000,4.170000,5.000000,8.000000,right_hand,0.591243,589.560,455.029,3.536223,boundary_061,2.181127,2.314615,2.182666,2.218085,0.000000,8.161019,0.010198,0.000000
124,5.125000,579.022,576.362,579.845,571.177,579.845,571.177,center,center,578.000,608.459,613.850,32.097,37.282,bottom_percentile_95,577.035,528.492,human_nearest_mesh_topk,2.277132,2.493433,0.216301,0.887885,0.000000,0.272891,1.000000,0.887885,0.437883,23.185000,0.000000,5.000000,8.000000,right_hand,0.272891,585.790,476.191,3.566493,boundary_060,2.328532,2.313018,2.325443,2.277132,1.000000,5.391219,0.372316,0.357076
125,5.166667,576.998,625.456,575.513,601.404,575.513,601.404,center,center,571.000,636.672,663.850,11.216,35.268,bottom_percentile_95,532.962,639.238,human_nearest_mesh_topk,2.328435,2.426992,0.098557,0.877687,0.000000,0.343017,0.561804,0.561804,0.000000,72.279000,4.345000,5.000000,8.000000,right_foot,0.341338,491.609,655.736,3.932489,interior_046,2.373064,2.304136,2.370411,2.328435,0.561804,27.178362,1.000000,0.535614
126,5.208333,566.935,598.351,568.208,591.817,568.208,591.817,center,center,563.000,624.749,628.000,26.398,32.933,bottom_percentile_95,532.404,615.404,human_nearest_mesh_topk,2.399998,2.463409,0.063411,0.874833,0.000000,0.256343,0.000000,0.100000,0.000000,45.174000,4.400000,5.000000,8.000000,right_foot,0.256343,492.639,655.623,3.928381,boundary_020,2.465466,2.297411,2.458550,2.399998,0.000000,3.250648,0.624477,0.714152
127,5.250000,558.272,553.177,556.899,558.448,556.899,558.448,center,center,555.000,591.693,585.000,38.516,33.245,bottom_percentile_95,563.145,501.955,human_nearest_mesh_topk,2.356623,2.364460,0.007837,0.862105,0.000000,0.553565,1.000000,0.862105,1.000000,0.000000,5.665000,5.000000,8.000000,right_hand,0.553565,562.777,477.412,3.581856,boundary_062,2.320809,2.318355,2.321134,2.356623,1.000000,6.693238,0.000000,0.535614
128,5.291667,545.594,515.876,547.071,513.431,547.071,513.431,center,center,550.000,549.236,549.850,33.360,35.804,bottom_percentile_95,556.770,458.796,human_nearest_mesh_topk,2.280295,2.267028,-0.013268,0.824083,0.000000,0.804661,0.000000,0.100000,1.000000,0.000000,4.420000,5.000000,8.000000,right_hand,0.804661,552.000,451.844,3.556758,boundary_002,2.224995,2.322782,2.217845,2.280295,0.000000,0.614362,0.000000,0.357076
129,5.333333,539.500,478.000,538.879,480.580,538.879,480.580,center,center,535.000,520.623,522.000,42.623,40.043,bottom_percentile_95,541.309,433.944,human_nearest_mesh_topk,2.227804,2.252953,0.025149,1.000000,0.032708,0.754556,0.000000,0.100000,1.000000,0.000000,0.773000,5.000000,8.000000,right_hand,0.754556,541.555,422.004,3.551454,boundary_000,2.187882,2.328568,2.184856,2.227804,0.000000,1.376619,0.097662,0.000000
130,5.375000,533.363,459.623,533.417,458.812,533.417,458.812,center,center,529.000,501.823,502.850,42.200,43.011,bottom_percentile_95,534.175,413.218,human_nearest_mesh_topk,2.281244,2.390998,0.109755,0.869069,0.288882,0.743119,1.000000,0.869069,0.985089,0.615000,0.054000,5.000000,8.000000,right_hand,0.743119,532.588,400.372,3.560961,boundary_000,2.327736,2.309933,2.324967,2.281244,1.000000,1.026648,0.086531,0.000000
131,5.416667,527.804,450.719,527.779,450.618,527.779,450.618,center,center,530.000,494.841,494.000,44.122,44.224,bottom_percentile_95,527.351,403.827,human_nearest_mesh_topk,2.323008,2.448301,0.125293,0.864425,0.529093,0.779214,0.744131,0.744131,0.769213,9.519000,0.156000,5.000000,8.000000,right_hand,0.779214,524.878,393.084,3.574131,boundary_002,2.359523,2.306726,2.357179,2.323008,0.744131,0.841038,0.000000,0.000000
132,5.458333,522.814,450.563,522.717,449.753,522.717,449.753,center,center,527.000,493.413,494.000,42.850,43.660,bottom_percentile_95,520.969,404.227,human_nearest_mesh_topk,2.371093,2.490630,0.119538,0.876916,0.666317,0.864936,0.000000,0.100000,0.765431,9.675000,0.000000,5.000000,8.000000,right_hand,0.864936,518.366,398.208,3.577741,boundary_001,2.413565,2.323457,2.410434,2.371093,0.000000,0.586876,0.111209,0.000000
133,5.500000,518.675,460.238,519.217,461.447,519.217,461.447,center,center,516.000,505.678,506.000,45.440,44.231,bottom_percentile_95,513.852,417.210,human_nearest_mesh_topk,2.348853,2.371543,0.022690,0.868251,0.056131,0.942357,0.717528,0.717528,1.000000,0.000000,2.481000,5.000000,8.000000,right_hand,0.942357,512.152,418.218,3.580952,boundary_001,2.335018,2.338447,2.330657,2.348853,0.717528,0.321905,0.313768,0.000000
134,5.541667,516.800,491.164,516.000,491.458,516.000,491.458,center,center,510.000,534.127,534.850,42.963,42.669,bottom_percentile_95,508.357,445.674,human_nearest_mesh_topk,2.320015,2.341584,0.021569,0.838927,0.000000,0.939414,1.000000,0.838927,1.000000,0.000000,0.405000,5.000000,8.000000,right_hand,0.939414,504.782,445.625,3.591780,boundary_003,2.298366,2.329485,2.296421,2.320015,1.000000,0.722648,0.328757,0.000000
135,5.583333,512.280,541.280,512.576,547.413,512.576,547.413,center,center,505.000,586.994,583.000,45.714,39.582,bottom_percentile_95,499.894,486.367,human_nearest_mesh_topk,2.331403,2.338363,0.006960,0.813407,0.000000,0.655785,0.585309,0.585309,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.622511,500.305,467.535,3.616047,interior_000,2.342110,2.317607,2.340721,2.331403,0.585309,3.994229,0.000000,0.407766
136,5.625000,509.538,604.936,509.644,596.372,509.644,596.372,center,center,514.000,632.899,639.000,27.963,36.527,bottom_percentile_95,492.838,638.000,human_nearest_mesh_topk,2.307850,2.396341,0.088491,0.844607,0.000000,0.587508,0.689258,0.689258,0.000000,63.715029,6.097000,5.000000,8.000000,right_foot,0.587508,487.233,659.273,3.877410,boundary_027,2.292812,2.296870,2.288579,2.307850,0.689258,6.101276,1.000000,0.611648
137,5.666667,508.614,613.016,509.604,603.394,509.604,603.394,center,center,509.000,638.494,647.000,25.478,35.100,bottom_percentile_95,491.994,644.370,human_nearest_mesh_topk,2.282887,2.365332,0.082445,0.858829,0.000000,0.681514,0.271396,0.271396,0.000000,71.829613,6.177000,5.000000,8.000000,right_foot,0.681514,486.931,659.027,3.875139,boundary_027,2.265001,2.291454,2.262463,2.282887,0.271396,8.506324,1.000000,0.815531
138,5.708333,512.004,564.000,512.152,566.734,512.152,566.734,center,center,510.000,603.143,600.850,39.143,36.410,bottom_percentile_95,508.094,525.970,human_nearest_mesh_topk,2.277841,2.398810,0.120969,0.871436,0.000000,0.290797,0.419198,0.419198,0.449116,22.721676,3.311000,5.000000,8.000000,right_hand,0.290797,498.425,477.114,3.623855,boundary_000,2.276378,2.299423,2.273713,2.277841,0.419198,2.293410,0.000000,0.611648
139,5.750000,515.885,522.839,515.338,523.338,515.338,523.338,center,center,508.000,563.070,563.000,40.231,39.732,bottom_percentile_95,509.207,476.471,human_nearest_mesh_topk,2.270572,2.304921,0.034350,0.858119,0.087014,0.711883,0.749575,0.749575,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.711883,499.701,464.104,3.605033,boundary_004,2.268408,2.303070,2.264623,2.270572,0.749575,0.069886,0.000000,0.407766
140,5.791667,518.398,490.272,518.936,490.646,518.936,490.646,center,center,516.500,532.614,532.850,42.342,41.968,bottom_percentile_95,509.355,446.493,human_nearest_mesh_topk,2.282914,2.329674,0.046760,0.845123,0.109058,0.880764,1.000000,0.845123,1.000000,0.000000,1.263000,5.000000,8.000000,right_hand,0.880764,505.174,441.660,3.576479,boundary_002,2.297100,2.318069,2.293013,2.282914,1.000000,0.236400,0.038592,0.000000
141,5.833333,523.141,469.296,522.556,469.134,522.556,469.134,center,center,517.000,512.044,511.850,42.748,42.910,bottom_percentile_95,519.920,424.199,human_nearest_mesh_topk,2.322492,2.408577,0.086086,0.833319,0.520708,0.871574,0.354610,0.354610,1.000000,0.000000,1.239000,5.000000,8.000000,right_hand,0.871574,514.353,418.181,3.564950,boundary_001,2.354152,2.331191,2.354873,2.322492,0.354610,0.194371,0.038603,0.000000
142,5.875000,527.441,458.546,528.074,458.939,528.074,458.939,center,center,527.000,501.441,501.000,42.895,42.502,bottom_percentile_95,530.419,412.850,human_nearest_mesh_topk,2.345847,2.439314,0.093467,0.856934,0.615321,0.779711,0.222146,0.222146,0.739368,10.750000,1.139000,5.000000,8.000000,right_hand,0.779711,526.517,402.361,3.569445,boundary_002,2.367637,2.317530,2.364956,2.345847,0.222146,0.441390,0.011002,0.000000
143,5.916667,535.452,457.535,535.115,457.341,535.115,457.341,center,center,538.000,498.133,498.850,40.598,40.792,bottom_percentile_95,543.213,410.506,human_nearest_mesh_topk,2.371292,2.459918,0.088626,0.865227,0.574055,0.781405,0.013759,0.100000,0.714856,11.761000,0.000000,5.000000,8.000000,right_hand,0.781405,540.276,401.285,3.563962,boundary_002,2.397808,2.305007,2.392110,2.371292,0.013759,0.717019,0.049162,0.000000
144,5.958333,543.944,465.231,543.817,465.778,543.817,465.778,center,center,541.000,504.305,504.000,39.074,38.528,bottom_percentile_95,554.307,415.992,human_nearest_mesh_topk,2.359984,2.416054,0.056069,0.864953,0.366215,0.925193,0.557368,0.557368,0.901445,4.065000,0.000000,5.000000,8.000000,right_hand,0.925193,553.445,412.922,3.558431,boundary_002,2.356856,2.307286,2.350733,2.359984,0.557368,0.305324,0.211863,0.000000
145,6.000000,553.616,488.594,554.797,489.522,554.797,489.522,center,center,558.000,526.120,523.000,37.526,36.598,bottom_percentile_95,562.125,439.814,human_nearest_mesh_topk,2.260204,2.260229,0.000025,0.846764,0.000000,0.877011,0.000000,0.100000,1.000000,0.000000,2.522000,5.000000,8.000000,right_hand,0.877011,565.296,435.798,3.548959,boundary_056,2.180747,2.307688,2.178565,2.260204,0.000000,3.119695,0.292935,0.000000
146,6.041667,566.654,532.252,564.810,537.218,564.810,537.218,center,center,566.000,572.687,568.000,40.435,35.469,bottom_percentile_95,569.973,487.254,human_nearest_mesh_topk,2.215974,2.245090,0.029115,0.886590,0.000000,0.520550,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.520550,573.121,461.909,3.559231,boundary_057,2.180749,2.316067,2.179787,2.215974,0.000000,4.687324,0.000000,0.000000
147,6.083333,571.467,588.995,572.804,579.350,572.804,579.350,center,center,572.000,614.336,623.850,25.341,34.986,bottom_percentile_95,575.945,541.243,human_nearest_mesh_topk,2.264557,4.101649,1.837092,0.884565,0.000000,0.205349,0.557368,0.557368,0.208429,32.649000,0.000000,5.000000,8.000000,right_hand,0.205349,576.535,477.695,3.577375,boundary_058,2.313050,2.300001,2.304306,2.264557,0.557368,9.513667,0.545300,0.370432
148,6.125000,580.796,628.922,577.374,600.537,577.374,600.537,center,center,586.000,634.921,665.850,5.999,34.385,bottom_percentile_95,541.706,638.030,human_nearest_mesh_topk,2.314659,2.462010,0.147350,0.894557,0.000000,0.304060,1.000000,0.894557,0.000000,72.630533,2.522000,5.000000,8.000000,right_foot,0.304060,495.385,653.676,3.940146,boundary_019,2.356967,2.276738,2.355653,2.314659,1.000000,30.928505,1.000000,0.555648
149,6.166667,577.982,593.677,580.368,587.256,580.368,587.256,center,center,586.000,619.983,626.850,26.306,32.727,bottom_percentile_95,587.826,544.857,human_nearest_mesh_topk,2.373014,3.985964,1.612950,0.879689,0.000000,0.215524,0.247321,0.247321,0.092813,37.417719,1.682000,5.000000,8.000000,right_hand,0.215524,579.723,483.046,3.578163,boundary_000,2.426294,2.287755,2.420759,2.373014,0.247321,6.866990,0.340948,0.740864
150,6.208333,580.528,556.346,580.882,560.571,580.882,560.571,center,center,583.000,592.853,587.850,36.507,32.282,bottom_percentile_95,580.835,506.120,human_nearest_mesh_topk,2.321156,2.390526,0.069370,0.890604,0.000000,0.441776,0.221294,0.221294,0.993502,0.268000,3.351000,5.000000,8.000000,right_hand,0.441776,580.331,473.365,3.553444,boundary_061,2.285343,2.312441,2.278726,2.321156,0.221294,5.003276,0.000000,0.555648
151,6.250000,581.267,523.941,581.015,522.209,581.015,522.209,center,center,585.000,555.568,553.850,31.627,33.358,bottom_percentile_95,586.286,474.502,human_nearest_mesh_topk,2.248936,2.244890,-0.004045,0.861144,0.000000,0.631676,0.000000,0.100000,1.000000,0.000000,7.019000,5.000000,8.000000,right_hand,0.631676,579.184,456.570,3.518512,boundary_003,2.194017,2.322670,2.189847,2.248936,0.000000,1.717867,0.000000,0.370432
152,6.291667,581.900,489.423,582.223,490.189,582.223,490.189,center,center,584.000,525.862,527.000,36.439,35.673,bottom_percentile_95,584.422,444.227,human_nearest_mesh_topk,2.253346,2.302437,0.049091,0.847919,0.100892,0.739842,0.545218,0.545218,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.739842,578.663,432.755,3.496608,boundary_002,2.257863,2.330052,2.256954,2.253346,0.545218,1.138152,0.000000,0.000000
153,6.333333,584.520,465.954,584.569,466.924,584.569,466.924,center,center,588.000,505.060,506.850,39.106,38.136,bottom_percentile_95,584.655,423.979,human_nearest_mesh_topk,2.308290,2.382147,0.073857,0.859721,0.000000,0.704662,1.000000,0.859721,1.000000,0.000000,2.661000,5.000000,8.000000,right_hand,0.704662,578.867,410.603,3.486028,boundary_002,2.353554,2.325011,2.353244,2.308290,1.000000,1.789924,0.097387,0.000000
154,6.375000,587.446,457.765,587.000,457.681,587.000,457.681,center,center,590.000,497.314,496.000,39.549,39.632,bottom_percentile_95,585.563,416.005,human_nearest_mesh_topk,2.349496,2.411787,0.062291,0.855819,0.137236,0.612580,0.675135,0.675135,0.801459,8.189000,1.266000,5.000000,8.000000,right_hand,0.612580,580.834,396.654,3.484894,boundary_003,2.384650,2.324534,2.383211,2.349496,0.675135,1.313648,0.000000,0.000000
155,6.416667,588.420,456.349,588.927,455.838,588.927,455.838,center,center,591.000,495.483,495.850,39.134,39.646,bottom_percentile_95,587.519,410.298,human_nearest_mesh_topk,2.381094,2.446006,0.064913,0.855814,0.694773,0.672170,0.363308,0.363308,0.765934,9.654258,0.000000,5.000000,8.000000,right_hand,0.672170,584.189,394.262,3.484468,boundary_003,2.408640,2.332358,2.406946,2.381094,0.363308,0.366676,0.000000,0.000000
156,6.458333,590.390,459.841,590.250,460.824,590.250,460.824,center,center,594.000,500.487,501.000,40.646,39.663,bottom_percentile_95,589.608,417.050,human_nearest_mesh_topk,2.386278,2.424585,0.038307,0.863970,0.179764,0.755203,0.265241,0.265241,0.835499,6.784976,1.658000,5.000000,8.000000,right_hand,0.755203,589.204,404.914,3.488243,boundary_062,2.391006,2.347900,2.390520,2.386278,0.265241,0.513029,0.230323,0.000000
157,6.500000,592.505,480.364,590.549,481.648,590.549,481.648,center,center,591.000,520.621,520.000,40.257,38.973,bottom_percentile_95,595.019,436.364,human_nearest_mesh_topk,2.327779,2.307568,-0.020211,0.804860,0.000000,0.872316,0.616288,0.616288,0.877345,5.059000,0.135000,5.000000,8.000000,right_hand,0.872316,593.696,429.045,3.497080,boundary_000,2.282004,2.343821,2.279916,2.327779,0.616288,0.620629,0.386686,0.000000
158,6.541667,587.083,524.237,586.076,528.071,586.076,528.071,center,center,585.000,567.198,558.850,42.961,39.127,bottom_percentile_95,594.427,480.859,human_nearest_mesh_topk,2.283022,2.249953,-0.033069,0.818514,0.000000,0.614769,0.175998,0.175998,1.000000,0.000000,5.023000,5.000000,8.000000,right_hand,0.614769,593.115,460.572,3.514009,boundary_056,2.248786,2.338329,2.246403,2.283022,0.175998,8.348200,0.045833,0.000000
159,6.583333,577.278,581.384,578.511,574.465,578.511,574.465,center,center,582.000,614.355,620.000,32.971,39.890,bottom_percentile_95,569.261,525.758,human_nearest_mesh_topk,2.317521,2.468832,0.151311,0.795718,0.000000,0.297895,0.853458,0.795718,0.391260,25.108000,2.108000,5.000000,8.000000,right_hand,0.297895,586.227,481.128,3.545786,boundary_058,2.366659,2.317815,2.345748,2.317521,0.853458,5.645190,0.443703,0.362277
160,6.625000,569.528,629.057,568.933,601.373,568.933,601.373,center,center,570.500,642.345,671.000,13.288,40.971,bottom_percentile_95,529.163,644.831,human_nearest_mesh_topk,2.319906,2.414170,0.094263,0.871050,0.000000,0.413224,1.000000,0.871050,0.000000,72.781000,2.307000,5.000000,8.000000,right_foot,0.413224,493.926,655.415,3.927800,boundary_019,2.325004,2.290677,2.321858,2.319906,1.000000,28.655314,1.000000,0.543415
161,6.666667,558.000,597.000,557.708,590.775,557.708,590.775,center,center,556.000,632.244,639.000,35.244,41.469,bottom_percentile_95,523.792,624.915,human_nearest_mesh_topk,2.334899,2.404702,0.069803,1.000000,0.000000,0.351501,0.834827,0.834827,0.012652,40.724000,3.384000,5.000000,8.000000,right_foot,0.351501,494.044,656.184,3.916193,boundary_022,2.346204,2.282965,2.347166,2.334899,0.834827,6.756219,0.490949,0.724553
162,6.708333,543.797,556.276,544.005,560.296,544.005,560.296,center,center,545.000,600.654,597.000,44.378,40.359,bottom_percentile_95,546.734,509.949,human_nearest_mesh_topk,2.296068,2.330922,0.034854,0.856424,0.000000,0.522521,0.411082,0.411082,1.000000,0.000000,2.108000,5.000000,8.000000,right_hand,0.522521,545.707,483.038,3.571445,boundary_000,2.265039,2.292304,2.264296,2.296068,0.411082,3.654314,0.000000,0.543415
163,6.750000,531.427,522.347,531.987,522.449,531.987,522.449,center,center,536.000,560.401,560.000,38.054,37.953,bottom_percentile_95,541.271,471.162,human_nearest_mesh_topk,2.243595,2.256264,0.012669,0.751367,0.000000,0.741511,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.741511,531.490,463.286,3.551474,boundary_001,2.201043,2.300401,2.200664,2.243595,0.000000,0.401438,0.000000,0.362277
164,6.791667,522.969,495.835,522.199,495.955,522.199,495.955,center,center,520.000,531.775,531.000,35.940,35.821,bottom_percentile_95,521.916,445.985,human_nearest_mesh_topk,2.235751,2.277065,0.041313,0.834931,0.082898,0.772285,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.772285,518.675,435.141,3.542422,boundary_002,2.228020,2.343414,2.229334,2.235751,0.000000,0.775314,0.000000,0.000000
165,6.833333,513.971,476.173,514.630,475.929,514.630,475.929,center,center,514.000,510.277,510.000,34.104,34.347,bottom_percentile_95,515.445,425.623,human_nearest_mesh_topk,2.278165,2.384537,0.106372,0.874875,0.467125,0.711495,0.735326,0.735326,1.000000,0.000000,0.776000,5.000000,8.000000,right_hand,0.711495,510.477,411.651,3.545603,boundary_000,2.314156,2.383494,2.312866,2.278165,0.735326,0.276705,0.000000,0.000000
166,6.875000,508.962,461.397,508.657,461.311,508.657,461.311,center,center,506.000,495.000,496.000,33.603,33.689,bottom_percentile_95,509.444,409.005,human_nearest_mesh_topk,2.357577,2.496535,0.138957,0.883978,0.415439,0.668031,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.668031,505.094,392.343,3.552253,boundary_001,2.423341,2.422968,2.422551,2.357577,0.000000,1.000152,0.000000,0.000000
167,6.916667,504.787,452.387,505.084,453.088,505.084,453.088,center,center,502.000,486.310,486.000,33.923,33.222,bottom_percentile_95,505.226,398.897,human_nearest_mesh_topk,2.507453,2.646874,0.139421,0.856437,0.727724,0.675048,0.000000,0.100000,0.781554,9.010000,0.990000,5.000000,8.000000,right_hand,0.675048,501.079,382.071,3.562151,boundary_000,2.626094,2.452111,2.630078,2.507453,0.000000,0.309771,0.000000,0.000000
168,6.958333,501.852,448.395,501.239,449.502,501.239,449.502,center,center,499.000,483.588,482.000,35.193,34.086,bottom_percentile_95,503.930,394.597,human_nearest_mesh_topk,2.575569,2.660784,0.085215,0.860326,0.000000,0.708778,0.000000,0.100000,0.684768,13.002000,0.998000,5.000000,8.000000,right_hand,0.708778,498.055,380.550,3.570652,boundary_001,2.626767,2.447490,2.631300,2.575569,0.000000,1.587962,0.000000,0.000000
169,7.000000,497.099,451.027,497.432,451.293,497.432,451.293,center,center,498.000,487.358,485.850,36.331,36.064,bottom_percentile_95,498.072,398.734,human_nearest_mesh_topk,2.558243,2.568219,0.009976,0.862719,0.034642,0.846540,0.000000,0.100000,0.748581,10.370000,0.000000,5.000000,8.000000,right_hand,0.846540,495.882,391.682,3.578433,boundary_001,2.541352,2.446463,2.544068,2.558243,0.000000,1.507543,0.098148,0.000000
170,7.041667,494.618,463.893,494.759,464.790,494.759,464.790,center,center,495.000,503.723,504.000,39.830,38.934,bottom_percentile_95,495.501,418.259,human_nearest_mesh_topk,2.473850,2.435425,-0.038425,0.868889,0.000000,0.930708,0.000000,0.100000,0.939848,2.481000,0.000000,5.000000,8.000000,right_hand,0.930708,494.392,415.154,3.583867,boundary_002,2.405045,2.425616,2.404801,2.473850,0.000000,0.276571,0.321828,0.000000
171,7.083333,492.702,498.023,494.010,499.890,494.010,499.890,center,center,494.000,540.990,541.000,42.967,41.101,bottom_percentile_95,491.750,450.372,human_nearest_mesh_topk,2.319820,2.235012,-0.084808,0.862877,0.000000,0.917061,0.000000,0.100000,0.893395,4.397000,2.025000,5.000000,8.000000,right_hand,0.917061,490.944,447.668,3.594238,boundary_003,2.195674,2.379728,2.193795,2.319820,0.000000,0.009514,0.254652,0.000000
172,7.125000,495.666,551.355,497.384,553.088,497.384,553.088,center,center,489.000,595.602,592.700,44.247,42.514,bottom_percentile_95,494.875,507.208,human_nearest_mesh_topk,2.311487,2.338288,0.026801,0.856477,0.000000,0.428190,0.981207,0.856477,0.965257,1.433000,0.000000,5.000000,8.000000,right_hand,0.428190,492.102,472.126,3.613519,boundary_000,2.306969,2.328170,2.304668,2.311487,0.981207,2.901686,0.013027,0.429032
173,7.166667,503.524,608.459,501.476,596.049,501.476,596.049,center,center,506.000,638.493,652.000,30.034,42.444,bottom_percentile_95,489.028,651.034,human_nearest_mesh_topk,2.294156,2.309495,0.015339,0.869056,0.000000,0.821046,0.656801,0.656801,0.000000,57.104084,1.551000,5.000000,8.000000,right_foot,0.821046,488.983,658.634,3.883410,boundary_028,2.277408,2.296319,2.279976,2.294156,0.656801,13.506781,1.000000,0.643549
174,7.208333,503.426,600.048,503.902,595.293,503.902,595.293,center,center,498.000,637.651,641.000,37.603,42.358,bottom_percentile_95,490.075,640.542,human_nearest_mesh_topk,2.300873,2.377392,0.076518,0.881607,0.000000,0.633557,1.000000,0.881607,0.000000,48.693099,1.038000,5.000000,8.000000,right_foot,0.633557,489.443,659.199,3.877187,boundary_030,2.304878,2.270665,2.306370,2.300873,1.000000,3.348524,0.848570,0.858065
175,7.250000,504.331,553.959,504.990,559.924,504.990,559.924,center,center,500.000,601.961,597.000,48.002,42.037,bottom_percentile_95,504.160,512.052,human_nearest_mesh_topk,2.282478,2.366098,0.083620,0.860540,0.000000,0.478264,0.491934,0.491934,0.936866,2.604000,1.051000,5.000000,8.000000,right_hand,0.478264,502.016,480.920,3.601409,boundary_000,2.265864,2.288503,2.267427,2.282478,0.491934,4.960505,0.000000,0.643549
176,7.291667,509.804,519.860,509.610,518.000,509.610,518.000,center,center,510.500,560.235,561.850,40.375,42.235,bottom_percentile_95,505.454,476.225,human_nearest_mesh_topk,2.302474,2.318655,0.016181,0.847935,0.000000,0.724014,1.000000,0.847935,1.000000,0.000000,0.706000,5.000000,8.000000,right_hand,0.724014,504.842,463.474,3.576999,boundary_001,2.318394,2.295850,2.318835,2.302474,1.000000,1.615152,0.000000,0.429032
177,7.333333,516.214,486.243,515.919,487.236,515.919,487.236,center,center,514.000,529.485,527.000,43.242,42.248,bottom_percentile_95,515.807,439.900,human_nearest_mesh_topk,2.260112,2.265905,0.005793,0.853418,0.000000,0.902370,0.104233,0.104233,1.000000,0.000000,1.233000,5.000000,8.000000,right_hand,0.902370,511.676,436.583,3.552021,boundary_002,2.225468,2.310514,2.225452,2.260112,0.104233,2.484714,0.000000,0.000000
178,7.375000,522.095,463.304,522.387,463.251,522.387,463.251,center,center,522.000,505.832,506.000,42.528,42.581,bottom_percentile_95,523.159,417.782,human_nearest_mesh_topk,2.294649,2.346112,0.051463,0.846014,0.446969,0.842105,0.950063,0.846014,1.000000,0.000000,0.706000,5.000000,8.000000,right_hand,0.842105,520.266,410.229,3.545268,boundary_000,2.320543,2.315962,2.322907,2.294649,0.950063,0.168248,0.000000,0.000000
179,7.416667,529.419,449.649,529.302,449.872,529.302,449.872,center,center,527.000,492.267,492.850,42.618,42.395,bottom_percentile_95,533.226,407.272,human_nearest_mesh_topk,2.329635,2.404656,0.075022,0.850955,0.395510,0.679417,0.485601,0.485601,0.882873,4.831000,1.797000,5.000000,8.000000,right_hand,0.679417,530.598,390.514,3.541598,boundary_000,2.358394,2.329837,2.358259,2.329635,0.485601,0.582743,0.000000,0.000000
180,7.458333,536.751,443.446,536.535,443.805,536.535,443.805,center,center,540.000,484.942,484.850,41.496,41.137,bottom_percentile_95,544.219,399.329,human_nearest_mesh_topk,2.357879,2.425025,0.067146,0.843690,0.905813,0.664900,0.350757,0.350757,0.732482,11.034000,0.647000,5.000000,8.000000,right_hand,0.664900,542.346,381.892,3.529539,boundary_000,2.380061,2.316904,2.380988,2.357879,0.350757,0.092133,0.000000,0.000000
181,7.500000,544.016,444.508,544.340,445.200,544.340,445.200,center,center,543.000,484.013,484.000,39.505,38.813,bottom_percentile_95,555.492,400.597,human_nearest_mesh_topk,2.350666,2.383321,0.032655,0.846808,0.519099,0.643720,0.880155,0.846808,0.758230,9.972000,1.912000,5.000000,8.000000,right_hand,0.643720,555.992,382.436,3.513624,boundary_000,2.343009,2.320585,2.344765,2.350666,0.880155,0.012714,0.000000,0.000000
182,7.541667,553.655,454.480,553.733,453.477,553.733,453.477,center,center,551.500,491.062,490.000,36.582,37.584,bottom_percentile_95,568.075,407.069,human_nearest_mesh_topk,2.359288,2.395888,0.036601,0.838267,0.000000,0.751204,0.858952,0.838267,1.000000,0.000000,5.884000,5.000000,8.000000,right_hand,0.751204,569.449,395.570,3.491754,boundary_060,2.362991,2.312764,2.366341,2.359288,0.858952,1.061581,0.000000,0.000000
183,7.583333,564.328,471.180,564.195,471.871,564.195,471.871,center,center,563.500,510.481,508.000,39.301,38.610,bottom_percentile_95,578.297,427.519,human_nearest_mesh_topk,2.286139,2.283020,-0.003120,0.868795,0.000000,0.873100,0.000000,0.100000,1.000000,0.000000,4.584000,5.000000,8.000000,right_hand,0.873100,580.957,421.284,3.475731,boundary_063,2.227862,2.323094,2.226291,2.286139,0.000000,2.480857,0.138187,0.000000
184,7.625000,573.786,503.060,573.453,503.650,573.453,503.650,center,center,578.000,544.829,545.000,41.769,41.179,bottom_percentile_95,588.459,456.072,human_nearest_mesh_topk,2.267444,2.257772,-0.009672,0.814801,0.000000,0.957871,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.957871,588.800,452.766,3.481670,boundary_057,2.251233,2.335775,2.252147,2.267444,0.000000,0.171295,0.174565,0.000000
