frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
92,3.033333,-0.623065,0.270023,6.347957,1.000000,0.000000,0.000000,0.000000,0.122812,shared_fullimg_cam,743.780,633.705,42.619,6.656614,0.136221,L1_confsmooth
93,3.066667,-0.629248,0.239412,6.361838,1.000000,0.000000,0.000000,0.000000,0.123941,shared_fullimg_cam,742.111,622.901,42.917,6.761001,0.122902,L1_confsmooth
94,3.100000,-0.631809,0.237772,6.378888,1.000000,0.000000,0.000000,0.000000,0.123512,shared_fullimg_cam,741.809,622.113,42.654,6.858864,0.119287,L1_confsmooth
95,3.133333,-0.635779,0.229961,6.398355,1.000000,0.000000,0.000000,0.000000,0.119300,shared_fullimg_cam,741.106,619.174,41.074,6.780079,0.107092,L1_confsmooth
96,3.166667,-0.634816,0.234872,6.419756,1.000000,0.000000,0.000000,0.000000,0.122963,shared_fullimg_cam,742.166,620.595,42.194,6.640829,0.115898,L1_confsmooth
97,3.200000,-0.639494,0.253092,6.442784,1.000000,0.000000,0.000000,0.000000,0.125118,shared_fullimg_cam,741.345,626.537,42.780,6.650655,0.119243,L1_confsmooth
98,3.233333,-0.641127,0.256860,6.467252,1.000000,0.000000,0.000000,0.000000,0.122592,shared_fullimg_cam,741.616,627.493,41.758,6.598586,0.121193,L1_confsmooth
99,3.266667,-0.640738,0.273367,6.493088,1.000000,0.000000,0.000000,0.000000,0.124550,shared_fullimg_cam,742.617,632.745,42.256,6.579518,0.121191,L1_confsmooth
100,3.300000,-0.644871,0.313828,6.520300,1.000000,0.000000,0.000000,0.000000,0.119800,shared_fullimg_cam,742.128,646.028,40.475,6.648410,0.128368,L1_confsmooth
101,3.333333,-0.643777,0.395284,6.548946,1.000000,0.000000,0.000000,0.000000,0.126136,shared_fullimg_cam,743.449,672.964,42.429,6.711345,0.100028,L1_confsmooth
102,3.366667,-0.646760,0.483489,6.579167,1.000000,0.000000,0.000000,0.000000,0.128802,shared_fullimg_cam,743.445,701.887,43.127,6.668499,0.120484,L1_confsmooth
103,3.400000,-0.652877,0.565404,6.611172,1.000000,0.000000,0.000000,0.000000,0.129234,shared_fullimg_cam,742.455,728.398,43.062,6.551065,0.106748,L1_confsmooth
104,3.433333,-0.656767,0.570861,6.645218,1.000000,0.000000,0.000000,0.000000,0.129815,shared_fullimg_cam,742.280,729.242,43.034,6.562812,0.111183,L1_confsmooth
105,3.466667,-0.664457,0.493375,6.681538,1.000000,0.000000,0.000000,0.000000,0.130118,shared_fullimg_cam,740.928,702.666,42.900,6.684601,0.131783,L1_confsmooth
106,3.500000,-0.677219,0.416293,6.720323,1.000000,0.000000,0.000000,0.000000,0.134745,shared_fullimg_cam,738.009,676.460,44.169,6.860531,0.130624,L1_confsmooth
107,3.533333,-0.689272,0.341764,6.761766,1.000000,0.000000,0.000000,0.000000,0.128955,shared_fullimg_cam,735.443,651.343,42.012,6.903631,0.146288,L1_confsmooth
108,3.566667,-0.702809,0.295047,6.806156,1.000000,0.000000,0.000000,0.000000,0.129458,shared_fullimg_cam,732.526,635.496,41.901,6.888510,0.134901,L1_confsmooth
109,3.600000,-0.709927,0.290014,6.853903,1.000000,0.000000,0.000000,0.000000,0.132078,shared_fullimg_cam,731.823,633.213,42.451,6.934004,0.126574,L1_confsmooth
110,3.633333,-0.716836,0.259723,6.905479,1.000000,0.000000,0.000000,0.000000,0.138015,shared_fullimg_cam,731.323,622.854,44.028,6.956127,0.134420,L1_confsmooth
