frame,time,center_x,center_y,center_visible,left_x,left_y,left_visible,right_x,right_y,right_visible,top_x,top_y,top_visible,bottom_x,bottom_y,bottom_visible
193,8.000000,705.334,621.808,1.000000,694.837,621.323,1.000000,714.835,620.640,1.000000,705.287,599.756,1.000000,705.767,637.547,1.000000
194,8.041667,707.304,563.973,1.000000,697.047,563.495,1.000000,716.811,562.715,1.000000,707.084,540.775,1.000000,708.341,579.821,1.000000
195,8.083333,704.134,508.278,1.000000,693.196,507.976,1.000000,714.448,508.960,1.000000,704.162,492.120,1.000000,705.205,519.584,1.000000
196,8.125000,703.463,463.506,1.000000,692.346,463.923,1.000000,713.999,464.156,1.000000,703.232,448.719,1.000000,704.599,474.590,1.000000
197,8.166667,702.780,425.783,1.000000,691.594,425.768,1.000000,713.482,426.011,1.000000,702.754,411.480,1.000000,704.104,437.336,1.000000
198,8.208333,703.073,395.202,1.000000,692.359,395.544,1.000000,713.755,396.011,1.000000,703.315,381.569,1.000000,704.142,406.937,1.000000
199,8.250000,702.656,372.404,1.000000,692.895,372.588,1.000000,712.902,373.590,1.000000,703.565,359.832,1.000000,703.163,383.303,1.000000
200,8.291667,717.450,340.231,1.000000,708.750,340.470,1.000000,726.877,341.440,1.000000,718.238,328.110,1.000000,718.094,351.179,1.000000
201,8.333333,736.425,304.008,1.000000,725.876,303.341,1.000000,745.668,304.793,1.000000,737.038,291.441,1.000000,736.658,313.837,1.000000
202,8.375000,753.390,272.443,1.000000,743.205,272.290,1.000000,763.046,272.141,1.000000,754.029,261.276,1.000000,753.419,281.037,1.000000
203,8.416667,766.209,249.864,1.000000,756.164,249.582,1.000000,775.625,250.108,1.000000,766.413,239.480,1.000000,766.325,258.348,1.000000
204,8.458333,777.238,235.745,1.000000,767.385,235.410,1.000000,786.265,235.719,1.000000,777.204,225.731,1.000000,777.510,244.583,1.000000
205,8.500000,785.980,228.011,1.000000,776.385,227.754,1.000000,794.813,228.068,1.000000,786.023,218.410,1.000000,786.109,236.679,1.000000
206,8.541667,794.942,226.225,1.000000,785.242,226.211,1.000000,803.586,226.230,1.000000,794.933,216.858,1.000000,794.960,234.832,1.000000
207,8.583333,802.592,229.210,1.000000,792.751,229.074,1.000000,810.978,229.683,1.000000,802.613,220.136,1.000000,802.177,237.673,1.000000
208,8.625000,804.692,233.923,1.000000,794.808,233.793,1.000000,813.307,234.472,1.000000,804.808,224.705,1.000000,804.339,242.018,1.000000
209,8.666667,795.513,228.531,1.000000,786.041,228.277,1.000000,804.123,229.047,1.000000,796.032,219.233,1.000000,795.773,236.698,1.000000
210,8.708333,785.258,227.773,1.000000,776.050,227.426,1.000000,793.941,227.978,1.000000,785.387,218.520,1.000000,785.465,236.034,1.000000
211,8.750000,776.284,232.900,1.000000,767.411,232.565,1.000000,784.988,232.853,1.000000,776.627,223.378,1.000000,776.557,241.094,1.000000
212,8.791667,767.529,244.396,1.000000,758.421,244.019,1.000000,776.118,244.504,1.000000,767.652,235.049,1.000000,767.739,252.560,1.000000
213,8.833333,757.915,261.139,1.000000,748.943,261.037,1.000000,766.630,261.335,1.000000,757.893,252.031,1.000000,757.894,269.325,1.000000
214,8.875000,748.960,284.710,1.000000,739.930,284.915,1.000000,757.667,284.064,1.000000,749.267,274.492,1.000000,749.547,293.648,1.000000
215,8.916667,740.359,314.747,1.000000,731.755,314.787,1.000000,748.667,314.308,1.000000,739.986,304.473,1.000000,741.430,323.719,1.000000
216,8.958333,732.559,351.547,1.000000,723.361,351.702,1.000000,741.052,350.960,1.000000,732.354,341.177,1.000000,733.543,360.034,1.000000
217,9.000000,724.471,394.550,1.000000,715.023,394.867,1.000000,733.615,395.410,1.000000,724.465,383.264,1.000000,724.931,405.587,1.000000
218,9.041667,715.515,445.740,1.000000,705.923,446.110,1.000000,725.017,445.218,1.000000,715.607,432.878,1.000000,716.100,456.387,1.000000
219,9.083333,706.457,506.412,1.000000,697.062,507.393,1.000000,715.434,507.311,1.000000,706.815,491.692,1.000000,707.258,518.954,1.000000
220,9.125000,698.222,561.024,1.000000,688.984,561.208,1.000000,707.266,561.371,1.000000,699.064,546.268,1.000000,699.269,571.395,1.000000
221,9.166667,695.434,533.367,1.000000,686.269,532.973,1.000000,704.627,533.048,1.000000,695.939,520.813,1.000000,696.557,542.676,1.000000
222,9.208333,696.726,499.066,1.000000,687.331,498.370,1.000000,706.125,499.313,1.000000,697.037,487.650,1.000000,698.147,507.781,1.000000
223,9.250000,697.727,470.204,1.000000,688.186,469.545,1.000000,707.113,470.238,1.000000,698.137,459.259,1.000000,698.980,478.541,1.000000
224,9.291667,697.839,449.808,1.000000,688.201,449.049,1.000000,707.038,449.768,1.000000,698.220,438.317,1.000000,698.672,459.153,1.000000
225,9.333333,695.102,440.559,1.000000,685.881,439.977,1.000000,703.866,441.478,1.000000,695.982,430.636,1.000000,694.866,449.910,1.000000
226,9.375000,691.212,441.632,1.000000,681.799,441.469,1.000000,699.651,442.428,1.000000,691.542,431.654,1.000000,691.013,451.319,1.000000
227,9.416667,686.884,451.257,1.000000,677.366,451.095,1.000000,695.803,451.583,1.000000,687.600,440.734,1.000000,686.428,460.298,1.000000
228,9.458333,683.247,468.711,1.000000,673.537,468.691,1.000000,692.017,468.660,1.000000,683.888,458.261,1.000000,683.307,477.905,1.000000
229,9.500000,681.597,492.231,1.000000,671.500,492.219,1.000000,690.991,491.493,1.000000,682.120,475.840,1.000000,682.340,505.059,1.000000
230,9.541667,679.732,447.376,1.000000,669.624,447.206,1.000000,689.514,446.934,1.000000,680.226,434.288,1.000000,680.407,457.649,1.000000
231,9.583333,678.112,414.647,1.000000,668.246,414.934,1.000000,687.893,414.541,1.000000,678.417,402.359,1.000000,678.963,424.655,1.000000
232,9.625000,676.323,390.950,1.000000,666.583,390.623,1.000000,686.010,391.033,1.000000,676.191,379.153,1.000000,677.221,400.314,1.000000
233,9.666667,685.286,364.298,1.000000,675.734,364.473,1.000000,694.503,365.602,1.000000,685.847,353.092,1.000000,686.154,373.809,1.000000
234,9.708333,710.906,328.167,1.000000,701.000,327.809,1.000000,720.072,329.102,1.000000,712.912,315.506,1.000000,710.656,338.284,1.000000
235,9.750000,736.747,295.585,1.000000,726.875,295.691,1.000000,745.643,295.876,1.000000,737.715,285.046,1.000000,736.572,304.973,1.000000
236,9.791667,758.423,272.794,1.000000,748.522,272.524,1.000000,767.285,273.001,1.000000,759.191,262.423,1.000000,758.107,281.594,1.000000
237,9.833333,777.652,255.834,1.000000,768.338,255.718,1.000000,786.009,255.977,1.000000,777.742,246.117,1.000000,777.757,264.068,1.000000
238,9.875000,795.254,248.583,1.000000,785.725,248.308,1.000000,803.927,248.986,1.000000,795.510,238.918,1.000000,795.211,257.437,1.000000
239,9.916667,799.397,243.876,1.000000,789.762,243.533,1.000000,807.816,244.362,1.000000,799.699,234.224,1.000000,799.516,252.796,1.000000
240,9.958333,789.420,234.705,1.000000,780.017,234.072,1.000000,797.514,235.260,1.000000,789.745,225.028,1.000000,789.367,243.268,1.000000
