frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
94,3.875000,1.385676282,0.000000000,0.000000000,0.000000000,0.000000000,0.004749415,,0.000000000,0.000541656,0.000541656,,,1.380385211,1.380385211,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
95,3.916667,1.399210746,0.000000000,0.000000000,0.000000000,0.000000000,0.006322158,,0.000000000,0.000061081,0.000061081,,,1.392827507,1.392827507,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
96,3.958333,1.440907219,0.000000000,0.000000000,0.000000000,0.000000000,0.000521940,,0.000000000,0.000665045,0.000665045,,,1.439720234,1.439720234,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
97,4.000000,1.512677032,0.000000000,0.000000000,0.000000000,0.000000000,0.001708252,,0.000000000,0.006513277,0.006513277,,,1.504455503,1.504455503,not_evaluated,not_evaluated,0,,,0,,non_invasive_loss_audit_from_generic_outputs
98,4.041667,1.615550719,0.000000000,0.000000000,0.000000000,0.000000000,0.000140494,,0.000000000,0.018782571,0.018782571,,,1.596627654,1.596627654,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
99,4.083333,1.769467244,0.000000000,0.000000000,0.000000000,0.000000000,0.000064144,,0.000000000,0.032982077,0.032982077,,,1.736421023,1.736421023,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
100,4.125000,1.795386106,0.000000000,0.000000000,0.000000000,0.000000000,0.000003877,,0.000000000,0.000559848,0.000559848,,,1.794822381,1.794822381,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
101,4.166667,1.782275880,0.000000000,0.000000000,0.000000000,0.000000000,0.000258438,,0.000000000,0.010437978,0.010437978,,,1.771579464,1.771579464,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
102,4.208333,1.782701848,0.000000000,0.000000000,0.000000000,0.000000000,0.000470239,,0.000000000,0.008160000,0.008160000,,,1.774071609,1.774071609,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
103,4.250000,1.756737553,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.005055261,0.005055261,,,1.751682292,1.751682292,not_evaluated,not_evaluated,1,,,1,,non_invasive_loss_audit_from_generic_outputs
104,4.291667,1.778531996,0.000000000,0.000000000,0.000000000,0.000000000,0.009511126,,0.000000000,0.002405678,0.002405678,,,1.766615192,1.766615192,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
105,4.333333,1.771073641,0.000000000,0.000000000,0.000000000,0.000000000,0.006144992,,0.000000000,0.001682292,0.001682292,,,1.763246357,1.763246357,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
106,4.375000,1.767356893,0.000000000,0.000000000,0.000000000,0.000000000,0.015772597,,0.000000000,0.000610894,0.000610894,,,1.750973402,1.750973402,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
107,4.416667,1.762768858,0.000000000,0.000000000,0.000000000,0.000000000,0.020558398,,0.000000000,0.000086015,0.000086015,,,1.742124445,1.742124445,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
108,4.458333,1.711352101,0.000000000,0.000000000,0.000000000,0.000000000,0.011800260,,0.000000000,0.000347134,0.000347134,,,1.699204707,1.699204707,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
109,4.500000,1.662836073,0.000000000,0.000000000,0.000000000,0.000000000,0.007410627,,0.000000000,0.002896871,0.002896871,,,1.652528575,1.652528575,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
110,4.541667,1.646866884,0.000000000,0.000000000,0.000000000,0.000000000,0.001725073,,0.000000000,0.010347527,0.010347527,,,1.634794284,1.634794284,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
111,4.583333,1.675804334,0.000000000,0.000000000,0.000000000,0.000000000,0.042489165,,0.000000000,0.016877561,0.016877561,,,1.616437608,1.616437608,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
112,4.625000,1.744007954,0.000000000,0.000000000,0.000000000,0.000000000,0.073315310,,0.000000000,0.013381457,0.013381457,,,1.657311187,1.657311187,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
113,4.666667,1.657140884,0.000000000,0.000000000,0.000000000,0.000000000,0.000015801,,0.000000000,0.005096885,0.005096885,,,1.652028198,1.652028198,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
114,4.708333,1.649524874,0.000000000,0.000000000,0.000000000,0.000000000,0.019193609,,0.000000000,0.011700586,0.011700586,,,1.618630679,1.618630679,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
115,4.750000,1.645992966,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.008649355,0.008649355,,,1.637343611,1.637343611,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
116,4.791667,1.656524374,0.000000000,0.000000000,0.000000000,0.000000000,0.006698440,,0.000000000,0.004569170,0.004569170,,,1.645256764,1.645256764,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
117,4.833333,1.664194793,0.000000000,0.000000000,0.000000000,0.000000000,0.013070663,,0.000000000,0.002559333,0.002559333,,,1.648564797,1.648564797,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
118,4.875000,1.699044128,0.000000000,0.000000000,0.000000000,0.000000000,0.012843916,,0.000000000,0.000901703,0.000901703,,,1.685298509,1.685298509,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
119,4.916667,1.682564599,0.000000000,0.000000000,0.000000000,0.000000000,0.010332519,,0.000000000,0.000245289,0.000245289,,,1.671986791,1.671986791,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
120,4.958333,1.703680749,0.000000000,0.000000000,0.000000000,0.000000000,0.010897898,,0.000000000,0.000036885,0.000036885,,,1.692745966,1.692745966,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
121,5.000000,1.690393111,0.000000000,0.000000000,0.000000000,0.000000000,0.010971306,,0.000000000,0.000193674,0.000193674,,,1.679228131,1.679228131,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
122,5.041667,1.671913354,0.000000000,0.000000000,0.000000000,0.000000000,0.005030214,,0.000000000,0.003425202,0.003425202,,,1.663457938,1.663457938,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
123,5.083333,1.627602773,0.000000000,0.000000000,0.000000000,0.000000000,0.000001270,,0.000000000,0.010831539,0.010831539,,,1.616769964,1.616769964,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
124,5.125000,1.702328299,0.000000000,0.000000000,0.000000000,0.000000000,0.050989704,,0.000000000,0.018840910,0.018840910,,,1.632497685,1.632497685,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
125,5.166667,1.690947141,0.000000000,0.000000000,0.000000000,0.000000000,0.007329415,,0.000000000,0.014249017,0.014249017,,,1.669368709,1.669368709,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
