frame,time,anchor_type,ball_center_x,ball_center_y,left_anchor_u,left_anchor_v,right_anchor_u,right_anchor_v,left_anchor_valid,right_anchor_valid,left_best_probe,right_best_probe,left_anchor_dist_px,right_anchor_dist_px,min_anchor_dist_px,min_anchor_boundary_gap_px,inter_anchor_dist_px,occlusion_penalty,object_contact_score,active_anchor_side,active_anchor_probe,proximity_score,approaching_score,object_response_score,audio_support,anchor_score,is_candidate,anchor_contact_state
182,6.033333,foot,800.471,463.003,697.778995211824,858.8848722934774,754.9669307543787,761.030949024969,1,1,center,center,408.9842352194078,301.4818049533667,301.4818049533667,250.60780495336667,113.33953533810929,0.0,0.0,right,center,1.842029624424901e-07,0.0,0.10576204306654473,0.0,0.021152454664049556,0,0
183,6.066667,foot,799.281,434.28,699.0064103794437,859.0159005409712,733.5306777744207,790.6814912506647,1,1,center,center,436.41216588440886,362.41568376446565,362.41568376446565,310.87968376446565,76.56054161390837,0.0,0.0,right,center,4.328332010019707e-11,0.0,0.8697035144845903,0.0,0.1739407029077389,0,0
184,6.1,foot,799.098,434.098,700.0910048541076,858.1491039520265,717.3392466520897,809.0624449088571,1,1,center,center,435.45576566483896,383.7744502892444,383.7744502892444,332.49645028924436,52.02885681179269,0.0,0.0,right,center,1.3962142410776208e-12,0.0,0.6526698787086902,0.0,0.1305339757420871,0,0
185,6.133333,foot,799.6,412.495,702.0071278595238,857.1572806773684,689.2214860364618,832.5154802271841,1,1,center,center,455.24599125069295,434.28172901363615,434.28172901363615,383.49172901363613,27.761321406848353,0.0,0.0,right,center,1.6968813230198587e-16,0.0,0.08909818833933973,0.0,0.01781963766786799,0,0
186,6.166667,foot,800.772,393.74,701.7971280665024,856.4791046510425,665.7787304135102,846.9845925222318,1,1,center,center,473.2055623590034,472.9205466928823,472.9205466928823,422.14754669288226,37.24876816826578,0.0,0.0,right,center,7.764720473593665e-20,0.0,0.263725332799979,0.0,0.05274506655999581,0,0
187,6.2,foot,798.969,383.118,699.7766721978073,858.6774269860402,641.1536094198735,858.2493742632691,1,1,center,center,485.79407827814106,500.6550911688212,485.79407827814106,435.51607827814104,58.62462553056556,0.0,0.0,left,center,4.577430015903002e-21,0.0,0.32250900008998773,0.0,0.06450180001799755,0,0
188,6.233333,foot,798.835,382.954,699.9354441682026,858.1455505950711,629.9751924980719,862.6958480878168,1,1,center,center,485.3742184136636,508.59205203807704,485.3742184136636,434.7082184136636,70.10807386471625,0.0,0.0,left,center,5.4451359107826685e-21,0.05669192031420703,0.12437164701522803,0.0,0.03337811745017666,0,0
189,6.266667,foot,799.765,378.847,696.7233201073096,859.9398560028046,615.0835911445067,868.5567915478725,1,1,center,center,492.0039876790055,523.3764445546921,492.0039876790055,441.0039876790055,82.09322093393446,0.0,0.0,left,center,1.3957313192227759e-21,0.0,0.1720799809240312,0.0,0.034415996184806244,0,0
190,6.3,foot,799.698,380.302,694.7125576503413,861.4636801650603,607.4010806484233,873.2368331008727,1,1,center,center,492.4819850153072,529.1151622060097,492.4819850153072,440.7969850153072,88.10165234719767,0.0,0.0,left,center,1.4600766415181542e-21,0.01452650271566949,0.24479510984720967,0.0,0.05113799737679236,0,0
191,6.333333,foot,796.762,389.266,693.3139351821492,861.4616244711874,604.9220153868448,873.7649311870612,1,1,center,center,483.39446612915714,521.0967223249253,483.39446612915714,432.73746612915716,89.24406333893805,0.0,0.0,left,center,8.304741027163767e-21,0.5655802727122838,0.19128986531388373,0.0,0.12309501396961933,0,0
192,6.366667,foot,799.296,401.318,692.5936107564643,860.8269773540259,603.9377933559573,872.4931558142185,1,1,center,center,471.7349893099108,510.0694622889412,471.7349893099108,421.1059893099108,89.420096616013,0.0,0.0,left,center,9.645137488883979e-20,0.8162439873155339,0.15929913862886297,0.0,0.15429642582310268,0,0
193,6.4,foot,798.834,417.658,691.6975584866791,860.5909941558402,602.8325157812617,871.825140178954,1,1,center,center,455.70588586498945,494.6558126963414,455.70588586498945,405.66088586498944,89.57232748960084,0.0,0.0,left,center,2.2574743777692744e-18,1.0,0.48874815188509296,0.0,0.24774963037701858,0,0
194,6.433333,foot,798.451,417.949,692.6982236002013,860.7744271670093,603.6153971675061,871.8967294938984,1,1,center,center,455.27794660175454,493.9933736840676,455.27794660175454,405.6389466017545,89.77447061547302,0.0,0.0,left,center,2.2674175719418603e-18,0.0015395974199938728,0.026622530254009454,0.0,0.0055554456638009725,0,0
195,6.466667,foot,798.928,418.397,693.357968559923,860.8998808554695,604.1454036877174,872.0318604072781,1,1,center,center,454.9217856990899,493.6849667580373,454.9217856990899,405.0817856990899,89.90440867843687,0.0,0.0,left,center,2.534947387765022e-18,0.039099010713307666,0.7384624530676784,0.0,0.15355734222053186,0,0
196,6.5,foot,797.575,443.025,692.5638384536346,861.4161273728992,603.3809949894077,872.5609714024572,1,1,center,center,431.36814846912654,471.394168727941,431.36814846912654,381.1891484691265,89.87651037288877,0.0,0.0,left,center,2.620964808822713e-16,1.0,0.18553396693961272,0.0,0.1871067933879226,0,0
197,6.533333,foot,799.45,472.82,691.5949414911947,861.0139048148276,602.9648585839325,872.6365884410245,1,1,center,center,402.89852491827423,445.4881762627507,402.89852491827423,352.56852491827425,89.38891637570536,0.0,0.0,left,center,4.6819101353478437e-14,1.0,0.21876773585149084,0.0,0.19375354717030988,0,0
198,6.566667,foot,798.897,509.376,690.7896658821998,861.0534900663193,602.640563222155,873.3569321474797,1,1,center,center,367.9188126603529,413.5199002994711,367.9188126603529,318.0928126603529,89.003589741176,0.0,0.0,left,center,1.4119475350545682e-11,1.0,1.0,0.0,0.3500000000035299,0,0
199,6.6,foot,799.012,509.392,691.490326998078,859.5051933919203,603.4495910449185,872.8897720006753,1,1,center,center,366.25149604093144,412.7654128506523,366.25149604093144,316.4494960409314,89.05233366794992,0.0,0.0,left,center,1.8265703558574194e-11,0.11532046452080386,1.0,0.0,0.217298069682687,0,0
200,6.633333,foot,799.274,549.074,691.3950464982472,857.9447984214564,603.1538719930907,872.9652442593192,1,1,center,center,327.1682116681591,378.64051911713904,327.1682116681591,276.0022116681591,89.51043889523534,0.0,0.0,left,center,6.780667203259751e-09,1.0,0.28703409579052364,0.0,0.20740682085327153,0,0
201,6.666667,foot,798.708,598.145,692.4211901970465,856.523489911782,603.2866038896108,873.3063893769427,1,1,center,center,279.38562952876094,337.49564776687583,279.38562952876094,228.10562952876094,90.7008279491174,0.0,0.0,left,center,2.632829556773515e-06,1.0,0.1717646111241706,0.0,0.18435358043222333,0,0
202,6.7,foot,803.76,647.717,693.5475715089593,856.3854969538935,603.3588223227297,874.616293660298,1,1,center,center,235.98584918356826,302.72747063650996,235.98584918356826,186.57984918356826,92.01289272882842,0.0,0.0,left,center,0.000184924030704355,1.0,1.0,0.21498168873092033,0.3715443998807681,0,0
203,6.733333,foot,803.784,647.605,696.0741070174519,855.5215978844668,604.6902653420861,874.4436565285977,1,1,center,center,234.15963085502813,301.8179770585823,234.15963085502813,184.7106308550281,93.32229542119201,0.0,0.0,left,center,0.00021949046508407808,0.13117321603790474,1.0,0.32247253309638046,0.2519781083315948,0,0
204,6.766667,foot,799.64,709.279,698.7659889424888,855.0801925176115,604.6621607887332,873.9128365698007,1,1,center,center,177.29510384212114,255.1874956324985,177.29510384212114,125.88110384212115,95.96978146889786,0.0,0.0,left,center,0.01998835335525555,1.0,0.2675921772752152,0.42996337746184066,0.25151186154004096,0,0
205,6.8,foot,799.978,778.511,700.8567231922837,855.9562397399769,604.9796599237991,874.7056575330032,1,1,center,center,125.78868261641992,217.43450685290378,125.78868261641992,74.78468261641993,97.69315190209824,0.0,0.0,left,center,0.2513457950910327,1.0,0.12510035483486978,0.32247253309638046,0.27010377304937017,0,0
206,6.833333,foot,800.227,843.636,701.7071752901763,856.4280799581408,604.9516380048638,875.0473144547627,1,1,center,center,99.3468327150385,197.7855851120285,99.3468327150385,49.3008327150385,98.53075605418701,0.0,0.0,left,center,0.5487341159775017,1.0,1.0,0.21498168873092033,0.5086816978674674,0,0
207,6.866667,foot,795.224,829.962,700.4718476638209,856.8643416506936,604.8110589434752,875.0801543494943,1,1,center,center,98.4972403604748,195.68529830751308,98.4972403604748,47.6872403604748,97.37968130403996,0.0,0.0,left,center,0.5703531892386218,0.11323455119745263,0.29711179468851234,0.0,0.21899583892697583,0,0
208,6.9,foot,790.6,806.539,697.2144276012164,857.3804340668953,604.3861577757217,874.8773554814961,1,1,center,center,106.32834311803664,198.3575707298407,106.32834311803664,55.949343118036644,94.46284951124203,0.0,0.0,left,center,0.4616627007079177,0.0,0.7191863824256047,0.0,0.2592529516621004,0,0
209,6.933333,foot,790.141,806.362,694.2042467360911,857.8768361768058,603.9788939547359,874.5398861532713,1,1,center,center,108.89278659830164,198.253761345243,108.89278659830164,58.59278659830164,91.7511390612574,0.0,0.0,left,center,0.42840656010245604,0.0,0.4806030700757843,0.0,0.20322225404077088,0,0
210,6.966667,foot,785.469,790.976,689.7714678160326,858.2685327089828,603.0931083027774,873.7078607193314,1,1,center,center,116.98847218632702,200.26364285720945,116.98847218632702,66.64947218632702,88.04266498306514,0.0,0.0,left,center,0.33392873081776137,0.0,0.1865205708639744,0.0,0.12078629687723522,0,0
211,7.0,foot,779.086,781.471,685.8908707235933,858.9387681832576,602.2402529672472,872.984830131683,1,1,center,center,121.18823056774575,199.12106706459497,121.18823056774575,70.50823056774576,84.82168182297094,0.0,0.0,left,center,0.29302164919984125,0.0,0.27658455136290055,0.0,0.12857232257254042,0,0
212,7.033333,foot,773.765,780.986,683.6422380484964,859.6978349890417,602.0817274632826,872.3795085115582,1,1,center,center,119.6564465004268,194.49400882024372,119.6564465004268,69.27944650042679,82.54054597743144,0.0,0.0,left,center,0.3057166098070364,0.08623046086448906,0.16747042710132307,0.0,0.12285780700169707,0,0
213,7.066667,foot,768.5,786.0,682.6081448251015,860.2851427866224,602.0912440010441,871.7671593013085,1,1,center,center,113.55920581007344,187.2107894533221,113.55920581007344,62.661205810073426,81.33147005652009,0.0,0.0,left,center,0.37927714894892056,0.46443794318269194,0.21064544862975393,0.0,0.2066140684405847,0,0
214,7.1,foot,768.0,786.0,681.7499548804335,860.442710975745,601.6755520207411,871.3481483179535,1,1,center,center,113.93325897447836,186.94418529846976,113.93325897447836,62.85225897447836,80.81360378649846,0.0,0.0,left,center,0.3770381126718954,0.0,0.36817078693279726,0.0,0.16789368555453332,0,0
215,7.133333,foot,762.382,796.953,681.840603014002,860.3379199752103,601.8514633656582,870.8877745598741,1,1,center,center,102.49177873722329,176.73823604791673,102.49177873722329,52.11877873722329,80.68185603616091,0.0,0.0,left,center,0.5113464545825112,0.7532266833161454,0.30064064881959723,0.0,0.300948745906969,0,0
216,7.166667,foot,755.841,817.735,682.1888697229507,859.6457010731817,602.2893576189241,870.2023488528338,1,1,center,center,84.74162589184277,162.26807934270616,84.74162589184277,32.649625891842774,80.59388839611304,0.0,0.0,left,center,0.7685809394442368,1.0,0.08865572600450221,0.0,0.35987638006195966,0,0
217,7.2,foot,752.169,838.023,682.6200050626387,859.4954788708744,602.7676180310989,870.1450300981679,1,1,center,center,72.78825486063842,152.81556776665485,72.78825486063842,23.303254860638418,80.55939830943115,0.0,0.0,left,center,0.8745162810139216,0.6558856864003056,0.6064318728984968,0.0,0.4382982977932256,0,0
218,7.233333,foot,751.195,838.581,682.282924946634,859.2360594782753,602.4605357621733,869.9177480735758,1,1,center,center,71.94098671975414,151.9997783943783,71.94098671975414,21.741986719754138,80.53392009807098,0.0,0.0,left,center,0.8898347542782414,0.10956267655328283,0.08799967265099314,0.0,0.2564930245827514,0,0
219,7.266667,foot,748.393,841.377,683.0359425372258,858.9898833634793,603.2436655943387,869.9684488102279,1,1,center,center,67.6886890149891,147.93850149124256,67.6886890149891,18.342689014989098,80.5440026258872,0.0,0.0,left,center,0.9202820120614316,0.23854720735193263,0.37787952830223637,0.0,0.3414284897785951,0,0
220,7.3,foot,743.436,831.953,683.6534047713919,858.4471097331041,604.05345994517,869.9776085422758,1,1,center,center,65.39033982796968,144.47616871626138,65.39033982796968,14.285339827969686,80.43073802425224,0.0,0.0,left,center,0.9508605284832036,0.28472625873820434,0.0956178715671125,0.0,0.29954764524495403,0,0
221,7.333333,foot,736.971,825.283,684.2475007091322,858.0976364476878,604.7910880465572,870.128152658704,1,1,center,center,62.101270056803685,139.58014486667636,62.101270056803685,12.732270056803685,80.36202357773806,0.0,0.0,left,center,0.9607631777435915,0.1089873523625264,0.22440910940276473,0.0,0.3014207191708298,0,0
222,7.366667,foot,732.317,825.756,683.7022589785873,857.9158301428176,604.4453631575382,870.4764402369958,1,1,center,center,58.28934481870514,135.46613334616575,58.28934481870514,9.324344818705136,80.24602458144959,0.0,0.0,left,center,0.9787612791302646,0.2391526482876175,0.12967513503445408,0.0,0.30649824403259956,0,0
223,7.4,foot,727.703,830.487,683.1823435305431,858.1102994149581,604.038500884787,870.83771059817,1,1,center,center,52.394040911537076,130.081083125848,52.394040911537076,3.1840409115370747,80.16068128554514,0.0,0.0,left,center,0.997499891840721,0.4308985198012674,0.1930086522350166,0.0,0.3526114813773737,0,0
224,7.433333,foot,727.546,830.712,682.8392279895243,858.3784756069936,602.9291000070618,869.3456845710579,1,1,center,center,52.57498774235741,130.4681315394145,52.57498774235741,3.3319877423574056,80.65921042655313,0.0,0.0,left,center,0.9972624841414554,0.0,0.313416225748035,0.0,0.31199886618497086,0,0
225,7.466667,foot,724.446,840.799,682.3517703178861,858.6565732923181,600.7833589577547,867.4530211450473,1,1,center,center,45.72545348513311,126.50251235743839,45.72545348513311,0.0,82.04135071195138,0.0,0.2138183143583614,left,center,1.0,0.23382370121806356,0.30982721080420655,0.0,0.4111844916510593,0,0
226,7.5,foot,719.989,840.803,681.7777822197959,858.7711074459722,597.1758723856174,866.1089237967187,1,1,center,center,42.224993184560645,125.39319795599751,42.224993184560645,0.0,84.91953071224401,0.0,0.7718758519299191,left,center,1.0,0.0,0.10631312589550163,0.0,0.502825380758076,0,0
227,7.533333,foot,715.989,837.346,681.3095367271544,859.0637489632005,592.7682247684254,865.3188010965819,1,1,center,center,40.91852627992906,126.35599332781635,40.91852627992906,0.0,88.7619828561997,0.0,0.9945592150088673,left,center,1.0,0.0,0.12300778998683186,0.0,0.5729693225000265,0,0
228,7.566667,foot,711.827,837.925,680.8710487378394,859.5801318407458,587.2061014325038,865.0642677882897,1,1,center,center,37.77850782634684,127.54179007625176,37.77850782634684,0.0,93.82535958259061,0.0,1.0,left,center,1.0,0.0,0.12240141718283458,0.0,0.574480283436567,0,0
229,7.6,foot,711.639,837.902,681.5127826125117,859.6825785798574,583.855423885105,864.936276443254,1,1,center,center,37.17502625892201,130.6119995541047,37.17502625892201,0.0,97.79857388967012,0.0,1.0,left,center,1.0,0.0,0.15947542716576768,0.0,0.5818950854331535,0,0
230,7.633333,foot,709.321,842.663,681.2414897846245,859.8825926426508,579.0681922853516,865.3216293944969,1,1,center,center,32.938932355409044,132.20895356815407,32.938932355409044,0.0,102.31796441809644,0.0,1.0,left,center,1.0,0.0,0.11546184423991566,0.0,0.5730923688479832,0,0
231,7.666667,foot,703.494,845.988,680.7646597933579,859.8937276501504,574.3890042482557,866.0371597927697,1,1,center,center,26.645678218229605,130.6524731356201,26.645678218229605,0.0,106.5529063476975,0.0,1.0,left,center,1.0,0.0,0.16983547960173437,0.0,0.5839670959203469,0,0
232,7.7,foot,699.955,844.227,680.3189778837216,860.1062390087324,570.8207539360938,867.4511974605775,1,1,center,center,25.253189819257,131.20600921520855,25.253189819257,0.0,109.74429125172838,0.0,1.0,left,center,1.0,0.0,0.11178765845756836,0.0,0.5723575316915137,0,0
233,7.733333,foot,699.793,843.905,681.4100009935464,859.7343536952053,570.8214944695103,868.1463892057266,1,1,center,center,24.259082647107334,131.22992871073524,24.259082647107334,0.0,110.90798040108318,0.0,1.0,left,center,1.0,0.0,0.06612642452768186,0.0,0.5632252849055364,0,0
234,7.766667,foot,697.5,844.0,681.1292938970025,859.5876875105014,570.054121315123,869.1510861060846,1,1,center,center,22.604778703534336,129.90392267393648,22.604778703534336,0.0,111.48610925488578,0.0,1.0,left,center,1.0,0.0,0.012812951764360389,0.0,0.5525625903528721,0,0
235,7.8,foot,695.439,843.744,680.9347724754319,859.9331571471944,569.8378356945204,869.8265484498505,1,1,center,center,21.736177796958476,128.28075385080516,21.736177796958476,0.0,111.53657944176575,0.0,1.0,left,center,1.0,0.0,0.07879857611240121,0.0,0.5657597152224803,0,0
236,7.833333,foot,692.401,841.092,680.8533445000664,860.1439624698364,569.7574754247637,869.8904825272455,1,1,center,center,22.278366670319457,125.97931066690532,22.278366670319457,0.0,111.52258416494071,0.0,1.0,left,center,1.0,0.0,0.053136866626529146,0.0,0.5606273733253058,0,0
237,7.866667,foot,689.715,840.149,680.1165998784193,860.3986019626009,568.9912578797,869.9287694889416,1,1,center,center,22.409276305533183,124.34249708906123,22.409276305533183,0.0,111.53324942550736,0.0,1.0,left,center,1.0,0.0,0.02071645432136624,0.0,0.5541432908642732,0,0
238,7.9,foot,687.505,839.692,679.3065714436989,860.8838557519427,568.2304858172133,870.151787094859,1,1,center,center,22.7224334305092,123.10243037163772,22.7224334305092,0.0,111.462062377651,0.0,1.0,left,center,1.0,0.0,0.07101849360490195,0.0,0.5642036987209804,0,0
239,7.933333,foot,687.605,839.555,679.3501968497485,860.4543694836507,568.5062860903845,869.8256428782634,1,1,center,center,22.470545606717113,122.88537535112877,22.470545606717113,0.0,111.23935147899068,0.0,1.0,left,center,1.0,0.0,0.07388774553705164,0.0,0.5647775491074103,0,0
240,7.966667,foot,685.315,839.0,677.9411019152853,860.8808883634683,567.2608836086774,870.0069551556328,1,1,center,center,23.089990223868067,122.05820605333905,23.089990223868067,0.0,111.05582298778138,0.0,1.0,left,center,1.0,0.0,0.05464900774060747,0.0,0.5609298015481214,0,0
241,8.0,foot,682.782,840.223,676.3643168259666,861.6409636984971,565.9007513282041,870.4857910093775,1,1,center,center,22.358797514902566,120.73550766346848,22.358797514902566,0.0,110.8171027984298,0.0,1.0,left,center,1.0,0.0,0.024510075644991188,0.0,0.5549020151289983,0,0
242,8.033333,foot,680.368,840.65,675.0314367520439,861.9656729948481,565.357539614145,870.8417690265419,1,1,center,center,21.97354824607837,118.90731228616004,21.97354824607837,0.0,110.03248972089229,0.0,1.0,left,center,1.0,0.0,0.0,0.0,0.55,0,0
