factor_id,residual_index,value,squared_error
point_reprojection:measurement_ir,85,-7.4279821975409272e-05,5.5174919526984943e-09
point_reprojection:measurement_ir,86,0.00013770917582860419,1.8963817107393426e-08
point_reprojection:measurement_ir,87,8.1665511570072624e-05,6.6692557800016659e-09
point_reprojection:measurement_ir,88,-0.00017817366324379691,3.1745854273713944e-08
point_reprojection:measurement_ir,89,-0.00024966438749451925,6.2332306383013453e-08
point_reprojection:measurement_ir,90,1.2097543435629633e-05,1.4635055717694561e-10
point_reprojection:measurement_ir,91,-0.00058449597480816353,3.4163554456694532e-07
point_reprojection:measurement_ir,92,-0.00011599488236697652,1.345481273532872e-08
point_reprojection:measurement_ir,93,5.1493852321016218e-05,2.6516168268586275e-09
point_reprojection:measurement_ir,94,0.00046151976507644574,2.1300049355621766e-07
point_reprojection:measurement_ir,95,0.0072825531040422217,5.3035579713194999e-05
point_reprojection:measurement_ir,96,0.45617922498588542,0.20809948530872308
point_reprojection:measurement_ir,97,3.645510545653329,13.289747138469632
point_reprojection:measurement_ir,98,0.68502975217788842,0.46926576136889925
point_reprojection:measurement_ir,99,0.78701958278222717,0.61939982368271096
point_reprojection:measurement_ir,100,0.36883784592539542,0.13604135658688574
point_reprojection:measurement_ir,101,3.2118871490424254,10.316219058183879
point_reprojection:measurement_ir,102,0.00059176763368213865,3.5018893227375785e-07
point_reprojection:measurement_ir,103,0.0064579817812187908,4.1705528686553827e-05
point_reprojection:measurement_ir,104,-0.00014342026570375311,2.0569372614535142e-08
point_reprojection:measurement_ir,105,-0.0018066935882757207,3.2641417219165996e-06
point_reprojection:measurement_ir,106,-0.00018148136182389863,3.2935484689456813e-08
point_reprojection:measurement_ir,107,0.00039138333317083606,1.5318091348391366e-07
point_reprojection:measurement_ir,108,9.5890526517905533e-05,9.1949930758811439e-09
point_reprojection:measurement_ir,109,0.00021910476035102988,4.8006896008482235e-08
point_reprojection:measurement_ir,110,1.1492932435430702e-05,1.3208749596537511e-10
point_reprojection:measurement_ir,111,-0.00034498685842194733,1.1901593248384473e-07
point_reprojection:measurement_ir,112,-1.618208316358505e-05,2.6185981551318271e-10
point_reprojection:measurement_ir,113,3.6275274840846805e-05,1.3158955647789732e-09
point_reprojection:measurement_ir,114,-5.244013498213462e-05,2.7499677569444992e-09
point_reprojection:measurement_ir,115,-0.00016278918024710266,2.6500317205523678e-08
point_reprojection:measurement_ir,116,0.00021025352491506056,4.4206544739207996e-08
point_reprojection:measurement_ir,117,-0.00018026920476899022,3.2496986188044125e-08
point_reprojection:measurement_ir,118,-0.00032552700940868817,1.0596783385456416e-07
point_reprojection:measurement_ir,119,0.00076646613844673079,5.8747034138544306e-07
point_reprojection:measurement_ir,120,0.00024682426831077462,6.092221942714926e-08
point_reprojection:measurement_ir,121,-0.00053321552736349529,2.8431879862153041e-07
point_reprojection:measurement_ir,122,-0.0001255830326499563,1.5771098089559991e-08
point_reprojection:measurement_ir,123,0.00042371460598360499,1.7953406732384161e-07
point_reprojection:measurement_ir,124,-3.7261520674292115e-05,1.3884209229606986e-09
point_reprojection:measurement_ir,125,0.00032900585978268282,1.0824485577134235e-07
point_reprojection:measurement_ir,126,0.0007026069100902532,4.9365647010657315e-07
point_reprojection:measurement_ir,127,0.0016037574626437845,2.5720379989856301e-06
point_reprojection:measurement_ir,128,0.15557540082161267,0.024203705340805438
point_reprojection:measurement_ir,129,0.41818634698680057,0.17487982080616477
point_reprojection:measurement_ir,130,-0.15171461132390504,0.023017323289163574
point_reprojection:measurement_ir,131,0.094978886394295609,0.0090209888607005115
point_reprojection:measurement_ir,132,-0.24973933206081256,0.062369733978180797
point_reprojection:measurement_ir,133,0.50077080994868484,0.25077140409666182
point_reprojection:measurement_ir,134,-4.3812860076286599e-05,1.9195667080642682e-09
point_reprojection:measurement_ir,135,0.00021333849707332319,4.5513314333504327e-08
point_reprojection:measurement_ir,136,0.00047247104232610581,2.2322888583671685e-07
point_reprojection:measurement_ir,137,-0.00093730910121507809,8.7854835122061745e-07
point_reprojection:measurement_ir,138,-7.3849299133144081e-05,5.4537189824565954e-09
point_reprojection:measurement_ir,139,0.0023174458171546066,5.3705551154473823e-06
point_reprojection:measurement_ir,140,0.00016207461478643382,2.6268180758170911e-08
point_reprojection:measurement_ir,141,0.00015007861380595956,2.2523590321918354e-08
point_reprojection:measurement_ir,142,-0.00072442646330728167,5.2479370073989636e-07
point_reprojection:measurement_ir,143,-0.0018672186176109662,3.4865053659530076e-06
point_reprojection:measurement_ir,144,0.00084479967472930186,7.1368649042273419e-07
point_reprojection:measurement_ir,145,0.0013196281351655515,1.7414184151205109e-06
point_reprojection:measurement_ir,146,-0.00019653711751402625,3.8626838560722166e-08
point_reprojection:measurement_ir,147,-9.4766067040907839e-05,8.9806074624018388e-09
point_reprojection:measurement_ir,148,-9.0711852408276172e-07,8.2286401673408793e-13
point_reprojection:measurement_ir,149,-1.0688776065137519e-07,1.1424993377065671e-14
point_reprojection:measurement_ir,150,4.5970218479851617e-07,2.1132609870852912e-13
point_reprojection:measurement_ir,151,1.916481984807206e-06,3.6729031980905675e-12
point_reprojection:measurement_ir,152,1.8513069335313047e-08,3.4273373621410828e-16
point_reprojection:measurement_ir,153,1.4232197398911239e-06,2.0255544280157585e-12
point_reprojection:measurement_ir,154,3.3210197216249075e-07,1.1029171991421578e-13
point_reprojection:measurement_ir,155,-5.7516254727829617e-07,3.3081195579165828e-13
point_reprojection:measurement_ir,156,-4.7308237753895811e-07,2.2380693593791329e-13
point_reprojection:measurement_ir,157,3.3649032360472118e-08,1.1322573787960999e-15
point_reprojection:measurement_ir,158,-6.9689505153291975e-08,4.8566271285107086e-15
point_reprojection:measurement_ir,159,-1.6669261727031427e-06,2.7786428652427475e-12
point_reprojection:measurement_ir,160,-3.1040202998156018e-07,9.6349420216673387e-14
point_reprojection:measurement_ir,161,-6.3343648442071294e-07,4.0124177979527211e-13
point_reprojection:measurement_ir,162,1.2975946674487205e-07,1.6837519209913557e-14
point_reprojection:measurement_ir,163,5.1785402746418183e-07,2.6817279376087361e-13
point_reprojection:measurement_ir,164,-1.9895889067811369e-07,3.9584640179865598e-14
point_reprojection:measurement_ir,165,-1.5384064235632879e-05,2.3666943240607863e-10
point_reprojection:measurement_ir,166,4.7893289369085324e-05,2.2937671665909414e-09
point_reprojection:measurement_ir,167,-0.0014658112769733477,2.1486026997022363e-06
point_reprojection:measurement_ir,168,-0.00024667514196039517,6.0848625661181115e-08
point_reprojection:measurement_ir,169,0.0055321437075263272,3.0604614000723136e-05
point_reprojection:measurement_ir,170,0.00024826948003919824,6.1637734718933852e-08
point_reprojection:measurement_ir,171,-0.0043576760561943925,1.8989340610729912e-05
point_reprojection:measurement_ir,172,-1.399291766119859e-05,1.9580174467308341e-10
point_reprojection:measurement_ir,173,0.0012520346970791962,1.5675908826901946e-06
point_reprojection:measurement_ir,174,-0.00025197947213655424,6.3493654378216518e-08
point_reprojection:measurement_ir,175,0.0004645902259888146,2.1584407808433783e-07
point_reprojection:measurement_ir,176,0.00019450106055955984,3.7830662558793566e-08
point_reprojection:measurement_ir,177,0.00051634890875504877,2.6661619557252969e-07
point_reprojection:measurement_ir,178,-0.00013879296063805667,1.9263485922677149e-08
point_reprojection:measurement_ir,179,-0.00036311790754837146,1.3185461478230763e-07
point_reprojection:measurement_ir,180,4.5053078497403473e-05,2.029779882093199e-09
point_reprojection:measurement_ir,181,0.00033741155968982641,1.1384656061232129e-07
point_reprojection:measurement_ir,182,0.0004064773288746437,1.6522381888906526e-07
point_reprojection:measurement_ir,183,0.00038379891352917638,1.4730160602617621e-07
point_reprojection:measurement_ir,184,-0.00034457179158380312,1.1872971955527186e-07
point_reprojection:measurement_ir,185,7.6289837994636398e-05,5.8201393812478676e-09
point_reprojection:measurement_ir,186,0.079352471501056246,0.0062968147333259438
point_reprojection:measurement_ir,187,0.0047720332284370672,2.2772301133307497e-05
point_reprojection:measurement_ir,188,-0.080008366548486268,0.0064013387177569367
point_reprojection:measurement_ir,189,-0.018223195335912122,0.00033208484825080934
point_reprojection:measurement_ir,190,-0.20215588700411899,0.040867002650422125
point_reprojection:measurement_ir,191,0.10967179744865803,0.012027903155619473
point_reprojection:measurement_ir,192,-0.0011407297383129844,1.3012643358716099e-06
point_reprojection:measurement_ir,193,0.00022915336191147161,5.2511263275329887e-08
point_reprojection:measurement_ir,194,0.00080713761503830033,6.5147112960971551e-07
point_reprojection:measurement_ir,195,-7.6873424873724616e-05,5.9095234518161825e-09
point_reprojection:measurement_ir,196,-5.9095143524245944e-05,3.4922359881512274e-09
point_reprojection:measurement_ir,197,-0.00044882402909820487,2.0144300909594625e-07
point_reprojection:measurement_ir,198,-5.6918414429674154e-06,3.2397059011881391e-11
point_reprojection:measurement_ir,199,0.00083601047658845575,6.9891351696565695e-07
point_reprojection:measurement_ir,200,-7.4409751982784661e-05,5.5368111901395261e-09
point_reprojection:measurement_ir,201,0.00029921312572653844,8.9528494607045297e-08
point_reprojection:measurement_ir,202,-0.0001135200664975855,1.2886805497616233e-08
point_reprojection:measurement_ir,203,-0.00037456931851167499,1.4030217437030063e-07
point_reprojection:measurement_ir,204,0.00029953654016026123,8.9722138891179787e-08
point_reprojection:measurement_ir,205,-7.6699618520237325e-05,5.8828314811499324e-09
point_reprojection:measurement_ir,206,-0.00033161435878810154,1.0996808295444374e-07
point_reprojection:measurement_ir,207,0.0001005559368682185,1.0111496439445146e-08
point_reprojection:measurement_ir,208,0.00016094212187454105,2.5902366593479623e-08
point_reprojection:measurement_ir,209,-7.4890652245329642e-05,5.6086097937308979e-09
point_reprojection:measurement_ir,210,9.0629752185122919e-05,8.2137519811367933e-09
point_reprojection:measurement_ir,211,-7.1282416744722349e-05,5.0811829369682729e-09
point_reprojection:measurement_ir,212,-0.00022940880974147148,5.2628401986998655e-08
point_reprojection:measurement_ir,213,0.00015000460050398345,2.250138017235967e-08
point_reprojection:measurement_ir,214,0.000157607019605166,2.4839972628823179e-08
point_reprojection:measurement_ir,215,-0.00020804150228599384,4.3281266673413177e-08
point_reprojection:measurement_ir,216,-6.8693404955411097e-06,4.7187838843680979e-11
point_reprojection:measurement_ir,217,-0.00025186076854843975,6.3433846733810736e-08
point_reprojection:measurement_ir,218,-5.2420404176700683e-05,2.7478987740486584e-09
point_reprojection:measurement_ir,219,5.7809852131640581e-05,3.3419790034821489e-09
point_reprojection:measurement_ir,220,1.0566520040811156e-05,1.116513457728638e-10
point_reprojection:measurement_ir,221,0.00095963274014536641,9.2089499595890429e-07
point_reprojection:measurement_ir,222,-6.2295868906403479e-05,3.8807752828038081e-09
point_reprojection:measurement_ir,223,-0.0031284633648340334,9.7872830251086828e-06
point_reprojection:measurement_ir,224,0.00028174566421057534,7.938061930145828e-08
point_reprojection:measurement_ir,225,0.010647321282303324,0.00011336545048858931
point_reprojection:measurement_ir,226,0.27895272884666156,0.077814624930999082
point_reprojection:measurement_ir,227,4.4193271069082014,19.530452077853614
point_reprojection:measurement_ir,228,0.27557736058254251,0.075942881665640657
point_reprojection:measurement_ir,229,0.64222171291355612,0.4124487285376221
point_reprojection:measurement_ir,230,0.205899024665473,0.04239440835819306
point_reprojection:measurement_ir,231,0.81675836510185607,0.66709422696385678
point_reprojection:measurement_ir,232,1.9685385473167118e-05,3.8751440122717899e-10
point_reprojection:measurement_ir,233,0.0032008593367635284,1.0245500493746256e-05
point_reprojection:measurement_ir,234,1.9296763389320405e-05,3.7236507730341631e-10
point_reprojection:measurement_ir,235,-0.00086075359825485973,7.4089675690868843e-07
point_reprojection:measurement_ir,236,-4.7746553013894301e-05,2.2797333247086188e-09
point_reprojection:measurement_ir,237,0.00046386417214705489,2.1516997020167257e-07
point_reprojection:measurement_ir,238,4.0413465717392684e-05,1.6332482112908737e-09
point_reprojection:measurement_ir,239,-0.00018807675443923699,3.5372865560397053e-08
point_reprojection:measurement_ir,240,-1.3369101361604408e-05,1.7873287121685284e-10
point_reprojection:measurement_ir,241,0.00010661659236461673,1.1367097767442851e-08
point_reprojection:measurement_ir,242,-3.0235347026064119e-05,9.1417620978652434e-10
point_reprojection:measurement_ir,243,0.0002497121810691283,6.2356173374301118e-08
point_reprojection:measurement_ir,244,1.5429015115842047e-05,2.3805450744488236e-10
point_reprojection:measurement_ir,245,-0.00014290802194452112,2.042270273609573e-08
point_reprojection:measurement_ir,246,-3.8531138670805374e-07,1.4846486472688334e-13
point_reprojection:measurement_ir,247,-0.00031899556839150024,1.0175817265341631e-07
