frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,u_ref_proj,v_ref_proj,support_v_obs,support_proj_v,residual_px,proposal_score,anchor_score,floor_score,depth_prior_m,depth_prior_gap_m,contact_depth_offset_m,contact_frame,audio_contact_frame
190,7.875000,0.001554,0.015407,3.802902,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.600,365.950,,640.600,365.950,,389.001,389.001,640.600,365.950,640.600,365.950,389.001,389.001,0.000002,0.862552,0.341891,0.862552,3.663337,0.139565,0.097059,0,1
191,7.916667,0.001544,0.015338,3.805675,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.596,365.919,,640.596,365.919,,388.991,388.991,640.596,365.919,640.596,365.919,388.991,388.991,0.000001,0.865468,0.334828,0.865468,3.672695,0.132980,0.096660,0,1
192,7.958333,0.001503,0.015477,3.806764,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.580,365.971,,640.580,365.971,,389.002,389.002,640.580,365.971,640.580,365.971,389.002,389.002,0.000001,0.868525,0.327250,0.868525,3.667878,0.138886,0.084314,0,1
193,8.000000,0.001491,0.015383,3.807760,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.575,365.933,,640.575,365.933,,389.001,389.001,640.575,365.933,640.575,365.933,389.001,389.001,0.000000,0.865795,0.333880,0.865795,3.656139,0.151621,0.081245,0,1
194,8.041667,0.001475,0.015457,3.808120,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.569,365.961,,640.569,365.961,,389.004,389.004,640.569,365.961,640.569,365.961,389.004,389.004,0.000000,0.869070,0.325811,0.869070,3.651300,0.156820,0.090616,0,1
195,8.083333,0.001480,0.015418,3.807547,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.571,365.947,,640.571,365.947,,388.997,388.997,640.571,365.947,640.571,365.947,388.997,388.997,0.000004,0.869090,0.325400,0.869090,3.651999,0.155548,0.095302,0,1
196,8.125000,0.001490,0.015378,3.806628,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.575,365.933,,640.575,365.933,,388.994,388.994,640.575,365.933,640.575,365.933,388.994,388.994,0.000021,0.863123,0.340115,0.863123,3.649694,0.156934,0.089507,0,1
197,8.166667,0.000999,0.015387,3.804390,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.385,365.940,,640.386,365.940,,388.993,388.993,640.385,365.940,640.386,365.940,388.993,388.993,0.000818,0.866592,0.331573,0.866592,3.657523,0.146867,0.108084,0,1
198,8.208333,0.001995,0.015326,3.803371,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.771,365.918,,640.770,365.918,,388.994,388.994,640.771,365.918,640.770,365.918,388.994,388.994,0.000795,0.869894,0.323699,0.869894,3.649278,0.154093,0.089512,0,1
199,8.250000,0.001540,0.015423,3.800903,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.595,365.959,,640.595,365.959,,388.998,388.998,640.595,365.959,640.595,365.959,388.998,388.998,0.000021,0.870120,0.323207,0.870120,3.656809,0.144094,0.100227,0,1
200,8.291667,0.001498,0.015324,3.799589,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.579,365.923,,640.579,365.923,,388.991,388.991,640.579,365.923,640.579,365.923,388.991,388.991,0.000002,0.864550,0.337276,0.864550,3.662441,0.137148,0.100112,0,1
201,8.333333,0.001531,0.015319,3.798972,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.592,365.922,,640.592,365.922,,389.002,389.002,640.592,365.922,640.592,365.922,389.002,389.002,0.000002,0.864475,0.336769,0.864475,3.679502,0.119470,0.121453,0,1
202,8.375000,0.001513,0.015377,3.797219,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.585,365.947,,640.585,365.947,,389.001,389.001,640.585,365.947,640.585,365.947,389.001,389.001,0.000001,0.869600,0.322808,0.869600,3.677915,0.119304,0.104494,0,1
203,8.416667,0.001512,0.015372,3.796077,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.585,365.947,,640.585,365.947,,389.003,389.003,640.585,365.947,640.585,365.947,389.003,389.003,0.000000,0.869653,0.322314,0.869653,3.682973,0.113104,0.108201,0,1
204,8.458333,0.001506,0.015390,3.794750,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.583,365.956,,640.583,365.956,,388.997,388.997,640.583,365.956,640.583,365.956,388.997,388.997,0.000001,0.867790,0.322168,0.867790,3.680719,0.114031,0.107629,0,1
205,8.500000,0.001444,0.015353,3.794002,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.559,365.943,,640.559,365.943,,389.007,389.007,640.559,365.943,640.559,365.943,389.007,389.007,0.000001,0.865859,0.321499,0.865859,3.676849,0.117153,0.106047,0,1
206,8.541667,0.001356,0.015237,3.793474,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.525,365.899,,640.525,365.899,,388.994,388.994,640.525,365.899,640.525,365.899,388.994,388.994,0.000005,0.862870,0.320379,0.862870,3.679764,0.113710,0.113561,0,1
207,8.583333,0.001418,0.015326,3.793685,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.549,365.933,,640.549,365.933,,388.997,388.997,640.549,365.933,640.549,365.933,388.997,388.997,0.000004,0.861253,0.319934,0.861253,3.683792,0.109893,0.116022,0,1
208,8.625000,0.001351,0.015254,3.794421,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.523,365.904,,640.523,365.904,,389.003,389.003,640.523,365.904,640.523,365.904,389.003,389.003,0.000026,0.855576,0.320320,0.855576,3.686620,0.107801,0.112077,0,1
209,8.666667,0.000457,0.015352,3.795168,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.176,365.941,,640.177,365.941,,389.011,389.011,640.176,365.941,640.177,365.941,389.011,389.011,0.000820,0.846323,0.326432,0.846323,3.687762,0.107406,0.113167,0,1
210,8.708333,0.001204,0.015205,3.795819,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.466,365.883,,640.466,365.883,,389.079,389.079,640.466,365.883,640.466,365.883,389.079,389.079,0.000023,0.844652,0.319441,0.844652,3.680896,0.114923,0.105434,0,1
211,8.750000,0.001176,0.015228,3.796273,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.455,365.891,,640.455,365.891,,388.848,388.848,640.455,365.891,640.455,365.891,388.848,388.848,0.000022,0.837954,0.319497,0.837954,3.676833,0.119440,0.112354,0,1
212,8.791667,0.000396,0.015257,3.796440,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.152,365.902,,640.153,365.902,,388.694,388.694,640.152,365.902,640.153,365.902,388.694,388.694,0.001035,0.834711,0.327777,0.834711,3.680458,0.115982,0.116537,0,1
213,8.833333,0.001378,0.015385,3.797295,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.533,365.950,,640.533,365.950,,388.651,388.651,640.533,365.950,640.533,365.950,388.651,388.651,0.000113,0.838158,0.328115,0.838158,3.684338,0.112957,0.113345,0,1
214,8.875000,0.000399,0.015262,3.798748,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.153,365.900,,640.154,365.900,,388.707,388.707,640.153,365.900,640.154,365.900,388.707,388.707,0.001179,0.844374,0.327395,0.844374,3.683403,0.115345,0.111488,0,1
215,8.916667,0.001439,0.015385,3.800516,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.556,365.945,,640.556,365.945,,388.865,388.865,640.556,365.945,640.556,365.945,388.865,388.865,0.000040,0.841283,0.327654,0.841283,3.678262,0.122254,0.106388,0,1
216,8.958333,0.001408,0.015381,3.801495,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.544,365.942,,640.544,365.942,,389.090,389.090,640.544,365.942,640.544,365.942,389.090,389.090,0.000009,0.840738,0.327775,0.840738,3.681896,0.119599,0.114289,0,1
217,9.000000,0.001380,0.015408,3.803153,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.533,365.950,,640.533,365.950,,389.001,389.001,640.533,365.950,640.533,365.950,389.001,389.001,0.000002,0.842387,0.328198,0.842387,3.694148,0.109005,0.117842,0,1
218,9.041667,0.001380,0.015372,3.803667,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.533,365.935,,640.533,365.935,,388.998,388.998,640.533,365.935,640.533,365.935,388.998,388.998,0.000000,0.843279,0.329080,0.843279,3.692851,0.110816,0.109187,0,1
219,9.083333,0.001375,0.015370,3.804014,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.531,365.934,,640.531,365.934,,389.001,389.001,640.531,365.934,640.531,365.934,389.001,389.001,0.000004,0.846829,0.330183,0.846829,3.690600,0.113414,0.104196,0,1
220,9.125000,0.001347,0.015355,3.804728,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.520,365.927,,640.520,365.927,,389.000,389.000,640.520,365.927,640.520,365.927,389.000,389.000,0.000013,0.852312,0.329996,0.852312,3.688446,0.116282,0.105101,0,1
221,9.166667,0.000762,0.015386,3.805943,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.294,365.937,,640.294,365.937,,389.000,389.000,640.294,365.937,640.294,365.937,389.000,389.000,0.000009,0.854719,0.330236,0.854719,3.691951,0.113992,0.102434,0,1
222,9.208333,0.000547,0.015349,3.806524,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.211,365.922,,640.211,365.922,,388.997,388.997,640.211,365.922,640.211,365.922,388.997,388.997,0.000002,0.856749,0.331125,0.856749,3.681784,0.124740,0.103825,0,1
223,9.250000,0.000573,0.015375,3.806384,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.221,365.932,,640.221,365.932,,389.003,389.003,640.221,365.932,640.221,365.932,389.003,389.003,0.000002,0.859584,0.331133,0.859584,3.683640,0.122744,0.111623,0,1
224,9.291667,0.000516,0.015367,3.807057,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.199,365.928,,640.199,365.928,,388.999,388.999,640.199,365.928,640.199,365.928,388.999,388.999,0.000016,0.862246,0.331761,0.862246,3.681943,0.125114,0.105272,0,1
225,9.333333,-0.000174,0.015311,3.808497,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.933,365.904,,639.933,365.904,,389.004,389.004,639.933,365.904,639.933,365.904,389.004,389.004,0.000017,0.864294,0.330349,0.864294,3.684098,0.124399,0.101079,0,1
226,9.375000,-0.000197,0.015286,3.810122,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.924,365.892,,639.924,365.892,,389.000,389.000,639.924,365.892,639.924,365.892,389.000,389.000,0.000010,0.865858,0.329252,0.865858,3.676083,0.134039,0.081324,0,1
227,9.416667,-0.000356,0.015211,3.811525,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.863,365.861,,639.863,365.861,,388.996,388.996,639.863,365.861,639.863,365.861,388.996,388.996,0.000003,0.861897,0.340956,0.861897,3.674489,0.137036,0.075564,0,1
228,9.458333,-0.000356,0.015217,3.812934,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.863,365.861,,639.863,365.861,,388.995,388.995,639.863,365.861,639.863,365.861,388.995,388.995,0.000005,0.862279,0.341035,0.862279,3.672348,0.140586,0.063376,0,1
229,9.500000,-0.000166,0.015323,3.814094,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.936,365.900,,639.936,365.900,,389.005,389.005,639.936,365.900,639.936,365.900,389.005,389.005,0.000012,0.867910,0.327431,0.867910,3.674161,0.139933,0.090872,0,1
230,9.541667,-0.000296,0.015277,3.816165,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.886,365.879,,639.886,365.879,,389.003,389.003,639.886,365.879,639.886,365.879,389.003,389.003,0.000003,0.868292,0.327167,0.868292,3.674895,0.141270,0.095134,0,1
231,9.583333,-0.000361,0.015258,3.819211,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.861,365.867,,639.861,365.867,,388.997,388.997,639.861,365.867,639.861,365.867,388.997,388.997,0.000001,0.863575,0.338873,0.863575,3.679040,0.140171,0.057043,0,1
232,9.625000,-0.000330,0.015276,3.820542,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.873,365.872,,639.873,365.872,,388.997,388.997,639.873,365.872,639.873,365.872,388.997,388.997,0.000000,0.864129,0.337526,0.864129,3.674434,0.146108,0.046644,0,1
233,9.666667,-0.000302,0.015317,3.821591,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.884,365.886,,639.884,365.886,,389.004,389.004,639.884,365.886,639.884,365.886,389.004,389.004,0.000002,0.868903,0.325397,0.868903,3.673611,0.147980,0.088749,0,1
234,9.708333,-0.000359,0.015278,3.823770,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.862,365.868,,639.862,365.868,,389.005,389.005,639.862,365.868,639.862,365.868,389.005,389.005,0.000001,0.864195,0.337387,0.864195,3.669180,0.154590,0.048119,0,1
235,9.750000,-0.000404,0.015225,3.825451,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.845,365.845,,639.845,365.845,,388.993,388.993,639.845,365.845,639.845,365.845,388.993,388.993,0.000000,0.866223,0.331896,0.866223,3.666355,0.159096,0.052810,0,1
236,9.791667,-0.000404,0.015230,3.826677,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.845,365.845,,639.845,365.845,,388.995,388.995,639.845,365.845,639.845,365.845,388.995,388.995,0.000003,0.866379,0.331957,0.866379,3.662626,0.164051,0.049760,0,1
237,9.833333,-0.000297,0.015330,3.826834,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.886,365.883,,639.886,365.883,,389.004,389.004,639.886,365.883,639.886,365.883,389.004,389.004,0.000001,0.869292,0.324046,0.869292,3.664130,0.162704,0.087001,0,1
238,9.875000,-0.000266,0.015352,3.828413,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.898,365.889,,639.898,365.889,,389.013,389.013,639.898,365.889,639.898,365.889,389.013,389.013,0.000003,0.869275,0.324125,0.869275,3.673943,0.154470,0.092331,0,1
239,9.916667,-0.000360,0.015323,3.829134,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.862,365.877,,639.862,365.877,,389.008,389.008,639.862,365.877,639.862,365.877,389.008,389.008,0.000003,0.866140,0.332214,0.866140,3.665755,0.163379,0.006620,0,1
240,9.958333,-0.000344,0.015354,3.828364,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.868,365.890,,639.868,365.890,,388.990,388.990,639.868,365.890,639.868,365.890,388.990,388.990,0.000001,0.867695,0.327516,0.867695,3.668001,0.160363,0.079273,0,1
