frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,residual_px,contact_frame,audio_contact_frame,depth_outlier_corrected
138,5.708333,-0.335371,0.534522,3.847991,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.004,564.000,44.101,512.004,564.003,45.799,609.801,668.476,0.002796,0,0,0
139,5.750000,-0.325331,0.426833,3.849513,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,515.885,522.839,50.364,515.885,522.839,45.780,568.619,668.476,0.000354,0,0,0
140,5.791667,-0.318869,0.341605,3.851035,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,518.398,490.272,48.392,518.398,490.272,45.762,536.035,668.476,0.000210,0,0,0
141,5.833333,-0.306554,0.286714,3.852557,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,523.141,469.296,47.119,523.141,469.296,45.744,515.040,668.476,0.000189,0,0,0
142,5.875000,-0.295390,0.258616,3.854079,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.441,458.546,47.581,527.441,458.546,45.726,504.272,668.476,0.000204,0,0,0
143,5.916667,-0.274475,0.256063,3.855600,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,535.452,457.535,47.320,535.452,457.535,45.708,503.243,668.476,0.000246,0,0,0
144,5.958333,-0.252280,0.276377,3.857122,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.944,465.231,47.917,543.944,465.231,45.690,510.921,668.476,0.000076,0,0,0
145,6.000000,-0.226966,0.337872,3.858644,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.616,488.594,47.131,553.616,488.594,45.672,534.266,668.476,0.000502,0,0,0
146,6.041667,-0.192789,0.452759,3.860166,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,566.654,532.252,45.793,566.653,532.253,45.654,577.907,668.476,0.001041,0,0,0
147,6.083333,-0.180205,0.602141,3.861687,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,571.467,588.995,44.782,571.468,588.995,45.636,634.631,668.476,0.000825,0,0,0
148,6.125000,-0.155740,0.691554,3.863209,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.796,628.922,45.121,580.795,622.895,45.618,668.513,668.476,6.026691,1,1,0
149,6.166667,-0.163713,0.616863,3.876822,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.982,593.677,45.480,577.983,593.678,45.458,639.136,668.476,0.001306,0,0,0
150,6.208333,-0.157127,0.518752,3.880086,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.528,556.346,45.223,580.528,556.347,45.420,601.766,668.476,0.000632,0,0,0
151,6.250000,-0.155304,0.433499,3.883351,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.267,523.941,46.044,581.267,523.940,45.382,569.322,668.476,0.000565,0,0,0
152,6.291667,-0.153759,0.342514,3.886615,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.900,489.423,46.183,581.900,489.423,45.343,534.767,668.476,0.000271,0,0,0
153,6.333333,-0.146949,0.280640,3.889879,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,584.520,465.954,46.393,584.520,465.954,45.305,511.260,668.476,0.000358,0,0,0
154,6.375000,-0.139316,0.259166,3.893144,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.446,457.765,46.317,587.446,457.765,45.267,503.032,668.476,0.000237,0,0,0
155,6.416667,-0.136848,0.255626,3.896408,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,588.420,456.349,46.919,588.420,456.349,45.229,501.578,668.476,0.000409,0,0,0
156,6.458333,-0.131732,0.265114,3.899673,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.390,459.841,47.114,590.390,459.841,45.192,505.033,668.476,0.000253,0,0,0
157,6.500000,-0.126223,0.319878,3.902937,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.505,480.364,49.296,592.505,480.364,45.154,525.518,668.476,0.000555,0,0,0
158,6.541667,-0.140749,0.436840,3.906202,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.083,524.237,48.419,587.083,524.238,45.116,569.354,668.476,0.000527,0,0,0
159,6.583333,-0.166967,0.589331,3.909466,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.278,581.384,55.570,577.278,581.384,45.078,626.463,668.476,0.000335,0,0,0
160,6.625000,-0.187755,0.701950,3.912730,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.528,629.057,47.167,569.528,623.470,45.041,668.511,668.476,5.586919,1,0,0
161,6.666667,-0.214901,0.686774,3.846384,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,557.948,599.012,45.301,557.948,622.220,45.818,668.038,668.476,23.208164,0,1,0
162,6.708333,-0.251571,0.513272,3.840412,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.797,556.276,46.684,543.797,556.279,45.889,602.168,668.476,0.003212,0,0,0
163,6.750000,-0.283477,0.423877,3.834440,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,531.427,522.347,49.412,531.427,522.346,45.960,568.307,668.476,0.000681,0,0,0
164,6.791667,-0.305086,0.354105,3.828468,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.969,495.835,47.419,522.969,495.835,46.032,541.867,668.476,0.000247,0,0,0
165,6.833333,-0.328029,0.302376,3.822496,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,513.971,476.173,46.489,513.971,476.173,46.104,522.277,668.476,0.000222,0,0,0
166,6.875000,-0.340534,0.263505,3.816524,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.962,461.397,46.214,508.962,461.397,46.176,507.573,668.476,0.000106,0,0,0
167,6.916667,-0.350834,0.239714,3.810552,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,504.787,452.387,46.340,504.787,452.387,46.249,498.636,668.476,0.000113,0,0,0
168,6.958333,-0.357888,0.228997,3.804580,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,501.852,448.395,46.305,501.852,448.395,46.321,494.716,668.476,0.000199,0,0,0
169,7.000000,-0.369619,0.235445,3.798608,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,497.099,451.027,46.658,497.099,451.027,46.394,497.421,668.476,0.000251,0,0,0
170,7.041667,-0.375446,0.268302,3.792636,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,494.618,463.893,47.085,494.618,463.893,46.467,510.360,668.476,0.000385,0,0,0
171,7.083333,-0.379794,0.355880,3.786664,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.702,498.023,48.554,492.702,498.023,46.540,544.563,668.476,0.000115,0,0,0
172,7.125000,-0.371564,0.492619,3.780692,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,495.666,551.355,47.785,495.666,551.357,46.614,597.971,668.476,0.002270,0,0,0
173,7.166667,-0.350783,0.672676,3.774720,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.524,608.459,46.131,503.523,621.713,46.688,668.401,668.476,13.254394,1,0,0
174,7.208333,-0.351300,0.672397,3.777593,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.426,600.048,45.804,503.426,621.406,46.652,668.058,668.476,21.357875,0,1,0
175,7.250000,-0.349646,0.499881,3.784896,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,504.331,553.959,45.984,504.331,553.963,46.562,600.525,668.476,0.003532,0,0,0
176,7.291667,-0.336189,0.412784,3.792199,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.804,519.860,48.559,509.804,519.859,46.472,566.331,668.476,0.001147,0,0,0
177,7.333333,-0.320253,0.326610,3.799501,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,516.214,486.243,49.584,516.214,486.243,46.383,532.626,668.476,0.000323,0,0,0
178,7.375000,-0.305624,0.267777,3.806804,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.095,463.304,47.709,522.095,463.304,46.294,509.598,668.476,0.000092,0,0,0
179,7.416667,-0.287190,0.232827,3.814107,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,529.419,449.649,47.751,529.419,449.649,46.205,495.854,668.476,0.000057,0,0,0
180,7.458333,-0.268661,0.217132,3.821410,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,536.751,443.446,46.803,536.751,443.446,46.117,489.563,668.476,0.000085,0,0,0
181,7.500000,-0.250234,0.220316,3.828713,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,544.016,444.508,46.742,544.016,444.508,46.029,490.537,668.476,0.000146,0,0,0
182,7.541667,-0.225534,0.246782,3.836016,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.655,454.480,48.602,553.655,454.480,45.942,500.421,668.476,0.000292,0,0,0
183,7.583333,-0.198033,0.290957,3.843318,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,564.328,471.180,46.773,564.328,471.180,45.854,517.034,668.476,0.000224,0,0,0
184,7.625000,-0.173611,0.375097,3.850621,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.786,503.060,49.509,573.786,503.060,45.767,548.827,668.476,0.000291,0,0,0
185,7.666667,-0.154115,0.500457,3.857924,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.332,550.507,54.028,581.333,550.510,45.681,596.191,668.476,0.003244,0,0,0
186,7.708333,-0.126395,0.691667,3.865227,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,591.976,608.264,46.689,591.976,622.801,45.594,668.395,668.476,14.537113,1,0,0
187,7.750000,-0.127584,0.668697,3.758731,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.151,607.027,45.398,590.151,621.272,46.886,668.158,668.476,14.244961,0,1,0
188,7.791667,-0.161822,0.538844,3.789086,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.279,568.848,47.308,577.280,568.850,46.511,615.360,668.476,0.001646,0,0,0
189,7.833333,-0.185261,0.443016,3.819440,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.766,530.343,46.624,568.766,530.343,46.141,576.484,668.476,0.000302,0,0,0
190,7.875000,-0.216194,0.375205,3.849795,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,557.527,503.132,45.635,557.527,503.132,45.777,548.909,668.476,0.000241,0,0,0
191,7.916667,-0.245129,0.320929,3.880150,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,547.221,481.470,47.144,547.221,481.469,45.419,526.888,668.476,0.000955,0,0,0
192,7.958333,-0.261700,0.288630,3.910504,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,541.717,468.395,46.508,541.717,468.396,45.066,513.462,668.476,0.001091,0,0,0
