frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,source
130,4.300000,-0.632738,0.308318,6.191547,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,714.837,658.477,,714.837,658.477,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950888,6.576986,714.837,658.477,717.000,681.000,30.456283,0.000000,6.191052,6.193247,11.561901,6.193247,-0.385934,sequence_se3_optimizer
131,4.333333,-0.631529,0.234738,6.196924,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.751,617.959,,718.751,617.959,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.954242,6.555089,718.751,617.959,715.000,663.000,30.460349,0.000000,6.198442,6.200224,8.375340,6.200224,-0.356647,sequence_se3_optimizer
132,4.366667,-0.629974,0.161002,6.202084,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,721.952,599.175,,721.952,599.175,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.956792,6.545426,721.952,599.175,722.000,657.000,-0.582209,-0.582209,5.623529,6.207202,5.195783,6.207202,-0.921897,sequence_se3_optimizer
133,4.400000,-0.628174,0.154450,6.206782,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.888,590.364,,723.888,590.364,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.956363,6.544686,723.888,590.364,727.000,649.000,-0.158123,-0.158123,6.054814,6.214179,5.066875,6.214179,-0.489872,sequence_se3_optimizer
134,4.433333,-0.626324,0.148769,6.211347,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,725.767,590.790,,725.767,590.790,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950912,6.554090,725.767,590.790,728.000,650.000,-0.067678,-0.067678,6.152344,6.221157,4.834649,6.221157,-0.401745,sequence_se3_optimizer
135,4.466667,-0.624421,0.150346,6.215786,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.747,590.347,,729.747,590.347,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.941370,6.575136,729.747,590.347,729.000,650.000,0.014408,0.014408,6.241479,6.228134,4.808501,6.228134,-0.333657,sequence_se3_optimizer
136,4.500000,-0.622459,0.152506,6.220099,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.629,594.130,,733.629,594.130,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.929879,6.584943,733.629,594.130,726.000,653.000,-0.026358,-0.026358,6.207660,6.235112,4.902367,6.235112,-0.377283,sequence_se3_optimizer
137,4.533333,-0.620390,0.184759,6.224023,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,737.060,604.624,,737.060,604.624,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.920067,6.596498,737.060,604.624,726.000,657.000,0.039384,0.039384,6.280249,6.242089,5.138368,6.242089,-0.316249,sequence_se3_optimizer
138,4.566667,-0.618247,0.220674,6.227425,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.387,625.487,,743.387,625.487,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.912824,6.583804,743.387,625.487,729.000,670.000,30.697706,0.000000,6.247690,6.249067,5.785826,6.249067,-0.336113,sequence_se3_optimizer
139,4.600000,-0.616093,0.256902,6.230619,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.841,625.163,,742.841,625.163,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.909685,6.564130,742.841,625.163,725.000,669.000,0.056777,0.056777,6.311397,6.256044,6.695621,6.256044,-0.252732,sequence_se3_optimizer
140,4.633333,-0.613931,0.306974,6.233600,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.982,642.215,,744.982,642.215,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.905993,6.527433,744.982,642.215,723.000,685.000,30.597696,0.000000,6.261473,6.263022,7.602171,6.263022,-0.265959,sequence_se3_optimizer
141,4.666667,-0.611766,0.359389,6.236379,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.264,667.901,,747.264,667.901,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.901145,6.503334,747.264,667.901,728.000,704.000,12.651392,0.000000,6.268332,6.269999,7.857266,6.269999,-0.235001,sequence_se3_optimizer
142,4.700000,-0.609648,0.422918,6.238211,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.004,698.536,,749.004,698.536,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.888394,6.458119,749.004,698.536,733.000,738.000,23.342454,0.000000,6.275283,6.276977,7.728265,6.276977,-0.182836,sequence_se3_optimizer
143,4.733333,-0.607569,0.486488,6.239787,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.511,699.356,,749.511,699.356,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.875586,6.421298,749.511,699.356,736.000,739.000,21.154296,0.000000,6.282872,6.283954,7.549232,6.283954,-0.138425,sequence_se3_optimizer
144,4.766667,-0.605531,0.549994,6.241117,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.924,729.204,,751.924,729.204,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.849124,6.361738,751.924,729.204,744.000,770.000,0.761299,0.761299,7.051428,6.290932,7.249473,6.290932,0.689690,sequence_se3_optimizer
145,4.800000,-0.603519,0.613364,6.242290,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.686,761.492,,753.686,761.492,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,1,0,foot,left,left_foot,left_foot,0.821117,6.327109,753.686,761.492,746.000,804.000,-2.225793,0.000000,6.297486,6.297909,6.851649,6.297909,-0.029623,sequence_se3_optimizer
146,4.833333,-0.601555,0.655036,6.243222,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.143,780.037,,755.143,780.037,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,1,0,1,0,1,0,foot,left,left_foot,left_foot,0.798711,6.304887,755.143,780.037,754.000,811.000,-2.745536,0.000000,6.304887,6.304887,6.185794,6.304887,0.000000,sequence_se3_optimizer
147,4.866667,-0.599620,0.599351,6.244000,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.875,750.301,,753.875,750.301,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,1,0,foot,left,left_foot,left_foot,0.783458,6.298031,753.875,750.301,756.000,787.000,-2.488870,0.000000,6.300596,6.301158,6.329108,6.301158,0.002565,sequence_se3_optimizer
148,4.900000,-0.597720,0.530698,6.244564,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.510,712.851,,753.510,712.851,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.780867,6.294330,753.510,712.851,753.000,754.000,4.167901,0.000000,6.296302,6.297430,6.346714,6.297430,0.001972,sequence_se3_optimizer
149,4.933333,-0.595842,0.461880,6.244989,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.461,712.037,,753.461,712.037,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.788013,6.298361,753.461,712.037,748.000,755.000,4.219884,0.000000,6.292012,6.293701,6.840012,6.293701,-0.006348,sequence_se3_optimizer
150,4.966667,-0.593983,0.392927,6.245226,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.091,678.255,,752.091,678.255,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.809541,6.312831,752.091,678.255,752.000,721.000,16.870442,0.000000,6.288424,6.289972,7.243397,6.289972,-0.024407,sequence_se3_optimizer
151,5.000000,-0.592127,0.323932,6.245289,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.724,651.585,,752.724,651.585,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.841431,6.334833,752.724,651.585,753.000,693.000,29.067992,0.000000,6.284903,6.286244,7.592420,6.286244,-0.049930,sequence_se3_optimizer
152,5.033333,-0.590289,0.255102,6.244821,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.175,629.991,,755.175,629.991,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.873592,6.369503,755.175,629.991,750.000,673.000,29.218198,0.000000,6.281422,6.282515,7.498868,6.282515,-0.088081,sequence_se3_optimizer
153,5.066667,-0.588478,0.219412,6.243841,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,757.770,611.264,,757.770,611.264,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.899721,6.414446,757.770,611.264,741.000,655.000,29.115954,0.000000,6.277955,6.278786,7.383968,6.278786,-0.136491,sequence_se3_optimizer
154,5.100000,-0.586679,0.188529,6.242702,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,757.240,610.539,,757.240,610.539,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.915321,6.439906,757.240,610.539,750.000,655.000,29.069241,0.000000,6.274303,6.275058,6.421849,6.275058,-0.165603,sequence_se3_optimizer
155,5.133333,-0.584874,0.166415,6.241389,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,756.568,598.808,,756.568,598.808,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.930050,6.476343,756.568,598.808,741.000,646.000,-0.465440,-0.465440,5.805281,6.271329,6.203799,6.271329,-0.671062,sequence_se3_optimizer
156,5.166667,-0.583043,0.149419,6.239890,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,755.352,591.199,,755.352,591.199,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.941624,6.500520,755.352,591.199,738.000,640.000,-0.338027,-0.338027,5.929059,6.267601,5.888542,6.267601,-0.571461,sequence_se3_optimizer
157,5.200000,-0.581177,0.151842,6.238206,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,754.315,589.790,,754.315,589.790,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947082,6.514389,754.315,589.790,738.000,639.000,-0.569346,-0.569346,5.694041,6.263872,5.661620,6.263872,-0.820348,sequence_se3_optimizer
158,5.233333,-0.579279,0.154653,6.236414,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.606,589.922,,753.606,589.922,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.948849,6.522952,753.606,589.922,738.000,639.000,-0.296326,-0.296326,5.963325,6.260143,5.540057,6.260143,-0.559627,sequence_se3_optimizer
159,5.266667,-0.577327,0.158008,6.234489,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.829,595.874,,751.829,595.874,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950766,6.529712,751.829,595.874,738.000,644.000,-0.179418,-0.179418,6.076425,6.256415,5.420595,6.256415,-0.453287,sequence_se3_optimizer
160,5.300000,-0.575247,0.195985,6.232274,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.534,607.548,,749.534,607.548,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951466,6.535198,749.534,607.548,735.000,651.000,-0.619611,-0.619611,5.632378,6.252686,6.233476,6.252686,-0.902820,sequence_se3_optimizer
161,5.333333,-0.572707,0.258908,6.228185,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.500,632.000,,750.500,632.000,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950089,6.550727,750.500,632.000,747.000,669.000,-0.299551,-0.299551,5.948583,6.248957,7.118379,6.248957,-0.602144,sequence_se3_optimizer
162,5.366667,-0.569614,0.321849,6.221847,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,751.018,654.664,,751.018,654.664,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950037,6.563760,751.018,654.664,746.000,692.000,-1.019574,0.000000,6.244376,6.245229,7.175171,6.245229,-0.319384,sequence_se3_optimizer
163,5.400000,-0.565897,0.376570,6.213178,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.146,679.530,,748.146,679.530,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947726,6.577742,748.146,679.530,730.000,724.000,26.667603,0.000000,6.240655,6.241500,6.973769,6.241500,-0.337087,sequence_se3_optimizer
164,5.433333,-0.562032,0.427264,6.204254,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.181,682.052,,749.181,682.052,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947425,6.599618,749.181,682.052,732.000,724.000,26.893683,0.000000,6.237440,6.237772,6.925546,6.237772,-0.362178,sequence_se3_optimizer
165,5.466667,-0.558005,0.437873,6.195057,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.423,715.327,,748.423,715.327,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947316,6.568535,748.423,715.327,740.000,762.000,27.847059,0.000000,6.233838,6.234043,6.905356,6.234043,-0.334697,sequence_se3_optimizer
166,5.500000,-0.553752,0.399268,6.185495,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.528,669.230,,749.528,669.230,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,1,0,1,0,1,0,foot,right,right_foot,right_foot,0.870402,6.230314,749.528,669.230,722.000,800.000,-1.801245,0.000000,6.230314,6.230314,7.010700,6.230314,0.000000,sequence_se3_optimizer
167,5.533333,-0.548342,0.360563,6.173351,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.590,656.863,,752.590,656.863,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.847104,6.186556,752.590,656.863,735.000,775.000,2.328455,0.000000,6.201302,6.202411,6.391483,6.202411,0.014745,sequence_se3_optimizer
168,5.566667,-0.540755,0.417827,6.156514,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,760.438,699.424,,760.438,699.424,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.828089,6.146662,760.438,699.424,747.000,742.000,23.917826,0.000000,6.172429,6.174508,5.510124,6.174508,0.025768,sequence_se3_optimizer
169,5.600000,-0.532873,0.420736,6.139258,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,759.869,697.172,,759.869,697.172,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.816648,6.116031,759.869,697.172,751.000,743.000,23.570671,0.000000,6.144313,6.146605,5.384168,6.146605,0.028282,sequence_se3_optimizer
170,5.633333,-0.524849,0.370273,6.121821,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,769.046,672.944,,769.046,672.944,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.807513,6.096477,769.046,672.944,767.000,714.000,27.768708,0.000000,6.116806,6.118702,5.497203,6.118702,0.020330,sequence_se3_optimizer
171,5.666667,-0.516795,0.319652,6.104358,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,778.949,651.506,,778.949,651.506,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.793150,6.079085,778.949,651.506,764.000,691.000,30.255559,0.000000,6.089360,6.090799,5.533016,6.090799,0.010275,sequence_se3_optimizer
172,5.700000,-0.508783,0.269221,6.086969,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,784.414,634.461,,784.414,634.461,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.769063,6.060641,784.414,634.461,775.000,672.000,-0.327976,-0.327976,5.733871,6.062896,5.406999,6.062896,-0.326769,sequence_se3_optimizer
173,5.733333,-0.500871,0.250156,6.069739,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,785.408,632.492,,785.408,632.492,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.736876,6.027090,785.408,632.492,778.000,673.000,-0.171909,-0.171909,5.862222,6.034993,5.245649,6.034993,-0.164869,sequence_se3_optimizer
174,5.766667,-0.493115,0.242771,6.052748,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,792.965,627.293,,792.965,627.293,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.670826,5.983274,792.965,627.293,783.000,670.000,-0.041975,-0.041975,5.964546,6.007090,4.929659,6.007090,-0.018728,sequence_se3_optimizer
175,5.800000,-0.485548,0.235690,6.036046,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.064,623.894,,797.064,623.894,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.590868,5.952873,797.064,623.894,788.000,670.000,-0.140345,-0.140345,5.838506,5.979187,4.857188,5.979187,-0.114367,sequence_se3_optimizer
176,5.833333,-0.478213,0.228634,6.019694,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.222,628.819,,802.222,628.819,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.507109,5.943647,802.222,628.819,791.000,674.000,-0.114250,-0.114250,5.836874,5.951284,4.852798,5.951284,-0.106773,sequence_se3_optimizer
177,5.866667,-0.471020,0.221439,6.003557,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.294,630.595,,802.294,630.595,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,1,0,1,0,1,0,foot,right,right_foot,right_foot,0.451400,5.940228,802.294,630.595,795.000,674.000,0.016847,0.016847,5.940228,5.923381,4.791210,5.923381,0.000000,sequence_se3_optimizer
178,5.900000,-0.464043,0.150953,5.987746,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,804.180,582.952,,804.180,582.952,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.423107,5.942747,804.180,582.952,799.000,623.000,0.093502,0.093502,6.016883,5.923381,4.704784,5.923381,0.074136,sequence_se3_optimizer
179,5.933333,-0.457159,0.080186,5.972073,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.523,580.622,,802.523,580.622,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.428705,5.945221,802.523,580.622,797.000,623.000,0.071606,0.071606,5.994987,5.923381,4.764488,5.923381,0.049766,sequence_se3_optimizer
180,5.966667,-0.450456,-0.019117,5.956673,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.308,534.414,,801.308,534.414,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.457787,5.940494,801.308,534.414,797.000,583.000,-0.182029,-0.182029,5.741352,5.923381,4.842524,5.923381,-0.199141,sequence_se3_optimizer
181,6.000000,-0.443907,-0.118666,5.941501,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.713,492.265,,797.713,492.265,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.524277,5.947621,797.713,492.265,797.000,537.000,-0.092548,-0.092548,5.830833,5.923381,4.894007,5.923381,-0.116787,sequence_se3_optimizer
182,6.033333,-0.442205,-0.218050,5.938724,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,800.545,460.251,,800.545,460.251,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.598362,5.963578,800.545,460.251,788.000,501.000,30.855041,0.000000,5.923381,5.923381,4.952740,5.923381,-0.040196,sequence_se3_optimizer
183,6.066667,-0.441247,-0.264661,5.937015,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.964,433.316,,801.964,433.316,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.683658,6.007766,801.964,433.316,792.000,475.000,30.741381,0.000000,5.923381,5.923381,4.991091,5.923381,-0.084384,sequence_se3_optimizer
184,6.100000,-0.440407,-0.311058,5.935474,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.104,431.168,,801.104,431.168,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.740150,6.059860,801.104,431.168,791.000,475.000,30.685682,0.000000,5.923381,5.923381,5.128233,5.923381,-0.136479,sequence_se3_optimizer
185,6.133333,-0.439672,-0.357262,5.934073,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.718,407.630,,801.718,407.630,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.817394,6.155720,801.718,407.630,788.000,453.000,30.585159,0.000000,5.923381,5.923381,5.264304,5.923381,-0.232338,sequence_se3_optimizer
186,6.166667,-0.439029,-0.403297,5.932789,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.909,391.285,,801.909,391.285,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.869994,6.243039,801.909,391.285,785.000,432.000,30.626762,0.000000,5.923381,5.923381,5.326827,5.923381,-0.319658,sequence_se3_optimizer
187,6.200000,-0.438639,-0.416529,5.931819,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,803.110,382.486,,803.110,382.486,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951228,6.575515,803.110,382.486,796.000,424.000,30.491531,0.000000,5.923381,5.923381,5.395582,5.923381,-0.652133,sequence_se3_optimizer
188,6.233333,-0.438340,-0.429316,5.930962,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.856,382.435,,802.856,382.435,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.949854,6.576990,802.856,382.435,794.000,424.000,30.438942,0.000000,5.923381,5.923381,5.476280,5.923381,-0.653609,sequence_se3_optimizer
189,6.266667,-0.438119,-0.429530,5.930196,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,802.779,377.221,,802.779,377.221,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951699,6.552811,802.779,377.221,794.000,420.000,30.241360,0.000000,5.923381,5.923381,5.485362,5.923381,-0.629429,sequence_se3_optimizer
190,6.300000,-0.437939,-0.429482,5.929472,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,801.911,375.271,,801.911,375.271,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.952854,6.529664,801.911,375.271,795.000,422.000,30.194412,0.000000,5.923381,5.923381,5.558458,5.923381,-0.606283,sequence_se3_optimizer
191,6.333333,-0.437824,-0.407976,5.928811,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,797.452,383.394,,797.452,383.394,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951901,6.523170,797.452,383.394,781.000,427.000,30.123059,0.000000,5.923381,5.923381,5.591014,5.923381,-0.599789,sequence_se3_optimizer
192,6.366667,-0.437772,-0.386095,5.928201,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.039,398.964,,798.039,398.964,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950629,6.527342,798.039,398.964,790.000,440.000,30.299396,0.000000,5.923381,5.923381,5.621475,5.923381,-0.603960,sequence_se3_optimizer
193,6.400000,-0.437879,-0.356265,5.927725,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,798.500,418.000,,798.500,418.000,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.949533,6.524616,798.500,418.000,790.000,458.000,30.218858,0.000000,5.923381,5.923381,5.641147,5.923381,-0.601235,sequence_se3_optimizer
194,6.433333,-0.438047,-0.326066,5.927303,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,799.049,418.829,,799.049,418.829,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.948558,6.514190,799.049,418.829,789.000,458.000,30.183841,0.000000,5.923381,5.923381,5.706389,5.923381,-0.590808,sequence_se3_optimizer
