frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
217,0,0,0,0,optimize,free_motion,0.058603,0.010499,0.180000,0.220000,0.220000,0,0,0,0,0.049789,0.000000
218,0,0,0,0,optimize,static_hold,0.002793,0.010390,0.100000,0.120000,0.120000,0,0,0,0,0.047549,0.000000
219,0,0,0,0,optimize,sustained_grasp,0.012490,0.010312,0.180000,0.220000,0.220000,0,0,0,0,0.054385,0.000000
220,0,0,0,0,optimize,uniform_motion,0.022360,0.010240,0.180000,0.220000,0.220000,0,0,0,0,0.032403,0.000000
221,0,0,0,0,optimize,uniform_motion,0.020512,0.010056,0.180000,0.220000,0.220000,0,0,0,0,0.014924,0.000000
222,0,0,0,0,optimize,uniform_motion,0.012128,0.009663,0.180000,0.220000,0.220000,0,0,0,0,0.014571,0.000000
223,0,0,0,0,optimize,uniform_motion,0.021242,0.009210,0.180000,0.220000,0.220000,0,0,0,0,0.033028,0.000000
224,0,0,0,0,optimize,static_hold,0.011681,0.009029,0.100000,0.120000,0.120000,0,0,0,0,0.030002,0.000000
225,0,0,0,0,optimize,uniform_motion,0.012426,0.008843,0.180000,0.220000,0.220000,0,0,0,0,0.040373,0.000000
226,0,0,0,0,optimize,sustained_grasp,0.017278,0.008707,0.180000,0.220000,0.220000,0,0,0,0,0.024280,0.000000
227,0,0,0,0,optimize,uniform_motion,0.025710,0.008319,0.180000,0.220000,0.220000,0,0,0,0,0.003855,0.000000
228,0,0,0,0,optimize,uniform_motion,0.013142,0.007821,0.180000,0.220000,0.220000,0,0,0,0,0.008642,0.000000
229,0,0,0,0,optimize,static_hold,0.004682,0.007497,0.100000,0.120000,0.120000,0,0,0,0,0.008045,0.000000
230,0,0,0,0,optimize,sustained_grasp,0.011138,0.007276,0.180000,0.220000,0.220000,0,0,0,0,0.004179,0.000000
231,0,0,0,0,optimize,sustained_grasp,0.007811,0.007120,0.180000,0.220000,0.220000,0,0,0,0,0.004903,0.000000
232,0,0,0,0,optimize,uniform_motion,0.012362,0.006700,0.180000,0.220000,0.220000,0,0,0,0,0.010346,0.000000
233,0,0,0,0,optimize,static_hold,0.006685,0.006446,0.100000,0.120000,0.120000,0,0,0,0,0.010584,0.000000
234,0,0,0,0,optimize,sustained_grasp,0.011238,0.006196,0.180000,0.220000,0.220000,0,0,0,0,0.015558,0.000000
235,0,0,0,0,optimize,sustained_grasp,0.010018,0.006036,0.180000,0.220000,0.220000,0,0,0,0,0.019628,0.000000
236,0,0,0,0,optimize,sustained_grasp,0.008876,0.005806,0.180000,0.220000,0.220000,0,0,0,0,0.022630,0.000000
237,0,0,0,0,optimize,sustained_grasp,0.007399,0.005599,0.180000,0.220000,0.220000,0,0,0,0,0.024489,0.000000
238,0,0,0,0,optimize,sustained_grasp,0.006871,0.005420,0.180000,0.220000,0.220000,0,0,0,0,0.025186,0.000000
239,0,0,0,0,optimize,sustained_grasp,0.003442,0.005272,0.180000,0.220000,0.220000,0,0,0,0,0.022839,0.000000
240,0,0,0,0,optimize,sustained_grasp,0.008666,0.005161,0.180000,0.220000,0.220000,0,0,0,0,0.025639,0.000000
241,0,0,0,0,optimize,sustained_grasp,0.007402,0.005082,0.180000,0.220000,0.220000,0,0,0,0,0.027872,0.000000
242,0,0,0,0,optimize,sustained_grasp,0.008028,0.005044,0.180000,0.220000,0.220000,0,0,0,0,0.030923,0.000000
