frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_source,contact_u,contact_v,contact_source,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
67,2.750000,573.838,116.038,573.466,117.449,ref,555.022,128.907,human_nearest_mesh_topk,558.834,102.119,103.391,-13.919,-15.330,bottom_percentile_95,3.046432,2.913958,-0.132475,1.000000,0.000000,0.611650,0.000000,0.100000,1.000000,0.000000,2.188550,5.000000,8.000000,left_hand,0.386304,535.454,133.419,4.483636,grid_10_06,2.886351,3.046432,0.000000,1.271419,0.751737,0.720561
68,2.791667,566.280,91.147,566.726,90.502,ref,549.572,105.337,human_nearest_mesh_topk,552.391,77.000,78.031,-14.147,-13.502,bottom_percentile_95,3.149559,2.793896,-0.355663,1.000000,0.000000,0.609368,0.000000,0.100000,1.000000,0.000000,2.656650,5.000000,8.000000,left_hand,0.343441,530.505,114.853,4.489228,grid_10_07,2.750436,3.149559,0.000000,1.031195,0.077682,0.480374
69,2.833333,561.629,60.720,562.248,60.176,ref,546.573,78.130,human_nearest_mesh_topk,547.618,49.841,50.405,-10.879,-10.335,bottom_percentile_95,3.195966,2.832372,-0.363594,1.000000,0.032186,0.550064,0.000000,0.100000,0.024794,4.651000,0.000000,5.000000,8.000000,left_hand,0.293356,526.811,95.205,4.487338,grid_10_07,2.805413,3.195966,0.000000,0.564024,0.156530,0.000000
70,2.875000,562.018,31.401,562.151,33.262,ref,547.434,49.546,human_nearest_mesh_topk,547.119,30.061,22.552,-1.340,-3.201,bottom_percentile_95,3.216849,3.181218,-0.035631,1.000000,0.000000,0.415354,1.000000,1.000000,0.106358,4.262000,0.000000,5.000000,8.000000,left_hand,0.221261,525.337,79.218,4.468957,grid_10_07,3.233935,3.216849,1.000000,7.508778,0.865958,0.000000
71,2.916667,564.568,16.176,564.314,16.292,ref,548.728,21.899,human_nearest_mesh_topk,563.875,21.197,25.424,5.021,4.905,bottom_percentile_95,3.509969,3.736861,0.226892,1.000000,0.000000,0.301293,0.000000,0.100000,0.641034,1.712000,0.000000,5.000000,8.000000,left_hand,0.301293,528.971,69.374,4.461499,grid_10_07,3.749794,3.509969,0.000000,4.226928,0.219491,0.000000
72,2.958333,567.382,6.315,566.354,4.815,ref,560.270,18.218,human_nearest_sphere_proxy,567.382,16.434,20.181,10.119,11.619,sphere_proxy_bottom,3.516743,6.894676,3.377932,1.000000,0.000000,0.259522,0.720601,0.720601,0.794098,0.982000,0.000000,5.000000,8.000000,left_hand,0.259522,532.593,64.536,4.440463,sphere:surface,3.522286,3.516743,0.720601,3.747037,0.000000,0.000000
73,3.000000,566.400,-8.267,567.081,-7.575,ref,561.403,4.723,human_nearest_sphere_proxy,566.400,7.844,5.651,16.111,15.419,sphere_proxy_bottom,3.547621,7.030133,3.482511,0.650000,0.000000,0.199978,0.865319,0.650000,0.831210,0.805000,0.000000,5.000000,8.000000,left_hand,0.199978,538.290,64.813,4.417820,sphere:surface,3.572885,3.547621,0.865319,2.192837,0.000000,0.000000
74,3.041667,567.205,-20.150,567.417,-20.206,ref,563.550,-6.667,human_nearest_sphere_proxy,567.205,-5.801,-6.180,14.349,14.405,sphere_proxy_bottom,3.575728,3.598725,0.022997,0.650000,0.376914,0.135821,1.000000,0.650000,0.962887,0.177000,0.000000,5.000000,8.000000,left_hand,0.135821,542.655,70.408,4.404698,sphere:surface,3.598725,3.575728,1.000000,0.379321,0.000000,0.000000
75,3.083333,568.068,-29.984,567.999,-29.984,ref,565.245,-16.249,human_nearest_sphere_proxy,568.068,-15.962,-15.962,14.022,14.022,sphere_proxy_bottom,3.588377,3.598725,0.010348,0.650000,0.595935,0.085102,0.865313,0.650000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.085102,545.402,80.289,4.399703,sphere:surface,3.598725,3.588377,0.865313,0.000257,0.000000,0.000000
76,3.125000,568.990,-37.771,568.990,-37.771,ref,566.739,-23.878,human_nearest_sphere_proxy,568.990,-23.697,-23.697,14.074,14.074,sphere_proxy_bottom,3.608281,3.624566,0.016285,0.650000,0.824461,0.054897,0.865313,0.650000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.054897,548.170,90.719,4.391432,sphere:surface,3.624566,3.608281,0.865313,0.000000,0.000000,0.000000
77,3.166667,569.971,-43.510,569.971,-43.545,ref,568.135,-29.504,human_nearest_sphere_proxy,569.971,-29.419,-29.384,14.091,14.126,sphere_proxy_bottom,3.631450,3.650407,0.018957,0.650000,1.000000,0.037585,0.865313,0.650000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.037585,551.081,100.629,4.377795,sphere:surface,3.650407,3.631450,0.865313,0.034543,0.000000,0.325115
78,3.208333,571.011,-47.200,571.011,-47.061,ref,569.377,-33.117,human_nearest_sphere_proxy,571.011,-32.884,-33.022,14.316,14.178,sphere_proxy_bottom,3.656089,3.676248,0.020159,0.650000,0.981457,0.026837,1.000000,0.650000,0.745033,1.216000,0.000000,5.000000,8.000000,left_hand,0.026837,552.700,110.639,4.367011,sphere:surface,3.676248,3.656089,1.000000,0.138857,0.000000,0.487672
79,3.250000,572.111,-48.843,572.111,-48.645,ref,570.614,-34.692,human_nearest_sphere_proxy,572.111,-34.416,-34.614,14.427,14.230,sphere_proxy_bottom,3.681389,3.702089,0.020700,0.650000,0.927924,0.020723,1.000000,0.650000,0.400535,2.859000,0.000000,5.000000,8.000000,left_hand,0.020723,554.303,119.508,4.367476,sphere:surface,3.702089,3.681389,1.000000,0.197543,0.000000,0.650230
80,3.291667,573.269,-48.437,573.269,-48.298,ref,571.851,-34.226,human_nearest_sphere_proxy,573.269,-34.017,-34.156,14.420,14.281,sphere_proxy_bottom,3.706987,3.727930,0.020943,0.650000,0.981457,0.016616,1.000000,0.650000,0.485663,2.453000,0.000000,5.000000,8.000000,left_hand,0.016616,555.581,128.859,4.379976,sphere:surface,3.727930,3.706987,1.000000,0.138857,0.000000,0.487672
81,3.333333,574.486,-45.984,574.486,-46.019,ref,573.108,-31.717,human_nearest_sphere_proxy,574.486,-31.685,-31.651,14.299,14.333,sphere_proxy_bottom,3.732718,3.753771,0.021053,0.650000,1.000000,0.014378,1.000000,0.650000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.014378,556.794,137.179,4.391332,sphere:surface,3.753771,3.732718,1.000000,0.034543,0.000000,0.325115
82,3.375000,575.762,-41.482,575.762,-41.482,ref,574.376,-27.164,human_nearest_sphere_proxy,575.762,-27.097,-27.097,14.385,14.385,sphere_proxy_bottom,3.758509,3.779611,0.021102,0.650000,0.859320,0.013696,1.000000,0.650000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.013696,557.840,143.663,4.408079,sphere:surface,3.779611,3.758509,1.000000,0.000086,0.000000,0.287232
83,3.416667,577.098,-34.932,577.098,-34.932,ref,575.695,-20.563,human_nearest_sphere_proxy,577.098,-20.490,-20.495,14.442,14.442,sphere_proxy_bottom,3.784328,3.805452,0.021124,0.650000,0.277560,0.014216,0.865313,0.650000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.014216,559.168,148.766,4.418797,sphere:surface,3.805452,3.784328,0.865313,0.004946,0.000000,0.430848
84,3.458333,578.492,-26.334,578.527,-27.114,ref,577.165,-11.906,human_nearest_sphere_proxy,578.492,-11.769,-11.845,14.565,15.345,sphere_proxy_bottom,3.810159,3.831293,0.021134,0.650000,0.210466,0.016153,0.714269,0.650000,1.000000,0.000000,0.051929,5.000000,8.000000,left_hand,0.016153,562.049,152.427,4.429500,sphere:surface,3.831293,3.810159,0.714269,0.075651,0.103767,0.574464
85,3.500000,579.946,-15.688,579.767,-12.792,ref,578.605,-1.209,human_nearest_sphere_proxy,579.946,1.307,-1.147,16.995,14.100,sphere_proxy_bottom,3.835995,6.943275,3.107280,0.650000,0.000000,0.019950,0.563224,0.563224,1.000000,0.000000,0.103857,5.000000,8.000000,left_hand,0.019950,564.164,154.704,4.437946,sphere:surface,3.857134,3.835995,0.563224,2.454388,0.000000,0.430848
86,3.541667,581.049,6.109,581.327,2.615,ref,579.568,20.627,human_nearest_sphere_proxy,581.049,12.500,20.702,6.391,9.885,sphere_proxy_bottom,3.865516,6.847893,2.982376,1.000000,0.000000,0.033171,0.373045,0.373045,1.000000,0.000000,0.103857,5.000000,8.000000,left_hand,0.033171,565.746,156.167,4.444879,sphere:surface,3.889670,3.865516,0.373045,8.201703,0.000000,0.287232
87,3.583333,583.484,14.374,583.469,15.386,ref,576.200,18.631,human_nearest_mesh_topk,584.861,24.777,19.954,10.403,9.392,bottom_percentile_95,3.879294,3.903445,0.024152,1.000000,0.000000,0.032645,0.367807,0.367807,1.000000,0.000000,8.961071,5.000000,8.000000,left_hand,0.032645,567.172,157.601,4.452744,grid_10_05,3.890566,3.879294,0.367807,4.823162,0.000000,0.000000
88,3.625000,585.692,25.185,585.409,25.551,ref,584.732,41.591,human_nearest_mesh_topk,558.216,37.334,22.555,12.149,11.783,bottom_percentile_95,3.887818,3.921791,0.033974,1.000000,0.000000,0.055779,0.343109,0.343109,1.000000,0.000000,17.223000,5.000000,8.000000,left_hand,0.032659,567.802,159.517,4.462306,grid_10_05,3.894792,3.887818,0.343109,14.779394,0.346136,0.000000
89,3.666667,586.291,42.819,586.511,43.229,ref,584.360,67.981,human_nearest_mesh_topk,584.276,59.641,65.949,16.822,16.412,bottom_percentile_95,3.816655,3.824525,0.007870,1.000000,0.000000,0.098501,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.095977,568.289,162.229,4.473332,grid_11_05,3.758431,3.816655,1.000000,6.307478,0.319279,0.000000
90,3.708333,587.206,67.284,587.050,66.995,ref,582.068,93.252,human_nearest_mesh_topk,583.988,89.741,91.435,22.457,22.746,bottom_percentile_95,3.742216,3.694552,-0.047664,1.000000,0.000000,0.173019,1.000000,1.000000,1.000000,0.000000,0.853000,5.000000,8.000000,left_hand,0.169492,567.922,164.776,4.480882,grid_11_05,3.681311,3.742216,1.000000,1.694226,0.000000,0.000000
91,3.750000,587.796,93.803,587.915,94.068,ref,582.060,119.414,human_nearest_mesh_topk,583.733,120.181,117.101,26.378,26.113,bottom_percentile_95,3.625020,3.542473,-0.082548,1.000000,0.000000,0.299018,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.290771,567.256,167.887,4.490812,grid_11_05,3.529133,3.625020,1.000000,3.079676,0.000000,0.000000
92,3.791667,589.238,120.973,589.454,122.064,ref,581.347,150.362,human_nearest_mesh_topk,582.701,146.931,148.776,25.958,24.868,bottom_percentile_95,3.338944,3.072880,-0.266064,1.000000,0.000000,0.584358,1.000000,1.000000,0.781307,1.043000,4.504250,5.000000,8.000000,left_hand,0.556999,566.096,170.024,4.498683,grid_11_05,3.104882,3.338944,1.000000,1.844495,0.170747,0.000000
93,3.833333,592.120,144.297,591.179,141.209,ref,571.290,159.542,human_nearest_mesh_topk,584.328,165.871,169.613,21.574,24.663,bottom_percentile_95,3.115743,2.968127,-0.147616,1.000000,0.000000,0.750651,1.000000,1.000000,0.000000,14.828878,2.017850,5.000000,8.000000,left_hand,0.587008,563.484,169.471,4.503448,grid_08_02,2.933123,3.115743,1.000000,3.741712,1.000000,0.497594
94,3.875000,591.323,155.725,591.019,149.393,ref,566.718,160.694,human_nearest_mesh_topk,582.823,173.231,179.003,17.506,23.838,bottom_percentile_95,2.951002,2.866308,-0.084694,1.000000,0.000000,0.887605,0.333007,0.333007,0.000000,25.917453,0.000000,5.000000,8.000000,left_hand,0.711177,561.128,166.014,4.503997,grid_08_01,2.816214,2.951002,0.333007,5.771681,1.000000,0.746390
95,3.916667,588.195,146.555,588.347,144.299,ref,563.743,150.473,human_nearest_mesh_topk,617.693,167.138,150.508,20.583,22.838,bottom_percentile_95,2.903860,2.906887,0.003028,1.000000,0.000000,0.826701,0.619858,0.619858,0.000000,16.558000,18.681550,5.000000,8.000000,left_hand,0.667956,555.627,157.599,4.498921,grid_08_01,2.865289,2.903860,0.619858,16.630121,1.000000,0.995187
96,3.958333,584.441,129.997,584.825,130.866,ref,559.303,133.972,human_nearest_mesh_topk,575.850,152.939,152.631,22.942,22.073,bottom_percentile_95,2.842526,2.836016,-0.006510,1.000000,0.000000,0.772985,0.193486,0.193486,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.634893,549.175,142.989,4.488435,grid_08_01,2.792344,2.842526,0.193486,0.307260,0.196453,0.746390
97,4.000000,580.787,108.896,579.798,108.882,ref,592.487,132.823,human_nearest_mesh_topk,576.137,131.239,131.208,22.343,22.358,bottom_percentile_95,2.799282,2.794239,-0.005044,1.000000,0.000000,0.837178,0.027232,0.100000,1.000000,0.000000,0.322300,5.000000,8.000000,right_hand,0.557482,597.877,142.313,4.671711,grid_09_10,2.763901,2.799282,0.027232,0.031257,0.000000,0.497594
98,4.041667,573.475,85.133,574.311,85.119,ref,550.173,89.713,human_nearest_mesh_topk,605.196,108.408,93.060,23.275,23.289,bottom_percentile_95,2.789051,2.825621,0.036570,1.000000,0.000000,0.617131,0.125308,0.125308,1.000000,0.000000,14.384750,5.000000,8.000000,left_hand,0.490730,536.694,107.609,4.487691,grid_08_01,2.780680,2.789051,0.125308,15.348002,0.000000,0.000000
99,4.083333,570.282,60.756,570.212,60.393,ref,551.342,70.025,human_nearest_mesh_topk,568.568,84.583,84.990,23.827,24.190,bottom_percentile_95,2.836579,2.905873,0.069294,1.000000,0.000000,0.523862,0.679342,0.679342,1.000000,0.000000,1.921800,5.000000,8.000000,left_hand,0.425680,533.385,89.965,4.475415,grid_08_02,2.875466,2.836579,0.679342,0.407274,0.000000,0.000000
100,4.125000,569.233,37.978,569.226,38.649,ref,554.586,52.760,human_nearest_mesh_topk,568.586,61.667,62.569,23.689,23.017,bottom_percentile_95,2.966848,3.061988,0.095140,1.000000,0.000000,0.424668,1.000000,1.000000,1.000000,0.000000,4.215350,5.000000,8.000000,left_hand,0.375346,531.648,77.974,4.462721,grid_10_05,3.073431,2.966848,1.000000,0.901986,0.406020,0.000000
101,4.166667,569.168,23.251,569.052,23.486,ref,559.686,36.203,human_nearest_mesh_topk,569.309,42.598,43.626,19.347,19.112,bottom_percentile_95,3.162145,3.325988,0.163842,1.000000,0.000000,0.345244,1.000000,1.000000,0.986371,0.065000,8.194350,5.000000,8.000000,left_hand,0.320955,532.831,72.094,4.444470,grid_11_05,3.321934,3.162145,1.000000,1.027807,0.375554,0.000000
102,4.208333,569.003,15.197,569.024,14.892,ref,562.109,21.990,human_nearest_mesh_topk,569.483,28.328,27.378,13.131,13.436,bottom_percentile_95,3.370913,3.541953,0.171041,1.000000,0.118906,0.264449,1.000000,1.000000,0.960371,0.189000,0.000000,5.000000,8.000000,left_hand,0.251655,535.783,71.590,4.434938,grid_11_05,3.541722,3.370913,1.000000,0.950312,0.000000,0.000000
103,4.250000,568.652,9.694,569.016,9.617,ref,574.549,14.903,human_nearest_mesh_topk,571.492,16.794,16.084,7.100,7.177,bottom_percentile_95,3.660582,4.327392,0.666810,1.000000,0.331795,0.191048,0.000000,0.100000,0.886775,0.540000,0.000000,5.000000,8.000000,left_hand,0.184815,540.198,75.932,4.428683,grid_11_05,4.322386,3.660582,0.000000,0.709857,0.000000,0.291202
104,4.291667,569.555,6.182,569.208,6.308,ref,579.785,9.618,human_nearest_mesh_topk,574.270,8.766,9.685,2.584,2.457,bottom_percentile_95,3.790933,4.121348,0.330415,1.000000,0.250925,0.133287,0.906953,0.906953,0.879099,0.576605,0.000000,5.000000,8.000000,left_hand,0.133287,544.605,84.646,4.432570,grid_11_06,3.897584,3.790933,0.906953,0.919421,0.000000,0.436802
105,4.333333,569.192,4.852,569.379,4.860,ref,583.481,2.406,human_nearest_mesh_topk,584.282,4.988,3.814,0.136,0.128,bottom_percentile_95,3.859886,6.893574,3.033688,1.000000,0.000927,0.089799,0.000000,0.100000,0.623469,1.795769,2.521700,5.000000,8.000000,left_hand,0.086202,547.838,94.831,4.422578,grid_09_04,4.306559,3.859886,0.000000,1.173929,0.000000,0.582403
106,4.375000,569.444,4.996,569.505,4.987,ref,578.614,2.717,human_nearest_mesh_topk,585.358,3.951,4.213,-1.045,-1.036,bottom_percentile_95,4.068758,4.307046,0.238288,1.000000,0.107326,0.073152,0.000000,0.100000,0.656599,1.637766,2.266700,5.000000,8.000000,left_hand,0.069663,550.962,105.073,4.419916,grid_08_03,4.239653,4.068758,0.000000,0.261867,0.000000,0.436802
107,4.416667,570.068,6.630,569.609,6.736,ref,571.494,5.263,human_nearest_mesh_topk,587.185,6.105,6.633,-0.525,-0.632,bottom_percentile_95,4.171935,4.254173,0.082238,1.000000,0.266359,0.065401,0.000000,0.100000,0.908371,0.437000,1.480700,5.000000,8.000000,left_hand,0.057383,552.605,115.598,4.410858,grid_08_01,4.256353,4.171935,0.000000,0.528479,0.000000,0.291202
108,4.458333,569.631,10.454,569.721,10.287,ref,568.456,10.433,human_nearest_mesh_topk,589.156,12.849,11.938,2.395,2.562,bottom_percentile_95,4.217654,4.255060,0.037406,1.000000,0.211445,0.058139,0.000000,0.100000,0.980919,0.091000,0.000000,5.000000,8.000000,left_hand,0.050997,553.654,126.216,4.406342,grid_08_01,4.255060,4.217654,0.000000,0.911633,0.000000,0.000000
109,4.500000,569.731,15.786,569.740,15.584,ref,566.406,21.143,human_nearest_mesh_topk,589.607,23.448,22.669,7.662,7.865,bottom_percentile_95,4.088316,4.380763,0.292446,1.000000,0.200059,0.057806,0.000000,0.100000,0.998113,0.009000,0.000000,5.000000,8.000000,left_hand,0.049555,554.092,137.747,4.414695,grid_08_01,4.376176,4.088316,0.000000,0.778886,0.000000,0.000000
110,4.541667,569.888,23.893,569.743,23.934,ref,565.733,36.835,human_nearest_mesh_topk,589.557,37.723,38.285,13.830,13.789,bottom_percentile_95,3.993708,3.918523,-0.075185,1.000000,0.114223,0.063772,1.000000,1.000000,0.965194,0.166000,0.000000,5.000000,8.000000,left_hand,0.054537,553.786,149.547,4.434604,grid_08_01,3.916301,3.993708,1.000000,0.561710,0.423612,0.000000
111,4.583333,569.722,38.402,569.681,39.179,ref,565.626,57.163,human_nearest_mesh_topk,589.634,57.512,58.546,19.110,18.334,bottom_percentile_95,3.922645,3.885530,-0.037115,1.000000,0.000000,0.079969,0.713587,0.713587,0.980919,0.091000,3.194600,5.000000,8.000000,left_hand,0.067565,553.671,161.107,4.454627,grid_08_01,3.864503,3.922645,0.713587,1.033217,0.586630,0.000000
112,4.625000,569.550,62.458,569.609,61.818,ref,584.395,81.661,human_nearest_mesh_topk,590.835,81.885,82.850,19.427,20.067,bottom_percentile_95,3.955562,4.021143,0.065581,1.000000,0.000000,0.099497,0.326676,0.326676,1.000000,0.000000,1.284800,5.000000,8.000000,right_hand,0.097692,605.578,175.655,4.661959,grid_11_05,3.982495,3.955562,0.326676,0.965486,0.295562,0.000000
113,4.666667,569.545,90.145,569.511,92.178,ref,589.477,107.110,human_nearest_mesh_topk,592.448,112.258,109.252,22.113,20.080,bottom_percentile_95,3.816328,3.710431,-0.105896,1.000000,0.000000,0.165287,1.000000,1.000000,1.000000,0.000000,1.036400,5.000000,8.000000,right_hand,0.162704,604.126,181.711,4.679037,grid_11_05,3.702408,3.816328,1.000000,3.005605,0.000000,0.499123
114,4.708333,569.348,123.018,569.374,121.026,ref,589.735,138.392,human_nearest_mesh_topk,592.797,140.590,139.967,17.572,19.564,bottom_percentile_95,3.533961,3.305760,-0.228200,1.000000,0.000000,0.348892,0.000000,0.100000,0.000000,7.449000,3.443000,5.000000,8.000000,right_hand,0.333888,602.236,183.656,4.691859,grid_11_05,3.302933,3.533961,0.000000,0.622883,1.000000,0.748684
115,4.750000,569.001,146.969,568.877,139.645,ref,590.692,164.894,human_nearest_mesh_topk,591.321,159.947,167.959,12.978,20.302,bottom_percentile_95,3.557753,3.056096,-0.501657,1.000000,0.000000,0.709640,0.000000,0.100000,0.000000,31.400000,0.071850,5.000000,8.000000,right_hand,0.709640,598.950,180.527,4.701136,bottom,3.072124,3.557753,0.000000,8.011955,1.000000,0.998246
116,4.791667,567.838,138.914,568.375,136.182,ref,587.645,156.834,human_nearest_mesh_topk,587.760,157.616,159.832,18.702,21.435,bottom_percentile_95,3.568459,3.031189,-0.537270,1.000000,0.000000,0.668416,0.000000,0.100000,0.000000,23.373951,0.071850,5.000000,8.000000,right_hand,0.668416,597.546,173.943,4.714648,bottom,3.032672,3.568459,0.000000,2.215981,1.000000,0.762286
117,4.833333,568.237,115.569,568.167,117.690,ref,584.467,136.710,human_nearest_mesh_topk,586.312,140.352,139.047,24.783,22.663,bottom_percentile_95,3.573277,2.910116,-0.663160,1.000000,0.000000,0.496946,0.000000,0.100000,0.839807,0.764000,0.394450,5.000000,8.000000,right_hand,0.496946,599.505,165.325,4.733309,bottom,2.906053,3.573277,0.000000,1.305638,0.000000,0.571714
118,4.875000,568.577,93.309,568.652,92.970,ref,583.995,114.311,human_nearest_mesh_topk,585.483,116.782,116.392,23.473,23.812,bottom_percentile_95,3.575445,3.056309,-0.519135,1.000000,0.073186,0.346846,0.000000,0.100000,0.911097,0.424000,0.394450,5.000000,8.000000,right_hand,0.346846,603.782,156.226,4.748317,bottom,3.074187,3.575445,0.000000,0.389814,0.000000,0.600589
119,4.916667,569.648,71.823,569.594,72.192,ref,585.955,94.317,human_nearest_mesh_topk,584.674,97.376,96.998,25.553,25.184,bottom_percentile_95,3.587351,3.605624,0.018273,1.000000,0.196691,0.238698,0.900195,0.900195,1.000000,0.000000,0.000000,5.000000,8.000000,right_hand,0.238698,608.550,150.918,4.756816,bottom,3.597092,3.587351,0.900195,0.378033,0.000000,0.450442
120,4.958333,570.968,54.754,571.013,54.601,ref,565.202,78.679,human_nearest_mesh_topk,584.534,80.757,81.023,26.003,26.156,bottom_percentile_95,3.547498,3.542472,-0.005026,1.000000,0.254390,0.197008,0.652041,0.652041,1.000000,0.000000,0.290800,5.000000,8.000000,left_hand,0.173030,548.479,143.229,4.479922,grid_08_01,3.514890,3.547498,0.652041,0.266245,0.085227,0.450442
121,5.000000,572.681,41.441,572.665,41.522,ref,567.114,66.800,human_nearest_mesh_topk,583.207,69.445,68.471,28.004,27.923,bottom_percentile_95,3.563844,3.601194,0.037350,1.000000,0.040909,0.156266,0.900195,0.900195,1.000000,0.000000,1.051800,5.000000,8.000000,left_hand,0.145217,552.833,141.679,4.470328,grid_11_05,3.577219,3.563844,0.900195,0.973683,0.156192,0.600589
122,5.041667,574.406,33.008,574.371,33.169,ref,573.757,60.367,human_nearest_mesh_topk,582.720,59.275,59.900,26.267,26.107,bottom_percentile_95,3.598225,3.674684,0.076459,1.000000,0.143580,0.129672,0.845308,0.845308,1.000000,0.000000,0.913900,5.000000,8.000000,left_hand,0.121493,556.887,142.426,4.466534,grid_11_05,3.626355,3.598225,0.845308,0.624848,0.131694,0.450442
123,5.083333,575.945,29.638,575.961,29.656,ref,574.024,56.332,human_nearest_mesh_topk,582.391,51.848,55.616,22.210,22.192,bottom_percentile_95,3.668275,3.782578,0.114302,1.000000,0.000000,0.119482,0.265272,0.265272,0.293390,3.370000,0.000000,5.000000,8.000000,left_hand,0.112291,560.067,142.496,4.461283,grid_11_05,3.725589,3.668275,0.265272,3.768171,0.000000,0.300295
124,5.125000,577.507,29.239,577.505,29.171,ref,571.538,54.986,human_nearest_mesh_topk,551.596,46.866,40.508,17.627,17.696,bottom_percentile_95,3.670718,3.724161,0.053443,1.000000,0.000000,0.113574,0.574324,0.574324,0.209729,3.769000,2.671000,5.000000,8.000000,left_hand,0.078788,562.215,142.882,4.457578,grid_10_05,3.672716,3.670718,0.574324,6.357743,0.000000,0.000000
125,5.166667,579.112,31.105,579.151,31.378,ref,571.718,58.244,human_nearest_mesh_topk,552.259,45.449,44.771,14.344,14.071,bottom_percentile_95,3.657662,3.675274,0.017612,1.000000,0.225514,0.122990,0.724755,0.724755,0.600985,1.903000,0.274000,5.000000,8.000000,left_hand,0.083665,564.239,143.920,4.460887,grid_10_05,3.646980,3.657662,0.724755,0.677871,0.087013,0.300295
126,5.208333,580.803,37.590,580.718,37.677,ref,576.646,66.309,human_nearest_mesh_topk,554.308,50.190,50.934,12.600,12.513,bottom_percentile_95,3.666947,3.702692,0.035745,1.000000,0.144089,0.142809,0.563481,0.563481,1.000000,0.000000,0.381600,5.000000,8.000000,left_hand,0.092809,565.936,145.414,4.463553,grid_10_05,3.674544,3.666947,0.563481,0.743010,0.218790,0.450442
127,5.250000,582.171,49.457,582.271,49.503,ref,575.977,76.981,human_nearest_mesh_topk,606.878,63.454,63.397,13.997,13.951,bottom_percentile_95,3.695498,3.769580,0.074082,1.000000,0.245806,0.173135,0.304458,0.304458,1.000000,0.000000,0.274000,5.000000,8.000000,left_hand,0.113830,566.233,146.979,4.461823,grid_09_07,3.718858,3.695498,0.304458,0.056510,0.148237,0.600589
128,5.291667,583.796,66.053,583.616,65.852,ref,577.682,93.373,human_nearest_mesh_topk,607.498,79.659,80.237,13.606,13.807,bottom_percentile_95,3.641360,3.603956,-0.037404,1.000000,0.059945,0.240017,1.000000,1.000000,1.000000,0.000000,0.518000,5.000000,8.000000,left_hand,0.135079,565.167,150.040,4.470324,grid_09_07,3.597064,3.641360,1.000000,0.577955,0.072856,0.450442
129,5.333333,585.091,86.194,585.535,87.981,ref,582.178,112.597,human_nearest_mesh_topk,610.107,101.040,99.919,14.846,13.060,bottom_percentile_95,3.484005,3.376467,-0.107539,1.000000,0.011757,0.354042,1.000000,1.000000,0.728469,1.295000,0.000000,5.000000,8.000000,left_hand,0.182789,563.738,151.493,4.484748,grid_09_08,3.355261,3.484005,1.000000,1.121217,0.000000,0.495182
130,5.375000,587.570,111.036,587.612,108.909,ref,593.585,138.624,human_nearest_mesh_topk,612.207,121.631,123.095,10.595,12.723,bottom_percentile_95,3.193531,2.964420,-0.229111,1.000000,0.000000,0.512979,0.000000,0.100000,0.000000,16.449778,1.881450,5.000000,8.000000,right_hand,0.325968,600.070,168.091,4.653928,grid_09_10,2.955871,3.193531,0.000000,1.463624,0.893087,0.742773
131,5.416667,588.881,131.740,587.262,122.703,ref,592.687,157.774,human_nearest_mesh_topk,611.291,135.435,143.502,3.695,12.732,bottom_percentile_95,3.024759,2.910300,-0.114458,1.000000,0.000000,0.984919,0.000000,0.100000,0.000000,37.065462,2.422150,5.000000,8.000000,right_hand,0.545505,592.129,160.148,4.654851,grid_09_09,2.886672,3.024759,0.000000,8.067157,1.000000,0.990364
132,5.458333,580.939,120.891,580.653,117.638,ref,585.857,146.758,human_nearest_mesh_topk,604.852,131.055,135.193,10.164,13.417,bottom_percentile_95,3.112627,2.800522,-0.312106,1.000000,0.000000,0.964809,0.000000,0.100000,0.000000,25.866000,0.060600,5.000000,8.000000,right_hand,0.581686,586.310,148.244,4.666846,grid_08_09,2.789333,3.112627,0.000000,4.137429,1.000000,0.742773
133,5.500000,567.121,95.025,567.242,96.342,ref,579.511,120.794,human_nearest_mesh_topk,591.378,110.934,109.266,15.909,14.593,bottom_percentile_95,3.152168,2.747291,-0.404877,1.000000,0.000000,0.831371,0.000000,0.100000,1.000000,0.000000,0.060600,5.000000,8.000000,right_hand,0.572234,584.027,132.165,4.694629,grid_09_10,2.688776,3.152168,0.000000,1.668369,0.495440,0.495182
