frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema
100,4.125000,-0.148058,-0.673729,3.072590,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.233,37.978,569.233,37.978,64.861,64.861,569.233,37.978,64.861,3.072590,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
101,4.166667,-0.160355,-0.762360,3.324748,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.168,23.251,569.168,23.251,44.968,44.968,569.168,23.251,44.968,3.324748,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
102,4.208333,-0.171401,-0.832422,3.545498,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.003,15.197,569.003,15.197,27.887,27.887,569.003,15.197,27.887,3.545498,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
103,4.250000,-0.189347,-0.929660,3.897457,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.652,9.694,568.652,9.694,16.084,16.084,568.652,9.694,16.084,3.897457,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
104,4.291667,-0.201899,-1.014061,4.209100,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.555,6.182,569.555,6.182,9.507,9.507,569.555,6.182,9.507,4.209100,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
105,4.333333,-0.204797,-1.027192,4.247634,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.192,4.852,569.192,4.852,3.814,3.814,569.192,4.852,3.814,4.247634,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
106,4.375000,-0.204084,-1.026852,4.247950,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.444,4.996,569.444,4.996,4.213,4.213,569.444,4.996,4.213,4.247950,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
107,4.416667,-0.202264,-1.022049,4.247634,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,570.068,6.630,570.068,6.630,6.633,6.633,570.068,6.630,6.633,4.247634,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
108,4.458333,-0.203528,-1.010989,4.247634,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.631,10.454,569.631,10.454,12.180,12.180,569.631,10.454,12.180,4.247634,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
109,4.500000,-0.201395,-0.986536,4.209100,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.731,15.786,569.731,15.786,22.927,22.927,569.731,15.786,22.927,4.209100,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
110,4.541667,-0.191267,-0.916906,4.006381,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.888,23.893,569.888,23.893,38.827,38.827,569.888,23.893,38.827,4.006381,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
111,4.583333,-0.187813,-0.859446,3.924733,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.722,38.402,569.722,38.402,59.497,59.497,569.722,38.402,59.497,3.924733,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
112,4.625000,-0.186268,-0.786695,3.882962,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.550,62.458,569.550,62.458,83.793,83.793,569.550,62.458,83.793,3.882962,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
113,4.666667,-0.177805,-0.681022,3.706260,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.545,90.145,569.545,90.145,110.023,110.023,569.545,90.145,110.023,3.706260,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
114,4.708333,-0.159475,-0.534913,3.314917,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.348,123.018,569.348,123.018,140.805,140.805,569.348,123.018,140.805,3.314917,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
115,4.750000,-0.150251,-0.450826,3.107929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.001,146.969,569.001,146.969,169.124,169.124,569.001,146.969,169.124,3.107929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
116,4.791667,-0.152713,-0.467872,3.107929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,567.838,138.914,567.838,138.914,161.141,161.141,567.838,138.914,161.141,3.107929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
117,4.833333,-0.151868,-0.517276,3.107929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.237,115.569,568.237,115.569,140.661,140.661,568.237,115.569,140.661,3.107929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
118,4.875000,-0.151149,-0.564384,3.107929,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.577,93.309,568.577,93.309,118.028,118.028,568.577,93.309,118.028,3.107929,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
119,4.916667,-0.169173,-0.692969,3.531501,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.648,71.823,569.648,71.823,98.827,98.827,569.648,71.823,98.827,3.531501,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
120,4.958333,-0.169082,-0.747646,3.597087,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,570.968,54.754,570.968,54.754,83.029,83.029,570.968,54.754,83.029,3.597087,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
121,5.000000,-0.164907,-0.780356,3.597556,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,572.681,41.441,572.681,41.441,70.726,70.726,572.681,41.441,70.726,3.597556,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
122,5.041667,-0.163074,-0.812937,3.651109,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,574.406,33.008,574.406,33.008,62.165,62.165,574.406,33.008,62.165,3.651109,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
123,5.083333,-0.159662,-0.823450,3.660600,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,575.945,29.638,575.945,29.638,57.927,57.927,575.945,29.638,57.927,3.660600,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
124,5.125000,-0.156884,-0.830349,3.686814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.507,29.239,577.507,29.239,58.071,58.071,577.507,29.239,58.071,3.686814,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
125,5.166667,-0.152854,-0.825664,3.686814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,579.112,31.105,579.112,31.105,62.483,62.483,579.112,31.105,62.483,3.686814,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
126,5.208333,-0.148609,-0.809384,3.686814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.803,37.590,580.803,37.590,69.968,69.968,580.803,37.590,69.968,3.686814,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
127,5.250000,-0.144143,-0.774050,3.660600,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,582.171,49.457,582.171,49.457,80.945,80.945,582.171,49.457,80.945,3.660600,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
128,5.291667,-0.137917,-0.721306,3.603758,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,583.796,66.053,583.796,66.053,98.056,98.056,583.796,66.053,98.056,3.603758,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
129,5.333333,-0.125752,-0.627068,3.363384,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,585.091,86.194,585.091,86.194,117.576,117.576,585.091,86.194,117.576,3.363384,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
130,5.375000,-0.105773,-0.502264,2.962788,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.570,111.036,587.570,111.036,144.061,144.061,587.570,111.036,144.061,2.962788,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
131,5.416667,-0.101054,-0.451234,2.903203,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,588.881,131.740,588.881,131.740,158.781,158.781,588.881,131.740,158.781,2.903203,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
132,5.458333,-0.116754,-0.472681,2.903203,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.939,120.891,580.939,120.891,149.374,149.374,580.939,120.891,149.374,2.903203,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
133,5.500000,-0.144070,-0.523814,2.903203,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,567.121,95.025,567.121,95.025,125.760,125.760,567.121,95.025,125.760,2.903203,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
134,5.541667,-0.180092,-0.582716,2.903203,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,548.899,65.229,548.899,65.229,94.147,94.147,548.899,65.229,94.147,2.903203,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
135,5.583333,-0.238248,-0.682644,3.114194,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.646,38.076,527.646,38.076,66.373,66.373,527.646,38.076,66.373,3.114194,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
136,5.625000,-0.288916,-0.733967,3.187350,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,506.879,21.817,506.879,21.817,44.697,44.697,506.879,21.817,44.697,3.187350,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
137,5.666667,-0.389912,-0.884752,3.741024,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,486.933,12.675,486.933,12.675,25.725,25.725,486.933,12.675,25.725,3.741024,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
138,5.708333,-0.681495,-1.399590,5.805110,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,467.592,5.925,467.592,5.925,12.153,12.153,467.592,5.925,12.153,5.805110,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
139,5.750000,-0.753871,-1.420172,5.805110,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,449.282,0.718,449.282,0.718,73.639,73.639,449.282,0.718,73.639,5.805110,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
140,5.791667,-0.841422,-1.418069,5.805110,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,427.133,1.250,427.133,1.250,87.846,87.846,427.133,1.250,87.846,5.805110,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
141,5.833333,-0.863429,-1.316063,5.395530,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,404.984,1.782,404.984,1.782,101.075,101.075,404.984,1.782,101.075,5.395530,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
142,5.875000,-0.944806,-1.314108,5.395530,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,382.834,2.314,382.834,2.314,114.727,114.727,382.834,2.314,114.727,5.395530,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
143,5.916667,-0.948281,-1.212543,4.985950,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,360.685,2.847,360.685,2.847,130.079,130.079,360.685,2.847,130.079,4.985950,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
144,5.958333,-0.939402,-1.111279,4.576370,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,338.536,3.379,338.536,3.379,146.573,146.573,338.536,3.379,146.573,4.576370,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
145,6.000000,-0.943461,-1.038141,4.281568,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,316.387,3.911,316.387,3.911,171.898,171.898,316.387,3.911,171.898,4.281568,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
146,6.041667,-0.996716,-1.013176,4.247597,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,295.386,9.695,295.386,9.695,177.041,177.041,295.386,9.695,177.041,4.247597,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
147,6.083333,-1.060577,-0.989566,4.247597,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,273.306,17.858,273.306,17.858,177.690,177.690,273.306,17.858,177.690,4.247597,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
148,6.125000,-1.121346,-0.955133,4.232651,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,250.926,28.597,250.926,28.597,178.530,178.530,250.926,28.597,178.530,4.232651,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
149,6.166667,-1.196852,-0.893051,4.247597,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,226.189,51.228,226.189,51.228,178.921,178.921,226.189,51.228,178.921,4.247597,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
150,6.208333,-1.278306,-0.821271,4.281568,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,201.533,78.299,201.533,78.299,178.795,178.795,201.533,78.299,178.795,4.281568,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
151,6.250000,-1.366647,-0.743525,4.333488,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,176.848,108.022,176.848,108.022,179.591,179.591,176.848,108.022,179.591,4.333488,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
152,6.291667,-1.453181,-0.650603,4.365447,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,151.127,141.127,151.127,141.127,180.017,180.017,151.127,141.127,180.017,4.365447,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
153,6.333333,-1.529070,-0.540783,4.365447,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,125.597,178.072,125.597,178.072,178.886,178.886,125.597,178.072,178.886,4.365447,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
154,6.375000,-1.595769,-0.421618,4.333488,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,99.199,217.115,99.199,217.115,178.988,178.988,99.199,217.115,178.988,4.333488,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
155,6.416667,-1.673126,-0.299811,4.333488,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,72.983,258.395,72.983,258.395,179.308,179.308,72.983,258.395,179.308,4.333488,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
156,6.458333,-1.797340,-0.167854,4.437555,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,45.172,304.449,45.172,304.449,179.139,179.139,45.172,304.449,179.139,4.437555,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
157,6.500000,-1.859292,-0.023859,4.437555,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,24.669,352.104,24.669,352.104,179.361,179.361,24.669,352.104,179.361,4.437555,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
158,6.541667,-1.900945,0.133335,4.437555,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,10.884,404.127,10.884,404.127,178.996,178.996,10.884,404.127,178.996,4.437555,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
159,6.583333,-1.929859,0.291531,4.437555,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,1.315,456.482,1.315,456.482,491.232,491.232,1.315,456.482,491.232,4.437555,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
160,6.625000,-2.066535,0.491598,4.692067,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,-6.820,513.869,-6.820,513.869,546.734,546.733,-6.820,513.869,546.733,4.692067,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
161,6.666667,-2.193746,0.728501,4.946579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,-11.308,576.287,-11.308,576.287,607.461,607.461,-11.308,576.287,607.461,4.946579,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
162,6.708333,-2.196586,0.955688,4.946579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,-12.151,643.737,-12.151,643.737,674.911,674.911,-12.151,643.737,674.911,4.946579,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
163,6.750000,-2.187138,0.459586,4.946579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,-9.346,496.448,-9.346,496.448,527.622,527.622,-9.346,496.448,527.622,4.946579,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
164,6.791667,-2.151085,0.193373,4.946579,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,1.358,417.411,1.358,417.411,177.040,177.040,1.358,417.411,177.040,4.946579,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
165,6.833333,-2.060704,0.039969,4.803135,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,9.920,372.221,9.920,372.221,176.993,176.993,9.920,372.221,176.993,4.803135,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
166,6.875000,-1.959098,-0.102663,4.651992,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,21.525,327.590,21.525,327.590,176.318,176.318,21.525,327.590,176.318,4.651992,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
167,6.916667,-1.870337,-0.226886,4.545092,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,35.659,286.689,35.659,286.689,176.367,176.367,35.659,286.689,176.367,4.545092,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
168,6.958333,-1.697150,-0.321785,4.280996,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,57.789,249.611,57.789,249.611,176.191,176.191,57.789,249.611,176.191,4.280996,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
169,7.000000,-1.613742,-0.423803,4.254587,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,82.966,213.711,82.966,213.711,173.570,173.570,82.966,213.711,173.570,4.254587,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
170,7.041667,-1.508045,-0.506316,4.166873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,108.493,181.550,108.493,181.550,172.991,172.991,108.493,181.550,172.991,4.166873,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
171,7.083333,-1.432740,-0.584050,4.166873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,135.034,154.153,135.034,154.153,171.734,171.734,135.034,154.153,171.734,4.166873,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
172,7.125000,-1.358630,-0.653056,4.166873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,161.154,129.832,161.154,129.832,171.649,171.649,161.154,129.832,171.649,4.166873,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
173,7.166667,-1.284157,-0.707662,4.166873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,187.402,110.586,187.402,110.586,170.511,170.511,187.402,110.586,170.511,4.166873,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
174,7.208333,-1.207932,-0.753434,4.166873,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,214.267,94.454,214.267,94.454,166.899,166.899,214.267,94.454,166.899,4.166873,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
175,7.250000,-1.118689,-0.783044,4.124594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,241.679,81.189,241.679,81.189,164.459,164.459,241.679,81.189,164.459,4.124594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
176,7.291667,-1.041295,-0.806478,4.124594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,269.236,72.845,269.236,72.845,160.279,160.279,269.236,72.845,160.279,4.124594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
177,7.333333,-0.965036,-0.822574,4.124594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,296.389,67.114,296.389,67.114,145.937,145.937,296.389,67.114,145.937,4.124594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
178,7.375000,-0.883954,-0.829261,4.124594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,325.259,64.733,325.259,64.733,136.241,136.241,325.259,64.733,136.241,4.124594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
179,7.416667,-0.799293,-0.821729,4.111627,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,354.506,66.492,354.506,66.492,103.410,103.410,354.506,66.492,103.410,4.111627,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
180,7.458333,-0.714589,-0.803191,4.095105,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,383.731,71.956,383.731,71.956,106.276,106.276,383.731,71.956,106.276,4.095105,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
181,7.500000,-0.595785,-0.734082,3.863631,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,413.536,80.968,413.536,80.968,113.941,113.941,413.536,80.968,113.941,3.863631,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
182,7.541667,-0.479169,-0.652413,3.598014,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,444.417,93.704,444.417,93.704,125.483,125.483,444.417,93.704,125.483,3.598014,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
183,7.583333,-0.346449,-0.537066,3.112056,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,476.508,106.554,476.508,106.554,138.456,138.456,476.508,106.554,138.456,3.112056,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
184,7.625000,-0.251361,-0.455185,2.825267,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.340,123.390,509.340,123.390,152.513,152.513,509.340,123.390,152.513,2.825267,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
185,7.666667,-0.208003,-0.423433,2.784281,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,530.286,136.655,530.286,136.655,165.684,165.684,530.286,136.655,165.684,2.784281,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
186,7.708333,-0.196649,-0.412605,2.784281,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,536.275,142.366,536.275,142.366,172.720,172.720,536.275,142.366,172.720,2.784281,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
187,7.750000,-0.186164,-0.390552,2.773652,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,541.429,153.209,541.429,153.209,182.656,182.656,541.429,153.209,182.656,2.773652,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
188,7.791667,-0.179975,-0.365320,2.773652,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,544.706,166.569,544.706,166.569,195.227,195.227,544.706,166.569,195.227,2.773652,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
189,7.833333,-0.182057,-0.338681,2.825267,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,545.365,183.950,545.365,183.950,212.131,212.131,545.365,183.950,212.131,2.825267,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
190,7.875000,-0.185284,-0.301354,2.825320,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.689,203.356,543.689,203.356,230.737,230.737,543.689,203.356,230.737,2.825320,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
191,7.916667,-0.191210,-0.261027,2.841909,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,541.189,225.110,541.189,225.110,251.288,251.288,541.189,225.110,251.288,2.841909,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
192,7.958333,-0.190169,-0.219869,2.850268,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,542.015,246.712,542.015,246.712,271.409,271.409,542.015,246.712,271.409,2.850268,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
193,8.000000,-0.183500,-0.182104,2.863092,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,545.875,266.591,545.875,266.591,289.585,289.585,545.875,266.591,289.585,2.863092,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
194,8.041667,-0.173138,-0.151073,2.923569,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.027,284.111,553.027,284.111,304.817,304.817,553.027,284.111,304.817,2.923569,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
195,8.083333,-0.160165,-0.123247,2.946645,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,560.174,298.574,560.174,298.574,315.910,315.910,560.174,298.574,315.910,2.946645,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
196,8.125000,-0.150441,-0.105355,3.033580,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,567.169,308.996,567.169,308.996,324.629,324.629,567.169,308.996,324.629,3.033580,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
197,8.166667,-0.139716,-0.092208,3.048346,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,572.689,315.577,572.689,315.577,330.628,330.628,572.689,315.577,330.628,3.048346,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
198,8.208333,-0.135164,-0.081715,3.071845,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,575.380,320.933,575.380,320.933,333.520,333.520,575.380,320.933,333.520,3.071845,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
199,8.250000,-0.131709,-0.077340,3.071845,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.032,323.025,577.032,323.025,334.671,334.671,577.032,323.025,334.671,3.071845,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init,1
